Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119)
1.3670432942915296e-07,0.11225233281600581,0.9,0.0,0.0,0.0,0.0,0.09996324677831686,1.289467554198771e-05,2.3917532480098962e-06,4.168965814177691e-06,7.31126496491438e-06,8.605452620769477e-07,6.166741257965574e-06,2.9995762961511874e-06,3.7766114831658167e-06,5.020923502641567e-06,5.020923502641567e-06,2.9152126109591452e-06,6.027903421322843e-06,1.0768686018619845e-08,7.979571053067595e-08,2.5776982594627076e-08,4.456565697334501e-09,1.1993399400389808e-05,3.93050122809598e-06,1.3280913192521858e-05,5.18327343452774e-06,1.7968381500686455e-06,5.521972281672653e-10,2.8928770419429407e-06,3.996193989961863e-13,1.3252304176853135e-08,2.1883264530113005e-13
1.3970550689411273e-07,0.11225251796274115,0.9,0.0,0.0,0.0,0.0,0.09996243995725736,1.3235922000905097e-05,2.3964825295857088e-06,4.222705187925385e-06,7.475037611630008e-06,8.607381213835832e-07,6.298911952497405e-06,3.021788289589679e-06,3.8277013941545975e-06,5.131131073210463e-06,5.131131073210463e-06,2.952793028982686e-06,6.179218500408275e-06,1.0789979257364842e-08,7.995387766655525e-08,2.578279051493683e-08,4.457576284383858e-09,1.2346817504121923e-05,4.032834006222217e-06,1.3770547754028208e-05,5.334139578765471e-06,1.877233189344666e-06,5.562882059118449e-10,2.9934877907544126e-06,4.1019099488257784e-13,1.3643871620176586e-08,2.2373233140029144e-13
1.4270668435907251e-07,0.11225270388468911,0.9,0.0,0.0,0.0,0.0,0.0999616331415829,1.3578959008483944e-05,2.4008420210911664e-06,4.275315991722267e-06,7.638813495274834e-06,8.609051325090407e-07,6.430507938166323e-06,3.0429986706396792e-06,3.877786407993727e-06,5.241337754273925e-06,5.241337754273925e-06,2.989584313515249e-06,6.330904309235109e-06,1.0809607543489095e-08,8.00996774160699e-08,2.578782007795332e-08,4.458452667231436e-09,1.2701267238051384e-05,4.1351881507184e-06,1.4266063625170694e-05,5.485291575975729e-06,1.9593293499908834e-06,5.60194794737872e-10,3.0948240941148144e-06,4.208178721856345e-13,1.4036582757557817e-08,2.286320175210848e-13
1.457078618240323e-07,0.1122528905632272,0.9,0.0,0.0,0.0,0.0,0.09996082633135843,1.3923751294268351e-05,2.4048605524887487e-06,4.326821902365486e-06,7.802592025037633e-06,8.610496511357785e-07,6.561513056050519e-06,3.0632494563849384e-06,3.926885241332506e-06,5.351543545837921e-06,5.351543545837921e-06,3.0256030183533216e-06,6.482944066164051e-06,1.0827700682493632e-08,8.02340741242639e-08,2.5792172408240098e-08,4.4592123104918425e-09,1.305669061616222e-05,4.237560778083823e-06,1.4767352884017415e-05,5.6367070325605756e-06,2.0431191140916435e-06,5.639247312375753e-10,3.1968531783168064e-06,4.3149893611321996e-13,1.443037279898445e-08,2.335316859219962e-13
1.4870903928899207e-07,0.1122530779804248,0.9,0.0,0.0,0.0,0.0,0.09996001952664486,1.427026424541097e-05,2.4085647069504855e-06,4.377246099928127e-06,7.966372686791357e-06,8.611745976442674e-07,6.691911847842575e-06,3.0825811657349723e-06,3.97501630046468e-06,5.461748447908495e-06,5.461748447908495e-06,3.0608653500425398e-06,6.635321695849365e-06,1.0844378363315078e-08,8.035795695755465e-08,2.5795935515215642e-08,4.459870411891426e-09,1.3413033146777366e-05,4.339949378820237e-06,1.527431027641155e-05,5.788365299906127e-06,2.1285947598435783e-06,5.674854761533057e-10,3.2995436489133347e-06,4.422331122900999e-13,1.4825180862330615e-08,2.3843132115494855e-13
1.5171021675395185e-07,0.11225326611900532,0.9,0.0,0.0,0.0,0.0,0.09995921272749946,1.4618463895741881e-05,2.411978996285039e-06,4.426611278179975e-06,8.130155033154087e-06,8.612825137729233e-07,6.82168953651714e-06,3.101032848661368e-06,4.022197684975247e-06,5.5719524604917536e-06,5.5719524604917536e-06,3.095387175161886e-06,6.788021803841853e-06,1.0859750947433206e-08,8.047214540202654e-08,2.5799185765006976e-08,4.460440161354129e-09,1.3770243598809317e-05,4.44235176897995e-06,1.5786833115164e-05,5.940247338414843e-06,2.2157483704671126e-06,5.708842196951094e-10,3.402865441126105e-06,4.5301934640992643e-13,1.5220949711581892e-08,2.4333090976197205e-13
1.5471139421891163e-07,0.1122534549623113,0.9,0.0,0.0,0.0,0.0,0.09995840593397609,1.4968316914967067e-05,2.4151260215884632e-06,4.47493965478964e-06,8.293938674837384e-06,8.613756112623975e-07,6.95083200746351e-06,3.118642117466702e-06,4.0684471914104295e-06,5.682155583593867e-06,5.682155583593867e-06,3.129184027455081e-06,6.9410296517106465e-06,1.0873920195448323e-08,8.057739544221664e-08,2.5801989804789983e-08,4.460933070767619e-09,1.412827378580218e-05,4.544766047919032e-06,1.6304821184871176e-05,6.092335592131773e-06,2.304571842871657e-06,5.741278874406478e-10,3.5067897712664904e-06,4.638566039384021e-13,1.5617625515117767e-08,2.482304400407706e-13
1.577125716838714e-07,0.11225364449427196,0.9,0.0,0.0,0.0,0.0,0.09995759914612537,1.531979059799726e-05,2.418026622407753e-06,4.522252981312808e-06,8.457723273108437e-06,8.61455814782322e-07,7.0793257900723755e-06,3.1354451797052402e-06,4.113782316966812e-06,5.792357817221062e-06,5.792357817221062e-06,3.162271114812494e-06,7.094331132716191e-06,1.0886979936376467e-08,8.067440425854531e-08,2.580440572341073e-08,4.461359169996036e-09,1.4487078366279481e-05,4.647190561551658e-06,1.682817665193082e-05,6.244613873117402e-06,2.3950568960805377e-06,5.772231463328111e-10,3.6112890892325954e-06,4.747438697534328e-13,1.6015157622179335e-08,2.531299018016502e-13
1.607137491488312e-07,0.11225383469937296,0.9,0.0,0.0,0.0,0.0,0.09995679236399509,1.567285285440776e-05,2.4207000146737256e-06,4.568572552971031e-06,8.621508533226431e-06,8.615247995999349e-07,7.207158039766538e-06,3.1514768724309854e-06,4.158220263195915e-06,5.902559161379618e-06,5.902559161379618e-06,3.1946633261066493e-06,7.247912748059146e-06,1.0899016686957897e-08,8.076381417927568e-08,2.5806483784803228e-08,4.461727139312457e-09,1.4846614658972752e-05,4.749623870379219e-06,1.735680397938755e-05,6.397067254819e-06,2.4871950794214113e-06,5.801764108703003e-10,3.716337032130521e-06,4.856801477976636e-13,1.641349835598653e-08,2.5802928615780364e-13
1.6371492661379097e-07,0.1122540255626281,0.9,0.0,0.0,0.0,0.0,0.0999559855876301,1.6027472198029742e-05,2.423163916400094e-06,4.61391921822534e-06,8.7852941987334e-06,8.615840234870768e-07,7.334316520465801e-06,3.1667706974870272e-06,4.201777939720693e-06,6.0127596160758665e-06,6.0127596160758665e-06,3.2263752378843227e-06,7.4017615837243674e-06,1.0910110222123847e-08,8.08462177992891e-08,2.5808267879149576e-08,4.462044562159865e-09,1.520684247158283e-05,4.85206472158846e-06,1.789060984627769e-05,6.549681973759389e-06,2.5809777804876854e-06,5.829938497899376e-10,3.821908379057146e-06,4.966644608090487e-13,1.6812602822165557e-08,2.629285853884767e-13
1.6671610407875075e-07,0.1122542170695528,0.9,0.0,0.0,0.0,0.0,0.09995517881707275,1.638361773667336e-05,2.4254346644480394e-06,4.658313388148964e-06,8.949080046488584e-06,8.61634754883226e-07,7.4607895874762665e-06,3.1813588575728974e-06,4.244471967960622e-06,6.122959181316187e-06,6.122959181316187e-06,3.2574211209182243e-06,7.5558652879353725e-06,1.0920334098385822e-08,8.092216183088268e-08,2.580979639881939e-08,4.46231806731494e-09,1.5567723942074607e-05,4.954512024835927e-06,1.842950307115797e-05,6.702445338894939e-06,2.6763962328764337e-06,5.856813926649505e-10,3.927979007074881e-06,5.076958499725776e-13,1.7212428731139196e-08,2.678277927727252e-13
1.6971728154371053e-07,0.11225440920613958,0.9,0.0,0.0,0.0,0.0,0.09995437205236289,1.6741259161983006e-05,2.427527323099688e-06,4.701775045603378e-06,9.112865882347214e-06,8.616780980099746e-07,7.58656617079433e-06,3.1952722928523074e-06,4.286318684862167e-06,6.233157857107008e-06,6.233157857107008e-06,3.2878149466212244e-06,7.710212049230935e-06,1.0929756139448221e-08,8.099214974072774e-08,2.5811102422545613e-08,4.462553364432981e-09,1.5929223391441832e-05,5.0569648312349145e-06,1.8973394539526195e-05,6.8553456480390455e-06,2.77344152370827e-06,5.882447364601246e-10,4.034525848401165e-06,5.187733745672357e-13,1.7612936233286105e-08,2.7272690243543007e-13
1.727184590086703e-07,0.11225460195883492,0.9,0.0,0.0,0.0,0.0,0.09995356529353808,1.7100366739424747e-05,2.4294557823730533e-06,4.744323754221876e-06,9.276651537399542e-06,8.617150137490101e-07,7.71163575881589e-06,3.2085407178926877e-06,4.3273341466315495e-06,6.3433556434547926e-06,6.3433556434547926e-06,3.3175703933260436e-06,7.864790575171574e-06,1.0938438884902808e-08,8.105664597684705e-08,2.5812214802476518e-08,4.462755441196299e-09,1.629130718681512e-05,5.159422314954149e-06,1.9522197134870233e-05,7.008372110799443e-06,2.872104600934512e-06,5.906893525612407e-10,4.1415268488273835e-06,5.298961117273704e-13,1.801408776586027e-08,2.77625909280283e-13
1.7571963647363008e-07,0.11225479531451749,0.9,0.0,0.0,0.0,0.0,0.09995275854063376,1.7460911298406032e-05,2.4312328492288973e-06,4.785978667204686e-06,9.440436864696625e-06,8.617463379805992e-07,7.835988382441547e-06,3.221192658752326e-06,4.367534132467015e-06,6.453552540366052e-06,6.453552540366052e-06,3.3467008524332173e-06,8.019590071679998e-06,1.0946439998892957e-08,8.111607932284955e-08,2.5813158963075652e-08,4.462928688833581e-09,1.6653943614211292e-05,5.261883757229094e-06,2.0075825673101762e-05,7.161514777517111e-06,2.9723762804367976e-06,5.930204936051418e-10,4.248960927375743e-06,5.410631561104882e-13,1.841584791065837e-08,2.82524808876875e-13
1.7872081393858986e-07,0.11225498926047807,0.9,0.0,0.0,0.0,0.0,0.09995195179368332,1.7822864222527556e-05,2.432870333235753e-06,4.826758535929579e-06,9.604221736399986e-06,8.617727985048977e-07,7.959614599568798e-06,3.233255490055275e-06,4.4069341482878784e-06,6.56374854784733e-06,6.56374854784733e-06,3.3752194344301126e-06,8.174600223016422e-06,1.0953812650377207e-08,8.117084442535113e-08,2.5813956687115428e-08,4.463076862753639e-09,1.7017102760218645e-05,5.364348532544232e-06,2.0634196840154198e-05,7.314764473740022e-06,3.074247252924204e-06,5.952432000271753e-10,4.356807937195945e-06,5.522736195302841e-13,1.8818183261550717e-08,2.8742359733406293e-13
1.8172199140354964e-07,0.11225518378440036,0.9,0.0,0.0,0.0,0.0,0.09995114505271832,1.8186197439967186e-05,2.4343791235483214e-06,4.8666817183818224e-06,9.76800604130258e-06,8.617950287575256e-07,8.082505479962508e-06,3.2447554719160375e-06,4.445549430457816e-06,6.673943665905209e-06,6.673943665905209e-06,3.4031389747836658e-06,8.32981117238728e-06,1.0960605867503978e-08,8.122130520237791e-08,2.581462687230081e-08,4.46320323169067e-09,1.738075640169622e-05,5.466816096490738e-06,2.1197229132546467e-05,7.468112739808566e-06,3.1777080906327683e-06,5.973623071263201e-10,4.465048627698094e-06,5.635266307516527e-13,1.9221062301178053e-08,2.923222712844925e-13
1.8472316886850942e-07,0.11225537887434306,0.9,0.0,0.0,0.0,0.0,0.09995033831776845,1.855088341399562e-05,2.435769259875006e-06,4.905766187407283e-06,9.931789682671856e-06,8.618135795313509e-07,8.204652590494982e-06,3.255717786589552e-06,4.483394949499996e-06,6.784137894546303e-06,6.784137894546303e-06,3.4304720397095044e-06,8.485213503183638e-06,1.0966864856130948e-08,8.126779800445865e-08,2.581518639847863e-08,4.463310715059823e-09,1.7744877902976696e-05,5.569285975196955e-06,2.1764842800722675e-05,7.621551775150481e-06,3.2827492538322562e-06,5.993824518919092e-10,4.573664607915308e-06,5.748213351820055e-13,1.9624455286051037e-08,2.972208278126417e-13
1.877243463334692e-07,0.11225557451872319,0.9,0.0,0.0,0.0,0.0,0.09994953158886179,1.891689513362353e-05,2.437050000211624e-06,4.944029538792381e-06,1.0095572576371493e-05,8.618289304864477e-07,8.326047980747237e-06,3.2661665747376855e-06,4.520485413801802e-06,6.8943312337772615e-06,6.8943312337772615e-06,3.4572309318200585e-06,8.640798220843803e-06,1.0972631296250208e-08,8.131063223514424e-08,2.5815649649915816e-08,4.463401786984194e-09,1.810944212012954e-05,5.671757756270389e-06,2.2336959794991396e-05,7.77507438691301e-06,3.3893610971448735e-06,6.013080792820039e-10,4.6826383110854856e-06,5.861568944794949e-13,2.0028334139340725e-08,3.0211926433381717e-13
1.9072552379842898e-07,0.1122557707063002,0.9,0.0,0.0,0.0,0.0,0.09994872486602488,1.9284206104379715e-05,2.438229881280745e-06,4.9814889991745245e-06,1.0259354649227308e-05,8.61841499283569e-07,8.446684168963204e-06,3.276124971222359e-06,4.556835273306966e-06,7.004523683604761e-06,7.004523683604761e-06,3.4834276956541815e-06,8.796556735332789e-06,1.0977943623751098e-08,8.135009292636312e-08,2.5816028921287257e-08,4.463478574042024e-09,1.8474425311481884e-05,5.774231080794504e-06,2.2913503713909554e-05,7.928673942601317e-06,3.4975338756805513e-06,6.031434491038283e-10,4.791952960436928e-06,5.975324863831051e-13,2.0432672350865763e-08,3.0701757861791367e-13
1.9372670126338876e-07,0.11225596742616097,0.9,0.0,0.0,0.0,0.0,0.09994791814928272,1.965279033921986e-05,2.4393167734251096e-06,5.018161433786606e-06,1.0423135837605693e-05,8.6185164882825e-07,8.566554128348862e-06,3.2856151403458637e-06,4.592458723193188e-06,7.1147152440355056e-06,7.1147152440355056e-06,3.509074123090785e-06,8.952480844229729e-06,1.098283727854252e-08,8.138644395878959e-08,2.5816335444746857e-08,4.463543026010092e-09,1.8839805053995e-05,5.876705636308308e-06,2.3494399754962662e-05,8.082344326409167e-06,3.6072577509933e-06,6.048926427041205e-10,4.901592536161233e-06,6.089473044391761e-13,2.0837444883711415e-08,3.119157687545082e-13
1.9672787872834854e-07,0.1122561646677057,0.9,0.0,0.0,0.0,0.0,0.09994711143865893,2.002262234956524e-05,2.4403179342576367e-06,5.054063354039029e-06,1.0586916086175186e-05,8.618596951684013e-07,8.685651273708324e-06,3.2946583104692628e-06,4.627369707533261e-06,7.224905915076232e-06,7.224905915076232e-06,3.5341817586489057e-06,9.108562716413281e-06,1.0987344933352928e-08,8.141992800356803e-08,2.5816578788809415e-08,4.463596782598663e-09,1.9205560165296723e-05,5.9791811508815435e-06,2.4079574667400893e-05,8.23607989894773e-06,3.7185227968630132e-06,6.065595687969384e-10,5.011541743554342e-06,6.204005575712669e-13,2.1242628086896115e-08,3.168138330191659e-13
1.9972905619330832e-07,0.11225636242063507,0.9,0.0,0.0,0.0,0.0,0.09994630473417589,2.039367713647089e-05,2.4412400564025745e-06,5.0892109249426474e-06,1.0750695346829287e-05,8.618659137884279e-07,8.803969448409265e-06,3.3032748079552393e-06,4.661581922938026e-06,7.335095696733692e-06,7.335095696733692e-06,3.5587619046766044e-06,9.264794876333787e-06,1.0991496720050137e-08,8.145076817651927e-08,2.581676686208697e-08,4.463641208225063e-09,1.9571670630664248e-05,6.0816573878591636e-06,2.466895670710973e-05,8.389875460116123e-06,3.831319004907037e-06,6.081479699971596e-10,5.121785982302705e-06,6.318914699440005e-13,2.1648199613742045e-08,3.217117699268272e-13
2.027302336582681e-07,0.11225656067493704,0.9,0.0,0.0,0.0,0.0,0.09994549803585467,2.0765930181922415e-05,2.442089309584469e-06,5.123619972375994e-06,1.0914473577750153e-05,8.618705438001349e-07,8.921502911670158e-06,3.311484090388578e-06,4.695108822179434e-06,7.445284589014672e-06,7.445284589014672e-06,3.582825626430992e-06,9.42117018886027e-06,1.0995320423569795e-08,8.147917150495318e-08,2.581690713595457e-08,4.463677610378148e-09,1.993811753458107e-05,6.184134141165656e-06,2.5262475593398244e-05,8.543726214869172e-06,3.945636290025691e-06,6.09661429323352e-10,5.23231131689179e-06,6.434192807422608e-13,2.2054138345543684e-08,3.2660957823768374e-13
2.0573141112322787e-07,0.11225675942087569,0.9,0.0,0.0,0.0,0.0,0.09994469134371521,2.1139357440260853e-05,2.4428713831097475e-06,5.1573059902000485e-06,1.1078250742592237e-05,8.618737933401942e-07,9.038246326161848e-06,3.3193047790326347e-06,4.727963617792196e-06,7.5554725919259765e-06,7.5554725919259765e-06,3.60638375705172e-06,9.577681844689547e-06,1.0998841654909836e-08,8.150532846608364e-08,2.5817006075960655e-08,4.463707092330212e-09,2.030488299687939e-05,6.286611231439774e-06,2.5860062467589996e-05,8.697627741646494e-06,4.06146449568585e-06,6.111033754571858e-10,5.343104448113148e-06,6.549832436866343e-13,2.2460424320024016e-08,3.315072567944303e-13
2.0873258858818765e-07,0.11225695864897967,0.9,0.0,0.0,0.0,0.0,0.09994388465777636,2.1513935329734744e-05,2.443591523994329e-06,5.190284147223735e-06,1.1242026809771835e-05,8.618758442054961e-07,9.154194745916361e-06,3.3267546904937967e-06,4.760159285652555e-06,7.665659705474429e-06,7.665659705474429e-06,3.62944690243012e-06,9.734323346304103e-06,1.100208403536713e-08,8.152941357758619e-08,2.5817068682039877e-08,4.463730507918223e-09,2.0671950112856323e-05,6.389088502614592e-06,2.6461649853319824e-05,8.851575963263743e-06,4.178793399046586e-06,6.124770887993884e-10,5.454152685642321e-06,6.665826269248809e-13,2.28670386643368e-08,3.3640480459553584e-13
2.1173376605314743e-07,0.11225715835003156,0.9,0.0,0.0,0.0,0.0,0.09994307797805596,2.1889640724178473e-05,2.4442545688582692e-06,5.222569294023284e-06,1.1405801751850465e-05,8.618768539829854e-07,9.269343604535862e-06,3.3338508675715106e-06,4.791708568532842e-06,7.775845929666877e-06,7.775845929666877e-06,3.652025445976218e-06,9.891088494465036e-06,1.1005069350143451e-08,8.15515892121706e-08,2.581709988272235e-08,4.463748733163928e-09,2.1039302896945372e-05,6.491565818738408e-06,2.7067171618445417e-05,9.00556712007822e-06,4.297612715930812e-06,6.137857077985598e-10,5.565443921661099e-06,6.782167128888987e-13,2.327396353234986e-08,3.413022208529799e-13
2.147349435181072e-07,0.11225735851505808,0.9,0.0,0.0,0.0,0.0,0.09994227130457087,2.226645094481624e-05,2.4448649774027697e-06,5.2541759696185585e-06,1.1569575544996785e-05,8.61876959605457e-07,9.38368870369485e-06,3.3406096092719398e-06,4.822623979630534e-06,7.886031264510183e-06,7.886031264510183e-06,3.6741295532857424e-06,1.00479713752258e-05,1.1007817673837907e-08,8.157200507247607e-08,2.5817104173247062e-08,4.4637625343282476e-09,2.1406926230141984e-05,6.594043061450817e-06,2.7676562938477782e-05,9.159597745238699e-06,4.417912105646722e-06,6.150322335775851e-10,5.676966605498216e-06,6.898847977378883e-13,2.3681182045746903e-08,3.4619950478531733e-13
2.17736120983067e-07,0.1122575591353206,0.9,0.0,0.0,0.0,0.0,0.09994146463733697,2.2644343752190486e-05,2.445426863400111e-06,5.285118408009272e-06,1.1733348168517747e-05,8.618762811154953e-07,9.49722620192889e-06,3.347046499974992e-06,4.852917806070652e-06,7.996215710011235e-06,7.996215710011235e-06,3.6957691767092307e-06,1.0204966347452514e-05,1.1010347522569356e-08,8.159079754887527e-08,2.581708464407419e-08,4.463772423426515e-09,2.1774805810686896e-05,6.696520127803554e-06,2.8289760261452473e-05,9.31366464186386e-06,4.539681175662784e-06,6.162195353897324e-10,5.788709719258253e-06,7.015861912635995e-13,2.408867823876442e-08,3.510966556981111e-13
2.2073729844802677e-07,0.11225776020230585,0.9,0.0,0.0,0.0,0.0,0.09994065797636942,2.3023297338213966e-05,2.4459440185280716e-06,5.315410544574127e-06,1.1897119604452727e-05,8.618749224629294e-07,9.60995260370323e-06,3.3531764377500772e-06,4.882602112380426e-06,8.106399266176929e-06,8.106399266176929e-06,3.7169540598253e-06,1.0362068030836132e-05,1.1012675979790396e-08,8.160809387085267e-08,2.5817044457649535e-08,4.463778977927042e-09,2.2142928107484118e-05,6.798996928072399e-06,2.8906701274170757e-05,9.467764862007767e-06,4.6629094861399415e-06,6.17350356837987e-10,5.900662754410382e-06,7.133202168598044e-13,2.44964370064296e-08,3.5599367311235585e-13
2.2373847591298655e-07,0.11225796170771773,0.9,0.0,0.0,0.0,0.0,0.09993985132168243,2.3403290318344387e-05,2.446419938393837e-06,5.345066022335658e-06,1.206088983721909e-05,8.618729735755272e-07,9.721864748754952e-06,3.3590136618121905e-06,4.911688743935161e-06,8.21658193301418e-06,8.21658193301418e-06,3.737693741820068e-06,1.051927129438194e-05,1.1014818779829852e-08,8.162401192980637e-08,2.58169868792459e-08,4.463782760489142e-09,2.2511280316602794e-05,6.901473384090291e-06,2.952732486973008e-05,9.621895687257502e-06,4.7875865543245795e-06,6.184273198547982e-10,6.012815689310871e-06,7.250862108751579e-13,2.4904444055867645e-08,3.6089055649976983e-13
2.2673965337794633e-07,0.11225816364346906,0.9,0.0,0.0,0.0,0.0,0.09993904467328951,2.378430172388067e-05,2.4468578483537208e-06,5.374098198093691e-06,1.2224658853302372e-05,8.618705137518567e-07,9.83295980170225e-06,3.3645717791197156e-06,4.940189330374454e-06,8.326763710529929e-06,8.326763710529929e-06,3.757997561774717e-06,1.067657124536164e-05,1.1016790434592921e-08,8.163865824645626e-08,2.581691378272499e-08,4.4637840576772975e-09,2.2879850320527073e-05,7.00394942791977e-06,3.0151571116278462e-05,9.776054610839636e-06,4.9137018588057585e-06,6.194529294232221e-10,6.125158967628186e-06,7.368835225065988e-13,2.5312685860513124e-08,3.6578730535145563e-13
2.297408308429061e-07,0.11225836600167391,0.9,0.0,0.0,0.0,0.0,0.0999382380312034,2.4166310994379617e-05,2.44726072110195e-06,5.402520148430091e-06,1.2388426640989177e-05,8.618676117098573e-07,9.943235241914733e-06,3.369863790122312e-06,4.968115288987831e-06,8.436944598731113e-06,8.436944598731113e-06,3.7778746628631148e-06,1.0833963218713374e-05,1.1018604343640294e-08,8.16521323073593e-08,2.581682705391638e-08,4.463783229236002e-09,2.3248626649475273e-05,7.106425000318829e-06,3.077938122693936e-05,9.9302393211322e-06,5.041244843640102e-06,6.204295797893071e-10,6.237683477641459e-06,7.487115139277596e-13,2.5721149617217315e-08,3.7068391940422245e-13
2.327420083078659e-07,0.11225856877463997,0.9,0.0,0.0,0.0,0.0,0.09993743139543622,2.4549297970192077e-05,2.447631296303397e-06,5.430344675587545e-06,1.2552193190134098e-05,8.618643263408625e-07,1.0052688853638727e-05,3.3749021136599755e-06,4.995477828069043e-06,8.547124597624694e-06,8.547124597624694e-06,3.797333996461375e-06,1.0991442766875183e-05,1.1020272839388453e-08,8.166452721297033e-08,2.5816729196981746e-08,4.46378072225297e-09,2.3617598445236838e-05,7.208900049599382e-06,3.141069753083859e-05,1.0084447686455751e-05,5.170204922347695e-06,6.213595578375106e-10,6.350380532387555e-06,7.605695595362935e-13,2.6129823205850254e-08,3.7558039830748813e-13
2.3574318577282567e-07,0.11225877195486245,0.9,0.0,0.0,0.0,0.0,0.0999366247659994,2.4933242885117275e-05,2.4479721027608934e-06,5.4575843132250255e-06,1.2715958491954591e-05,8.618607100031574e-07,1.0161318716371652e-05,3.379698611021358e-06,5.0222879502383024e-06,8.657303707217646e-06,8.657303707217646e-06,3.816384326171225e-06,1.1149005650037393e-05,1.10218072916173e-08,8.167592615745875e-08,2.5816621367335442e-08,4.463776682167013e-09,2.398675542741191e-05,7.311374530894887e-06,3.2045463445176606e-05,1.0238677741042416e-05,5.300571481782195e-06,6.222450469099847e-10,6.463241850625811e-06,7.724570457926465e-13,2.6538695151208486e-08,3.8047674165119954e-13
2.387443632377854e-07,0.11225897553501653,0.9,0.0,0.0,0.0,0.0,0.09993581814290377,2.5318126359174386e-05,2.4482854713780577e-06,5.484251332052485e-06,1.287972253885512e-05,8.618568083299948e-07,1.026912319547972e-05,3.3842646091791333e-06,5.048556455731801e-06,8.767481927516957e-06,8.767481927516957e-06,3.83503423175896e-06,1.1306647826799771e-05,1.1023218214091127e-08,8.168640663184589e-08,2.581650448263522e-08,4.4637712974503094e-09,2.43560878611876e-05,7.4138484050724656e-06,3.268362344830692e-05,1.039292767211164e-05,5.432333885878401e-06,6.230881331377104e-10,6.576259538590842e-06,7.843733715672029e-13,2.6947754587341988e-08,3.85372949326258e-13
2.417455407027452e-07,0.11225917950795136,0.9,0.0,0.0,0.0,0.0,0.09993501152615956,2.5703929391489926e-05,2.4485735490871625e-06,5.51035774534737e-06,1.3043485324274379e-05,8.618526597362426e-07,1.0376100933053347e-05,3.3886109232102145e-06,5.074293945657871e-06,8.877659258529617e-06,8.877659258529617e-06,3.853292113011783e-06,1.1464365445219317e-05,1.1024515274013255e-08,8.169604241759093e-08,2.58163805607264e-08,4.463764954958746e-09,2.4725586527122675e-05,7.516321637885703e-06,3.332512305376313e-05,1.0547195807949864e-05,5.565481479280309e-06,6.238908083227502e-10,6.689426072511053e-06,7.963179472746121e-13,2.735699122394186e-08,3.9026902111823844e-13
2.44746718167705e-07,0.11225938386668449,0.9,0.0,0.0,0.0,0.0,0.0999342049157765,2.6090633353300103e-05,2.4488383184584803e-06,5.535915314355361e-06,1.3207246842549153e-05,8.618482986891604e-07,1.0482250838994728e-05,3.3927478779118353e-06,5.099510825219311e-06,8.987835700262639e-06,8.987835700262639e-06,3.871166193513238e-06,1.1622154834234912e-05,1.1025707373652307e-08,8.170489860111848e-08,2.581625041202099e-08,4.463757724711345e-09,2.5095242693118504e-05,7.618794199662832e-06,3.396990878518313e-05,1.0701480606907104e-05,5.700003590852742e-06,6.246549726402882e-10,6.8027342818631065e-06,8.082901945910651e-13,2.7766395314535635e-08,3.951649566509403e-13
2.4774789563266476e-07,0.11225958860439578,0.9,0.0,0.0,0.0,0.0,0.09993339831176377,2.647821998106648e-05,2.4490816075574128e-06,5.560935553577852e-06,1.337100708879824e-05,8.618437557457378e-07,1.0587572082332212e-05,3.396685328637841e-06,5.124217306901322e-06,9.09801125272304e-06,9.09801125272304e-06,3.888664524339456e-06,1.1780012495455277e-05,1.1026802766482379e-08,8.171303514063896e-08,2.5816114188911446e-08,4.463749648665125e-09,2.5465048087518462e-05,7.721266064547236e-06,3.461792815210241e-05,1.0855780647265542e-05,5.835889537079474e-06,6.253824412178589e-10,6.916177333332403e-06,8.202895470940998e-13,2.817595762671502e-08,4.0006075592622957e-13
2.5074907309762454e-07,0.11225979371442152,0.9,0.0,0.0,0.0,0.0,0.09993259171413008,2.6866671369704205e-05,2.4493050985932916e-06,5.585429735948478e-06,1.3534766058822947e-05,8.618390558568146e-07,1.0692064082756205e-05,3.4004326813681827e-06,5.148423413624681e-06,9.208185915917846e-06,9.208185915917846e-06,3.905794987677861e-06,1.193793509529692e-05,1.1027809033649274e-08,8.172051072436094e-08,2.581597355396072e-08,4.463741083539976e-09,2.5834994873726743e-05,7.823737209781783e-06,3.526912962657036e-05,1.1010094617898726e-05,5.9731286253507746e-06,6.260749467252964e-10,7.0297487154603425e-06,8.323154492919823e-13,2.8585669414107624e-08,4.0495641885034137e-13
2.537502505625843e-07,0.11225999919025022,0.9,0.0,0.0,0.0,0.0,0.09993178512288366,2.7255969965921153e-05,2.4495103456427423e-06,5.6094088979010385e-06,1.3698523749016501e-05,8.618342215154447e-07,1.0795726502371441e-05,3.4039989120226253e-06,5.1721389818637e-06,9.318359689854098e-06,9.318359689854098e-06,3.92256530036996e-06,1.2095919457459109e-05,1.102873313740597e-08,8.172737652750147e-08,2.5815829262020745e-08,4.463732079524578e-09,2.6205075626892573e-05,7.926207615690216e-06,3.5923462620539216e-05,1.116442130964138e-05,6.111710157143166e-06,6.26734140682707e-10,7.143442223950719e-06,8.443673561199803e-13,2.8995522389738037e-08,4.0985194502925696e-13
