Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887)
1.5283878557411533e-05,0.11369249526410015,0.9,0.0,0.0,0.0,0.0,0.09535039443662503,0.0015609642092169647,2.3633785301061167e-06,9.987036823548994e-06,3.144201798563758e-05,8.256385552087519e-07,2.5775578853622685e-05,3.3307812616504485e-06,6.105577355146634e-06,0.0005415904416766222,0.0027179966310992907,4.539877633050739e-06,4.4232050165696574e-05,1.0640940704409012e-08,7.88538101128488e-08,2.4731607812486556e-08,4.315755394299703e-09,2.791961218908606e-05,0.0005087695628733401,0.006164642806116478,0.0007646881316018422,0.0014581489709311775,6.203522392297359e-10,0.0005758088989980631,4.5559069226751164e-11,2.915098156797633e-08,8.862897897978068e-13,1.3266167706398535e-12,8.388536477852708e-13,4.4648721077601885e-11,9.319930412288016e-14,3.51071279533245e-06,0.0006580583758110944,1.8864101986162384e-13,0.0005769682572617583,1.6836128152717763e-11,5.001615164030191e-13,0.0005649809181878368,4.546164435985712e-11,1.316117210258259e-14,0.000665724524113074,2.8337034995250356e-15,0.0003732292360131068,1.4935530571223356e-15,5.389999901220034e-15,1.991827765297546e-15,1.1425281554188837e-13,1.1185060194332513e-13,0.0002503521353123799,6.647141344722298e-15,4.640698886517066e-14
1.5386090863017798e-05,0.1137009324809765,0.9,0.0,0.0,0.0,0.0,0.09532177282384842,0.0015698094718485454,2.3627337808492026e-06,9.970856751768183e-06,3.143255901578787e-05,8.254008033350953e-07,2.5747149286980455e-05,3.329827930662739e-06,6.104669331839192e-06,0.000545024779437816,0.0027345300578133737,4.538859790666109e-06,4.421886188006717e-05,1.0638037793471515e-08,7.883229813833523e-08,2.472448606697364e-08,4.314621294128167e-09,2.7807505945227523e-05,0.0005120977240716096,0.0062013485188617155,0.00076969030285064,0.0014643492584867867,6.201943454071804e-10,0.0005795913958218032,4.580007945449296e-11,2.9023052737387577e-08,8.856914718704538e-13,1.325724746077333e-12,8.37614737402814e-13,4.482178914006046e-11,9.27965072033618e-14,3.496464690459453e-06,0.0006606260803126905,1.8858712660535382e-13,0.0005796470448982819,1.6907964109073606e-11,5.000157554711694e-13,0.0005670851514105454,4.561388095278036e-11,1.324726514075401e-14,0.0006725105401691022,2.8523179304558414e-15,0.00037664585527195596,1.5033232155323138e-15,5.4531107277379735e-15,2.0130986009757158e-15,1.156432659071808e-13,1.1305259580202166e-13,0.000252953678811392,6.728220912012186e-15,4.6971765664101756e-14
1.5488303168624063e-05,0.11370935985162932,0.9,0.0,0.0,0.0,0.0,0.09529316953810187,0.001578639579484971,2.3620892544092473e-06,9.954841606793835e-06,3.1423106243081024e-05,8.251631782117342e-07,2.5719008057105905e-05,3.328875087069923e-06,6.103765714365348e-06,0.0005484572566884974,0.002751048795487512,4.537842954676719e-06,4.420568194570167e-05,1.0635135885658706e-08,7.881079359811063e-08,2.471736811823081e-08,4.3134874724862384e-09,2.7696648780829767e-05,0.0005154248866614039,0.006238027836747083,0.0007746909224554063,0.0014705176156829612,6.200364722699148e-10,0.0005833727881137369,4.6040469803610776e-11,2.889652455101784e-08,8.850938239932629e-13,1.3248337110079017e-12,8.363861766589739e-13,4.499375312571443e-11,9.239813773106149e-14,3.482376268339035e-06,0.0006631830391507053,1.8853327616848758e-13,0.0005823100629178345,1.6979287401892914e-11,4.998700868105325e-13,0.0005691643932206719,4.576399663749798e-11,1.3333331473993425e-14,0.0006793205342470017,2.870926926642002e-15,0.00038006849559084316,1.5130904426427756e-15,5.5165017768456096e-15,2.0344129897241887e-15,1.1704063089829555e-13,1.142579328237322e-13,0.0002555624820522083,6.8097055573980906e-15,4.7539354215337136e-14
1.559051547423033e-05,0.11371777745208715,0.9,0.0,0.0,0.0,0.0,0.09526458445975716,0.0015874545769615364,2.361444950263045e-06,9.938988453509678e-06,3.1413659624820164e-05,8.249256791258343e-07,2.5691149999616998e-05,3.3279227282983354e-06,6.10286648345976e-06,0.0005518878772511188,0.002767552961456372,4.5368271175105766e-06,4.419251030688586e-05,1.0632234978615255e-08,7.878929647472742e-08,2.4710253944907653e-08,4.312353929325249e-09,2.7587018735657213e-05,0.0005187510512948884,0.006274681093666443,0.0007796899915512168,0.0014766542628053606,6.1987862001111e-10,0.0005871530765068925,4.628024224109808e-11,2.8771372476332753e-08,8.844968423716115e-13,1.3239436601564105e-12,8.351677845746124e-13,4.516462096719245e-11,9.200411802035742e-14,3.4684447012985676e-06,0.000665729364336688,1.8847946818487248e-13,0.0005849573729208412,1.7050100385575755e-11,4.997245096120394e-13,0.0005712187997595502,4.591200628529605e-11,1.3419371121825523e-14,0.0006861544039760277,2.8895304911829523e-15,0.00038349712100377406,1.5228547403642936e-15,5.5801719393500336e-15,2.055770086937968e-15,1.1844488704439225e-13,1.1546657887000744e-13,0.0002581784622793859,6.891593919391182e-15,4.8109745027422135e-14
1.5794940085442862e-05,0.11373458364239467,0.9,0.0,0.0,0.0,0.0,0.09520746845685137,0.0016050394190132823,2.3601570071978214e-06,9.907756722357517e-06,3.139478468462847e-05,8.244510563303463e-07,2.5636263357055744e-05,3.3260194552950423e-06,6.101081105164387e-06,0.0005587435632939594,0.0028005180375954334,4.534798409755522e-06,4.4166191697408175e-05,1.0626436159398647e-08,7.874632442314864e-08,2.4696036842529107e-08,4.3100876842552466e-09,2.737135451032958e-05,0.0005254003892800316,0.006347910726562853,0.0007896834827156991,0.001488833298440949,6.195629801131602e-10,0.0005947103441103578,4.675794116450505e-11,2.852510102218193e-08,8.833048664732793e-13,1.322166492301326e-12,8.327608008942088e-13,4.550309957946891e-11,9.122882433723569e-14,3.4410411414604994e-06,0.0006707905521304802,1.8837197814198867e-13,0.0005902051155942728,1.7190204829326803e-11,4.994336264279546e-13,0.0005752537371886135,4.620176733143528e-11,1.3591370438669744e-14,0.0006998933597408061,2.9267213376365788e-15,0.00039037218464531666,1.5423745552198362e-15,5.708345238223716e-15,2.098609078937227e-15,1.2127397969997793e-13,1.178936636803787e-13,0.00026343162319237575,7.056576392215109e-15,4.925889578299497e-14
1.5999364696655396e-05,0.11375135164114615,0.9,0.0,0.0,0.0,0.0,0.09515042389809393,0.001622564350009082,2.358869947969192e-06,9.877139446058108e-06,3.137593386849168e-05,8.239769295378945e-07,2.5582450481714106e-05,3.3241180919633307e-06,6.0993130462657366e-06,0.0005655918669360026,0.0028334261851936204,4.5327736083971644e-06,4.4139905622953635e-05,1.0620641319239074e-08,7.870338186071235e-08,2.468183459776784e-08,4.307822560587813e-09,2.7160347576375993e-05,0.0005320457431589529,0.006421039955354597,0.0007996707852656514,0.0015008880899439003,6.192474275138345e-10,0.00060226320362219,4.723319167984668e-11,2.828405320826271e-08,8.821155164117132e-13,1.3203932026315255e-12,8.303924237450204e-13,4.583728701567368e-11,9.047003970922087e-14,3.4142326959609068e-06,0.0006758105014311321,1.8826465365696822e-13,0.0005953907669669524,1.7328296235552486e-11,4.991430997013456e-13,0.0005791912348714208,4.648328443110371e-11,1.376326324475236e-14,0.0007137265836054356,2.9638904942539743e-15,0.0003972707638657579,1.561882675134561e-15,5.837621907961628e-15,2.1416089771643995e-15,1.241303581092988e-13,1.203335846082989e-13,0.00026871250155406054,7.223157553748255e-15,5.0419142804871605e-14
1.620378930786793e-05,0.11376808202294489,0.9,0.0,0.0,0.0,0.0,0.09509344989695968,0.0016400297168612972,2.3575837691137476e-06,9.847115546244618e-06,3.135710686100613e-05,8.235032935241197e-07,2.5529674331912106e-05,3.3222186193184137e-06,6.09756215871435e-06,0.0005724328166302147,0.0028662782729140506,4.530752655645963e-06,4.4113651668190983e-05,1.0614850442550488e-08,7.866046867185458e-08,2.466764705412667e-08,4.3055585613876165e-09,2.6953839770167786e-05,0.000538687117997578,0.006494071216165962,0.000809651907999985,0.0015128203328345889,6.189319642832209e-10,0.0006098116599748815,4.7706009038886425e-11,2.8048052246613296e-08,8.809287660875682e-13,1.3186237528661944e-12,8.280613534440064e-13,4.616724424213883e-11,8.972720402875432e-14,3.3879990345188717e-06,0.0006807900407089694,1.8815749199346947e-13,0.0006005148219601977,1.7464393365321803e-11,4.988529234194978e-13,0.0005830325798222303,4.675667882831683e-11,1.3935049691431932e-14,0.0007276532482437049,3.001037985194742e-15,0.0004041925804634538,1.5813791149516951e-15,5.967993323627472e-15,2.1847633012016697e-15,1.2701383787659972e-13,1.2278608114482872e-13,0.0002740204393641323,7.391326706062109e-15,5.159041151830164e-14
1.6408213919080464e-05,0.11378477534780872,0.9,0.0,0.0,0.0,0.0,0.0950365455959809,0.001657435861657992,2.356298466999308e-06,9.817664911797578e-06,3.1338303357509486e-05,8.230301431967404e-07,2.547789958748095e-05,3.3203210188958636e-06,6.095828296994645e-06,0.0005792664399637196,0.002899075140567061,4.528735494884322e-06,4.408742943081663e-05,1.0609063512986141e-08,7.861758473539342e-08,2.4653474059066775e-08,4.303295688633618e-09,2.675168006846172e-05,0.0005453245187982112,0.006567006848398982,0.0008196268595997978,0.0015246316947397384,6.186165922464917e-10,0.0006173557180454355,4.817640830008493e-11,2.7816929344790913e-08,8.797445899792338e-13,1.3168581057074733e-12,8.25766350709858e-13,4.6493031188935746e-11,8.8999782594194e-14,3.362320748482365e-06,0.0006857299705586606,1.8805049049455843e-13,0.0006055777762403578,1.759851494335963e-11,4.985630917695549e-13,0.0005867790730729362,4.702207252461665e-11,1.4106729928042951e-14,0.0007416725232997336,3.0381638343506028e-15,0.00041113736017067427,1.6008638893289855e-15,6.0994509469277725e-15,2.228065685821994e-15,1.2992423591181988e-13,1.252508979143119e-13,0.00027935478097836205,7.56107322639369e-15,5.277262787423899e-14
1.6612638530292998e-05,0.1138014321615987,0.9,0.0,0.0,0.0,0.0,0.09497971016540886,0.0016747831219011819,2.355014037974305e-06,9.788768339417621e-06,3.131952306354829e-05,8.225574736184555e-07,2.5427092543831646e-05,3.3184252726912048e-06,6.094111318034961e-06,0.0005860927637039957,0.002931817600442034,4.526722070628525e-06,4.406123852112408e-05,1.0603280514111776e-08,7.857472992948799e-08,2.463931546469014e-08,4.3010339442227605e-09,2.6553724216756892e-05,0.0005519579505016687,0.006639849099278913,0.0008295956486324412,0.001536323816403289,6.18301313149799e-10,0.0006248953826570934,4.864440433623077e-11,2.7590523264286762e-08,8.785629633012313e-13,1.3150962249037128e-12,8.235062327070846e-13,4.6814706785441195e-11,8.828726465307832e-14,3.3371792994330185e-06,0.000690631064980577,1.8794364657941535e-13,0.0006105801260953768,1.7730679654595124e-11,4.982735991328446e-13,0.0005904320279480529,4.7279588138393215e-11,1.427830410196566e-14,0.0007557835758211631,3.075268065353593e-15,0.00041810483248089046,1.6203370127448859e-15,6.231986325706385e-15,2.2715098802258238e-15,1.328613704397445e-13,1.2772778458955442e-13,0.00028471487345404893,7.73238656768278e-15,5.396571835307961e-14
1.681706314150553e-05,0.1138180529967998,0.9,0.0,0.0,0.0,0.0,0.09492294280199416,0.0016920718307107906,2.3537304784293668e-06,9.760407484546773e-06,3.130076569441029e-05,8.22085279998548e-07,2.537722101790438e-05,3.3165313632037693e-06,6.092411081125566e-06,0.0005929118138402704,0.00296450643852097,4.524712328494577e-06,4.403507856155962e-05,1.0597501429682835e-08,7.85319041337136e-08,2.462517112749144e-08,4.298773329647761e-09,2.6359834364575914e-05,0.000558587417989262,0.006712600127981519,0.000839558283555272,0.0015478983125690145,6.179861286171158e-10,0.0006324306585809059,4.911001184158543e-11,2.7368679926297254e-08,8.773838619725015e-13,1.3133380752085012e-12,8.212798697855124e-13,4.7132328991348e-11,8.758916215525672e-14,3.3125569749072217e-06,0.0006954940725492815,1.8783695774035997e-13,0.0006155223683146471,1.786090614105551e-11,4.979844400788939e-13,0.0005939927684532928,4.7529348774897474e-11,1.4449772358690438e-14,0.0007699855706848577,3.112350701583536e-15,0.00042509473050269007,1.6397984995043151e-15,6.3655910921656464e-15,2.3150897467136745e-15,1.35825060982902e-13,1.302164958165811e-13,0.00029010006687980313,7.905256257594064e-15,5.516960995782336e-14
1.72259123639306e-05,0.11385118879747988,0.9,0.0,0.0,0.0,0.0,0.09480960918968839,0.001726474905575446,2.3511659534331926e-06,9.705223589022413e-06,3.126331863804746e-05,8.211423021579925e-07,2.528016292943334e-05,3.3127489868841255e-06,6.089060281960318e-06,0.0006065281935804265,0.0030297262680966165,4.520703678375973e-06,4.398285004108571e-05,1.0585954939591582e-08,7.844633909388784e-08,2.4596924671183088e-08,4.294255494822145e-09,2.5983731155938808e-05,0.000571834479555227,0.00685783673720196,0.0008594651243711299,0.0015707007618302878,6.173560493294941e-10,0.000647488063197155,5.003411917877959e-11,2.6938098560361903e-08,8.75033142394004e-13,1.3098328329693437e-12,8.169241401416547e-13,4.775564038127071e-11,8.623435717899079e-14,3.2648027201061127e-06,0.0007051087004818961,1.8762403560996628e-13,0.0006252285188194531,1.8115618775541935e-11,4.974071019072703e-13,0.0006008429469839261,4.800609926212616e-11,1.4792391693404673e-14,0.0007986590385749816,3.1864512820248242e-15,0.00043914075349722097,1.6786866194366471e-15,6.635975729023461e-15,2.4026325025276374e-15,1.4183139464030757e-13,1.3522843489260075e-13,0.0003009431739397826,8.255623164533282e-15,5.760950714869564e-14
1.7634761586355667e-05,0.11388418675858175,0.9,0.0,0.0,0.0,0.0,0.09469653882094588,0.0017606476701912189,2.3486048634306013e-06,9.651981964296693e-06,3.122596008964424e-05,8.202011740013073e-07,2.518649523384302e-05,3.308973759559547e-06,6.085774818094381e-06,0.000620115772937395,0.003094740432898456,4.516709130283899e-06,4.3930741076780137e-05,1.0574423914078669e-08,7.836088866234682e-08,2.4568733621534924e-08,4.289742191020705e-09,2.562238246504248e-05,0.0005850657414261634,0.0070027323314910805,0.0008793474476388898,0.0015930514696578832,6.167263656708416e-10,0.0006625279690767396,5.0948844524883006e-11,2.6524080907070258e-08,8.726922515958991e-13,1.3063421157153856e-12,8.126910813697515e-13,4.8363410680234806e-11,8.493187002009662e-14,3.2189311377841755e-06,0.000714579374811612,1.8741170540290736e-13,0.00063470020759762,1.836280100872374e-11,4.968310373669989e-13,0.0006073403568648619,4.845331394046483e-11,1.5134589060586138e-14,0.0008276862185511208,3.260465757944454e-15,0.0004532733616574346,1.7175283602967596e-15,6.9105395466350394e-15,2.4906470636774775e-15,1.4794181868220712e-13,1.4028484886179456e-13,0.0003118789754577075,8.612091643898941e-15,6.009174578847976e-14
1.8043610808780735e-05,0.11391705071004656,0.9,0.0,0.0,0.0,0.0,0.09458372611365236,0.0017945926492233554,2.346047179720234e-06,9.600562347915077e-06,3.1188688080523874e-05,8.192618617750426e-07,2.5096007304103687e-05,3.3052055574635916e-06,6.082553641199469e-06,0.0006336747354737729,0.0031595543832510574,4.512728285698622e-06,4.387874904458235e-05,1.0562908223961347e-08,7.827555188146999e-08,2.4540596967463832e-08,4.285233420809446e-09,2.5274882036343546e-05,0.0005982812406936951,0.0071473013887436865,0.0008992053174067315,0.0016149624935747943,6.16097087515947e-10,0.0006775504126619427,5.1854299611637385e-11,2.6125613961171793e-08,8.703610194455109e-13,1.3028656739468818e-12,8.08573293507494e-13,4.8956071347309854e-11,8.367849261357235e-14,3.174825919467131e-06,0.0007239112743365405,1.8719994942374478e-13,0.0006439414149806843,1.8602600121692143e-11,4.96256209226362e-13,0.0006134958230689136,4.8871983015851614e-11,1.547636556211448e-14,0.0008570603937861267,3.3343943080284336e-15,0.00046749053782952564,1.7563238308087728e-15,7.189218496748862e-15,2.5790882670358096e-15,1.5415493509885172e-13,1.453839462285429e-13,0.00032290241277949984,8.974580555505743e-15,6.26157603523278e-14
1.8452460031205802e-05,0.11394978429669743,0.9,0.0,0.0,0.0,0.0,0.09447116581286814,0.001828312312700678,2.343492874032108e-06,9.550854324931413e-06,3.1151500761181735e-05,8.183243335454788e-07,2.5008505930206483e-05,3.3014442631394564e-06,6.079395734013999e-06,0.0006472052555054396,0.0032241732448752467,4.508760761052962e-06,4.3826871476130094e-05,1.0551407741996136e-08,7.819032780802547e-08,2.4512513752396027e-08,4.280729183912793e-09,2.494039710555542e-05,0.0006114810136608671,0.007291557307679096,0.0009190387962739635,0.0016364455399569436,6.15468223634709e-10,0.0006925554296960229,5.27505938531707e-11,2.5741766826240976e-08,8.680392845767624e-13,1.2994032708977587e-12,8.045639854437227e-13,4.9534040653866003e-11,8.24712772118317e-14,3.1323802254778892e-06,0.0007331092638042666,1.869887509111765e-13,0.000652956118177575,1.8835162422566536e-11,4.956825827329133e-13,0.0006193202055994865,4.9263093634028345e-11,1.581772227497013e-14,0.0008867748511310483,3.408237107575827e-15,0.00048179031217565263,1.795073137395017e-15,7.471949749125965e-15,2.6679126344295963e-15,1.6046936575838778e-13,1.505240077440131e-13,0.0003340085039171051,9.343009904415013e-15,6.518099332340826e-14
1.886130925363087e-05,0.11398239101601519,0.9,0.0,0.0,0.0,0.0,0.0943588529648849,0.0018618090801141556,2.340941918500901e-06,9.502756354736078e-06,3.1114396391532405e-05,8.173885590449634e-07,2.4923813526899985e-05,3.2976897651888255e-06,6.076300108571622e-06,0.0006607074989395095,0.0032886018446906225,4.5048061870432725e-06,4.377510604682775e-05,1.0539922342758695e-08,7.810521551229524e-08,2.4484483069666562e-08,4.276229477054871e-09,2.4618161100431024e-05,0.0006246650958880228,0.007435512496386319,0.000938847945478052,0.001657511979918417,6.148397817658343e-10,0.0007075430552613792,5.363783448806857e-11,2.537168257957638e-08,8.657268937255767e-13,1.295954681596026e-12,8.006569128694818e-13,5.009772426518163e-11,8.130751058793777e-14,3.0914957580301087e-06,0.000742177918751251,1.8677809397436456e-13,0.0006617482877662114,1.9060633157417557e-11,4.951101254441222e-13,0.0006248243612461361,4.9627626895690484e-11,1.61586602527285e-14,0.0009168228925232457,3.4819943286813e-15,0.0004961707595903331,1.8337763843094074e-15,7.758671660005583e-15,2.7570783325403287e-15,1.6688375217359567e-13,1.5570338414959365e-13,0.0003451923513947509,9.717300827709487e-15,6.77868950999915e-14
1.9270158476055938e-05,0.1140148742044745,0.9,0.0,0.0,0.0,0.0,0.09424678289362141,0.001895085324049053,2.338394285612837e-06,9.456174901783124e-06,3.1077373332088606e-05,8.164545095546014e-07,2.4841766587183734e-05,3.2939419576895094e-06,6.07326580455403e-06,0.000674181624026949,0.0033528447342887928,4.500864208002282e-06,4.3723450565035214e-05,1.0528451902404991e-08,7.802021407627991e-08,2.445650405900216e-08,4.271734294686394e-09,2.4307467027019657e-05,0.000637833522235314,0.007579178453048287,0.0009586328249750281,0.0016781728632709154,6.142117687555224e-10,0.0007225133238154154,5.451612671076812e-11,2.5014570871114734e-08,8.63423701118833e-13,1.2925196919998478e-12,7.968463237476111e-13,5.064751576726026e-11,8.01846905617497e-14,3.0520819067828115e-06,0.0007511215481077745,1.8656796353474228e-13,0.0006703218842964614,1.92791564248824e-11,4.945388070732782e-13,0.0006300191085027493,4.9966555120197426e-11,1.649918052694046e-14,0.0009471978457622734,3.55566614040684e-15,0.0005106299974644727,1.87243367376105e-15,8.049323731310922e-15,2.8465451320077916e-15,1.733967551904638e-13,1.6092049360785082e-13,0.00035644914936375184,1.0097375576748809e-14,7.043292387083837e-14
