Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189)
7.220317665466875e-08,0.11224858754261109,0.9,0.0,0.0,0.0,0.0,0.09998058804506886,6.068449760170366e-06,2.104730803254788e-06,2.689982812301752e-06,3.7954914000476935e-06,8.31771186825384e-07,3.22720706749758e-06,2.1826107746250764e-06,2.3964829776895346e-06,2.652133023703366e-06,2.652133023703366e-06,1.880975722020631e-06,2.9069695103155765e-06,9.47638889065668e-09,7.019651938829677e-08,2.491058972604262e-08,4.306827177620991e-09,4.818346165621125e-06,1.7521279992932743e-06,4.42244502371424e-06,2.084521920643765e-06,4.91418125351975e-07,4.01755734863882e-10,9.870008825378135e-07,1.8810645456290753e-13,5.304636853727269e-09,1.136259153185604e-13,9.259614988072729e-14,1.115446233549689e-13
7.265344772907595e-08,0.11224861175041688,0.9,0.0,0.0,0.0,0.0,0.09998046698323794,6.112211955601522e-06,2.10894246441167e-06,2.702819311436052e-06,3.819961376936825e-06,8.323985415927955e-07,3.248066369003099e-06,2.191278355887973e-06,2.408257058990074e-06,2.668670552890866e-06,2.668670552890866e-06,1.8899519421429316e-06,2.9275587207827007e-06,9.495351579525015e-09,7.033737416018897e-08,2.492947917754463e-08,4.310089874613247e-09,4.864019990372478e-06,1.766969753858186e-06,4.471428572624234e-06,2.1044409971329872e-06,4.976835630936829e-07,4.033518040460768e-10,9.979644371862908e-07,1.8946270082132583e-13,5.355197804983375e-09,1.143583118412109e-13,9.325184824920598e-14,1.1226544058135463e-13
7.310371880348315e-08,0.11224863599231255,0.9,0.0,0.0,0.0,0.0,0.09998034592144905,6.156036608235867e-06,2.1131031320249316e-06,2.7156150156623152e-06,3.8444336079856715e-06,8.330129308269912e-07,3.268926049825253e-06,2.199893715450223e-06,2.419997128409961e-06,2.6852080620538352e-06,2.6852080620538352e-06,1.8988996385952023e-06,2.9481701033555845e-06,9.514084677752723e-09,7.047652350687021e-08,2.4947978244170633e-08,4.313285155408994e-09,4.909787740556141e-06,1.7818226290755145e-06,4.520622044191994e-06,2.124399648642652e-06,5.03989367904693e-07,4.0493805705111946e-10,1.0089713264385928e-06,1.9082087918700332e-13,5.405863600617993e-09,1.150907737297426e-13,9.390825097483827e-14,1.1298626883942841e-13
7.355398987789034e-08,0.11224866026810483,0.9,0.0,0.0,0.0,0.0,0.09998022485970333,6.199923537517675e-06,2.1172134232098045e-06,2.728370054548803e-06,3.868908046058391e-06,8.336146221153894e-07,3.289785979785266e-06,2.2084570870794856e-06,2.4317032759205796e-06,2.7017455511922795e-06,2.7017455511922795e-06,1.9078189019612986e-06,2.968803524229462e-06,9.53259095661404e-09,7.0613988066865e-08,2.496609498282531e-08,4.316414411469318e-09,4.955648446544485e-06,1.7966863950448781e-06,4.570024696136327e-06,2.1443973958905337e-06,5.103355403950804e-07,4.0651481826563184e-10,1.020021288764154e-06,1.9218098400551717e-13,5.4566331550793085e-09,1.1582329955938091e-13,9.456535377907093e-14,1.1370710360663217e-13
7.400426095229754e-08,0.11224868457760505,0.9,0.0,0.0,0.0,0.0,0.09998010379800179,6.2438725632686155e-06,2.1212739491558356e-06,2.741084557338598e-06,3.893384644791987e-06,8.342038786580754e-07,3.3106460292282264e-06,2.216968704726233e-06,2.443375591343245e-06,2.7182830203062076e-06,2.7182830203062076e-06,1.9167098225977605e-06,2.9894588500736033e-06,9.550873169376586e-09,7.074978828080893e-08,2.498383731831327e-08,4.319479011441171e-09,5.001601148192584e-06,1.811560825635296e-06,4.619635789700277e-06,2.164433764189835e-06,5.167220809762361e-07,4.0808217311641816e-10,1.031114063760672e-06,1.935430096927529e-13,5.5075053932158285e-09,1.165558879421022e-13,9.52231524144315e-14,1.1442794040615781e-13
7.445453202670474e-08,0.11224870892062071,0.9,0.0,0.0,0.0,0.0,0.09997998273634552,6.2878835059358615e-06,2.1252853113511824e-06,2.7537586527364597e-06,3.917863359077837e-06,8.347809565342555e-07,3.3315060693657557e-06,2.2254288025867126e-06,2.455014164250088e-06,2.7348204693956246e-06,2.7348204693956246e-06,1.925572490484816e-06,3.0101359483454736e-06,9.568934029665024e-09,7.088394426501894e-08,2.5001212961033482e-08,4.3224802869426586e-09,5.047644900744533e-06,1.826445700833727e-06,4.669454591915358e-06,2.184508286385148e-06,5.231489897313443e-07,4.096399503278387e-10,1.0422493927825464e-06,1.9490695071046765e-13,5.558479256886113e-09,1.1728853753688917e-13,9.588164266539459e-14,1.1514877480310256e-13
7.490480310111193e-08,0.11224873329696997,0.9,0.0,0.0,0.0,0.0,0.09997986167473556,6.331956186383354e-06,2.1292481048912416e-06,2.766392469088815e-06,3.942344144628714e-06,8.353461071602489e-07,3.352365971985895e-06,2.2338376149443667e-06,2.4666190840469663e-06,2.7513578984605403e-06,2.7513578984605403e-06,1.934406995352199e-06,3.0308346870290664e-06,9.586776213436268e-09,7.101647592171664e-08,2.5018229480988056e-08,4.325419545344878e-09,5.093778769265595e-06,1.8413408046332762e-06,4.719480373641278e-06,2.2046205002928234e-06,5.296162665255071e-07,4.11188183186588e-10,1.0534270180386631e-06,1.962728014732665e-13,5.609553699166683e-09,1.18021247013705e-13,9.654082031680896e-14,1.1586960235411156e-13
7.535507417551913e-08,0.11224875770646249,0.9,0.0,0.0,0.0,0.0,0.09997974061317298,6.376090426047899e-06,2.133162916196064e-06,2.7789861342502647e-06,3.966826958257653e-06,8.358995757063439e-07,3.3732256096670467e-06,2.2421953761610867e-06,2.4781904399106883e-06,2.7678953075009605e-06,2.7678953075009605e-06,1.9432134265858373e-06,3.051554934834743e-06,9.604402354360156e-09,7.114740286287873e-08,2.5034894260114674e-08,4.328298061539491e-09,5.140001832080346e-06,1.8562459263933573e-06,4.769712410942087e-06,2.22476995046935e-06,5.361239109252936e-07,4.1272719987867263e-10,1.0646466829059418e-06,1.976405563930094e-13,5.660727688300568e-09,1.187540150656759e-13,9.720068117169602e-14,1.1659041863433126e-13
7.580534524992633e-08,0.11224878214892066,0.9,0.0,0.0,0.0,0.0,0.09997961955165872,6.420286046727951e-06,2.137030326268541e-06,2.791539775765382e-06,3.991311757454318e-06,8.364416035017306e-07,3.3940848554853203e-06,2.2505023207066866e-06,2.4897283208731528e-06,2.7844326965168946e-06,2.7844326965168946e-06,1.9519918733549315e-06,3.07229656093302e-06,9.621815076312087e-09,7.127674451979721e-08,2.5051214564697734e-08,4.331117090444411e-09,5.186313176204928e-06,1.871160858773484e-06,4.820149983131068e-06,2.244956185667122e-06,5.426719223095945e-07,4.1425696730051744e-10,1.0759081319662447e-06,1.9901020999120992e-13,5.7120002019201585e-09,1.1948684042976068e-13,9.78612210744865e-14,1.1731121928242093e-13
7.625561632433352e-08,0.11224880662415786,0.9,0.0,0.0,0.0,0.0,0.09997949849019389,6.4645428707760986e-06,2.1408509078865343e-06,2.804053520704008e-06,4.015798500732648e-06,8.369724260609761e-07,3.4149435832785725e-06,2.258758683166877e-06,2.5012328157439753e-06,2.8009700655083503e-06,2.8009700655083503e-06,1.960742424496823e-06,3.0930594352006003e-06,9.639016967079542e-09,7.140452004871755e-08,2.5067197485946642e-08,4.333877856741218e-09,5.232711901693139e-06,1.8860853994288357e-06,4.870792374474675e-06,2.2651787610257137e-06,5.492602997702895e-07,4.1577711016034176e-10,1.0872111114705358e-06,2.0038175681101064e-13,5.763370231943724e-09,1.2021972188248833e-13,9.852243589239351e-14,1.1803199996417382e-13
7.67222381910928e-08,0.11224883202256838,0.9,0.0,0.0,0.0,0.0,0.09997937303265066,6.510471190769194e-06,2.1447614224224105e-06,2.816979719296946e-06,4.041176444229816e-06,8.375109485948086e-07,3.4365590779122925e-06,2.2672617405077924e-06,2.5131199438899717e-06,2.8181079384812722e-06,2.8181079384812722e-06,1.9697813974447892e-06,3.1145985574338943e-06,9.656623764313545e-09,7.1535303296298e-08,2.5083412254662295e-08,4.3366786855434e-09,5.280886760921232e-06,1.901561823903348e-06,4.923489104242948e-06,2.2861735566172295e-06,5.561305126592868e-07,4.173427580558057e-10,1.098968087900691e-06,2.0180510048587458e-13,5.816707500032845e-09,1.2097927446442506e-13,9.920836922074928e-14,1.1877892874226282e-13
7.718886005785207e-08,0.11224885745579243,0.9,0.0,0.0,0.0,0.0,0.09997924757516262,6.5564648527270065e-06,2.1486228778697105e-06,2.8298633478447433e-06,4.0665563873649615e-06,8.380379380224158e-07,3.458173742237066e-06,2.2757109883380573e-06,2.5249714108594575e-06,2.8352457899490216e-06,2.8352457899490216e-06,1.978790605459193e-06,3.136160216263064e-06,9.674009675915451e-09,7.166444581429298e-08,2.5099279768058032e-08,4.339419547167376e-09,5.329153525414812e-06,1.917048136954293e-06,4.97640424571148e-06,2.3072064226322084e-06,5.630440737881442e-07,4.1889863306888254e-10,1.110769113154786e-06,2.0323046527895961e-13,5.8701473264723815e-09,1.21738884617e-13,9.989501833558175e-14,1.1952582657060862e-13
7.765548192461135e-08,0.11224888292363368,0.9,0.0,0.0,0.0,0.0,0.0999791221177309,6.60252366048377e-06,2.152435889227958e-06,2.842704546447604e-06,4.09193828671542e-06,8.385536408527113e-07,3.4797874379585044e-06,2.2841066877342277e-06,2.536787314870469e-06,2.852383619911609e-06,2.852383619911609e-06,1.9877701464872876e-06,3.1577442688472163e-06,9.691177482902811e-09,7.179196817111135e-08,2.511480744837677e-08,4.342101723465743e-09,5.377511228086822e-06,1.932544126790858e-06,5.0295370159033615e-06,2.3282768814155443e-06,5.700009813505864e-07,4.204445293776304e-10,1.122613908508657e-06,2.0465784518084146e-13,5.923688628232758e-09,1.2249855105909164e-13,1.0058237870539163e-13,1.2027268870706605e-13
7.812210379137062e-08,0.11224890842589826,0.9,0.0,0.0,0.0,0.0,0.09997899666035649,6.648647418405738e-06,2.156201063907375e-06,2.8555034547516355e-06,4.117322099779026e-06,8.390582983691399e-07,3.5014000275089387e-06,2.292449099700824e-06,2.548567753926463e-06,2.8695214283690442e-06,2.8695214283690442e-06,1.996720118158894e-06,3.179350573028714e-06,9.708129901374819e-09,7.191789068032152e-08,2.5130002560525553e-08,4.344726469118569e-09,5.425958913321952e-06,1.9480495861117206e-06,5.082886636467475e-06,2.349384461230073e-06,5.770012332677183e-07,4.2198054359199547e-10,1.1345021963156109e-06,2.0608723398939596e-13,5.97733033545016e-09,1.2325827249457177e-13,1.0127044576273139e-13,1.2101951033497253e-13
7.85887256581299e-08,0.11224893396239234,0.9,0.0,0.0,0.0,0.0,0.09997887120304051,6.6948359314151315e-06,2.1599190014636862e-06,2.868260211929147e-06,4.142707784989117e-06,8.395521465444111e-07,3.5230113740781133e-06,2.300738485139138e-06,2.5603128258061447e-06,2.886659215321336e-06,2.886659215321336e-06,2.0056406177726217e-06,3.2009789873660292e-06,9.724869621725443e-09,7.204223339312827e-08,2.5144872209508183e-08,4.34729501119002e-09,5.474495637327673e-06,1.9635643121783054e-06,5.136452333831589e-06,2.3705286964313023e-06,5.84044827177033e-07,4.235070284580184e-10,1.146433700109842e-06,2.0751862558766108e-13,6.031071391774514e-09,1.240180476605988e-13,1.0195921498275337e-13,1.2176628669763705e-13
7.905534752488917e-08,0.112248959532926,0.9,0.0,0.0,0.0,0.0,0.09997874574578401,6.741089004954656e-06,2.1635902941284916e-06,2.8809749567092756e-06,4.168095301640836e-06,8.400354164589492e-07,3.544621341563779e-06,2.308975104946401e-06,2.5720226280775383e-06,2.903796980768495e-06,2.903796980768495e-06,2.0145317423172825e-06,3.2226293710891483e-06,9.741399344174882e-09,7.216501611721441e-08,2.5159423353024562e-08,4.349808551304287e-09,5.523120467892894e-06,1.9790881064552684e-06,5.190233338868093e-06,2.39170912702987e-06,5.911317604511898e-07,4.2502383640196337e-10,1.1584081451611076e-06,2.0895201416537012e-13,6.084910753348021e-09,1.2477787538216803e-13,1.0264868194185132e-13,1.2251301320077422e-13
7.952196939164844e-08,0.11224898513730988,0.9,0.0,0.0,0.0,0.0,0.09997862028858798,6.787406445077293e-06,2.167215525740406e-06,2.893647827302156e-06,4.19348461001779e-06,8.405083335818242e-07,3.5662297946921146e-06,2.317159219916279e-06,2.5836972580612074e-06,2.9209347247105323e-06,2.9209347247105323e-06,2.02339358841888e-06,3.244301584217101e-06,9.757721686277458e-09,7.228625837807366e-08,2.5173662779819906e-08,4.352268261906393e-09,5.571832485825611e-06,1.99462077522829e-06,5.244228887614353e-06,2.4129252995894576e-06,5.982620301534289e-07,4.2653067969756013e-10,1.1704252583986397e-06,2.1038739362233407e-13,6.138847390774019e-09,1.255377544648257e-13,1.0333884215468571e-13,1.232596851293367e-13
7.998859125840772e-08,0.11224901077535462,0.9,0.0,0.0,0.0,0.0,0.09997849483145348,6.833788058336763e-06,2.1707952733532057e-06,2.906278961492938e-06,4.218875671185191e-06,8.409711189450718e-07,3.5878365988666568e-06,2.3252910905955197e-06,2.5953368128740695e-06,2.938072447147456e-06,2.938072447147456e-06,2.032226252406331e-06,3.2659954874184923e-06,9.77383923220904e-09,7.240597947419372e-08,2.518759714504287e-08,4.354675292368624e-09,5.620630781699594e-06,2.0101621285951555e-06,5.2984382202829904e-06,2.434176765945331e-06,6.054356330946208e-07,4.280279478870225e-10,1.1824847674453913e-06,2.1182475785912821e-13,6.192880286280316e-09,1.2629768371692618e-13,1.040296911546672e-13,1.2400629778760074e-13
8.045521312516699e-08,0.11224903644687827,0.9,0.0,0.0,0.0,0.0,0.09997836937438147,6.880233651731841e-06,2.1743301079613296e-06,2.9188684966889997e-06,4.2442684469047695e-06,8.414239896267213e-07,3.609441620093091e-06,2.333370977433749e-06,2.606941389452071e-06,2.95521014807928e-06,2.95521014807928e-06,2.0410298303444748e-06,3.2877109419390792e-06,9.789754558100852e-09,7.252419850205464e-08,2.520123298478919e-08,4.357030771502501e-09,5.669514455453157e-06,2.0257119800507506e-06,5.352860580801156e-06,2.4554630826238196e-06,6.126525658612576e-07,4.2951584213254907e-10,1.1945864012109983e-06,2.132641009207166e-13,6.247008432407764e-09,1.270576619956006e-13,1.0472122452947579e-13,1.2475284656263996e-13
8.092183499192627e-08,0.11224906215169426,0.9,0.0,0.0,0.0,0.0,0.099978243917373,6.926743032826189e-06,2.1778205929741e-06,2.931416569818773e-06,4.269662899804328e-06,8.418671577882705e-07,3.6310447251399036e-06,2.341399140757938e-06,2.618511084501093e-06,2.9723478275060123e-06,2.9723478275060123e-06,2.0498044179633374e-06,3.3094478097584288e-06,9.805470208230879e-09,7.264093430453703e-08,2.5214576687120686e-08,4.3593358025533765e-09,5.718482618907173e-06,2.0412701473140282e-06,5.407495217772095e-06,2.476783812040399e-06,6.199128247559856e-07,4.3099415159801297e-10,1.2067298903873643e-06,2.1470541688245696e-13,6.301230834615002e-09,1.278176881975678e-13,1.054134378924196e-13,1.2549932687221357e-13
8.138845685868554e-08,0.11224908788962146,0.9,0.0,0.0,0.0,0.0,0.09997811846042899,6.973316009718977e-06,2.1812672846908906e-06,2.9439233173570626e-06,4.295058993318731e-06,8.423008310096472e-07,3.652645781497544e-06,2.3493758406677003e-06,2.630045994508608e-06,2.9894854854276658e-06,2.9894854854276658e-06,2.058550110675841e-06,3.331205953552726e-06,9.820988682083791e-09,7.275620548631116e-08,2.5227634502150686e-08,4.361591464942315e-09,5.767534394520562e-06,2.056836452040222e-06,5.462341384201831e-06,2.498138522142314e-06,6.272164058131131e-07,4.324628752465394e-10,1.218914966848527e-06,2.1614869975039355e-13,6.355546510497838e-09,1.2857776122217674e-13,1.0610632685579172e-13,1.2624573411879858e-13
8.185507872544481e-08,0.11224911366047838,0.9,0.0,0.0,0.0,0.0,0.09997799300355045,7.019952391055948e-06,2.1846707322223675e-06,2.9563888753162298e-06,4.320456691689126e-06,8.427252122936723e-07,3.674244657391836e-06,2.3573013370039793e-06,2.6415462157388123e-06,3.00662312184425e-06,3.00662312184425e-06,2.067267003571635e-06,3.3529852367102856e-06,9.836312448458062e-09,7.287003041168438e-08,2.5240412542178456e-08,4.363798814289341e-09,5.816668915453732e-06,2.0724107198170097e-06,5.51739833755215e-06,2.519526786458566e-06,6.34563304794024e-07,4.3392223707489697e-10,1.2311413636680362e-06,2.175939435606898e-13,6.409954489875624e-09,1.2933787998887869e-13,1.0679988705902556e-13,1.269920637376913e-13
8.242741126944134e-08,0.11224914531428815,0.9,0.0,0.0,0.0,0.0,0.09997783912518086,7.077240291108336e-06,2.188786960959537e-06,2.9716223941593055e-06,4.351610242066698e-06,8.432333394127261e-07,3.7007334726194e-06,2.3669527759317666e-06,2.655604524632389e-06,3.027643168363518e-06,3.027643168363518e-06,2.077919475445644e-06,3.379727165081207e-06,9.854845460959012e-09,7.300769360073804e-08,2.5255712158053716e-08,4.366441777233938e-09,5.87704632587075e-06,2.0915238763846165e-06,5.585214887947945e-06,2.5458056453566444e-06,6.436337473835246e-07,4.356994503061756e-10,1.2461936170629988e-06,2.1936926856417621e-13,6.476812933506583e-09,1.3027026050662428e-13,1.0765147981116017e-13,1.2790735769101097e-13
8.299974381343786e-08,0.11224917701703901,0.9,0.0,0.0,0.0,0.0,0.09997768524691295,7.134622939389226e-06,2.1928399355714276e-06,2.9867944001374357e-06,4.382766091056939e-06,8.437281447536266e-07,3.7272185699033776e-06,2.376528052773473e-06,2.6696109686237925e-06,3.048663182530345e-06,3.048663182530345e-06,2.0885289373959327e-06,3.406500441822828e-06,9.87309367846425e-09,7.314324132218354e-08,2.527061066268454e-08,4.369015474520242e-09,5.9375453713332065e-06,2.1106484480850194e-06,5.653346084060019e-06,2.572133583329992e-06,6.527693423721633e-07,4.3746258437363614e-10,1.2613071469696655e-06,2.2114752387030156e-13,6.543807051466757e-09,1.3120270638635872e-13,1.0850406792774958e-13,1.2882251975797222e-13
8.357207635743438e-08,0.11224920876841372,0.9,0.0,0.0,0.0,0.0,0.0999775313687484,7.192099986108991e-06,2.1968306268384074e-06,3.001905141436442e-06,4.41392417734641e-06,8.442099763932243e-07,3.7536997105161977e-06,2.3860276453832514e-06,2.683565723988773e-06,3.069683164344756e-06,3.069683164344756e-06,2.099095562935636e-06,3.4333048191710935e-06,9.891061465264777e-09,7.327670604252393e-08,2.5285118536466543e-08,4.371521716157391e-09,5.99816451663185e-06,2.129784135863615e-06,5.721790582216678e-06,2.5985098464140053e-06,6.619700803009076e-07,4.3921181026223737e-10,1.276481469479648e-06,2.2292869857497326e-13,6.6109351254157675e-09,1.321352157800964e-13,1.0935764349883532e-13,1.2973754166675028e-13
8.41444089014309e-08,0.11224924056808659,0.9,0.0,0.0,0.0,0.0,0.09997737749068897,7.249671082690579e-06,2.2007599903398157e-06,3.0169548652211626e-06,4.445084441254853e-06,8.446791731371116e-07,3.7801766573478885e-06,2.395452030902439e-06,2.6974689665042437e-06,3.090703113806771e-06,3.090703113806771e-06,2.109619524864166e-06,3.460140050951127e-06,9.908753129740872e-09,7.340811972029706e-08,2.5299245980643017e-08,4.3739622639436235e-09,6.058902249454121e-06,2.148930648631251e-06,5.790547048288102e-06,2.6249336924401627e-06,6.712359511141222e-07,4.4094723066119827e-10,1.2917161038453297e-06,2.2471278189667194e-13,6.678195462619653e-09,1.3306778690762975e-13,1.1021219868839042e-13,1.3065241524168242e-13
8.471674144542742e-08,0.11224927241574596,0.9,0.0,0.0,0.0,0.0,0.0999772236127363,7.307335881694186e-06,2.2046289676228722e-06,3.031943817700277e-06,4.476246824591787e-06,8.451360653336762e-07,3.806649174801652e-06,2.4048016857498286e-06,2.711320871478281e-06,3.111723030916413e-06,3.111723030916413e-06,2.12010099531253e-06,3.4870058924806912e-06,9.92617291371605e-09,7.353751384463898e-08,2.5313002941815686e-08,4.3763388356995265e-09,6.119757078639294e-06,2.1680877025648267e-06,5.859614156999205e-06,2.65140439014049e-06,6.805669441991606e-07,4.426688368711558e-10,1.3070105723279269e-06,2.2649976306525492e-13,6.7455863939477595e-09,1.340004180322895e-13,1.1106772570093006e-13,1.3156713234743593e-13
