Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011)
0.00016450820952950012,0.12260879974250088,0.9,0.0,0.0,0.0,0.0,0.0627137173657691,0.004751268503139351,1.5816068674920445e-06,5.501702626933077e-06,2.067629522952469e-05,5.501750168769167e-07,1.674663199020018e-05,2.2157880693540435e-06,5.574651159529155e-06,0.004071596049413563,0.02301999589600809,3.3718150117903965e-06,2.9138236548435023e-05,7.12108112109011e-09,5.277010288760846e-08,1.6480229126235904e-08,2.9526596614318874e-09,8.844675592432379e-06,0.0044723672910529574,0.04914499766682055,0.004644715512270001,0.001500726752201855,4.2657103169100987e-10,0.005094948616108723,8.457493627634754e-11,5.631948425109863e-09,3.5545797868834e-13,5.329934674003628e-13,3.323957441264796e-13,2.802586076577588e-11,1.8586551841141168e-14,1.0087239741689684e-06,0.002533050634246067,1.2769581867937227e-13,0.0010774563803484806,1.9175213470456445e-11,3.309795542991483e-13,0.000368201460546571,1.806953911466372e-11,7.947499819058306e-14,0.011860069344938965,2.507338588652477e-14,0.00411671744732252,1.3129121067010153e-14,1.288462760683939e-13,2.9212319638678e-14,1.9587024394656614e-12,6.483701019551621e-13,0.0031586439602805543,1.6600575169544703e-13,1.151400773396124e-12,5.48831149281173e-14,3.810066434062463e-13,1.0219455945394907e-09,2.7484130233666726e-14,0.003303969785279267,4.4406377728442565e-13,0.004345754329558491,5.594364605379193e-11,3.762916539667864e-14,2.610265618023981e-13,3.9060585814194246e-11,5.8937563002540484e-09,1.8990969136828464e-10,2.3169966456410112e-10,4.1774483010985447e-13,2.1832821845322531e-10,2.388393292500844e-14,2.3961413531729426e-15,2.5260088182176243e-11,3.5388907420682566e-14,2.4554755860300906e-13,1.019255604741677e-11,0.002054829420851203
0.00016778392743271178,0.12276684359895293,0.9,0.0,0.0,0.0,0.0,0.062148657447138864,0.0047642543764976,1.5675555146977953e-06,5.4533039131587594e-06,2.0489950213836702e-05,5.453331231539074e-07,1.66331586867861e-05,2.1961288492282508e-06,5.565711806179933e-06,0.004123199875122061,0.023398354875599266,3.3505738089319035e-06,2.887596292644449e-05,7.0578159029999925e-09,5.230128137260629e-08,1.633519251788539e-08,2.9278929596338562e-09,8.745777643107558e-06,0.0045422230430712945,0.04991644320541823,0.004682247448497787,0.0014976325888766484,4.2300813833712973e-10,0.005174749803171565,8.393378434806604e-11,5.511692608184459e-09,3.48631161875011e-13,5.227630160201491e-13,3.267476453080219e-13,2.7680400868792686e-11,1.8198055152401238e-14,9.949756533317412e-07,0.0025555797160355534,1.2663677079520607e-13,0.0010773674847862837,1.897641335863813e-11,3.280390197931562e-13,0.0003676186922803464,1.7855372394276328e-11,8.01172011823188e-14,0.012084592574891978,2.5466105302017425e-14,0.004185849184514399,1.3334190197305372e-14,1.311528919706137e-13,2.965178512642531e-14,1.9773776722901794e-12,6.514220150923653e-13,0.0032036633143941035,1.688490426436894e-13,1.1710715467589812e-12,5.555619695704092e-14,3.85662800366453e-13,1.0316893273511992e-09,2.7855740581871384e-14,0.0033660459836014236,4.470388941882282e-13,0.004431717261533162,5.6395702453334106e-11,3.8166193944438785e-14,2.647405185689546e-13,3.937621785608222e-11,5.941381247418851e-09,1.908036066179833e-10,2.332519947479552e-10,4.1991264878479215e-13,2.1946119719510135e-10,2.419525106650577e-14,2.4155035346074207e-15,2.5464204025909205e-11,3.5840109906814816e-14,2.486676235159262e-13,1.0275774924820575e-11,0.0021216433193136414
0.00017073207354560227,0.12290798860614528,0.9,0.0,0.0,0.0,0.0,0.061644612972435904,0.00477508424364266,1.5550131563387605e-06,5.410282606420564e-06,2.0323729814257423e-05,5.410125961541745e-07,1.6531968129623925e-05,2.178585984143346e-06,5.557564218450476e-06,0.004168888176221103,0.023736773684619183,3.331590279631441e-06,2.8641998299723922e-05,7.001344821936202e-09,5.1882807255894096e-08,1.620577320013689e-08,2.9057782631253208e-09,8.65889477021282e-06,0.004604555163793463,0.05060548277521,0.004714767395205677,0.0014948441689362805,4.198261147162708e-10,0.005245958674839752,8.334647920801347e-11,5.406464857950147e-09,3.426045057947866e-13,5.137313293093544e-13,3.21755998782752e-13,2.7373313587765894e-11,1.785793527205142e-14,9.828859851777099e-07,0.002575457791899817,1.256919393663766e-13,0.0010772413493337597,1.8798692361846973e-11,3.2541601072569684e-13,0.0003671394224160103,1.766715844731646e-11,8.067364481795714e-14,0.012285353588771518,2.5816540021034688e-14,0.0042477154961614895,1.3517172892926775e-14,1.331991065298161e-13,3.0042587779301746e-14,1.9933456408894256e-12,6.539732130929424e-13,0.00324376681615336,1.713646292565437e-13,1.1884741171645787e-12,5.61512767534655e-14,3.897791397974635e-13,1.0400205552050407e-09,2.8189377685774054e-14,0.0034215347438738206,4.4957416795236197e-13,0.004508610672793944,5.678739154537857e-11,3.864243545349003e-14,2.68033926337545e-13,3.9649700612077756e-11,5.982646391879107e-09,1.9155086078349602e-10,2.3457482747017905e-10,4.217929147028389e-13,2.2044389069247797e-10,2.447136061188639e-14,2.432280103356133e-15,2.5641062377178272e-11,3.624426146737692e-14,2.5146229887326347e-13,1.0347927369522124e-11,0.0021822270488223556
0.00017338540504720373,0.12303414060935583,0.9,0.0,0.0,0.0,0.0,0.06119459094993586,0.004784160678110101,1.5438085871845586e-06,5.371987823778039e-06,2.0175326966843834e-05,5.371539746377271e-07,1.6441639065544994e-05,2.1629182439898006e-06,5.55014721391015e-06,0.004209403094646652,0.024039654358958253,3.314612405782227e-06,2.8433100671153915e-05,6.950897039565954e-09,5.15089682978083e-08,1.6090190040018152e-08,2.8860160983890615e-09,8.582350352468254e-06,0.004660221910270436,0.051221394162505145,0.004743034454140288,0.0014923322548606023,4.1698208788544955e-10,0.005309554858592374,8.281029948686991e-11,5.314098003222259e-09,3.372738084451277e-13,5.057423670386429e-13,3.1733617333781196e-13,2.7100003947913776e-11,1.755924917777458e-14,9.722260666349299e-07,0.0025930323412256167,1.2484825840213091e-13,0.0010770919432885407,1.8639737005141357e-11,3.230741402540855e-13,0.0003667431429676566,1.750129009061271e-11,8.115731796689602e-14,0.012464974527482652,2.6129511008149745e-14,0.004303113490116037,1.3680588660347084e-14,1.3501655801779442e-13,3.039051795808421e-14,2.0070482324827427e-12,6.56115115878576e-13,0.003279531904186346,1.7359356555337992e-13,1.2038928515169415e-12,5.667831862014134e-14,3.9342466656456754e-13,1.0471698310981783e-09,2.848901750602601e-14,0.003471168499605036,4.5174316521112566e-13,0.004577430577508948,5.7127856391446834e-11,3.906537257194193e-14,2.7095858679786965e-13,3.988741789299271e-11,6.01851497124149e-09,1.9217823105548916e-10,2.3570654767810334e-10,4.2342913939170966e-13,2.2129903960912825e-10,2.4716599609269997e-14,2.4468626689980796e-15,2.5794791578638593e-11,3.6606478782335894e-14,2.539669786269469e-13,1.0410682216768062e-11,0.002237104817374776
0.00017577340339864503,0.12314697156240649,0.9,0.0,0.0,0.0,0.0,0.060792476794792286,0.004791803281499786,1.5337917373354875e-06,5.3378586756204104e-06,2.0042724511653334e-05,5.337052084073123e-07,1.636093379113484e-05,2.1489144267480397e-06,5.543402841999711e-06,0.004245381951890634,0.02431087889693246,3.299418604405305e-06,2.8246434716330333e-05,6.905796877603025e-09,5.1174757436138276e-08,1.5986883898775158e-08,2.8683437221403477e-09,8.514747789222193e-06,0.004709974577259336,0.051772319774265455,0.004767677531544642,0.001490070078623269,4.144384139269851e-10,0.005366396014041145,8.232207035207374e-11,5.232796406371049e-09,3.325504175819003e-13,4.986633592370624e-13,3.1341607193012756e-13,2.6856488495227045e-11,1.729623800431349e-14,9.628047102686984e-07,0.0026085984873310455,1.2409429918991383e-13,0.0010769294174492897,1.8497496278370548e-11,3.2098158958289134e-13,0.0003664138140718732,1.7354759714577224e-11,8.157898174395231e-14,0.012625769741641991,2.6409238997014782e-14,0.004352746077949095,1.3826643006663688e-14,1.3663268428445404e-13,3.070060331733786e-14,2.0188475774436125e-12,6.57920940813672e-13,0.0033114598179315924,1.755712321440563e-13,1.2175727750891243e-12,5.714584205051905e-14,3.966583702326374e-13,1.0533260951933793e-09,2.8758196890438395e-14,0.0035155920509375212,4.5360575074660274e-13,0.004639056813904818,5.742467190293593e-11,3.944145647314474e-14,2.735591536692953e-13,4.009465860584202e-11,6.0497850157555115e-09,1.9270716303678252e-10,2.3667839108790646e-10,4.248572913637501e-13,2.2204544236213268e-10,2.493470504953608e-14,2.459575675140666e-15,2.5928811910221103e-11,3.693127501670391e-14,2.5621287970193444e-13,1.0465423113616614e-11,0.002286770896674689
0.00017816140175008633,0.12325913879425936,0.9,0.0,0.0,0.0,0.0,0.060393093692341644,0.004798961738746283,1.5238382439714996e-06,5.30404156606413e-06,1.9911024446733842e-05,5.302790090338455e-07,1.6280779479645973e-05,2.1350020078731966e-06,5.536592369004116e-06,0.004280906199280452,0.024580812499469355,3.2843059984109185e-06,2.8061030271119786e-05,6.860981971924197e-09,5.084266045508786e-08,1.588425373693276e-08,2.8507783377097288e-09,8.448323514603764e-06,0.004759400436100683,0.0523200528992758,0.004791576976065362,0.001487806891398345,4.1190977735058184e-10,0.005422865148489923,8.182888579947359e-11,5.153172043804875e-09,3.278962068591507e-13,4.916878522608408e-13,3.0954972071229427e-13,2.661528656650021e-11,1.7038554278246363e-14,9.535415736641089e-07,0.002623931005807561,1.2334537103522094e-13,0.001076741139441831,1.8356042808571965e-11,3.1890326562465023e-13,0.0003661094669234769,1.7210749044141615e-11,8.198792133665002e-14,0.012785745449798878,2.6687136188394123e-14,0.004402167117041313,1.397173797242408e-14,1.3823024840813047e-13,3.100781450923664e-14,2.0301495945875238e-12,6.596138782654872e-13,0.0033431451018930145,1.7752207161290357e-13,1.2310665346300332e-12,5.7606992442162e-14,3.9984786857115056e-13,1.0592228803712527e-09,2.902691992667077e-14,0.00355978278236392,4.553851045113932e-13,0.004700387421450458,5.771253066886989e-11,3.981325665860768e-14,2.7613000938571595e-13,4.029564559756997e-11,6.080111451578242e-09,1.9320302990961955e-10,2.376068065614844e-10,4.262441187925573e-13,2.2277024744701473e-10,2.515036478733064e-14,2.4719050518662635e-15,2.6058788025909465e-11,3.725496125264619e-14,2.5845109042675897e-13,1.0518542441736118e-11,0.0023366904150974046
0.00018054940010152763,0.12337064703577202,0.9,0.0,0.0,0.0,0.0,0.05999642097335499,0.0048056494353445525,1.5139477527247606e-06,5.2705304985052595e-06,1.9780219923216367e-05,5.268752194937412e-07,1.620116786748494e-05,2.121180376089708e-06,5.529715248990334e-06,0.004315980086021478,0.024849460058342532,3.2692740648075897e-06,2.7876878011896273e-05,6.816450727076512e-09,5.051266553125814e-08,1.578229485094561e-08,2.8333193471546874e-09,8.383039773228455e-06,0.004808501699128894,0.052864615927384215,0.004814743902193826,0.0014855430291651995,4.0939610447128143e-10,0.00547896472991183,8.133112693860716e-11,5.075174918439164e-09,3.233100882063106e-13,4.848142249828252e-13,3.057362231958303e-13,2.637637869254432e-11,1.6786040788664343e-14,9.44431801074791e-07,0.0026390337730202097,1.2260143502475948e-13,0.0010765278664770683,1.821538626854796e-11,3.1683906381313645e-13,0.0003658292714092731,1.7069178421904382e-11,8.238432692327772e-14,0.012944900599943417,2.6963214727703638e-14,0.004451378652049735,1.4115880052168387e-14,1.3980924696077317e-13,3.1312167767181154e-14,2.040961670738297e-12,6.611963740816656e-13,0.0033745917907204845,1.7944614902209948e-13,1.2443746031675974e-12,5.806184848679481e-14,4.0299371152982176e-13,1.0648640406792052e-09,2.929519930454278e-14,0.003603741690241677,4.570827156370204e-13,0.004761422133562743,5.7991566558626246e-11,4.018080735168185e-14,2.7867139443100826e-13,4.049047233758391e-11,6.109508382080042e-09,1.9366654807067052e-10,2.3849257108469894e-10,4.2759035635931335e-13,2.2347383883416048e-10,2.5363604195088956e-14,2.4838565329797378e-15,2.618478037139358e-11,3.757756160497663e-14,2.6068177902416085e-13,1.05700643686725e-11,0.002386855665090959
0.00018293739845296893,0.1234815009553806,0.9,0.0,0.0,0.0,0.0,0.05960243819576881,0.004811879337442918,1.5041199111075713e-06,5.237319745040425e-06,1.9650304167099144e-05,5.234936846857316e-07,1.612209103325639e-05,2.1074489256101376e-06,5.5227710280316556e-06,0.0043506078158630805,0.025116826415114136,3.254322286116419e-06,2.7693968710195983e-05,6.7722015560708836e-09,5.018476090393654e-08,1.5681002594824457e-08,2.8159661653848387e-09,8.318860509996313e-06,0.004857280562020017,0.05340603100358106,0.004837189281146586,0.0014832788121893728,4.0689732314590546e-10,0.005534697209078109,8.082915833560354e-11,4.998756801712193e-09,3.1879099282830963e-13,4.780408847248701e-13,3.019747084258303e-13,2.6139745294882745e-11,1.653854585252596e-14,9.354707815294397e-07,0.0026539105809298656,1.2186245269169877e-13,0.001076290316738619,1.8075535226369644e-11,3.147888806183325e-13,0.00036557243454226674,1.6929971717045972e-11,8.276838623057168e-14,0.013103234353331451,2.7237486675706073e-14,0.004500382670526068,1.425907569153454e-14,1.413696845924707e-13,3.1613679308531626e-14,2.0512912320626996e-12,6.626708294181662e-13,0.0034058037996724275,1.8134354006589875e-13,1.2574975267014546e-12,5.851048799355235e-14,4.060964427566201e-13,1.0702534506916907e-09,2.956304708658718e-14,0.003647469784176472,4.587000517795185e-13,0.0048221607533977156,5.826191171589729e-11,4.05441426545612e-14,2.811835483225606e-13,4.067923109039458e-11,6.137989728827367e-09,1.9409842082626818e-10,2.3933645043812705e-10,4.288967178784128e-13,2.2415658958822764e-10,2.5574448381172063e-14,2.495435778372549e-15,2.6306848613169172e-11,3.789909922479196e-14,2.629051069958006e-13,1.0620012750771742e-11,0.002437259054416518
0.00018532539680441023,0.12359170515653213,0.9,0.0,0.0,0.0,0.0,0.05921112513844345,0.004817664006606102,1.4943543705973652e-06,5.2044039088319565e-06,1.952127047525779e-05,5.201342520824981e-07,1.6043541545982684e-05,2.0938070574437053e-06,5.515759333872389e-06,0.0043847935479876,0.025382916365177394,3.2394501502063553e-06,2.751229322635601e-05,6.728232889770674e-09,4.985893494463599e-08,1.5580372399637226e-08,2.798718234366869e-09,8.255751030072405e-06,0.0049057392039804715,0.053944320037376745,0.004858923942728059,0.0014810145450842565,4.0441336497363357e-10,0.005590065019712875,8.032332898493461e-11,4.923870438224626e-09,3.1433787086520996e-13,4.713662668190649e-13,2.9826432462843874e-13,2.59053667621902e-11,1.629592079032016e-14,9.266541605168329e-07,0.00266856513884617,1.2112838591417684e-13,0.001076029169464681,1.7936497418232918e-11,3.127526134878547e-13,0.000365338198344571,1.6793056043950152e-11,8.314028456558838e-14,0.01326074607706286,2.7509964009272155e-14,0.004549181106581267,1.440133128781228e-14,1.4291157297675777e-13,3.19123647407186e-14,2.0611457281275803e-12,6.640395998926806e-13,0.003436784930444231,1.8321432963596376e-13,1.2704359142822481e-12,5.895298767496946e-14,4.0915659812286345e-13,1.0753949971921099e-09,2.983047492138655e-14,0.003690968085894196,4.602385540546206e-13,0.0048826031501807785,5.85236965811258e-11,4.090329580268937e-14,2.8366670445653587e-13,4.08620129312807e-11,6.1655692339464025e-09,1.94499338144444e-10,2.401391965544173e-10,4.3016389891736647e-13,2.2481886323739515e-10,2.5782922095530165e-14,2.506648374983699e-15,2.6425051648668214e-11,3.821959657204322e-14,2.651212310113418e-13,1.0668411137231064e-11,0.0024878931046564156
0.00018771339515585153,0.12370126418671674,0.9,0.0,0.0,0.0,0.0,0.05882246179672637,0.004823015616085543,1.4846507781327842e-06,5.171777685005223e-06,1.9393112216750214e-05,5.167967685075849e-07,1.596551217487628e-05,2.0802541741097774e-06,5.50867987186443e-06,0.0044185413976675905,0.025647734660075503,3.2246571501549367e-06,2.7331842512915017e-05,6.684543138598978e-09,4.953517587358758e-08,1.5480399677098036e-08,2.781574952980935e-09,8.19367845166216e-06,0.004953879787922383,0.054479504707219566,0.0048799585771325486,0.00147875051844221,4.019441546465795e-10,0.005645070578643701,7.981397284694794e-11,4.85047211864321e-09,3.099496909982278e-13,4.647888340541824e-13,2.946042331829423e-13,2.567322345826376e-11,1.6058028141696147e-14,9.179777093594686e-07,0.0026830010759506554,1.203991969325239e-13,0.0010757450689176495,1.779827983484985e-11,3.107301608654243e-13,0.0003651258379576412,1.665836174364097e-11,8.350020484653879e-14,0.013417435334078947,2.778065862212305e-14,0.004597775842697213,1.4542653190458225e-14,1.4443493078368018e-13,3.2208239133247566e-14,2.0705326274898835e-12,6.653049972306203e-13,0.003467538875068359,1.8505861169529009e-13,1.2831904371500824e-12,5.938942326330252e-14,4.1217470653429365e-13,1.0802925768718458e-09,3.0097493723664015e-14,0.0037342376283067656,4.616996384852131e-13,0.004942749255805546,5.877704991320944e-11,4.12582992566153e-14,2.8612109074853104e-13,4.1038907761443526e-11,6.192260462409601e-09,1.948699771370341e-10,2.4090154827346255e-10,4.3139257463744686e-13,2.2546101264484362e-10,2.5989049779990924e-14,2.5174998377293475e-15,2.653944761605909e-11,3.8539075027827045e-14,2.673303002266778e-13,1.0715282773969061e-11,0.002538750449763771
0.00018986259367214872,0.12379931940035017,0.9,0.0,0.0,0.0,0.0,0.058474913932549964,0.004827471559372007,1.4759702166467923e-06,5.142657328610776e-06,1.9278512858249057e-05,5.138116735831103e-07,1.5895724460599122e-05,2.0681321696075275e-06,5.502250240551809e-06,0.004448543439362108,0.025884987754524812,3.2114106963854564e-06,2.7170476648114013e-05,6.6454595119989415e-09,4.9245550095030656e-08,1.5390982587929714e-08,2.766234966811439e-09,8.138673720180222e-06,0.004996936148519699,0.05495853441449902,0.004898299949233399,0.0014767133299871651,3.997344104129754e-10,0.0056942678404827375,7.935280081338203e-11,4.785651669596192e-09,3.0605501656543e-13,4.58950988410619e-13,2.913524892665414e-13,2.5466189220258972e-11,1.5847863298109857e-14,9.102853209087666e-07,0.0026958094353525517,1.1974706662823373e-13,0.0010754702602856546,1.7674589954400808e-11,3.089216817917479e-13,0.0003649528435353767,1.6538981100024404e-11,8.381404114452568e-14,0.01355775224575174,2.802276931120341e-14,0.004641338457961363,1.466904980447281e-14,1.4579013113779758e-13,3.247213600449837e-14,2.0785872346859735e-12,6.663573496379567e-13,0.003495026147682035,1.8669588766288557e-13,1.294512915674056e-12,5.977709274921227e-14,4.1485548862899105e-13,1.0844950381005114e-09,3.0337469236073437e-14,0.003772985489145328,4.629495835183006e-13,0.004996627413265169,5.899796403265328e-11,4.157428223022947e-14,2.8830563556594067e-13,4.119315308367971e-11,6.215534161993679e-09,1.9517821457880716e-10,2.4155373354508955e-10,4.324660014843487e-13,2.2602202349813232e-10,2.6172579001158717e-14,2.5269618855229505e-15,2.6639196390611325e-11,3.882575114205733e-14,2.6931254688068363e-13,1.0756180847476244e-11,0.0025847069788334106
0.0001920117921884459,0.1238968588915746,0.9,0.0,0.0,0.0,0.0,0.05812948201650098,0.004831594641250313,1.4673392955842946e-06,5.113763805834417e-06,1.9164612552392115e-05,5.108441264366489e-07,1.582634726818099e-05,2.056081335443667e-06,5.495765439535969e-06,0.004478197034365594,0.026121218032223743,3.198227573705957e-06,2.7010089124117646e-05,6.606599386712978e-09,4.895758056246813e-08,1.5302091134011458e-08,2.750978869038362e-09,8.084461281827769e-06,0.0050397381751898914,0.0554350824524794,0.004916090446922516,0.0014746767546775514,3.975365023489151e-10,0.005743175360864461,7.888925405743803e-11,4.721971723903262e-09,3.022113976844143e-13,4.531895554535446e-13,2.881402489316678e-13,2.526093512220128e-11,1.564132776912332e-14,9.027003865286711e-07,0.0027084461259036475,1.190988302571627e-13,0.001075177781712054,1.75515729557586e-11,3.0712423837019964e-13,0.0003647965211492246,1.642129906088446e-11,8.411845151775738e-14,0.013697402696315811,2.8263454118489884e-14,0.00468473886598395,1.479469979379395e-14,1.4713036611335704e-13,3.273377983029015e-14,2.0862746118113814e-12,6.673294353070873e-13,0.003522334851010438,1.8831185719821403e-13,1.3056876342335632e-12,6.015996518914187e-14,4.175030146506824e-13,1.0885058984210226e-09,3.057712904993144e-14,0.003811549666470003,4.641389599396499e-13,0.0050502655990321286,5.921224310132472e-11,4.188695452216777e-14,2.904672315660095e-13,4.1342765723525327e-11,6.2381088474575604e-09,1.954629416337063e-10,2.42174315862949e-10,4.3350923803115593e-13,2.2656725583263832e-10,2.6354245102299636e-14,2.5361397451989277e-15,2.6735949258042233e-11,3.91116330289082e-14,2.7128929592839387e-13,1.0795877367522467e-11,0.0026308332855573134
