Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63)
8.734056023153022e-11,0.11224537463721643,0.9,0.0,0.0,0.0,0.0,0.09999997652242201,6.014715138270686e-09,5.906354171104575e-09,4.1532628414476575e-09,4.1555142153762205e-09,3.5559199174194756e-09,3.598985848252741e-09,3.5973812572793005e-09,3.5973231300733335e-09,3.2084631159213413e-09,3.208957690295477e-09,2.904103243791028e-09,2.905749285994897e-09,2.658864250536083e-11,7.265367463718798e-11,3.285109300862803e-11,6.72246669071961e-12,8.374365806428031e-12,1.615302724823294e-12,8.70397935818345e-12,5.434954872176639e-12,6.754806785182492e-13,5.561042039317475e-13,1.277674781460089e-12,1.8646180729257597e-16,7.620296645193498e-16,1.2441841783243397e-16,9.256742093207815e-17,1.2440715030855227e-16,2.196648153128123e-20,2.154458627089253e-18,4.760431952386054e-14,2.0728624870994287e-16,2.4896197753337422e-17,3.0110928205313886e-13,9.331675274995494e-21,3.283155382664092e-17,1.4584523198386786e-13,1.2458929984084365e-20,9.299735110312647e-23,8.457491103682728e-18,6.288174671065008e-24,1.6694203397038331e-21,4.74234300216075e-24,2.483639544589156e-26,1.2430864439382231e-30,3.0175325029733634e-27,3.590563695083108e-31,2.8201017194761323e-22,5.75647891885384e-29,5.74997889783255e-28,6.766678069172842e-33,6.76497369338797e-32,1.3933194919517529e-24,1.6576646912521052e-30,7.887323889986173e-29,1.7645432134022207e-31,5.6442607913851834e-18,6.471922638398916e-20,2.880545383690006e-33,2.8776203527984656e-32,1.348194985224022e-20,2.033815314339603e-18,9.294723920257183e-29,1.1342284606102375e-28,1.7910495454193853e-31,7.956533449810587e-29,1.636907970958606e-30,2.8038114408094114e-24,2.9222503017220267e-20,3.839643290816715e-33,3.836103046912658e-32,3.2498843791971076e-17
9.509369499286041e-11,0.1122453748715272,0.9,0.0,0.0,0.0,0.0,0.09999997443834081,6.54881457681562e-09,6.4251338847085855e-09,4.521819990604675e-09,4.5244878539757564e-09,3.868348358569085e-09,3.918522743801594e-09,3.916635469033785e-09,3.916561244531569e-09,3.49327514672783e-09,3.493856882065509e-09,3.1618110023184063e-09,3.1637622212262152e-09,2.8924413775564814e-11,8.395245571389677e-11,3.813491454394311e-11,7.770428888294657e-12,1.0086044679861468e-11,2.0448897407538874e-12,1.0315381062892953e-11,6.438567439514263e-12,8.007344695534907e-13,6.14802133925018e-13,1.5522269639343021e-12,2.030212080273929e-16,9.791196191356537e-16,1.354668659041039e-16,1.0078777443970814e-16,1.3545402404297328e-16,2.6040196710402417e-20,2.1605936760673388e-18,5.187609391625825e-14,2.71534980282835e-16,2.7106855687313467e-17,3.569474478461093e-13,1.1062353637151078e-20,3.574712517695794e-17,1.7289327567584956e-13,1.4770258433909543e-20,1.1017007083421027e-22,1.0026128307812451e-17,7.63934871333969e-24,2.154648818894459e-21,6.003482672636703e-24,2.9442682466829253e-26,1.6044370296140106e-30,3.906439202708295e-27,5.056550459382601e-31,3.6399255987880443e-22,7.614486175888103e-29,7.925609019671291e-28,9.745139841569474e-33,1.015222620909223e-31,1.8216287243281317e-24,2.139557671635842e-30,1.2065928120708964e-28,2.4605747796030845e-31,6.691162408156197e-18,7.674171148000733e-20,4.148506808692607e-33,4.3185011374520395e-32,1.7022340742420396e-20,2.5679488615230474e-18,1.3218949519611218e-28,1.5628394377691753e-28,2.5440586183573934e-31,1.1448942745463688e-28,2.112717205064432e-30,3.321560347389618e-24,3.465098426793309e-20,5.529863848005452e-33,5.757076438910087e-32,3.85965025970128e-17
9.999999999999999e-11,0.11224537510587375,0.9,0.0,0.0,0.0,0.0,0.0999999731195016,6.886816149163187e-09,6.75310311073799e-09,4.755038289546827e-09,4.75798789308419e-09,4.065847279330095e-09,4.120735616703316e-09,4.118657665664826e-09,4.118572312250989e-09,3.673508652475041e-09,3.6741491920840548e-09,3.324885210869108e-09,3.3270429469706676e-09,3.040107327652631e-11,9.136835775934444e-11,4.162151339571635e-11,8.45848197379647e-12,1.1259712214962106e-11,2.3494190084938812e-12,1.1405587463418987e-11,7.117281756386293e-12,8.85498226849029e-13,6.519643765549757e-13,1.7401923828650999e-12,2.1350072339870765e-16,1.1367627035256764e-15,1.4245872843994607e-16,1.0598993701797163e-16,1.4244482861649591e-16,2.879704638324406e-20,2.1647944561302208e-18,5.4585737072514816e-14,3.1859537047893706e-16,2.8505841034917576e-17,3.947354136796447e-13,1.2233582297839698e-20,3.7592213314167317e-17,1.911979085620763e-13,1.633446825402632e-20,1.217834848594068e-22,1.1087746017661082e-17,8.564394940351597e-24,2.505672157156993e-21,6.897487086953672e-24,3.2560036187031033e-26,1.8658477869623802e-30,4.550412343965047e-27,6.191049289469477e-31,4.233028747647999e-22,8.977155214303419e-29,9.575902507436247e-28,1.2081778781172499e-32,1.2898951416473661e-31,2.133537437863737e-24,2.488174803816162e-30,1.5516110883023717e-28,2.9958563684417877e-31,7.399692746200596e-18,8.487506438554597e-20,5.1432453080622236e-33,5.486920917666965e-32,1.9525405391813677e-20,2.945586096900375e-18,1.6273251353093794e-28,1.8897585538385239e-28,3.1300679881361665e-31,1.4187760834945718e-28,2.4569280293840236e-30,3.671699054576567e-24,3.8323415832661694e-20,6.855884640042693e-33,7.314833428813535e-32,4.273217968941906e-17
1.0284682975419059e-10,0.11224537510587375,0.9,0.0,0.0,0.0,0.0,0.09999997235425959,7.0829432222743085e-09,6.943294619605938e-09,4.890356946439493e-09,4.893476483514026e-09,4.180371593745487e-09,4.238069171831047e-09,4.2358763900179195e-09,4.2357842479833475e-09,3.778087168977592e-09,3.778763125469605e-09,3.419504642751895e-09,3.4217869686436665e-09,3.1257397756281205e-11,9.576018947834694e-11,4.369294874010874e-11,8.86603793191639e-12,1.1973204971544953e-11,2.538071475055122e-12,1.2063208209983471e-11,7.526584370887273e-12,9.366364191519941e-13,6.735316114269871e-13,1.8543135535020093e-12,2.19581513544202e-16,1.2358626419517218e-15,1.4651576235480102e-16,1.090085039095452e-16,1.465012268232054e-16,3.0460267410773885e-20,2.167346223824981e-18,5.616040138773437e-14,3.483271656385186e-16,2.931760343763789e-17,4.175330848118192e-13,1.2940193128467967e-20,3.866283000614885e-17,2.0224122688998568e-13,1.727817721784768e-20,1.2878702089031514e-22,1.1728247798999104e-17,9.126026114656494e-24,2.7258306615262092e-21,7.451311848793582e-24,3.444078557838109e-26,2.0298031507901177e-30,4.954616042283308e-27,6.931080332772674e-31,4.605028338047298e-22,9.838307498353218e-29,1.0639476147277132e-27,1.3617577167294758e-32,1.4739449200626998e-31,2.3298762098961117e-24,2.7068264898042197e-30,1.7853422170403716e-28,3.3437967479791823e-31,7.8271723027595e-18,8.978089034055027e-20,5.797058145588951e-33,6.269847151292896e-32,2.1073548826716998e-20,3.179155629759876e-18,1.8271949128702443e-28,2.1012748551047417e-28,3.513528070613741e-31,1.598760254657092e-28,2.6728142362112367e-30,3.882852241252479e-24,4.053853059498098e-20,7.727444524898477e-33,8.358654577060934e-32,4.5230636908859944e-17
1.1059996451552078e-10,0.11224537534025636,0.9,0.0,0.0,0.0,0.0,0.09999997027017836,7.617101073263677e-09,7.460881168830627e-09,5.258873710058866e-09,5.262480078836433e-09,4.4920103871973135e-09,4.557625130917398e-09,4.555103991621728e-09,4.554992141038494e-09,4.062899182670625e-09,4.063676422041169e-09,3.6771841658647203e-09,3.6798235275537213e-09,3.3587796158421946e-11,1.0803201093275446e-10,4.950591694599825e-11,1.0005132000328866e-11,1.4038457853403991e-11,3.0975491133786873e-12,1.3947399645780874e-11,8.698908573639085e-12,1.0831868449066008e-12,7.322773817121966e-13,2.183946342908525e-12,2.361427238000429e-16,1.5357463661499934e-15,1.5756510643121359e-16,1.1722960931945932e-16,1.5754875859999543e-16,3.5226703939002724e-20,2.174725459109257e-18,6.045847386413928e-14,4.3889544227680317e-16,3.1528440853596533e-17,4.828663849066616e-13,1.4965199689062126e-20,4.15786683063767e-17,2.3388919084346995e-13,1.9982695316084125e-20,1.4884653999879552e-22,1.3563884768952736e-17,1.0748264946953153e-23,3.389978384862619e-21,9.093760195209059e-24,3.9830751449201444e-26,2.5244078130980673e-30,6.175116058468335e-27,9.283678303011665e-31,5.7272801912521265e-22,1.2461068192466243e-28,1.3964093669063432e-27,1.8547745363687822e-32,2.080323617333723e-31,2.924875899140708e-24,3.3664375653508516e-30,2.567536278273881e-28,4.444910597861026e-31,9.052321453885751e-18,1.0383558782157748e-19,7.89591862681946e-33,8.84932635054177e-32,2.565485636927944e-20,3.870345349140193e-18,2.4651681606655867e-28,2.766579146301334e-28,4.737534520496187e-31,2.1764044271979283e-28,3.324075266893916e-30,4.487637033682694e-24,4.688461138864891e-20,1.0525332497325764e-32,1.1797737597687311e-31,5.240407954191254e-17
1.1835309927685096e-10,0.11224537557467534,0.9,0.0,0.0,0.0,0.0,0.09999996818609712,8.151288128400706e-09,7.977934401781409e-09,5.627370282569556e-09,5.631498616056242e-09,4.803284039694859e-09,4.877190619637053e-09,4.874318246390046e-09,4.874184924306822e-09,4.347711187806927e-09,4.348596773330683e-09,3.934849572430066e-09,3.937871897261637e-09,3.591579302407777e-11,1.2072698705745258e-10,5.555588145813697e-11,1.118390693695398e-11,1.6284178378062598e-11,3.725787439845257e-12,1.596789783059971e-11,9.95544993385774e-12,1.2403860643586174e-12,7.91032078788272e-13,2.5411304300709443e-12,2.5270483875195713e-16,1.882242402835998e-15,1.6861489741799766e-16,1.2545109064728155e-16,1.6859661932409383e-16,4.0339516600017863e-20,2.1827397397521e-18,6.477156060836058e-14,5.444898518970099e-16,3.3739367792071655e-17,5.529475397694296e-13,1.7137379249203083e-20,4.449464006979084e-17,2.67837272746281e-13,2.2883821708185733e-20,1.7034708629941787e-22,1.5533076996301342e-17,1.2506090335818674e-23,4.154105457968535e-21,1.0938063394102027e-23,4.5612626751899737e-26,3.093474560815389e-30,7.580978769450947e-27,1.218929818756832e-30,7.018557258176003e-22,1.5515900468590895e-28,1.797426292909104e-27,2.4713251834742346e-32,2.8654107636314704e-31,3.613434294325532e-24,4.125358087940212e-30,3.6026470826028045e-28,5.7969250545877015e-31,1.0366643481126926e-17,1.189047133389672e-19,1.0520705824970465e-32,1.218904117346377e-31,3.078359407580037e-20,4.644133256225262e-18,3.2572010647433883e-28,3.576998512316002e-28,6.2572359001856245e-31,2.8985909789676146e-28,4.073377113801329e-30,5.135868236200033e-24,5.368873422034083e-20,1.4024339242517472e-32,1.62504751038963e-31,6.011966013206497e-17
1.3385936879951133e-10,0.11224537604362328,0.9,0.0,0.0,0.0,0.0,0.09999996401793454,9.219749845585932e-09,9.01058670577434e-09,6.364302858691986e-09,6.369580426475035e-09,5.424806393821271e-09,5.516350180282432e-09,5.512706613289018e-09,5.512525163922192e-09,4.91733517240934e-09,4.9184586463422085e-09,4.450138039010833e-09,4.4540040662863196e-09,4.056523865003808e-11,1.472403995348668e-10,6.830122525506554e-11,1.3646899359812659e-11,2.132546977365469e-11,5.197337309204952e-12,2.0417600700889177e-11,1.2720855137974763e-11,1.58673215428699e-12,9.085579947215463e-13,3.3381565850615802e-12,2.8583178257217957e-16,2.728849047463389e-15,1.9071581743600954e-16,1.4189518096779206e-16,1.9069332741723552e-16,5.1604311532532034e-20,2.2007031636255523e-18,7.344785185494585e-14,8.058354813547721e-16,3.8161489699054905e-17,7.073541788670287e-13,2.1923281043106213e-20,5.032698395471035e-17,3.426342112098068e-13,2.927593528968272e-20,2.176656314625438e-22,1.987229143155182e-17,1.642852105043561e-23,6.010356841989675e-21,1.5258041893645495e-23,5.835229236339824e-26,4.4758911807347756e-30,1.1000890849271704e-26,1.9986528178853042e-30,1.0155723754158668e-21,2.3054216251068746e-28,2.8360294430752097e-27,4.1529577442084333e-32,5.11330757752063e-31,5.29842068624106e-24,5.96900008390705e-30,6.6671456001881385e-28,9.39721398408935e-31,1.326295400992892e-17,1.5208226740415637e-19,1.7679855999983283e-32,2.1751571450303956e-31,4.274401254368984e-20,6.448656222580255e-18,5.396934819637603e-28,5.7121718033016095e-28,1.0363741544381703e-30,4.867693424513595e-28,5.893613594316194e-30,6.5625001509151004e-24,6.86693084317537e-20,2.3568054573785134e-32,2.9000175207522907e-31,7.718853917018249e-17
1.4781501136990567e-10,0.11224537646580288,0.9,0.0,0.0,0.0,0.0,0.09999996026658811,1.0181465255364202e-08,9.938491055816815e-09,7.027473134713741e-09,7.033904940439749e-09,5.983094905979088e-09,6.09162636192991e-09,6.087210256717619e-09,6.0869797102224935e-09,5.429996729287485e-09,5.431358475039812e-09,4.913849388096866e-09,4.91856340434458e-09,4.474306302373869e-11,1.7220794962762455e-10,8.042690105269188e-11,1.596743152640495e-11,2.649958772886985e-11,6.777463585052528e-12,2.4887989189164267e-11,1.549696082980027e-11,1.9348656941835658e-12,1.0143301425246608e-12,4.149720868397942e-12,3.156491256400211e-16,3.6845358819408594e-15,2.1060816739604368e-16,1.5669614767236787e-16,2.105814892068623e-16,6.29273366905078e-20,2.2191116229632755e-18,8.13206975382789e-14,1.1052799094459081e-15,4.214170428397875e-17,8.625597339111613e-13,2.6733983623435575e-20,5.557654981621766e-17,4.1781891453138464e-13,3.57013279483208e-20,2.6516726071917045e-22,2.42347763212584e-17,2.0422490423201927e-23,8.093293437843066e-21,1.9896751546127663e-23,7.115878997279452e-26,6.0271400825274005e-30,1.4843333749170323e-26,2.975826956621536e-30,1.3676517558607225e-21,3.1648556926525216e-28,4.084043576524487e-27,6.295311163451429e-32,8.130894724496317e-31,7.2030362951887e-24,8.03782680571371e-30,1.0946512040688635e-27,1.38738664983041e-30,1.6174997045867956e-17,1.8540195164837933e-19,2.6800534326570146e-32,3.458852012998818e-31,5.552102068473734e-20,8.376402400378743e-18,8.096639410407784e-28,8.337746668710869e-28,1.5546746579410989e-30,7.375455116706436e-28,7.936126820074194e-30,7.994652344058681e-24,8.371405831114516e-20,3.5726800560924855e-32,4.611603224683385e-31,9.443297155751263e-17
1.617706539403e-10,0.11224537688810336,0.9,0.0,0.0,0.0,0.0,0.09999995651524154,1.1143275265074468e-08,1.0865157224613825e-08,7.690578008756227e-09,7.698277543773777e-09,6.540443894627109e-09,6.666933397454506e-09,6.661670305855997e-09,6.661385310296747e-09,5.942658258441805e-09,5.944281185766292e-09,5.377515011591709e-09,5.383160998533942e-09,4.8915311910267285e-11,1.98056077992203e-10,9.309352299772988e-11,1.8370727268927067e-11,3.2286734400172074e-11,8.609885029769114e-12,2.979925300506024e-11,1.8544788083718836e-11,2.3175062617268884e-12,1.1200890071968744e-12,5.0505691638986815e-12,3.454693992551171e-16,4.8440127732760745e-15,2.305019556912668e-16,1.714983320046244e-16,2.304707160200078e-16,7.537278070493106e-20,2.2396772647388973e-18,8.92622578155369e-14,1.4734926522278954e-15,4.612220699032517e-17,1.0331513058224192e-12,3.2021618548442416e-20,6.082654797579787e-17,5.004576359088529e-13,4.276387110142713e-20,3.1731827802749005e-22,2.903068876312983e-17,2.4855848473243016e-23,1.060928739520662e-20,2.5276102945826178e-23,8.523580017867949e-26,7.900907283314485e-30,1.9488653291550008e-26,4.2735077523377925e-30,1.7929968825815415e-21,4.215788845724362e-28,5.678387792803175e-27,9.177203437938604e-32,1.2372063229747025e-30,9.516370380441111e-24,1.053680507575012e-29,1.7186155055859987e-27,1.9782042527510587e-30,1.9376606573238792e-17,2.21994565171011e-19,3.906980605448878e-32,5.263084237974974e-31,7.027083802862208e-20,1.0601816641344603e-17,1.1700641704931499e-27,1.177211034116833e-27,2.2468412245113662e-30,1.0747929742149775e-27,1.0403268621100736e-29,9.566981749911682e-24,1.0023662538727578e-19,5.208310313296445e-32,7.017279173657327e-31,1.1347781429072002e-16
1.7572629651069434e-10,0.11224537731052549,0.9,0.0,0.0,0.0,0.0,0.09999995276389484,1.2105179866652837e-08,1.1790720781242434e-08,8.353617487274472e-09,8.36269813256334e-09,7.09692512672719e-09,7.242271278557678e-09,7.236086655447853e-09,7.235741967700915e-09,6.455319759872293e-09,6.457226788006391e-09,5.841134914003051e-09,5.847796844767146e-09,5.308259580097936e-11,2.2464906301179195e-10,1.0623402830431465e-10,2.084404050875821e-11,3.869467687457725e-11,1.0702746347438291e-11,3.515115343754525e-11,2.1863994201952975e-11,2.734655707038842e-12,1.2258361356101643e-12,6.040693376485682e-12,3.752926031669902e-16,6.226389624006835e-15,2.5039717920970524e-16,1.8630173383414074e-16,2.5036100756958064e-16,8.894070361622116e-20,2.262427421281972e-18,9.728026808936969e-14,1.918216194187255e-15,5.0102997195495697e-17,1.219130002638681e-12,3.778622010584516e-20,6.607697838726473e-17,5.90550988685915e-13,5.046361709720136e-20,3.741128199202928e-22,3.4260345758875224e-17,2.9728555592140416e-23,1.3599285172807138e-20,3.1420005991946706e-23,1.0058359532330345e-25,1.0127675927174877e-29,2.5012552606779837e-26,5.954978049736621e-30,2.2985615462315147e-21,5.477510218637402e-28,7.668013724660433e-27,1.2952018408924699e-31,1.814778320379959e-30,1.2277930812212638e-23,1.3506595403572137e-29,2.5993700839186187e-27,2.7397448997442817e-30,2.286807736650727e-17,2.6185596306959944e-19,5.514075258404929e-32,7.72015519750646e-31,8.704571977995206e-20,1.3132784363781552e-17,1.6391002920854383e-27,1.616503822980269e-27,3.1479837667259775e-30,1.5164281497122719e-27,1.333516681063031e-29,1.1279311575594724e-23,1.182351381231822e-19,7.350766899181646e-32,1.0293470264866782e-30,1.3433948087045888e-16
1.8968193908108867e-10,0.11224537773307008,0.9,0.0,0.0,0.0,0.0,0.09999994901254794,1.3067179052035988e-08,1.2715296618995586e-08,9.01659157672363e-09,9.02716661057381e-09,7.652601534323348e-09,7.817639996941965e-09,7.810459211829772e-09,7.810049685990804e-09,6.967981233578936e-09,6.970195291332597e-09,6.304709099838124e-09,6.312470938949184e-09,5.7245432080529686e-11,2.518719027922405e-10,1.197895277906178e-10,2.3376540318658798e-11,4.5729953341737946e-11,1.3062930727725309e-11,4.0943471823091875e-11,2.54542732798591e-11,3.1863158797792567e-12,1.33157839362517e-12,7.120080883461991e-12,4.051187371251789e-16,7.850333182936266e-15,2.7029383506934723e-16,2.0110635303024868e-16,2.702523635685266e-16,1.0363116544975018e-19,2.2873851003990403e-18,1.0538255312491926e-13,2.447283145391813e-15,5.4084074322901705e-17,1.420496930095912e-12,4.4027822511995293e-20,7.132784100434416e-17,6.880995861495523e-13,5.880061827898124e-20,4.3554565249193315e-22,3.992409302953015e-17,3.5040549891738915e-23,1.7104249144820254e-20,3.8348667270264446e-23,1.1720244779274611e-25,1.2737934788265106e-29,3.1490667137591704e-26,8.089188520469781e-30,2.8913096595977706e-21,6.969337544514924e-28,1.0102763582677287e-26,1.7787753164347533e-31,2.580812415449255e-30,1.5527188670893715e-23,1.698786639051184e-29,3.809099968771318e-27,3.7019895058901626e-30,2.6649733521961634e-17,3.049824462410683e-19,7.572868761473351e-32,1.097900336744212e-30,1.0588863371169812e-19,1.597578949616582e-17,2.236638843890431e-27,2.1678871833983616e-27,4.296428954131166e-30,2.0820490560210873e-27,1.6771955654964703e-29,1.313148400928277e-23,1.3770792627252746e-19,1.0095418468753991e-31,1.463878981927871e-30,1.5703436515602529e-16
2.03637581651483e-10,0.11224537815573767,0.9,0.0,0.0,0.0,0.0,0.09999994526120083,1.4029272813161159e-08,1.3638982140868668e-08,9.679500283558992e-09,9.691682888298169e-09,8.207528316699273e-09,8.393039544311014e-09,8.384787892683831e-09,8.384308468722077e-09,7.480642679561725e-09,7.483186705390744e-09,6.768237573603722e-09,6.777183276978091e-09,6.14042593716796e-11,2.7962712289756906e-10,1.3370830228119435e-10,2.5959021987357524e-11,5.339806809274911e-11,1.569625117281582e-11,4.717600669027524e-11,2.9315350543510996e-11,3.672488629103877e-12,1.4373170220717395e-12,8.28872382042972e-12,4.349478008792386e-16,9.734033473246902e-15,2.9019192058964906e-16,2.1591218946205775e-16,2.901447837298288e-16,1.1944422621447616e-19,2.3145696715867535e-18,1.1357701249698059e-13,3.0686016975760705e-15,5.806543783626353e-17,1.6372531917758575e-12,5.074645991645596e-20,7.657913578068358e-17,7.931040415194149e-13,6.777492698433613e-20,5.016120745093164e-22,4.602230520695859e-17,4.0791792901864997e-23,2.116515863578503e-20,4.60791517140314e-23,1.3509263001724223e-25,1.5762178268747535e-29,3.899857485921432e-26,1.0750753309904829e-29,3.578216153394116e-21,8.71060568533962e-28,1.303316410688678e-26,2.3866938727893546e-31,3.574249188759761e-30,1.9303584145631983e-23,2.1021294734559958e-29,5.432403542706803e-27,4.897327519199944e-30,3.072192865273624e-17,3.513706927537671e-19,1.016108212793599e-31,1.5205305611282927e-30,1.2683489463791728e-19,1.9136161121871112e-17,2.9842054753733113e-27,2.8488510839508827e-27,5.733717724630459e-30,2.7929339270697577e-27,2.0753775877435746e-29,1.5123357299044945e-23,1.586534898922023e-19,1.354588704714061e-31,2.027417493816705e-30,1.8157884335552586e-16
