Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65)
8.078518289402521e-07,0.11231143749536883,0.9,0.0,0.0,0.0,0.0,0.09975710255832808,0.00010260004053976832,2.4503335170626783e-06,1.2584339292593785e-05,2.421927043529947e-05,8.606842835390632e-07,2.572568233762437e-05,3.469867558009749e-06,6.2730568382810435e-06,2.983582435997553e-05,8.938832884561543e-05,4.685863540300796e-06,2.7310529888637256e-05,1.1032440476188146e-08,8.175503777768718e-08,2.578138440327546e-08,4.462271162035274e-09,6.646256972621483e-05,2.6828157670736816e-05,0.00021932744176962008,3.965681767343858e-05,5.18512214525658e-05,6.396350793191645e-10,2.8516294597282125e-05,3.1714551170094675e-12,7.347500656538536e-08,7.230286952849895e-13,8.6749640144696e-13,8.866940906979519e-13,1.681493740906886e-12,2.3318347320221463e-13,7.184845305329414e-06,2.5967593224977242e-05,1.4510693358241226e-13,1.9859527701767877e-05,6.137455480236977e-13,3.0861194791617654e-13,1.4139936080348578e-05,1.2050024398766e-12,6.825728223404878e-16,2.0830778773642484e-06
8.154449144081521e-07,0.11231221882275193,0.9,0.0,0.0,0.0,0.0,0.09975461217270093,0.00010362645797387326,2.4503200954321543e-06,1.2654780774696023e-05,2.432706903993273e-05,8.606691303703543e-07,2.5872782589877886e-05,3.46981100383876e-06,6.274136044935789e-06,3.0119642839581646e-05,9.0665206564307e-05,4.686592833249906e-06,2.747375385044565e-05,1.1032380065725227e-08,8.175458991223816e-08,2.578093049695576e-08,4.462273976538329e-09,6.687900213750791e-05,2.7086937222611955e-05,0.00022237622137058903,4.004684885173475e-05,5.269303729141183e-05,6.396388969414479e-10,2.880959684065084e-05,3.2030803103294247e-12,7.393334505432313e-08,7.262236726601278e-13,8.726532188295123e-13,8.917357691312853e-13,1.7087386107791782e-12,2.3463707274725865e-13,7.2458871751987174e-06,2.642264276809251e-05,1.4575280402963478e-13,2.017121883461829e-05,6.23358257247942e-13,3.104564035141813e-13,1.4378944030925565e-05,1.225331533826857e-12,6.89285915557347e-16,2.1405611420682816e-06
8.230379998760521e-07,0.11231300197654227,0.9,0.0,0.0,0.0,0.0,0.09975211903580382,0.00010465202591366913,2.4503068139847454e-06,1.2724708794764147e-05,2.443350810926311e-05,8.606539782740478e-07,2.6018856462516024e-05,3.469754405483348e-06,6.275151841437591e-06,3.040353651850858e-05,9.194765120636023e-05,4.687279265800119e-06,2.763555131043477e-05,1.1032320286499688e-08,8.175414672546689e-08,2.5780476622903503e-08,4.462277096837125e-09,6.729142247804966e-05,2.7345709970736234e-05,0.00022543680664889278,4.0436867538993135e-05,5.353963302264219e-05,6.396427636887782e-10,2.9102893129916643e-05,3.2346770808008274e-12,7.43872133603284e-08,7.293778287024746e-13,8.777643583583743e-13,8.967417107104197e-13,1.7361366606574546e-12,2.3607649416604295e-13,7.3063917199306675e-06,2.6880519308499503e-05,1.4639052917194317e-13,2.0484389924813577e-05,6.330160582169577e-13,3.1228473968265935e-13,1.461936746562033e-05,1.2457798929367986e-12,6.959987917589881e-16,2.1989779866312255e-06
8.306310853439521e-07,0.11231378693901287,0.9,0.0,0.0,0.0,0.0,0.09974962317510104,0.00010567673572690728,2.450293668867388e-06,1.2794122138627305e-05,2.4538604659756707e-05,8.606388269239451e-07,2.6163909780955185e-05,3.4696977721018713e-06,6.276107525585761e-06,3.0687505113034915e-05,9.323560590961874e-05,4.687925073119608e-06,2.7795934652758347e-05,1.1032261121161685e-08,8.175370808880234e-08,2.578002277134575e-08,4.462280514130329e-09,6.76998538822764e-05,2.760447590721049e-05,0.00022850909885266916,4.082687371753595e-05,5.4390975156727793e-05,6.396466799538082e-10,2.9396183457055775e-05,3.2662451614347107e-12,7.483663746530814e-08,7.32491675161746e-13,8.828302174296483e-13,9.017121193331816e-13,1.7636867869379391e-12,2.375018198760709e-13,7.366360560828806e-06,2.7341195534626503e-05,1.470202109626849e-13,2.079902514769722e-05,6.427184565613964e-13,3.140970963654082e-13,1.4861193910117818e-05,1.2663464405671462e-12,7.027114506528929e-16,2.2583315607158137e-06
8.38224170811852e-07,0.11231457369244324,0.9,0.0,0.0,0.0,0.0,0.09974712461789352,0.00010670057917439778,2.4502806562638133e-06,1.2863019745757975e-05,2.4642375490574183e-05,8.606236759977241e-07,2.630794811736372e-05,3.4696411114940827e-06,6.2770062199768585e-06,3.0971548324883706e-05,9.452901430205053e-05,4.688532370874602e-06,2.795491615229095e-05,1.1032202552527088e-08,8.175327387490127e-08,2.5779568932625608e-08,4.462284219703042e-09,6.810431945030372e-05,2.7863235024235005e-05,0.00023159299987480613,4.121686737000317e-05,5.5247030393621534e-05,6.39650645890915e-10,2.9689467814895854e-05,3.297784297477692e-12,7.528164331169775e-08,7.355657172496362e-13,8.878511899361926e-13,9.066471901588257e-13,1.791387892303311e-12,2.389131321695582e-13,7.425795406170759e-06,2.7804644296597818e-05,1.476419500532372e-13,2.1115108883835142e-05,6.5246496431959e-13,3.158936122713472e-13,1.5104410998955518e-05,1.2870301094915739e-12,7.094238919519929e-16,2.3186249168265626e-06
8.53410341747652e-07,0.11231615250220103,0.9,0.0,0.0,0.0,0.0,0.0997421195224045,0.00010874563573071081,2.450255013506549e-06,1.2999264198910007e-05,2.484600619335789e-05,8.605933741458218e-07,2.659300107040662e-05,3.4695277346770055e-06,6.278644378622936e-06,3.1539857342204734e-05,9.713196893086987e-05,4.689639388429069e-06,2.8268722217739858e-05,1.1032087137413184e-08,8.175241821180896e-08,2.5778661255616203e-08,4.462292461252437e-09,6.890144530813899e-05,2.8380732769196042e-05,0.00023779523883694491,4.1996817028735644e-05,5.697314780208741e-05,6.396587265154984e-10,3.0276018597160453e-05,3.3607747702139778e-12,7.615850380265583e-08,7.415963791626367e-13,8.977600346359406e-13,9.164120623995861e-13,1.8472386785268774e-12,2.416940450542928e-13,7.543070311222832e-06,2.873975158373641e-05,1.4886199676902377e-13,2.1751560357225416e-05,6.720883855737023e-13,3.1943967088478207e-13,1.5594968150158472e-05,1.3287445858042164e-12,7.228481206426219e-16,2.4420427385427625e-06
8.67077895589872e-07,0.11231757938127766,0.9,0.0,0.0,0.0,0.0,0.09973760598504858,0.00011058314826650111,2.4502323506738406e-06,1.3120112679944858e-05,2.502490415640398e-05,8.605661007720575e-07,2.684612891130633e-05,3.4694256592140683e-06,6.279951967579432e-06,3.20515873798425e-05,9.949272382687339e-05,4.690523062655011e-06,2.85464743679539e-05,1.1031985135461135e-08,8.175166198794387e-08,2.5777844295637803e-08,4.462300778885073e-09,6.960552643236151e-05,2.884645734085489e-05,0.00024341598412617075,4.269872871449644e-05,5.854244171478301e-05,6.396661667966829e-10,3.0803893827517226e-05,3.4173648756245168e-12,7.693282721708745e-08,7.468927847056302e-13,9.06528365472453e-13,9.250813954736985e-13,1.8980098426920134e-12,2.441497636631893e-13,7.646810151278932e-06,2.959056106450542e-05,1.4993385912542395e-13,2.232916789699708e-05,6.898955483645327e-13,3.225783154364842e-13,1.6041103677178887e-05,1.3666776478290332e-12,7.349291795170078e-16,2.556361555445494e-06
8.80745449432092e-07,0.11231901179426973,0.9,0.0,0.0,0.0,0.0,0.09973308412829064,0.00011241774161234435,2.450210059487575e-06,1.323928018296097e-05,2.51997585811647e-05,8.605388239304834e-07,2.709604515863199e-05,3.469323571674286e-06,6.281116531319528e-06,3.256355392473665e-05,0.0001018702935642111,4.691310140516793e-06,2.881987063626246e-05,1.1031884807020512e-08,8.175091816852482e-08,2.5777027232212724e-08,4.462309898908956e-09,7.029711583338235e-05,2.9312159700585597e-05,0.0002490728434842974,4.3400599559752524e-05,6.0126495899684665e-05,6.396737626416762e-10,3.133174963361984e-05,3.4738577359877618e-12,7.769323701468705e-08,7.520677962685959e-13,9.151572354263539e-13,9.336389341872257e-13,1.949253369816039e-12,2.4656135253077734e-13,7.748849792219431e-06,3.044993855848351e-05,1.509814957420539e-13,2.2911234620310347e-05,7.078383152641248e-13,3.256677387171369e-13,1.649155737023923e-05,1.404973999356514e-12,7.470095291591434e-16,2.6737684900147375e-06
8.944130032743121e-07,0.11232044964250672,0.9,0.0,0.0,0.0,0.0,0.09972855410556312,0.00011424937972799996,2.4501881189958136e-06,1.3356765504523806e-05,2.5370660052475956e-05,8.605115418757772e-07,2.7342775264184376e-05,3.4692214870382023e-06,6.282151136340858e-06,3.307575476662497e-05,0.00010426436632746457,4.692009458415668e-06,2.9088978835310437e-05,1.1031786057747446e-08,8.175018605441326e-08,2.5776210013051364e-08,4.462319773564836e-09,7.097634685671958e-05,2.9777839806351193e-05,0.0002547652657428713,4.410242947421162e-05,6.17251219556692e-05,6.396815097594974e-10,3.1859585992217554e-05,3.530252239652131e-12,7.843988291328206e-08,7.571241379468997e-13,9.236488206527922e-13,9.420855736564062e-13,2.000963053687013e-12,2.489292865755692e-13,7.849201672321496e-06,3.131773145231745e-05,1.520054493538246e-13,2.349767637958758e-05,7.259140573729491e-13,3.287087070253512e-13,1.6946260867696453e-05,1.443627741038902e-12,7.590891680825799e-16,2.794278022214635e-06
9.080805571165321e-07,0.11232189282911953,0.9,0.0,0.0,0.0,0.0,0.09972401606865197,0.00011607802946923445,2.450166508618304e-06,1.3472568708940005e-05,2.553769714535178e-05,8.604842529006751e-07,2.758634320708586e-05,3.469119415428485e-06,6.283067672782495e-06,3.3588187574864425e-05,0.00010667463500049857,4.692629053640825e-06,2.9353865732935107e-05,1.1031688794971707e-08,8.174946495887192e-08,2.577539258700408e-08,4.462330355969947e-09,7.164335240834834e-05,3.0243497617074433e-05,0.00026049270524692534,4.480421837060444e-05,6.333813290180464e-05,6.396894030866696e-10,3.23874028828403e-05,3.5865473652284653e-12,7.917291412655058e-08,7.62064473350689e-13,9.320052637946953e-13,9.504221581967338e-13,2.053132735629163e-12,2.5125403911620663e-13,7.947878770240006e-06,3.2193788761751146e-05,1.530062506539259e-13,2.4088410906584353e-05,7.441202045029818e-13,3.3170197485317496e-13,1.74051468456575e-05,1.4826330633383993e-12,7.711680948526596e-16,2.9179037232061307e-06
9.217481109587521e-07,0.11232334125813637,0.9,0.0,0.0,0.0,0.0,0.0997194701676932,0.00011790366041483285,2.450145208147751e-06,1.3586691068004342e-05,2.5700956457062485e-05,8.604569553361218e-07,2.7826771674428812e-05,3.4690173630155085e-06,6.283876949338404e-06,3.410084990355602e-05,0.0001091007971280148,4.693176229340291e-06,2.9614597061720737e-05,1.1031592927702452e-08,8.174875420760747e-08,2.577457490406582e-08,4.46234160011292e-09,7.229826493439703e-05,3.0709133092630734e-05,0.0002662546217303288,4.5505966164652656e-05,6.49653431098728e-05,6.396974369530279e-10,3.291520028720851e-05,3.642742176207695e-12,7.989247934114653e-08,7.668914065746708e-13,9.402286742897576e-13,9.58649487557319e-13,2.105756302312236e-12,2.535360817987804e-13,8.04489455047717e-06,3.3077961135092144e-05,1.5398441848601962e-13,2.4683357778350312e-05,7.624542441111665e-13,3.3464828499406165e-13,1.7868149008155518e-05,1.521984245671759e-12,7.832463080859573e-16,3.044658268403124e-06
9.354156648009721e-07,0.1123247948349493,0.9,0.0,0.0,0.0,0.0,0.09971491655117354,0.00011972624469513874,2.4501241977493714e-06,1.3699134996714766e-05,2.5860522644321023e-05,8.604296475511202e-07,2.8064082235889764e-05,3.468915332798965e-06,6.28458878580116e-06,3.4613739196989516e-05,0.00011154255486525865,4.693657617790309e-06,2.9871237531261125e-05,1.1031498366626208e-08,8.174805313875593e-08,2.577375691537168e-08,4.462353460847754e-09,7.294121640171273e-05,3.1174746193838635e-05,0.0002720504801926071,4.620767277502937e-05,6.66065682409512e-05,6.397056052247184e-10,3.3442978188726027e-05,3.698835815627688e-12,8.059872669472014e-08,7.716074833193828e-13,9.483211287627006e-13,9.667683229448895e-13,2.1588276836955935e-12,2.5577588452705184e-13,8.140262910487502e-06,3.397010085263819e-05,1.5494046006703825e-13,2.5282438378437364e-05,7.809137200871784e-13,3.37548368681436e-13,1.8335202074684605e-05,1.5616756553320585e-12,7.953238064495898e-16,3.174553453039076e-06
9.627507724854122e-07,0.11232771705922849,0.9,0.0,0.0,0.0,0.0,0.09970578675718482,0.00012336217361117835,2.450082969676768e-06,1.3919002559978161e-05,2.6168904810391166e-05,8.603749949835113e-07,2.8529431241411966e-05,3.4687113386391204e-06,6.285754962796838e-06,3.564018793814716e-05,0.00011647168848150532,4.694446541958689e-06,3.0372499702753924e-05,1.103131281411455e-08,8.174667746245592e-08,2.5772119830879786e-08,4.462378855797858e-09,7.419176153081723e-05,3.2105905121130564e-05,0.00028374190871672866,4.761096213394957e-05,6.993033204723726e-05,6.397223187770382e-10,3.4498475422966214e-05,3.810716520854199e-12,8.19718575109755e-08,7.807169654412434e-13,9.641213148427727e-13,9.826833952446317e-13,2.2662898166212258e-12,2.601306406648477e-13,8.326114846642936e-06,3.577769956940409e-05,1.5678813665292092e-13,2.6492695083355056e-05,8.181994311754639e-13,3.432127248092066e-13,1.928120478771089e-05,1.6420570576696813e-12,8.194766534843715e-16,3.4438086238957085e-06
9.900858801698522e-07,0.11233065876836096,0.9,0.0,0.0,0.0,0.0,0.09969662784180681,0.0001269856382897752,2.450042673076727e-06,1.4132211114657929e-05,2.646348365439184e-05,8.603202828962497e-07,2.898254629815598e-05,3.468507416090773e-06,6.286628147810215e-06,3.6667511364857115e-05,0.00012145974295122477,4.695037626311343e-06,3.0858150029250133e-05,1.103113145604518e-08,8.174533288045326e-08,2.577048096496814e-08,4.462406196708824e-09,7.539603328915878e-05,3.303697410391119e-05,0.0002955628118785797,4.90140858540201e-05,7.330797337702779e-05,6.397394895207717e-10,3.555389447196437e-05,3.922184029698098e-12,8.3293479956649e-08,7.894121646010314e-13,9.794217968121096e-13,9.981728961444545e-13,2.3754713744435895e-12,2.643220295682074e-13,8.50555262228198e-06,3.761543558595968e-05,1.5855311500857174e-13,2.7718586611906207e-05,8.559587674409805e-13,3.4870066828668985e-13,2.02426524807558e-05,1.7237339172115636e-12,8.436266262742117e-16,3.725746668039375e-06
9.999999999999997e-07,0.11233361924676123,0.9,0.0,0.0,0.0,0.0,0.09969329903587537,0.00012829671645075768,2.4500282596572107e-06,1.4207903866694095e-05,2.656703279111461e-05,8.603004224638027e-07,2.9143891474339456e-05,3.4684334671277746e-06,6.286882696659092e-06,3.704032095458178e-05,0.00012328297668640987,4.695210034833386e-06,3.103052607411702e-05,1.103106658779555e-08,8.174485194930885e-08,2.5769886058641698e-08,4.4624165290396165e-09,7.582157557874407e-05,3.337463951565778e-05,0.0002998813080916925,4.95229411700959e-05,7.454603836662291e-05,6.397458193102358e-10,3.593666311999451e-05,3.962508968225801e-12,8.376031498664133e-08,7.924670396577405e-13,9.848506437385818e-13,1.0036866133136236e-12,2.4154859316058005e-12,2.658025453330068e-13,8.569071198669799e-06,3.828918859788062e-05,1.5917353407796988e-13,2.8166955179306406e-05,8.69767192006105e-13,3.506485522901484e-13,2.0595079575261526e-05,1.7536690539772318e-12,8.523848233687113e-16,3.831149336734967e-06
1.0174209878542922e-06,0.11233361924676123,0.9,0.0,0.0,0.0,0.0,0.09968744093418065,0.00013059649180945985,2.4500031624154465e-06,1.4338814463830403e-05,2.6744870846769923e-05,8.602654995730069e-07,2.9423575061901597e-05,3.4683035310209904e-06,6.287259595811198e-06,3.769568564239844e-05,0.00012650449503276995,4.695465438218247e-06,3.1328670913088454e-05,1.1030953637097742e-08,8.174401453642107e-08,2.576883996660927e-08,4.462435152887772e-09,7.655506839787706e-05,3.396795286143411e-05,0.0003075090883032278,5.041704338602718e-05,7.673805881525472e-05,6.39757061918009e-10,3.660923522766865e-05,4.033233858680056e-12,8.456475738314455e-08,7.977114727976117e-13,9.942380559813136e-13,1.0132420560772257e-12,2.486325189397713e-12,2.683537414479058e-13,8.678698297240666e-06,3.948218528730839e-05,1.6023905993116528e-13,2.895954468907624e-05,8.941739752210897e-13,3.540176503720662e-13,2.1219057903651046e-05,1.8066642013419405e-12,8.677737158912754e-16,4.0204321112804134e-06
1.0447560955387322e-06,0.11233659779682612,0.9,0.0,0.0,0.0,0.0,0.09967822713774796,0.0001341946149257095,2.449964297846083e-06,1.45388787002021e-05,2.7013650975044652e-05,8.602106338716827e-07,2.9852659616567718e-05,3.468099636362762e-06,6.287691510195828e-06,3.872468569030783e-05,0.0001316037891173602,4.695758423498514e-06,3.1784529863741146e-05,1.1030778727559802e-08,8.17427177637836e-08,2.5767196501977408e-08,4.462465406807499e-09,7.766989435123109e-05,3.489884112683532e-05,0.0003195767125542852,5.181983422334215e-05,8.02191719205601e-05,6.3977497988534e-10,3.766449758506063e-05,4.143862388165458e-12,8.57868426019407e-08,8.056324671037588e-13,1.008585095818519e-12,1.0278959131572434e-12,2.5988046676601732e-12,2.7222943306770447e-13,8.845677022400612e-06,4.137685049385231e-05,1.618494739520673e-13,3.021502590584524e-05,9.328280778300584e-13,3.5916895403047366e-13,2.2209948575426243e-05,1.8908071559649065e-12,8.919179141358353e-16,4.3279171489673206e-06
1.0693576924547283e-06,0.11233929338024856,0.9,0.0,0.0,0.0,0.0,0.09966991262249102,0.0001374219624978067,2.449929761077626e-06,1.4713408800120784e-05,2.724523629998066e-05,8.601611755535475e-07,3.0228738457689586e-05,3.4679160784269787e-06,6.287938445299457e-06,3.9651470149969436e-05,0.00013623805866023407,4.695926244229425e-06,3.218264170864828e-05,1.1030623296410768e-08,8.174156540580623e-08,2.5765715012876726e-08,4.462493492924196e-09,7.863628030840481e-05,3.573656298526349e-05,0.000330538059777371,5.308220306742829e-05,8.339464496957964e-05,6.397913555809162e-10,3.861416658890916e-05,4.2430654810983885e-12,8.684560385702942e-08,8.124518016916996e-13,1.0211082754699168e-12,1.040733381563079e-12,2.7013880804955147e-12,2.7558715226853214e-13,8.990790364027577e-06,4.310502961377979e-05,1.632370371972031e-13,3.135694627355161e-05,9.679785915141697e-13,3.6366770694121365e-13,2.31137561179201e-05,1.967539965774106e-12,9.136452142226277e-16,4.615630961554583e-06
1.0939592893707243e-06,0.11234200256567013,0.9,0.0,0.0,0.0,0.0,0.09966157796910934,0.00014063886736010505,2.4498955448040723e-06,1.4882766512546016e-05,2.746745279249623e-05,8.601116346076812e-07,3.059535633386792e-05,3.467732429225667e-06,6.288073051122117e-06,4.05788825401835e-05,0.00014091333461852025,4.696018058108919e-06,3.256956509414015e-05,1.1030469308522228e-08,8.174042375204014e-08,2.576423104966998e-08,4.462522170172498e-09,7.956841637111313e-05,3.657421116411346e-05,0.00034159166792454524,5.434443619953154e-05,8.660930681391696e-05,6.398079268242164e-10,3.9563771924536546e-05,4.341923388952364e-12,8.786626872315342e-08,8.189900440258472e-13,1.0332734574711263e-12,1.0532420405189037e-12,2.805217802156453e-12,2.7882404387796205e-13,9.131105425112177e-06,4.4854186007298615e-05,1.6456847054919864e-13,3.250984591337727e-05,1.0034601031081339e-12,3.6804003156757857e-13,2.4028601083167422e-05,2.0451950475572336e-12,9.35370161223269e-16,4.913766946644296e-06
1.1185608862867204e-06,0.11234472487943346,0.9,0.0,0.0,0.0,0.0,0.09965322392951004,0.00014384528803373196,2.449861558550921e-06,1.5047019147201877e-05,2.7680674918757078e-05,8.600620040631644e-07,3.095261514244352e-05,3.4675486498458857e-06,6.2881131847146785e-06,4.150690256756253e-05,0.00014562817886627446,4.6960458891136315e-06,3.294561163406191e-05,1.1030316356498772e-08,8.173928978339989e-08,2.576274440349915e-08,4.462551233551324e-09,8.046703058342125e-05,3.7411785496209247e-05,0.0003527347549488212,5.560653333312916e-05,8.986215854655558e-05,6.398246555710036e-10,4.051331350831226e-05,4.4404348934237795e-12,8.884965364024265e-08,8.252584519835323e-13,1.0450906421245872e-12,1.065425503096871e-12,2.9102610070758426e-12,2.8194269765185255e-13,9.266716507097105e-06,4.662357106982286e-05,1.658460176066349e-13,3.3673375727498465e-05,1.0392617072157973e-12,3.7228944921745014e-13,2.4954167981513765e-05,2.1237451984672914e-12,9.570927505745602e-16,5.222339670535966e-06
