Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524)
2.33290895107645e-15,0.11224537200007038,0.9,0.0,0.0,0.0,0.0,0.09999999999937291,1.606064589475641e-13,1.605337601453236e-13,1.1096991496693615e-13,1.109699166337178e-13,9.611444328398982e-14,9.611449370382733e-14,9.611187345353677e-14,9.611187359195514e-14,8.569962877598818e-14,8.570000237423878e-14,7.759395199865203e-14,7.759395322286038e-14,7.260023469411983e-17,9.528999952706421e-20,4.031470831416705e-20,8.736671816750191e-21,1.2646510221954599e-18,8.918460515125443e-26,8.31822337003053e-21,4.54403216518757e-22,6.427370762666892e-22,1.9626653477538624e-21,1.5838284264376352e-25,7.069621502624902e-22,1.870094233326977e-21,4.863372172742785e-22,3.426948909300494e-22,4.285498629884473e-22,2.46022124135953e-30,8.925636074628159e-19,3.73502871544479e-19,1.769280649630233e-27,2.0795051986311352e-22,7.858752214733968e-23,2.8316066125396474e-31,1.2201723275884444e-22,1.678794126214042e-23,6.492576497996154e-32,5.330639899743751e-31,8.045967509467522e-27,3.1435716182837994e-31,7.27796515914474e-35,3.14399442775258e-31,1.690129882581535e-35,8.1845815114534e-45,1.810025000387553e-42,8.134503411496288e-51,3.1782386623138586e-36,1.603569691898405e-46,3.376348797478693e-46,6.636417799387693e-55,1.3590857701877556e-54,3.1287036959021866e-43,4.1926979433549113e-45,4.9228400064773464e-51,9.759817102726825e-52,5.369738735078252e-27,1.363428401933962e-32,7.793598930871312e-56,1.6237104752881237e-55
4.66784475615036e-15,0.11224537200014086,0.9,0.0,0.0,0.0,0.0,0.09999999999874527,3.2135245678072087e-13,3.210849736849736e-13,2.2203623923323642e-13,2.2203624612669337e-13,1.92312291103022e-13,1.9231249308584305e-13,1.9230724773117189e-13,1.9230724828743525e-13,1.7147371422233735e-13,1.7147489542763206e-13,1.5525531667019575e-13,1.5525532171909669e-13,2.6708684548155663e-16,3.812760225272159e-19,1.6136188648092305e-19,3.496891366741233e-20,2.5328558315621835e-18,7.13902056108432e-25,3.3292235183541247e-20,3.362760086280148e-21,2.5726233235548094e-21,7.855028983288403e-21,1.267806491282861e-24,2.5157969592648427e-21,3.741809009175596e-21,1.7246188003388665e-21,1.2227955604997214e-21,1.5410458349097022e-21,1.7728477421735813e-29,1.3526463275430903e-18,1.180586616041121e-18,7.087265404711053e-27,6.486341928523823e-22,4.982646558847384e-22,3.2477314065931605e-30,4.35191342816464e-22,1.203909913402594e-22,8.938910442086403e-31,8.670475392440752e-31,3.2204838644197545e-26,4.844744711136819e-31,5.826797436110364e-34,4.84536293221464e-31,6.925991809391999e-35,1.0681648103777654e-43,3.9322187448232234e-41,3.788260386389398e-49,4.0599922181656046e-35,2.7902297291409887e-45,7.751347611809366e-45,2.3223873940431683e-53,6.306880756109314e-53,1.3633178825170532e-41,6.605904256064259e-44,1.577641010315984e-49,7.155612907872763e-50,2.149294892944832e-26,2.0183569573447494e-31,4.309170437266365e-54,1.1857698178983443e-53
9.337716366298179e-15,0.11224537200028176,0.9,0.0,0.0,0.0,0.0,0.09999999999748999,6.428444609730929e-13,6.419248704872789e-13,4.4416888043496504e-13,4.4416890932013283e-13,3.8470768473755134e-13,3.8470849397132925e-13,3.8469798995366394e-13,3.846979921935609e-13,3.4302188511193135e-13,3.4302518410834785e-13,3.105780408881214e-13,3.1057806197666884e-13,9.17994084859929e-16,1.5247428303515377e-18,6.45641645334003e-19,1.3991686637593976e-19,5.08345155217019e-18,5.712852314057378e-24,1.3319730022862683e-19,2.3355166317305837e-20,1.0293844301357437e-20,3.1424369137084407e-20,1.0144135362758412e-23,8.209537927603176e-21,7.485226145698714e-21,5.598303595039446e-21,4.006407846579278e-21,5.1092084378568766e-21,1.1808449139120695e-28,1.7721733311436865e-18,3.295392563822394e-18,2.843369777637419e-26,1.7834732490987387e-21,2.805615806331033e-21,3.0629677816737024e-29,1.4249473409832009e-21,7.9810509376720735e-22,1.0985634137525273e-29,1.4908853448348971e-30,1.2886130521574463e-25,6.5266406817581885e-31,4.663208836060482e-33,6.5271980702345375e-31,2.8043153500684683e-34,1.2206157815521858e-42,7.121188671403164e-40,1.4739175482586174e-47,4.620260280927608e-34,4.666584294711325e-44,1.5822840209520017e-43,7.793690576615031e-52,2.6014100665325396e-51,4.9576733873217925e-40,9.208989387918522e-43,5.0518703414382594e-48,3.892230766221325e-48,8.599979208647121e-26,2.802956104460854e-30,2.0321041400475306e-52,6.84220325340974e-52
1.4007587976445999e-14,0.11224537200042267,0.9,0.0,0.0,0.0,0.0,0.0999999999962347,9.64336474370276e-13,9.625674502300226e-13,6.663015143058297e-13,6.663015771885906e-13,5.771027763800875e-13,5.771044973858459e-13,5.770887258374636e-13,5.77088730614852e-13,5.145700559984211e-13,5.145757032383484e-13,4.659007599808854e-13,4.659008058278323e-13,1.7656182289476596e-15,3.239322399053068e-18,1.3720962486679493e-18,2.973454409518625e-19,7.652522748519055e-18,1.6336279934482942e-23,2.8305289227832016e-19,6.180743665571924e-20,2.1876513795489266e-20,6.677439936924433e-20,2.9005529304771345e-23,1.5300597085860352e-20,1.1228631145462404e-20,1.0401568658625866e-20,7.484939383264827e-21,9.61296579201971e-21,3.0591410513147933e-28,1.9634464652298046e-18,5.6384523959526776e-18,6.05681752369086e-26,3.028855860961249e-21,6.7238919731516146e-21,8.877888125737244e-29,2.6611164682585996e-21,2.0633216389407782e-21,3.577156184426447e-29,2.3009299952699295e-30,2.7385649751859557e-25,7.424480965180318e-31,1.3335163490675271e-32,7.42454460516003e-31,6.329927203091498e-34,4.051210395817777e-42,2.7226628711002425e-39,6.267251928745154e-47,1.4720087938046692e-33,1.7890180616908607e-43,6.371748905383793e-43,3.171253197042185e-51,1.1156869779259436e-50,2.3385478910405093e-39,3.269605791153537e-42,2.2335875744987248e-47,1.692266023823721e-47,1.8276705846639748e-25,9.665603222763935e-30,8.386386079675758e-52,2.973548025534866e-51
1.867745958659382e-14,0.11224537200056355,0.9,0.0,0.0,0.0,0.0,0.09999999999497941,1.2858284974291105e-12,1.2830616893271054e-12,8.884341408458337e-13,8.884342500431352e-13,7.694975660421715e-13,7.695005036132924e-13,7.694794553782722e-13,7.69479463551309e-13,6.861182268818065e-13,6.861263287722053e-13,6.212234739484878e-13,6.212235534956401e-13,2.7609799459925726e-15,5.524719991779637e-18,2.340715138902292e-18,5.072517904085045e-19,1.0243292103665282e-17,3.445905390153628e-23,4.828541085900075e-19,1.219370531932662e-19,3.732063185033819e-20,1.1390119818081639e-19,6.117847282946709e-23,2.333213364940927e-20,1.497202433541215e-20,1.5823333561352456e-20,1.1435336870474514e-20,1.4768418109409823e-20,5.932842802171226e-28,2.050652821515953e-18,8.08557901740232e-18,1.0358181270603567e-25,4.3224485085676544e-21,1.2315426686860015e-20,1.8459553087730575e-28,4.06436906399213e-21,3.995370151468622e-21,8.158966674728886e-29,3.423994166873859e-30,4.671904170651513e-25,7.965280828019471e-31,2.812924038212578e-32,7.964367249060653e-31,1.1274849128997325e-33,1.003819459586644e-41,7.503508138258269e-39,2.3939148468991712e-46,3.321885139562079e-33,5.08742257415376e-43,1.8575226059484865e-42,1.283144658796415e-50,4.532682476140504e-50,7.415887400269079e-39,8.595380351976985e-42,7.633723118235429e-47,7.216472873958417e-47,3.117947485801818e-25,2.316633485395944e-29,3.8418969819294725e-51,1.3592400637189104e-50
2.801720280688946e-14,0.11224537200084536,0.9,0.0,0.0,0.0,0.0,0.09999999999246884,1.928812567093837e-12,1.9238086452059767e-12,1.332699376720766e-12,1.3326996080397435e-12,1.154286436672506e-12,1.1542925232344096e-12,1.1542608995644501e-12,1.154260916551653e-12,1.0292145686412918e-12,1.029227679297394e-12,9.31868889855253e-13,9.318690582188306e-13,4.99180399758069e-15,1.1434519325662445e-17,4.846264926091183e-18,1.0502177831729589e-18,1.5482775754844986e-17,9.412064392123573e-23,9.996651566602162e-19,3.000762525893054e-19,7.727145148306013e-20,2.3578199109674423e-19,1.670803177215826e-22,4.073069572494854e-20,2.24587841480866e-20,2.753293122031458e-20,2.0013428135445792e-20,2.6044360067056764e-20,1.4250950904843735e-27,2.1313175781784356e-18,1.3073580239439436e-17,2.154622345706798e-25,6.950965039681974e-21,2.7497346332809315e-20,4.786765172172092e-28,7.11028521737508e-21,9.57720444528842e-21,2.41076443762807e-28,6.611976342894497e-30,9.67306294420113e-25,8.726696543103336e-31,7.683392389485589e-32,8.72242738708683e-31,2.541204410422389e-33,3.6039829808259597e-41,3.1783325846049606e-38,1.6817006692946305e-45,9.786594566979452e-33,2.3464035331098687e-42,8.855402465451156e-42,9.760863266032214e-50,3.5954852109682115e-49,3.823482714041229e-38,3.389076955988721e-41,4.694521331089945e-46,5.747985954127249e-46,6.455633699377686e-25,7.403163867555396e-29,3.318947160194787e-50,1.2273813409207378e-49
3.73569460271851e-14,0.11224537200112715,0.9,0.0,0.0,0.0,0.0,0.09999999998995826,2.571796674276265e-12,2.564262878395381e-12,1.7769645856375206e-12,1.7769649857022663e-12,1.5390741969088818e-12,1.5390845545022091e-12,1.539042320404808e-12,1.539042349382306e-12,1.3723109103893616e-12,1.3723291132281007e-12,1.2425142869149726e-12,1.2425145779611969e-12,7.513118064888757e-15,1.9441799781125104e-17,8.242251469614157e-18,1.786139622769735e-18,2.0818700447567336e-17,1.9693328666859243e-22,1.7001186632645478e-18,5.7453677145664085e-19,1.3142219514984339e-19,4.009376049985781e-19,3.4955089272717207e-22,5.959936362610234e-20,2.994550370869925e-20,4.018658361057787e-20,2.934272493669048e-20,3.841427832167221e-20,2.6767281422038813e-27,2.1376660456520745e-18,1.8135897785453515e-17,3.6823462940077904e-25,9.611020465290541e-21,4.897818129394177e-20,9.436435082031578e-28,1.0421416858492183e-20,1.7960427201859915e-20,5.255009886335894e-28,1.141449535765213e-29,1.6451809254802078e-24,9.23644009487239e-31,1.607674763071772e-31,9.226279819187852e-31,4.5240719665562656e-33,8.520935363607914e-41,8.316606248713522e-38,5.608022193502336e-45,2.1470995930442558e-32,6.360593122474086e-42,2.477040338754736e-41,3.33365084869787e-49,1.2608355025474805e-48,1.1891894080818315e-37,8.42158352015104e-41,1.5760573639258733e-45,1.9987438118038976e-45,1.0979650800253167e-24,1.7211680806163215e-28,1.1838364224734214e-49,4.4871282810718325e-49
5.603643246777638e-14,0.11224537200169075,0.9,0.0,0.0,0.0,0.0,0.09999999998493712,3.857765015269249e-12,3.844777643109909e-12,2.665494914949813e-12,2.6654958078393133e-12,2.308646071713636e-12,2.3086686577190335e-12,2.3086050853933e-12,2.3086051488134036e-12,2.0585035938480157e-12,2.058532028011783e-12,1.8638050191473097e-12,1.8638056684979697e-12,1.2942083675630482e-14,4.233940120133291e-17,1.795767068825008e-17,3.891465038783325e-18,3.184472316374248e-17,6.218401280439638e-22,3.703985511489645e-18,1.4770229778348818e-18,2.8635127221218583e-19,8.731861584092762e-19,1.103387773770637e-21,9.873088953475125e-20,4.491882856158132e-20,6.635734455753413e-20,4.8733692702967484e-20,6.43087464614899e-20,6.654800755694127e-27,2.1339980586227065e-18,2.827689791243691e-17,8.130452426771051e-25,1.4936653379353085e-20,1.1272132968360474e-19,2.4934471225488277e-27,1.730110508039945e-20,4.453910284274024e-20,1.6753202213217193e-27,2.709463255445361e-29,3.584627868467549e-24,1.0218807119375517e-30,5.0767625833299845e-31,1.0184157740473548e-30,1.0192125558415682e-32,2.974191572706278e-40,3.4523423892612556e-37,3.5790430440082497e-44,7.267177232506237e-32,3.1453681128245755e-41,1.2791167233705807e-40,2.438287330723823e-48,9.787479267468154e-48,7.775265506088245e-37,3.2023416503545407e-40,1.217512212098753e-44,1.351340548408615e-44,2.3923181213639174e-24,6.486911077992354e-28,9.17084579050407e-49,3.69115113042628e-48
7.284797026430853e-14,0.11224537200219799,0.9,0.0,0.0,0.0,0.0,0.0999999999804181,5.015136665665717e-12,4.996981683142885e-12,3.465172111574828e-12,3.465173623559156e-12,3.00125665103946e-12,3.001294397091438e-12,3.001211487457043e-12,3.0012115936654537e-12,2.6760770089185627e-12,2.676114690593073e-12,2.4229666084147963e-12,2.422967707929368e-12,1.807909200440268e-14,7.070186533674507e-17,2.9995693638176864e-17,6.500048803931454e-18,4.217954611471771e-17,1.310894084297688e-21,6.186931927249822e-18,2.6998128402191043e-18,4.783328629923648e-19,1.4580372060102956e-18,2.325468499912568e-21,1.347169861258904e-19,5.839470665387122e-20,9.03787797702125e-20,6.659398609242176e-20,8.828203079528492e-20,1.1920657336140205e-26,2.126008242746448e-18,3.740848678525285e-17,1.3743565024507824e-24,1.9731024553385225e-20,1.9351408540829698e-19,4.600889642002623e-27,2.3636090390849974e-20,7.966430992811406e-20,3.451949655627893e-27,4.826964252386805e-29,5.9879089559408335e-24,1.1113564213582776e-30,1.0702789948340654e-30,1.1039123223531592e-30,1.7235407540037062e-32,6.64141602279889e-40,8.38285258112859e-37,1.1232876998121847e-43,1.5832948615564937e-31,8.636283340301312e-41,3.568982178283082e-40,8.596980205379137e-48,3.50101576351763e-47,2.3408105439121785e-36,7.465512701014183e-40,4.085565346071218e-44,4.3542262723184094e-44,3.9962259331210476e-24,1.492479538911122e-27,3.3226724040188426e-48,1.3559355027581132e-47
8.965950806084068e-14,0.11224537200270522,0.9,0.0,0.0,0.0,0.0,0.09999999997589908,6.172508453158657e-12,6.149113748541825e-12,4.264849213366507e-12,4.264851511754819e-12,3.6938633256585065e-12,3.693920181197467e-12,3.693817807370864e-12,3.6938179675646594e-12,3.293650423948951e-12,3.293697380845741e-12,2.9821281313822405e-12,2.9821298028027277e-12,2.3280167120679447e-14,1.0643378032263692e-16,4.516478087360445e-17,9.787058485858864e-18,5.291718706399793e-17,2.38448219715916e-21,9.315795744657371e-18,4.324354856314136e-18,7.202668996978886e-19,2.19463453248744e-18,4.228922721322702e-21,1.7075772733474883e-19,7.18704991149649e-20,1.1442463065129517e-19,8.448928263520147e-20,1.1234069109648528e-19,1.880905571493146e-26,2.123355346293101e-18,4.653473886930783e-17,2.095118363238802e-24,2.452315080366269e-20,2.965783384817418e-19,7.397627553967068e-27,2.998302019271145e-20,1.255652607050324e-19,6.034441061740251e-27,7.63622059365116e-29,9.016509302194598e-24,1.2060186874946342e-30,1.9469045561038942e-30,1.1923715370429054e-30,2.6118249778890857e-32,1.2506162325099187e-39,1.673283819076855e-36,2.7551444047404763e-43,2.944483205732751e-31,1.9014816378944185e-40,7.961682948773244e-40,2.284233138431282e-47,9.443722161435815e-47,5.615280050904795e-36,1.4470577366979162e-39,1.0897115404829558e-43,1.0860822922923825e-43,6.017460840243728e-24,2.88434583015213e-27,8.974999507617119e-48,3.717080365524264e-47
1.2328258365390498e-13,0.11224537200371973,0.9,0.0,0.0,0.0,0.0,0.09999999996686103,8.487252715077509e-12,8.453337809020282e-12,5.864202942134294e-12,5.864207651294131e-12,5.079057130855291e-12,5.079171973965824e-12,5.0790300361627895e-12,5.079030360113342e-12,4.528797253808665e-12,4.5288629210682205e-12,4.1004508453632666e-12,4.100454270433057e-12,3.368279204754764e-14,2.147766062567089e-16,9.117401918881513e-17,1.9756317453086356e-17,7.643311556202343e-17,7.466496256963222e-21,1.8807481582996795e-17,9.605957937266237e-18,1.4542391042814131e-18,4.425498562958246e-18,1.3229183893843596e-20,2.426003024968277e-19,9.882191006796636e-20,1.6235948749765908e-19,1.2016065891200394e-19,1.603032834233408e-19,4.072759166609245e-26,2.123692809211265e-18,6.478160050740645e-17,4.406015806421905e-24,3.410533113593562e-20,6.142076083455578e-19,1.645149662068144e-26,4.263461026187136e-20,2.714217131989763e-19,1.563433840809631e-26,1.6753254953267003e-28,1.8204586727717583e-23,1.4228354031183554e-30,6.097469406172777e-30,1.379841334822376e-30,4.941051777624423e-32,3.5735702372343676e-39,5.295423416387619e-36,1.321361214892466e-42,9.58712649154264e-31,8.36594627652512e-40,3.597814017323825e-39,1.4992212285756677e-46,6.4197517737530376e-46,3.11717432427954e-35,4.3310380298666784e-39,8.122415497975697e-43,5.338565910372693e-43,1.2149422560737335e-23,9.99273417526453e-27,6.048395268156204e-47,2.5923453122632152e-46
1.905287348400336e-13,0.11224537200574865,0.9,0.0,0.0,0.0,0.0,0.09999999994878493,1.311674343750227e-11,1.3061705886363847e-11,9.062908879545094e-12,9.06292109252941e-12,7.849382210566093e-12,7.8496762780495e-12,7.849453179766561e-12,7.849454007876485e-12,6.999090912884389e-12,6.999194531436018e-12,6.337095210573115e-12,6.337104095029789e-12,5.4441425617363764e-14,5.494219640862567e-16,2.3332719570613587e-16,5.055492747352487e-17,1.3001885489433778e-16,3.347547303122825e-20,4.8144278399608044e-17,2.667924572118763e-17,3.722894005965453e-18,1.1299550278513184e-17,5.918960654310954e-20,3.8615355199858772e-19,1.5272581365105045e-19,2.5815166948418536e-19,1.9143146638867488e-19,2.561037449166797e-19,1.1061383610251356e-25,2.1237310224064323e-18,1.0127596327740958e-16,1.2268059297918282e-23,5.3269994007756065e-20,1.6064298927125855e-18,4.562667304112886e-26,6.791265014233804e-20,7.360805616835565e-19,4.95520780211428e-26,4.619189083367477e-28,4.6604272620419575e-23,1.993830583391913e-30,2.734860077557495e-29,1.8010635294994283e-30,1.1806155456982445e-31,1.4453305021997363e-38,2.3209274217571178e-35,9.69931305740571e-42,4.4334142689825995e-30,5.798513642564096e-39,2.5393899457401713e-38,1.7220492839595656e-45,7.530802154243309e-45,2.5301637567241604e-34,1.8193170374764912e-38,1.003035476849394e-41,3.9992052785641156e-42,3.1102872151000004e-23,4.6902505209726644e-26,7.09702025091694e-46,3.1042968427493147e-45
2.577748860261622e-13,0.11224537200777766,0.9,0.0,0.0,0.0,0.0,0.09999999993070884,1.774623635839772e-11,1.7669955942806596e-11,1.2261613296831839e-11,1.2261635695818775e-11,1.0619644793978065e-11,1.0620181300571612e-11,1.0619875011081401e-11,1.0619876518305807e-11,9.469384571316405e-12,9.469526671103869e-12,8.57373851303127e-12,8.573754808899263e-12,7.519151657508347e-14,1.0019333786193817e-15,4.25583617307866e-16,9.220515189663769e-17,1.901711437281804e-16,8.091222385200082e-20,8.783440758385235e-17,5.0259936085702856e-17,6.7922596078033056e-18,2.057441374355535e-17,1.4287512439399315e-19,5.296903628874691e-19,2.066322225168657e-19,3.5393447581508784e-19,2.626930830284532e-19,3.5188707927977224e-19,2.0654558605338856e-25,2.1237342426411703e-18,1.377703642186011e-16,2.376742071108708e-23,7.24346788911136e-20,2.955616331096129e-18,8.586725135374142e-26,9.31874908908347e-20,1.3736634812389837e-18,9.823308525552992e-26,8.683051002655328e-28,8.502749454177842e-23,2.7504512212605227e-30,6.61203740245859e-29,2.2851642715568572e-30,2.161371866928533e-31,3.4850549824943674e-38,5.756360763722754e-35,2.9290449099812475e-41,1.0826400978048869e-29,1.7643671471560452e-38,7.768847611758525e-38,5.984681227217112e-45,2.6320643123823993e-44,8.000078766527892e-34,4.4456552649683273e-38,3.701859717840924e-41,1.2142222398400066e-41,5.674584977907141e-23,1.1310675174436034e-25,2.4762585181656575e-45,1.0890564787296708e-44
3.922671883984194e-13,0.11224537201183563,0.9,0.0,0.0,0.0,0.0,0.09999999989455663,2.7005230994002536e-11,2.6885955845446255e-11,1.865901605091488e-11,1.865906955030368e-11,1.615992025032853e-11,1.6161194219298596e-11,1.616071343792511e-11,1.616071698983234e-11,1.4409971885605615e-11,1.4410193067496554e-11,1.3047020866944826e-11,1.3047059793690281e-11,1.1668640796291288e-13,2.3776709498771417e-15,1.0102581165860756e-15,2.1884434178677807e-16,3.368605588867838e-16,3.0608974858871306e-19,2.0862722683200605e-16,1.2344760878781378e-16,1.6133835273120473e-17,4.86361671717276e-17,5.385260294382763e-19,8.167598523276729e-19,3.144664972116316e-19,5.454977967278482e-19,4.0521390616038486e-19,5.434487825273766e-19,5.025891116880394e-25,2.1237368157713584e-18,2.1075918587221362e-16,6.450631765720005e-23,1.1076407807951154e-19,7.081846915921088e-18,2.1060896061566075e-25,1.4373633778753797e-19,3.3405141922939766e-18,2.54707046257573e-25,2.1290197249593057e-27,2.0196812205048581e-22,5.387043210499249e-30,2.503116298563741e-28,3.635833886241287e-30,5.0060265103642114e-31,1.3123704782658084e-37,2.253175363259943e-34,1.984036430836161e-40,4.1462416794323583e-29,1.0878114358501843e-37,4.837078555530218e-37,6.801104469925593e-44,3.0227461416078303e-43,5.011749411769604e-33,1.7025197407904978e-37,3.832655237996759e-40,8.314942831494705e-41,1.3478993209684002e-22,4.043020822107101e-25,2.8510672406616904e-44,1.2668183365954484e-43
5.126371945403654e-13,0.11224537201546744,0.9,0.0,0.0,0.0,0.0,0.09999999986220057,3.529199660029151e-11,3.5133833254876e-11,2.4384657906810425e-11,2.4384747807961033e-11,2.1118242668025454e-11,2.1120378172039084e-11,2.111973475468841e-11,2.1119740675410595e-11,1.8831775324163967e-11,1.88320689768296e-11,1.705058507367739e-11,1.7050650490129172e-11,1.538220887036334e-13,3.984315016410438e-15,1.6932027961897808e-15,3.667466565186089e-16,4.893010647168132e-16,6.430674501605164e-19,3.498060247613173e-16,2.0973259461093194e-16,2.705216010321391e-17,8.12834422932807e-17,1.1290188127873529e-18,1.0736857123104912e-18,4.110029127387026e-19,7.169460798520179e-19,5.327693397452686e-19,7.148953941499215e-19,8.50740400792956e-25,2.123739093533974e-18,2.760838681843241e-16,1.1739200346411522e-22,1.4506874035324907e-19,1.1915031936712e-17,3.5759679056886443e-25,1.8897730785310265e-19,5.653186613459501e-18,4.419623979485885e-25,3.615041610486503e-27,3.386469969918408e-22,8.910044058585142e-30,5.260998957685273e-28,5.24224896136826e-30,8.547109749657257e-31,2.8844514170725654e-37,5.0234446741227735e-34,5.669673913561743e-40,8.74896988619014e-29,2.984122182406617e-37,1.331880558244484e-36,2.400602397087772e-43,1.0710310765513744e-42,1.3350369917036052e-32,3.764533678240596e-37,1.2618612412020047e-39,2.3839413604085578e-40,2.2600694856383446e-22,8.154815773389037e-25,1.0098180963237143e-43,4.503801238802058e-43
6.330072006823115e-13,0.11224537201909929,0.9,0.0,0.0,0.0,0.0,0.0999999998298445,4.35787696637038e-11,4.338128515252832e-11,3.011029460647012e-11,3.0110430006589814e-11,2.6076353773919788e-11,2.607956456164121e-11,2.6078751652771566e-11,2.6078760503168393e-11,2.325357876053888e-11,2.3253946681426878e-11,2.1054145675573637e-11,2.105424420293247e-11,1.909558268705506e-13,5.988918164350121e-15,2.5454796201559907e-15,5.512911821123041e-16,6.643082463371794e-16,1.1622973865060142e-18,5.261013597108789e-16,3.180853759522714e-16,4.0686494064075513e-17,1.2185177590608716e-16,2.0361958513041363e-18,1.3306117838443202e-18,5.075760749105616e-19,8.883944707678162e-19,6.603248576308048e-19,8.863420627015958e-19,1.2872361252525891e-24,2.123741447207831e-18,3.414085690862493e-16,1.9050045911142308e-22,1.7937342624004935e-19,1.795903944218074e-17,5.421174771796133e-25,2.3421830797461987e-19,8.55240673412644e-18,6.793541271192568e-25,5.480875484610409e-27,5.093257335148436e-22,1.3991465769779164e-29,9.512934974897743e-28,7.383641452399599e-30,1.2984848203577372e-30,5.202946372171239e-37,9.153045348490397e-34,1.1718225188261239e-39,1.5861522147592075e-28,6.207425786052407e-37,2.7795042765643243e-36,5.445357846698291e-43,2.4371686758473246e-42,2.888050361758453e-32,6.813463573280971e-37,3.1181411635524625e-39,4.933578912188451e-40,3.3991483420301492e-22,1.4092952395848225e-24,2.2928513921930693e-43,1.0257632916287689e-42
7.533772068242575e-13,0.11224537202273117,0.9,0.0,0.0,0.0,0.0,0.09999999979748844,5.186554974819766e-11,5.162833691943496e-11,3.583592645139604e-11,3.5836115915559945e-11,3.103426611526372e-11,3.103875324561036e-11,3.1037764399626856e-11,3.103777669868438e-11,2.767538219485801e-11,2.7675826076318148e-11,2.5057702883420212e-11,2.50578407557226e-11,2.280877586685059e-13,8.367689142834501e-15,3.557012275088506e-15,7.702882352525148e-16,8.606452142619396e-16,1.8841521312168164e-18,7.354593425457817e-16,4.472146028925105e-16,5.687802645390123e-17,1.6981598066129766e-16,3.29415204877367e-18,1.5875380702032487e-18,6.041919239096216e-19,1.0598429713047849e-18,7.878804642721027e-19,1.0577888064629664e-18,1.8069106014238225e-24,2.1237438757204835e-18,4.0673328974721046e-16,2.849087393379046e-22,2.136781343569801e-19,2.514307032834153e-17,7.6197640224934675e-25,2.79459339628234e-19,1.2003878020793244e-17,9.639508718153226e-25,7.704295739531327e-27,7.120163028064797e-22,2.0799100862800426e-29,1.5427150233453277e-27,1.0119820206334975e-29,1.8409783035283862e-30,8.698937138866772e-37,1.541896526436503e-33,2.3459782874964866e-39,2.5768902752836436e-28,1.202355215477382e-36,5.3972258173286484e-36,1.271629921682474e-42,5.703385751185148e-42,5.473210762044379e-32,1.1422530464796007e-36,6.81079476206844e-39,9.89357457686303e-40,4.751868079817179e-22,2.1896094713925832e-24,5.364509819518175e-43,2.4049850716180834e-42
9.941172191081496e-13,0.11224537202999492,0.9,0.0,0.0,0.0,0.0,0.09999999973277632,6.843912590895542e-11,6.812153056951833e-11,4.728717908372425e-11,4.728749618392294e-11,4.094963862632607e-11,4.095713583937e-11,4.09557804640789e-11,4.095580081663434e-11,3.651898905881387e-11,3.651958871606106e-11,3.306480956855876e-11,3.306504032987802e-11,3.02347525911595e-13,1.397596541438437e-14,5.942307799324581e-15,1.2866186316567704e-15,1.3021381851189573e-15,3.8786541727412544e-18,1.2294799297069487e-15,7.527923265031387e-16,9.508557705061363e-17,2.824127781300103e-16,6.759211159921e-18,2.1013911393661032e-18,7.975442509517814e-19,1.4027402256796525e-18,1.0429918840655578e-18,1.4006824757712118e-18,3.035714330448064e-24,2.123748904850964e-18,5.37382782611999e-16,5.287791007004799e-22,2.822876012204217e-19,4.21077438630066e-17,1.2821835535260523e-24,3.6994147627113235e-19,2.0164673730149505e-17,1.6406625773937446e-24,1.2965554979984176e-26,1.1903102702496518e-21,3.9085224483041117e-29,3.177824061526229e-27,1.7208997385690132e-29,3.215752678498042e-30,1.9771984733153686e-36,3.5389359324093756e-33,7.182538524194743e-39,5.3193582978696e-28,3.461734955632343e-36,1.560814711362501e-35,5.0292089266403584e-42,2.2665347875018232e-41,1.4465553231838373e-31,2.605357575846002e-36,2.3062496553970158e-38,3.035750536757885e-39,7.943913676172609e-22,4.2083726778948324e-24,2.126922704862574e-42,9.58110512132109e-42
