Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370)
5.403898339702185e-06,0.11282161791128616,0.9,0.0,0.0,0.0,0.0,0.09821912115086774,0.0006158318621446083,2.4284368199957463e-06,1.4337902986992757e-05,3.239023462636637e-05,8.495151892946463e-07,3.337885523313701e-05,3.426532455828148e-06,6.217303867016983e-06,0.00020019126340166163,0.0010354956767972589,4.643948262091846e-06,4.546585086952457e-05,1.0933858521727141e-08,8.102447087643543e-08,2.5446821408702654e-08,4.4304344406436155e-09,6.002635012064949e-05,0.0001822076475866783,0.0024350178101680406,0.00027357119364390084,0.0006659786684002539,6.363342039993234e-10,0.00020485615373855515,1.865765578922706e-11,6.50609473775655e-08,9.477470751416872e-13,1.4154898564408178e-12,1.1276186071394461e-12,2.1168031380503774e-11,2.0670003748221492e-13,7.588870045296305e-06,0.00034525527235498984,1.9411033469445859e-13,0.00027963885570919135,8.470339989890047e-12,5.138216351742606e-13,0.0002330535677248983,1.9466153274874532e-11,4.708503524361567e-15,0.00014611930935501798,1.0081852290584367e-15,8.652569207489227e-05,5.34900824945844e-16,8.163883783804892e-16
5.483894645405399e-06,0.11282982867229975,0.9,0.0,0.0,0.0,0.0,0.09819379753247742,0.0006238392532844681,2.427929781286596e-06,1.4268144194987218e-05,3.238234382543953e-05,8.493130262472699e-07,3.32538861005428e-05,3.4257292661381347e-06,6.216109979803005e-06,0.00020306315785043259,0.0010510655556705342,4.6429999970579135e-06,4.546271677510148e-05,1.0931575664421366e-08,8.100755359800977e-08,2.544076570325641e-08,4.4295772781572105e-09,5.952064803597401e-05,0.00018489077068159225,0.0024704605602542886,0.0002776077222326866,0.000674915006046002,6.362209359554596e-10,0.00020790337361289253,1.8894005037173866e-11,6.44914543685593e-08,9.4720295922636e-13,1.4149243818324142e-12,1.123025467619956e-12,2.14449798932856e-11,2.0489729245890217e-13,7.523580430536169e-06,0.0003495668038363898,1.9406459676775974e-13,0.00028427229496958697,8.607841650941929e-12,5.137879246306722e-13,0.00023699746973419156,1.9789029656409222e-11,4.777976544742508e-15,0.00014962642376428574,1.0231809121921285e-15,8.878930053129625e-05,5.427773331370685e-16,8.39377406243613e-16
5.5638909511086134e-06,0.1128380175152031,0.9,0.0,0.0,0.0,0.0,0.09816851576293366,0.0006318284840865857,2.4274228381557443e-06,1.4200027801100644e-05,3.237440279931649e-05,8.491111018324712e-07,3.31318538407508e-05,3.4249269108433687e-06,6.214921599192847e-06,0.0002059325626956733,0.0010665968999157194,4.642053628717904e-06,4.5458855619839354e-05,1.0929293237028458e-08,8.099063950825975e-08,2.543471714608127e-08,4.4287198527302986e-09,5.902686619271304e-05,0.00018757319820718042,0.0025057887748265346,0.00028164314111132443,0.0006837878188139921,6.361075420612504e-10,0.00021094984734060194,1.912965685290383e-11,6.393527996362922e-08,9.466581593860233e-13,1.4143372976320063e-12,1.1185350298553803e-12,2.171973733980292e-11,2.031367705764433e-13,7.459838557606239e-06,0.0003538424192158323,1.9401857867325745e-13,0.00028889844875459235,8.745035834435048e-12,5.137460211647e-13,0.0002409337811688039,2.011106809296062e-11,4.847430471818285e-15,0.00015315633272623344,1.0381729319789875e-15,9.10662926795141e-05,5.506518015451223e-16,8.626264411944566e-16
5.6438872568118275e-06,0.11284618487858519,0.9,0.0,0.0,0.0,0.0,0.09814327498559526,0.000639799676897335,2.4269160051278265e-06,1.4133501874936774e-05,3.2366419427616324e-05,8.489094131505927e-07,3.301267948308276e-05,3.424125384751678e-06,6.2137386545996385e-06,0.00020879951855943217,0.0010820904890366941,4.641109120644104e-06,4.545433270494445e-05,1.0927011305042362e-08,8.097372909147104e-08,2.5428675650287315e-08,4.427862206369279e-09,5.854459532989683e-05,0.00019025493134922108,0.0025410053418449857,0.00028567745249434085,0.0006925982359501626,6.359940320911582e-10,0.00021399557592913568,1.9364615713124985e-11,6.33919659629822e-08,9.461128938010499e-13,1.413730636523601e-12,1.1141444889211325e-12,2.1992341855980903e-11,2.0141701726819634e-13,7.39759323094126e-06,0.00035808295280910756,1.939723274846139e-13,0.00029351719470542493,8.881919223640797e-12,5.136966625136775e-13,0.00024486236167604186,2.043225789559224e-11,4.9168653435026456e-15,0.0001567089951921652,1.0531612930831598e-15,9.335645665690758e-05,5.585242335764521e-16,8.861340112852886e-16
5.723883562515042e-06,0.11285433118712276,0.9,0.0,0.0,0.0,0.0,0.09811807437324228,0.0006477529495161983,2.4264092934111726e-06,1.40685150266341e-05,3.235840057837763e-05,8.487079570578983e-07,3.28962822723343e-05,3.4233246809533793e-06,6.212561077549218e-06,0.00021166406436101836,0.00109754707996868,4.640166437559818e-06,4.544920757217548e-05,1.092472991895438e-08,8.095682272161257e-08,2.542264112169171e-08,4.427004372140514e-09,5.807343791884443e-05,0.00019293597126865628,0.002576113059730988,0.00028971065854609574,0.0007013473509085768,6.358804140327883e-10,0.00021704056037119473,1.959888594271319e-11,6.286106769242806e-08,9.455673569247026e-13,1.4131062539145419e-12,1.1098509973211287e-12,2.226283038289953e-11,1.9973662217738867e-13,7.336794314946856e-06,0.0003622892101394027,1.9392588421949859e-13,0.00029812841560377924,9.018488651065757e-12,5.136405213350092e-13,0.0002487830778590502,2.075258895226602e-11,4.986281196844687e-15,0.0001602843733439201,1.0681460001031133e-15,9.565959015770663e-05,5.663946325676897e-16,9.098986671982296e-16
5.803879868218256e-06,0.11286245685184762,0.9,0.0,0.0,0.0,0.0,0.0980929131271751,0.0006556884157720178,2.4259027114200823e-06,1.40050166723614e-05,3.2350352234719616e-05,8.485067302264514e-07,3.2782580517488584e-05,3.422524791149757e-06,6.211388801623048e-06,0.00021452623739884877,0.0011129674073411902,4.639225545320435e-06,4.544353450970085e-05,1.0922449116541658e-08,8.093992068018318e-08,2.5416613460689624e-08,4.426146372666019e-09,5.761300887122091e-05,0.0001956163191025995,0.0026111146382230147,0.00029374276138355917,0.0007100362216188083,6.35766693614642e-10,0.00022008480164428576,1.983247175916091e-11,6.234215536016853e-08,9.450217089886883e-13,1.4124658391859558e-12,1.105651715212387e-12,2.2531238675194553e-11,1.9809422439085368e-13,7.277392898943684e-06,0.00036646196879683946,1.9387928459505336e-13,0.00030273199895657006,9.154741101358788e-12,5.135782109179809e-13,0.0002526958027528455,2.1072051706086886e-11,5.055678068072789e-15,0.00016388243203896674,1.0831270575682724e-15,9.797549968309252e-05,5.742630017895221e-16,9.339188775748935e-16
5.88387617392147e-06,0.11287056227046141,0.9,0.0,0.0,0.0,0.0,0.09806779047627652,0.0006636061860130051,2.425396265236191e-06,1.3942957246752869e-05,3.234227960575572e-05,8.483057291926843e-07,3.267149230667629e-05,3.421725705938952e-06,6.2102217623974704e-06,0.00021738607342974706,0.0011283521838405003,4.638286410889998e-06,4.543736301364361e-05,1.0920168925293847e-08,8.092302316965257e-08,2.5410592563490207e-08,4.425288231088134e-09,5.716293601257719e-05,0.0001982959759652781,0.0026460126996872054,0.00029777376307882505,0.0007186658709469501,6.356528769595673e-10,0.00022312830071042673,2.0065377245745914e-11,6.183481287805044e-08,9.444760891606358e-13,1.4118109271135056e-12,1.1015437498822287e-12,2.2797601319515497e-11,1.9648850262695972e-13,7.219341422339948e-06,0.0003706019793410926,1.9383255968777028e-13,0.00030732783662702393,9.290673691524021e-12,5.135102904054307e-13,0.00025660041534584236,2.1390637096859524e-11,5.125055992669769e-15,0.0001675031383405916,1.0981044699466243e-15,0.0001003039998671262,5.821293444448963e-16,9.581932329278416e-16
5.963872479624684e-06,0.11287864782767892,0.9,0.0,0.0,0.0,0.0,0.09804270567604796,0.0006715063675217491,2.42488995900873e-06,1.3882288369418436e-05,3.233418722371259e-05,8.481049504034022e-07,3.256293610375826e-05,3.4209274150642417e-06,6.209059897380493e-06,0.0002202436067453972,0.0011437021006505215,4.6373490023143095e-06,4.5430738209187386e-05,1.0917889363949042e-08,8.090613032822314e-08,2.5404578323615352e-08,4.424429965458849e-09,5.6722860355082774e-05,0.0002009749429489328,0.0026808097807936083,0.0003018036656613895,0.0007272372873145799,6.355389691608552e-10,0.00022617105851598495,2.029760637373394e-11,6.13386389930306e-08,9.439306260979233e-13,1.4111429201521815e-12,1.0975242327325098e-12,2.3061951758831487e-11,1.9491818371378083e-13,7.162593765854959e-06,0.00037470996623145024,1.9378573652385888e-13,0.0003119158245069256,9.42628365040678e-12,5.134372695513491e-13,0.000260496800142894,2.1708336514612793e-11,5.194415005386226e-15,0.00017114646112202073,1.1130782416375526e-15,0.00010264491287079363,5.899936636753019e-16,9.827203706764623e-16
6.043868785327898e-06,0.11288671389559686,0.9,0.0,0.0,0.0,0.0,0.09801765800763405,0.0006793890648654724,2.4243837952985984e-06,1.3822962971944761e-05,3.232607902896627e-05,8.47904390254141e-07,3.245683124065992e-05,3.420129907627414e-06,6.207903145947058e-06,0.0002230988702457551,0.00115901782795409,4.636413288691367e-06,4.5423701234778356e-05,1.0915610443877724e-08,8.088924224232095e-08,2.5398570633198384e-08,4.423571583723737e-09,5.629243620578968e-05,0.00020365322112466752,0.0027155083344810446,0.00030583247112022467,0.0007357514254445977,6.354249729667294e-10,0.0002292130759916255,2.0529163055996134e-11,6.085324855370114e-08,9.43385420771302e-13,1.4104630956505563e-12,1.0935903833902315e-12,2.3324322314844225e-11,1.9338204925082355e-13,7.107105313964816e-06,0.00037878662877122935,1.9373883858582975e-13,0.00031649586222527005,9.561568330741505e-12,5.133596130555073e-13,0.0002643848467662136,2.2025141797610192e-11,5.263755140263106e-15,0.00017481237073429943,1.1280483769673981e-15,0.00010499806783693685,5.978559625654212e-16,1.0074987970446024e-15
6.123865091031112e-06,0.11289476083408662,0.9,0.0,0.0,0.0,0.0,0.09799264677685032,0.000687254380190041,2.4238777753803124e-06,1.3764935391123831e-05,3.231795844449423e-05,8.47704045116623e-07,3.2353098318371104e-05,3.419333172270797e-06,6.206751449273613e-06,0.000225951895509274,0.0011743000154794119,4.635479240139897e-06,4.541628959265034e-05,1.0913332170931249e-08,8.087235895396689e-08,2.539256938351397e-08,4.42271309798459e-09,5.587133114249401e-05,0.0002063308115432371,0.0027501107321438786,0.00030986018140566156,0.0007442092072064384,6.353108922807789e-10,0.00023225435405234898,2.0760051103092378e-11,6.03782702694453e-08,9.428405586027024e-13,1.4097726107963814e-12,1.0897394065915263e-12,2.3584744218040495e-11,1.9187891980838975e-13,7.052832993143404e-06,0.0003828326420557584,1.936918862508141e-13,0.00032106785288927317,9.696525193641876e-12,5.132777445321127e-13,0.00026826444959086046,2.2341045182277112e-11,5.333076430708906e-15,0.00017850083872949864,1.1430148802018132e-15,0.00010736330039989614,6.05716244138923e-16,1.0325271520567844e-15
6.203861396734326e-06,0.11290278899119205,0.9,0.0,0.0,0.0,0.0,0.09796767131321588,0.0006951024134657026,2.423371899499738e-06,1.3708161433510661e-05,3.2309828441055135e-05,8.475039113672209e-07,3.225165952835287e-05,3.418537197332677e-06,6.205604750272643e-06,0.00022880271285988365,0.0011895492930788349,4.634546827766584e-06,4.540853746861704e-05,1.0911054546323626e-08,8.085548047079666e-08,2.5386574465934842e-08,4.421854518800241e-09,5.545922587655096e-05,0.00020900771523580517,0.002784619265983624,0.00031388679843110637,0.0007526115225371645,6.351967307309883e-10,0.0002352948935976095,2.0990274231217373e-11,5.991334722554037e-08,9.422961256763725e-13,1.4090725247792518e-12,1.0859685593198612e-12,2.3843247642655383e-11,1.9040766193632847e-13,6.999735289919985e-06,0.0003868486579150728,1.936448971920719e-13,0.00032563170285396356,9.831151783537774e-12,5.131920501241381e-13,0.0002721355074117595,2.2656039255437487e-11,5.402378909501136e-15,0.00018221183763134113,1.157977755539426e-15,0.00010974045224393482,6.135745113644478e-16,1.057804164782311e-15
6.28385770243754e-06,0.11291079870353195,0.9,0.0,0.0,0.0,0.0,0.0979427309689996,0.0007029332626919995,2.422866167088721e-06,1.3652598415823358e-05,3.230169159424582e-05,8.473039854109366e-07,3.215243890496634e-05,3.4177419709778816e-06,6.2044629935277316e-06,0.00023165135143072985,0.0012047662713292361,4.633616023632513e-06,4.5400476023818805e-05,1.0908777567273786e-08,8.083860677513477e-08,2.5380585772905416e-08,4.420995845202088e-09,5.505581402714051e-05,0.00021168393321466375,0.0028190361514768983,0.00031791232407461323,0.0007609592304184893,6.350824891387295e-10,0.00023833469551149924,2.1219836133623794e-11,5.9458138590092034e-08,9.417521841549672e-13,1.408363803621536e-12,1.08227524629199e-12,2.4099861735114548e-11,1.8896719898697537e-13,6.94777225226875e-06,0.0003908353058441447,1.9359788671934264e-13,0.00033018732151684533,9.965445749069535e-12,5.13102881789832e-13,0.0002759979231394948,2.2970116971756256e-11,5.471662608785989e-15,0.0001859453407458661,1.1729370071043388e-15,0.00011212937070480997,6.214307671619205e-16,1.0833283710871025e-15
6.363854008140754e-06,0.11291879029671362,0.9,0.0,0.0,0.0,0.0,0.0979178251182914,0.0007107470240674828,2.422360576953551e-06,1.3598205185159193e-05,3.229355013444323e-05,8.471042636936959e-07,3.205536251846916e-05,3.4169474813060843e-06,6.203326125229583e-06,0.00023449783922468195,0.001219951542145081,4.6326868007192336e-06,4.5392133660876944e-05,1.090650122851462e-08,8.082173782667677e-08,2.5374603197934467e-08,4.420137083018128e-09,5.46608018306591e-05,0.00021435946647389446,0.002853363529918415,0.0003219367601803226,0.0007692531598920705,6.349681700573493e-10,0.00024137376066297778,2.144874042189207e-11,5.9012316521399496e-08,9.412087820799636e-13,1.407647318105849e-12,1.0786568714633285e-12,2.435461464846047e-11,1.8755648926649027e-13,6.896905477393132e-06,0.0003947931939149904,1.935508680659327e-13,0.00033473462113481757,1.0099404832928096e-11,5.13010560319402e-13,0.00027985160352234876,2.328327161203225e-11,5.540927560164064e-15,0.0001897013220065689,1.1878926389634823e-15,0.00011452990841004447,6.292850143956233e-16,1.109098444489201e-15
6.443850313843968e-06,0.11292676408573735,0.9,0.0,0.0,0.0,0.0,0.0978929531560951,0.0007185437921295704,2.4218551274336512e-06,1.3544942122508154e-05,3.2285405990514475e-05,8.469047427186093e-07,3.1960358617119825e-05,3.416153716442526e-06,6.202194093113364e-06,0.0002373422031716678,0.0012351056793968277,4.6317591328948385e-06,4.538353626669482e-05,1.0904225522754318e-08,8.080487356898659e-08,2.536862663613836e-08,4.419278240447948e-09,5.427390779352015e-05,0.00021703431599000842,0.0028876034710044875,0.00032596010855978023,0.0007774941110983823,6.34853776660161e-10,0.00024441208990614763,2.1676990614043544e-11,5.8575566036502324e-08,9.406659785874825e-13,1.4069238670871115e-12,1.0751108884083854e-12,2.4607533582662072e-11,1.861745308985013e-13,6.847098088556688e-06,0.0003987229096662321,1.9350385266424133e-13,0.0003392735166607011,1.0233026838184865e-11,5.129153780821001e-13,0.0002836964588922865,2.3595496727049245e-11,5.610173794686131e-15,0.000193479755848726,1.2028446551216141e-15,0.00011694192295359794,6.371372558794894e-16,1.1351132143769159e-15
6.523846619547182e-06,0.11293472037539179,0.9,0.0,0.0,0.0,0.0,0.09786811449744572,0.000726323659869964,2.4213498165260035e-06,1.3492771132598444e-05,3.227726082806918e-05,8.467054190613294e-07,3.186735772599569e-05,3.4153606646119156e-06,6.2010668463976075e-06,0.0002401844691829512,0.0012502292395286999,4.630832994880285e-06,4.53747074339495e-05,1.0901950440677357e-08,8.078801393687522e-08,2.5362655985104452e-08,4.418419311149742e-09,5.38948623037338e-05,0.00021970848272256257,0.002921757975428592,0.0003299823709931593,0.0007856828563272912,6.347393084937045e-10,0.00024744968408056597,2.1904590232877748e-11,5.8147587637950424e-08,9.401238112525398e-13,1.4061941818714137e-12,1.0716349480321153e-12,2.4858644814069953e-11,1.84820379802818e-13,6.7983147032384875e-06,0.00040262502096670357,1.9345685037624989e-13,0.0003438039255967692,1.0366309657706126e-11,5.128176015144233e-13,0.00028753240293278074,2.3906786174589264e-11,5.679401342825483e-15,0.000197280617107548,1.2177930595084393e-15,0.00011936527660058798,6.449874943862102e-16,1.1613712414009453e-15
6.6038429252503964e-06,0.1129426594606559,0.9,0.0,0.0,0.0,0.0,0.09784330857656341,0.0007340867188290408,2.4208446419961868e-06,1.3441655622703519e-05,3.226911608293175e-05,8.465062893717188e-07,3.177629270926593e-05,3.414568314196828e-06,6.199944335724934e-06,0.0002430246622024272,0.001265322762170978,4.629908362216263e-06,4.536566866313943e-05,1.0899675972304995e-08,8.077115885547623e-08,2.535669114447892e-08,4.417560297166811e-09,5.352340722043223e-05,0.0002223819676147167,0.0029558289774651507,0.00033400354923038804,0.0007938201410695899,6.346247671979392e-10,0.0002504865440115717,2.2131542735927098e-11,5.772809354714497e-08,9.39582300998449e-13,1.4054589159644767e-12,1.068226702206859e-12,2.510797372935158e-11,1.8349312161675563e-13,6.750521394565439e-06,0.0004065000768506746,1.9340986967597014e-13,0.0003483257678634149,1.0499251271951071e-11,5.127174734133926e-13,0.0002913593524665609,2.4217134088391064e-11,5.748610234577594e-15,0.00020110388093679064,1.232737856001297e-15,0.00012179983601906198,6.528357326372817e-16,1.187871211590773e-15
6.6838392309536105e-06,0.11295058162708332,0.9,0.0,0.0,0.0,0.0,0.09781853484603571,0.0007418330591724937,2.4203396014720827e-06,1.3391560472677134e-05,3.226097299042722e-05,8.463073503816889e-07,3.1687098801863165e-05,3.4137766537854936e-06,6.198826513104703e-06,0.0002458628062550422,0.0012803867707429587,4.628985211230715e-06,4.5356439546890256e-05,1.0897402107254977e-08,8.075430824397199e-08,2.5350732016161793e-08,4.416701207901678e-09,5.315929544131517e-05,0.00022505477159377664,0.0029898183475222683,0.0003380236449921897,0.0008019066850608367,6.345101562310366e-10,0.000253522670510635,2.2357851474084126e-11,5.731680669060122e-08,9.390414904242984e-13,1.4047186704064247e-12,1.0648838228871899e-12,2.5355544868248863e-11,1.8219187258098063e-13,6.703685647683624e-06,0.0004103486083230144,1.9336291784102382e-13,0.0003528389656811957,1.063184970214241e-11,5.126152150270955e-13,0.00029517722726153504,2.452653480547736e-11,5.8178004994579736e-15,0.00020494952274459688,1.247679048422816e-15,0.00012424547203590384,6.606819733068328e-16,1.2146120668094296e-15
6.763835536656825e-06,0.11295848715116906,0.9,0.0,0.0,0.0,0.0,0.09779379277602718,0.00074956276975432,2.419834692507833e-06,1.3342451998158218e-05,3.225283261100123e-05,8.461085989165015e-07,3.1599713615768006e-05,3.412985672208837e-06,6.19771333185769e-06,0.0002486989244925067,0.0012954217730436197,4.628063519007209e-06,4.5347037938072725e-05,1.0895128834135647e-08,8.073746202279422e-08,2.5344778505247753e-08,4.415842033768915e-09,5.2802290456008875e-05,0.00022772689557172912,0.00302372789464842,0.00034204265997106085,0.0008099431833112941,6.343954742644416e-10,0.0002565580643757252,2.258351982638362e-11,5.691346469798681e-08,9.385014028443541e-13,1.4039740001713704e-12,1.0616042270089532e-12,2.560138195121951e-11,1.809158081045125e-13,6.657776312466243e-06,0.00041417112913315595,1.9331600111234642e-13,0.0003573434434642647,1.0764103047373219e-11,5.125110279341707e-13,0.0002989859498532857,2.483498292272902e-11,5.88697216643976e-15,0.00020881751814251254,1.2626166405199215e-15,0.00012670205941343592,6.685262190349357e-16,1.2415923924088429e-15
