Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528)
4.199438342120484e-06,0.11268168336492454,0.9,0.0,0.0,0.0,0.0,0.09862543923302881,0.0004984372928929892,2.434576107712094e-06,1.462125783687695e-05,3.249595706013364e-05,8.52504878227132e-07,3.308446841677667e-05,3.438201438339801e-06,6.237007930038762e-06,0.00015601903270184056,0.0007764744624114595,4.659321923289692e-06,4.5355791069627496e-05,1.0961498667281165e-08,8.122930762413123e-08,2.553637616778622e-08,4.4395534215236675e-09,6.130066420132217e-05,0.00014173715275553743,0.0018211606840014844,0.00021269945891352567,0.0004922429494047116,6.373370939714944e-10,0.00015888299204443366,1.518229248370719e-11,6.680086698049996e-08,9.559597237174582e-13,1.419665695088099e-12,1.1236908891669722e-12,1.5730102752682017e-11,2.1217346054481504e-13,7.801424529259281e-06,0.0002560813795608653,1.9471873389880173e-13,0.00017997803940137666,5.480936194582524e-12,5.125538373552396e-13,0.00016933748734656383,1.4220320903991448e-11,3.6608319955023754e-15,8.841960328859445e-05,7.819421023358322e-16,4.7158357329242e-05,4.1609555989814017e-16,4.960929727850064e-16,1.790919696378406e-16,1.0238697086651696e-14,1.059684155595919e-14,2.785913911182682e-05,5.909217921020367e-16,4.165259155009781e-15,6.108330788462147e-16,4.309481135277639e-15,5.341992911393352e-12,4.639165351300943e-16,3.090063011073488e-06,3.696074419083375e-15,1.963303209430377e-05,2.561875277522489e-12,2.1328009287930586e-16
4.27192460927706e-06,0.11268912739488272,0.9,0.0,0.0,0.0,0.0,0.09860231636004836,0.0005061304154412168,2.4341094806357073e-06,1.4534684932982984e-05,3.2491790460346813e-05,8.523198100947312e-07,3.294504987217465e-05,3.437466435665991e-06,6.2358694033793665e-06,0.0001586501799090689,0.0007906956446743732,4.658457450149279e-06,4.537594809122692e-05,1.0959397754685157e-08,8.121373869651291e-08,2.5530832533404716e-08,4.438761363191643e-09,6.067199484690338e-05,0.0001441786738721881,0.0018534648265131324,0.00021637425685847286,0.0005005107317669189,6.372322508121917e-10,0.00016165448800322565,1.541199073553327e-11,6.609586286128773e-08,9.555499280637347e-13,1.4198698322518835e-12,1.1186193961143158e-12,1.5989501596004948e-11,2.0994105499108305e-13,7.720060065535478e-06,0.0002600802330847794,1.946946375660843e-13,0.0001833046427670961,5.580565017522062e-12,5.12782741773751e-13,0.00017278496195073542,1.4505466652187581e-11,3.724079155299305e-15,9.097728002635933e-05,7.955807987773852e-16,4.868554204725169e-05,4.232627974786412e-16,5.129422388553789e-16,1.8573063375987412e-16,1.057565128906696e-14,1.0960259696851163e-14,2.8782281007032605e-05,6.104689523669921e-16,4.302120477053401e-15,6.318850842790569e-16,4.457049997621258e-15,5.517797366124665e-12,4.819990274748657e-16,3.2659269065887005e-06,3.829174601738893e-15,2.0037326099197048e-05,2.6061366742906386e-12,2.2099677510987413e-16
4.3444108764336355e-06,0.11269654714010319,0.9,0.0,0.0,0.0,0.0,0.09857923881610658,0.0005138043792357758,2.4336424297999154e-06,1.4450069330265611e-05,3.248723763203153e-05,8.521349363211419e-07,3.280825864877569e-05,3.4367319713483864e-06,6.234736324818143e-06,0.0001612789016138818,0.0008048764196272713,4.657595095769101e-06,4.53936608456662e-05,1.095729493355795e-08,8.119815562635335e-08,2.5525294720662745e-08,4.4379678932408205e-09,6.005874765121966e-05,0.00014661961996981202,0.0018856414033583643,0.00022004813919425018,0.0005087078553449777,6.37127059401149e-10,0.00016442536580682106,1.564097612014188e-11,6.540811425000461e-08,9.551295339783768e-13,1.4199981445117683e-12,1.1136407267008658e-12,1.624649665791364e-11,2.077633586531451e-13,7.640630770847297e-06,0.0002640389741749102,1.9466824020882027e-13,0.00018662045645430084,5.679808633145818e-12,5.129840436480659e-13,0.000176221397237885,1.4789522502415148e-11,3.787310564283643e-15,9.355190998572227e-05,8.092164642863535e-16,5.022352382042585e-05,4.3042834979388753e-16,5.300234583530036e-16,1.9246891003210775e-16,1.0917570607473362e-14,1.1328160983065777e-14,2.971436743507929e-05,6.303059433075032e-16,4.440996202318202e-15,6.531991495667637e-16,4.606435825004174e-15,5.696192351895613e-12,5.003686878758254e-16,3.4476581003133074e-06,3.9643726299159166e-15,2.0442504623636045e-05,2.6503870429309778e-12,2.28835908951183e-16
4.416897143590211e-06,0.11270394305207104,0.9,0.0,0.0,0.0,0.0,0.09855620559093467,0.0005214593320532199,2.4331750452556543e-06,1.4367396703296052e-05,3.248234392397047e-05,8.519502624442519e-07,3.267415509247794e-05,3.435998087303544e-06,6.233608614936899e-06,0.00016390524855204494,0.0008190175514705384,4.656734821706382e-06,4.540912595127924e-05,1.0955190609390215e-08,8.118256141866233e-08,2.5519762895501833e-08,4.437173219169552e-09,5.9460576003637104e-05,0.0001490599922357085,0.0019176933514314365,0.00022372110826384816,0.0005168353012206642,6.370215598432489e-10,0.00016719562627965658,1.586925392916749e-11,6.4737226396979e-08,9.546998702373867e-13,1.4200568297808385e-12,1.108756822100361e-12,1.6501121614338975e-11,2.0563911913481008e-13,7.563105861808674e-06,0.0002679585858761086,1.9463981340233274e-13,0.00018992545082323635,5.778666567476272e-12,5.131599645490122e-13,0.00017964641669016032,1.5072458097576387e-11,3.850526262602636e-15,9.614334233733546e-05,8.228491026660851e-16,5.1771999664881035e-05,4.375922202662654e-16,5.4733502282057e-16,1.9930583353833416e-16,1.1264435128854046e-14,1.1700485937205082e-14,3.065528735235819e-05,6.50431611473979e-16,4.581878291275973e-15,6.747718111527576e-16,4.757614565241231e-15,5.877167479169272e-12,5.190217382429479e-16,3.6353010774160682e-06,4.101655201571645e-15,2.084874846072241e-05,2.694626411663823e-12,2.367967237048151e-16
4.489383410746787e-06,0.11271131557611312,0.9,0.0,0.0,0.0,0.0,0.09853321569841411,0.0005290954065172746,2.4327074052119493e-06,1.4286644998418088e-05,3.247714951580604e-05,8.517657926745384e-07,3.254277759692501e-05,3.435264818168274e-06,6.2324861958198526e-06,0.00016652926949495565,0.0008331198012933771,4.655876589959578e-06,4.542252430607238e-05,1.0953085134350233e-08,8.116695868334032e-08,2.5514237184106193e-08,4.436377521116785e-09,5.887711089264747e-05,0.00015149979182667496,0.001949623589164992,0.00022739316632969337,0.0005248940530908183,6.369157872401732e-10,0.00016996527025227895,1.609682897721045e-11,6.408278076164221e-08,9.542621122611292e-13,1.4200515872424204e-12,1.103968877863363e-12,1.675341016683589e-11,2.035670086972458e-13,7.48744962857766e-06,0.00027184002833224787,1.946095977541057e-13,0.00019321960097947068,5.87713848666554e-12,5.133125484078368e-13,0.00018305966310029232,1.535424472197376e-11,3.91372628900597e-15,9.875144076992909e-05,8.364787177344005e-16,5.3330684354548026e-05,4.447544122247615e-16,5.648753516669201e-16,2.0624045768272806e-16,1.1616224818844745e-14,1.2077176683563743e-14,3.160493695484625e-05,6.708447965206508e-16,4.724758654659337e-15,6.965996984817965e-16,4.910562814814766e-15,6.060712295104146e-12,5.379544275020575e-16,3.828898593455688e-06,4.24100908106515e-15,2.125623456743866e-05,2.7388548077392146e-12,2.4487845245940194e-16
4.561869677903363e-06,0.112718665150229,0.9,0.0,0.0,0.0,0.0,0.09851026817775935,0.0005367127219992608,2.4322395772874153e-06,1.4207785785797319e-05,3.247169000397533e-05,8.515815300568305e-07,3.241414556785155e-05,3.434532192109097e-06,6.231368991163137e-06,0.00016915101128141917,0.0008471839240383626,4.65502036308994e-06,4.543402234175871e-05,1.095097881291957e-08,8.1151349676896e-08,2.5508717677737894e-08,4.435580955539469e-09,5.830796712087956e-05,0.00015393901987028957,0.0019814350049000094,0.00023106431557933085,0.0005328850922099426,6.368097723541739e-10,0.0001727342985583484,1.6323705659685897e-11,6.344434177665994e-08,9.5381730026646e-13,1.4199876577172419e-12,1.0992774446042444e-12,1.7003395881132658e-11,2.015456456575895e-13,7.413622462951551e-06,0.0002756842375118938,1.9457780641455253e-13,0.0001965028862981713,5.975224181603887e-12,5.13443675687204e-13,0.00018646079730012414,1.563485519141793e-11,3.976910680946266e-15,0.00010137608161564262,8.501053133132745e-16,5.489930894787597e-05,4.519149289098264e-16,5.826428947972719e-16,2.1327185594548855e-16,1.197291957161596e-14,1.2458176861008437e-14,3.256321895450751e-05,6.91544334055258e-16,4.869629173653428e-15,7.186795289640316e-16,5.065257783358918e-15,6.246816309549207e-12,5.571630358182745e-16,4.0284917409960885e-06,4.3824211271095195e-15,2.166513587063223e-05,2.7830722575051945e-12,2.530803337117007e-16
4.634355945059938e-06,0.1127259922041519,0.9,0.0,0.0,0.0,0.0,0.09848736209433094,0.0005443113863109093,2.431771619670134e-06,1.4130785452327331e-05,3.246599692131429e-05,8.513974766185162e-07,3.228826210348917e-05,3.43380023157267e-06,6.230256926356051e-06,0.0001717705188601445,0.0008612106660026432,4.654166104319851e-06,4.5443773177896624e-05,1.0948871907116254e-08,8.113573634108397e-08,2.550320443715913e-08,4.434783659182617e-09,5.775274862889709e-05,0.0001563776774661447,0.002013130447227592,0.0002347345581306338,0.0005408093931023715,6.367035423189012e-10,0.0001755027120320224,1.6549888007217484e-11,6.28214625927486e-08,9.533663538313604e-13,1.4198698597747567e-12,1.094682520041878e-12,1.7251112057124965e-11,1.9957361258100995e-13,7.3415817537487106e-06,0.0002794921243095924,1.945446281894807e-13,0.00019977529000081553,6.072923556727463e-12,5.135550764224075e-13,0.00018984949698908822,1.591426375682468e-11,4.0400794746715886e-15,0.00010401715218192435,8.637288932196979e-16,5.647761943410896e-05,4.590737734779208e-16,6.006361249409052e-16,2.2039911660386918e-16,1.2334499213339111e-14,1.284343138000856e-14,3.3530041921695356e-05,7.125290558230266e-16,5.016481701341321e-15,7.410080939126758e-16,5.221677195120639e-15,6.4354689968867556e-12,5.766438637115377e-16,4.234120011659154e-06,4.525878253553074e-15,2.2075621129264834e-05,2.8272787864706175e-12,2.614016090925192e-16
4.706842212216514e-06,0.11273329715860975,0.9,0.0,0.0,0.0,0.0,0.09846449654013428,0.000551891497206793,2.4313035821866467e-06,1.4055606248710941e-05,3.246009819788553e-05,8.512136335052912e-07,3.2165116407254666e-05,3.4330689539764957e-06,6.229149928537926e-06,0.00017438783534047496,0.0008752007628055828,4.653313777610815e-06,4.5451917684111666e-05,1.094676464130724e-08,8.112012033869019e-08,2.5497697496729793e-08,4.433985749037053e-09,5.721105302287571e-05,0.00015881576568703277,0.0020447127170765125,0.00023840389603656785,0.0005486679199633356,6.365971206114931e-10,0.00017827051150568854,1.6775379732788833e-11,6.221369012941003e-08,9.52910085686255e-13,1.4197026238334633e-12,1.0901836325836106e-12,1.7496591611773444e-11,1.976494723711972e-13,7.271282662084438e-06,0.0002832645739680756,1.9451023030108424e-13,0.00020303679877791916,6.170236618398669e-12,5.136483422246886e-13,0.00019322545565468203,1.6192446010881698e-11,4.103232705310141e-15,0.00010667454927276013,8.773494612577671e-16,5.806537549334478e-05,4.66230949005802e-16,6.188535367086185e-16,2.2762134270551793e-16,1.2700943485010372e-14,1.3232886420478225e-14,3.450531968958043e-05,7.337977887046103e-16,5.165308055822337e-15,7.635822584694211e-16,5.379799288011022e-15,6.626659787076477e-12,5.963932344391136e-16,4.44582135388141e-06,4.6713674269771754e-15,2.2487854844517005e-05,2.8714744193626682e-12,2.6984152323503336e-16
4.77932847937309e-06,0.11274058042476241,0.9,0.0,0.0,0.0,0.0,0.09844167063405243,0.0005594531437130657,2.430835507282262e-06,1.398220720364349e-05,3.245401856969497e-05,8.510300011033079e-07,3.204468594955534e-05,3.432338372340261e-06,6.228047926634001e-06,0.00017700300204924512,0.0008891549377601787,4.652463347723704e-06,4.545858545772817e-05,1.0944657206622925e-08,8.110450308621019e-08,2.5492196868058807e-08,4.433187325210355e-09,5.668247539498183e-05,0.00016125328558007704,0.002076184561338746,0.00024207233128953999,0.0005564616236739323,6.364905275816155e-10,0.0001810376978080169,1.7000184271030667e-11,6.162056921525895e-08,9.524492149368737e-13,1.4194900239112983e-12,1.0857799140370674e-12,1.7739866982582112e-11,1.9577178133706472e-13,7.202678788486025e-06,0.00028700244577262916,1.9447476083716762e-13,0.0002062874024522447,6.2671634631299805e-12,5.137249373290909e-13,0.00019658838157762964,1.646937880057333e-11,4.166370406946436e-15,0.0001093481778825536,8.909670212118283e-16,5.966234936399573e-05,4.733864584945183e-16,6.372936521846238e-16,2.3493765568702035e-16,1.3072232100017046e-14,1.3626489406158336e-14,3.548897081646231e-05,7.553493580136205e-16,5.316100043494058e-15,7.863989601102674e-16,5.539602803045823e-15,6.820378095638856e-12,6.164075018977122e-16,4.663632226645975e-06,4.818875710813301e-15,2.2901997210295117e-05,2.9156591801790393e-12,2.783993263318976e-16
4.8518147465296656e-06,0.11274784240378936,0.9,0.0,0.0,0.0,0.0,0.09841888352185595,0.0005669964072984954,2.430367430914974e-06,1.3910544917497517e-05,3.24477799411707e-05,8.508465791491078e-07,3.192693839589765e-05,3.4316084958601707e-06,6.226950851373513e-06,0.0001796160585919968,0.0009030739005925852,4.651614780263598e-06,4.546389572353387e-05,1.094254976498313e-08,8.10888857835701e-08,2.548670254326813e-08,4.432388475193753e-09,5.616661151810857e-05,0.00016369023816780883,0.0021075486678430355,0.0002457398658253636,0.0005641914393606571,6.363837812256918e-10,0.00018380427176229984,1.7224304816573972e-11,6.10416459471908e-08,9.519843767227848e-13,1.419235805376503e-12,1.0814701654806637e-12,1.7980970058947188e-11,1.9393909979518224e-13,7.135722743068839e-06,0.0002907065729743917,1.9443835092209586e-13,0.00020952709367771417,6.363704270492814e-12,5.137862087610601e-13,0.000199937996915006,1.6745040153540018e-11,4.229492612691258e-15,0.00011203795004667894,9.04581576840509e-16,6.126832481089224e-05,4.80540304873116e-16,6.559550123304465e-16,2.4234718916938444e-16,1.3448344750720817e-14,1.4024188729921366e-14,3.648091810174973e-05,7.771825878652418e-16,5.468849461737782e-15,8.094551927179338e-16,5.70106687300362e-15,7.016613327135704e-12,6.366830369690952e-16,4.8875876494617075e-06,4.968390219064251e-15,2.3318204097571603e-05,2.9598330922357218e-12,2.870742714488071e-16
4.924301013686241e-06,0.11275508348660704,0.9,0.0,0.0,0.0,0.0,0.09839613437602727,0.0005745213629030275,2.4298993833656754e-06,1.384057424726459e-05,3.244140170661011e-05,8.506633668296846e-07,3.181183331852998e-05,3.430879330429237e-06,6.225858635292819e-06,0.00018222704291708376,0.0009169583464604071,4.650768041711475e-06,4.5467958161860946e-05,1.0940442452744033e-08,8.107326944130866e-08,2.548121449802933e-08,4.431589272581622e-09,5.566306048967183e-05,0.00016612662444919602,0.002138807661503822,0.00024940650152686835,0.0005718582844357268,6.362768969300684e-10,0.00018657023418505457,1.744774435702183e-11,6.047647069439489e-08,9.515161315844994e-13,1.4189434114401332e-12,1.0772529172012024e-12,1.821993211754449e-11,1.9215000171369146e-13,7.070366629239666e-06,0.00029437776290444016,1.9440111664260903e-13,0.00021275586766988136,6.459859295134083e-12,5.138333956938436e-13,0.00020327403685513302,1.701940920513696e-11,4.292599354745753e-15,0.00011474378383350645,9.181931318717394e-16,6.288309618706806e-05,4.876924910021316e-16,6.748361747813483e-16,2.4984908814658627e-16,1.3829261070837355e-14,1.4425933775255965e-14,3.748108815139451e-05,7.992962990035059e-16,5.623548083772175e-15,8.327480078753154e-16,5.864171031135567e-15,7.215354855563256e-12,6.572162284737425e-16,5.117721248857796e-06,5.119898102472106e-15,2.373662706679894e-05,3.003996178210706e-12,2.958656137310889e-16
4.996787280842817e-06,0.1127623040536972,0.9,0.0,0.0,0.0,0.0,0.09837342239543362,0.0005820280798381924,2.4294313899693816e-06,1.3772248893811063e-05,3.243490103523006e-05,8.504803628706575e-07,3.169932370861747e-05,3.4301508791058207e-06,6.224771212726133e-06,0.00018483599138144916,0.0009308089552261392,4.649923099444685e-06,4.547087367068349e-05,1.0938335383990964e-08,8.105765490496602e-08,2.547573269420339e-08,4.43078977892319e-09,5.517142689326755e-05,0.00016856244540061776,0.002169964101489162,0.00025307224022718484,0.000579463057059793,6.361698878239664e-10,0.00018933558588485775,1.7670505697965346e-11,5.992460044462863e-08,9.51044975494263e-13,1.4186160083572614e-12,1.0731264787908137e-12,1.8456783769616575e-11,1.9040308208124012e-13,7.0065624506309e-06,0.00029801679724513,1.9436316075642845e-13,0.00021597372196433432,6.555628857047084e-12,5.138676380611141e-13,0.0002065962488385318,1.729246612763566e-11,4.355690664458311e-15,0.0001174656024636163,9.318016899985867e-16,6.45064675822666e-05,4.948430196768381e-16,6.939357230982178e-16,2.5744251506983124e-16,1.421496070076154e-14,1.4831674972858824e-14,3.848941098865823e-05,8.216893125495991e-16,5.7801876850622334e-15,8.562745181231526e-16,6.02889523393316e-15,7.416592058353118e-12,6.780034963047609e-16,5.354065301655237e-06,5.273386613806472e-15,2.4157413403371407e-05,3.0481484601832784e-12,3.047726141883921e-16
5.069273547999393e-06,0.11276950447503031,0.9,0.0,0.0,0.0,0.0,0.0983507468048765,0.0005895166225726991,2.428963471772516e-06,1.3705521901792615e-05,3.242829312394337e-05,8.502975656136419e-07,3.158935730551149e-05,3.4294231425331827e-06,6.223688519786015e-06,0.00018744293881707715,0.0009446263909472991,4.64907992174792e-06,4.54727350669838e-05,1.093622865349939e-08,8.104204287684984e-08,2.547025708211346e-08,4.429990048706654e-09,5.4691322540252037e-05,0.00017099770197678683,0.002201020479266712,0.0002567370837127305,0.0005870066349737732,6.36062765694993e-10,0.00019210032766138891,1.7892591489465993e-11,5.938560051213557e-08,9.505713460551343e-13,1.4182565066074067e-12,1.069088984033002e-12,1.8691554935494183e-11,1.8869696222902687e-13,6.944262450211601e-06,0.0003016244324293661,1.9432457420581762e-13,0.00021918065619984915,6.651013337403166e-12,5.138899844814883e-13,0.00020990439183965785,1.756419207464566e-11,4.418766572376764e-15,0.00012020333354290124,9.454072548756893e-16,6.61382520513463e-05,5.019918936302368e-16,7.132522572489875e-16,2.6512664270900805e-16,1.460542330267964e-14,1.5241363480966036e-14,3.9505819706244995e-05,8.443604508648309e-16,5.938760049431303e-15,8.800318784014845e-16,6.195219731593298e-15,7.620314324313152e-12,6.990412748674473e-16,5.59665077526724e-06,5.428843055898412e-15,2.4580706171767778e-05,3.0922899596699796e-12,3.1379453667523857e-16
5.1417598151559685e-06,0.11277668511006704,0.9,0.0,0.0,0.0,0.0,0.09832810685454381,0.0005969870514156328,2.4284956461201946e-06,1.364034608185656e-05,3.242159142151756e-05,8.50114973086728e-07,3.148187775911343e-05,3.4286961193135736e-06,6.222610494335516e-06,0.0001900479185973138,0.0009584113015495203,4.648238477816183e-06,4.5473627732223023e-05,1.093412233937774e-08,8.102643393581019e-08,2.54647876027028e-08,4.429190126916328e-09,5.422236784683594e-05,0.00017343239511162896,0.002231979217401245,0.00026040103372592516,0.0005944898746514353,6.359555405109075e-10,0.00019486446030465957,1.811400424922983e-11,5.885904617400737e-08,9.500956285254679e-13,1.4178675813283462e-12,1.0651384326520004e-12,1.8924274816068504e-11,1.8703029519727368e-13,6.883419389774384e-06,0.0003052014001422833,1.9428543746030655e-13,0.00022237667192352383,6.746013173480997e-12,5.139013995522017e-13,0.00021319823570455776,1.783456912465689e-11,4.481827108296809e-15,0.00012295690839718684,9.59009830116458e-16,6.777827091594114e-05,5.091391155358869e-16,7.327843888326316e-16,2.7290065174435353e-16,1.500062849609431e-14,1.565495121307237e-14,4.053025015599264e-05,8.673085338371148e-16,6.099256943063264e-15,9.040172877111928e-16,6.363125079332385e-15,7.826511020038488e-12,7.203260110221646e-16,5.845507365269768e-06,5.586254748541895e-15,2.5006644284600684e-05,3.136420697657641e-12,3.229306459822098e-16
