Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871),S(870)
3.67551471381725e-08,0.11224682057196864,0.9,0.0,0.0,0.0,0.0,0.09999009949227612,2.8352849344888134e-06,1.5450570922090522e-06,1.54089910622815e-06,1.8273290730352905e-06,7.050901616266052e-07,1.5984600854136498e-06,1.317860432416787e-06,1.3548926841448893e-06,1.350106468100483e-06,1.4522610667935708e-06,1.0766384589417867e-06,1.3404091274010164e-06,6.9564998392515515e-09,5.147880632682579e-08,2.109628376217301e-08,3.6480636506495223e-09,1.6062702981827122e-06,6.500426161974191e-07,1.2982548755981787e-06,6.934001913843218e-07,1.2432820566301359e-07,2.4253186669241083e-10,2.838797456864825e-07,8.789632949032871e-14,1.7535542411351512e-09,5.4710948500045234e-14,4.2700987750222766e-14,5.5255013709428706e-14,4.043605776121537e-15,5.654366569085322e-15,1.8044617369979413e-08,1.9274812857260452e-08,1.0948205429126958e-14,5.525987029057761e-08,1.7127429608373965e-15,1.514675049234788e-14,2.754536008825847e-08,2.3542437563177676e-15,1.1865170539080866e-17,4.979974197459637e-11,1.3974725295658664e-18,1.176247369984029e-12,1.9085044205132216e-18,5.298415967255874e-21,1.0324362647918876e-22,1.9057928621973172e-19,8.758352642743664e-21,7.777543492601269e-13,6.0290995585630064e-21,1.090851297445241e-19,2.7672536840250663e-22,5.011323771326369e-21,9.94066172323289e-17,1.416876447278334e-22,1.111557596549052e-15,3.714557094582968e-21,4.801311596455923e-11,8.351518505553737e-15,1.174564663964845e-22,2.12542969458362e-21,5.810584092098906e-15,8.767445438480515e-13,2.5646249748968594e-18,1.93895896600878e-18,5.093933368627608e-21,2.6612869679567212e-18,1.3635181333198818e-22,3.577150990021863e-19,3.770928567112762e-15,1.611284630733347e-22,2.9164215987140463e-21,1.657415162687e-15,4.5314057608341935e-11,1.1652639262253913e-17,4.188425187973137e-20,9.16596489201426e-16,7.368131095238731e-13,3.43790964013521e-16,4.660174527394116e-13,1.0816269185444279e-13,6.960728448087712e-16,5.720247925045925e-20
3.817221882284964e-08,0.11224688695429501,0.9,0.0,0.0,0.0,0.0,0.09998971638512644,2.9558774495743707e-06,1.579185427284917e-06,1.5928028171508546e-06,1.8985565121872501e-06,7.150717350605644e-07,1.6625857201608724e-06,1.3599254711242702e-06,1.401173129232309e-06,1.4021550256071046e-06,1.5130385230895842e-06,1.112808655905939e-06,1.3961301965927982e-06,7.110160116902555e-09,5.262019314176246e-08,2.1396823764665077e-08,3.6999682233113057e-09,1.7114668168954211e-06,6.898769760042747e-07,1.3927438959771246e-06,7.398796588924729e-07,1.3425873483990633e-07,2.502769836628105e-10,3.050006739720671e-07,9.163439926815951e-14,1.8696424682591267e-09,5.6843275084342986e-14,4.447587989719215e-14,5.74714328557005e-14,4.366563506830984e-15,6.024498868467555e-15,1.9968923585840118e-08,2.1388462432182396e-08,1.1374955448376807e-14,5.963933311751135e-08,1.84847336194082e-15,1.577640403077357e-14,2.9774364387883686e-08,2.544740928894292e-15,1.2660518695098327e-17,5.741639149032101e-11,1.5014567914128527e-18,1.39813931039901e-12,2.025461335058705e-18,5.7549399865292555e-21,1.1608903542689463e-22,2.1200413652550886e-19,1.0091919902618352e-20,9.288882220254059e-13,6.7531796728993735e-21,1.2069376417549276e-19,3.210613253783633e-22,5.743212856228334e-21,1.1058306597784411e-16,1.595625839370953e-22,1.3458434778954088e-15,4.277622595708077e-21,5.529489211128969e-11,8.911339841461496e-15,1.3619651159167034e-22,2.4344408486503504e-21,6.201002793325064e-15,9.356538609004346e-13,2.9551535444029915e-18,2.2328216719068444e-18,5.875322526165711e-21,3.069562035333614e-18,1.5340476054782798e-22,3.8169318200787297e-19,4.02370251074416e-15,1.8712527243833167e-22,3.345599278181497e-21,1.764249782500388e-15,5.01623390590108e-11,1.2935381225178861e-17,4.500048082838302e-20,9.73512762537481e-16,7.825657478845506e-13,3.6987999463163973e-16,5.01381867356224e-13,1.2205969956310343e-13,7.387286222986969e-16,6.070782503391302e-20
3.958929050752679e-08,0.11224695394626688,0.9,0.0,0.0,0.0,0.0,0.09998933314177803,3.0772395449861135e-06,1.6120306143482236e-06,1.6442090134291548e-06,1.969727958765638e-06,7.244191662576466e-07,1.726836563235586e-06,1.4013296838183639e-06,1.4470428417692117e-06,1.4542032879349373e-06,1.5742097447492825e-06,1.1486184479350928e-06,1.4520974446328428e-06,7.258043116548896e-09,5.3718666427634654e-08,2.1678270105482625e-08,3.748575290786845e-09,1.8187236456357249e-06,7.302559761878041e-07,1.4900760833702109e-06,7.873551033685907e-07,1.4458017572976345e-07,2.5790044469993126e-10,3.2678024112695287e-07,9.539629279405753e-14,1.988038305956445e-09,5.897390598040899e-14,4.625859840380031e-14,5.969216011133744e-14,4.702232114853623e-15,6.4018772046533e-15,2.200875037036162e-08,2.363748565045321e-08,1.1801369995590374e-14,6.418612037732345e-08,1.9893886153405955e-15,1.640883941491794e-14,3.209434029446222e-08,2.7430114909142643e-15,1.3472910531277947e-17,6.585051136927681e-11,1.6086845356017686e-18,1.6516553058580319e-12,2.1440176038625583e-18,6.233443556449309e-21,1.299905861301748e-22,2.348715526424987e-19,1.1565137109162333e-20,1.1020121249341716e-12,7.53247876255753e-21,1.3300345609166077e-19,3.704323640288369e-22,6.546728376658475e-21,1.2251212283258588e-16,1.7894903741898114e-22,1.6182639347622137e-15,4.899097640911024e-21,6.334244322871e-11,9.483157463617087e-15,1.5704678960240408e-22,2.77338898311706e-21,6.5998145685151305e-15,9.95829588601351e-13,3.38658133573736e-18,2.5571632647745813e-18,6.739597442881098e-21,3.521149491601197e-18,1.7187685052296096e-22,4.061850750836077e-19,4.2818930907006e-15,2.161091382353354e-22,3.817359775976751e-21,1.8732570484529315e-15,5.5316507274217626e-11,1.4301772149170217e-17,4.8213886827522794e-20,1.031225217118285e-15,8.289584047520129e-13,3.9680130355485945e-16,5.378744609818295e-13,1.3716566571429608e-13,7.819676327740757e-16,6.426109810581957e-20
4.100636219220393e-08,0.11224702153462325,0.9,0.0,0.0,0.0,0.0,0.09998894975975763,3.1993643245831796e-06,1.6436408840144905e-06,1.695123808562045e-06,2.0408364580502688e-06,7.331727298551636e-07,1.7912068730536493e-06,1.4420761988900167e-06,1.4925050757278497e-06,1.5062512554896782e-06,1.635777563291156e-06,1.1840714248086023e-06,1.5083051471847459e-06,7.400365992931895e-09,5.4775839206330614e-08,2.1941835430966584e-08,3.794094281808154e-09,1.9279557403464657e-06,7.711450145206126e-07,1.5902129387793262e-06,8.357890604878697e-07,1.5529327010377672e-07,2.654028251088052e-10,3.4920804361953815e-07,9.918179589996603e-14,2.1086463522266145e-09,6.110263294841886e-14,4.8048960778009794e-14,6.191699690884665e-14,5.0506355496719975e-15,6.7862022521163585e-15,2.4165502983836788e-08,2.602445341811292e-08,1.2227407402457182e-14,6.890008852800497e-08,2.1354842005195365e-15,1.7043991959218927e-14,3.450568390447559e-08,2.9490891884371653e-15,1.4301704948819183e-17,7.515428041733148e-11,1.7191045488932949e-18,1.9399071927056293e-12,2.2640716213053152e-18,6.734289981334607e-21,1.4499463888611654e-22,2.5921513566104353e-19,1.3186266184829677e-20,1.2993083208273796e-12,8.368902291941967e-21,1.460245898676569e-19,4.251879993585378e-22,7.425554520010723e-21,1.3521132041543756e-16,1.9991848054523995e-22,1.9333353295851617e-15,5.582346855961465e-21,7.220212834262747e-11,1.0066520123875044e-14,1.8015067949319014e-22,3.1437653389220945e-21,7.006703707205622e-15,1.0572240901618841e-12,3.861328230530731e-18,2.9137392022128816e-18,7.69180779473885e-21,4.018688369775093e-18,1.9183271056103748e-22,4.3117145092768425e-19,4.545296556667535e-15,2.4829244587245805e-22,4.333970645639723e-21,1.984355967200089e-15,6.078260441084387e-11,1.5753665749313493e-17,5.1522934916852255e-20,1.0896832699482661e-15,8.759504184634804e-13,4.245418150707164e-16,5.754775090919608e-13,1.5354069566383625e-13,8.257528221326275e-16,6.785925353781058e-20
4.2423433876881076e-08,0.11224708970661965,0.9,0.0,0.0,0.0,0.0,0.09998856623669355,3.3222449454098255e-06,1.6740626540560196e-06,1.7455532685433413e-06,2.111875521691408e-06,7.413701426483987e-07,1.8556910029673295e-06,1.4821685390201345e-06,1.537563066554826e-06,1.5582989287936327e-06,1.6977446789409358e-06,1.2191711405481254e-06,1.5647476160957331e-06,7.537337738601738e-09,5.5793263871070257e-08,2.2188655372187303e-08,3.836721324295214e-09,2.039081814295496e-06,8.12511686355106e-07,1.6931170440148349e-06,8.851454740801788e-07,1.6639872488265384e-07,2.72784772829446e-10,3.7227373036420475e-07,1.0299069607046771e-13,2.231375427468196e-09,6.32292617159524e-14,4.9846785683869244e-14,6.414574796636141e-14,5.411796626492762e-15,7.177187910255076e-15,2.6440467128733818e-08,2.8551830679247177e-08,1.2653028794865636e-14,7.378107826187778e-08,2.28675510823885e-15,1.7681797386992982e-14,3.700878202238926e-08,3.163006972516697e-15,1.514628494323146e-17,8.538096934824607e-11,1.8326658732572e-18,2.2661788839533635e-12,2.3855282340421553e-18,7.257844049481428e-21,1.6114804088626776e-22,2.8506747315021227e-19,1.4963672675282762e-20,1.5230776828238659e-12,9.264336861906195e-21,1.5976706028046488e-19,4.856867395541931e-22,8.383387634810496e-21,1.486976624827309e-16,2.225435249646793e-22,2.295923333367314e-15,6.330766749748489e-21,8.192101506247506e-11,1.0660993534950336e-14,2.0565487644962613e-22,3.547060836692558e-21,7.421366365400165e-15,1.1197915192956745e-12,4.3818444681347186e-18,3.3043215780424544e-18,8.737080747879773e-21,4.56485820970388e-18,2.133378380306183e-22,4.566337086849668e-19,4.813716816601572e-15,2.8389356555982435e-22,4.8977139947308946e-21,2.097468578806012e-15,6.65664474016287e-11,1.7292871692405377e-17,5.49260978740706e-20,1.1488395504265259e-15,9.235037096727586e-13,4.530885153687106e-16,6.141733710718343e-13,1.7124595860997147e-13,8.700494895699059e-16,7.149943978424477e-20
4.384050556155822e-08,0.1122471584500027,0.9,0.0,0.0,0.0,0.0,0.09998818257031158,3.4458746174198052e-06,1.7033405975384904e-06,1.7955034111736045e-06,2.1828390980360864e-06,7.490467260197982e-07,1.920283400252185e-06,1.521610594292403e-06,1.5822200311252927e-06,1.6103463084897772e-06,1.7601136664285221e-06,1.253921113773839e-06,1.6214192024119482e-06,7.66915949069758e-09,5.6772434465284694e-08,2.2419793435998244e-08,3.876640089998642e-09,2.1520241472379243e-06,8.543256450714453e-07,1.7987520166181484e-06,9.35389643203729e-07,1.778972127098906e-07,2.8004700348456255e-10,3.959670087324934e-07,1.0682278243418812e-13,2.3561383598150377e-09,6.535361108924914e-14,5.1651893037536494e-14,6.637822125253554e-14,5.785737044920483e-15,7.574560631680085e-15,2.883481477883944e-08,3.122198108052964e-08,1.3078197915117168e-14,7.88289155652421e-08,2.443195873393793e-15,1.8322191864507754e-14,3.960401222203565e-08,3.3847970044660037e-15,1.6006056698936216e-17,9.658490604662871e-11,1.9493178357040877e-18,2.633928157253207e-12,2.5082983313082922e-18,7.804471967012419e-21,1.784981236992305e-22,3.1246017354446473e-19,1.6905818329995386e-20,1.7757405568902212e-12,1.0220649743609053e-20,1.7424030812012922e-19,5.522958019513934e-22,9.423934511031566e-21,1.6298764187718154e-16,2.4689791791436533e-22,2.711256550137696e-15,7.147782420153546e-21,9.254683854658649e-11,1.1266159732934327e-14,2.3370925562293907e-22,3.9847653584092535e-21,7.843510119561376e-15,1.1834877529218121e-12,4.95060846846532e-18,3.730697400098022e-18,9.880616683320201e-21,5.162376819145758e-18,2.3645859826389656e-22,4.825539466429601e-19,5.086965148889758e-15,3.2313670300263147e-22,5.510885405155676e-21,2.2125198430928285e-15,7.26736363899767e-11,1.8921157985190514e-17,5.842185710177688e-20,1.208649696892257e-15,9.715826178012257e-13,4.82428460312449e-16,6.539445007515543e-13,1.9034368355057036e-13,9.148251381387462e-16,7.517898640189914e-20
4.5257577246235364e-08,0.11224722775298615,0.9,0.0,0.0,0.0,0.0,0.09998779875843054,3.5702466031986562e-06,1.731517708399372e-06,1.8449802054354044e-06,2.2537215443356384e-06,7.562355580721556e-07,1.984978605091787e-06,1.5604065965997405e-06,1.6264791677014158e-06,1.6623933953455198e-06,1.822886980485911e-06,1.288324828057112e-06,1.678314299177272e-06,7.796024826209268e-09,5.77147888757258e-08,2.2636245585268552e-08,3.914022585586007e-09,2.2667084052200182e-06,8.965584713720528e-07,1.907082467101875e-06,9.864881712060185e-07,1.8978937251901235e-07,2.8719029566551523e-10,4.202776501506565e-07,1.1067784575514465e-13,2.4828517820271674e-09,6.747551212083237e-14,5.346410409640745e-14,6.861422795137027e-14,6.1724774074353944e-15,7.978058787971195e-15,3.134960971591325e-08,3.4037171399868314e-08,1.3502880955410992e-14,8.404341271060013e-08,2.604800605778348e-15,1.8965112032609433e-14,4.229174291272021e-08,3.6144906615269886e-15,1.688044871788654e-17,1.0882144221563827e-10,2.0690100760607933e-18,3.0467882980047495e-12,2.6322984612518516e-18,8.374541297861712e-21,1.9709270154475603e-22,3.414238979371416e-19,1.902125366291562e-20,2.0598375166178642e-12,1.1239688463613719e-20,1.8945334743951356e-19,6.253908355162913e-22,1.0550910031937333e-20,1.7809725715859604e-16,2.7305654154549787e-22,3.1849401672353135e-15,8.036844308937495e-21,1.0412796224782661e-10,1.1881616463747064e-14,2.6446674104910364e-22,4.458366783466352e-21,8.272853537349236e-15,1.2482703263945937e-12,5.5701246551307424e-18,4.194666899260578e-18,1.1127684915684546e-20,5.813998038902577e-18,2.612622226288966e-22,5.0891493595309285e-19,5.364859925316787e-15,3.662517528921992e-22,6.17579249631074e-21,2.3294375302358874e-15,7.91095628490634e-11,2.0640253008164617e-17,6.200870345334528e-20,1.2690721650917849e-15,1.0201537470720345e-12,5.125487828272024e-16,6.947734564202113e-13,2.108971550944912e-13,9.60049334782133e-16,7.889539254814236e-20
4.667464893091251e-08,0.11224729760422854,0.9,0.0,0.0,0.0,0.0,0.09998741479895829,3.6953542176840037e-06,1.7586353645629734e-06,1.8939895709284894e-06,2.324517600716573e-06,7.62967616109989e-07,2.049771249560993e-06,1.598561095289689e-06,1.6703436558950131e-06,1.7144401902561783e-06,1.8860669610630145e-06,1.3223857322696575e-06,1.7354273440261185e-06,7.918120046148081e-09,5.8621710943223326e-08,2.2838944528805914e-08,3.949029893539987e-09,2.383063470403293e-06,9.391835508682608e-07,2.018073958376971e-06,1.0384089166982252e-06,2.0207581009476638e-07,2.9421548644644503e-10,4.451954953033487e-07,1.145556784240259e-13,2.61143594008626e-09,6.959480732989563e-14,5.5283241541680853e-14,7.08535824269858e-14,6.572037237674057e-15,8.38743207067375e-15,3.398581278964116e-08,3.699957575213537e-08,1.3927046401893902e-14,8.94243691856879e-08,2.7715630188922352e-15,1.961049503602169e-14,4.507233340971017e-08,3.8521185429136895e-15,1.7768910980971942e-17,1.2214692133535713e-10,2.191692572819744e-18,3.5085696057156307e-12,2.7574504716450893e-18,8.968420899236515e-21,2.1698006884764464e-22,3.7198839301999936e-19,2.1318610612345013e-20,2.3780300172791056e-12,1.2323280365341471e-20,2.054148000904046e-19,7.053556466894847e-22,1.1768034910703567e-20,1.9404202973817677e-16,3.0109541226180854e-22,3.722969626983798e-15,9.001424997450818e-21,1.1671334034866564e-10,1.2506976592636375e-14,2.9808317657637453e-22,4.969350048019373e-21,8.709125764484027e-15,1.3140983711662865e-12,6.2429213080224646e-18,4.698041861587922e-18,1.2483619479559317e-20,6.5225095431488986e-18,2.878168065069726e-22,5.35700095339119e-19,5.647226344438464e-15,4.13474153850434e-22,6.894753554789747e-21,2.4481521154529274e-15,8.587941739689435e-11,2.2451847947703823e-17,6.56851380006894e-20,1.3300680489550122e-15,1.0691858224393964e-12,5.434366996826009e-16,7.36642910020065e-13,2.3297070913152584e-13,1.005693579245777e-15,8.264631620879978e-20
4.809172061558965e-08,0.11224736799281156,0.9,0.0,0.0,0.0,0.0,0.09998703068988801,3.821190827884043e-06,1.784733388682458e-06,1.9425373773616792e-06,2.3952223658054056e-06,7.692719100673872e-07,2.114656056608437e-06,1.6360789339967782e-06,1.7138166566342562e-06,1.766486694248181e-06,1.949655838277079e-06,1.356107240929213e-06,1.7927528215801312e-06,8.035624449033382e-09,5.949453249427957e-08,2.302876373929079e-08,3.981812865995763e-09,2.5010212803318696e-06,9.82175959444819e-07,2.131692967245348e-06,1.0911209463727506e-06,2.1475709862824816e-07,3.0112346711707284e-10,4.7071045896218345e-07,1.1845607444941345e-13,2.7418145126102806e-09,7.171134997225479e-14,5.710912955466952e-14,7.309610218836808e-14,6.984434998510914e-15,8.802440925549723e-15,3.674428691560967e-08,4.011127958407405e-08,1.4350664888619883e-14,9.497157256323928e-08,2.9434764569088163e-15,2.025827855042804e-14,4.794613400878548e-08,4.0977104762021025e-15,1.8670914140802736e-17,1.3661864786283002e-10,2.3173156671083962e-18,4.02326077106895e-12,2.883681173281072e-18,9.586480860420382e-21,2.3820899752164694e-22,4.0418252273372295e-19,2.3806596399322123e-20,2.7331009556772894e-12,1.3473232257610464e-20,2.221329256629073e-19,7.925819214644893e-22,1.3079034857207739e-20,2.1083702039432266e-16,3.3109167890836323e-22,4.331744315444821e-15,1.0045016553239956e-20,1.3035248180104493e-10,1.3141867535877307e-14,3.3471719602547913e-22,5.519196841873513e-21,9.152066127141671e-15,1.3809325547934994e-12,6.97154875769744e-18,5.2426442375828715e-18,1.3953815504355483e-20,7.29073093720288e-18,3.1619130627023107e-22,5.628934667563688e-19,5.933896174979123e-15,4.650447387766939e-22,7.670096946724828e-21,2.5685966776127887e-15,9.29881973184194e-11,2.4357598753677196e-17,6.944967274667852e-20,1.3916009134058975e-15,1.1186495551916006e-12,5.750795176976115e-16,7.795356555575935e-13,2.5662972836520083e-13,1.0517311813196748e-15,8.642956411045192e-20
4.95087923002668e-08,0.1122474389082201,0.9,0.0,0.0,0.0,0.0,0.0999866464292944,3.947749852594321e-06,1.8098501065978082e-06,1.9906294440983826e-06,2.465831273903077e-06,7.751756074549512e-07,2.1796278390388773e-06,1.672965228611182e-06,1.7569013121343392e-06,1.8185329084819956e-06,2.0136557371107383e-06,1.3894927345417653e-06,1.8502852656584018e-06,8.148710594095035e-09,6.033453529608563e-08,2.320652121510699e-08,4.01251277446231e-09,2.6205166760913746e-06,1.0255123559114407e-06,2.247906847841514e-06,1.1445944895950843e-06,2.2783377926595124e-07,3.079151791247615e-10,4.968125344573775e-07,1.2237882944896728e-13,2.8739144399107307e-09,7.38250033567522e-14,5.894159388717328e-14,7.53416078541198e-14,7.409688109942373e-15,9.22285601814775e-15,3.96258018254283e-08,4.337428346997952e-08,1.4773709060793292e-14,1.0068479931522799e-07,3.1205339199205423e-15,2.090840080744801e-14,5.091348606454187e-08,4.351295524041325e-15,1.9585948744867927e-17,1.5229485760805977e-10,2.4458300848756784e-18,4.5950301307608785e-12,3.0109220248288654e-18,1.0229092449932467e-20,2.608287353812751e-22,4.380342965265351e-19,2.649398729708582e-20,3.1279551419610484e-12,1.4691330127557972e-20,2.3961563988889533e-19,8.874689554696935e-22,1.4487638901056867e-20,2.284968440885586e-16,3.6312362101828114e-22,5.018081264001906e-15,1.117112790497125e-20,1.4509541589031157e-10,1.3785930713842959e-14,3.7453009941140186e-22,6.109384972392103e-21,9.601423749301e-15,1.4487350231996377e-12,7.758577563538144e-18,5.830304775051738e-18,1.5543725552082745e-20,8.121511847410299e-18,3.4645553652827204e-22,5.904796919663523e-19,6.224707508878834e-15,5.212095888293695e-22,8.504160048227654e-21,2.6907068016397425e-15,1.0044071380557833e-10,2.6359127598446157e-17,7.330083128489331e-20,1.4536366375377053e-15,1.168517516885811e-12,6.074646395416591e-16,8.234346169671119e-13,2.8194063771272135e-13,1.0981371458830687e-15,9.02430822739819e-20
5.092586398494394e-08,0.1122475103403228,0.9,0.0,0.0,0.0,0.0,0.09998626201533044,4.075024762112951e-06,1.8340224035961382e-06,2.038271539752787e-06,2.536340073609658e-06,7.807041503687654e-07,2.244681498495988e-06,1.7092253463343357e-06,1.7996007458720117e-06,1.8705788342548038e-06,2.0780686818730892e-06,1.422545559940375e-06,1.908019261310576e-06,8.257544554581106e-09,6.114295293797594e-08,2.3372983003092254e-08,4.041261918260108e-09,2.74148725883212e-06,1.0691708814743628e-06,2.366683796912044e-06,1.1988008947027895e-06,2.41306361652736e-07,3.145916102167445e-10,5.234917978101591e-07,1.2632374064055136e-13,3.0076657624483884e-09,7.593564020502994e-14,6.078046192621143e-14,7.758992311722076e-14,7.847812966773272e-15,9.648457728773719e-15,4.263103858251959e-08,4.679050671924252e-08,1.519615344670137e-14,1.0656381557515066e-07,3.3027280875758134e-15,2.1560800617611685e-14,5.397472207214846e-08,4.6129019911594844e-15,2.0513524488005055e-17,1.6923468922340564e-10,2.577186957434048e-18,5.228226806807512e-12,3.1391088377960827e-18,1.0896628056195184e-20,2.8488900374508887e-22,4.735708993325882e-19,2.9389622172707973e-20,3.5656196892465334e-12,1.5979338799450834e-20,2.578705433840559e-19,9.904233900124384e-22,1.5997577393108624e-20,2.470356855317197e-16,3.9727064740908657e-22,5.789228859593162e-15,1.2383282103849346e-20,1.609926592462475e-10,1.4438821024636893e-14,4.1768573219405e-22,6.741387565410999e-21,1.0056957184476753e-14,1.5174693451080105e-12,8.606596627431783e-18,6.462861597288237e-18,1.7258855866438183e-20,9.017729966395214e-18,3.7868016754997573e-22,6.184439899920441e-19,6.519504523624767e-15,5.822198909380949e-22,9.399288025039325e-21,2.814420484582463e-15,1.0824159892590149e-10,2.845802496523072e-17,7.723714940933127e-20,1.5161432673603038e-15,1.2187640209774413e-12,6.405795691619833e-16,8.683228554677495e-13,3.08970899576331e-13,1.1448880652526768e-15,9.408494716827032e-20
