Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642)
4.996256535551729e-05,0.11611686744950236,0.9,0.0,0.0,0.0,0.0,0.08631621821355089,0.003136320557585341,2.160322804442719e-06,7.926123672085932e-06,2.8462298385909435e-05,7.50562865252505e-07,2.1882260585741507e-05,3.029848529012789e-06,5.885519833012692e-06,0.0016075919849425396,0.00784976306777329,4.226280824562578e-06,4.0081054336596445e-05,9.726705268590642e-09,7.207888246121913e-08,2.2482751232372342e-08,3.958070886379033e-09,1.6272645455301196e-05,0.0015834061129336098,0.01773620428882389,0.0023769388121551325,0.0015774167449305024,5.705738874910134e-10,0.0017990618256376674,8.113509326651984e-11,1.5058992334017235e-08,7.111180451583084e-13,1.0655012129145863e-12,6.312136113041863e-13,4.2811453373530444e-11,4.86558750461314e-14,2.0050945654978226e-06,0.0013301253397095425,1.7176620889341869e-13,0.0009707070900115377,2.510642645653491e-11,4.5371586208747946e-13,0.00047474331736783326,3.385919424521671e-11,4.090984646839635e-14,0.003207649748866559,8.85359576220519e-15,0.001361146107331193,4.6482631595005806e-15,3.062389162022702e-14,9.476155671298361e-15,6.98657831335499e-13,3.682586961877669e-13,0.0011296547486316989,4.085701335032569e-14,2.841309690374784e-13,2.150880025544695e-14,1.497126705791075e-13,3.6452204971700784e-10,1.2759480294216986e-14,0.0008501141693640858,2.161817643010101e-13,0.0010514871816562422,2.86292286749462e-11,1.2639960048340888e-14,8.791326165140074e-14,1.9989277924722083e-11,3.0161332769992465e-09,1.0786415326876564e-10,1.1279739982779483e-10,2.910513563705951e-13,1.521137238455835e-10,9.039164805171855e-15,1.226228251593996e-15,1.2926880743904513e-11,1.7012694943995223e-14
5.035531946075259e-05,0.11614238696232913,0.9,0.0,0.0,0.0,0.0,0.08622027656591909,0.0031488782764382338,2.1581113278708734e-06,7.912475871540659e-06,2.843064637537129e-05,7.497579757968229e-07,2.1856541982757138e-05,3.0266167597247196e-06,5.883892098484912e-06,0.0016186399004933635,0.007903693471095215,4.222923496053935e-06,4.003685517485876e-05,9.716748321233062e-09,7.200509684113854e-08,2.24586411534652e-08,3.954140778917054e-09,1.621218200586099e-05,0.0015949775407081083,0.01786095248902444,0.002394271665225525,0.001577679976843533,5.700220511832043e-10,0.0018122510476273486,8.135153256404389e-11,1.4983067265601697e-08,7.093817911843977e-13,1.0629096239427516e-12,6.296325768235775e-13,4.276160624108518e-11,4.841540769687547e-14,1.9972038474601733e-06,0.0013362608574451604,1.7158690440593505e-13,0.0009723449388314667,2.5115314970859593e-11,4.532198454467489e-13,0.0004736445843681486,3.373586927359256e-11,4.1208164686885693e-14,0.003238647857100755,8.918502825450052e-15,0.0013721580239854595,4.6822323308327586e-15,3.09509447603781e-14,9.55525859754522e-15,7.064150557870069e-13,3.709244518412661e-13,0.0011389096738975849,4.131225287603237e-14,2.872902045809577e-13,2.166533885854786e-14,1.5079878438245894e-13,3.685693522424758e-10,1.2814592711640571e-14,0.0008593184387700257,2.1807767055789535e-13,0.0010631937123258388,2.88379956053094e-11,1.2751306684672266e-14,8.868565268777869e-14,2.013504178729784e-11,3.038127229868209e-09,1.0864496170516191e-10,1.1378662895941631e-10,2.9243094943578133e-13,1.5283474798621998e-10,9.100785377050092e-15,1.2351700190501216e-15,1.3021144729941858e-11,1.709399877834275e-14
5.074807356598789e-05,0.11616787015153023,0.9,0.0,0.0,0.0,0.0,0.08612446016571083,0.003161346652327446,2.1559019609537683e-06,7.898919071043162e-06,2.8399035607936044e-05,7.489540250560538e-07,2.183095981207925e-05,3.0233886846602746e-06,5.882276125227824e-06,0.00162966649255306,0.007957545487235873,4.21956970107062e-06,3.9992712042217254e-05,9.706800872044708e-09,7.193138160966506e-08,2.2434559193375075e-08,3.95021391182818e-09,1.6152373272794693e-05,0.0016065361125200855,0.01798556356898777,0.0024115847179613714,0.0015779265798215245,5.694706030726172e-10,0.0018254259607865335,8.156499389991712e-11,1.490793073265699e-08,7.076503354327067e-13,1.0603251434687558e-12,6.280589261744957e-13,4.27113904201222e-11,4.817742336881976e-14,1.9893964955656707e-06,0.001342374698663009,1.714078221132507e-13,0.0009739541136958947,2.5123410180225514e-11,4.5272444648530605e-13,0.0004725570501243004,3.3613628689386095e-11,4.150614211929703e-14,0.003269657026293633,8.983339472242503e-15,0.0013831547873193266,4.716163762215893e-15,3.127835607216969e-14,9.634170871538122e-15,7.14183827900397e-13,3.735830469082677e-13,0.0011481412748964234,4.176819519209582e-14,2.9045423053714334e-13,2.1821467229716033e-14,1.5188201839057415e-13,3.7262267971847254e-10,1.2869457393904168e-14,0.0008685221725070599,2.1996984796069647e-13,0.0010749071277818447,2.904652404896333e-11,1.2862441493081916e-14,8.945654994212196e-14,2.0280639135254558e-11,3.0600960577536914e-09,1.0942367278146663e-10,1.1477391248265377e-10,2.938047537748689e-13,1.5355274674467772e-10,9.162215735984834e-15,1.2441015718008386e-15,1.311530103269922e-11,1.7174967286612598e-14
5.114082767122319e-05,0.1161933171994546,0.9,0.0,0.0,0.0,0.0,0.08602876863392962,0.0031737265667357126,2.1536947037092827e-06,7.88545164366772e-06,2.8367465960344787e-05,7.481510110022496e-07,2.1805511612496158e-05,3.020164296547433e-06,5.880671758018797e-06,0.0016406718086057308,0.008011319433100942,4.216219427565231e-06,3.994862478288389e-05,9.696862921113562e-09,7.185773676672114e-08,2.241050529122592e-08,3.946290304025856e-09,1.609320667130589e-05,0.0016180818452549133,0.018110037824780816,0.0024288779984943634,0.001578157112560027,5.689195474910778e-10,0.0018385865824923219,8.177551077027341e-11,1.4833567759059257e-08,7.059236588100624e-13,1.0577477440084945e-12,6.264925479062651e-13,4.2660822623354244e-11,4.794187363888517e-14,1.9816709231020413e-06,0.0013484670398616057,1.7122896132762736e-13,0.0009755352243816522,2.513073082227097e-11,4.5222966388490077e-13,0.00047148067261549973,3.349246520674276e-11,4.1803779249798836e-14,0.003300676777134882,9.048105788092516e-15,0.00139413643814375,4.750057503215685e-15,3.1606113926866986e-14,9.712892880831857e-15,7.219638523556525e-13,3.762345354884187e-13,0.0011573496243386784,4.222482296937531e-14,2.9362292674140794e-13,2.1977188456578467e-14,1.52962394350546e-13,3.766818780626373e-10,1.2924081434229592e-14,0.0008777251800501294,2.2185829406834324e-13,0.001086627144765012,2.9254814344746096e-11,1.297336428039873e-14,9.022595227609091e-14,2.042607020517472e-11,3.082039796352305e-09,1.1020030234638418e-10,1.1575924912316083e-10,2.9517293187988503e-13,1.5426780501677744e-10,9.223457501835124e-15,1.2530229243590111e-15,1.3209349805171055e-11,1.7255609935388226e-14
5.153358177645849e-05,0.11621872828937294,0.9,0.0,0.0,0.0,0.0,0.08593320159649571,0.0031860188853336294,2.1514895551525875e-06,7.87207200525907e-06,2.833593731095014e-05,7.473489315377191e-07,2.1780194994159503e-05,3.016943587811082e-06,5.87907884324921e-06,0.0016516558958499733,0.008065015620873838,4.21287266377247e-06,3.990459324330589e-05,9.686934464003666e-09,7.178416228038716e-08,2.2386479384362078e-08,3.94236993922833e-09,1.6034670015772355e-05,0.001629614755744991,0.018234375549397736,0.002446151534854518,0.0015783721118229005,5.683688815511396e-10,0.0018517329300780868,8.19831160858119e-11,1.4759964854214001e-08,7.042017427020904e-13,1.055177397924836e-12,6.249333668917731e-13,4.2609918584355294e-11,4.7708717848796616e-14,1.974025582826643e-06,0.0013545380538085914,1.7105032137678892e-13,0.000977088865786151,2.5137295174633488e-11,4.5173549626469654e-13,0.0004704154026033258,3.337237173040475e-11,4.2101076560818396e-14,0.0033317066401737042,9.112801858288816e-15,0.0014051030188222278,4.78391360324436e-15,3.1934206998785927e-14,9.79142505958797e-15,7.297548331820111e-13,3.7887897818723354e-13,0.0011665347972588402,4.26821188386515e-14,2.967961727533675e-13,2.213250600465633e-14,1.540399366433754e-13,3.807467928536664e-10,1.2978470504636837e-14,0.0008869272774144789,2.2374300443630276e-13,0.0010983534884789969,2.946286683026245e-11,1.3084074735842184e-14,9.099385773343149e-14,2.0571335232777114e-11,3.1039584812320937e-09,1.1097486814770463e-10,1.1674263656282235e-10,2.9653560607194746e-13,1.549799867706708e-10,9.284512639544798e-15,1.261934091184739e-15,1.3303291199795464e-11,1.7335933836142402e-14
5.192633588169379e-05,0.116244103600585,0.9,0.0,0.0,0.0,0.0,0.08583775868411393,0.0031982244584541357,2.1492865154778628e-06,7.858778611131908e-06,2.8304449539713728e-05,7.465477847266294e-07,2.1755007631738494e-05,3.0137265513041084e-06,5.877497229296533e-06,0.0016626188012003617,0.008118634358147187,4.209529398197962e-06,3.986061727195259e-05,9.677015501599113e-09,7.171065815603806e-08,2.2362481414586367e-08,3.938452845520182e-09,1.5976751383166106e-05,0.0016411348607702665,0.01835857703283176,0.0024634053549694745,0.0015785720934605742,5.678186113937448e-10,0.0018648650208336855,8.218784222885128e-11,1.4687107516095594e-08,7.024845683023493e-13,1.0526140783567062e-12,6.233812685485754e-13,4.25586937623489e-11,4.7477908303609295e-14,1.966458968305004e-06,0.0013605879096930899,1.708719016004181e-13,0.00097861561841638,2.5143121028330314e-11,4.512419423400233e-13,0.000469361184248059,3.3253339895992614e-11,4.2398034533010407e-14,0.0033627461555047677,9.177427767914025e-15,0.0014160545731595634,4.817732111557778e-15,3.226262391810284e-14,9.869767857032928e-15,7.375564833451446e-13,3.8151642501611496e-13,0.0011756968708476017,4.3140065952811723e-14,2.999738517641743e-13,2.2287422725888032e-14,1.551146653636473e-13,3.848172743320095e-10,1.3032631468625071e-14,0.0008961282868827476,2.256239793546375e-13,0.001110085892210339,2.967068184189483e-11,1.3194572827260933e-14,9.176026628877221e-14,2.07164344529303e-11,3.1258521478306318e-09,1.1174738483831551e-10,1.1772407495188364e-10,2.9789293605348935e-13,1.556893754273348e-10,9.345382602098423e-15,1.2708350866856917e-15,1.3397125368457973e-11,1.741594829717563e-14
5.2319089986929094e-05,0.11626944330817161,0.9,0.0,0.0,0.0,0.0,0.08574243953214894,0.003210344121581777,2.1470855835502958e-06,7.845569959239893e-06,2.8273002528129092e-05,7.457475684742053e-07,2.1729947259543498e-05,3.0105131797347624e-06,5.8759267665035186e-06,0.0016735605712946955,0.008172175948042476,4.2061896196067875e-06,3.981669671934952e-05,9.667106028786867e-09,7.163722435705057e-08,2.233851131938504e-08,3.9345389998289924e-09,1.591943926651928e-05,0.0016526421770593084,0.018482642562224573,0.0024806394866682987,0.001578757553264436,5.672687328110132e-10,0.0018779828720064955,8.238972101577119e-11,1.4614983219804815e-08,7.007721173939648e-13,1.0500577581146462e-12,6.218361875494979e-13,4.2507162571910647e-11,4.724940788385332e-14,1.958969615983523e-06,0.0013666167732160918,1.7069370135447843e-13,0.0009801160487052471,2.514822574394533e-11,4.507490007350295e-13,0.0004683179556555154,3.3135361880338604e-11,4.269465364534528e-14,0.0033937948724028087,9.24198360183321e-15,0.0014269911463118175,4.851513077263788e-15,3.259135368475932e-14,9.947921779774012e-15,7.453685135764523e-13,3.841469358326754e-13,0.0011848359242948648,4.359864733185564e-14,3.0315584604421215e-13,2.2441942043921438e-14,1.5618660459238819e-13,3.8889317157343964e-10,1.3086569337392302e-14,0.0009053280367743271,2.275012160336421e-13,0.0011218240970158149,2.987825971482632e-11,1.3304858341587515e-14,9.252517665973158e-14,2.0861368099661765e-11,3.1477208314610422e-09,1.1251786994581687e-10,1.1870356283602575e-10,2.992450283329763e-13,1.563960267022911e-10,9.406069347210613e-15,1.279725925218255e-15,1.3490852462503319e-11,1.7495659506788246e-14
5.2711844092164394e-05,0.11629474758379167,0.9,0.0,0.0,0.0,0.0,0.08564724378106489,0.0032223786939392885,2.1448867596610143e-06,7.832444595816313e-06,2.8241596159382232e-05,7.44948280932595e-07,2.1705011687298603e-05,3.007303466114876e-06,5.874367306975527e-06,0.0016844812524604298,0.008225640688794587,4.202853317041294e-06,3.977283143816872e-05,9.657206046888054e-09,7.156386089192339e-08,2.2314569043176965e-08,3.93062843274013e-09,1.5862722438035347e-05,0.0016641367212831006,0.01860657242161117,0.002497853957667667,0.0015789289654874015,5.66719252385328e-10,0.0018910865007962742,8.25887837358816e-11,1.4543578171042315e-08,6.990643715085789e-13,1.0475084108616062e-12,6.202980128133237e-13,4.2455339216643416e-11,4.702317097461522e-14,1.9515561084966884e-06,0.0013726248063192304,1.7051572000151636e-13,0.0009815907077317765,2.5152626184338808e-11,4.5025667018460653e-13,0.0004672856487558713,3.301842850339614e-11,4.299093437484676e-14,0.0034248523501768163,9.306469444686321e-15,0.001437912784851922,4.885256549298416e-15,3.292038517349698e-14,1.002588730408988e-14,7.53190643260478e-13,3.867705572760743e-13,0.001193952038871297,4.405784650165276e-14,3.063420413817443e-13,2.2596066615990985e-14,1.5725577305958018e-13,3.929743381672803e-10,1.3140290527263883e-14,0.0009145263619213663,2.293747160090632e-13,0.0011335678523160396,3.0085600782898716e-11,1.3414931320590745e-14,9.32885893291526e-14,2.1006136406066303e-11,3.1695645672931878e-09,1.1328633713573062e-10,1.1968110101530558e-10,3.0059203317554595e-13,1.5710001908043308e-10,9.46657421926166e-15,1.288606621081278e-15,1.3584472632669833e-11,1.7575076224469982e-14
5.3104598197399694e-05,0.11632001659691064,0.9,0.0,0.0,0.0,0.0,0.08555217107464251,0.0032343289842547405,2.1426900427067964e-06,7.819401096868842e-06,2.821023031773188e-05,7.441499200468803e-07,2.1680198769890022e-05,3.0040974032806307e-06,5.872818704774133e-06,0.001695380890823752,0.008279028875460242,4.199520479719123e-06,3.972902128247459e-05,9.647315550933633e-09,7.14905677247561e-08,2.2290654524579263e-08,3.926721127849525e-09,1.58065900103352e-05,0.0016756185100749966,0.018730366893093358,0.0025150487956123553,0.0015790867906194624,5.661701672875758e-10,0.0019041759243715887,8.278506120221914e-11,1.4472880348421245e-08,6.973613126943249e-13,1.0449660099768348e-12,6.187666761536207e-13,4.240323706453154e-11,4.679916137323139e-14,1.94421705924538e-06,0.0013786121684907725,1.7033795692672744e-13,0.0009830401365233219,2.515633886550978e-11,4.497649493410189e-13,0.00046626419176200795,3.290253117849964e-11,4.328687719731189e-14,0.003455918154563551,9.370885380952438e-15,0.001448819536235584,4.918962576489686e-15,3.324970769505874e-14,1.0103665033054935e-14,7.61022592346148e-13,3.8938734659372376e-13,0.001203045297123035,4.4517647018674897e-14,3.0953232378175554e-13,2.2749799716245996e-14,1.583221937942513e-13,3.9706062799836523e-10,1.3193799861968289e-14,0.0009237231013398835,2.3124447991938996e-13,0.0011453169128860274,3.029270537907733e-11,1.3524791753026885e-14,9.405050441131122e-14,2.115073960462346e-11,3.1913833904062406e-09,1.1405280317249164e-10,1.2065668982377691e-10,3.019340549711934e-13,1.578014071557573e-10,9.526899051568031e-15,1.297477188536141e-15,1.3677986029300744e-11,1.7654204518779057e-14
5.3497352302634995e-05,0.11634525050917052,0.9,0.0,0.0,0.0,0.0,0.08545722106127622,0.00324619578660595,2.1404954331330714e-06,7.80643808120945e-06,2.817890488897904e-05,7.43352484045667e-07,2.1655506430172766e-05,3.0008949844698567e-06,5.8712808152025175e-06,0.001706259532223533,0.008332340798679703,4.196191097098732e-06,3.9685266108268434e-05,9.637434542938044e-09,7.141734486944592e-08,2.2266767710348655e-08,3.9228171109709455e-09,1.5751031294360927e-05,0.001687087560014912,0.018854026256048387,0.0025322240280426602,0.0015792314702222474,5.656214830562024e-10,0.0019172511598568123,8.297858384472755e-11,1.4402876701638822e-08,6.956629228116599e-13,1.0424305294470128e-12,6.172420764118615e-13,4.2350869310349705e-11,4.6577336344795825e-14,1.9369511215641497e-06,0.0013845790158646088,1.7016041150417233e-13,0.000984464862212943,2.5159379928702758e-11,4.4927383693684834e-13,0.0004652535079278545,3.27876603308008e-11,4.3582482586730505e-14,0.0034869918603003015,9.435231494899743e-15,0.0014597114491185178,4.952631207506717e-15,3.3579310300560894e-14,1.0181255411543544e-14,7.688640833016386e-13,3.9199734752087395e-13,0.001212115783331498,4.497803258690645e-14,3.127265802748566e-13,2.2903143832968057e-14,1.593858843467915e-13,4.0115189626506187e-10,1.3247103115447133e-14,0.0009329180998149606,2.3311050833739663e-13,0.0011570710408631477,3.0499573835077955e-11,1.3634439624748417e-14,9.48109219973026e-14,2.1295177926943194e-11,3.2131773357463374e-09,1.148172808699815e-10,1.216303295593751e-10,3.032712281351002e-13,1.5850026114093122e-10,9.587045140103769e-15,1.306337641790645e-15,1.377139280217454e-11,1.7733052222675472e-14
5.3890106407870295e-05,0.11637044948160143,0.9,0.0,0.0,0.0,0.0,0.08536239339393693,0.0032579798806671827,2.1383029295750285e-06,7.793554204684331e-06,2.8147619760446705e-05,7.42555970858342e-07,2.1630932650383058e-05,2.9976962027653067e-06,5.869753495522955e-06,0.0017171172222145185,0.008385576744711838,4.192865158874003e-06,3.964156577359074e-05,9.627563016751365e-09,7.134419228190266e-08,2.224290853873394e-08,3.918916353757282e-09,1.5696035986991114e-05,0.001698543887629823,0.01897755078723159,0.002549379682397336,0.0015793634274244037,5.65073194519034e-10,0.001930312224332591,8.316938140525719e-11,1.4333556230171967e-08,6.939691843362295e-13,1.0399019430468944e-12,6.157241589929663e-13,4.229824808084871e-11,4.635766375939323e-14,1.9297569835014728e-06,0.0013905255012406626,1.699830831471238e-13,0.0009858653981405841,2.5161764998351505e-11,4.48783331622562e-13,0.00046425351592103514,3.267380696679189e-11,4.38777510153564e-14,0.0035180730509150058,9.499507870573446e-15,0.0014705885732866498,4.9862624908659e-15,3.390918266187028e-14,1.0258659117589068e-14,7.767148427354448e-13,3.9460061764448983e-13,0.001221163583402146,4.5438987149548343e-14,3.1592469955929794e-13,2.3056102261587652e-14,1.6044686788699977e-13,4.0524800032701506e-10,1.330020435892422e-14,0.000942111207778205,2.3497280324758864e-13,0.0011688300055797344,3.070620648138217e-11,1.3743875004168519e-14,9.556984274974187e-14,2.143945160377013e-11,3.2349464381313383e-09,1.1557978709011102e-10,1.226020212589178e-10,3.04603638177538e-13,1.5919662578247063e-10,9.647014360108904e-15,1.3151879949998063e-15,1.386469310051312e-11,1.7811624300934323e-14
5.4282860513105596e-05,0.1163956136727188,0.9,0.0,0.0,0.0,0.0,0.0852676877297663,0.0032696820329943723,2.1361125326831375e-06,7.780748157925137e-06,2.8116374820795132e-05,7.417603788261841e-07,2.160647546625023e-05,2.9945010514474286e-06,5.868236604738234e-06,0.001727954006086257,0.008438736995829055,4.1895426549488635e-06,3.9597920138142296e-05,9.617700975316103e-09,7.127110998196022e-08,2.2219076959694754e-08,3.91501890114314e-09,1.5641593999663064e-05,0.0017099875093969685,0.019100940760999895,0.0025665157860177918,0.0015794830689365184,5.645253109956924e-10,0.0019433591348385223,8.335748336376478e-11,1.4264905983093324e-08,6.922800793000272e-13,1.0373802254018762e-12,6.142128113020081e-13,4.2245385663216634e-11,4.614009970447418e-14,1.922633371108107e-06,0.0013964517744304754,1.698059712454449e-13,0.0009872422451400712,2.516350939359239e-11,4.4829343217977717e-13,0.0004632641306109966,3.256096069989188e-11,4.4172682953752625e-14,0.003549161317927473,9.563714591827803e-15,0.0014814509594969748,5.019856474934112e-15,3.42393139625868e-14,1.0335876584901924e-14,7.845746002538105e-13,3.9719719389156836e-13,0.0012301887846249881,4.590049482629531e-14,3.191265715587213e-13,2.3208677095989697e-14,1.6150515920877365e-13,4.093487991064732e-10,1.3353109488288822e-14,0.0009513022807185436,2.3683136693009905e-13,0.0011805935827951107,3.091260364731423e-11,1.3853097978361607e-14,9.632726745729893e-14,2.1583560865045682e-11,3.2566907322548063e-09,1.1634033265598786e-10,1.2357176611039146e-10,3.0593142629592187e-13,1.5989057480372778e-10,9.706807735574103e-15,1.3240282622689648e-15,1.3957887073014885e-11,1.7889928988970586e-14
