Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98)
3.6092065680313713e-07,0.11226909052310707,0.9,0.0,0.0,0.0,0.0,0.09989775763977476,4.159198778620015e-05,2.4514136635458755e-06,7.653659570200187e-06,1.473224890387725e-05,8.61592134039363e-07,1.4751282857551255e-05,3.4616427295171533e-06,5.765332287642958e-06,1.3263831131455856e-05,2.330078489769134e-05,4.337598141947215e-06,1.776042704103805e-05,1.1037302812414904e-08,8.179107157402346e-08,2.5808578953105776e-08,4.463014699099641e-09,3.421265280231518e-05,1.1584673769200918e-05,6.483319799789688e-05,1.667834460624304e-05,1.2129826223683092e-05,6.374377967921096e-10,1.1249625086051446e-05,1.2879422809589657e-12,3.786557677224962e-08,4.405946443137624e-13,5.651537903715979e-13,5.09345402516061e-13,3.9406378443991773e-13,1.2024363347183088e-13,2.71097114102254e-06,5.239831670930707e-06,8.826638777668682e-14,4.8194156270256744e-06
3.677120265977842e-07,0.11226964592248277,0.9,0.0,0.0,0.0,0.0,0.09989572268352098,4.252227206356619e-05,2.451411422135181e-06,7.739058339307106e-06,1.4935536971341068e-05,8.615779146771594e-07,1.4966356837872748e-05,3.4628525776533594e-06,5.790119176718499e-06,1.351401041624439e-05,2.3927757969648594e-05,4.35474097908693e-06,1.8120174192157287e-05,1.1037292731421892e-08,8.179099851750498e-08,2.580815300950783e-08,4.462984928335864e-09,3.4842399033061906e-05,1.1816472574653153e-05,6.673869118709342e-05,1.702779278580603e-05,1.2563532651734377e-05,6.376679028109327e-10,1.1511436022597553e-05,1.3167162352320647e-12,3.8562451110289433e-08,4.466630345606846e-13,5.765866914490712e-13,5.167585850501618e-13,4.0814334805460775e-13,1.2245380181849154e-13,2.78865793434467e-06,5.450656312454256e-06,8.948436320780874e-14,4.987174949834035e-06
3.745033963924312e-07,0.11227020389235229,0.9,0.0,0.0,0.0,0.0,0.09989368394502166,4.3454487746993355e-05,2.4514055459498776e-06,7.824090800418652e-06,1.5136539859423667e-05,8.615637151824796e-07,1.517926771783619e-05,3.463926660387123e-06,5.813762286737178e-06,1.3764232742144265e-05,2.456082754613338e-05,4.371076301948754e-06,1.8479960863698158e-05,1.1037266284637964e-08,8.179080387326208e-08,2.580772766068075e-08,4.462955961872174e-09,3.5468298904004236e-05,1.2048266465688175e-05,6.866099800547666e-05,1.7377235381591645e-05,1.3003484985880997e-05,6.378731394531016e-10,1.1773332698283337e-05,1.3455484545829398e-12,3.925502626629632e-08,4.526627506374294e-13,5.880202348228482e-13,5.240966741741364e-13,4.2242507425745463e-13,1.2465033317960312e-13,2.8663916205998093e-06,5.665313463677818e-06,9.068864733177181e-14,5.1572486165764564e-06
3.8129476618707826e-07,0.11227076440213539,0.9,0.0,0.0,0.0,0.0,0.09989164144796672,4.438854520731994e-05,2.4513967006158046e-06,7.9087756731933e-06,1.533528316134896e-05,8.615495361217656e-07,1.5390060844139284e-05,3.46487949862922e-06,5.8363133930403485e-06,1.4014499095886398e-05,2.5199944379464915e-05,4.386641927701541e-06,1.8839782074459627e-05,1.1037226469596448e-08,8.179050990272505e-08,2.5807302923731616e-08,4.462927795332821e-09,3.609036332162277e-05,1.2280055430534418e-05,7.059990674729307e-05,1.7726671842962634e-05,1.3449620750840944e-05,6.380561791607856e-10,1.2035305393824947e-05,1.3744361546468345e-12,3.994331447787495e-08,4.585945621953911e-13,5.99454260130366e-13,5.31361240160225e-13,4.3690691573696603e-13,1.268332665424238e-13,2.9441459563350093e-06,5.883779630022029e-06,9.187939348797741e-14,5.329612181589088e-06
3.880861359817253e-07,0.11227132742224288,0.9,0.0,0.0,0.0,0.0,0.09988959521597358,4.532435887412294e-05,2.4513854394884155e-06,7.993129602528282e-06,1.5531792183682385e-05,8.615353778131338e-07,1.5598781094355088e-05,3.4657240717329235e-06,5.857821983831019e-06,1.4264810443414909e-05,2.5845059579853835e-05,4.401473902145697e-06,1.919963337528701e-05,1.1037175778654027e-08,8.179013511257348e-08,2.580687880828852e-08,4.462900423119759e-09,3.670860426584188e-05,1.2511839457716673e-05,7.255521303119289e-05,1.8076101706773264e-05,1.3901878788257273e-05,6.382194105698513e-10,1.2297345429004285e-05,1.4033766770320202e-12,4.062732918083022e-08,4.644592302806307e-13,6.108886239697966e-13,5.38553836967543e-13,4.5158686811690715e-13,1.2900264468542e-13,3.0218960171171613e-06,6.106031386785795e-06,9.305675329790068e-14,5.5042414903415e-06
3.9487750577637235e-07,0.11227189292402137,0.9,0.0,0.0,0.0,0.0,0.09988754527258095,4.626184705624596e-05,2.451372222465082e-06,8.077167316214434e-06,1.5726091949531514e-05,8.615212403917222e-07,1.58054727961104e-05,3.466471979412939e-06,5.8783353566726425e-06,1.4515167729754684e-05,2.6496124618335557e-05,4.415606582685543e-06,1.9559510792564997e-05,1.1037116280819942e-08,8.178969488392767e-08,2.580645531848429e-08,4.4628738388236256e-09,3.732303465941138e-05,1.2743618535999354e-05,7.452671942795918e-05,1.8425524582758685e-05,1.4360199241799427e-05,6.383649681649223e-10,1.2559445052313802e-05,1.4323674838255674e-12,4.1307084863414373e-08,4.702575075498759e-13,6.223231981068778e-13,5.456759994449805e-13,4.66462969481439e-13,1.311585137784289e-13,3.0996181418759223e-06,6.332045385300143e-06,9.422087668628836e-14,5.681112675936144e-06
4.016688755710194e-07,0.11227246087970141,0.9,0.0,0.0,0.0,0.0,0.09988549164124351,4.7200931769913805e-05,2.4513574316577874e-06,8.160901772643117e-06,1.5918207201713323e-05,8.615071238607873e-07,1.601017965580259e-05,3.4671335869511704e-06,5.897898711287044e-06,1.4765571878915906e-05,2.7153091328989035e-05,4.429072717415803e-06,1.9919410777648713e-05,1.1037049697017376e-08,8.178920199639096e-08,2.5806032454468136e-08,4.46284803534344e-09,3.7933668252016844e-05,1.2975392654342265e-05,7.651423510893709e-05,1.8774940141357017e-05,1.4824523540047746e-05,6.384947592292142e-10,1.2821597342197607e-05,1.461406152119072e-12,4.198259693694087e-08,4.759901380870689e-13,6.337578678533814e-13,5.527292408650043e-13,4.815332997986058e-13,1.3330092280948963e-13,3.1772898790853672e-06,6.561798358331453e-06,9.537191189756098e-14,5.86020215565426e-06
4.0846024536566643e-07,0.1122730312623495,0.9,0.0,0.0,0.0,0.0,0.09988343434532736,4.814153857414118e-05,2.4513413844584578e-06,8.2443442991182e-06,1.6108162405888084e-05,8.614930281301171e-07,1.621294469612254e-05,3.4677181553697813e-06,5.916555238761919e-06,1.5016023793832666e-05,2.781591191052511e-05,4.441903520504392e-06,2.0279330161617684e-05,1.1036977457802585e-08,8.178866706507021e-08,2.580561021356821e-08,4.462823005135124e-09,3.8540519517432824e-05,1.3207161801867053e-05,7.851757551382928e-05,1.9124348103560698e-05,1.529479437742915e-05,6.38610487799863e-10,1.3083796118688031e-05,1.4904903689402346e-12,4.2653881621054435e-08,4.81657857624345e-13,6.451925306274007e-13,5.597150507835065e-13,4.967959802982208e-13,1.3542992331250252e-13,3.2548899347833395e-06,6.795267124818553e-06,9.651000551464714e-14,6.041486627547166e-06
4.152516151603135e-07,0.11227360404582316,0.9,0.0,0.0,0.0,0.0,0.09988137340810599,4.908359641315281e-05,2.4513243444142867e-06,8.327504721297507e-06,1.6295981753660225e-05,8.614789530428963e-07,1.6413810201701614e-05,3.4682339580816415e-06,5.9343462072776935e-06,1.5266524356333035e-05,2.848453892731795e-05,4.454128744044316e-06,2.0639266114804062e-05,1.1036900747669685e-08,8.178809890436029e-08,2.580518859112665e-08,4.462798740474822e-09,3.9143603562252424e-05,1.3438925967833464e-05,8.053656203664187e-05,1.9473748232471412e-05,1.5770955693449603e-05,6.387136759011471e-10,1.3346035864366307e-05,1.5196179264897678e-12,4.332095584191657e-08,4.872613938508262e-13,6.566270946752169e-13,5.666348931578349e-13,5.122491728133872e-13,1.375455691603572e-13,3.3323981224170166e-06,7.0324285940176725e-06,9.763530248065522e-14,6.224943067071982e-06
4.220429849549605e-07,0.11227417920472882,0.9,0.0,0.0,0.0,0.0,0.09987930885275682,5.002703746554108e-05,2.451306530259414e-06,8.41039148426315e-06,1.648168916564583e-05,8.614648983941617e-07,1.6612817672243444e-05,3.468688385382514e-06,5.951311044462916e-06,1.5517074427138044e-05,2.915892530994521e-05,4.465776746539624e-06,2.0999216110601247e-05,1.1036820551657316e-08,8.178750482986543e-08,2.5804767581023978e-08,4.46277523337801e-09,3.9742936044884385e-05,1.3670685141623196e-05,8.257102172865576e-05,1.9823140326279076e-05,1.6252952650450272e-05,6.38805683041428e-10,1.360831165368203e-05,1.548786717281845e-12,4.398383714174524e-08,4.928014661366713e-13,6.680614779052522e-13,5.734902047193819e-13,5.278910790338636e-13,1.396479160577234e-13,3.409795314496019e-06,7.273259769121199e-06,9.874794611413589e-14,6.410548723770847e-06
4.2883435474960756e-07,0.11227475671438268,0.9,0.0,0.0,0.0,0.0,0.09987724070235802,5.097179699989517e-05,2.45128812343149e-06,8.493011765697025e-06,1.666530829450669e-05,8.614508639440812e-07,1.6810007782540776e-05,3.469088038022561e-06,5.967487416486366e-06,1.5767674845887346e-05,2.983902435529585e-05,4.476874558183024e-06,2.13591778931059e-05,1.103673768904841e-08,8.178689090982126e-08,2.580434717607728e-08,4.462752475684438e-09,4.033853310364431e-05,1.3902439312727963e-05,8.462078701737656e-05,2.0172524212421968e-05,1.674073161009709e-05,6.388877234912367e-10,1.3870619089759391e-05,1.5779947296792213e-12,4.46425435985905e-08,4.982787857220162e-13,6.794956068564674e-13,5.802823936159679e-13,5.437199397348126e-13,1.4173702136674617e-13,3.4870633960286583e-06,7.517737750409598e-06,9.984807812653919e-14,6.598281117992761e-06
4.356257245442546e-07,0.1122753365507737,0.9,0.0,0.0,0.0,0.0,0.09987516897988592,5.191781323664403e-05,2.4512692743365527e-06,8.575371581614758e-06,1.6846862527950895e-05,8.614368494281697e-07,1.700542034881555e-05,3.4694388109771797e-06,5.9829113039930385e-06,1.6018326431189193e-05,3.0524789726298036e-05,4.48744794307582e-06,2.1719149448190914e-05,1.1036652834442987e-08,8.178626217473199e-08,2.580392736838615e-08,4.462730459302512e-09,4.0930411292899386e-05,1.413418847074e-05,8.668569544049317e-05,2.0521899742724233e-05,1.7234240108796877e-05,6.389608813479755e-10,1.4132954247904113e-05,1.607240043804977e-12,4.529709375513878e-08,5.036940561610571e-13,6.90929415793679e-13,5.870128382465324e-13,5.597340340038354e-13,1.4381294407683757e-13,3.564185219711431e-06,7.765839737989198e-06,1.0093583864471648e-13,6.788118037657224e-06
4.4241709433890165e-07,0.11227591869052948,0.9,0.0,0.0,0.0,0.0,0.09987309370821276,5.286502721586425e-05,2.4512501075546195e-06,8.657475885088465e-06,1.702637499170007e-05,8.614228545653107e-07,1.7199094300858174e-05,3.4697459684260642e-06,5.997617074989575e-06,1.626902998069296e-05,3.121617545131309e-05,4.4975214585334955e-06,2.2079128977648707e-05,1.1036566548393355e-08,8.178562279132373e-08,2.580350814954062e-08,4.462709176050103e-09,4.151858752635336e-05,1.4365932605344888e-05,8.876558939395054e-05,2.0871266789345512e-05,1.773342683221715e-05,6.390261246341851e-10,1.4395313625106036e-05,1.6365208272215889e-12,4.594750655535625e-08,5.090479729426359e-13,7.023628458682755e-13,5.936828862830729e-13,5.759316783862542e-13,1.458757443172429e-13,3.6411445628369823e-06,8.017543034162384e-06,1.0201136622512716e-13,6.980037535058856e-06
4.492084641335487e-07,0.11227650311088355,0.9,0.0,0.0,0.0,0.0,0.09987101491010451,5.3813382670812296e-05,2.4512307261771813e-06,8.739328658366258e-06,1.7203868552423933e-05,8.61408879063445e-07,1.7391067659477606e-05,3.470014210847135e-06,6.011637554783093e-06,1.6519786271182e-05,3.191313592323623e-05,4.507118511613405e-06,2.243911487608255e-05,1.1036479298583633e-08,8.178497620760277e-08,2.5803089510778507e-08,4.462688617642837e-09,4.210307902667069e-05,1.4597671706316209e-05,9.08603158933094e-05,2.1220625241408872e-05,1.823824158907148e-05,6.390843178045467e-10,1.465769409490855e-05,1.6658353309742904e-12,4.6593801288264264e-08,5.143412236058637e-13,7.137958443768215e-13,6.002938539211588e-13,5.923112260180105e-13,1.479254832249687e-13,3.717926085881826e-06,8.272825045471104e-06,1.0307479786939566e-13,7.1740179237121965e-06
4.627912037228427e-07,0.11227767870517766,0.9,0.0,0.0,0.0,0.0,0.0998668468251073,5.57133056994056e-05,2.451191644157424e-06,8.902291184200186e-06,1.7552889153512246e-05,8.613809849378334e-07,1.7770060044022886e-05,3.470450272126896e-06,6.0377466214451e-06,1.7021460078654795e-05,3.332360049433588e-05,4.5249714220307005e-06,2.3159100206094805e-05,1.1036303359428048e-08,8.178367229375361e-08,2.5802253937465728e-08,4.4626496429424015e-09,4.3261078012236114e-05,1.506113476687271e-05,9.509367637457476e-05,2.1919315987969224e-05,1.9264559890829206e-05,6.391825538595197e-10,1.5182507462224534e-05,1.7245589003238239e-12,4.787411515360032e-08,5.247484396022662e-13,7.366603630058295e-13,6.133436522453775e-13,6.2560962141027e-13,1.5198602688954403e-13,3.8708984964930775e-06,8.794035370484122e-06,1.0516591371293855e-13,7.568075916375634e-06
4.750156693532074e-07,0.11227874432267004,0.9,0.0,0.0,0.0,0.0,0.09986308371436364,5.742662678387652e-05,2.451156446018145e-06,9.048120207023038e-06,1.7860327242525793e-05,8.613559433981572e-07,1.8105699443744206e-05,3.470747239458274e-06,6.05920111490842e-06,1.7473154249351536e-05,3.461163413026818e-05,4.539622658564836e-06,2.3807095943875922e-05,1.103614490509948e-08,8.178249788073577e-08,2.58015038143259e-08,4.462616963304605e-09,4.4290852938910044e-05,1.5478234205439036e-05,9.895298022097214e-05,2.254810741191696e-05,2.0207012755208868e-05,6.392537661233325e-10,1.5654886639801444e-05,1.7775094742316254e-12,4.9012512767705724e-08,5.339141990988519e-13,7.57236529437534e-13,6.248989569509875e-13,6.561844835612024e-13,1.5559647808552454e-13,4.007828346919793e-06,9.275139401970199e-06,1.0700789312969435e-13,7.92956403805241e-06
4.87240134983572e-07,0.11227981699985212,0.9,0.0,0.0,0.0,0.0,0.09985930952702357,5.914288204255718e-05,2.45112149801869e-06,9.193160311607645e-06,1.816156817142265e-05,8.613309598540221e-07,1.8436377250139304e-05,3.4709711747596087e-06,6.078882059948961e-06,1.7925030441233154e-05,3.591703718137082e-05,4.553047044443436e-06,2.4455094198152048e-05,1.1035987583260711e-08,8.178133176181711e-08,2.5800755428875236e-08,4.4625865064004445e-09,4.5308967062193935e-05,1.5895317179689305e-05,0.00010285815075613012,2.3176869788549466e-05,2.1166968330051773e-05,6.393118860444383e-10,1.6127298908973463e-05,1.8305455443647145e-12,5.013787887218234e-08,5.428937489526958e-13,7.778106968121059e-13,6.362818226399747e-13,6.873246799942867e-13,1.5916559774836411e-13,4.143979829340179e-06,9.767492021188921e-06,1.0881274327624048e-13,8.297403793071546e-06
4.994646006139366e-07,0.11228089662242838,0.9,0.0,0.0,0.0,0.0,0.09985552439185019,6.08618259400454e-05,2.4510869823870095e-06,9.337409662479448e-06,1.8456736306708574e-05,8.61306032524925e-07,1.876228093684496e-05,3.47113570082812e-06,6.096933339176538e-06,1.837709244833181e-05,3.723955664980142e-05,4.565346039844979e-06,2.5103090313563316e-05,1.1035832198341198e-08,8.178018003317843e-08,2.5800008727846923e-08,4.462558226456769e-09,4.631552713042764e-05,1.63123836328209e-05,0.00010680843560104281,2.3805602806428014e-05,2.214417090033431e-05,6.393594145506599e-10,1.6599735229491138e-05,1.883659475851825e-12,5.1250333008657394e-08,5.516908304899965e-13,7.983827082575243e-13,6.474987390822753e-13,7.19021812462749e-13,1.6269376575338552e-13,4.279290536571096e-06,1.0270965410048133e-05,1.1058120929346187e-13,8.671477749370884e-06
5.116890662443013e-07,0.1122819830801438,0.9,0.0,0.0,0.0,0.0,0.09985172843641245,6.258323286917774e-05,2.4510530236335075e-06,9.480861683173208e-06,1.8745953518468153e-05,8.612811596463564e-07,1.9083588027046912e-05,3.471251908737682e-06,6.113487305659838e-06,1.8829343858390426e-05,3.8578943224371996e-05,4.576612708490845e-06,2.5751080497190027e-05,1.1035679321612756e-08,8.177904686030202e-08,2.5799263658335046e-08,4.462532077665826e-09,4.731064065746795e-05,1.6729433508802825e-05,0.0001108031156846147,2.4434306201667917e-05,2.3138374337419024e-05,6.39398387638196e-10,1.707218824542154e-05,1.936844251527515e-12,5.2349995575943775e-08,5.603091083220933e-13,8.189524344492405e-13,6.585558516353808e-13,7.512677951378522e-13,1.6618136367988768e-13,4.413704563795233e-06,1.0785432928229098e-05,1.1231402135101915e-13,9.05167097855313e-06
5.23913531874666e-07,0.11228307626702004,0.9,0.0,0.0,0.0,0.0,0.09984792178707896,6.430689554993386e-05,2.4510197053941864e-06,9.62350596725377e-06,1.9029339230504158e-05,8.612563394778754e-07,1.9400466240540174e-05,3.4713288291833267e-06,6.128665687797935e-06,1.928178805681813e-05,3.993495123707136e-05,4.586932413847446e-06,2.6399061657423866e-05,1.1035529341687366e-08,8.177793504160163e-08,2.5798520168142327e-08,4.462508014831303e-09,4.82944155876328e-05,1.7146466752359e-05,0.00011484150243262836,2.506297974483915e-05,2.414934158017251e-05,6.39430462134626e-10,1.7544651970466946e-05,1.990093423001931e-12,5.3436987456096295e-08,5.687521734771955e-13,8.395197685308034e-13,6.694589664447507e-13,7.840548377933527e-13,1.6962877462582606e-13,4.547171972061042e-06,1.1310769119976764e-05,1.1401189496052626e-13,9.437871002504702e-06
5.361379975050306e-07,0.11228417608061303,0.9,0.0,0.0,0.0,0.0,0.09984410456901495,6.603262355550287e-05,2.450987082604192e-06,9.76532907010533e-06,1.9307010469456126e-05,8.612315703066011e-07,1.971307370511594e-05,3.471373817011503e-06,6.142580425303772e-06,1.9734428230889708e-05,4.1307338617286855e-05,4.596383457054537e-06,2.7047031272657495e-05,1.1035382481939481e-08,8.177684641609796e-08,2.5797778206054994e-08,4.462485994324937e-09,4.926696002538784e-05,1.756348330895527e-05,0.00011892293521192167,2.5691623231503065e-05,2.5176844125900944e-05,6.39456984813716e-10,1.8017121531518505e-05,2.0434010660094815e-12,5.4511429712884156e-08,5.770235470043001e-13,8.600846220153858e-13,6.802135578347167e-13,8.173754293671151e-13,1.7303638350047087e-13,4.679648293303407e-06,1.1846849717565685e-05,1.1567553129110832e-13,9.82996774117829e-06
5.483624631353953e-07,0.11228528242196213,0.9,0.0,0.0,0.0,0.0,0.09984027690618187,6.776024195363542e-05,2.4509551898841596e-06,9.90631519632409e-06,1.9579081912940478e-05,8.612068504486219e-07,2.0021559219350914e-05,3.4713928643077684e-06,6.155334442380382e-06,2.0187267374128868e-05,4.269586684429082e-05,4.605037662375043e-06,2.7694987284498193e-05,1.1035238906498211e-08,8.177578214301877e-08,2.579703772159688e-08,4.4624659724243165e-09,5.022838201813792e-05,1.7980483124791103e-05,0.00012304677900267072,2.632023647561306e-05,2.6220661533477096e-05,6.394790529596455e-10,1.8489592960100006e-05,2.0967617362315777e-12,5.5573443348959015e-08,5.851266773018672e-13,8.806469212333936e-13,6.908247773377706e-13,8.512223215416751e-13,1.7640457379768975e-13,4.8110940732692756e-06,1.2393551642050298e-05,1.1730561742107707e-13,1.0227853461483244e-05
5.605869287657599e-07,0.11228639519521186,0.9,0.0,0.0,0.0,0.0,0.09983643892133941,6.948959005820309e-05,2.450924047153218e-06,1.0046446790493678e-05,1.9845665936707593e-05,8.611821782480429e-07,2.032606255859434e-05,3.471390851522759e-06,6.167022360553845e-06,2.064030829084694e-05,4.410030089838372e-05,4.612960912781254e-06,2.8342928012220963e-05,1.103509872554606e-08,8.177474288965085e-08,2.579629866506612e-08,4.46244790571019e-09,5.1178789384719656e-05,1.8397466146791218e-05,0.00012721242228579498,2.6948819305135004e-05,2.7280580940938228e-05,6.394975598686316e-10,1.8962063025294987e-05,2.150170431163855e-12,5.662314911428063e-08,5.930649428987009e-13,9.012066046475801e-13,7.012974643814973e-13,8.855885131017301e-13,1.7973372784342496e-13,4.941474450909933e-06,1.2950753001687138e-05,1.1890282662979942e-13,1.0631422727283513e-05
