Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986)
2.3240040317128057e-10,0.112245379027253,0.9,0.0,0.0,0.0,0.0,0.09999993752960858,1.6012463062828983e-08,1.5540243978936796e-08,1.1045560405304219e-08,1.1061412905302509e-08,9.349077341055488e-09,9.579045213767689e-09,9.568350559766694e-09,9.567711429737486e-09,8.537246728854712e-09,8.54054321429638e-09,7.723433843918667e-09,7.735084095778495e-09,6.996455233355186e-11,3.381718888422705e-10,1.6335342256074543e-10,3.1407156540477975e-11,7.121743234366859e-11,2.2005270162202195e-11,6.140928353698136e-11,3.812632940562567e-11,4.783154497189053e-12,1.6552208451871946e-12,1.0978863001857544e-11,4.964352601208436e-16,1.451073012981904e-14,3.312067196131823e-16,2.464311145891164e-16,3.311467626474641e-16,1.555694792242553e-19,2.37768898927793e-18,1.3079077099259264e-13,4.674260027780213e-15,6.627199845175618e-17,2.132543159390384e-12,6.609867761219792e-20,8.740350852585009e-17,1.0330427467171328e-12,8.828179245556131e-20,6.56199834765751e-22,5.996313624857988e-17,5.403076416863949e-23,3.146211882767143e-20,6.460014912661848e-23,1.7597605842595678e-25,2.3431343295513208e-29,5.804343492975093e-26,1.8248144256226532e-29,5.320817708068661e-21,1.3168649851593305e-27,2.0854770510453541e-26,4.117377390165547e-31,6.526368332340402e-30,2.89179199518666e-23,3.12497618767683e-29,1.0516459469086286e-26,8.247540192148462e-30,4.003299142239087e-17,4.572548025144137e-19,1.7530404652193858e-31,2.776577682887538e-30,1.7675872077314234e-19,2.666871276632709e-17,5.098848578191649e-27,4.742553865098116e-27
2.467261382728394e-10,0.11224537946152044,0.9,0.0,0.0,0.0,0.0,0.0999999336787779,1.7000369195283173e-08,1.6486093127218373e-08,1.1725842630098283e-08,1.174370195673766e-08,9.916640655574288e-09,1.01698011359687e-08,1.0157771080589471e-08,1.0157044690073367e-08,9.063503460774496e-09,9.06721111416919e-09,8.19911052300966e-09,8.212240898717485e-09,7.422316882784381e-11,3.67865215038612e-10,1.7851931187508827e-10,3.417054205246094e-11,8.111257760700404e-11,2.5598649703708073e-11,6.919519068743528e-11,4.2942885346575526e-11,5.391118388273883e-12,1.7637376803931196e-12,1.2460138411906815e-11,5.270646111513251e-16,1.737557834248688e-14,3.5163698281179227e-16,2.6163343053036854e-16,3.5157007039820357e-16,1.7534404791705498e-19,2.4127155886043207e-18,1.3954485593540372e-13,5.654676918891885e-15,7.035984524538402e-17,2.403620428496806e-12,7.450113601660366e-20,9.279542697045436e-17,1.1643650083833404e-12,9.950564706186789e-20,7.390984369029505e-22,6.759688058705411e-17,6.132055414347658e-23,3.764864006288941e-20,7.514900324941748e-23,1.9835449444757507e-25,2.8038417575917626e-29,6.948581730714105e-26,2.318571970185292e-29,6.3680790741663876e-21,1.5867448520836144e-27,2.5757088792029532e-26,5.266848521823113e-31,8.557118571591216e-30,3.471137561856035e-23,3.7394340935929004e-29,1.4183169006068142e-26,1.0444666151029245e-29,4.5132659718798464e-17,5.151485861477685e-19,2.2424650628657504e-31,3.640569687851571e-30,2.0506278771833388e-19,3.0939276437927416e-17,6.496107142185406e-27,5.9766441678863276e-27
2.610518733743982e-10,0.11224537989591923,0.9,0.0,0.0,0.0,0.0,0.09999992982794688,1.7988374951416224e-08,1.7431285097487617e-08,1.2406055986313255e-08,1.2426041048124557e-08,1.0483586510568909e-08,1.0760589508233821e-08,1.0747145098418442e-08,1.074632640028815e-08,9.589760163480439e-09,9.593903197837567e-09,8.674739054500432e-09,8.689437983063449e-09,7.847882620825566e-11,3.978385341393704e-10,1.9390603023800318e-10,3.695991670491342e-11,9.169002317057928e-11,2.949636392632218e-11,7.744424437227117e-11,4.8043856144635515e-11,6.0354558701961525e-12,1.8722437228572115e-12,1.4035442441048555e-11,5.576970483512862e-16,2.058685631240365e-14,3.72068742662504e-16,2.768370285579151e-16,3.71994498265348e-16,1.963017486032856e-19,2.450143132662538e-18,1.484306734788065e-13,6.766953463093885e-15,7.444799184704086e-17,2.6909188131564685e-12,8.340641252901472e-20,9.818780059895017e-17,1.3035464587774582e-12,1.1140128453135807e-19,8.268921507283466e-22,7.569037194186956e-17,6.907308391715209e-23,4.4597669659134765e-20,8.659126859970426e-23,2.2207375750429553e-25,3.321313204153945e-29,8.233837782854164e-26,2.906232131160342e-29,7.54474328079419e-21,1.8912268754330935e-27,3.140383034098634e-26,6.641785158010023e-31,1.1038529881248696e-29,4.122991135189881e-23,4.4296042994128015e-29,1.8808063817977695e-26,1.3053288714966906e-29,5.0540330414568586e-17,5.764681105119984e-19,2.8278943175795805e-31,4.6963071635770735e-30,2.356776216886465e-19,3.555850498183052e-17,8.162320559750732e-27,7.436361375808297e-27
2.7537760847595703e-10,0.11224538033044952,0.9,0.0,0.0,0.0,0.0,0.0999999259771155,1.8976480322509805e-08,1.837586543867078e-08,1.3086200480932587e-08,1.310843010795594e-08,1.1049945608250417e-08,1.1351410321595107e-08,1.1336472559841384e-08,1.1335556564227346e-08,1.0116016836972525e-08,1.0120619475958179e-08,9.150319443263118e-09,9.166675344351981e-09,8.273172958952604e-11,4.2804634691082624e-10,2.0948468518522915e-10,3.977093695901931e-11,1.0295214670711912e-10,3.370101694073881e-11,8.615628778387367e-11,5.342905113425923e-11,6.71616894057087e-12,1.980742217490886e-12,1.570476491412915e-11,5.883325714499209e-16,2.4161361805106166e-14,3.925019970237904e-16,2.9204190852930217e-16,3.9242004593864736e-16,2.1844264610943357e-19,2.489979988284047e-18,1.5745701505855916e-13,8.019894774725681e-15,7.853643782829474e-17,2.9944394973134487e-12,9.281454378516537e-20,1.0358062936088899e-16,1.4505877608416815e-12,1.2396876144524296e-19,9.195776950794311e-22,8.424417682121664e-17,7.728830366946561e-23,5.235364789548475e-20,9.893459007475027e-23,2.471341425250528e-25,3.8988503063742055e-29,9.668264947482596e-26,3.598984120957019e-29,8.85843169594424e-21,2.2324039546753167e-27,3.785133984184495e-26,8.269929324093434e-31,1.4034523339864087e-29,4.851607049487137e-23,5.199891217971364e-29,2.4567777118973755e-26,1.6121708564062326e-29,5.625655063534217e-17,6.412110735166021e-19,3.5211421682635237e-31,5.970989420221401e-30,2.686170245981922e-19,4.052848114696475e-17,1.0129907369728518e-26,9.147541321648266e-27
2.8970334357751586e-10,0.11224538076511155,0.9,0.0,0.0,0.0,0.0,0.09999992212628374,1.9964685299846228e-08,1.9319872613206917e-08,1.3766276120939926e-08,1.3790869068088516e-08,1.1615744812157918e-08,1.1942263567085843e-08,1.1925753416090886e-08,1.1924735185736313e-08,1.0642273481250729e-08,1.0647359959213843e-08,9.625851694169368e-09,9.643952978114565e-09,8.698205217469244e-11,4.584502556267758e-10,2.252299870276023e-10,4.259993107311119e-11,1.1490090194693741e-10,3.821477359504257e-11,9.533117172681983e-11,5.909829228985835e-11,7.433259596463527e-12,2.089233899165745e-12,1.7468097777240752e-11,6.189711801764403e-16,2.8115305223958202e-14,4.129367438548643e-16,3.0724807030194555e-16,4.128467131078934e-16,2.417668052440912e-19,2.5322330304384665e-18,1.6663269911886944e-13,9.422333866728678e-15,8.262518278086921e-17,3.3141836632532283e-12,1.0272556636936568e-19,1.089739132057764e-16,1.6054895774453168e-12,1.3720813437848865e-19,1.0171520063411245e-21,9.325889434998336e-17,8.596617401953567e-23,6.09610427805146e-20,1.1218532306778068e-22,2.735359444884962e-25,4.5397553246460487e-29,1.1260013002911933e-25,4.408643525584054e-29,1.0316784327070065e-20,2.6123658415809684e-27,4.515614320159377e-26,1.0180614738796177e-30,1.7613448025577094e-29,5.661237919016474e-23,6.054700162808796e-29,3.1659433193333985e-26,1.9700891112038084e-29,6.228190079427432e-17,7.093753256951432e-19,4.334700571175735e-31,7.493700390306777e-30,3.038921484410882e-19,4.585088780440596e-17,1.2433121423813562e-26,1.1137409838596812e-26
3.040290786790747e-10,0.11224538119990551,0.9,0.0,0.0,0.0,0.0,0.0999999182754516,2.09529898747084e-08,2.026333911659464e-08,1.44462829133191e-08,1.4473357863319695e-08,1.218100763575665e-08,1.2533149235740532e-08,1.2514987622360263e-08,1.2513862268660245e-08,1.1168530096315028e-08,1.1174124658308517e-08,1.010133581209033e-08,1.0121270879878895e-08,9.122994029660774e-11,4.890178421398175e-10,2.411197963413597e-10,4.544379466938638e-11,1.2753788537919543e-10,4.303942824282291e-11,1.0496875352551717e-10,6.505141223559418e-11,8.186729834387584e-12,2.1977170829458016e-12,1.9325435021806265e-11,6.496128742600737e-16,3.246431554110138e-14,4.333729812030004e-16,3.224555137331379e-16,4.3327449946291876e-16,2.662742907978751e-19,2.5769078769570367e-18,1.7596656598462638e-13,1.0983126525609812e-14,8.671422631410714e-17,3.650152491676973e-12,1.1313951681680389e-19,1.1436765208307513e-16,1.7682525713840936e-12,1.5111945989975743e-19,1.1196122041916243e-21,1.0273515628378604e-16,9.5106665651925e-23,7.046435152183765e-20,1.2634873534407995e-22,3.012794584232089e-25,5.247331142378461e-29,1.301722878066543e-25,5.34765226970928e-29,1.1927460889695695e-20,3.0332007380419127e-27,5.337479622854447e-26,1.2404772184565877e-30,2.1847994322889194e-29,6.556134730525378e-23,6.998437348498365e-29,4.030177370331472e-26,2.38444662703019e-29,6.861699460357457e-17,7.809588470149858e-19,5.28174180603425e-31,9.29537179600086e-30,3.4151197793993816e-19,5.1527080779894427e-17,1.510805094834721e-26,1.3434581959822528e-26
3.183548137806335e-10,0.1122453816348315,0.9,0.0,0.0,0.0,0.0,0.09999991442461902,2.1941394038379845e-08,2.1206292415382438e-08,1.5126220865054126e-08,1.5155896431019247e-08,1.2745754667390884e-08,1.31240673185949e-08,1.310417513678428e-08,1.3102937816844185e-08,1.1694786682165405e-08,1.1700913583963056e-08,1.0576771801896672e-08,1.059862904516922e-08,9.547551764187564e-11,5.197217278954457e-10,2.571347294501207e-10,4.8299902867267736e-11,1.4086438982147995e-10,4.817646254316882e-11,1.1506889609534864e-10,7.128825257791676e-11,8.976581650303223e-12,2.3061906806967156e-12,2.127677012602756e-11,6.802576534300719e-16,3.722344902976395e-14,4.538107071925068e-16,3.376642386800633e-16,4.537034046936007e-16,2.919651675433864e-19,2.624009077043132e-18,1.8546747359074197e-13,1.2711147042970958e-14,9.080356805276405e-17,4.002347161766731e-12,1.2405643161556807e-19,1.1976184594220833e-16,1.9388774053797893e-12,1.657027945713764e-19,1.2269555629035208e-21,1.1267362701233955e-16,1.0470974672536354e-22,8.090810199931685e-20,1.4142917671921018e-22,3.303649794077823e-25,6.024881265655739e-29,1.494805648572097e-25,6.429078282117507e-29,1.3698141875808355e-20,3.497001723277069e-27,6.256380716072819e-26,1.4974964544005939e-30,2.681518930655505e-29,7.540546950406009e-23,8.035509890749497e-29,5.0736284519228103e-26,2.8608727060060733e-29,7.526247907505886e-17,8.559597265042924e-19,6.376133413640544e-31,1.1408781241136274e-29,3.814837229474914e-19,5.755814806795101e-17,1.8192617700590448e-26,1.6069061221264757e-26
3.326805488821923e-10,0.11224538206988964,0.9,0.0,0.0,0.0,0.0,0.09999991057378597,2.2929897782144716e-08,2.2148755727151845e-08,1.5806089983129213e-08,1.5838484710810073e-08,1.3310003938406879e-08,1.3715017806685904e-08,1.3693315919811677e-08,1.3691961834133011e-08,1.2221043238801838e-08,1.222772674691172e-08,1.105215966845856e-08,1.1076027469506524e-08,9.971888876325286e-11,5.505387922893689e-10,2.732578157956388e-10,5.116603687703128e-11,1.5488145036130482e-10,5.362709369253207e-11,1.2563146715732315e-10,7.780866251898444e-11,9.802817039617897e-12,2.4146552584425626e-12,2.3322095158341305e-11,7.109055174157045e-16,4.2407200117935745e-14,4.742499200151661e-16,3.528742449998042e-16,4.741334284898584e-16,3.1883950023522746e-19,2.673540272940488e-18,1.9514429391100883e-13,1.4615284646111992e-14,9.489320763509508e-17,4.3707688512428055e-12,1.3547634720842472e-19,1.25156494732563e-16,2.1173647420802845e-12,1.8095819494934166e-19,1.339179487479626e-21,1.2307500355630894e-16,1.1477537846082945e-22,9.233685424505194e-20,1.5743022064917232e-22,3.607928025705718e-25,6.87570982329691e-29,1.7060637220743233e-25,7.666614834148581e-29,1.5636529622717436e-20,4.0058595923488435e-27,7.277978516078759e-26,1.792535270655125e-30,3.259647677007804e-29,8.618722608246401e-23,9.170325806831267e-29,6.322832277058066e-26,3.4052627032839003e-29,8.2219034513968e-17,9.343761445663972e-19,7.63242369934759e-31,1.3868586315725315e-29,4.2381313360346206e-19,6.394495738961328e-17,2.1726575977419074e-26,1.9072239052933522e-26
3.4700628398375115e-10,0.11224538250508001,0.9,0.0,0.0,0.0,0.0,0.09999990672295245,2.391850109728776e-08,2.30907486754374e-08,1.6485890274528752e-08,1.6521122644290075e-08,1.3873771243735855e-08,1.4306000691051723e-08,1.4282409934022212e-08,1.428093432437146e-08,1.2747299766224296e-08,1.2754564157899183e-08,1.152749941664567e-08,1.1553466148408764e-08,1.0396014202886887e-10,5.814495163542389e-10,2.8947419889456615e-10,5.404032213134968e-11,1.695898849600313e-10,5.939231503150962e-11,1.3665633856854263e-10,8.461249769240423e-11,1.0665437997187371e-11,2.5231116568555157e-12,2.5461401948074312e-11,7.415564659462567e-16,4.8029513709498467e-14,4.946906179219037e-16,3.680855325493413e-16,4.945645705416511e-16,3.468973536100363e-19,2.7255043428206013e-18,2.050059099333979e-13,1.6704440474722814e-14,9.898314471118877e-17,4.7554187364141175e-12,1.4739929999437934e-19,1.3055159840349164e-16,2.3037152440597417e-12,1.9688571758333315e-19,1.4562814936142945e-21,1.339400155597784e-16,1.2530352090234377e-22,1.0479520192439225e-19,1.7435478343581845e-22,3.925632230898978e-25,7.803121566685783e-29,1.9363109477103136e-25,9.07458055910397e-29,1.775034938128449e-20,4.561862902858087e-27,8.407930549249535e-26,2.129169218976587e-30,3.9277614108910803e-29,9.7949083336387e-23,1.0407294015950204e-28,7.806824395800584e-26,4.023778033986021e-29,8.94873745082657e-17,1.0162063598261105e-18,9.06584031369358e-31,1.6711280771665575e-29,4.6850475726039145e-19,7.068819496301852e-17,2.5751511593581384e-26,2.2476894088326625e-26
3.6133201908530997e-10,0.11224538294040265,0.9,0.0,0.0,0.0,0.0,0.09999990287211845,2.4907203975094377e-08,2.4032287846995666e-08,1.7165621746237348e-08,1.7203810174788186e-08,1.4437070423031186e-08,1.4897015962731772e-08,1.4871457143965764e-08,1.4869855291404087e-08,1.3273556264432758e-08,1.3281425827678034e-08,1.2002791051327187e-08,1.2030945077390973e-08,1.0819935213170648e-10,6.124374243050125e-10,3.057708736157394e-10,5.692117550670628e-11,1.849903290263355e-10,6.547293065290479e-11,1.4814338574516478e-10,9.169961917256814e-11,1.1564446517316155e-11,2.6315598519202623e-12,2.769468305229534e-11,7.72210498751038e-16,5.410379856968443e-14,5.151327992154833e-16,3.832981011855669e-16,5.1499683053898415e-16,3.7613879238650136e-19,2.779903522448462e-18,2.1506121308663894e-13,1.8987525008565342e-14,1.030733789415055e-16,5.1562979922222455e-12,1.598253263300426e-19,1.3594715690431364e-16,2.497929573818645e-12,2.1348541901671943e-19,1.5782591906428559e-21,1.452694252781496e-16,1.3629413767498125e-22,1.1832777381210797e-19,1.922052258225456e-22,4.2567653619417e-25,8.810421869375919e-29,2.18636095362059e-25,1.066791919620109e-28,2.0047350382142706e-20,5.167106216930089e-27,9.651879720995257e-26,2.5111374986832886e-30,4.6948645439231516e-29,1.1073349385865717e-22,1.1750824339282446e-28,9.557252917100713e-26,4.722846064716651e-29,9.70682459132373e-17,1.1014486973000787e-18,1.0692308089605078e-30,1.9975183141423302e-29,5.155621524756011e-19,7.778839779518403e-17,3.0310840982790927e-26,2.6317191424582965e-26
3.756577541868688e-10,0.11224538337585761,0.9,0.0,0.0,0.0,0.0,0.09999989902128391,2.5896006406850552e-08,2.497338726670188e-08,1.784528440523978e-08,1.7886547247150097e-08,1.4999913607430167e-08,1.5488063612766666e-08,1.5460457515820302e-08,1.545872473907531e-08,1.3799812733427198e-08,1.380831176700661e-08,1.2478034577371798e-08,1.2508464251965421e-08,1.1243658222814531e-10,6.434886076319148e-10,3.221364551817135e-10,5.980726024108536e-11,2.010832637711014e-10,7.186958493491953e-11,1.6009248716437093e-10,9.9069892630424e-11,1.2499844593757285e-11,2.7399993348867026e-12,3.0021931433760375e-11,8.028676155593761e-16,6.064294154580588e-14,5.355764622440918e-16,3.9851195076528524e-16,5.354302081719038e-16,4.06563881265353e-19,2.8367395049634455e-18,2.253191010621487e-13,2.1473455890246996e-14,1.0716390999559298e-16,5.573407792279922e-12,1.7275446253082373e-19,1.4134317018431712e-16,2.700008393783684e-12,2.307573557865467e-19,1.7051102670121426e-21,1.5706402756200616e-16,1.477471944002762e-22,1.329792352634621e-19,2.1098343969257915e-22,4.601330371615209e-25,9.900916727230545e-29,2.457027069771165e-25,1.2462198781605884e-28,2.2535306899821718e-20,5.8236811074181696e-27,1.1015477030168422e-25,2.942338641398434e-30,5.570402329140345e-29,1.2458289694232332e-22,1.3205327500405074e-28,1.160849125248658e-25,5.509159790199567e-29,1.0496242883194421e-16,1.1901015369515172e-18,1.2528430688241877e-30,2.3700488570529008e-29,5.649880676561166e-19,8.524598063985691e-17,3.544981029259712e-26,3.0628681940504755e-26
3.899834892884276e-10,0.11224538381144497,0.9,0.0,0.0,0.0,0.0,0.09999989517044883,2.6884908383842915e-08,2.5914058798855743e-08,1.8524878258521026e-08,1.8569333807550948e-08,1.556231143528858e-08,1.6079143632198274e-08,1.604941101702881e-08,1.604754267122939e-08,1.4326069173207586e-08,1.4335221986647212e-08,1.2953229999647705e-08,1.298602366764175e-08,1.1667188574511273e-10,6.745913229409072e-10,3.385609768281609e-10,6.269744772500379e-11,2.1786903979699239e-10,7.858278754350558e-11,1.725035239371846e-10,1.0672318762006881e-10,1.347163421971205e-11,2.8484299216335572e-12,3.244313977453375e-11,8.335278161006125e-16,6.765932241769337e-14,5.560216053957261e-16,4.137270811452121e-16,5.55864703130496e-16,4.38172684929355e-19,2.8960135238913118e-18,2.357884759792491e-13,2.4171156091062868e-14,1.112547375509645e-16,6.006749308904739e-12,1.8618674487197404e-19,1.4673963819276094e-16,2.9099523663076274e-12,2.487015844235271e-19,1.8368324780014703e-21,1.6932464983866188e-16,1.5966265531812598e-22,1.487942896831041e-19,2.3069092146585604e-22,4.959330213199936e-25,1.1077912758338012e-28,2.749122372509839e-25,1.4473611724412982e-28,2.5222019315554172e-20,6.533674925520849e-27,1.2504369372902941e-25,3.426829594861703e-30,6.564249122189798e-29,1.395397188447025e-22,1.477521512575828e-28,1.3997750886084522e-25,6.389677863314654e-29,1.1317073659329574e-16,1.2821633058974577e-18,1.459148671710455e-30,2.7929218916196556e-29,6.167845880211114e-19,9.306125817442131e-17,4.121549438802951e-26,3.5448301636249333e-26
4.0430922438998644e-10,0.11224538424716464,0.9,0.0,0.0,0.0,0.0,0.09999989131961318,2.787390989735868e-08,2.685431248388199e-08,1.9204403313066256e-08,1.9252169803331934e-08,1.6124273240165092e-08,1.6670256012069672e-08,1.6638317616085336e-08,1.6636309091710405e-08,1.4852325583773892e-08,1.4862156497364589e-08,1.3428377323022608e-08,1.3463623319927065e-08,1.209053078963053e-10,7.057356545367167e-10,3.5503571312846383e-10,6.559078533364476e-11,2.35347897439915e-10,8.561293445452164e-11,1.8537637944392444e-10,1.1465937698018859e-10,1.4479817387830004e-11,2.9568518335578847e-12,3.495830040756036e-11,8.641911001041148e-16,7.516482916514036e-14,5.7646822709330355e-16,4.2894349218198674e-16,5.763003151048933e-16,4.709652680433069e-19,2.9577264247264258e-18,2.464782428401945e-13,2.70895523664599e-14,1.153458612921205e-16,6.456323713148763e-12,2.0012220958950675e-19,1.5213656087887466e-16,3.1277621536692605e-12,2.673181614520362e-19,1.97342363542045e-21,1.82052152092898e-16,1.7204048294988335e-22,1.6581767999381559e-19,2.5132883381172243e-22,5.3307678404776975e-25,1.234471720251465e-28,3.0634597481306127e-25,1.6718974676181679e-28,2.811531517933955e-20,7.299183601808113e-27,1.4124181261090584e-25,3.968832306928009e-30,7.686702159244921e-29,1.5564637284733857e-22,1.6464899744586012e-28,1.676519416802e-25,7.371624540701147e-29,1.2169401572928342e-16,1.3776324717878197e-18,1.6899457782654712e-30,3.270519632972924e-29,6.709532549647527e-19,1.012344630119778e-16,4.7656795872476645e-26,4.0814370925710974e-26
