Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60)
3.6944137713694097e-10,0.11224538318688404,0.9,0.0,0.0,0.0,0.0,0.09999990069227968,2.546692253787116e-08,2.4565068736433586e-08,1.75503663310946e-08,1.7590280548319616e-08,1.4755734064071267e-08,1.5231585982281067e-08,1.5204877898336892e-08,1.5203202506681135e-08,1.3571453870052995e-08,1.3579676517445068e-08,1.2271817707690194e-08,1.2301249049915023e-08,1.1059815844095796e-10,6.300073549943118e-10,3.1502703820784754e-10,5.855431335708089e-11,1.9401492315723632e-10,6.905501499720054e-11,1.5485062358196604e-10,9.583699554163548e-11,1.2089474231247944e-11,2.6929449918725293e-12,2.9000518456578225e-11,7.895641754034441e-16,5.7747469880863e-14,5.267051460997671e-16,3.9191003610523006e-16,5.265634033511692e-16,3.932160258798e-19,2.8064234984820418e-18,2.205900930490699e-13,2.036922458928375e-14,1.0538886630611688e-16,5.390416169671033e-12,1.6708227683337485e-19,1.3900161817630408e-16,2.611353559335836e-12,2.231799072080461e-19,1.6494682974739969e-21
3.857595467035281e-10,0.11224538368299826,0.9,0.0,0.0,0.0,0.0,0.09999989630586768,2.6593320473380127e-08,2.5636745913109827e-08,1.8324507188430114e-08,1.8368009063912132e-08,1.539653430306407e-08,1.590486044874617e-08,1.5875762972439914e-08,1.587393508039247e-08,1.4170902480032049e-08,1.4179859721256067e-08,1.2813123647568024e-08,1.2845211101040695e-08,1.1542330513460343e-10,6.654157491540889e-10,3.337125291768671e-10,6.184489021663055e-11,2.1284766568933813e-10,7.65704518938635e-11,1.687960753971384e-10,1.0443726713330168e-10,1.318131586733047e-11,2.8164598679576503e-12,3.171947127654566e-11,8.244873411583045e-16,6.554017951600133e-14,5.499932016170785e-16,4.0924076713776107e-16,5.498394804699957e-16,4.287296753490821e-19,2.872692367661883e-18,2.324039374593896e-13,2.335317092108469e-14,1.1004852633266602e-16,5.877289729327504e-12,1.821738864491462e-19,1.4514844244642334e-16,2.8472320366830712e-12,2.433407783380072e-19,1.7974890887514506e-21
4.020777162701152e-10,0.11224538417928419,0.9,0.0,0.0,0.0,0.0,0.09999989191945498,2.77198475619677e-08,2.6707877258954023e-08,1.909855877638445e-08,1.9145801742193536e-08,1.6036765353492102e-08,1.6578176906878933e-08,1.6546587202669232e-08,1.65446008159782e-08,1.4770351052105702e-08,1.4780074437754829e-08,1.3354367177017592e-08,1.338922536108809e-08,1.202459942105689e-10,7.008817646655214e-10,3.5246639372152096e-10,6.513990248099636e-11,2.3257960312445113e-10,8.449698467302984e-11,1.8334078374281192e-10,1.1340464440896817e-10,1.4320377547435194e-11,2.939963703726192e-12,3.456033034752234e-11,8.594145078427913e-16,7.396303426469555e-14,5.732831761549013e-16,4.265731598834539e-16,5.731170070543972e-16,4.657792599465893e-19,2.9421253696703545e-18,2.444993490708146e-13,2.6620055989386208e-14,1.1470857078177738e-16,6.385225094737321e-12,1.9791836387981046e-19,1.5129585668249133e-16,3.093316195004178e-12,2.6437400326664994e-19,1.9518282024991785e-21
4.183958858367023e-10,0.11224538467574188,0.9,0.0,0.0,0.0,0.0,0.09999988753304152,2.8846503790758736e-08,2.777847582419624e-08,1.9872521105281548e-08,1.992365850651961e-08,1.6676439690450232e-08,1.7251535343444022e-08,1.7217350543647176e-08,1.7215199719119577e-08,1.5369799586273904e-08,1.5380320682852527e-08,1.3895548303232626e-08,1.393329182341404e-08,1.2506628443650263e-10,7.363925393855775e-10,3.7127699300673237e-10,6.843811500940479e-11,2.5321098350615756e-10,9.283508712366968e-11,1.984845785272286e-10,1.2273894265813884e-10,1.550666221608993e-11,3.0634562187106463e-12,3.752308484772492e-11,8.943456750581576e-16,8.303305763846606e-14,5.965750674185449e-16,4.4390721413130007e-16,5.963959826481655e-16,5.043648752261152e-19,3.0147233765918618e-18,2.568894910112443e-13,3.018307614828852e-14,1.1936899919428692e-16,6.9142239952635895e-12,2.1431576263680789e-19,1.574438608095416e-16,3.34960701303877e-12,2.862796655249067e-19,2.1124824602286555e-21
4.347140554032894e-10,0.11224538517237137,0.9,0.0,0.0,0.0,0.0,0.09999988314662729,2.9973289146879195e-08,2.884855242094603e-08,2.064639418544567e-08,2.070157928178779e-08,1.7315568077277346e-08,1.7924935745208224e-08,1.7888052951329535e-08,1.7885731795497586e-08,1.5969248082536623e-08,1.5980598472460694e-08,1.4436667033406018e-08,1.4477410481371348e-08,1.29884224500629e-10,7.719374539590657e-10,3.901343212538206e-10,7.173850918038454e-11,2.7474192010777543e-10,1.0158509367548905e-10,2.1422729256006497e-10,1.3243998122009711e-10,1.674017281689161e-11,3.1869374035679283e-12,4.060772371724746e-11,9.292808424028224e-16,9.276649325473216e-14,6.19868873157696e-16,4.61242929667816e-16,6.196764067910943e-16,5.444866167135188e-19,3.090486787260154e-18,2.69587527442439e-13,3.405543030313342e-14,1.2402981112016503e-16,7.464288158214714e-12,2.313661361687785e-19,1.6359245475231433e-16,3.616105469401227e-12,3.0905784863979585e-19,2.279448753156752e-21
4.510322249698765e-10,0.11224538566917261,0.9,0.0,0.0,0.0,0.0,0.09999987876021223,3.110020361745615e-08,2.991811599917625e-08,2.1420178027201404e-08,2.1479563994230155e-08,1.7954159803456984e-08,1.8598378098940453e-08,1.8558694382793448e-08,1.855619705079295e-08,1.6568696540893796e-08,1.6580907822489564e-08,1.4977723374729832e-08,1.50215813283089e-08,1.346998547067459e-10,8.075077550330542e-10,4.090297807394012e-10,7.504024657557059e-11,2.97172414432166e-10,1.1074722302244246e-10,2.3056876112077653e-10,1.425075828155088e-10,1.802091229250846e-11,3.3104074342028794e-12,4.3814235731134426e-11,9.642200094793415e-16,1.0317883493708704e-13,6.431645911645683e-16,4.78580306282749e-16,6.429582790288712e-16,5.861445799010199e-19,3.1694156057403768e-18,2.826066218404583e-13,3.8250318191023735e-14,1.2869100611752552e-16,8.035419308883344e-12,2.49069537860563e-19,1.697416384358598e-16,3.892812542581099e-12,3.327086361179463e-19,2.4527240306886983e-21
4.673503945364636e-10,0.11224538616614549,0.9,0.0,0.0,0.0,0.0,0.09999987437379634,3.222724718961773e-08,3.098717396632411e-08,2.2193872640873667e-08,2.2257612571233542e-08,1.8592222891339626e-08,1.9271862391411716e-08,1.9229274796097995e-08,1.9226595490686118e-08,1.7168144961345375e-08,1.7181248748846625e-08,1.5518717334395314e-08,1.5565804357571768e-08,1.3951320841076722e-10,8.430962349785924e-10,4.279559860584794e-10,7.834263811904875e-11,3.2050237596207605e-10,1.2032159817795554e-10,2.475088215877155e-10,1.5294157297826078e-10,1.9348883584682374e-11,3.4338663284806715e-12,4.714260979079184e-11,9.99163175884444e-16,1.1428485630377138e-13,6.664622192623018e-16,4.959193437609318e-16,6.662415988989448e-16,6.29338860255529e-19,3.2515095143458727e-18,2.9595993553741443e-13,4.278093892250274e-14,1.3335258375119087e-16,8.62761917058067e-12,2.6742602103742003e-19,1.7589141178467888e-16,4.179729210943563e-12,3.572321114691134e-19,2.6323052906583996e-21
4.836685641030508e-10,0.11224538666329012,0.9,0.0,0.0,0.0,0.0,0.0999998699873796,3.3354419850493176e-08,3.2055732466585816e-08,2.2967478036787696e-08,2.3035724941180924e-08,1.9229764278455128e-08,1.9945388609395163e-08,1.9899794150115285e-08,1.9896927120857274e-08,1.7767593343891317e-08,1.7781621267435415e-08,1.605964891959285e-08,1.6110079562501258e-08,1.4432431328225608e-10,8.786969519980213e-10,4.4690659140379087e-10,8.16451171603417e-11,3.4473163911042373e-10,1.3030826395875506e-10,2.650473131125495e-10,1.6374177955894377e-10,2.072408963422842e-11,3.5573139574533935e-12,5.0592834914626526e-11,1.0341103412232634e-15,1.2609863970160775e-13,6.897617553090885e-16,5.132600418939235e-16,6.895263659507079e-16,6.74069553206843e-19,3.336767928256338e-18,3.096606264543457e-13,4.766048971417473e-14,1.3801454359225274e-16,9.240889464665607e-12,2.864356389614235e-19,1.8204177472395316e-16,4.476856452729205e-12,3.826283581727883e-19,2.8181895707556526e-21
4.99986733669638e-10,0.11224538716060634,0.9,0.0,0.0,0.0,0.0,0.09999986560096197,3.448172158721286e-08,3.312379660936692e-08,2.3740994225269066e-08,2.3813901033315456e-08,1.9866789973581232e-08,2.061895673966605e-08,2.057025240435809e-08,2.0567191946986358e-08,1.8367041688531564e-08,1.8382025394154457e-08,1.6600518137512026e-08,1.6654406936435013e-08,1.4913319232772553e-10,9.143050011941162e-10,4.658761424008259e-10,8.494721738874471e-11,3.6985997690618545e-10,1.4070720130284887e-10,2.831840763478512e-10,1.7490803231873698e-10,2.2146533381033415e-11,3.6807502795676895e-12,5.4164900039493404e-11,1.069061505089009e-15,1.3863360466160973e-13,7.130631971814183e-16,5.306024004633852e-16,7.128125797166694e-16,7.203367541644397e-19,3.4251900508789295e-18,3.2372184807038227e-13,5.290216485746252e-14,1.4267688521652607e-16,9.875231910569545e-12,3.060984448386714e-19,1.8819272717778955e-16,4.7841952460535635e-12,4.088974597256017e-19,3.010373941575393e-21
5.163049032362251e-10,0.11224538765809419,0.9,0.0,0.0,0.0,0.0,0.09999986121454339,3.560915238690817e-08,3.419137064682923e-08,2.4514421216643657e-08,2.4592140777626777e-08,2.050330518729622e-08,2.129256676900175e-08,2.1240649518869797e-08,2.1237389974753007e-08,1.8966489995266055e-08,1.898246114489655e-08,1.7141324995341605e-08,1.719878647270709e-08,1.539398646979431e-10,9.499163366376492e-10,4.848599517818548e-10,8.824855555532303e-11,3.958871117961845e-10,1.5151833843459733e-10,3.0191895322724284e-10,1.8644016261375153e-10,2.3616217764055984e-11,3.804175364947836e-12,5.7858794000201686e-11,1.1040166670920098e-15,1.5190253583042617e-13,7.363665427887998e-16,5.479464192648386e-16,7.361002397536345e-16,7.681405584934165e-19,3.5167749015530505e-18,3.3815674862463036e-13,5.851915491994604e-14,1.4733960820491488e-16,1.0530648225817854e-11,3.264144918107459e-19,1.9434426907173072e-16,5.1017465689070496e-12,4.3603949957386605e-19,3.208855501129103e-21
5.326230728028123e-10,0.11224538815575358,0.9,0.0,0.0,0.0,0.0,0.09999985682812389,3.673671223671165e-08,3.525845811855398e-08,2.5287759021237707e-08,2.5370444104753988e-08,2.113931444326798e-08,2.1966218684181757e-08,2.1910985454161403e-08,2.1907521209836633e-08,1.9565938264094733e-08,1.9582928535548086e-08,1.7682069500269495e-08,1.7743218164647917e-08,1.5874434632827322e-10,9.85527626407643e-10,5.038539932035882e-10,9.154881737020338e-11,4.2281272458643027e-10,1.6274155995768593e-10,3.2125178678194566e-10,1.9833800313786038e-10,2.5133145721327674e-11,3.9275892398705165e-12,6.167450566154108e-11,1.1389758268182147e-15,1.6591761010747648e-13,7.596717900449511e-16,5.652920980737236e-16,7.593893455838808e-16,8.174810615489096e-19,3.6115213617689065e-18,3.5297847046947075e-13,6.452464609806457e-14,1.5200271214133183e-16,1.1207140126048906e-11,3.4738383296846084e-19,2.0049640032916886e-16,5.429511399155122e-12,4.640545612094845e-19,3.413631370498652e-21
5.489412423693994e-10,0.11224538865358444,0.9,0.0,0.0,0.0,0.0,0.09999985244170341,3.786440112375692e-08,3.632506197742422e-08,2.6061007649377746e-08,2.6148810945900695e-08,2.1774821675720898e-08,2.263991247198769e-08,2.2581260171141755e-08,2.257758565791635e-08,2.016538649501755e-08,2.0183427581988536e-08,1.8222751659482787e-08,1.8287702005584444e-08,1.6354665052138945e-10,1.0211361264252945e-09,5.228548082139149e-10,9.484774527223028e-11,4.506364621063603e-10,1.743767147367714e-10,3.411824209805733e-10,2.1060138769886614e-10,2.6697320189953526e-11,4.050991849060017e-12,6.561202395034572e-11,1.1739389838884953e-15,1.8069042283844726e-13,7.829789369022748e-16,5.826394366938983e-16,7.826798967791857e-16,8.68358358626988e-19,3.7094281810196345e-18,3.682001495127511e-13,7.093181965861206e-14,1.5666619661433544e-16,1.1904709325030683e-11,3.6900652133357446e-19,2.0664912087647143e-16,5.767490714538283e-12,4.929427280336215e-19,3.624698689869288e-21
5.815775815025736e-10,0.11224538964976047,0.9,0.0,0.0,0.0,0.0,0.09999984366885949,4.0120165958112776e-08,3.845682830631511e-08,2.7607237417603558e-08,2.7705734897484534e-08,2.3044343323964388e-08,2.3987425612614334e-08,2.392162579535724e-08,2.3917514215779235e-08,2.136428284314531e-08,2.1384520705717046e-08,1.93039289695098e-08,1.9376826107734835e-08,1.7314476913450038e-10,1.092336147293739e-09,5.60865320673504e-10,1.0144079721385934e-10,5.089767627702013e-10,1.988820765142471e-10,3.8283647112452375e-10,2.3622412871618393e-10,2.996742040505157e-11,4.297763261068666e-12,7.385243590255713e-11,1.2438772884081642e-15,2.1255288597798617e-13,8.295989212170609e-16,6.173390924711494e-16,8.292653333587136e-16,9.747237159974839e-19,3.914717465205023e-18,3.998958881087725e-13,8.500391184677047e-14,1.6599430553386312e-16,1.3363086465044421e-11,4.142121515288392e-19,2.189563295341225e-16,6.47409671104578e-12,5.533387111114436e-19,4.065696317983642e-21
6.142139206357478e-10,0.11224539064662171,0.9,0.0,0.0,0.0,0.0,0.09999983489601139,4.237644678706656e-08,4.05866850644015e-08,2.91531106039399e-08,2.926291209076237e-08,2.4311892722731175e-08,2.533510608517691e-08,2.5261746084339888e-08,2.525717569376936e-08,2.2563179039648827e-08,2.2585740642964325e-08,2.038485698290282e-08,2.046615872570418e-08,1.8273429002696697e-10,1.1635026543510587e-09,5.988723992868815e-10,1.0802644100777747e-10,5.709047213801494e-10,2.2503272119653386e-10,4.2687986950465635e-10,2.6330707210999435e-10,3.342654188765345e-11,4.5444893969268784e-12,8.25799409289096e-11,1.3138315774651688e-15,2.475719966775753e-13,8.762264795187433e-16,6.520453848997276e-16,8.758565458505024e-16,1.0872373924969703e-18,4.132631161293896e-18,4.333489073273045e-13,1.0084076753897793e-13,1.7532393171885653e-16,1.4905793319091437e-11,4.620318054747661e-19,2.31265894441573e-16,7.2215723778495395e-12,6.172281161528392e-19,4.53182578229644e-21
6.46850259768922e-10,0.11224539164416772,0.9,0.0,0.0,0.0,0.0,0.099999826123159,4.463324350772662e-08,4.271464333566869e-08,3.0698627291010636e-08,3.082034198940546e-08,2.557748732322043e-08,2.6682953784004534e-08,2.6601620734013695e-08,2.6596570137310167e-08,2.376207508452754e-08,2.378708752048068e-08,2.1465535757128744e-08,2.1555699805983588e-08,1.9231526310946365e-10,1.2346262573561773e-09,6.368619287139584e-10,1.1460382319407322e-10,6.364168046817049e-10,2.528266890142645e-10,4.733113902078753e-10,2.91848913186097e-10,3.7074708101236094e-11,4.791170372115951e-12,9.179444971941347e-11,1.3838018478590508e-15,2.858220546045039e-13,9.228615957417902e-16,6.8675831226862e-16,9.224535305924736e-16,1.2059001495473024e-18,4.3631568342423335e-18,4.686640251690028e-13,1.1854762206181132e-13,1.8465507195581247e-16,1.6532843531224556e-11,5.124659053496242e-19,2.435778149937824e-16,8.00992553236368e-12,6.8461161036787215e-19,5.0230646321605895e-21
6.794865989020963e-10,0.11224539264239793,0.9,0.0,0.0,0.0,0.0,0.09999981735030207,4.689055601721873e-08,4.4840711186712705e-08,3.2243787561444806e-08,3.237802406122055e-08,2.684114075509987e-08,2.8030968603460157e-08,2.7941249442670465e-08,2.793569759182085e-08,2.496097097778089e-08,2.498856146487925e-08,2.2545965349641232e-08,2.2645449295009796e-08,2.0188772470610946e-10,1.3057005883610476e-09,6.748234986400754e-10,1.2117237758678603e-10,7.055093182158564e-10,2.8226184532354695e-10,5.22129813616058e-10,3.218483537473963e-10,4.091194249445606e-11,5.037806198207582e-12,1.0149587294218161e-10,1.4537880963944985e-15,3.2737027083437423e-13,9.695042539473826e-16,7.214778728688565e-16,9.690562839303088e-16,1.330712748083916e-18,4.606281480171166e-18,5.05945929262832e-13,1.382296045267353e-13,1.9398772305616337e-16,1.824425071656558e-11,5.655148724331639e-19,2.5589209058549416e-16,8.83916398999465e-12,7.554898607824183e-19,5.539390528726967e-21
7.121229380352705e-10,0.11224539364131186,0.9,0.0,0.0,0.0,0.0,0.0999998085774405,4.9148384212686235e-08,4.6964894585275795e-08,3.378859149787645e-08,3.393595777729918e-08,2.8102863799226887e-08,2.9379150437940627e-08,2.9280631910431614e-08,2.9274558102716328e-08,2.6159866719408254e-08,2.6190162602632523e-08,2.36261458178807e-08,2.373540713916555e-08,2.1145170168944509e-10,1.3767213812236774e-09,7.127494647371971e-10,1.2773173609375451e-10,7.781784604813828e-10,3.1333593695436026e-10,5.733339250062962e-10,3.5330410046009256e-10,4.493826850115566e-11,5.284396700520072e-12,1.1168412131400328e-10,1.5237903198765642e-15,3.7227739433702693e-13,1.0161544382949629e-15,7.562040649895947e-16,1.0156648022105744e-15,1.4616759485600232e-18,4.86199171854643e-18,5.452991732679127e-13,1.5999173420150013e-13,2.033218818510201e-16,2.0040028461500403e-11,6.211791271141856e-19,2.682087206108255e-16,9.709295564139598e-12,8.298635342513598e-19,6.0807812168335804e-21
7.447592771684447e-10,0.11224539464090887,0.9,0.0,0.0,0.0,0.0,0.09999979980457406,5.140672799128992e-08,4.908719809061574e-08,3.5333039182944656e-08,3.549414261135778e-08,2.936266514178605e-08,3.0727499181876646e-08,3.06197678387953e-08,3.061315171540727e-08,2.7358762309408997e-08,2.7391891060069935e-08,2.4706077219274325e-08,2.4825573284779918e-08,2.2100721458936836e-10,1.447685779771224e-09,7.506342198517808e-10,1.3428166203205546e-10,8.544203629359902e-10,3.460466342294535e-10,6.269225134782289e-10,3.8621486362546773e-10,4.915370954036792e-11,5.5309417740436e-12,1.2235910538382232e-10,1.5938085151108693e-15,4.2059828762441704e-13,1.0628121330226012e-15,7.909368869183058e-16,1.0622790817810528e-15,1.598790510946586e-18,5.130273932913899e-18,5.868281742835822e-13,1.839389178891834e-13,2.1265754518722099e-16,2.19201903238395e-11,6.794590888954469e-19,2.805277044632896e-16,1.0620328066184328e-11,9.077332974571134e-19,6.647214503866417e-21
7.773956163016189e-10,0.11224539564118852,0.9,0.0,0.0,0.0,0.0,0.09999979103170265,5.3665587250208136e-08,5.120762534210324e-08,3.687713069929354e-08,3.7052578039237086e-08,3.0620551945683664e-08,3.2076014729732754e-08,3.1958656930335386e-08,3.195147847530011e-08,2.855765774778245e-08,2.859374696337621e-08,2.5785759611236024e-08,2.5915947678128537e-08,2.30554279793367e-10,1.518591848164397e-09,7.884736406764969e-10,1.4082200309859896e-10,9.342311180204338e-10,3.803915604279117e-10,6.828943711613661e-10,4.205793563103482e-10,5.3558289016320404e-11,5.777441434908136e-12,1.3352073548954801e-10,1.6638426789035862e-15,4.723824552096068e-13,1.1094773224319889e-15,8.256763369407633e-16,1.108899118990706e-15,1.7420571947324622e-18,5.411114369519828e-18,6.306372111403875e-13,2.1017594818767828e-13,2.2199470992433224e-16,2.3884749832949623e-11,7.403551763977537e-19,2.928490415357964e-16,1.1572269305501142e-11,9.890998169095545e-19,7.238668244794267e-21
8.100319554347931e-10,0.11224539664215019,0.9,0.0,0.0,0.0,0.0,0.09999978225882612,5.592496188663663e-08,5.332617936035186e-08,3.842086612957216e-08,3.861126353854597e-08,3.1876530256480336e-08,3.3424696976007384e-08,3.3297298888544437e-08,3.328953842779697e-08,2.9756553034527918e-08,2.9795730438590557e-08,2.686519305116652e-08,2.7006530265433782e-08,2.4009291090255634e-10,1.589438269128215e-09,8.262646931773543e-10,1.4735266255314378e-10,1.0176067960878114e-09,4.163683095984706e-10,7.412482926787607e-10,4.5639629381081437e-10,5.8152030318439704e-11,6.023895662517009e-12,1.4516892189234501e-10,1.7338928080614283e-15,5.276745265462603e-13,1.156149990877771e-15,8.604224133410439e-16,1.1555249101896666e-15,1.8914767589245615e-18,5.7044991968870306e-18,6.768304235102501e-13,2.388075025679252e-13,2.3133337293251374e-16,2.5933720489860016e-11,8.038678073632554e-19,3.0517273122065367e-16,1.2565127089446716e-11,1.0739637589459063e-18,7.855120332938535e-21
8.426682945679673e-10,0.11224539764379336,0.9,0.0,0.0,0.0,0.0,0.0999997734859443,5.81848517977887e-08,5.544286272767906e-08,3.9964245556434493e-08,4.017019858841205e-08,3.313060528608195e-08,3.477354581523277e-08,3.4635693417730787e-08,3.462733161829577e-08,3.095544816964467e-08,3.099784161160638e-08,2.794437759645325e-08,2.8097320992864948e-08,2.496231195443283e-10,1.6602241631082908e-09,8.64005155841283e-10,1.5387358219726825e-10,1.1045434550069431e-09,4.539744568914297e-10,8.0198307478951e-10,4.936643933304117e-10,6.29349568213564e-11,6.2703043615034175e-12,1.573035748092066e-10,1.8039588993916514e-15,5.865146957538405e-13,1.2028301227600762e-15,8.95175114401533e-16,1.2021564517292362e-15,2.047049962047998e-18,6.010414539609101e-18,7.255118115345487e-13,2.699381429698291e-13,2.406735310910248e-16,2.8067115767349852e-11,8.699973986581546e-19,3.1749877290956904e-16,1.35989092233602e-11,1.1623257897305486e-18,8.496548694435052e-21
