Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014)
1.1264135266362641e-05,0.11333368464916042,0.9,0.0,0.0,0.0,0.0,0.09650047970971982,0.0011666944585806405,2.389492920653074e-06,1.0862129722584534e-05,3.1822583358266276e-05,8.352137989836742e-07,2.691175516886121e-05,3.369194392362298e-06,6.144364708951133e-06,0.00040474916135626015,0.002046113472757139,4.581556258054333e-06,4.47629316527445e-05,1.0758517896467835e-08,7.972511301483284e-08,2.5018429718249992e-08,4.361779143327087e-09,3.420548854113212e-05,0.0003771081418970529,0.004638055747341039,0.0005667685400860793,0.0010625789756806992,6.267755122417884e-10,0.0004261930181320284,3.457154597667113e-11,3.625985703577018e-08,9.10710886300466e-13,1.3630340375960555e-12,8.892002362362481e-13,3.303300739592738e-11,1.1557777376236696e-13,4.305884261209653e-06,0.0005395145178091271,1.9081574581699637e-13,0.0004546091806742236,1.3468160178159704e-11,5.060176407328177e-13,0.00042903403046341116,3.5049584149674606e-11,9.754752483962979e-15,0.00040717866216083204,2.0974148453378756e-15,0.00022564432299715433,1.1070477842715251e-15,3.0423314428760157e-15,1.1851999751896775e-15,6.349290002666602e-14,6.060267107176816e-14,0.0001514533645363719,3.6889251798066966e-15,2.5790820093392962e-14,3.5166366576235972e-15,2.460839102327555e-14,3.312716209792916e-11,3.0794653625783343e-15,5.0520742496223065e-05,2.4733926334870784e-14,7.879103557671461e-05,6.826488548319451e-12,1.4367864833390848e-15,1.0046488112323953e-14,4.766313122561812e-12,7.191773342112212e-10,1.775071081417463e-11,1.2905447113147515e-11,6.425786519867725e-14,3.3583415096972705e-11,1.6261197755593352e-15,2.9238766787415163e-16
1.1465080467230546e-05,0.11335075491934847,0.9,0.0,0.0,0.0,0.0,0.09644246913782936,0.0011834677398685168,2.388229857615729e-06,1.0814523934390644e-05,3.180341324616701e-05,8.347375074586416e-07,2.683351048753837e-05,3.3672893881306527e-06,6.1421350764280945e-06,0.00041164941450982104,0.002080075731291417,4.579476428564037e-06,4.473630568500733e-05,1.0752831116210653e-08,7.968297107880641e-08,2.500416262740036e-08,4.3595812454431194e-09,3.3867865921699714e-05,0.00038372899873587944,0.004712779927272026,0.00057672333601758,0.0010736132394953252,6.264734918618366e-10,0.0004337155515444285,3.504221338247803e-11,3.587494432078399e-08,9.09478148122284e-13,1.3611993624049646e-12,8.85948501820384e-13,3.335094886830403e-11,1.1436258697657477e-13,4.262699135190613e-06,0.0005457682311101167,1.9070566564457675e-13,0.00046104661433577193,1.3648607608695397e-11,5.057221569103683e-13,0.0004339397657941108,3.542370795073428e-11,9.92608574829694e-15,0.0004180534466813641,2.1344346674597935e-15,0.00023125823464708372,1.126483967390972e-15,3.136821747746034e-15,1.2217498543606811e-15,6.552708314007047e-14,6.229809806215155e-14,0.0001557800785987005,3.807434071798592e-15,2.661691665423845e-14,3.615325416023468e-15,2.52966587360318e-14,3.41884892311775e-11,3.1658990223986474e-15,5.276189784624094e-05,2.5520905608905516e-14,8.129652862635935e-05,6.94638988140022e-12,1.4826277569413904e-15,1.03660718561426e-14,4.85002983807193e-12,7.318091447488413e-10,1.824730681035481e-11,1.3316070149452095e-11,6.612419396826061e-14,3.4558824462718716e-11,1.670025860247224e-15,2.975232026837624e-16
1.1645931148011662e-05,0.11336606796286804,0.9,0.0,0.0,0.0,0.0,0.09639033901611674,0.0011984662922775392,2.387094016837387e-06,1.0772826394196578e-05,3.178618762698604e-05,8.343093873266002e-07,2.676495892439083e-05,3.3655769591409035e-06,6.140143302568691e-06,0.000417852625246684,0.0021105747749405033,4.577609134862886e-06,4.4712375570758997e-05,1.0747717137574766e-08,7.964507389616009e-08,2.4991338488147024e-08,4.357604250887939e-09,3.357260011024661e-05,0.00038968436237742066,0.004779887063915394,0.000585677316201589,0.0010833545727235922,6.262017444127577e-10,0.0004404820974023588,3.5462344904783216e-11,3.5538133147332484e-08,9.083715163877963e-13,1.3595522016532724e-12,8.830881911857611e-13,3.363082156775246e-11,1.1329931638856923e-13,4.22493688647668e-06,0.0005513455708024918,1.9060679312131954e-13,0.0004667808473314525,1.3809026356096107e-11,5.054565998422124e-13,0.0004382422136717598,3.5750761506371316e-11,1.0080193849254954e-14,0.0004279143971744251,2.1677341366715677e-15,0.00023632647991069232,1.1439665306103176e-15,3.222717094321671e-15,1.2549124823353938e-15,6.73786733080028e-14,6.383072346194104e-14,0.00015970451741393615,3.915312198391611e-15,2.7368868368769527e-14,3.70454402306957e-15,2.5918843442540257e-14,3.5154549207498184e-11,3.243730487565201e-15,5.481796257861513e-05,2.6235932063955696e-14,8.359443267620056e-05,7.0542368094401186e-12,1.5242806299149049e-15,1.0656439162872816e-14,4.925330006624009e-12,7.431710030922013e-10,1.8696217701503435e-11,1.3689150283813921e-11,6.780744408200935e-14,3.5438550459124756e-11,1.7096566552150832e-15,3.021424311679949e-16
1.1826781828792777e-05,0.11338133432261084,0.9,0.0,0.0,0.0,0.0,0.09633828271999612,0.0012133732066510797,2.385959040741624e-06,1.0732169250334347e-05,3.1768987532801e-05,8.338817730205806e-07,2.6698100817458126e-05,3.3638664677688146e-06,6.13816542775069e-06,0.0004240492319452254,0.0021410117267712347,4.575746076225291e-06,4.468847705643687e-05,1.0742607051725145e-08,7.960720556358303e-08,2.4978529500808823e-08,4.355628302546735e-09,3.3285131771850495e-05,0.00039563650273688347,0.004846861270561318,0.0005946262496580426,0.0010929193753686272,6.259300643569968e-10,0.00044724511030415224,3.58792155214683e-11,3.521004178801015e-08,9.07267513714848e-13,1.3579088326703646e-12,8.802879726431744e-13,3.390485518874852e-11,1.1226362691386535e-13,4.18817621269357e-06,0.0005568759386500735,1.9050810583326854e-13,0.0004724591864380814,1.3967582341025156e-11,5.05191400517945e-13,0.00044243894856988797,3.6068771635413476e-11,1.0234215094229665e-14,0.00043784424895521924,2.2010162250427428e-15,0.00024140917780889404,1.1614396329308041e-15,3.309410152617618e-15,1.288322385961027e-15,6.92497536197337e-14,6.536939541892889e-14,0.00016365719309160425,4.024332338879615e-15,2.81287425836087e-14,3.794120556630412e-15,2.654348981796892e-14,3.613077809493578e-11,3.321572557987902e-15,5.691062975579038e-05,2.6957211950215253e-14,8.593296271473938e-05,7.1620229517675265e-12,1.5663004470968029e-15,1.0949348722950885e-14,5.000587733759369e-12,7.545264575539509e-10,1.91468996501396e-11,1.4065493278150797e-11,6.949342605218265e-14,3.6319704226259554e-11,1.749388392586654e-15,3.0675905611869287e-16
1.2007632509573892e-05,0.11339655481641156,0.9,0.0,0.0,0.0,0.0,0.09628629896516004,0.0012281891017963138,2.3848249264839138e-06,1.0692509908593516e-05,3.175181249080016e-05,8.33454657259957e-07,2.663286627833642e-05,3.3621578879981504e-06,6.1362012522728815e-06,0.00043023927492565463,0.002171387854774399,4.573887179272837e-06,4.4664610109210445e-05,1.0737500845889095e-08,7.956936598907157e-08,2.496573544782412e-08,4.353653353051307e-09,3.300514706976484e-05,0.0004015854244407591,0.004913706305461561,0.00060357014449289,0.0011023104963755305,6.256584429987099e-10,0.0004540045947260132,3.6292850087712134e-11,3.489032073166372e-08,9.061660569890754e-13,1.3562691950939778e-12,8.775454529325956e-13,3.4173149657235824e-11,1.1125441911759515e-13,4.1523764926139304e-06,0.0005623605794307093,1.904096001439678e-13,0.000478082052269081,1.4124291776338732e-11,5.049265569035972e-13,0.00044653104218381353,3.637784379982151e-11,1.0388149622572036e-14,0.00044784216578121504,2.234280954379534e-15,0.0002465059118703492,1.178903287880575e-15,3.396889936870627e-15,1.321973417708004e-15,7.11400949696769e-14,6.691379458708563e-14,0.0001676375667882904,4.134481183629812e-15,2.8896446568719454e-14,3.8840363938529006e-15,2.7170468445241277e-14,3.711705636604283e-11,3.3993985485606466e-15,5.90395369145994e-05,2.7684613936455248e-14,8.831202634339496e-05,7.269748406004222e-12,1.6086795640924834e-15,1.1244747326084033e-14,5.07580308764718e-12,7.65875518420088e-10,1.9599259117103763e-11,1.4445030613089316e-11,7.118154300509886e-14,3.7201973821720626e-11,1.7892132300570606e-15,3.1137308171701316e-16
1.2188483190355007e-05,0.11341173023919436,0.9,0.0,0.0,0.0,0.0,0.09623438651817573,0.0012429146011766039,2.383691670770832e-06,1.0653808139059162e-05,3.173466204624198e-05,8.330280329164583e-07,2.6569189365530675e-05,3.3604511945933297e-06,6.134250581209916e-06,0.0004364227927919101,0.0022017043764513437,4.5720323724732125e-06,4.4640774582426506e-05,1.073239850519958e-08,7.953155505660975e-08,2.495295611454223e-08,4.351679528403537e-09,3.273234885434927e-05,0.0004075311320335112,0.004980425760944452,0.0006125090086584119,0.001111530743420511,6.253869103994921e-10,0.00046076055507424893,3.670327327101029e-11,3.457863594971524e-08,9.050672086430138e-13,1.3546333033323433e-12,8.748582172973021e-13,3.443580317946769e-11,1.1027061738963644e-13,4.1174992923552926e-06,0.0005678006885852225,1.9031127260890777e-13,0.0004836498672473214,1.4279170677314279e-11,5.046620657896441e-13,0.0004505196036926345,3.667808589121907e-11,1.0541997571001653e-14,0.00045790731183418826,2.2675283461425888e-15,0.0002516162770766081,1.1963575087413222e-15,3.4851464010057792e-15,1.3558600582111838e-15,7.304947753306974e-14,6.846361291399412e-14,0.00017164510063064103,4.245745959171623e-15,2.9671891348973493e-14,3.974273563459326e-15,2.7799654465493818e-14,3.811326931199918e-11,3.4771836372976205e-15,6.120431522905466e-05,2.841801474805077e-14,9.073151094574315e-05,7.377413267955349e-12,1.6514108041329748e-15,1.1542585027439603e-14,5.1509761351638494e-12,7.772181957811793e-10,2.0053205876283805e-11,1.4827697955864044e-11,7.28712241439024e-14,3.808506091589662e-11,1.829123950429205e-15,3.159845120666609e-16
1.2369333871136122e-05,0.11342686136562104,0.9,0.0,0.0,0.0,0.0,0.09618254419363036,0.0012575503327208993,2.3825592699382828e-06,1.0616025824177579e-05,3.171753576311771e-05,8.326018931806193e-07,2.6507007727470067e-05,3.358746362894486e-06,6.132313224244642e-06,0.0004425998225447383,0.002231962461600098,4.57018158604438e-06,4.461697026379132e-05,1.0727300013237914e-08,7.949377265243593e-08,2.4940191298515356e-08,4.349706670046621e-09,3.246645542959339e-05,0.0004134736299812973,0.005047023073201721,0.0006214428499599618,0.0011205828847784367,6.251154326811736e-10,0.00046751299568810993,3.711051018292616e-11,3.4274675760054244e-08,9.039707978513587e-13,1.3530010452769627e-12,8.72224235656009e-13,3.4692912717775914e-11,1.0931125843826363e-13,4.083508171435284e-06,0.000573197414963057,1.9021311979573768e-13,0.0004891630554458365,1.4432235383013893e-11,5.043979231895046e-13,0.0004544057771355214,3.696960884287109e-11,1.069575907370926e-14,0.0004680388520567942,2.300758421495917e-15,0.00025673987930833054,1.213802308581689e-15,3.574168431379359e-15,1.3899760421915444e-15,7.497767384307667e-14,7.001854622205089e-14,0.00017567925793114675,4.358113451073068e-15,3.045498485327046e-14,4.064814327271078e-15,2.843092461059979e-14,3.911929827631175e-11,3.5549022907673035e-15,6.3404590054234e-05,2.9157282709094335e-14,9.319128467780535e-05,7.485017631600711e-12,1.6944865021609915e-15,1.1842808471977017e-14,5.226106941950869e-12,7.885544995420565e-10,2.0508650828431757e-11,1.5213426619089e-11,7.45619015643806e-14,3.89686687184024e-11,1.8691129460806597e-15,3.2059335119257875e-16
1.2532099483839127e-05,0.11344044212979448,0.9,0.0,0.0,0.0,0.0,0.09613594511292496,0.0012706462621433821,2.381540837078735e-06,1.0582777943069097e-05,3.17021424205075e-05,8.322187762139639e-07,2.6452273746043015e-05,3.3572135864161356e-06,6.130580832815116e-06,0.0004481536313679919,0.0022591457056209087,4.56851925933734e-06,4.459557286366358e-05,1.0722714647399742e-08,7.945979276847543e-08,2.492871520835271e-08,4.347932135166531e-09,3.2232833828733015e-05,0.00041881913751838564,0.0051068589434570206,0.0006294790189207649,0.001128588339338714,6.248711988100619e-10,0.0004735871864016558,3.7474319459053917e-11,3.400746552683396e-08,9.029862572323195e-13,1.3515351801112905e-12,8.6989728051872e-13,3.491964987703276e-11,1.0846790925169322e-13,4.053645160791453e-06,0.0005780182905849356,1.9012492905001756e-13,0.0004940785706415826,1.4568455586171913e-11,5.041604894516214e-13,0.00045781676306641853,3.722461755693172e-11,1.083407062403283e-14,0.00047721331587501043,2.3306507009991046e-15,0.0002613621215082892,1.2294945840734818e-15,3.654935272865167e-15,1.4208724516258249e-15,7.67289632639352e-14,7.142212006896727e-14,0.0001793323200580831,4.460176960489488e-15,3.116623863709078e-14,4.1465466130395695e-15,2.900075260360803e-14,4.003302674178693e-11,3.624773812119338e-15,6.541487301017229e-05,2.9827545276272415e-14,9.54394045547427e-05,7.581809909210812e-12,1.7335436093760393e-15,1.2115010889013296e-14,5.2936886055366674e-12,7.987517315407327e-10,2.0919762113567205e-11,1.5563150249076337e-11,7.6083925240249e-14,3.976413210273477e-11,1.905164617411255e-15,3.2473909418153033e-16
1.267858853527183e-05,0.11345263510522069,0.9,0.0,0.0,0.0,0.0,0.09609405305049344,0.0012823712511232394,2.3806248347110204e-06,1.0553445823732261e-05,3.168830461252781e-05,8.318742980877187e-07,2.6403973744254938e-05,3.3558353465295047e-06,6.129030662824427e-06,0.0004531476111915,0.002283571588394846,4.5670258622555995e-06,4.45763364900493e-05,1.0718590461784813e-08,7.942923046736622e-08,2.4918396527136964e-08,4.346335754001445e-09,3.202701779708525e-05,0.00042362787710912425,0.005160630819814972,0.0006367081022542318,0.001135680343216445,6.246514355283293e-10,0.0004790515259528122,3.779957343636202e-11,3.377194748565103e-08,9.02101836728962e-13,1.350218378671237e-12,8.678372562920442e-13,3.511999657881911e-11,1.0772462011993412e-13,4.027338340539596e-06,0.0005823284420459601,1.9004567424884231e-13,0.0004984652544499537,1.468981822411784e-11,5.039470348787274e-13,0.00046081728149691836,3.744823434642635e-11,1.0958491320751893e-14,0.00048551523509126016,2.357541786897868e-15,0.00026553081505262976,1.2436111240039457e-15,3.72814257735725e-15,1.448830836202136e-15,7.831787258897585e-14,7.268850364663893e-14,0.00018263782157393972,4.552781499047961e-15,3.181155058096633e-14,4.220294030724087e-15,2.951488905595744e-14,4.086203403177607e-11,3.6875820447163614e-15,6.724821612069142e-05,3.0434686181695857e-14,9.749041075664101e-05,7.668881179640547e-12,1.7689243201674404e-15,1.2361581007141748e-14,5.354482931809316e-12,8.079248388056195e-10,2.1290689928167305e-11,1.5879938826550612e-11,7.745374511378795e-14,4.048004840784527e-11,1.9376564131676026e-15,3.2846847340296443e-16
1.2825077586704534e-05,0.1134648003289589,0.9,0.0,0.0,0.0,0.0,0.09605220503189252,0.001294038473875172,2.3797093864088533e-06,1.0524655479167844e-05,3.167448193693356e-05,8.315301264304263e-07,2.6356554130445607e-05,3.3544582868749354e-06,6.127488904064558e-06,0.00045813739523012836,0.002307961067600508,4.565534984180151e-06,4.455712011048555e-05,1.0714468770601255e-08,7.939868665342146e-08,2.4908087026277505e-08,4.344740066064779e-09,3.182527715644145e-05,0.0004284345185514737,0.005214328199189162,0.0006439339035153578,0.0011426668533444833,6.244317248549757e-10,0.00048451356371256,3.8122781222119207e-11,3.3540988723071626e-08,9.012190015579197e-13,1.3489039153110942e-12,8.658086019080868e-13,3.5316873331912604e-11,1.0699574792923421e-13,4.001554089538897e-06,0.0005866120327645796,1.8996652849269906e-13,0.0005028168563162795,1.4810019199563656e-11,5.037338009880514e-13,0.0004637527589005454,3.766633433445595e-11,1.1082855531325653e-14,0.0004938592346020383,2.384421548108085e-15,0.00026970752554430995,1.2577215053221463e-15,3.801834467211259e-15,1.4769299176709577e-15,7.991874316918737e-14,7.395773431251647e-14,0.0001859598413144839,4.646087305784564e-15,3.246172604832788e-14,4.294210947398266e-15,3.003018665143824e-14,4.169728206458119e-11,3.75030607543895e-15,6.910416595764606e-05,3.104546064121863e-14,9.956755798476533e-05,7.755912918885319e-12,1.8045184599244984e-15,1.260962893720567e-14,5.415249656871176e-12,8.170937813913197e-10,2.166245166437444e-11,1.6198623288946563e-11,7.882328318940436e-14,4.119581743964101e-11,1.9701875301156614e-15,3.3219615945073307e-16
1.2971566638137238e-05,0.11347693817499538,0.9,0.0,0.0,0.0,0.0,0.09601040050872234,0.0013056482718636776,2.3787944899561607e-06,1.0496390197020447e-05,3.166067419270318e-05,8.311862579873177e-07,2.630998758164105e-05,3.353082395690174e-06,6.1259554635158196e-06,0.0004631230004884032,0.002332314683860293,4.5640465910515775e-06,4.45379235455713e-05,1.071034956385538e-08,7.936816125013783e-08,2.4897786607804714e-08,4.343145122617949e-09,3.162748790539351e-05,0.00043323906408135527,0.005267952642795751,0.0006511564265961826,0.0011495492706945878,6.242120790777958e-10,0.0004899733018676484,3.8443956048173475e-11,3.331444984874427e-08,9.003377763040945e-13,1.3475917909340629e-12,8.638103159006051e-13,3.551032886857202e-11,1.062808440158113e-13,3.976276393292017e-06,0.0005908695940673202,1.8988749022118544e-13,0.0005071336041294432,1.4929067018776778e-11,5.035207850552675e-13,0.000466623859489886,3.7878980174717304e-11,1.1207163322678686e-14,0.0005022448734322992,2.411289995297903e-15,0.0002738920622911877,1.271825734567241e-15,3.8760059527637375e-15,1.5051669675593976e-15,8.153146458131858e-14,7.522966798137846e-14,0.00018929809726279178,4.74008796287835e-15,3.3116720340818284e-14,4.3682889537384245e-15,3.054658698219604e-14,4.253871322085556e-11,3.812934755861014e-15,7.098251448238141e-05,3.165980699409313e-14,0.00010167074325884279,7.842905173832762e-12,1.8403224377502877e-15,1.2859129693744458e-14,5.475988813453174e-12,8.26258564236419e-10,2.20350051206292e-11,1.6519171458881102e-11,8.01922776947485e-14,4.1911302382398976e-11,2.0027546496475634e-15,3.359221543331973e-16
1.3118055689569942e-05,0.11348904901072827,0.9,0.0,0.0,0.0,0.0,0.09596863894886297,0.001317200988037724,2.3778801430853168e-06,1.0468633926420909e-05,3.1646881185212554e-05,8.308426896161109e-07,2.6264247877560266e-05,3.3517076615300327e-06,6.124430249850336e-06,0.00046810444345085514,0.002356632961611016,4.562560649426975e-06,4.451874661269869e-05,1.0706232831367422e-08,7.933765418503672e-08,2.4887495178159966e-08,4.34155086331106e-09,3.1433530988241544e-05,0.00043804151590652997,0.005321505659194823,0.0006583756753363908,0.0011563289814424604,6.239924854395046e-10,0.000495430742580104,3.876311131032756e-11,3.3092198991167726e-08,8.994580939702297e-13,1.346281957436971e-12,8.618415373489462e-13,3.570041145330728e-11,1.0557949982376999e-13,3.951489876530287e-06,0.0005951016414525788,1.898085578731437e-13,0.0005114157261965955,1.5046970307071e-11,5.033079843069087e-13,0.00046943125784633746,3.8086235422938926e-11,1.1331414760833899e-14,0.0005106717115753521,2.438147139026078e-15,0.00027808423843132005,1.2859238182021185e-15,3.950651628682427e-15,1.5335389661129185e-15,8.315592351128185e-14,7.650416220129632e-14,0.00019265230835194375,4.8347768857728184e-15,3.3776487589105986e-14,4.442519738506242e-15,3.106403231063509e-14,4.338626838843687e-11,3.875456673666341e-15,7.288305210292588e-05,3.227766033712233e-14,0.00010379985704516384,7.929857990718088e-12,1.8763324743126696e-15,1.3110056975186831e-14,5.536700433846222e-12,8.354191922133453e-10,2.2408308570588158e-11,1.6841549478455454e-11,8.156046849067778e-14,4.262636728466113e-11,2.0353543008388615e-15,3.396464600305459e-16
1.3264544741002645e-05,0.11350113319561847,0.9,0.0,0.0,0.0,0.0,0.0959269198358112,0.0013286969667481538,2.376966343482349e-06,1.0441371257398776e-05,3.163310272585094e-05,8.304994182279154e-07,2.6219309826598778e-05,3.3503340732359467e-06,6.122913173377928e-06,0.0004730817401074786,0.002380916409766031,4.561077126460363e-06,4.449958912793977e-05,1.0702118562710705e-08,7.930716537943292e-08,2.4877212644560325e-08,4.339957317734554e-09,3.1243292062601967e-05,0.0004428418762073312,0.00537498870645531,0.0006655916535250349,0.0011630073572411338,6.237729516302696e-10,0.0005008858879878667,3.9080260284980585e-11,3.287410800414751e-08,8.985799637919853e-13,1.344974407637015e-12,8.599013573998637e-13,3.588716871374064e-11,1.0489130488455611e-13,3.927179778954696e-06,0.0005993086752316677,1.8972972996552572e-13,0.0005156634511930013,1.5163737574840793e-11,5.030953960060015e-13,0.00047217563815141856,3.828816410298758e-11,1.1455609910947726e-14,0.0005191393101004764,2.4649929897290662e-15,0.0002822838707994826,1.3000157626054517e-15,4.0257665590778766e-15,1.5620432091840714e-15,8.479201123369721e-14,7.778107926315182e-14,0.00019602219454177097,4.930147755140357e-15,3.444098378127529e-14,4.516895263688332e-15,3.158246681248384e-14,4.423989083537927e-11,3.937861287621503e-15,7.480556782916836e-05,3.2898959809804186e-14,0.00010595478354165268,8.016771415184654e-12,1.912545025069662e-15,1.336238611933984e-14,5.597384549915213e-12,8.445756701300518e-10,2.2782321679493518e-11,1.7165725588669954e-11,8.292760736048762e-14,4.334088241561097e-11,2.067983303489427e-15,3.4336907849780547e-16
