Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032)
1.9970121360869175e-06,0.11244558580709019,0.9,0.0,0.0,0.0,0.0,0.09935004792522946,0.000252368417584106,2.447752359025857e-06,1.7757229069711455e-05,3.15600515156516e-05,8.581269173416829e-07,3.7976800065480795e-05,3.4602426907238904e-06,6.2743412598717935e-06,7.476529721750575e-05,0.0003279352826301793,4.686549655924647e-06,4.1234312366565345e-05,1.1020821943602393e-08,8.166892242765259e-08,2.5704780840263904e-08,4.461266136363677e-09,9.031645628177156e-05,6.727082078243031e-05,0.0007853900857962602,0.00010058545525651823,0.0002132515328421023,6.400394267816072e-10,7.437715744637546e-05,7.759824055280992e-12,9.934778063358486e-08,9.37212369023438e-13,1.302873178741787e-12,1.3020603430230539e-12,6.8791417787264134e-12,3.1528957451316717e-13,1.1171679315813306e-05,0.00011523051967984048,1.8909237604822546e-13,7.991876355299248e-05,2.4568239081697405e-12,4.659563382582487e-13,6.30069667035843e-05,5.34115151646411e-12,1.7312364164910019e-15,2.2128471138855704e-05,3.660909927005013e-16,9.472366602650586e-06,1.974967647398419e-16,1.0630640565112171e-16,3.3657142048808963e-17,2.4566834066329556e-15
2.02089422806021e-06,0.11244838832464013,0.9,0.0,0.0,0.0,0.0,0.0993417468604982,0.00025517047563785407,2.447671315500747e-06,1.7774096231142862e-05,3.1604280996535045e-05,8.58071316928031e-07,3.8050237055757894e-05,3.46003336963358e-06,6.2738982087311856e-06,7.566914545408996e-05,0.00033311499828712557,4.6862386102791314e-06,4.1361511905470066e-05,1.1020457099248853e-08,8.166621860502054e-08,2.5703115382092128e-08,4.4611775170994765e-09,9.026969576704356e-05,6.808125663994711e-05,0.000797692076727483,0.00010180592290079031,0.000216830119332162,6.400367195943942e-10,7.529658646522785e-05,7.845130648672276e-12,9.928575477463127e-08,9.384240088743333e-13,1.3067505155731783e-12,1.3044366668716854e-12,6.993822329035742e-12,3.1509375023839454e-13,1.117606334021695e-05,0.00011716942110553544,1.8935751576453962e-13,8.126327181347404e-05,2.4978851441357842e-12,4.673938603144125e-13,6.413497858546718e-05,5.436184247027691e-12,1.7522420365009466e-15,2.2734559957615343e-05,3.7061567011450423e-16,9.788977135525291e-06,1.9987587764047728e-16,1.0918175500703865e-16,3.4763060270833606e-17,2.5140368923857444e-15
2.0447763200335022e-06,0.11245119089629364,0.9,0.0,0.0,0.0,0.0,0.0993334476637094,0.00025796602674946835,2.447588775356125e-06,1.7788804554592118e-05,3.164668828728523e-05,8.580155375445116e-07,3.811896902730239e-05,3.459823188631071e-06,6.27345542086797e-06,7.657276123291997e-05,0.00033829847704416085,4.685927423469436e-06,4.148517447318525e-05,1.1020085515866703e-08,8.166346484728458e-08,2.5701444562671198e-08,4.461085403935357e-09,9.021111431829407e-05,6.889162262560556e-05,0.0008100031248474775,0.00010302626914690864,0.0002204106581507969,6.400334040881211e-10,7.621595046824538e-05,7.930218706417245e-12,9.921073559186888e-08,9.395812857601803e-13,1.3105152787661984e-12,1.306651195725283e-12,7.1085409688805046e-12,3.1485672464371695e-13,1.117867476564716e-05,0.00011910722669512624,1.8961174061334905e-13,8.261074127015902e-05,2.5390284852991154e-12,4.687914171134171e-13,6.526622568602812e-05,5.531470556313937e-12,1.773245561128381e-15,2.3347103658902275e-05,3.7514001914141204e-16,1.0110701242164818e-05,2.02254783334884e-16,1.120926649132408e-16,3.588849517682694e-17,2.571981509250305e-15
2.0686584120067946e-06,0.11245399336860327,0.9,0.0,0.0,0.0,0.0,0.09932515058106464,0.0002607551725726513,2.447504744177768e-06,1.7801418753250945e-05,3.168734417298835e-05,8.579595813537142e-07,3.8183114246662623e-05,3.4596121533631457e-06,6.273012933071465e-06,7.747613336147437e-05,0.0003434853055842091,4.685616123015253e-06,4.160539569802608e-05,1.101970721860621e-08,8.166066134066e-08,2.5699768446766063e-08,4.460989811691778e-09,9.0141141318494e-05,6.970191879136856e-05,0.0008223221224675593,0.00010424649427481444,0.00022399271208592352,6.400294815729801e-10,7.713524933504529e-05,8.015091455149909e-12,9.912319999555965e-08,9.406863223507148e-13,1.314170530575048e-12,1.3087080407926444e-12,7.223283614589905e-12,3.1458001017802477e-13,1.1179572080116478e-05,0.00012104368794811301,1.8985547469325998e-13,8.396107849564422e-05,2.5802510437374756e-12,4.70150089264717e-13,6.64006081203799e-05,5.6270019189685185e-12,1.7942469954090055e-15,2.3966004728742036e-05,3.7966403949695824e-16,1.0437494976932141e-05,2.0463348205206732e-16,1.1503894985415708e-16,3.7033438249467495e-17,2.63051584525323e-15
2.116422595953379e-06,0.11245959742801379,0.9,0.0,0.0,0.0,0.0,0.09930856369747335,0.0002663146515763003,2.4473322371337624e-06,1.7820618360892566e-05,3.1763671213246165e-05,8.578471476948936e-07,3.8298111244003475e-05,3.4591875459042876e-06,6.272128986550099e-06,7.92821041903401e-05,0.00035386743082839597,4.684993278818825e-06,4.183588375915468e-05,1.1018930610387246e-08,8.165490602819486e-08,2.5696400599372477e-08,4.460788262788393e-09,8.996869422160963e-05,7.132230187978334e-05,0.0008469796999104617,0.00010668658230372512,0.0002311596820921876,6.400198233688932e-10,7.897365118742898e-05,8.184203821788144e-12,9.891243774531754e-08,9.427477548352416e-13,1.3211643352510983e-12,1.312364900528015e-12,7.452786739329944e-12,3.139134075475684e-13,1.1176452841433683e-05,0.00012491162872145192,1.9031308511886682e-13,8.666999482361858e-05,2.6629226456845285e-12,4.727549565915192e-13,6.867839236328166e-05,5.818766818860958e-12,1.836243613187625e-15,2.5222492357552823e-05,3.887110930692998e-16,1.1106110199809842e-05,2.0939025948850877e-16,1.2103690913849776e-16,3.938180204590482e-17,2.7493482374484668e-15
2.164186779899963e-06,0.11246519938040393,0.9,0.0,0.0,0.0,0.0,0.09929198799999127,0.0002718497112390814,2.4471538624926163e-06,1.7832191581058812e-05,3.1833775346416884e-05,8.577340351391194e-07,3.8396148459436947e-05,3.4587596050950974e-06,6.2712465978104036e-06,8.108697748543275e-05,0.0003642583504032154,4.684370253123727e-06,4.205369065315168e-05,1.1018127581330705e-08,8.164895493948535e-08,2.5693012414567403e-08,4.460573041218406e-09,8.975561369891429e-05,7.294240635434809e-05,0.0008716565977005994,0.00010912618925465901,0.00023832779106219417,6.400077655672588e-10,8.081179109611984e-05,8.352493087057123e-12,9.865708561599394e-08,9.446236930668722e-13,1.3277548055527094e-12,1.3154392159900786e-12,7.682227530511954e-12,3.131054148659511e-13,1.1167151573498592e-05,0.00012877143377151658,1.9073342197202016e-13,8.938932136392213e-05,2.7458783506304185e-12,4.752165369338708e-13,7.096758286728029e-05,6.011415119013852e-12,1.8782319305087484e-15,2.6503257530110335e-05,3.9775682861163957e-16,1.179445109533285e-05,2.1414621184852694e-16,1.2717417562541826e-16,4.180803394076551e-17,2.870523598783268e-15
2.2119509638465474e-06,0.11247079818183778,0.9,0.0,0.0,0.0,0.0,0.09927542514186295,0.00027736113621363076,2.4469697052037997e-06,1.7836617811371638e-05,3.189813076214045e-05,8.576202641765211e-07,3.847812427241921e-05,3.4583283978215576e-06,6.27036595621614e-06,8.28906798356785e-05,0.000374655254915423,4.683747194472126e-06,4.225949284463656e-05,1.1017298513938643e-08,8.16428109078842e-08,2.568960450603845e-08,4.460344355209265e-09,8.950501883910952e-05,7.456223268782662e-05,0.0008963451067093667,0.00011156531740765015,0.00024549400089440756,6.399933360373773e-10,8.264966816623645e-05,8.519984140506901e-12,9.836060381663342e-08,9.463283504540455e-13,1.3339635928203925e-12,1.3179621722032606e-12,7.911508366631757e-12,3.121670054419083e-13,1.1152096686500688e-05,0.0001326214297787822,1.9111932627872625e-13,9.211839463510823e-05,2.8290976856985876e-12,4.775424743945465e-13,7.326746944958854e-05,6.204886296766309e-12,1.9202119881954855e-15,2.7807548936644e-05,4.068012439574285e-16,1.2502132603482489e-05,2.1890134107503836e-16,1.33449316849968e-16,4.4311980152058e-17,2.9940320793712284e-15
2.2597151477931317e-06,0.11247639286628235,0.9,0.0,0.0,0.0,0.0,0.099258876645377,0.00028284969539469555,2.446779865290295e-06,1.7834359213071098e-05,3.195717556576428e-05,8.575058564140004e-07,3.8544913881323544e-05,3.457893999025587e-06,6.269487220566579e-06,8.469314463352914e-05,0.0003850555381594174,4.683124230355159e-06,4.2453930723214876e-05,1.101644385858716e-08,8.163647726977515e-08,2.5686177520938166e-08,4.460102446379259e-09,8.921988958896811e-05,7.618178137379361e-05,0.000921038002848636,0.00011400396904772389,0.00025265546659575337,6.399765692037621e-10,8.448728153584206e-05,8.686701366160923e-12,9.802629643261744e-08,9.478748560656486e-13,1.339811188996201e-12,1.319964130746926e-12,8.140537940454228e-12,3.1110865737590793e-13,1.1131699126701214e-05,0.00013646007379060314,1.9147342286634418e-13,9.485658500815971e-05,2.912561238222624e-12,4.797400054194925e-13,7.557737819126727e-05,6.399122960237614e-12,1.9621838270864976e-15,2.9134631043913155e-05,4.1584433700191557e-16,1.322875877858634e-05,2.2365564914713e-16,1.3986092800697199e-16,4.6893454289573806e-17,3.1198644133462965e-15
2.307479331739716e-06,0.11248198253817475,0.9,0.0,0.0,0.0,0.0,0.09924234390788095,0.0002883161403498981,2.446584456160182e-06,1.782586066396838e-05,3.201131450934593e-05,8.573908343971107e-07,3.859736834578817e-05,3.4574564907469377e-06,6.268610525438138e-06,8.649431181241842e-05,0.000395456786463531,4.682501471462346e-06,4.263761052109963e-05,1.1015564125923682e-08,8.16299578082358e-08,2.5682732134548368e-08,4.4598475858593335e-09,8.890306816982113e-05,7.78010529240122e-05,0.0009457285297115444,0.00011644214645770178,0.0002598095291214295,6.399575053389744e-10,8.632463037727167e-05,8.852668593931347e-12,9.765731315409318e-08,9.492753367788939e-13,1.3453169883412227e-12,1.32147459788973e-12,8.369231019986045e-12,3.0994035904995275e-13,1.110635249844496e-05,0.0001402859473016818,1.9179813672642776e-13,9.76032947755549e-05,2.9962505948695942e-12,4.818159804676302e-13,7.7896669541758e-05,6.5940706834275245e-12,2.004147487912848e-15,3.0483785623018486e-05,4.2488610570972943e-16,1.3973925109098711e-05,2.2840913807262403e-16,1.4640763390842364e-16,4.9552240348447747e-17,3.2480118801375294e-15
2.3552435156863003e-06,0.11248756637227068,0.9,0.0,0.0,0.0,0.0,0.099225828207738,0.00029376120396876134,2.446383602985668e-06,1.7811549763844897e-05,3.206092153302281e-05,8.572752214400482e-07,3.8636313789615345e-05,3.4570159612011173e-06,6.267735986089144e-06,8.82941275681689e-05,0.0004058567683750218,4.681879014968111e-06,4.2811106138568645e-05,1.1014659879568054e-08,8.16232566989482e-08,2.5679269045186505e-08,4.459580070626815e-09,8.855726086552711e-05,7.942004786596696e-05,0.0009704103810964012,0.00011887985191163638,0.0002669537081699052,6.399361898932639e-10,8.816171389824107e-05,9.017909057766e-12,9.725665141033507e-08,9.505409938122345e-13,1.3504993462491883e-12,1.3225221982131774e-12,8.597508208206372e-12,3.086716159040166e-13,1.1076433228207793e-05,0.00014409775038874632,1.9209570824142317e-13,0.00010035795635765256,3.0801482849755803e-12,4.837768846392139e-13,8.022473651355801e-05,6.789677848977151e-12,2.0461030111858722e-15,3.1854313063590693e-05,4.339265481216519e-16,1.4737220698555823e-05,2.331618098811656e-16,1.5308809097508874e-16,5.228809583861284e-17,3.378466269253276e-15
2.4030076996328846e-06,0.11249314360839577,0.9,0.0,0.0,0.0,0.0,0.09920933071019623,0.000299185599321609,2.4461774411590366e-06,1.779183688990337e-05,3.210634212103214e-05,8.571590414654122e-07,3.866255075537784e-05,3.4565725038991792e-06,6.266863702190614e-06,9.009254406868112e-05,0.0004162534247102961,4.6812569470321595e-06,4.297496087596334e-05,1.1013731729159858e-08,8.161637845867761e-08,2.567578896940526e-08,4.459300219983416e-09,8.818504015175364e-05,8.10387667405546e-05,0.0009950776835126697,0.0001213170876688679,0.000274085694980346,6.399126728481781e-10,8.999853134274091e-05,9.182445360515322e-12,9.68271588796254e-08,9.51682173583325e-13,1.3553756349988921e-12,1.323134653546939e-12,8.825295703445561e-12,3.0731145840384994e-13,1.104230076803077e-05,0.00014789429592843158,1.9236820730080876e-13,0.00010312003063968093,3.1642377280808723e-12,4.856288572480297e-13,8.25610029683582e-05,6.9858954991269785e-12,2.0880504370959387e-15,3.324553348230278e-05,4.429656623605789e-16,1.551823029955803e-05,2.3791366661783335e-16,1.599009883905447e-16,5.5100754463347945e-17,3.5112198429384437e-15
2.450771883579469e-06,0.11249871354876557,0.9,0.0,0.0,0.0,0.0,0.09919285247314467,0.00030459001872559685,2.445966114831397e-06,1.776711530127465e-05,3.2147895471832125e-05,8.570423188542017e-07,3.867685370743947e-05,3.4561262168133537e-06,6.265993760491292e-06,9.188951915500604e-05,0.00042664485899961146,4.680635344586364e-06,4.31296890692506e-05,1.1012780323778687e-08,8.160932789651314e-08,2.567229263749859e-08,4.459008372245568e-09,8.778884714734113e-05,8.265721009993901e-05,0.0010197249787491098,0.00012375385596871338,0.000281203345169321,6.398870081070064e-10,9.183508199171648e-05,9.34629944522637e-12,9.637153634998428e-08,9.527084330218192e-13,1.3599622964378318e-12,1.3233387669918858e-12,9.052525061341547e-12,3.058684511205078e-13,1.100429783685889e-05,0.00015167450392362112,1.9261754630344535e-13,0.00010588900543715253,3.2485031854482265e-12,4.87377710303841e-13,8.490492199760345e-05,7.182677194800263e-12,2.1299898054222533e-15,3.465678762831709e-05,4.520034466366586e-16,1.63165361922934e-05,2.4266471033729017e-16,1.6684504914659506e-16,5.798992879023133e-17,3.6462653012948284e-15
2.498536067526053e-06,0.11250427555462615,0.9,0.0,0.0,0.0,0.0,0.09917639445274559,0.0003099751330043402,2.445749775532821e-06,1.7737761289452772e-05,3.2185876495534095e-05,8.569250783053134e-07,3.867997067164493e-05,3.4556772015887506e-06,6.2651262367103416e-06,9.368501603684078e-05,0.0004370293283186467,4.680014276604941e-06,4.3275777634136366e-05,1.1011806345730807e-08,8.160211006782393e-08,2.5668780789292418e-08,4.45870488161955e-09,8.737099435960644e-05,8.427537850556527e-05,0.0010443472065502061,0.0001261901590257601,0.00028830467163042887,6.39859252917558e-10,9.367136516354386e-05,9.509492572526845e-12,9.589234090009294e-08,9.53628599665988e-13,1.364274891714456e-12,1.3231604116676356e-12,9.279132959263582e-12,3.0435070282556644e-13,1.0962750697481496e-05,0.00015543739594863921,1.9284549212525386e-13,0.00010866439407721559,3.332929715247143e-12,4.890289459614264e-13,8.725597439257515e-05,7.379978882542405e-12,2.1719211554532197e-15,3.608743759862162e-05,4.610398992516353e-16,1.7131719908757515e-05,2.474149430984522e-16,1.7391903068864424e-16,6.095531270492175e-17,3.783595747932974e-15
2.5463002514726374e-06,0.1125098290431194,0.9,0.0,0.0,0.0,0.0,0.0991599575089385,0.0003153415909205343,2.4455285808714513e-06,1.7704134370134843e-05,3.2220557659138675e-05,8.568073447042551e-07,3.867262299495283e-05,3.4552255628000334e-06,6.26426119699922e-06,9.547900298568872e-05,0.0004474052344820589,4.67939380508693e-06,4.3413687527732065e-05,1.1010810504691452e-08,8.159473023085012e-08,2.5665254170211337e-08,4.4583901152632785e-09,8.693366868624681e-05,8.58932725263216e-05,0.0010689396874372541,0.0001286259990257136,0.000295387837516137,6.398294673279423e-10,9.550738021431943e-05,9.672045303425804e-12,9.539198935872304e-08,9.54450827176729e-13,1.3683281483576311e-12,1.3226245235895986e-12,9.505060963778133e-12,3.0276587746895896e-13,1.0917969465721438e-05,0.0001591820897178521,1.9305367717501023e-13,0.00011144573407822456,3.4175031308345614e-12,4.905877730379294e-13,8.961366719515214e-05,7.577758768511454e-12,2.2138445259164774e-15,3.753686738311784e-05,4.700750186024604e-16,1.7963363809464522e-05,2.521643669596379e-16,1.8112172528405245e-16,6.399658371009347e-17,3.9232046567732665e-15
2.5940644354192217e-06,0.1125153734842605,0.9,0.0,0.0,0.0,0.0,0.09914354241080776,0.0003206900187639868,2.4453026933131756e-06,1.7666577512661563e-05,3.2252190694871835e-05,8.566891430015491e-07,3.8655505212050954e-05,3.454771407253324e-06,6.263398699148258e-06,9.727145302863175e-05,0.00045777111558562055,4.678773985868698e-06,4.354385513407242e-05,1.1009793532209901e-08,8.158719380598183e-08,2.5661713527635513e-08,4.458064450540603e-09,8.647893463782831e-05,8.751089273683946e-05,0.0010934981057180253,0.0001310613781217546,0.0003024511493219057,6.39797713675916e-10,9.734312653797734e-05,9.833977486977623e-12,9.487276200218974e-08,9.551826467286987e-13,1.3721360049040727e-12,1.3217550982218808e-12,9.730255301805062e-12,3.011212059114423e-13,1.0870248448429406e-05,0.00016290779378578366,1.9324360962990136e-13,0.00011423258591451402,3.5022099617279653e-12,4.920591226696952e-13,9.197753232308423e-05,7.775977198989784e-12,2.255759954917815e-15,3.900448325661e-05,4.791088031842141e-16,1.8811052518133143e-05,2.569129839741618e-16,1.884519601428281e-16,6.711340507177825e-17,4.065085840111625e-15
2.641828619365806e-06,0.11252090839800738,0.9,0.0,0.0,0.0,0.0,0.09912714984180278,0.000326021020082933,2.445072279044114e-06,1.7625417404362486e-05,3.2281008179913186e-05,8.565704981009818e-07,3.8629285011364714e-05,3.4543148433346435e-06,6.262538793562843e-06,9.906234364504876e-05,0.0004681256378970467,4.678154869283236e-06,4.366669357630012e-05,1.1008756176587423e-08,8.157950633780115e-08,2.565815960755261e-08,4.457728272467166e-09,8.600873775105333e-05,8.912823971592761e-05,0.0011180184927321274,0.0001334962984313784,0.00030949305009172513,6.397640561118003e-10,9.917860356624483e-05,9.995308252425355e-12,9.433680645664382e-08,9.558310145280673e-13,1.3757116531637012e-12,1.3205751904397232e-12,9.954666636073548e-12,2.9942349830630973e-13,1.0819866507320756e-05,0.00016661380238984435,1.934166829005239e-13,0.00011702453185942809,3.5870374170546723e-12,4.934476631404132e-13,9.434712526704944e-05,7.974596547178589e-12,2.297667479888484e-15,4.0489714029702956e-05,4.881412515923634e-16,1.9674374217411482e-05,2.616607961863543e-16,1.9590859731890837e-16,7.030542781575013e-17,4.209233418007388e-15
2.6895928033123903e-06,0.1125264333514183,0.9,0.0,0.0,0.0,0.0,0.09911078040480109,0.0003313351755478904,2.444837506915003e-06,1.758096474723809e-05,3.23072249945714e-05,8.564514347572309e-07,3.859460329413685e-05,3.4538559804054112e-06,6.2616815240245995e-06,0.00010085165646813841,0.00047846758809531447,4.677536500676464e-06,4.378259395797762e-05,1.1007699198124022e-08,8.15716734598569e-08,2.5654593151490668e-08,4.457381971343614e-09,8.552490816611248e-05,9.074531404513578e-05,0.0011424972103724587,0.00013593076203369093,0.00031651211276064774,6.39728560154766e-10,0.00010101381076844598,1.0156056005483136e-11,9.378614177548071e-08,9.564023556694555e-13,1.3790675782017418e-12,1.3191069176792665e-12,1.0178249845371046e-11,2.976791570360795e-13,1.0767087445969759e-05,0.00017029949044491748,1.9357418436759644e-13,0.0001198211749010001,3.671973351302495e-12,4.947578139083622e-13,9.672202385711434e-05,8.173581106066233e-12,2.3395671375404607e-15,4.1992011169248354e-05,4.971723625243938e-16,2.055292180914971e-05,2.664078056279917e-16,2.0349053341908057e-16,7.357229257735728e-17,4.355641789046066e-15
