Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123)
7.510241589914207e-10,0.11224539483287038,0.9,0.0,0.0,0.0,0.0,0.09999979812053035,5.1840298700048844e-08,4.949438157268767e-08,3.562947109863874e-08,3.5793280938699215e-08,2.960427797622142e-08,3.098634728416953e-08,3.0876800561652104e-08,3.0870078031285674e-08,2.7588902662855038e-08,2.762259128034678e-08,2.4913350357652722e-08,2.5034865740701128e-08,2.2284052759251222e-10,1.4613013376655175e-09,7.579013358398361e-10,1.355378789535776e-10,8.694641346167245e-10,3.5251281337686514e-10,6.374820520717015e-10,3.9269790611341847e-10,4.9986888133450606e-11,5.5782647165141375e-12,1.2446394792601974e-10,1.6072510361684754e-15,4.302688139835897e-13,1.0717694161065525e-15,7.976049681499914e-16,1.0712278167716253e-15,1.6258911033939802e-18,5.194116101724676e-18,5.961007781426315e-13,1.8879462656370464e-13,2.1444979386943756e-16,2.2290760435993896e-11,6.909457692188968e-19,2.8289272952912044e-16,1.079988946143658e-11,9.23081175826771e-19,6.719406589123249e-21,6.353515327156583e-16,6.12524298794324e-22,1.0664305796543402e-18,1.0348486098290579e-21,1.8426463320772836e-24,7.921404211337208e-28,1.961400689029032e-24,1.9849850224861018e-27,1.82592659807931e-19,4.833040084869099e-26,1.0816940896882067e-24,4.878149658183905e-29,1.0927072683191252e-27,1.0088753823893688e-21,1.0566307712671478e-27,3.710838212882542e-24,8.611411442207677e-28,4.2688889800404516e-16,4.723626970066494e-18,2.0773582149995655e-29,4.649706433122912e-28,2.7053389517160396e-18,4.081937690503105e-16,5.728930487092984e-25,4.644167102284755e-25,1.1064659729722576e-27,5.6729060836262195e-25,1.0427177116095296e-27,2.0258712841078311e-22,2.1328469311654057e-18,2.769954080273272e-29,6.201895076408286e-28,3.9790713515845466e-18,2.775700241400794e-15,1.199587873149872e-22,1.8363686695473772e-23
7.86952989248414e-10,0.11224539593424454,0.9,0.0,0.0,0.0,0.0,0.09999978846261333,5.4327178657413694e-08,5.182822645910588e-08,3.7329242028552786e-08,3.750900466644148e-08,3.098855602262024e-08,3.2470951202299805e-08,3.235069649249336e-08,3.234334961803839e-08,2.8908747673806183e-08,2.894572965999607e-08,2.6101888980244762e-08,2.623529725067862e-08,2.333484902464118e-10,1.5393447315476609e-09,7.995453534035782e-10,1.427354450563093e-10,9.582782253222578e-10,3.907582942100687e-10,6.997363659151345e-10,4.3091683600217926e-10,5.4886526697158866e-11,5.849619004650725e-12,1.368814603733239e-10,1.6843548011355731e-15,4.882094398502056e-13,1.1231443841398574e-15,8.358508492647289e-16,1.1225526153387948e-15,1.785260467151373e-18,5.5071596966525505e-18,6.450584101927366e-13,2.1830801043384944e-13,2.2472933115523195e-16,2.4476037413117607e-11,7.586835129551265e-19,2.964577230621169e-16,1.1858784687913102e-11,1.013589540625548e-18,7.373366310794582e-21,6.986855055728265e-16,6.736346963615029e-22,1.2274855738790757e-18,1.1471233606946624e-21,2.0235397437876443e-24,9.11467862455056e-28,2.256469001280299e-24,2.3917261780872024e-27,2.1045469676606374e-19,5.570726253592493e-26,1.2563477064087471e-24,5.890512079732725e-29,1.3297677389636758e-27,1.161253539820009e-21,1.215834854027709e-27,4.687911915314444e-24,1.0367328843008991e-27,4.697830284349377e-16,5.183658516842746e-18,2.5085143232908472e-29,5.658577153787072e-28,2.9954027495203445e-18,4.519603553169354e-16,6.908816933018693e-25,5.5838841740406785e-25,1.3342922710678509e-27,6.848243197291428e-25,1.1998005425689606e-27,2.223037187492566e-22,2.340563772271374e-18,3.344700170756357e-29,7.545734715202737e-28,4.2136156694809944e-18,3.069964987662422e-15,1.385399185750156e-22,2.0195794116533724e-23
8.228818195054073e-10,0.11224539703644511,0.9,0.0,0.0,0.0,0.0,0.09999977880469002,5.681468318485861e-08,5.415980196771716e-08,3.902858143072756e-08,3.9225031282287264e-08,3.237052295938228e-08,3.395575711027735e-08,3.382429280600627e-08,3.3816297864679564e-08,3.0228592500992084e-08,3.02690227055636e-08,2.729012589613233e-08,2.7435981061396213e-08,2.43846233488428e-10,1.6173155624455384e-09,8.411299307933173e-10,1.4992126101354044e-10,1.0514114063047297e-09,4.3098059251446113e-10,7.648771853638374e-10,4.708955868683211e-10,6.001543816706746e-11,6.120918781482684e-12,1.4988862044583506e-10,1.7614779091187189e-15,5.504161668741079e-13,1.1745284079797573e-15,8.741047577086126e-16,1.1738843805351789e-15,1.9520874151889402e-18,5.835408094341279e-18,6.969472426041224e-13,2.5076055354354607e-13,2.3501068315878146e-16,2.6763620927699128e-11,8.295925176233999e-19,3.1002556659937155e-16,1.2967271328676016e-11,1.108336836180746e-18,8.05743818427769e-21,7.651871253757103e-16,7.376469658949412e-22,1.404075614970247e-18,1.2652013528406768e-21,2.2129369919194342e-24,1.0422050011042924e-27,2.5786860074533483e-24,2.8595186240982985e-27,2.410747509023107e-19,6.378172829952175e-26,1.4496398172898241e-24,7.053408008492746e-29,1.6042036166281573e-27,1.3282245879102632e-21,1.3901951642127288e-27,5.860785339304638e-24,1.2384309778079887e-27,5.148884824934933e-16,5.6649034503078e-18,3.00377735568421e-29,6.826393857189501e-28,3.300296267765059e-18,4.979645622609878e-16,8.261976808362498e-25,6.659262028294672e-25,1.596430446061534e-27,8.197202539136534e-25,1.3718119763014824e-27,2.4292817520183803e-22,2.557859038380132e-18,4.005547893520065e-29,9.107555954471758e-28,4.444121688413297e-18,3.3810848260081994e-15,1.5896957281586835e-22,2.2114899465748162e-23
8.588106497624006e-10,0.11224539813947129,0.9,0.0,0.0,0.0,0.0,0.09999976914676027,5.9302812145223803e-08,5.6489111214024536e-08,4.0727489415444466e-08,4.0941360092055526e-08,3.375018526879213e-08,3.544076486737306e-08,3.5297589108001824e-08,3.528892283177497e-08,3.1548437144411775e-08,3.159247058522993e-08,2.8478061181881838e-08,2.863691710100797e-08,2.5433377773440506e-10,1.6952129803427142e-09,8.826525614353331e-10,1.570952791741134e-10,1.1488584036055808e-09,4.731764563754898e-10,8.329029061665477e-10,5.126324480061758e-10,6.537365371932505e-11,6.392164679046353e-12,1.63485307660695e-10,1.838620374270901e-15,6.169406843829512e-13,1.225921477486882e-15,9.123667019582477e-16,1.2252231281905815e-15,2.126372927327757e-18,6.1788186405205365e-18,7.519059709267019e-13,2.862917117068115e-13,2.4529384571228606e-16,2.9153528942199074e-11,9.036733258594905e-19,3.235962631480778e-16,1.412535979677022e-11,1.207323925455893e-18,8.771592944245654e-21,8.348849588352512e-16,8.0456051851589e-22,1.5969352591563991e-18,1.3890730436188784e-21,2.4108434065590735e-24,1.1849487999144461e-27,2.932875643232467e-24,3.3883496415003306e-27,2.745963947954207e-19,7.264948017426579e-26,1.659749720688686e-24,8.378929783827306e-29,1.9170500415033964e-27,1.510450478448401e-21,1.5807597277088862e-27,7.257523973335693e-24,1.4666527287978044e-27,5.6223389017582315e-16,6.1672820608322906e-18,3.5683464646597385e-29,8.158054417057791e-28,3.620005155852315e-18,5.462042245562863e-16,9.804564376079172e-25,7.88273558322276e-25,1.8930593717037955e-27,9.736069820832655e-25,1.5598575894917147e-27,2.64459615240338e-22,2.7846967384296137e-18,4.7571471070744955e-29,1.0871544290587552e-27,4.6982086548655066e-18,3.70930587453523e-15,1.8125551514445666e-22,2.4120984966801286e-23
8.947394800193939e-10,0.11224539924332247,0.9,0.0,0.0,0.0,0.0,0.09999975948882384,6.179156540137389e-08,5.881615733450306e-08,4.2425966092992116e-08,4.265799040316053e-08,3.512754893301244e-08,3.692597433290627e-08,3.677058500548396e-08,3.676122457988415e-08,3.286828160406423e-08,3.29160734669591e-08,2.966569491404028e-08,2.9838105297590404e-08,2.6481111908319733e-10,1.7730361363460786e-09,9.241112312877346e-10,1.6425744718765263e-10,1.2506139635451761e-09,5.173426446138445e-10,9.038119261909041e-10,5.561257103727824e-10,7.096120450835101e-11,6.663354717087028e-12,1.77671403593865e-10,1.9157821403288333e-15,6.878290288513023e-13,1.2773235418356915e-15,9.506366493062158e-16,1.2765687949948872e-15,2.3081181045437785e-18,6.537440963619463e-18,8.100730835882152e-13,3.250407689077667e-13,2.5557881469081417e-16,3.164577937778384e-11,9.809265292937585e-19,3.37169801110118e-16,1.5333060502287487e-11,1.3105517694151294e-18,9.515801352713501e-21,9.078088392660299e-16,8.743747748488905e-22,1.806802419843518e-18,1.5187289212084732e-21,2.6172618406938314e-24,1.3400193721991312e-27,3.310256602876183e-24,3.9996665457997374e-27,3.111655731043221e-19,8.216651958778599e-26,1.8951429929619356e-24,9.887595917222498e-29,2.2792861190310416e-27,1.708596769482701e-21,1.78724525940267e-27,8.90876069064294e-24,1.729371618528549e-27,6.118491693972222e-16,6.690924940554492e-18,4.210830906993914e-29,9.698912292451892e-28,3.954515134335351e-18,5.966771876134268e-16,1.1553391586879233e-24,9.267255886757285e-25,2.235779768153196e-27,1.1481790525780107e-24,1.7634513418726502e-27,2.8689715719414246e-22,3.021135838299398e-18,5.617447412501508e-29,1.29613637016234e-27,4.905219083086308e-18,4.054972263844143e-15,2.056997880303953e-22,2.621403314716183e-23
9.306683102763872e-10,0.11224540034799782,0.9,0.0,0.0,0.0,0.0,0.09999974983088061,6.428094281619776e-08,6.114094322997646e-08,4.412401157366623e-08,4.437492152457702e-08,3.650261947037297e-08,3.8411385366244565e-08,3.8243280106102805e-08,3.8233203169560396e-08,3.418812587994833e-08,3.423983151850042e-08,3.0853027169135185e-08,3.103954557914247e-08,2.752783214661712e-10,1.8507843467788812e-09,9.655043773737287e-10,1.7140772472399956e-10,1.3566728373420694e-09,5.634759152784348e-10,9.776026454862922e-10,6.013736668723951e-10,7.67781216668422e-11,6.9344885475494914e-12,1.9244678827961553e-10,1.9929633499094634e-15,7.631221391508738e-13,1.328734665299019e-15,9.889146833469413e-16,1.3279215411185783e-15,2.4973237029556657e-18,6.911064027672458e-18,8.715868636514587e-13,3.671468386525555e-13,2.6586558588461336e-16,3.424039011440001e-11,1.0613525762863065e-18,3.5074621013240737e-16,1.6590383852307573e-11,1.4180210520555335e-18,1.0290034208067329e-20,9.839898653003788e-16,9.470891496793403e-22,2.0344185081317334e-18,1.6541594733982395e-21,2.8322021620143294e-24,1.508520923471949e-27,3.740517450264895e-24,4.655161852398423e-27,3.5093070424915193e-19,9.286684282195987e-26,2.1351904199869367e-24,1.1578519683898268e-28,2.6743994845448693e-27,1.923316809894063e-21,2.013135761085239e-27,1.084780704158298e-23,2.013588687636708e-27,6.637655243868898e-16,7.235414865913927e-18,4.931229864319083e-29,1.1382595255071433e-27,4.3038119206384795e-18,6.493812963701304e-16,1.3526130424055808e-24,1.0826376173052854e-24,2.6044299372522067e-27,1.345220498243069e-24,1.9866104898262495e-27,3.1023992039772065e-22,3.2669879502498855e-18,6.568162589232495e-29,1.5110026277579996e-27,5.250532206325756e-18,4.418171823729283e-15,2.317762002754024e-22,2.8394026306775253e-23
9.665971405333804e-10,0.11224540145349661,0.9,0.0,0.0,0.0,0.0,0.09999974017293034,6.67709442526091e-08,6.346347126015508e-08,4.58216259677696e-08,4.6092152767152124e-08,3.787540157529627e-08,3.989699782680435e-08,3.971567401844146e-08,3.9704858661350704e-08,3.5507969972063014e-08,3.5563744907390475e-08,3.2040058023674696e-08,3.224123787358585e-08,2.857353214022007e-10,1.9284575926931537e-09,1.0068312300118113e-09,1.7854613324824784e-10,1.4670297493068206e-09,6.115729934038775e-10,1.0542734668929223e-09,6.483746132514514e-10,8.282443630577918e-11,7.205567524805025e-12,2.0781134015098466e-10,2.07016378474525e-15,8.428562551148811e-13,1.380154703429223e-15,1.0272006766312698e-15,1.3792811212412714e-15,2.6939911024468014e-18,7.299949917518264e-18,9.365853908386418e-13,4.127488666742485e-13,2.7615415526610093e-16,3.693737899078675e-11,1.1449521715775019e-18,3.6432544501759887e-16,1.7897340251010355e-11,1.5297329586607299e-18,1.1094262351718905e-20,1.0634603994139095e-15,1.0227030467153373e-21,2.280528573572579e-18,1.795355087602976e-21,3.055661506550942e-24,1.6901346113253326e-27,4.183500877793705e-24,5.425694466769788e-27,3.9404278226565263e-19,1.040533798698117e-25,2.41208149975991e-24,1.3491468054602243e-28,3.1362506166195267e-27,2.155284657431533e-21,2.2550757866900138e-27,1.3110765472361942e-23,2.344671420434183e-27,7.180154438865992e-16,7.801294509165127e-18,5.745938352692636e-29,1.3347538917345774e-27,4.6678811066513055e-18,7.043143768213304e-16,1.574088921473236e-24,1.2574070752860173e-24,3.036895073670609e-27,1.5665556778344003e-24,2.225176254987383e-27,3.3448702565079633e-22,3.522498105489604e-18,7.657817268248556e-29,1.7762260500361006e-27,5.4709288483469864e-18,4.799440718232123e-15,2.6045868083708843e-22,3.06609465094424e-23
9.999999999999999e-10,0.11224540255981816,0.9,0.0,0.0,0.0,0.0,0.09999973119397433,6.908644616368813e-08,6.562069076168434e-08,4.7399503253366346e-08,4.768892294638134e-08,3.9149621463844074e-08,4.127834509569229e-08,4.1084280995056814e-08,4.1072759873689576e-08,3.673502246691825e-08,3.6794720258964974e-08,3.314336456613929e-08,3.335867137518105e-08,2.954480753220024e-10,2.0006029199258177e-09,1.0451927943707973e-09,1.8517206149607093e-10,1.5734788194711346e-09,6.580473059102439e-10,1.128136053182734e-09,6.936421308874884e-10,8.865146575333566e-11,7.457539103990321e-12,2.2262407529591402e-10,2.1419541147188264e-15,9.209963717231528e-13,1.427967768505175e-15,1.0628022441843315e-15,1.4270362450024008e-15,2.8835256786170712e-18,7.674883843443072e-18,1.0002608552709919e-12,4.584023445985082e-13,2.8572099767395986e-16,3.9536606714363793e-11,1.2255213547707492e-18,3.76952573259928e-16,1.9156941941403437e-11,1.6373971460502636e-18,1.1868830050960247e-20,1.1403239411607152e-15,1.0956013185530289e-21,2.5265811515100677e-18,1.931786884987648e-21,3.2710640729244343e-24,1.872063169182909e-27,4.6501030783160645e-24,6.185060459043013e-27,4.372606854777757e-19,1.156633270036396e-25,2.671362927613347e-24,1.5459468805151937e-28,3.5988453665176755e-27,2.3869817192149573e-21,2.4991552163896866e-27,1.5539283000889645e-23,2.6738061846096657e-27,7.705741356815316e-16,8.346018453983418e-18,6.584428930231238e-29,1.5319006083972551e-27,5.019592897027083e-18,7.573829105866784e-16,1.8033813255808766e-24,1.4380881701487522e-24,3.464403924852917e-27,1.7958172897671655e-24,2.4663410414404308e-27,3.5783988024420426e-22,3.7684558836412835e-18,8.76359409108224e-29,2.0271152504635472e-27,5.8163990443722594e-18,5.170099261502441e-15,2.886328861696665e-22,3.284645044709758e-23
1.0025259707903736e-09,0.11224540255981816,0.9,0.0,0.0,0.0,0.0,0.0999997305149729,6.926156957354548e-08,6.578374344908552e-08,4.751880938561204e-08,4.7809683443230667e-08,3.924589954559313e-08,4.1382811574049935e-08,4.118776635219295e-08,4.1176191115795805e-08,3.682781388040709e-08,3.6887813800952326e-08,3.3226787554147515e-08,3.344318210876484e-08,2.96182217014802e-10,2.006056026592813e-09,1.048091403004104e-09,1.856727085019843e-10,1.5816794285955534e-09,6.616306014195232e-10,1.1338227953732279e-09,6.971268472065935e-10,8.910017951443408e-11,7.476591591062838e-12,2.2376493868250394e-10,2.147383697761643e-15,9.270633225491896e-13,1.431583784421281e-15,1.0654947772488606e-15,1.4306478194307231e-15,2.8981208668791346e-18,7.70374259182692e-18,1.0052065407512045e-12,4.619856290221861e-13,2.8644451859335333e-16,3.9736763804596865e-11,1.2317256822208383e-18,3.779075582854752e-16,1.925394009950212e-11,1.6456880203151826e-18,1.1928456665725585e-20,1.1462540667135803e-15,1.1012158789499985e-21,2.545881413790406e-18,1.9423061480654638e-21,3.287653650891114e-24,1.8864016111098958e-27,4.6902977646939524e-24,6.2400631233133636e-27,4.406554561268377e-19,1.1663767306702478e-25,2.6889955241809694e-24,1.5614554422451426e-28,3.6332659702388025e-27,2.4051461118872874e-21,2.5186474824005753e-27,1.5736616492363406e-23,2.6981007806506326e-27,7.74632699683832e-16,8.387905195463683e-18,6.650553182917387e-29,1.546620643413265e-27,5.046708286354248e-18,7.614742552760727e-16,1.8216840018290208e-24,1.4525002489359202e-24,3.495552271590245e-27,1.8141221510830762e-24,2.4856736828182868e-27,3.5963759476046507e-22,3.787368894487284e-18,8.848475338604541e-29,2.043533637822799e-27,5.864659336470991e-18,5.198753378251876e-15,2.907660106366718e-22,3.3014775972491066e-23
1.038454801047367e-09,0.11224540366696165,0.9,0.0,0.0,0.0,0.0,0.09999972085700813,7.175281864196987e-08,6.810176244415069e-08,4.9215561937510324e-08,4.95275128662533e-08,4.061411774104819e-08,4.2868826467495095e-08,4.265955671780395e-08,4.26472005934302e-08,3.814765760497937e-08,3.821203836629251e-08,3.4413215837022934e-08,3.4645378212447416e-08,3.0661877423661967e-10,2.0835795082995008e-09,1.0892844517838453e-09,1.9278745583626882e-10,1.700616635719226e-09,7.136454874859071e-10,1.2162490373318792e-09,7.476286675868579e-10,9.56053823603778e-11,7.747559787376575e-12,2.403074639573557e-10,2.224622373458416e-15,1.0157715963490636e-12,1.4830214762107772e-15,1.1037965670007316e-15,1.4820208319256083e-15,3.1097152349663203e-18,8.123357776368341e-18,1.0775879815172249e-12,5.149957305348785e-13,2.9673667209044213e-16,4.263856231255326e-11,1.3216741654197165e-18,3.914924016256696e-16,2.066019379610825e-11,1.765888108101273e-18,1.2792588036819598e-20,1.232405753168833e-15,1.1826270537850685e-21,2.8312297522349224e-18,2.0950031052973202e-21,3.528158122380527e-24,2.0950349330138846e-27,5.124221389164967e-24,7.32012983529713e-27,4.909251583585951e-19,1.2821999250746276e-25,3.0711257513067476e-24,1.8044162744129695e-28,4.26902797753165e-27,2.673603522714409e-21,2.791036337699105e-27,1.8767360145180083e-23,3.152331052622233e-27,8.336523444311608e-16,8.996861342522423e-18,7.684312440822084e-29,1.8160541395258707e-27,5.44027916158116e-18,8.208587743208989e-16,2.097312968999773e-24,1.6694057688310923e-24,4.0985398129489884e-27,2.0898442319023433e-24,2.7526365806297087e-27,3.856907501256711e-22,4.062329270542043e-18,1.0281272576933e-28,2.4556988442528234e-27,5.6676337312192285e-18,5.617146311942071e-15,3.257191033150073e-22,3.545549700333489e-23
1.0743836313043602e-09,0.11224540477492641,0.9,0.0,0.0,0.0,0.0,0.09999971119903582,7.42446913208679e-08,7.041753042823703e-08,5.0911883733788135e-08,5.1245640350745907e-08,4.1980060589435863e-08,4.43550423667e-08,4.413104472627766e-08,4.4117887154782055e-08,3.94675011457786e-08,3.953641877030549e-08,3.559934294875086e-08,3.5847826112323857e-08,3.170453845177902e-10,2.161027734835267e-09,1.1304098632358615e-09,1.998903633103279e-10,1.82383615167142e-09,7.676144165686018e-10,1.301550600683858e-09,7.998783745679494e-10,1.023400758894958e-10,8.018472055886117e-12,2.574387951388867e-10,2.301880911189283e-15,1.109006221830491e-12,1.534468396788849e-15,1.1421066889001959e-15,1.5334013934378063e-15,3.328773304778789e-18,8.557327263569932e-18,1.1538671787699374e-12,5.71917606082929e-13,3.07030611126621e-16,4.564279223055848e-11,1.414797381376682e-18,4.050802030801086e-16,2.2116111735794947e-11,1.89033258396934e-18,1.3686627402582318e-20,1.3219516035968326e-15,1.2669359901748318e-21,3.1373304540108933e-18,2.2534364764722142e-21,3.77721867798612e-24,2.320926850341055e-27,5.7006553571217285e-24,8.338981561911308e-27,5.450112612662736e-19,1.4260983934318011e-25,3.397388167901668e-24,2.067547521888061e-28,4.8941739518420015e-27,2.96125170628782e-21,3.093925784051163e-27,2.2248188398292345e-23,3.5930423211665876e-27,8.951107091425801e-16,9.625656336538893e-18,8.805397264486046e-29,2.0824217745817078e-27,5.848579486236067e-18,8.824657843951458e-16,2.4030983910461838e-24,1.90972439796275e-24,4.67237832210529e-27,2.3958773245632593e-24,3.0518367928222798e-27,4.1264561483474617e-22,4.3462474296525006e-18,1.1762601233665445e-28,2.797628850565992e-27,6.041764337281469e-18,6.05372976250153e-15,3.6085017238122553e-22,3.7983091773140486e-23
1.1103124615613535e-09,0.11224540588371172,0.9,0.0,0.0,0.0,0.0,0.09999970154105585,7.673718747325094e-08,7.273104978230234e-08,5.260777488477595e-08,5.296406521265867e-08,4.334373219932978e-08,4.58414591312748e-08,4.560222998952359e-08,4.558825086037332e-08,4.078734450280348e-08,4.0860955179672046e-08,3.6785168965761776e-08,3.705052573600861e-08,3.274619551513711e-10,2.2384006863999706e-09,1.1714674269068462e-09,2.0698144520926162e-10,1.9513327514465538e-09,8.235341425635353e-10,1.3897258954574269e-09,8.538742705051136e-10,1.0930429112598345e-10,8.289328687789557e-12,2.751588109387334e-10,2.379159007875532e-15,1.2067891714177862e-12,1.5859243527885432e-15,1.1804249658950282e-15,1.5847891633958719e-15,3.55529660010936e-18,9.006024768443743e-18,1.2341813934640822e-12,6.328895225979569e-13,3.173263317451491e-16,4.874947123364681e-11,1.5110960903102045e-18,4.1867089985997413e-16,2.3621704310831048e-11,2.0190227492838856e-18,1.461054571610452e-20,1.4149290213118764e-15,1.3541420924143513e-21,3.4649445589877088e-18,2.4175967328485445e-21,4.03482945821026e-24,2.5634238076137267e-27,6.362977369686836e-24,9.394110398099977e-27,6.030761009078295e-19,1.5881983012360015e-25,3.712416169913343e-24,2.356023610459608e-28,5.555048431878951e-27,3.2687676389079568e-21,3.422348734297177e-27,2.6227512397988505e-23,4.055030787877584e-27,9.590454027642985e-16,1.0274995662770129e-17,1.0035088628054442e-28,2.3646550655498282e-27,6.271594959310287e-18,9.46293127654982e-16,2.741127222813972e-24,2.1750650533765925e-24,5.269141529081273e-27,2.7343252689302127e-24,3.3771884451226505e-27,4.405013130965694e-22,4.63944191750586e-18,1.3358101104446318e-28,3.1308998141040187e-27,6.647777323778344e-18,6.509114896319447e-15,3.9748200504349966e-22,4.0597542386839063e-23
