Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879)
2.942435210146737e-08,0.11224648152944414,0.9,0.0,0.0,0.0,0.0,0.09999207931197106,2.224013143021443e-06,1.3460224346152089e-06,1.2642027947764203e-06,1.4935470629770665e-06,6.415645618269832e-07,1.2689712430702104e-06,1.0896133611559767e-06,1.1087901159082015e-06,1.0808630131053657e-06,1.0912737097900832e-06,8.836204602574286e-07,1.0737441626739154e-06,6.060361171039956e-09,4.482229881149386e-08,1.918356146408892e-08,3.317729046344167e-09,1.0985712118792958e-06,4.541834761665634e-07,8.56397158880239e-07,4.7042623884090903e-07,7.916397735197296e-08,2.0050676308255995e-10,1.8553438989667663e-07,6.894793453875858e-14,1.19389663781044e-09,4.47184015551751e-14,3.4206704755955573e-14,4.386635549469797e-14,2.5747590858230886e-15,3.8675004050964546e-15,9.869071244446555e-09,1.039484846963043e-08
3.078129318737388e-08,0.11224654127080284,0.9,0.0,0.0,0.0,0.0,0.09999171309655508,2.3355564487232252e-06,1.3859003253643681e-06,1.3164739338786773e-06,1.5652638125973692e-06,6.550054714891665e-07,1.329664685888725e-06,1.1332118165404582e-06,1.155200457502903e-06,1.1307062436950233e-06,1.142512157533528e-06,9.201044343187178e-07,1.1274743720114657e-06,6.239908393298854e-09,4.615597340302489e-08,1.958826008715465e-08,3.387621990910999e-09,1.187598202597713e-06,4.889925083280941e-07,9.320972479844758e-07,5.093490670099152e-07,8.674140154016593e-08,2.0853411978922952e-10,2.0232138018991797e-07,7.240565125611496e-14,1.2919449039216741e-09,4.686548207474991e-14,3.591825977793866e-14,4.596424103947301e-14,2.8211983424062522e-15,4.180728832313935e-15,1.1163565103674682e-08,1.1789363022762793e-08
3.2138234273280385e-08,0.11224660161694523,0.9,0.0,0.0,0.0,0.0,0.09999134676977021,2.4478397060396233e-06,1.4243414297951692e-06,1.3682589455754421e-06,1.6371245133131553e-06,6.676276487869288e-07,1.3905023050411083e-06,1.1761962990713842e-06,1.2012183434137048e-06,1.180549283374699e-06,1.1938604849488265e-06,9.562401988722802e-07,1.1815394318262845e-06,6.412986592564128e-09,4.744159619488404e-08,1.9968307144834034e-08,3.4532575553911023e-09,1.2789855412314375e-06,5.245047888183199e-07,1.0106062442395868e-06,5.493875109327037e-07,9.467320704872099e-08,2.1644844985401793e-10,2.1976258370857409e-07,7.588627796047794e-14,1.3926377671450017e-09,4.901685427894623e-14,3.764046757866571e-14,4.806709258285328e-14,3.0791614543793434e-15,4.5022595465043696e-15,1.2555257398085672e-08,1.3293955268701274e-08
3.349517535918689e-08,0.11224666255340492,0.9,0.0,0.0,0.0,0.0,0.09999098032890318,2.5608566517202028e-06,1.4613975035402116e-06,1.4195634040615498e-06,1.709120381968481e-06,6.794809539476997e-07,1.451478642084247e-06,1.2185673083823147e-06,1.2468467148936002e-06,1.2303921320259928e-06,1.245321512402188e-06,9.920310756575586e-07,1.2359345923728218e-06,6.579828794703014e-09,4.8680898099424137e-08,2.0325203900122064e-08,3.5148950136408775e-09,1.3726382042399427e-06,5.606774798709905e-07,1.0918846383652773e-06,5.905013746438398e-07,1.0296021874177496e-07,2.242498444540847e-10,2.378487266100346e-07,7.938962013463312e-14,1.4958685842982236e-09,5.1172255102720036e-14,3.9373176681400584e-14,5.017472133856438e-14,3.3486750996670442e-15,4.831758096699622e-15,1.4046027838416434e-08,1.491144675428857e-08
3.48521164450934e-08,0.11224672406628591,0.9,0.0,0.0,0.0,0.0,0.09999061377134934,2.6746010695058376e-06,1.4971184379385757e-06,1.470392847649349e-06,1.7812431702769886e-06,6.906122108157697e-07,1.5125883234247955e-06,1.2603258143955755e-06,1.2920884978897418e-06,1.2802347896059182e-06,1.2968979468582892e-06,1.0274803547246327e-06,1.2906551096098932e-06,6.740659631740524e-09,4.9875547679682405e-08,2.0660360192358095e-08,3.5727778503009125e-09,1.4684653443449727e-06,5.974703524435396e-07,1.1758940665509902e-06,6.326519100661088e-07,1.1160322989817486e-07,2.319384813978115e-10,2.565705461164857e-07,8.291548472162917e-14,1.6015354067601617e-09,5.3331437500264674e-14,4.111623579380962e-14,5.2286941457044626e-14,3.629764928117077e-15,5.1689047314764675e-15,1.5637625273740482e-08,1.664454564783859e-08
3.6209057530999904e-08,0.11224678614223708,0.9,0.0,0.0,0.0,0.0,0.09999024709460806,2.7890667898831295e-06,1.5315523271783522e-06,1.5207527778930237e-06,1.8534851322633211e-06,7.010653916830779e-07,1.5738260594785351e-06,1.30147322935876e-06,1.3369466029868426e-06,1.3300772561515533e-06,1.3485923868471246e-06,1.0625912947365595e-06,1.3456962487298822e-06,6.895695644163696e-09,5.102715339489415e-08,2.0975100002212903e-08,3.6271347219188597e-09,1.566380081747321e-06,6.348456274188774e-07,1.262597262253958e-06,6.758017648647532e-07,1.206030027038531e-07,2.3951461997427467e-10,2.759187974099379e-07,8.646368011711635e-14,1.709540745861385e-09,5.549416946984895e-14,4.286949392038069e-14,5.4403569996310164e-14,3.922455577540537e-15,5.51339366407543e-15,1.733167387771276e-08,1.8495851704675853e-08
3.756599861690641e-08,0.11224684876842467,0.9,0.0,0.0,0.0,0.0,0.0999898802962783,2.9042476898379466e-06,1.5647455330253408e-06,1.570648658778611e-06,1.9258389936805653e-06,7.108817909022448e-07,1.635186643826598e-06,1.3420113811349348e-06,1.3814239253543339e-06,1.3799195317844382e-06,1.4004073271837898e-06,1.0973671232688378e-06,1.4010532874769266e-06,7.045145572357677e-09,5.213726576524577e-08,2.1270666679056297e-08,3.6781803597316156e-09,1.6662993066787902e-06,6.727678264448721e-07,1.3519580104397207e-06,7.199149321764293e-07,1.2996026873929258e-07,2.4697859603362913e-10,2.9588426011506484e-07,9.003401616165891e-14,1.8197913504886503e-09,5.766023313783979e-14,4.4632800468117024e-14,5.65244268927127e-14,4.226770689592196e-15,5.864932377418526e-15,1.9129679030355805e-08,2.0467860985685587e-08
3.8922939702812917e-08,0.11224691193250833,0.9,0.0,0.0,0.0,0.0,0.09998951337405408,3.0201376926081528e-06,1.5967427472330171e-06,1.6200859159760282e-06,1.9982979232757022e-06,7.201001880085053e-07,1.6966649523692036e-06,1.3819424876913929e-06,1.4255233446971707e-06,1.429761616714716e-06,1.4523451634555696e-06,1.131811037106024e-06,1.4567215192643609e-06,7.189210637601946e-09,5.3207379459130245e-08,2.1548227852644062e-08,3.726116417899382e-09,1.768143492596995e-06,7.112036317871449e-07,1.4439411041201121e-06,7.649567021389623e-07,1.3967572946207768e-07,2.5433081728823904e-10,3.1645774438989264e-07,9.362630413302164e-14,1.932197996633625e-09,5.98294238980615e-14,4.640600534583465e-14,5.864933493161167e-14,4.542732925490426e-15,6.223240966578298e-15,2.1033032912795716e-08,2.2562970343232916e-08
4.027988078871942e-08,0.11224697562261725,0.9,0.0,0.0,0.0,0.0,0.09998914632572058,3.1367307674355773e-06,1.6275870517046571e-06,1.6690699361502681e-06,2.070855505804596e-06,7.287570009100252e-07,1.7582559424774534e-06,1.4212691327452131e-06,1.4692477252102303e-06,1.4796035112450112e-06,1.5044081962872981e-06,1.1659262025355102e-06,1.5126962560992643e-06,7.328084812945825e-09,5.423893530522174e-08,2.1808880045484443e-08,3.771132270100159e-09,1.8718365194922371e-06,7.501217547148998e-07,1.538512303077801e-06,8.108936151668786e-07,1.49750056684505e-07,2.6157175882688557e-10,3.376300966397084e-07,9.724035673843698e-14,2.0466752887461287e-09,6.200154960357736e-14,4.818895905731336e-14,6.077811971798298e-14,4.870363981575416e-15,6.5880515168508325e-15,2.3043019828231952e-08,2.478348168542108e-08
4.163682187462593e-08,0.11224703982732771,0.9,0.0,0.0,0.0,0.0,0.09998877914915034,3.254020929317272e-06,1.6573199764838979e-06,1.7176060663288329e-06,2.1435057166957464e-06,7.368864297184054e-07,1.8199546521437226e-06,1.459994242521217e-06,1.5125999155362133e-06,1.52944521577407e-06,1.55659863539632e-06,1.1997157556385038e-06,1.5689728313224275e-06,7.461955084306579e-09,5.52333222318752e-08,2.205365300338954e-08,3.813405757444403e-09,1.977305506761764e-06,7.894928119282921e-07,1.63563829466313e-06,8.576934169135124e-07,1.6018389304623787e-07,2.6870195883386203e-10,3.5939220487039257e-07,1.0087598810685223e-13,2.1631414717710377e-09,6.417642980785693e-14,4.998151278856473e-14,6.291060964698062e-14,5.209684604706024e-15,6.959107515507721e-15,2.516082126287075e-08,2.7131606030010236e-08
4.2993762960532435e-08,0.1122471045356427,0.9,0.0,0.0,0.0,0.0,0.0999884118422995,3.3720022387561158e-06,1.6859815556522937e-06,1.7656996133224312e-06,2.2162428982615545e-06,7.445205917939272e-07,1.8817561991311897e-06,1.4981210635767326e-06,1.555582748726973e-06,1.5792867308001588e-06,1.6089186034484826e-06,1.2331828025782177e-06,1.6255466021722096e-06,7.591001702143998e-09,5.619187913657006e-08,2.228351376179248e-08,3.853103890708722e-09,2.0844806551023787e-06,8.292892095334603e-07,1.7352866565480284e-06,9.053250148586028e-07,1.7097785248199952e-07,2.7572201450454413e-10,3.817350036977441e-07,1.0453301378115283e-13,2.2815182530658792e-09,6.635389505226979e-14,5.178351848948872e-14,6.50466358744673e-14,5.560714607494795e-15,7.336163295276137e-15,2.738752070069153e-08,2.9609467359425098e-08
4.435070404643894e-08,0.11224716973697106,0.9,0.0,0.0,0.0,0.0,0.09998804440320412,3.490668801510838e-06,1.7136103812136324e-06,1.8133558431959925e-06,2.2890617373578297e-06,7.516896485694502e-07,1.9436557801230127e-06,1.5356531416472023e-06,1.5981990422081869e-06,1.6291280569242295e-06,1.6613701397264302e-06,1.2663304198853154e-06,1.6824129521808004e-06,7.715398424070577e-09,5.7115896688042395e-08,2.249937046431634e-08,3.8903835098260514e-09,2.1932950968809357e-06,8.694850340811407e-07,1.8374258213235437e-06,9.537584364594477e-07,1.8213252068430496e-07,2.826325781489973e-10,4.046494790294164e-07,1.0821125071037341e-13,2.401730634014382e-09,6.853378619698075e-14,5.3594828950190625e-14,6.718603228753742e-14,5.92347288338056e-15,7.71898350767206e-15,2.972410820573408e-08,3.2219106288119355e-08
4.570764513234545e-08,0.11224723542110923,0.9,0.0,0.0,0.0,0.0,0.09998767682997722,3.6100147683454793e-06,1.7402436550393082e-06,1.860579980787314e-06,2.36195724440144e-06,7.584219246645373e-07,2.0056486698716365e-06,1.572594301469924e-06,1.6404515977472796e-06,1.6789691948528588e-06,1.713955203620479e-06,1.2991616547406316e-06,1.7395672934107825e-06,7.835312748731566e-09,5.800661906351164e-08,2.2702075949068327e-08,3.925391903277154e-09,2.3036847544912025e-06,9.100559502292929e-07,1.9420250428376637e-06,1.0029647888079745e-06,1.9364845556123296e-07,2.89434353475745e-10,4.281266724349016e-07,1.1191051724189426e-13,2.5237067507916023e-09,7.071595379253209e-14,5.541529787220774e-14,6.932863547504624e-14,6.2979774215396154e-15,8.107342624451873e-15,3.2171484784392756e-08,3.496248355256856e-08
4.7064586218251954e-08,0.11224730157822317,0.9,0.0,0.0,0.0,0.0,0.09998730912080532,3.730034334778385e-06,1.765917238943688e-06,1.9073772092708523e-06,2.434924733664445e-06,7.647440197528034e-07,2.0677302203486685e-06,1.6089486275462398e-06,1.682343201424534e-06,1.7288101454009724e-06,1.7666756779514178e-06,1.3316795252551941e-06,1.7970050685393335e-06,7.950906141265608e-09,5.8865245623393115e-08,2.2892431117046625e-08,3.958267389797635e-09,2.415588206251109e-06,9.509791046315805e-07,2.049054364179529e-06,1.0529162197401183e-06,2.0552618768923995e-07,2.9612809204836463e-10,4.5215768521787875e-07,1.156306331136164e-13,2.647377723466008e-09,7.290025748962289e-14,5.72447799348812e-14,7.147428469815574e-14,6.684245321635367e-15,8.501024465583488e-15,3.473046653908452e-08,3.784148333323611e-08
4.842152730415846e-08,0.11224736819883147,0.9,0.0,0.0,0.0,0.0,0.09998694127394551,3.850721740830741e-06,1.790665702955281e-06,1.9537526697643693e-06,2.5079598047687915e-06,7.706809136139591e-07,2.1298958598957327e-06,1.6447204458044224e-06,1.7238766236073082e-06,1.7786509094943552e-06,1.8195333721339644e-06,1.3638870207475721e-06,1.854721752797023e-06,8.062334250642127e-09,5.969293252571286e-08,2.307118809525919e-08,3.989139864654541e-09,2.528946559424127e-06,9.92233035681315e-07,2.1584845872223917e-06,1.1035858803463928e-06,2.1776622076101828e-07,3.027145899079907e-10,4.767336822045272e-07,1.1937141944613003e-13,2.7726775130545582e-09,7.508656548487364e-14,5.908313085709625e-14,7.36228218609198e-14,7.082292808405594e-15,8.89982175230604e-15,3.7401788623918326e-08,4.085791641724221e-08
4.9778468390064966e-08,0.11224743527378896,0.9,0.0,0.0,0.0,0.0,0.09998657328772259,3.9720712707747275e-06,1.8145223718483654e-06,1.99971146097618e-06,2.5810583253089003e-06,7.762560647831577e-07,2.192141092376689e-06,1.6799143061263676e-06,1.765054618927285e-06,1.8284914881719614e-06,1.8725300251892765e-06,1.3957871020185801e-06,1.912712855767986e-06,8.169747119166427e-09,6.049079428228605e-08,2.3239053206809302e-08,4.01813131262324e-09,2.643703329965399e-06,1.0337975887565282e-06,2.2702872436411888e-06,1.1549478888335025e-06,2.303690320284052e-07,3.091946843549283e-10,5.018458952610551e-07,1.2313269873487498e-13,2.899542786283297e-09,7.727475400039209e-14,6.093020745460335e-14,7.57740914809187e-14,7.492135246088724e-15,9.303535683874258e-15,4.01861090125876e-08,4.401352321012682e-08
5.113540947597147e-08,0.11224750279427209,0.9,0.0,0.0,0.0,0.0,0.09998620516052631,4.094077252881333e-06,1.8375193699981689e-06,2.045258638890859e-06,2.654216414532872e-06,7.81491503190538e-07,2.254461496331599e-06,1.7145349657021142e-06,1.8058799262606813e-06,1.8783318825880271e-06,1.9256673086145593e-06,1.4273827016233564e-06,1.9709739230580775e-06,8.273289384436753e-09,6.125990525882997e-08,2.339668976029399e-08,4.045356289708587e-09,2.759804328610974e-06,1.0756538366281789e-06,2.3844345673241592e-06,1.2069772956879633e-06,2.4333507274035277e-07,3.155692508827139e-10,5.274856265533229e-07,1.2691429484228088e-13,3.027912787501803e-09,7.946470679499607e-14,6.278586769313237e-14,7.792794065994955e-14,7.913787152689408e-15,9.711975536600158e-15,4.308401208829098e-08,4.730997660474828e-08
5.249235056187798e-08,0.11224757075176367,0.9,0.0,0.0,0.0,0.0,0.09998583689080873,4.216734059167859e-06,1.8596876646204587e-06,2.0903992164913783e-06,2.7274304280171852e-06,7.864079171606838e-07,2.316852724132782e-06,1.7485873731776096e-06,1.8463552687113488e-06,1.928172094013996e-06,1.978946829117364e-06,1.4586767241408459e-06,2.029500537837326e-06,8.373100474027477e-09,6.200130112110646e-08,2.3544720669446117e-08,4.070922375547195e-09,2.8771975529506117e-06,1.1177840047140112e-06,2.500899468102538e-06,1.2596500500944114e-06,2.566647685759691e-07,3.218392002582865e-10,5.53644251560917e-07,1.3071603298990594e-13,3.157729217234649e-09,8.165631470522011e-14,6.464997073750426e-14,8.008421905479456e-14,8.347262214082465e-15,1.0124958283967637e-14,4.60960120649451e-08,5.074888471490989e-08
5.3849291647784485e-08,0.11224763913803983,0.9,0.0,0.0,0.0,0.0,0.0999854684770818,4.340036105145198e-06,1.8810571074539233e-06,2.1351381635157335e-06,2.800696943274364e-06,7.910247351161424e-07,2.3793105011432855e-06,1.7820766535627282e-06,1.886483353596688e-06,1.978012123840261e-06,2.032370131221677e-06,1.4896720464407127e-06,2.0882883222626994e-06,8.469314793160756e-09,6.271598022893622e-08,2.3683730913006724e-08,4.094930598268305e-09,2.9958330851484584e-06,1.1601714008827078e-06,2.6196555067273674e-06,1.3129429675633447e-06,2.7035852007264607e-07,3.2800547574221184e-10,5.803132218574255e-07,1.3453773975057476e-13,3.2889361171132763e-09,8.384947521430067e-14,6.652237699692662e-14,8.224277884807649e-14,8.79257329795693e-15,1.0542308236651563e-14,4.9222556248362575e-08,5.433179348081532e-08
5.520623273369099e-08,0.11224770794515686,0.9,0.0,0.0,0.0,0.0,0.09998509991791486,4.46397784956488e-06,1.9016564749411813e-06,2.1794804062462743e-06,2.8740127462370542e-06,7.953602023054707e-07,2.4418306248780866e-06,1.81500809386801e-06,1.9262668724363103e-06,2.02785197357774e-06,2.0859386997524762e-06,1.5203715179477026e-06,2.147332938786921e-06,8.562061905618494e-09,6.340490497997498e-08,2.3814269844948694e-08,4.117475833474449e-09,3.115662994997336e-06,1.2028003495326188e-06,2.7406768710268835e-06,1.366833698724914e-06,2.8441670304928584e-07,3.3406905044308656e-10,6.074840676681243e-07,1.3837924304049593e-13,3.4214797608799016e-09,8.60440920473443e-14,6.840294816665702e-14,8.440347471920154e-14,9.249732467601016e-15,1.0963856701271891e-14,5.2464028145541266e-08,5.806018915301728e-08
5.65631738195975e-08,0.11224777716543866,0.9,0.0,0.0,0.0,0.0,0.0999847312119326,4.588553794165981e-06,1.921513506962234e-06,2.2234308273300145e-06,2.9473748185653596e-06,7.994314528576046e-07,2.504408964168302e-06,1.8473871294397794e-06,1.9657085009433863e-06,2.0776916448592702e-06,2.1396539622050435e-06,1.5507779609034842e-06,2.206630091358859e-06,8.651466708136996e-09,6.406900310514923e-08,2.3936853364178435e-08,4.138647178927649e-09,3.2366412480103137e-06,1.2456561296857344e-06,2.863938353181673e-06,1.4213006992468948e-06,2.9883966902464534e-07,3.400309248005796e-10,6.351484002158205e-07,1.4224037211138316e-13,3.5553085510275223e-09,8.82400747911765e-14,7.029154726621649e-14,8.656616381541248e-14,9.71875099552677e-15,1.1389441656885865e-14,5.5820750429774625e-08,6.193550066116077e-08
5.7920114905504004e-08,0.11224784679146524,0.9,0.0,0.0,0.0,0.0,0.09998436235781263,4.7137584834218935e-06,1.9406549441726117e-06,2.266994265628278e-06,3.020780325727257e-06,8.032545774478043e-07,2.567041458328679e-06,1.8792193309644054e-06,2.004810899018599e-06,2.1275311394408637e-06,2.1935172910050233e-06,1.5808941706259925e-06,2.2661755265207444e-06,8.737649598519073e-09,6.470916891739987e-08,2.405196595179971e-08,4.1585283064169326e-09,3.3587236182690897e-06,1.2887249168522433e-06,2.9894153280580627e-06,1.4763232008363362e-06,3.136277456308154e-07,3.4589212419175457e-10,6.632979138651935e-07,1.4612095754258344e-13,3.690372920756814e-09,9.043733853740474e-14,7.218803867431238e-14,8.873070572296094e-14,1.0199639376936249e-14,1.1818907448263125e-14,5.929298776890073e-08,6.595910187349672e-08
5.927705599141051e-08,0.11224791681606151,0.9,0.0,0.0,0.0,0.0,0.09998399335428354,4.839586504287039e-06,1.9591065639965997e-06,2.310175516094142e-06,3.0942266058049115e-06,8.068446868428035e-07,2.6297241163286257e-06,1.9105103921135335e-06,2.0435767107466564e-06,2.177370459202785e-06,2.2475300056648798e-06,1.6107229157662924e-06,2.32596503440733e-06,8.820726637690718e-09,6.532626451539254e-08,2.4160062584320477e-08,4.177197792188024e-09,3.481867605764349e-06,1.3319937284354923e-06,3.1170837325435174e-06,1.5318811832857744e-06,3.2878123702185466e-07,3.516536966554081e-10,6.919243880755535e-07,1.5002083123318373e-13,3.826625241026963e-09,9.263580354713626e-14,7.409228816063372e-14,9.089696243839193e-14,1.0692407343030925e-14,1.2252104494923494e-14,6.288094952362178e-08,7.013231375282128e-08
6.063399707731702e-08,0.11224798723228668,0.9,0.0,0.0,0.0,0.0,0.09998362420012301,4.966032485943521e-06,1.976893215323917e-06,2.352979329676175e-06,3.1677111589826143e-06,8.102159715761825e-07,2.692453015967019e-06,1.9412661178032847e-06,2.082008564395286e-06,2.2272096061505075e-06,2.3016933748420865e-06,1.6402669385629984e-06,2.385994449651834e-06,8.90080970592058e-09,6.592112094393686e-08,2.4261570530637343e-08,4.194729427256561e-09,3.606032357978993e-06,1.3754503724614313e-06,3.2469200458310134e-06,1.587955347526339e-06,3.4430042427760074e-07,3.573167107294834e-10,7.210196891715065e-07,1.53939826394125e-13,3.964019732399974e-09,9.483539493612386e-14,7.600416291468447e-14,9.30647983399655e-14,1.1197063874162477e-14,1.268888901510805e-14,6.65847923224383e-08,7.445640641417537e-08
