Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097)
2.193865549281813e-10,0.11224537863286732,0.9,0.0,0.0,0.0,0.0,0.09999994102779705,1.5115111328046744e-08,1.468039664936914e-08,1.0427515685542119e-08,1.0441648278655149e-08,8.83292430126663e-09,9.042416217772564e-09,9.032866276750856e-09,9.032301989273538e-09,8.059182213467412e-09,8.06212616370594e-09,7.291275771018826e-09,7.3016581036208524e-09,6.609315250450746e-11,3.114855825864874e-10,1.4979543433916143e-10,2.892365824830161e-11,6.281747142171263e-11,1.9002151069555055e-11,5.473798701347061e-11,3.399756621939213e-11,4.262393552178365e-12,1.5566312997178514e-12,9.714750694262567e-12,4.686134837387734e-16,1.219392918981628e-14,3.1264866794921685e-16,2.326220703464129e-16,3.125947014538132e-16,1.386313063848407e-19,2.3479427094912136e-18,1.2294517579351224e-13,3.890554435607056e-15,6.255875867978136e-17,1.900350017396906e-12,5.890150978644504e-20,8.250575251133659e-17,9.20558476803e-13,7.8668047623709e-20,5.851389532129572e-22,5.342653292896557e-17,4.780969496382056e-23,2.6465777597414778e-20,5.578408066588562e-23,1.568089606085144e-25,1.9710472234643735e-29,4.880273714737467e-26,1.4487824839275414e-29,4.4752407459378566e-21,1.099938118560241e-27,1.6999421375946604e-26,3.2466337959772305e-31,5.022111428193981e-30,2.4247758482387144e-23,2.62871685384042e-29,7.883599601367817e-27,6.56991500349368e-30,3.5666883633137525e-17,4.076343181579326e-19,1.3822965002063959e-31,2.1365903974049435e-30,1.5303543305190521e-19,2.308931512499776e-17,4.036947738265285e-27,3.7964868950891915e-27,7.758811488543343e-30,3.798466062009907e-27,2.5950956193180054e-29
2.337854135462333e-10,0.11224537906923218,0.9,0.0,0.0,0.0,0.0,0.09999993715731066,1.6107969361208936e-08,1.5631718671560123e-08,1.1111333017201116e-08,1.1127374343370975e-08,9.403977186337278e-09,9.636158009479664e-09,9.625337694693036e-09,9.624690350328189e-09,8.58812516871848e-09,8.591460349025207e-09,7.76942431115984e-09,7.781213800300266e-09,7.037641044594662e-11,3.410289955530642e-10,1.6480913929325065e-10,3.167305059425794e-11,7.214438116028902e-11,2.2339472736238427e-11,6.214179942257058e-11,3.857957083789138e-11,4.8403444207795844e-12,1.6657125973417518e-12,1.1117967295536498e-11,4.993963674107962e-16,1.4773055947324402e-14,3.331818496396494e-16,2.4790081671832487e-16,3.3312123671387585e-16,1.5742963046106048e-19,2.3809708009697736e-18,1.316316066011043e-13,4.763533143026363e-15,6.666719789477894e-17,2.158042724341972e-12,6.68890751332144e-20,8.792477868928863e-17,1.0453958670546035e-12,8.933758606669616e-20,6.640006539252678e-22,6.068110900005096e-17,5.471533724324809e-23,3.202817170551503e-20,6.558124641914374e-23,1.7808106201121837e-25,2.385288387855203e-29,5.909036866641592e-26,1.868748060003511e-29,5.4166280734786914e-21,1.3415039096360295e-27,2.1297781200498453e-26,4.219398801626604e-31,6.704706230989557e-30,2.944754971880737e-23,3.181198014226672e-29,1.0833619528779764e-26,8.443274969733613e-30,4.051259436188672e-17,4.627023375398889e-19,1.7964791983714274e-31,2.8524520302715195e-30,1.7939471136171992e-19,2.7066434775033488e-17,5.223052913576913e-27,4.852701585466147e-27,1.0040886965301509e-29,4.935479983881223e-27,3.1404624169305163e-29
2.481842721642853e-10,0.1122453795057294,0.9,0.0,0.0,0.0,0.0,0.09999993328682398,1.710092804562977e-08,1.658232796332567e-08,1.1795080769055792e-08,1.1813151028768099e-08,9.974374471193156e-09,1.022993259155399e-08,1.021776218643966e-08,1.0217026630149845e-08,9.117068094456724e-09,9.12081895595793e-09,8.247524206475525e-09,8.260810194726918e-09,7.465645911410309e-11,3.709040634919687e-10,1.8007586271405985e-10,3.445334811021945e-11,8.215796672432214e-11,2.5981418197960972e-11,7.00136493295397e-11,4.3449088165371246e-11,5.455039331303199e-12,1.7747824225994894e-12,1.261618212366975e-11,5.301823690856116e-16,1.7686316000004265e-14,3.5371654535399185e-16,2.6318085842823814e-16,3.53648903837613e-16,1.774231364139306e-19,2.4164152341060798e-18,1.4044312405826938e-13,5.761715141293623e-15,7.077594039717842e-17,2.4321214839216268e-12,7.538457132491524e-20,9.334426475581826e-17,1.1781722778047297e-12,1.0068573126135415e-19,7.4781078359356605e-22,6.839964883646008e-17,6.208849078678394e-23,3.8320346455436566e-20,7.62726719364533e-23,2.0070744437648004e-25,2.853862118267495e-29,7.072817787874248e-26,2.373911426600326e-29,6.4818029517695766e-21,1.6161195945250117e-27,2.6296864540675474e-26,5.396036898863722e-31,8.78804873824039e-30,3.534100240968642e-23,3.8061478387878784e-29,1.460730738300271e-26,1.0690583906111952e-29,4.566898944389115e-17,5.212334168909878e-19,2.2974714766241963e-31,3.738820469477146e-30,2.0807302428383163e-19,3.139346652882323e-17,6.652878012352184e-27,6.1144844314999735e-27,1.2792682309398455e-29,6.310469452659778e-27,3.757354475625196e-29
2.625831307823373e-10,0.11224537994235925,0.9,0.0,0.0,0.0,0.0,0.09999992941633694,1.8093987372456155e-08,1.753227839029044e-08,1.2478758948196932e-08,1.2498978258745075e-08,1.0544151322836584e-08,1.0823739954888444e-08,1.0810139693574117e-08,1.0809310832643355e-08,9.646010990682122e-09,9.650201995295702e-09,8.725575461913458e-09,8.74044728237171e-09,7.893354107527286e-11,4.0105695508499006e-10,1.955625273495891e-10,3.7259420467805724e-11,9.286110180419397e-11,2.993110292577079e-11,7.835336945629752e-11,4.860591102466681e-11,6.10648031261196e-12,1.883841453502361e-12,1.4209387074897276e-11,5.609714884882259e-16,2.0951305403872913e-14,3.742527528131357e-16,2.78462195331634e-16,3.741777025099607e-16,1.9861189008404299e-19,2.4542861212274335e-18,1.4938862496825962e-13,6.8940103115063695e-15,7.488498573102168e-17,2.722587499893241e-12,8.43880356104773e-20,9.87642106597463e-17,1.318888382265545e-12,1.1271254066544337e-19,8.365657768786755e-22,7.658269785834818e-17,6.992911597178333e-23,4.5387402048221125e-20,8.786750327377923e-23,2.2468840712700734e-25,3.3801202983790064e-29,8.379898314886036e-26,2.9750606108181196e-29,7.678487936533856e-21,1.9259066431129146e-27,3.2053782103780943e-26,6.8032269398715025e-31,1.1333040690722531e-29,4.197133155972823e-23,4.5080377067170795e-29,1.9366253206129404e-26,1.335844672653815e-29,5.1136594003075805e-17,5.832250541486482e-19,2.8966343630899684e-31,4.8216098923144e-30,2.390873085271253e-19,3.6072966181833095e-17,8.357660913357175e-27,7.606797009012039e-27,1.6074543288684241e-29,7.954499379601655e-27,4.450183346862739e-29
2.769819894003893e-10,0.11224538037912206,0.9,0.0,0.0,0.0,0.0,0.09999992554584955,1.9087147332835655e-08,1.8481615397045618e-08,1.3162367561715502e-08,1.318485596107105e-08,1.1113338485545307e-08,1.141758009037719e-08,1.140247016236312e-08,1.1401542961713408e-08,1.0174953857394662e-08,1.0179609477862217e-08,9.20357808242072e-09,9.220125058701068e-09,8.320786097435381e-11,4.314422779058387e-10,2.1124019976958687e-10,4.0086933547679e-11,1.0425615235992784e-10,3.419112121567133e-11,8.716080144147733e-11,5.4049847251866505e-11,6.794669393008305e-12,1.9928928757083772e-12,1.5897571909201982e-11,5.917637253436647e-16,2.458501800970343e-14,3.947904698538835e-16,2.9374482728385136e-16,3.9470763241589756e-16,2.209959572937438e-19,2.4945917879441745e-18,1.58477039191987e-13,8.169362497855107e-15,7.899433346354154e-17,3.029441974243833e-12,9.389950518394092e-20,1.0418461634984298e-16,1.467544853575017e-12,1.2541807173036758e-19,9.30262326835712e-22,8.523083474760684e-17,7.8237162662756e-23,5.3274465626120186e-20,1.0037335651999257e-22,2.500242497363633e-25,3.967415447960608e-29,9.838556883048714e-26,3.6836234370391726e-29,9.014423623787409e-21,2.272989972430937e-27,3.862575828841e-26,8.46930742619439e-31,1.4405051189658284e-29,4.938173342028351e-23,5.29133991605085e-29,2.5291927745080024e-26,1.6496189966885193e-29,5.691596711163285e-17,6.486749291791702e-19,3.606035825665645e-31,6.1286358077200975e-30,2.724512742751795e-19,4.1107002640907254e-17,1.0370513608993226e-26,9.356020084706822e-27,1.995044730169062e-29,9.900532773968228e-27,5.223361314836196e-29
2.913808480184413e-10,0.11224538081601791,0.9,0.0,0.0,0.0,0.0,0.09999992167536177,2.0080407917916455e-08,1.9430377324963188e-08,1.3845906616702646e-08,1.3870784066899936e-08,1.1681962841862112e-08,1.201145298891562e-08,1.1994753543730448e-08,1.1993723021264521e-08,1.0703896694594325e-08,1.070904141450731e-08,9.681532072943882e-09,9.699843519177267e-09,8.747959146919542e-11,4.620217578021818e-10,2.2708357168510097e-10,4.29322268150893e-11,1.1634505934985405e-10,3.876362698964923e-11,9.643579456695176e-11,5.978071735363263e-11,7.51960860023396e-12,2.101937352984896e-12,1.768072851777285e-11,6.225590793769752e-16,2.860384877233003e-14,4.1532969441439837e-16,3.0902875414009605e-16,4.1523869324044413e-16,2.44575403847121e-19,2.537339064277154e-18,1.6771732356382994e-13,9.596743426783449e-15,8.310398318225059e-17,3.3526861072763856e-12,1.0391901718713376e-19,1.0960548177483147e-16,1.6241423647967394e-12,1.388023819011585e-19,1.02889734459414e-21,9.434467147597773e-17,8.701259121254419e-23,6.202669279311059e-20,1.1379655499725049e-22,2.7671527172885306e-25,4.619100722842282e-29,1.1457068358113639e-25,4.511666952374864e-29,1.0497369749386378e-20,2.6594914414249193e-27,4.6070197811941756e-26,1.0424241849076112e-30,1.8073968049280982e-29,5.761538682068069e-23,6.160527684093992e-29,3.2586837278735944e-26,2.0155859567307685e-29,6.300770181596458e-17,7.175808748640723e-19,4.438436034976072e-31,7.689636962043287e-30,3.0817598308727165e-19,4.64972451305558e-17,1.2726421057673413e-26,1.1389952944984712e-26,2.448800100654688e-29,1.218342995789811e-26,6.081301396809764e-29
3.0577970663649333e-10,0.11224538125304709,0.9,0.0,0.0,0.0,0.0,0.09999991780487358,2.1073769118847375e-08,2.0378596539843052e-08,1.4529376120249709e-08,1.4556762510342489e-08,1.2250047906493316e-08,1.2605358641400404e-08,1.2586989792554278e-08,1.2585851015201063e-08,1.1232839502281085e-08,1.1238497816101838e-08,1.0159437438429019e-08,1.0179602659258756e-08,9.174887830859267e-11,4.92763108849319e-10,2.430705024215924e-10,4.5792208090569465e-11,1.291294058578523e-10,4.3650403081232166e-11,1.0617820465601754e-10,6.579835250259183e-11,8.281299961467263e-12,2.2109732077768686e-12,1.955885077045931e-11,6.533575503132217e-16,3.3023600146595394e-14,4.358704245213907e-16,3.243139757554533e-16,4.357708846686663e-16,2.693502955299177e-19,2.5825335208801876e-18,1.771184567270208e-13,1.1185147545116988e-14,8.721393449237792e-17,3.692321097684883e-12,1.1444660871199642e-19,1.1502680688339193e-16,1.7886815889192068e-12,1.5286552861641326e-19,1.1324679248557631e-21,1.0392485331822102e-16,9.625537171133054e-23,7.168926912219603e-20,1.2814233265611204e-22,3.047617726797463e-25,5.338529914666998e-29,1.324370461887734e-25,5.471897392151865e-29,1.2135106285065233e-20,3.087531729372294e-27,5.444453173308622e-26,1.2699625477836682e-30,2.241410859476642e-29,6.671545410124281e-23,7.120075147755657e-29,4.147567898993083e-26,2.4392220635834307e-29,6.941242514726079e-17,7.899408537050406e-19,5.407290274723914e-31,9.536237440142685e-30,3.4627033273266616e-19,5.224503635531444e-17,1.5462240226085104e-26,1.3737812578242654e-26,2.9758439764340133e-29,1.4839947796225984e-26,7.028417343383266e-29
3.2017856525454534e-10,0.11224538169020964,0.9,0.0,0.0,0.0,0.0,0.09999991393438494,2.2067230926777856e-08,2.132630037574934e-08,1.5212776079448223e-08,1.5242791228094262e-08,1.2817614255549369e-08,1.319929703872944e-08,1.317917886665029e-08,1.317792694742723e-08,1.1761782280454921e-08,1.1767978693533474e-08,1.063729418382169e-08,1.065940247440048e-08,9.601584458254735e-11,5.236390875058333e-10,2.591816203227044e-10,4.866426510034118e-11,1.426104710621058e-10,4.88529194126932e-11,1.16387893137312e-10,7.21025928594815e-11,9.07974550332183e-12,2.3199993991456083e-12,2.1531931990028075e-11,6.841591378774881e-16,3.7859491296302024e-14,4.564126582789767e-16,3.3960049198489557e-16,4.563042063856728e-16,2.9532069810948737e-19,2.6301796589553377e-18,1.866894348352477e-13,1.2943587723855699e-14,9.132418701463952e-17,4.0483481426201445e-12,1.2548231680262347e-19,1.204485916241649e-16,1.9611631988554182e-12,1.676075693082619e-19,1.2409713170169405e-21,1.1397205885462993e-16,1.0596547155680264e-22,8.230741166642449e-20,1.4341500486108085e-22,3.3416405221535457e-25,6.129057450543099e-29,1.5206734884108642e-25,6.577659839161877e-29,1.3935434534238738e-20,3.559235948756086e-27,6.380613804602151e-26,1.532871695956813e-30,2.750421426070411e-29,7.672508218565401e-23,8.174457363655969e-29,5.220649687330188e-26,2.926275603694605e-29,7.613079812109433e-17,8.657529373210978e-19,6.526762416537707e-31,1.1701944424629824e-29,3.867414508838705e-19,5.835145190876517e-17,1.861669922286646e-26,1.6430232963947606e-26,3.583662579123343e-29,1.7908738735661175e-26,8.069123638559131e-29
3.3457742387259734e-10,0.11224538212750573,0.9,0.0,0.0,0.0,0.0,0.09999991006389587,2.3060793332857972e-08,2.2273511919014166e-08,1.5896106501389923e-08,1.5928870159113384e-08,1.3384679898094493e-08,1.3793268171801887e-08,1.3771320726152673e-08,1.3769950821847062e-08,1.2290725029115809e-08,1.2297484057703158e-08,1.1115102314066967e-08,1.1139242960054098e-08,1.002805942527753e-10,5.546267069418314e-10,2.7539997684356896e-10,5.1546191660495826e-11,1.5678927649304502e-10,5.437238149008048e-11,1.2706472625407287e-10,7.869328617942203e-11,9.914947251847156e-12,2.4290165083569137e-12,2.359996411650496e-11,7.149638417948812e-16,4.3126169431877336e-14,4.769563938590284e-16,3.5488830268329074e-16,4.768386580766135e-16,3.2248667733481514e-19,2.680281073034734e-18,1.9643926796194654e-13,1.4881091669208917e-14,9.543474038330748e-17,4.420768437747781e-12,1.370261784570603e-19,1.2587083594575357e-16,2.1415878674429425e-12,1.830285614023722e-19,1.3544049011814405e-21,1.2448699996703952e-16,1.1614285134188683e-22,9.392637047679196e-20,1.5961811075333994e-22,3.6492241001277683e-25,6.994038393107291e-29,1.7354425216413413e-25,7.842937541986696e-29,1.5906178228257996e-20,4.076726944384048e-27,7.421249588115503e-26,1.8346405941990336e-30,3.3427533487259016e-29,8.768740340327184e-23,9.328150308559417e-29,6.50518378705724e-26,3.4827663732735805e-29,8.31635157302956e-17,9.450152887132469e-19,7.811711154646847e-31,1.4222183521898295e-29,4.2959501087107604e-19,6.48173479214556e-17,2.223039628008253e-26,1.9499264445982166e-26,4.2801045176098734e-29,2.143034982317935e-26,9.207835500088001e-29
3.4897628249064935e-10,0.1122453825649354,0.9,0.0,0.0,0.0,0.0,0.0999999061934063,2.4054456328238427e-08,2.3220250665934172e-08,1.6579367393166714e-08,1.6614999244340027e-08,1.3951260599487925e-08,1.4387272031518156e-08,1.43634153333304e-08,1.4361922642364445e-08,1.2819667748263727e-08,1.2827013919522127e-08,1.1592861834109414e-08,1.1619124111668186e-08,1.045432151144295e-10,5.857065779431142e-10,2.917107448563575e-10,5.4436125519750124e-11,1.7166662682114312e-10,6.020977119415712e-11,1.3820857439053952e-10,8.557028664272133e-11,1.0786907232529725e-11,2.5380253533293672e-12,2.576293888295712e-11,7.457716617905231e-16,4.883772261625374e-14,4.97501629492772e-16,3.7017740770540948e-16,4.973742394266841e-16,3.50848298936553e-19,2.732840594515015e-18,2.0637697706260376e-13,1.7006698886286934e-14,9.95455942445299e-17,4.80958317729902e-12,1.4907823062887874e-19,1.312935397967263e-16,2.32995626744411e-12,1.991285623179651e-19,1.4727661680368034e-21,1.3547042183046723e-16,1.2678747064077719e-22,1.0659143012116966e-19,1.7675453299678087e-22,3.970371458001049e-25,7.936828440351447e-29,1.9695039021600815e-25,9.282351935045723e-29,1.8055184622002334e-20,4.642125859219296e-27,8.572104814278634e-26,2.178921207503587e-30,4.0271715928096534e-29,9.96455358478575e-23,1.058563087976207e-28,8.030990806949741e-26,4.114985685233064e-29,9.051130693332178e-17,1.0277261490242087e-18,9.277689600457874e-31,1.7134253800718467e-29,4.748354888083363e-19,7.164339986171025e-17,2.6345798706738924e-26,2.297837302124722e-26,5.07338074350502e-29,2.544722183577879e-26,1.0448968879777086e-28
3.6337514110870135e-10,0.11224538300249869,0.9,0.0,0.0,0.0,0.0,0.09999990232291622,2.504821990407057e-08,2.416653308200051e-08,1.7262558761870738e-08,1.730117842645045e-08,1.4517370164763998e-08,1.4981308608779903e-08,1.4955462652418838e-08,1.49538424128831e-08,1.3348610437898647e-08,1.3356568289909353e-08,1.2070572748893083e-08,1.2099045924688356e-08,1.0880378131441167e-10,6.16862348491452e-10,3.081009537629251e-10,5.733249537335239e-11,1.872431445221368e-10,6.636588151967412e-11,1.49819311491785e-10,9.273345386072462e-11,1.1695627470293445e-11,2.647025891152655e-12,2.8020848746840113e-11,7.765825975895568e-16,5.500769362777462e-14,5.180483634634256e-16,3.8546780690592727e-16,5.179109501211241e-16,3.8040562862703324e-19,2.787860413645971e-18,2.1651159139274194e-13,1.9329458098179048e-14,1.0365674825485655e-16,5.21479355411513e-12,1.616385102285538e-19,1.3671670312561852e-16,2.5262690715460554e-12,2.1590762946782015e-19,1.596052701743735e-21,1.469231029002101e-16,1.3789929259219402e-22,1.2034791119827768e-19,1.9482659975885987e-22,4.305085593565522e-25,8.96078392521797e-29,2.2236837462989493e-25,1.0911162379430722e-28,2.0390325587408395e-20,5.257559288237091e-27,9.838908543559031e-26,2.569532228714198e-30,4.8128783965441397e-29,1.126425836746928e-22,1.1951376895125887e-28,9.830572901274575e-26,4.829496259316364e-29,9.817493463795443e-17,1.1138838256481007e-18,1.0940961173936094e-30,2.0477315729956362e-29,5.224663775919901e-19,7.883013482838733e-17,3.100724196741257e-26,2.690243958191562e-26,5.972064408886235e-29,3.00036884454695e-26,1.1796940463495686e-28
3.7777399972675336e-10,0.1122453834401957,0.9,0.0,0.0,0.0,0.0,0.09999989845242561,2.6042084051506343e-08,2.5112373078123586e-08,1.7945680614594293e-08,1.7987407649641165e-08,1.5083020687207154e-08,1.5575377894490036e-08,1.5547462649273685e-08,1.5545710137306578e-08,1.3877553098020537e-08,1.3886147179789438e-08,1.2548235063361533e-08,1.2579008394557438e-08,1.1306235549589635e-10,6.480802265265909e-10,3.245592567387204e-10,6.023397563683185e-11,2.0351929830107778e-10,7.284134619848034e-11,1.618968145633057e-10,1.0018265202922428e-10,1.2641109989499429e-11,2.7560176191861898e-12,3.0373686550005226e-11,8.073966489171473e-16,6.1649094645596e-14,5.385965940997312e-16,4.0075950013942995e-16,5.384487898452122e-16,4.1115873210026303e-19,2.8453421795547616e-18,2.2685214632404535e-13,2.1858425062914242e-14,1.0776820207994566e-16,5.636400759686194e-12,1.7470705412466627e-19,1.4214032588093337e-16,2.7305269523605957e-12,2.3336582025826474e-19,1.7242621653660385e-21,1.588458548949581e-16,1.49478282226535e-22,1.3524117184645313e-19,2.1383617167286765e-22,4.653369505120737e-25,1.0069261815745121e-28,2.4988078663753206e-25,1.2745265329165637e-28,2.291949870486129e-20,5.925150733480326e-27,1.1227398069689172e-25,3.0104549268289748e-30,5.709525858097018e-29,1.267216375014971e-22,1.3429867093520246e-28,1.1939229423275207e-25,5.633131888998011e-29,1.061551956809058e-16,1.2034866808018516e-18,1.2818481946360797e-30,2.4292444789908927e-29,5.724903654177209e-19,8.637795848943441e-17,3.626092875157235e-26,3.130775921716299e-26,6.985090522417655e-29,3.5145975325802616e-26,1.3256167671527403e-28
3.9217285834480536e-10,0.1122453838780264,0.9,0.0,0.0,0.0,0.0,0.09999989458193445,2.703604876169836e-08,2.6057782412709135e-08,1.8628732958429914e-08,1.8673686859440373e-08,1.564822276552272e-08,1.6169479879552717e-08,1.6139415291010044e-08,1.613752581953828e-08,1.4406495728629377e-08,1.4415750600090766e-08,1.3025848782457814e-08,1.3059011516715575e-08,1.1731899060894962e-10,6.793485770148205e-10,3.410757269917509e-10,6.313944814868528e-11,2.2049542674836464e-10,7.9636664755681e-11,1.744409632421211e-10,1.0791774921368327e-10,1.3623356813945704e-11,2.8650003673671855e-12,3.282144484678985e-11,8.382138154984764e-16,6.877442255057477e-14,5.591463197703105e-16,4.1605248726042035e-16,5.589877582842742e-16,4.431076750319142e-19,2.905287083491765e-18,2.374076815060099e-13,2.4602660735722605e-14,1.1187995539343478e-16,6.074405984185069e-12,1.8828389914495545e-19,1.4756440801114412e-16,2.9427305824240985e-12,2.5150319208916096e-19,1.8573922885680205e-21,1.7123952277764587e-16,1.6152440315899575e-22,1.5131660925018986e-19,2.337847153927787e-22,5.0152261914756e-25,1.1265619714981168e-28,2.795701815947705e-25,1.4801194408002067e-28,2.5650628353238858e-20,6.647020278414287e-27,1.2743306511351989e-25,3.505832641246199e-30,6.727203920477421e-29,1.4192577466386515e-22,1.5025581135295328e-28,1.4395172605759943e-25,6.532997471787246e-29,1.144529208050978e-16,1.29653312369822e-18,1.4927898506430398e-30,2.862258039636475e-29,6.249094824832296e-19,9.428717721959582e-17,4.215492795024403e-26,3.6232040534129876e-26,8.121755917999077e-29,4.092219922483942e-26,1.483106865895245e-28
