Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348)
1.0651887120739563e-07,0.1122506418172872,0.9,0.0,0.0,0.0,0.0,0.09997104644669173,9.570420514622406e-06,2.3150905626398723e-06,3.6088477448013953e-06,5.199457261847261e-06,8.559294622126163e-07,4.817364718004595e-06,2.709940305278254e-06,3.2024771279019287e-06,3.912191018101431e-06,4.9439967340178e-06,2.4894979569713726e-06,4.280232798537217e-06,1.0423517993296616e-08,7.723179588058581e-08,2.5637993883146596e-08,4.4324949147647556e-09,8.196830331172038e-06,2.903500523357754e-06,8.776091307922054e-06,3.6883999689827717e-06,1.0850089255283583e-06,4.988575078666245e-10,1.92973123804459e-06,2.9662488400482465e-13,9.048588104820228e-09,1.556388528884825e-13,1.363234191044712e-13,1.6648762681498502e-13,3.5280527078887664e-14,2.88359709073584e-14,2.5869538225446716e-07,3.1590026990314357e-07,3.115187709784895e-14,4.6491133508224915e-07,1.4406386752112523e-14,4.836704659293198e-14,2.5084666656567187e-07
1.0942118804617685e-07,0.11225081978898696,0.9,0.0,0.0,0.0,0.0,0.09997024439637545,9.880928399686352e-06,2.325467265351018e-06,3.677633658179054e-06,5.332385927632767e-06,8.56704623090949e-07,4.95068514306269e-06,2.743784506534897e-06,3.2627551768458487e-06,4.01876858465813e-06,5.1122094311238955e-06,2.534507980284471e-06,4.407389712491895e-06,1.0470238322670304e-08,7.757883508137076e-08,2.5661334549639035e-08,4.436530786730904e-09,8.502689805373462e-06,3.001964510437231e-06,9.192443921599575e-06,3.8298019428527765e-06,1.1459308780806067e-06,5.050898777973644e-10,2.0178549338551014e-06,3.062458000190436e-13,9.38750115463446e-09,1.59616362817632e-13,1.4037195917725843e-13,1.710935234981113e-13,3.7261128622066013e-14,2.991160107838585e-14,2.750049283316935e-07,3.3769065962903e-07,3.1948302097080254e-14,4.902644740254002e-07,1.519186834657033e-14,4.980393223516965e-14,2.653391485190522e-07
1.1232350488495807e-07,0.1122509989668258,0.9,0.0,0.0,0.0,0.0,0.09996944155224385,1.0193480463982802e-05,2.335059575539816e-06,3.745358216203368e-06,5.464692032968782e-06,8.573814843933816e-07,5.083742702280997e-06,2.776213276149669e-06,3.321899871409218e-06,4.125345735100275e-06,5.282283109569731e-06,2.578604052670902e-06,4.5346700357368405e-06,1.0513426983392159e-08,7.789964109656731e-08,2.5681715470747775e-08,4.4400556840662225e-09,8.809510021950166e-06,3.1005121472835675e-06,9.615925809795523e-06,3.97181185254216e-06,1.2085142044900386e-06,5.11061658946169e-10,2.107049576215877e-06,3.159298811305183e-13,9.72748696702927e-09,1.6357515806778776e-13,1.444243491865092e-13,1.7569024392226993e-13,3.929571214693334e-14,3.09905895809372e-14,2.9177360622282443e-07,3.6028051326807243e-07,3.2740997107819165e-14,5.162563676482115e-07,1.5997127506457376e-14,5.1242212417107506e-14,2.802560624029724e-07
1.152258217237393e-07,0.1122511793266492,0.9,0.0,0.0,0.0,0.0,0.0999686379120658,1.0508038217011492e-05,2.343926697101445e-06,3.8120522037779623e-06,5.596376395047114e-06,8.579724092633703e-07,5.216519341718692e-06,2.8072790294279006e-06,3.3799311524726913e-06,4.231922534024714e-06,5.454217498459212e-06,2.6218047202769232e-06,4.662050402755237e-06,1.055335053657197e-08,7.819619393783806e-08,2.5699508893686378e-08,4.443133894857289e-09,9.117187100891286e-06,3.199132810945365e-06,1.004642376162037e-05,4.114383714173614e-06,1.2727555123566471e-06,5.167825020785103e-10,2.1972702634630453e-06,3.2567593209270106e-13,1.0068429387444966e-08,1.6751526344810607e-13,1.4847984466105336e-13,1.8027716420278009e-13,4.13841656821278e-14,3.207257085596907e-14,3.0899436363164487e-07,3.836721990960449e-07,3.352996702623584e-14,5.428840594183567e-07,1.6822072005738276e-14,5.268162310614657e-14,2.955977803778428e-07
1.1812813856252052e-07,0.11225136084543898,0.9,0.0,0.0,0.0,0.0,0.09996783347386473,1.0824563846312009e-05,2.35212336525871e-06,3.877745636671693e-06,5.727440100518343e-06,8.584882050898625e-07,5.3489978506661715e-06,2.837032821125655e-06,3.436868659236588e-06,4.338499048061855e-06,5.628011992872827e-06,2.664128152883067e-06,4.7895083806937665e-06,1.0590255423455356e-08,7.847032416682867e-08,2.571504022278619e-08,4.44582161722169e-09,9.425623892808818e-06,3.297817215104961e-06,1.0483828174748854e-05,4.257475014437911e-06,1.338651189362148e-06,5.222618074893591e-10,2.2884737660876045e-06,3.354827787175419e-13,1.0410219796663581e-08,1.714367118363744e-13,1.525377308638489e-13,1.8485368962319885e-13,4.352637010517591e-14,3.315720303408392e-14,3.2666002978262566e-07,4.0786782311000396e-07,3.431521836292751e-14,5.701445988531738e-07,1.7666609807680088e-14,5.412191080888027e-14,3.1136459825338054e-07
1.2103045540130174e-07,0.11225154350117472,0.9,0.0,0.0,0.0,0.0,0.0999670282359025,1.1143020207173091e-05,2.359700184186956e-06,3.942467774917084e-06,5.857884469688081e-06,8.589383198668981e-07,5.481161835653915e-06,2.8655243241993035e-06,3.4927317318734613e-06,4.445075345811318e-06,5.803665675091903e-06,2.7055921515431124e-06,4.917022443612444e-06,1.0624369485565798e-08,7.872372418666645e-08,2.5728593931774584e-08,4.448167980384165e-09,9.73472948745599e-06,3.3965572413753055e-06,1.0928032884523044e-05,4.401046448380592e-06,1.4061974136275587e-06,5.275087210850399e-10,2.3806184824504073e-06,3.453492675559596e-13,1.0752756559708579e-08,1.7533954310829745e-13,1.5659732197032808e-13,1.8941925373569902e-13,4.572219947969621e-14,3.424416620655466e-14,3.4476333466356344e-07,4.3286924596762164e-07,3.5096759028420014e-14,5.980350426937095e-07,1.8530649101209984e-14,5.556283228009129e-14,3.275567385557554e-07
1.2393277224008296e-07,0.11225172727280906,0.9,0.0,0.0,0.0,0.0,0.09996622219666411,1.1463370812433146e-05,2.3667039393139893e-06,4.006247136311029e-06,5.987711025217473e-06,8.593310138973296e-07,5.612995695052814e-06,2.892801816029896e-06,3.547539414243262e-06,4.551651497776994e-06,5.9811773343545084e-06,2.7462141560692167e-06,5.04457194652944e-06,1.0655903370792759e-08,7.895795868651497e-08,2.5740418733672157e-08,4.450215937536701e-09,1.00444187637032e-05,3.4953457917800585e-06,1.1378935004300826e-05,4.545061676857075e-06,1.4753901637527729e-06,5.32532131842173e-10,2.473664393928923e-06,3.552742655803091e-13,1.1095944521302466e-08,1.792238031969976e-13,1.6065796024080165e-13,1.939733174818969e-13,4.797152138220757e-14,3.5333160839394406e-14,3.632969266712326e-07,4.586780987049866e-07,3.587459814561654e-14,6.265524559188598e-07,1.941409833246049e-14,5.700415422949765e-14,3.4417435350930154e-07
1.2683508907886418e-07,0.11225191214018904,0.9,0.0,0.0,0.0,0.0,0.09996541535484355,1.1785579822375805e-05,2.373177885400229e-06,4.069111509991292e-06,6.116921464940952e-06,8.596735089593036e-07,5.744484594273996e-06,2.9189121715553863e-06,3.6013104566679257e-06,4.65822757630167e-06,6.160545485216786e-06,2.7860112523625304e-06,5.1721370993573835e-06,1.0685051830455701e-08,7.917447427610834e-08,2.5750732072111065e-08,4.452003041508532e-09,1.035461197841748e-05,3.5941766605966537e-06,1.183643477647459e-05,4.689487102797794e-06,1.5462252285375857e-06,5.373406705391823e-10,2.567573019679807e-06,3.6525665987057877e-13,1.1439694545002401e-08,1.8308954328033003e-13,1.647190151889927e-13,1.9851536833459153e-13,5.0274197218577875e-14,3.642390632710442e-14,3.822533887409433e-07,4.852957972949513e-07,3.66487458869434e-14,6.556939126134752e-07,2.0316866231642784e-14,5.844565302721869e-14,3.6121752793055254e-07
1.297374059176454e-07,0.11225209808400938,0.9,0.0,0.0,0.0,0.0,0.09996460770933081,1.2109612034721364e-05,2.3791620128218577e-06,4.131087970051976e-06,6.245517638130375e-06,8.59972118606999e-07,5.875614441553182e-06,2.9439008622993358e-06,3.6540633187588848e-06,4.764803655501466e-06,6.3417683846727175e-06,2.825000179594971e-06,5.299698940858415e-06,1.0711994918242468e-08,7.937460839129416e-08,2.5759724044619917e-08,4.453562122336259e-09,1.0665234389337179e-05,3.693044422407942e-06,1.2300435432974914e-05,4.8342916644018035e-06,1.6186982163968624e-06,5.419427095734388e-10,2.6623073712676244e-06,3.7529535730385887e-13,1.1783923090514237e-08,1.8693681907271334e-13,1.6877988275098778e-13,2.0304491945965028e-13,5.263008253053774e-14,3.751613966690953e-14,4.0162525312710043e-07,5.127235561741731e-07,3.741921333216462e-14,6.854564967144319e-07,2.1238861836099575e-14,5.988711440942501e-14,3.7868628203543083e-07
1.3263972275642663e-07,0.11225228508575857,0.9,0.0,0.0,0.0,0.0,0.09996379925919943,1.2435432874715938e-05,2.384693293836546e-06,4.192202889168381e-06,6.373501524720895e-06,8.602323622587624e-07,6.006371864312585e-06,2.967811960532846e-06,3.7058161722924144e-06,4.871379811200259e-06,6.524844048142448e-06,2.863197337245376e-06,5.427239312718945e-06,1.0736899098978503e-08,7.955959753014488e-08,2.5767560837748627e-08,4.454921880521604e-09,1.0976215908388762e-05,3.7919443340829797e-06,1.2770843064406075e-05,4.979446643876729e-06,1.692804564477547e-06,5.463463637242156e-10,2.757831907357088e-06,3.853892842456366e-13,1.2128551825184984e-08,1.9076569019885708e-13,1.7283998445881652e-13,2.075615088978162e-13,5.503902729243466e-14,3.860961423597252e-14,4.214050149560553e-07,5.409624008314777e-07,3.818601234388592e-14,7.158373026520092e-07,2.217999451032418e-14,6.132833318543359e-14,3.965805741596933e-07
1.3554203959520785e-07,0.11225247312767446,0.9,0.0,0.0,0.0,0.0,0.09996299000369549,1.2763008385319718e-05,2.3898059104264595e-06,4.2524819522067244e-06,6.500875217111821e-06,8.604590651892281e-07,6.136744186091452e-06,2.990688147913297e-06,3.7565869041281096e-06,4.977956120864244e-06,6.709770264423433e-06,2.9006187919934366e-06,5.554740833824505e-06,1.0759918274473945e-08,7.973058487293004e-08,2.5774387737773225e-08,4.456107406992676e-09,1.1287490782471121e-05,3.890872248868466e-06,1.3247566497084885e-05,5.124925490486506e-06,1.7685395474856077e-06,5.505594917406138e-10,2.8541124886274442e-06,3.955373862450251e-13,1.2473507266314512e-08,1.9457621964968612e-13,1.7689876661995825e-13,2.120646987664099e-13,5.750087619855117e-14,3.9704098668370913e-14,4.415851446560729e-07,5.70013179537145e-07,3.894915545851646e-14,7.468334359003947e-07,2.3140173962998542e-14,6.276911294700754e-14,4.149003033934116e-07
1.3844435643398907e-07,0.1122526621926998,0.9,0.0,0.0,0.0,0.0,0.09996217994222661,1.3092305217495847e-05,2.3945314649518096e-06,4.311950169799026e-06,6.627640904264223e-06,8.606564459483777e-07,6.266719404039527e-06,3.012570728092581e-06,3.8063931191665477e-06,5.084532663536815e-06,6.896544609674615e-06,2.9372802844737344e-06,5.682186874796775e-06,1.0781194732003662e-08,7.988862732718054e-08,2.5780331762839056e-08,4.457140637689704e-09,1.1598997299506234e-05,3.989824541282368e-06,1.3730517177440837e-05,5.270703656949199e-06,1.8458982862287661e-06,5.545896986600605e-10,2.9511163330314896e-06,4.0573862773378024e-13,1.2818720451826812e-08,1.9836847331035048e-13,1.8095569950477444e-13,2.165540744804307e-13,6.001546894121156e-14,4.079937582307218e-14,4.621580993434672e-07,5.998765742727499e-07,3.970865579102936e-14,7.784420134472686e-07,2.411931026142367e-14,6.420926578056036e-14,4.3364531213009374e-07
1.413466732727703e-07,0.11225285226444273,0.9,0.0,0.0,0.0,0.0,0.09996136907435242,1.342329062060133e-05,2.3988991748451824e-06,4.37063189186449e-06,6.753800857827063e-06,8.608281926758866e-07,6.396286166966142e-06,3.0334996428024214e-06,3.855252143342204e-06,5.1911095197738345e-06,7.085164460503333e-06,2.9731972358925216e-06,5.8095615328497714e-06,1.0800860020875033e-08,8.003470203904834e-08,2.5785503960739074e-08,4.458040750398514e-09,1.1910677517595652e-05,4.08879804154822e-06,1.4219609063240333e-05,5.416758448229366e-06,1.9248757558815748e-06,5.584443387675323e-10,3.048811971512331e-06,4.15991991726808e-13,1.316412663687767e-08,2.0214251953949313e-13,1.85010276545207e-13,2.2102924399274948e-13,6.258264047978448e-14,4.189524182742275e-14,4.83116333243364e-07,6.305531109206864e-07,4.046452695180165e-14,8.106601641920466e-07,2.51173138440359e-14,6.564861198309354e-14,4.5281538853139417e-07
1.442489901115515e-07,0.11225304332713967,0.9,0.0,0.0,0.0,0.0,0.09996055739977511,1.375593243288102e-05,2.402936052561439e-06,4.42855082105941e-06,6.879357420030706e-06,8.609775297398284e-07,6.525433753936787e-06,3.053513490938301e-06,3.903181026647677e-06,5.297686771579439e-06,7.275627006223799e-06,3.008384754510023e-06,5.93684960701858e-06,1.0819035762632795e-08,8.016971241155118e-08,2.5790001415364243e-08,4.458824511271766e-09,1.222247701516207e-05,4.18778997834229e-06,1.4714758521105257e-05,5.563068881781572e-06,2.0054667939797247e-06,5.6213051910773e-10,3.1471692042844877e-06,4.2629647952673706e-13,1.3509665013998924e-08,2.0589842880673033e-13,1.8906201354490969e-13,2.254898370535274e-13,6.520222130086953e-14,4.299150519768992e-14,5.044523072225151e-07,6.620431687717009e-07,4.1216782974069554e-14,8.434850292821122e-07,2.6134095530828055e-14,6.708697978229e-14,4.72410268908537e-07
1.4715130695033273e-07,0.11225323536562062,0.9,0.0,0.0,0.0,0.0,0.09995974491833086,1.4090199072065726e-05,2.4066670719527624e-06,4.485730026139021e-06,7.004312993108213e-06,8.611072760113421e-07,6.6541520534081845e-06,3.0726495501926885e-06,3.950196546185343e-06,5.404264502342472e-06,7.4679292603525766e-06,3.0428576419911997e-06,6.06403657380795e-06,1.0835834400191706e-08,8.029449366878513e-08,2.5793909001326728e-08,4.459506577864429e-09,1.253434466008253e-05,4.286797928726728e-06,1.5215884229822865e-05,5.709615558336642e-06,2.0876661081507615e-06,5.656551034660716e-10,3.2461590577744214e-06,4.366511104329509e-13,1.3855278454544425e-08,2.096362733822929e-13,1.931104479019611e-13,2.299355044882046e-13,6.787403766996907e-14,4.408798603042571e-14,5.261584975079618e-07,6.943469894059146e-07,4.1965438250602244e-14,8.769137623955922e-07,2.7169566531918475e-14,6.852420506124995e-14,4.924296400218204e-07
1.5005362378911396e-07,0.11225342836527707,0.9,0.0,0.0,0.0,0.0,0.0999589316299817,1.442605952607525e-05,2.410115322115447e-06,4.542191955216959e-06,7.128670030046266e-06,8.612198958598034e-07,6.782431542892996e-06,3.090943800846166e-06,3.996315209242846e-06,5.510842796773638e-06,7.66206807139816e-06,3.076630399627703e-06,6.191108563299247e-06,1.0851359890486872e-08,8.040981800117659e-08,2.5797300919393595e-08,4.460099764307764e-09,1.2846232396100163e-05,4.385819774336951e-06,1.5722907089009042e-05,5.856380542417926e-06,2.1714682835880273e-06,5.690247167473301e-10,3.3457537422985714e-06,4.470549214516375e-13,1.4200913269525225e-08,2.1335612705369947e-13,1.9715513784761198e-13,2.343659174935815e-13,7.059791187472429e-14,4.518451524682748e-14,5.482274036563798e-07,7.274646849958646e-07,4.271050747824586e-14,9.109435299777444e-07,2.8223638455084396e-14,6.996013108857268e-14,5.128731412996864e-07
1.5295594062789518e-07,0.11225362231203243,0.9,0.0,0.0,0.0,0.0,0.09995811753480822,1.4763483343827138e-05,2.413302149641235e-06,4.597958448909988e-06,7.2524310265033865e-06,8.613175437570855e-07,6.910263269145464e-06,3.1084309513780324e-06,4.041553256389067e-06,5.617421740843456e-06,7.858040132994442e-06,3.1097172344336153e-06,6.3180523357461785e-06,1.0865708344931856e-08,8.05163993229481e-08,2.58002420394904e-08,4.460615273249003e-09,1.3158095045048405e-05,4.48485366305977e-06,1.6235750132744508e-05,6.003347251863023e-06,2.256867790274319e-06,5.722457496903514e-10,3.4459266105415387e-06,4.575069670098466e-13,1.4546518988174997e-08,2.1705806488211833e-13,2.0119566170028188e-13,2.387807669522781e-13,7.337366245998403e-14,4.6280933895583526e-14,5.706515558308982e-07,7.61396246073879e-07,4.3452005609476175e-14,9.455715114367508e-07,2.929622331187875e-14,7.139460825392288e-14,5.337403669789416e-07
1.558582574666764e-07,0.1122538171923138,0.9,0.0,0.0,0.0,0.0,0.09995730263300216,1.5102440626151783e-05,2.4162472901276657e-06,4.653050753357087e-06,7.37559851375494e-06,8.61402103259935e-07,7.037638828859284e-06,3.1251444655947893e-06,4.085926664587447e-06,5.724001421721092e-06,8.055841993423023e-06,3.1421320651174578e-06,6.444855258684228e-06,1.0878968621592638e-08,8.061489767031474e-08,2.58027890744449e-08,4.461062898567344e-09,1.3469890123578384e-05,4.583897975541609e-06,1.675433844784067e-05,6.150500355687392e-06,2.3438589899615644e-06,5.753243638614612e-10,3.546652116886266e-06,4.680063186749005e-13,1.4892048152771278e-08,2.2074216300046753e-13,2.052316171345932e-13,2.4317976276490045e-13,7.620110445503236e-14,4.737709251355576e-14,5.934235214369521e-07,7.961415488021005e-07,4.4189947810206007e-14,9.807948993039148e-07,3.0387233522305616e-14,7.282749380923585e-14,5.550308681677884e-07
1.5876057430545762e-07,0.11225401299302624,0.9,0.0,0.0,0.0,0.0,0.09995648692486003,1.544290201681447e-05,2.4189689897529527e-06,4.7074895331030164e-06,7.498175052536841e-06,8.61475221071547e-07,7.164550349868765e-06,3.141116590999372e-06,4.129451150323566e-06,5.830581927714096e-06,8.255470064566701e-06,3.17388852793297e-06,6.571505284574596e-06,1.0891222872533792e-08,8.070592326742841e-08,2.5804991605561965e-08,4.4614512024943384e-09,1.378157767317109e-05,4.682951295924422e-06,1.7278599096412873e-05,6.297825679664279e-06,2.432436142912808e-06,5.78266496876362e-10,3.647905777640362e-06,4.785520648742405e-13,1.5237456128358002e-08,2.2440849842181229e-13,2.0926262046924326e-13,2.475626331992489e-13,7.908004959299069e-14,4.8472850523075786e-14,6.165359111656486e-07,8.31700361781128e-07,4.492434942285751e-14,1.0166108993628289e-06,3.1496581919059105e-14,7.425865161617379e-14,5.767441548334058e-07
1.6166289114423884e-07,0.11225420970152836,0.9,0.0,0.0,0.0,0.0,0.09995567041077683,1.578483869364479e-05,2.4214841176722747e-06,4.761294883837442e-06,7.6201632276723155e-06,8.615383368154188e-07,7.290990472844114e-06,3.1563783881477356e-06,4.172142172744123e-06,5.937163348209154e-06,8.456920630333747e-06,3.204999982411133e-06,6.697990928999684e-06,1.09025470498379e-08,8.079004028538365e-08,2.5806892979089787e-08,4.461787670432795e-09,1.4093120102306981e-05,4.782012386265452e-06,1.780846104246004e-05,6.4453101190331155e-06,2.5225934144127658e-06,5.810778678052586e-10,3.74966413219537e-06,4.891433106189551e-13,1.5582700926098412e-08,2.280571488741066e-13,2.132883059723933e-13,2.519291242570519e-13,8.201030652263701e-14,4.9568075673706736e-14,6.399813844900324e-07,8.680723524309134e-07,4.565522593411775e-14,1.053016730751626e-06,3.262418175082367e-14,7.568795189980991e-14,5.988796977158948e-07
1.6456520798302006e-07,0.11225440730560945,0.9,0.0,0.0,0.0,0.0,0.09995485309124012,1.6128222359773673e-05,2.4238082699352783e-06,4.814486344981743e-06,7.74156564338103e-06,8.615927090723711e-07,7.416952333471667e-06,3.1709597607662386e-06,4.21401493680452e-06,6.043745773613838e-06,8.660189854589202e-06,3.2354795169758785e-06,6.824301249423071e-06,1.0913011373565865e-08,8.086777031760013e-08,2.5808531090185847e-08,4.4620788463569775e-09,1.4404482039775412e-05,4.881080164167475e-06,1.834385508217585e-05,6.5929415577928185e-06,2.614324881053112e-06,5.837639827170981e-10,3.851904705147918e-06,4.997791772338602e-13,1.5927743039106353e-08,2.3168819267285833e-13,2.1730832518297787e-13,2.5627899905755196e-13,8.499168101303755e-14,5.066264353398873e-14,6.6375265465592e-07,9.052570929747054e-07,4.638259294693726e-14,1.0900096260418918e-06,3.376994668430946e-14,7.71152710084375e-14,6.214369301704521e-07
