Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872)
2.406944188316684e-10,0.11224537927866013,0.9,0.0,0.0,0.0,0.0,0.09999993530013486,1.6584408215389403e-08,1.6087935756180796e-08,1.1439424440829204e-08,1.1456424294601094e-08,9.677750825784575e-09,9.92106480951501e-09,9.909606642107769e-09,9.908917614640137e-09,8.84192789153575e-09,8.845459486410015e-09,7.998836852855038e-09,8.011333484572746e-09,7.243049371345748e-11,3.5532540473407457e-10,1.7210489198717863e-10,3.30035374872735e-11,7.686322036617399e-11,2.4048753550985695e-11,6.586047172159853e-11,4.088018031997218e-11,5.1309431746267874e-12,1.7180696635958172e-12,1.1824967424701829e-11,5.141680241535316e-16,1.6128078542946063e-14,3.430348232994749e-16,2.552324768477569e-16,3.429708844719407e-16,1.668816153193455e-19,2.3976840685401386e-18,1.3584345344230175e-13,5.226302398593418e-15,6.863865821399877e-17,2.287506218930059e-12,7.090199656919727e-20,9.052515302495474e-17,1.108113850810969e-12,9.469796436714014e-20,6.994964298180488e-22,6.432668572080578e-17,5.819468485032227e-23,3.4955057232984754e-20,7.059906484076237e-23,1.8875637618761423e-25,2.4636416645291048e-29,6.206256386804958e-26,2.425528118164963e-29,5.9117933888132536e-21,1.0925087422211055e-27,2.541331332817453e-26,6.1043888214305185e-31,9.483822971334902e-30,3.218686801385096e-23,3.286633705174717e-29,1.2533122140963891e-26,1.0760488892865303e-29,4.2947932609941575e-17,4.903566828218955e-19,2.598984517324018e-31,4.035087585470777e-30,1.9286475569815787e-19,2.909881601052798e-17,5.876277263856884e-27,5.4305801362595715e-27,1.2402420809124624e-29,5.563055938960714e-27,3.2448858230498957e-29,2.1089483997301926e-23,2.2140947046986356e-19,3.46286050531957e-31,5.3563774793756075e-30,1.088824291871785e-18,2.5476326025631296e-16,3.3825939697460905e-24,1.7446814122358714e-24,3.432147795422855e-20
2.5181130092210593e-10,0.11224537961570262,0.9,0.0,0.0,0.0,0.0,0.09999993231186012,1.7351067174984602e-08,1.682167816606772e-08,1.1967303792775386e-08,1.1985904057054596e-08,1.011795696443404e-08,1.0379507769179235e-08,1.0366984711629517e-08,1.0366226137291862e-08,9.250307206448573e-09,9.2541666457693e-09,8.367948192723085e-09,8.381625479649377e-09,7.57341159193448e-11,3.784748741223522e-10,1.8395720911233205e-10,3.515790935686105e-11,8.478884802282819e-11,2.6947193650758584e-11,7.207024325289998e-11,4.4720947985278796e-11,5.615931073063373e-12,1.8022991522369965e-12,1.3008502439617877e-11,5.37937760865507e-16,1.8474890076068247e-14,3.5888941125739504e-16,2.6703005872719207e-16,3.588199394351354e-16,1.826562920169027e-19,2.42572415190621e-18,1.4268346584283884e-13,6.033933450351749e-15,7.18109678695807e-17,2.5037421591505256e-12,7.760456804454007e-20,9.470948934034929e-17,1.2128687871282554e-12,1.0365118681423655e-19,7.652153397399176e-22,7.041706767126236e-17,6.401921453615631e-23,4.00275230291099e-20,7.910783739330412e-23,2.0662234711800299e-25,3.0011432354433967e-29,7.422963234805786e-26,2.469718493519091e-29,6.770533349726669e-21,1.7453743089507917e-27,2.74151188135866e-26,5.532158419353148e-31,9.122002367477475e-30,3.6939873203773586e-23,4.00239235661e-29,1.5707796200137758e-26,1.1137527728992008e-29,4.7016866725064056e-17,5.365224785903608e-19,2.3553056703582626e-31,3.880557854478399e-30,2.1566435759655024e-19,3.253886155984605e-17,7.055560204671409e-27,6.467700210008328e-27,1.341243975433491e-29,6.698049323355153e-27,3.95120951769698e-29,2.3070879952859924e-23,2.42254591487333e-19,3.140714404431532e-31,5.182587979335922e-30,1.144350190832906e-18,2.796005176519871e-16,3.919181370901844e-24,1.9193027783070053e-24,3.8467970920373057e-20
2.6292818301254345e-10,0.11224537995282426,0.9,0.0,0.0,0.0,0.0,0.09999992932358517,1.811778612490968e-08,1.755503540768258e-08,1.2495141674375828e-08,1.2515413937340471e-08,1.0557798233489543e-08,1.0837970267968562e-08,1.08243347772192e-08,1.08235036178945e-08,9.658686503769164e-09,9.662888370787499e-09,8.737030538693893e-09,8.751941730754953e-09,7.903600290507127e-11,4.0178238514602675e-10,1.9593596352277957e-10,3.732692551966443e-11,9.312597098667552e-11,3.002950806458979e-11,7.855888174341859e-11,4.873294444623738e-11,6.122824170962604e-12,1.8864467573685104e-12,1.4248722734685708e-11,5.617093524721086e-16,2.1033955478690725e-14,3.7474489794964136e-16,2.7882841087784247e-16,3.7466966556598373e-16,1.9914349003930012e-19,2.455222877863461e-18,1.4960468132402268e-13,6.922847000802006e-15,7.498345797795898e-17,2.729746515356313e-12,8.460994102225669e-20,9.889409907049815e-17,1.3223565750901339e-12,1.1300896300942765e-19,8.338641054286847e-22,7.67844220284666e-17,7.012269839861122e-23,4.5568682450000107e-20,8.815638496851212e-23,2.2528002636201003e-25,3.397049838927577e-29,8.42003355089769e-26,2.981398402203539e-29,7.708825862895826e-21,1.9435916410529674e-27,3.215024497926543e-26,6.805495048223839e-31,1.1348583060055545e-29,4.2139537928953135e-23,4.5306465146458504e-29,1.949552139836997e-26,1.3390936713951055e-29,5.1271390241774196e-17,5.847517378812058e-19,2.8974724832620675e-31,4.8280842769306515e-30,2.398588048827306e-19,3.618937129910768e-17,8.402556564781274e-27,7.64559701444657e-27,1.612583251293511e-29,7.997465650812633e-27,4.4727210756165443e-29,2.5140610361891524e-23,2.64031422791768e-19,3.8623656602867823e-31,6.43379555399845e-30,1.1997628081315378e-18,3.056577049035512e-16,4.4942223072313276e-24,2.1022876173439394e-24,4.2878181564913666e-20
2.74045065102981e-10,0.11224538029002507,0.9,0.0,0.0,0.0,0.0,0.09999992633531,1.8884565061090538e-08,1.8288028247697802e-08,1.3022938088893997e-08,1.3044953902370953e-08,1.0997288606587048e-08,1.1296452301692217e-08,1.128165679196905e-08,1.1280750058244976e-08,1.0067065783497513e-08,1.007162466645641e-08,9.10608389304439e-09,9.122282235804597e-09,8.233625101620192e-11,4.2522719263070854e-10,2.080280088133927e-10,3.950860765204585e-11,1.0187554356141272e-10,3.329688041773093e-11,8.532631455492793e-11,5.291608151527077e-11,6.651623401761695e-12,1.970660741274596e-12,1.5545499065120088e-11,5.85482809790547e-16,2.3813056532008098e-14,3.9060128883380014e-16,2.906275387190953e-16,3.9052007299247183e-16,2.1634322094819996e-19,2.486150406899288e-18,1.566112117527737e-13,7.897161378575648e-15,7.815612832333864e-17,2.965519840674352e-12,9.191812453900309e-20,1.0307898431934047e-16,1.436577524505287e-12,1.227713131068033e-19,9.054412711913194e-22,8.342901735506044e-17,7.650452918692698e-23,5.1599307591456194e-20,9.774821444647848e-23,2.4477880515525557e-25,4.203585808095251e-29,1.0157325575599205e-25,2.690440294130643e-29,8.730234649729444e-21,3.1733062119647416e-27,3.2550724296847134e-26,4.620640536744146e-31,9.003560497509496e-30,4.780283453265476e-23,5.603749191383422e-29,2.3981132073609904e-26,1.2491819815882223e-29,5.571176274417703e-17,6.3504033603105e-19,1.9671337088645604e-31,3.8289315459916105e-30,2.6545443733274806e-19,4.005130191868561e-17,9.93581481039936e-27,8.978036744629323e-27,1.6269753299726076e-29,9.478946308704375e-27,5.531463801903389e-29,2.729862972478254e-23,2.8673810198561365e-19,2.62894002876622e-31,5.181713021326077e-30,1.2564919903678403e-18,3.3294163513272254e-16,5.153505224479506e-24,2.2936168600930602e-24,4.7553821201647456e-20
2.851619471934185e-10,0.1122453806273052,0.9,0.0,0.0,0.0,0.0,0.09999992334703463,1.965140397945345e-08,1.9020674150463393e-08,1.3550693039593291e-08,1.3574523920419917e-08,1.1436440503350709e-08,1.1754953866160414e-08,1.173895073069179e-08,1.1737965460140173e-08,1.0475445045633611e-08,1.0480375537778039e-08,9.475108258051195e-09,9.492646992710293e-09,8.563492817165735e-11,4.4879187424374603e-10,2.202216457850482e-10,4.1701284536597214e-11,1.1103843481701856e-10,3.675029267422365e-11,9.237247239771717e-11,5.7270276922141074e-11,7.202329698356509e-12,2.0549593216701695e-12,1.6898812503650646e-11,6.092580913039897e-16,2.6819770863667667e-14,4.0645855857491544e-16,3.024274214333155e-16,4.063711226946288e-16,2.342555858739717e-19,2.5186349904191815e-18,1.6370717980192076e-13,8.96100619690498e-15,8.132897878181185e-17,3.2110626874319e-12,9.952916624201545e-20,1.0726413701598496e-16,1.5555319450752013e-12,1.3293828752118102e-19,9.799452297130378e-22,9.035113377929611e-17,8.316450594560417e-23,5.814017735164924e-20,1.0788608776639622e-22,2.649334423251067e-25,3.349650388467755e-29,9.036576711455198e-26,6.408418206602568e-29,9.838329648733997e-21,-1.5535949367860342e-28,5.536860910495726e-26,1.9002772614334853e-30,2.920751163047793e-29,5.396058660512754e-23,4.474818611618078e-29,2.9256911073707065e-26,2.749738978926512e-29,6.033825562107474e-17,6.874004740818729e-19,8.091005938126754e-31,1.243049904369941e-29,2.924561151900162e-19,4.412538684637299e-17,1.1659338904243525e-26,1.047197037672284e-26,3.0099351283943946e-29,1.1149592550194323e-26,4.4191533585873916e-29,2.954489561798999e-23,3.1038013816950253e-19,1.0765596564296732e-30,1.6332319144930632e-29,1.30837116533986e-18,3.614667119296597e-16,5.734042507815547e-24,2.4932877144588685e-24,5.249629802603896e-20
2.96278829283856e-10,0.1122453809646648,0.9,0.0,0.0,0.0,0.0,0.099999920358759,2.0418302875924872e-08,1.975298828831402e-08,1.407840652973717e-08,1.4104123960874006e-08,1.1875265074099252e-08,1.2213474957183597e-08,1.2196216598279329e-08,1.2195149825376876e-08,1.0883824290177449e-08,1.0889140989761116e-08,9.844103635990776e-09,9.863035999380288e-09,8.893211974733412e-11,4.724612768149935e-10,2.3250636847349124e-10,4.390350108228944e-11,1.2061553750598943e-10,4.039058562997225e-11,9.969728845034842e-11,6.179545243395772e-11,7.774943993556544e-12,2.1391713957049047e-12,1.8308804726783166e-11,6.330352626797292e-16,3.006145944320823e-14,4.223167450177694e-16,3.142280919397197e-16,4.222228763250333e-16,2.5288050245388642e-19,2.5524807977342463e-18,1.708967150741499e-13,1.0118517997936577e-14,8.450200906478474e-17,3.4663756074309475e-12,1.0744303463408793e-19,1.1144956992882273e-16,1.6792201464828715e-12,1.4350987454539896e-19,1.0573749600486977e-21,9.755106323811368e-17,9.01034975300285e-23,6.521208199215642e-20,1.1857266531865229e-22,2.860386657444989e-25,4.1304724962957144e-29,1.078610900742619e-25,6.503113538527216e-29,1.103668803649775e-20,8.433033768950836e-28,5.815735056091968e-26,1.8165869004842206e-30,2.894418377043836e-29,6.061526133267506e-23,5.514345527779883e-29,3.542290639520859e-26,2.818407605889445e-29,6.515115231085442e-17,7.418106196032872e-19,7.734613701815221e-31,1.2317355674194691e-29,3.208679048351014e-19,4.84122397114597e-17,1.3608921443195374e-26,1.2149829450504516e-26,3.1861569653039796e-29,1.3040131352733044e-26,5.444880652951368e-29,3.1879367652913387e-23,3.349478088676083e-19,1.0295722721184087e-30,1.6242222909362086e-29,1.3650222172420829e-18,3.912315468317502e-16,6.501774254331968e-24,2.701321083010941e-24,5.77068416704894e-20
3.0739571137429355e-10,0.11224538130210389,0.9,0.0,0.0,0.0,0.0,0.09999991737048312,2.1185261746431557e-08,2.048498463345779e-08,1.4606078562589282e-08,1.4633753993962514e-08,1.2313772510956024e-08,1.2672015570572366e-08,1.265345438816697e-08,1.2652303155751805e-08,1.1292203517129018e-08,1.1297921027419328e-08,1.0213070029139485e-08,1.023344925372269e-08,9.222786068516574e-11,4.962214947622477e-10,2.448725837245227e-10,4.611392789412064e-11,1.3060759738753097e-10,4.421851892800453e-11,1.073006974817749e-10,6.649153204287033e-11,8.369467220313525e-12,2.223206341306924e-12,1.9775549134490877e-11,6.568142155859946e-16,3.354526640822885e-14,4.3817578351181555e-16,3.2602949593016693e-16,4.380752321658786e-16,2.7221818615662507e-19,2.588018679979446e-18,1.7818395208191178e-13,1.1373839087008282e-14,8.767521916741563e-17,3.7314591521116276e-12,1.156598266608486e-19,1.1563526199879753e-16,1.8076424385088257e-12,1.5448616277456668e-19,1.1377286370065545e-21,1.0502910974033304e-16,9.732158176436657e-23,7.28358259364905e-20,1.298098598089149e-22,3.0760766367141493e-25,1.1032191785431567e-29,5.95737548365505e-26,1.5590567873709737e-28,1.2328894967717715e-20,-8.514577222252331e-27,1.1108454202421764e-25,5.4685769192271975e-30,7.933920850885531e-29,6.781544748844058e-23,1.5042232684309523e-29,4.2587298025330144e-26,6.45239632569335e-29,7.015074856886053e-17,7.982948951447197e-19,2.328485971582763e-30,3.377471310513582e-29,3.506936668445611e-19,5.2912443091924224e-17,1.5770377212053107e-26,1.4010177169599811e-26,6.412929166413895e-29,1.514463269716842e-26,1.4921614202630613e-29,3.430200666676281e-23,3.6045200606411583e-19,3.0947485439799455e-30,4.394157530232782e-29,1.4147424412058136e-18,4.222560739635967e-16,7.031700541891893e-24,2.9177277966530846e-24,6.318653066357883e-20
3.1851259346473107e-10,0.11224538163962247,0.9,0.0,0.0,0.0,0.0,0.09999991438220698,2.195228058690013e-08,2.1216675661314432e-08,1.5133709141413383e-08,1.5163413990709085e-08,1.2751972105744931e-08,1.313057570213752e-08,1.3110664049466151e-08,1.3109425453061668e-08,1.1700582726488306e-08,1.1706715655774476e-08,1.0582007439773528e-08,1.060388675364792e-08,9.552225535526092e-11,5.200600464710881e-10,2.573115502521968e-10,4.8331371614900075e-11,1.4101502184711978e-10,4.8234763810747475e-11,1.1518263591306923e-10,7.13584422784322e-11,8.985900311289453e-12,2.3072714153143093e-12,2.1298866424488942e-11,6.805951364063489e-16,3.7278136067315843e-14,4.54035783094054e-16,3.378317268284819e-16,4.539283651211516e-16,2.92268348060534e-19,2.6246838324576947e-18,1.8557303381330957e-13,1.2731119676843525e-14,9.084860861672194e-17,4.0063138723434545e-12,1.2417942167779353e-19,1.1982124945919452e-16,1.9407991308275564e-12,1.6586707177796463e-19,1.2210059095508638e-21,1.127855891852406e-16,1.0481836576134568e-22,8.103222449119143e-20,1.4160018977286442e-22,3.3048111169294597e-25,3.66712855869772e-29,1.0865261953474806e-25,1.1917810556793445e-28,1.371854324564309e-20,-2.880773513425928e-27,9.313576760734032e-26,3.7852859191545275e-30,5.77517343500521e-29,7.553142298306889e-23,4.909089413634447e-29,5.0866761419860285e-26,5.035589444022946e-29,7.533735228395177e-17,8.568134567041159e-19,1.611733923722545e-30,2.4581526642095475e-29,3.819367781722757e-19,5.762650657759703e-17,1.8216147119033673e-26,1.6093452231395867e-26,5.354917248807742e-29,1.752117881216282e-26,4.850045745196947e-29,3.6812774673365683e-23,3.868747391125963e-19,2.143369811883288e-30,3.216450028438922e-29,1.4757387522760533e-18,4.54530314210735e-16,8.06070014857606e-24,3.1424813984473945e-24,6.89363636200384e-20
3.296294755551686e-10,0.11224538197722053,0.9,0.0,0.0,0.0,0.0,0.09999991139393057,2.2719359393257964e-08,2.194807215623888e-08,1.5661298269473205e-08,1.5693103922978113e-08,1.3189872197785103e-08,1.3589155347691197e-08,1.3567845531539981e-08,1.3566516719103147e-08,1.2108961918255308e-08,1.2115524879852122e-08,1.0950915870168874e-08,1.0974348497065535e-08,9.881526046071651e-11,5.439662846738081e-10,2.6981541967692323e-10,5.0554808791767394e-11,1.5183810582242293e-10,5.243988037497951e-11,1.2334304210590116e-10,7.639611295379951e-11,9.624244198640282e-12,2.3915795026973587e-12,2.2878572517416646e-11,7.043776688959221e-16,4.126681532154614e-14,4.698965330460857e-16,3.496346060769818e-16,4.69781940950059e-16,3.1303162775894564e-19,2.663560768251308e-18,1.930681073746526e-13,1.419451607324994e-14,9.402217781703478e-17,4.2909403183066084e-12,1.3300209961261653e-19,1.2400746306401578e-16,2.0786905331123826e-12,1.7765283073054023e-19,1.3072038409486459e-21,1.2082082910947312e-16,1.1259200596197628e-22,8.982210208638753e-20,1.5394424960225383e-22,3.5304849769117052e-25,-6.184248235522515e-29,-5.718353304365814e-26,3.715083378468141e-28,1.520923322109046e-20,-3.082230429846454e-26,2.361249194573584e-25,1.4152026383425806e-29,1.9913402520090884e-28,8.387796936343536e-23,-8.148238258136443e-29,6.038674981088119e-26,1.50737369789862e-28,8.071128321948166e-17,9.174267966084243e-19,6.025949945651912e-30,8.47848246646342e-29,4.145998171514186e-19,6.255481926082745e-17,2.0860720009366875e-26,1.8364250518053675e-26,1.405912982790852e-28,2.0111701673551186e-26,-8.021791435719728e-29,3.941163562497746e-23,4.1424332193696166e-19,8.003642424895721e-30,1.0962855321789658e-28,1.5193437235402705e-18,4.880911580674239e-16,8.201737927260576e-24,3.375554733029456e-24,7.495710406174741e-20
3.407463576456061e-10,0.11224538231489829,0.9,0.0,0.0,0.0,0.0,0.09999990840565386,2.3486498161431138e-08,2.26791826815751e-08,1.61888459500325e-08,1.6222823763477093e-08,1.3627480167458115e-08,1.404775450304453e-08,1.402499884952544e-08,1.4023576955672825e-08,1.2517341092430007e-08,1.2524348704683841e-08,1.1319795322601267e-08,1.1344834481877902e-08,1.0210724797151584e-10,5.679313635817828e-10,2.82377243108965e-10,5.278338533847255e-11,1.6307739867489038e-10,5.68343179550452e-11,1.317818563406819e-10,8.160447706693446e-11,1.0284499814301997e-11,2.47591700433063e-12,2.4514845131146174e-11,7.281631085886352e-16,4.551784452634514e-14,4.857587962745091e-16,3.6143878291671344e-16,4.856371743168913e-16,3.3450583909639644e-19,2.7006972468488027e-18,2.0067332647681276e-13,1.5768186473158692e-14,9.719592451366476e-17,4.585339039638907e-12,1.4212692095485478e-19,1.2819415461010726e-16,2.2213169546821718e-12,1.8984273509644017e-19,1.396327633741745e-21,1.291351687359814e-16,1.2064680674865952e-22,9.922629477857326e-20,1.6684719837090536e-22,3.8120030382847695e-25,3.7408066904868065e-28,7.030452098730852e-25,-6.086909643421084e-28,1.680457343317279e-20,8.526573368215579e-26,-3.0678862708259852e-25,-2.699799728124687e-29,-3.547235071776919e-28,9.252814267473218e-23,4.965448330882283e-28,7.128172197284341e-26,-2.371778598119765e-28,8.627287306097066e-17,9.799631025317772e-19,-1.1496055209976684e-29,-1.5107440541677474e-28,4.486846676412762e-19,6.769766538820652e-17,2.410402509181454e-26,2.1021040922434462e-26,-1.8726901419466237e-28,2.3215577093983345e-26,4.8964319835433905e-28,4.209855436874287e-23,4.42480176617918e-19,-1.525208064048935e-29,-1.930336260771262e-28,1.625477342894002e-18,5.228669047804527e-16,1.2448709332327975e-23,3.61697400600783e-24,8.124952870922625e-20
3.5186323973604364e-10,0.11224538265265577,0.9,0.0,0.0,0.0,0.0,0.09999990541737688,2.4253696887349303e-08,2.3410015844157827e-08,1.6716352186355165e-08,1.6752573485535168e-08,1.4064802692886674e-08,1.4506373164011727e-08,1.4482124025582263e-08,1.4480606164567167e-08,1.2925720249012388e-08,1.2933187135294049e-08,1.1688645799346335e-08,1.1715344705987468e-08,1.053977337507984e-10,5.919472480336149e-10,2.9499074323131253e-10,5.501633124566248e-11,1.7473343399586472e-10,6.141847187516066e-11,1.4049902000332913e-10,8.698346911760937e-11,1.0966668090428647e-11,2.5600272474711505e-12,2.6207898522381373e-11,7.519494224587731e-16,5.0037562706796195e-14,5.016213736554167e-16,3.7324323853826065e-16,5.014921592346711e-16,3.5669448970934727e-19,2.7423026122137828e-18,2.0839283688614674e-13,1.7456291616063866e-14,1.0036985182973291e-16,4.889510585689737e-12,1.5155540348637266e-19,1.3238092897412002e-16,2.3686787055841255e-12,2.0243795629806401e-19,1.4883661970410157e-21,1.377289594153949e-16,1.2897843661629428e-22,1.0926565483792894e-19,1.8030416646369411e-22,4.056863872599109e-25,3.10221625716981e-28,5.979621837206655e-25,-4.322331536538552e-28,1.8508181666060708e-20,6.647682447439547e-26,-2.0586442310789063e-25,-1.9835750918659713e-29,-2.562041839494363e-28,1.0204628188054353e-22,4.119290934877073e-28,8.369546808946592e-26,-1.6677467877610112e-28,9.20224658641671e-17,1.0446721655565446e-18,-8.446332257763822e-30,-1.0912390325107576e-28,4.841931685242598e-19,7.305532251672246e-17,2.73685307091284e-26,2.3791906135647833e-26,-1.2533455020258586e-28,2.641317525010709e-26,4.062343186466852e-28,4.4873498036616625e-23,4.716980905951064e-19,-1.1202973496763895e-29,-1.390045999940681e-28,1.6770284636277196e-18,5.589828831969151e-16,1.2991039772216343e-23,3.866770853539053e-24,8.781402234969385e-20
3.6298012182648116e-10,0.11224538299049283,0.9,0.0,0.0,0.0,0.0,0.09999990242909956,2.502095556693952e-08,2.4140578946840033e-08,1.7243816981705207e-08,1.7282353062950267e-08,1.4501845925084643e-08,1.4965011326404866e-08,1.493922102125219e-08,1.493760434758263e-08,1.3334099388002444e-08,1.3342040176719833e-08,1.2057467302679547e-08,1.208587916729928e-08,1.086869246537497e-10,6.160065144332016e-10,3.0765014769085895e-10,5.725293676100273e-11,1.8680636691101075e-10,6.619269887751264e-11,1.4949447532425842e-10,9.253302466042652e-11,1.167074995895616e-11,2.644055658705486e-12,2.7957605832628075e-11,7.757372859032147e-16,5.4832126185169605e-14,5.174846625655148e-16,3.850483114234841e-16,5.17347529056514e-16,3.795964541683285e-19,2.7863180617950943e-18,2.16230797755143e-13,1.9262997688300803e-14,1.0354395851922914e-16,5.203455505335749e-12,1.6128706548795026e-19,1.3656791743038366e-16,2.520776095309315e-12,2.1543813860663249e-19,1.5833217321738762e-21,1.4660256438156126e-16,1.3758805614793106e-22,1.1996104772178863e-19,1.943181994866579e-22,4.295721928408756e-25,8.931476061495294e-29,2.215939478095705e-25,1.0871734067660935e-28,2.0323684680501323e-20,5.2391334382710614e-27,9.805760840195665e-26,2.5585982159305967e-30,4.793515962764235e-29,1.1227167942865498e-22,1.1911939482218548e-28,9.778157289828576e-26,4.811334752723955e-29,9.796041780660488e-17,1.111474650762236e-18,1.089382906047322e-30,2.0393318968291143e-29,5.2112701829905155e-19,7.862804693973156e-17,3.08730582429176e-26,2.6788488409373115e-26,5.949897798083944e-29,2.987101630417072e-26,1.175846954197233e-28,4.773643307643358e-23,5.018612420026957e-19,1.4526722821833603e-30,2.722501369502479e-29,1.710711529402513e-18,5.964105937367056e-16,1.2443192927358654e-23,4.12492655057905e-24,9.465115921655251e-20
