Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137)
9.299308479039027e-06,0.11317787708216803,0.9,0.0,0.0,0.0,0.0,0.09706394574964433,0.001014815050716076,2.401532404941954e-06,1.1387400202109793e-05,3.20087472021681e-05,8.39813186282932e-07,2.8236395894408485e-05,3.3875678359721464e-06,6.16722988332523e-06,0.000337079753191575,0.001718646586488605,4.601552694694379e-06,4.502057384258053e-05,1.0812724035787824e-08,8.012680916605211e-08,2.5156202272806755e-08,4.3826086927092256e-09,3.788947684051041e-05,0.00031213754202973797,0.0039524311169288374,0.0004690584194117368,0.0010302130702381019,6.296168803248796e-10,0.00035239179131913903,3.0288272199375987e-11,4.045558410110574e-08,9.226557949200842e-13,1.3807820823115416e-12,9.397075912667273e-13,3.225818184141566e-11,1.2885151677659606e-13,4.781916107120756e-06,0.0004835211114477382,1.9188816121323887e-13,0.0003905256093146827,1.1653208677136376e-11,5.088852231039914e-13,0.0003937875310284453,3.2402537554062515e-11,8.073051308541643e-15,0.0003135660587489528,1.7342252026387642e-15,0.00018516519353547619,9.163202007227917e-16,2.2258230324255017e-15,8.563618286257244e-16,4.5769240551019886e-14,4.86940980858244e-14,0.00011356899714658611,2.6567245782113185e-15
9.458566713710403e-06,0.11319220672137871,0.9,0.0,0.0,0.0,0.0,0.09701719014925873,0.0010301216129298117,2.4005064162852795e-06,1.1332222333858095e-05,3.199326622293482e-05,8.394284083857853e-07,2.813921635925437e-05,3.386028090342729e-06,6.165349232939242e-06,0.00034261571777206785,0.001746229801552012,4.599848568293891e-06,4.499920165203331e-05,1.0808104649215554e-08,8.009257718789884e-08,2.5144676428259763e-08,4.3808195838335855e-09,3.74905452310495e-05,0.0003174159344441058,0.004013501897776074,0.00047699689968185027,0.0010435311542138187,6.293704310207686e-10,0.0003583876089277462,3.0726413186131604e-11,4.0005253796366505e-08,9.216486350882673e-13,1.3792871573466511e-12,9.35903860552761e-13,3.26553254746958e-11,1.274294426200131e-13,4.730885015766057e-06,0.0004889661781104083,1.9179886795857337e-13,0.00039629040162097057,1.1818036463635736e-11,5.086483147701725e-13,0.00039963707150157473,3.286386192133953e-11,8.209681440942306e-15,0.0003217127380905104,1.7637316723647049e-15,0.0001898209251231833,9.318154231678308e-16,2.295366633746821e-15,8.828383053070651e-16,4.7239897110513426e-14,5.015200813809246e-14,0.00011674521967530463,2.7423340260164676e-15
9.61782494838178e-06,0.11320649407181824,0.9,0.0,0.0,0.0,0.0,0.09697051161716685,0.001045382585136596,2.399481035169978e-06,1.127854223285707e-05,3.1977812081592e-05,8.390441225855188e-07,2.8044707284566755e-05,3.3844901839150857e-06,6.16348323799814e-06,0.00034814610098666865,0.0017737452166254586,4.598148535513146e-06,4.497783577467598e-05,1.0803487997541686e-08,8.005836548034317e-08,2.513316532442816e-08,4.379030916187016e-09,3.710269439515063e-05,0.0003226917830142536,0.004074408657903703,0.0004849314012366946,0.0010567253657693665,6.291239320665204e-10,0.000364380632289389,3.1162680623905864e-11,3.956731216478272e-08,9.206440082926222e-13,1.3777950452560003e-12,9.321940617145464e-13,3.3048131532085556e-11,1.2604660949967422e-13,4.681285485277727e-06,0.0004943542521968448,1.9170976941182223e-13,0.00040200880478547413,1.1981288278990172e-11,5.084115133277732e-13,0.00040541450934738403,3.3318719137225346e-11,8.34624310075587e-15,0.0003299298254581711,1.7932243989818022e-15,0.00019449859327791926,9.473031798675438e-16,2.3657772631222173e-15,9.095743555614184e-16,4.873103571111642e-14,5.1624395274724505e-14,0.00011995019407592447,2.829141044504176e-15
9.777083183053156e-06,0.11322073998195763,0.9,0.0,0.0,0.0,0.0,0.09692390855935383,0.0010605983085648345,2.398456258230388e-06,1.1226292933729396e-05,3.196238423937368e-05,8.386603198424334e-07,2.7952746268148364e-05,3.382954084640954e-06,6.16163173700407e-06,0.00035367095729866806,0.0018011944066208669,4.5964525248458455e-06,4.4956480471863286e-05,1.0798874065626681e-08,8.002417393108306e-08,2.512166869052323e-08,4.377242700869517e-09,3.6725441533008734e-05,0.0003279650920314264,0.0041351565191492835,0.0004928619318025719,0.0010697977143762027,6.288773883798334e-10,0.00037037086535046464,3.159708816704682e-11,3.9141220404373566e-08,9.196418727542109e-13,1.3763058389730136e-12,9.285739310161965e-13,3.343667067911661e-11,1.247013090955761e-13,4.633054472961119e-06,0.0004996868580336632,1.9162086166956038e-13,0.0004076810162308101,1.2142972894976821e-11,5.0817486545272e-13,0.0004111197206339504,3.3767110860409565e-11,8.482736420714552e-15,0.0003382170710988388,1.8227034015627003e-15,0.0001991978897864385,9.627834833329208e-16,2.4370488071302876e-15,9.365648090801916e-16,5.0242545032134784e-14,5.311104298592959e-14,0.00012318364813523826,2.917139188266518e-15
9.936341417724532e-06,0.11323494526606466,0.9,0.0,0.0,0.0,0.0,0.09687737944985786,0.001075769115590437,2.3974320824593166e-06,1.1175411600111972e-05,3.194698216768243e-05,8.382769915294921e-07,2.7863218702933233e-05,3.38141976196321e-06,6.159794573599474e-06,0.0003591903385822352,0.0018285788795021857,4.594760467454547e-06,4.493513918838294e-05,1.0794262839944452e-08,7.999000243977823e-08,2.5110186268118003e-08,4.375454949002132e-09,3.635833272068928e-05,0.00033323586569769623,0.00419575037067478,0.0005007884989378457,0.001082750130674248,6.286308047480922e-10,0.0003763583119812567,3.202964915876961e-11,3.872647189504868e-08,9.186421880284812e-13,1.3748196076263168e-12,9.250394753242049e-13,3.3821010930532327e-11,1.2339193513986875e-13,4.586132753162702e-06,0.0005049654539911145,1.915321408980778e-13,0.0004133072347048428,1.230309909354672e-11,5.079384086126979e-13,0.00041675261439108954,3.4209041421894954e-11,8.619161530674866e-15,0.00034657422046258785,1.852168698826287e-15,0.0002039185176711785,9.782563458183376e-16,2.5091752366722265e-15,9.638045628476305e-16,5.1774314570315085e-14,5.461173763518095e-14,0.00012644530843341914,3.006322058835067e-15
9.999999999999997e-06,0.11324911070631805,0.9,0.0,0.0,0.0,0.0,0.09685880122671235,0.0010818206867160105,2.3970228672467345e-06,1.1155442705611759e-05,3.194083275642019e-05,8.381238986870114e-07,2.7828089292012662e-05,3.3808069540769643e-06,6.1590642008618355e-06,0.0003613950210540358,0.0018395072014014341,4.594085210534943e-06,4.4926613227473266e-05,1.0792420398560456e-08,7.99763490274817e-08,2.5105600442839007e-08,4.37474048229097e-09,3.6214333577254885e-05,0.0003353419870659073,0.004219928867964489,0.0005039557933173113,0.0010878943280230092,6.285322303942011e-10,0.0003787508310194242,3.220203847511763e-11,3.856375451595993e-08,9.182432716122608e-13,1.3742263762351024e-12,9.236498068798089e-13,3.397347924401036e-11,1.228782621526567e-13,4.5677309327206915e-06,0.0005070606157468415,1.9149672896016057e-13,0.00041554332085096915,1.2366670621633845e-11,5.078439526020306e-13,0.0004189839455970931,3.43838835466419e-11,8.673674220407007e-15,0.0003499342314517866,1.8639427154760014e-15,0.00020581134646911685,9.844390679221601e-16,2.538243377419554e-15,9.74761428584955e-16,5.239223550974778e-14,5.5215476503772466e-14,0.00012775688602632731,3.0423001701989106e-15
1.0095599652395909e-05,0.11324911070631805,0.9,0.0,0.0,0.0,0.0,0.09683092282675629,0.0010908953300782656,2.396408505141961e-06,1.1125839196120046e-05,3.1931605350550526e-05,8.378941294028488e-07,2.7776017132185596e-05,3.379887186704291e-06,6.157971596269887e-06,0.0003647042942926239,0.001855900080145041,4.593072296998574e-06,4.4913814693016637e-05,1.0789654308284876e-08,7.995585091584476e-08,2.5098717810264343e-08,4.373667671635434e-09,3.600094068894852e-05,0.00033850410812971097,0.004256194883030916,0.0005087111100398787,0.0010955844720019466,6.283841858207176e-10,0.0003823429759792965,3.246037664291143e-11,3.8322589727019975e-08,9.176449150156315e-13,1.3733364008257488e-12,9.215869497869993e-13,3.420121783207998e-11,1.221169755792231e-13,4.5404646195833944e-06,0.0005101914364093226,1.9144360334796031e-13,0.0004188876602697679,1.2461675666893049e-11,5.077021726558461e-13,0.000422313131764357,3.464451774900649e-11,8.75551855773589e-15,0.0003550010141800048,1.8816203091526383e-15,0.00020866019045920315,9.937217793321653e-16,2.5821506038859764e-15,9.912885798793696e-16,5.332623461962924e-14,5.6126268416652374e-14,0.00012973490018666688,3.0966833035216075e-15
1.0254857887067285e-05,0.11326323705474224,0.9,0.0,0.0,0.0,0.0,0.0967845372884531,0.0011059772677154348,2.395385523806703e-06,1.1077520189721069e-05,3.191625328632433e-05,8.375117255758721e-07,2.769104067093555e-05,3.3783563309612527e-06,6.156162658069191e-06,0.00037021287162259807,0.0018831593939192248,4.591387949475662e-06,4.489250919593796e-05,1.0785048459532252e-08,7.992171927681323e-08,2.508726308071483e-08,4.371880879680953e-09,3.565286280891583e-05,0.00034376982336223116,0.0043164945211266155,0.0005166297723515947,0.0011083025274582887,6.281375361034242e-10,0.00038832486107250947,3.288928337536664e-11,3.792912445895464e-08,9.166500159530594e-13,1.3718562522325563e-12,9.182128378006527e-13,3.457735462697068e-11,1.2087500546571846e-13,4.4959976155559104e-06,0.0005153661432269961,1.9135524536402674e-13,0.00042442249429164113,1.2618711417509071e-11,5.074661811376981e-13,0.00042780124518323304,3.507354929077321e-11,8.8918076263512e-15,0.0003634971880466389,1.9110582505970473e-15,0.00021342263150598794,1.0091797956467916e-15,2.655969039245332e-15,1.0190118880378754e-15,5.4898196252351663e-14,5.765442731489879e-14,0.0001330521471134578,3.188216614333056e-15
1.0414116121738661e-05,0.1132773250349957,0.9,0.0,0.0,0.0,0.0,0.09673822149024267,0.001121015236335806,2.394363136185785e-06,1.1030402284119497e-05,3.1900925488706745e-05,8.371297724952358e-07,2.760819448503411e-05,3.376827168016373e-06,6.154367616365136e-06,0.0003757161156463255,0.0019103581500159953,4.589707363076154e-06,4.487122444639854e-05,1.07804452834883e-08,7.988760744701694e-08,2.5075821853206565e-08,4.370094583853781e-09,3.531371926441777e-05,0.0003490330153514673,0.004376653556202306,0.0005245444929676935,0.00112090602254102,6.27890859955265e-10,0.0003943039709221583,3.331638183518563e-11,3.7545652083574067e-08,9.156574543933048e-13,1.3703791825203568e-12,9.149138329651992e-13,3.4949482408447774e-11,1.1966468050555605e-13,4.452682289567606e-06,0.0005204908573379992,1.912670633914292e-13,0.0004299119394299867,1.277421515822645e-11,5.072304524253577e-13,0.0004332169575410847,3.54961479444853e-11,9.028028858434894e-15,0.0003720624730151111,1.9404825409032002e-15,0.00021820557336951443,1.024630406308092e-15,2.7306247488321373e-15,1.0469695789187397e-15,5.649009130131187e-14,5.919600906683013e-14,0.00013639677132289162,3.280915726953742e-15
1.0573374356410038e-05,0.11329137534403233,0.9,0.0,0.0,0.0,0.0,0.09669197414112636,0.0011360095362353165,2.393341340177684e-06,1.0984436174611178e-05,3.18856214872714e-05,8.367482629189157e-07,2.7527389321011006e-05,3.375299672259206e-06,6.152586332603331e-06,0.0003812140694518481,0.0019374976245402518,4.588030478048756e-06,4.484996181358571e-05,1.0775844770702717e-08,7.985351535633617e-08,2.506439391080194e-08,4.3683087946243854e-09,3.498315139300273e-05,0.00035429368797823286,0.0044366760768927895,0.0005324552788405437,0.0011333966233987441,6.276441615875219e-10,0.0004002803091255987,3.37416842353298e-11,3.717177218079633e-08,9.146671951703717e-13,1.3689052018160958e-12,9.116868227969619e-13,3.531766025969596e-11,1.1848473120249027e-13,4.410471973800102e-06,0.0005255668096986669,1.9117905397859656e-13,0.00043535619962717994,1.2928195712226387e-11,5.069950006114967e-13,0.0004385603013850449,3.5912327983274694e-11,9.16418237346216e-15,0.0003806965951951308,1.9698931975155358e-15,0.00022300875723068323,1.0400736226443906e-15,2.8061120117707756e-15,1.0751568068019191e-15,5.810181234324696e-14,6.07508111259075e-14,0.000139768493223695,3.374774419790877e-15
1.0732632591081414e-05,0.11330538865364145,0.9,0.0,0.0,0.0,0.0,0.09664579400085879,0.0011509604604775794,2.3923201338143913e-06,1.0939575328443384e-05,3.1870340827604256e-05,8.363671898963553e-07,2.7448541081260206e-05,3.373773819112181e-06,6.1508186720882376e-06,0.00038670677426323475,0.00196457904338785,4.586357236576739e-06,4.482872235354338e-05,1.0771246912325921e-08,7.981944293910637e-08,2.505297904529453e-08,4.366523522182153e-09,3.466082017687316e-05,0.0003595518450509246,0.0044965659994656475,0.00054036213678577,0.0011457759407335214,6.273974450632022e-10,0.0004062538792188709,3.416520253306962e-11,3.680710623748818e-08,9.136792043586874e-13,1.3674343117114035e-12,9.085288740073115e-13,3.5681945382293273e-11,1.1733395752958666e-13,4.3693225830851295e-06,0.0005305951822089735,1.9109121377795362e-13,0.00044075548009721755,1.3080661913013759e-11,5.067598362708483e-13,0.00044383133811391236,3.632210598456187e-11,9.30026828856469e-15,0.0003893992758618806,1.999290237590917e-15,0.00022783193235632442,1.055509455774937e-15,2.882425177812259e-15,1.103568787661898e-15,5.973325268318152e-14,6.231863362826533e-14,0.00014316703145255582,3.4697865130792134e-15
1.089189082575279e-05,0.11331936561187264,0.9,0.0,0.0,0.0,0.0,0.09659967987720208,0.0011658682951891151,2.3912995152366397e-06,1.0895775784845682e-05,3.1855083071211645e-05,8.359865467504761e-07,2.737157043962869e-05,3.3722495849615378e-06,6.149064503779759e-06,0.000392194269553441,0.0019916035849270276,4.584687582663613e-06,4.4807506864755774e-05,1.0766651699997496e-08,7.978539013329153e-08,2.5041577056670168e-08,4.364738776409329e-09,3.43464048659303e-05,0.00036480749030834284,0.004556327077316611,0.000548265073487555,0.0011580455333885804,6.271507142975592e-10,0.00041222468467913586,3.458694844001056e-11,3.6451296114038125e-08,9.126934492285042e-13,1.365966506925714e-12,9.054372191776215e-13,3.604239321434269e-11,1.1621122406655542e-13,4.3291924316922565e-06,0.0005355771103891027,1.9100353954524788e-13,0.0004461099873135315,1.3231622604345358e-11,5.065249670885702e-13,0.0004490301571824579,3.672550075923442e-11,9.436286718621221e-15,0.0003981702314733072,2.0286736780096235e-15,0.00023267485560137918,1.0709379166179432e-15,2.9595586650555525e-15,1.1322007982312993e-15,6.138430633975594e-14,6.389927936046173e-14,0.00014659210282056255,3.565945868040094e-15
1.1051149060424167e-05,0.11333330684435432,0.9,0.0,0.0,0.0,0.0,0.09655363062336948,0.001180733319843809,2.390279482673662e-06,1.0852995972636236e-05,3.183984779527019e-05,8.356063270611613e-07,2.7296402492632865e-05,3.3707269470973417e-06,6.147323700103884e-06,0.0003976765931487383,0.002018572382500181,4.583021462027428e-06,4.4786315934376345e-05,1.0762059125755095e-08,7.97513568798088e-08,2.5030187752612173e-08,4.362954566862148e-09,3.4039601718391005e-05,0.00037006062742236376,0.004615962909791143,0.0005561640955036728,0.0011702069116512068,6.269039730601041e-10,0.0004181927289269678,3.5006933431738284e-11,3.610400264164694e-08,9.11709898199657e-13,1.3645017766826785e-12,9.024092446661227e-13,3.6399057539267705e-11,1.1511545555159816e-13,4.2900420659381144e-06,0.0005405136858696015,1.9091602813793506e-13,0.00045141992899565226,1.338108664010784e-11,5.062903983828795e-13,0.0004541568753111437,3.712253328147557e-11,9.572237776343514e-15,0.0004070091736966007,2.0580435353857316e-15,0.00023753729094716234,1.0863590158981997e-15,3.037506957796172e-15,1.1610481751133869e-15,6.305486803142403e-14,6.549255372870695e-14,0.0001500434222765557,3.663246386090386e-15
1.1210407295095543e-05,0.1133472129555199,0.9,0.0,0.0,0.0,0.0,0.09650764513564333,0.0011955558075365778,2.389260034424788e-06,1.0811196543552226e-05,3.18246345922525e-05,8.352265246500931e-07,2.7222966441991696e-05,3.3692058836597295e-06,6.1455961367762045e-06,0.00040315378132544104,0.002045486526759951,4.581358822002963e-06,4.476514997657673e-05,1.0757469181951588e-08,7.971734312191447e-08,2.5018810948047165e-08,4.3611709027571675e-09,3.37401228475248e-05,0.0003753112600004715,0.004675476950389784,0.0005640592092702687,0.0011822615402962199,6.266572249773467e-10,0.00042415801532851775,3.542516875708481e-11,3.576490433766428e-08,9.107285207943634e-13,1.3630401058452341e-12,8.994424795981884e-13,3.675199058610267e-11,1.1404563280758872e-13,4.251834111114858e-06,0.0005454059587104441,1.9082867651282683e-13,0.00045668551409465305,1.3529062884144548e-11,5.060561335386236e-13,0.0004592116357007532,3.751322661920186e-11,9.708121572358056e-15,0.00041591580944373393,2.0873998260769257e-15,0.0002424190090728791,1.101772764154305e-15,3.1162646044939085e-15,1.1901063139395258e-15,6.474483316344935e-14,6.70982647294976e-14,0.00015352070288618538,3.761682008097414e-15
1.136966552976692e-05,0.11336108452974915,0.9,0.0,0.0,0.0,0.0,0.09646172235115276,0.0012103360252464657,2.3882411688437178e-06,1.0770340219929557e-05,3.1809443069459865e-05,8.348471335668149e-07,2.7151195305053784e-05,3.367686373587815e-06,6.143881692637363e-06,0.0004086258688995961,0.0020723470678523986,4.57969961145119e-06,4.4744009264266204e-05,1.0752881861184268e-08,7.968334880467905e-08,2.5007446464727472e-08,4.359387792961756e-09,3.344769516455266e-05,0.0003805593915881606,0.004734872514408641,0.0005719504211064053,0.001194210841392412,6.264104735355508e-10,0.0004301205471975559,3.5841665447025994e-11,3.5433696227914325e-08,9.097492875897548e-13,1.361581475847926e-12,8.965345858216874e-13,3.710124312201083e-11,1.130007890075256e-13,4.2145331313803e-06,0.0005502549395629573,1.9074148172318588e-13,0.00046190695277732507,1.3675560210030963e-11,5.058221743659182e-13,0.0004641946072516362,3.7897605865085815e-11,9.843938215283751e-15,0.00042488984091570113,2.1167425661937916e-15,0.0002473197869577606,1.117179171745529e-15,3.1958262158517063e-15,1.219370668567785e-15,6.645409781564514e-14,6.871622292154058e-14,0.00015702365582547192,3.861246713676635e-15
1.1528923764438296e-05,0.11337492213243144,0.9,0.0,0.0,0.0,0.0,0.09641586124579832,0.0012250742340893885,2.3872228843259237e-06,1.0730391655346423e-05,3.1794272848500325e-05,8.344681480758707e-07,2.7081025650430273e-05,3.366168396572213e-06,6.142180249499541e-06,0.00041409288931025724,0.002099155017459409,4.5780437806753995e-06,4.472289395532315e-05,1.0748297156238139e-08,7.964937387456707e-08,2.4996094130845958e-08,4.357605245988398e-09,3.316205940825171e-05,0.00038580502567121724,0.00479415278606324,0.000579837737218384,0.0012060561968926344,6.261637220837652e-10,0.0004360803277974023,3.6256434323219554e-11,3.5110088765481134e-08,9.087721701710739e-13,1.3601258654619656e-12,8.936833487344557e-13,3.744686453770934e-11,1.119800062458659e-13,4.178105501272952e-06,0.0005550616016877496,1.906544409154992e-13,0.0004670844564090333,1.3820587500798404e-11,5.055885213967496e-13,0.0004691059837873499,3.8275698068144955e-11,9.9796878118058e-15,0.00043393096565510326,2.146071771608616e-15,0.0002522394075113964,1.132578248858335e-15,3.2761864629977116e-15,1.248836750319073e-15,6.818255873080694e-14,7.034624139880073e-14,0.00016055199038773706,3.961934520529079e-15
