Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634)
7.007936976452468e-06,0.11296639366441077,0.9,0.0,0.0,0.0,0.0,0.0977463809787857,0.0007893080763016728,2.4163654416203226e-06,1.24031822182289e-05,3.223470552033969e-05,8.454107309858919e-07,3.0034144039436907e-05,3.409949886977405e-06,6.196025593438166e-06,0.0002567696952074945,0.0013131027259180976,4.626576960770108e-06,4.5321297951413964e-05,1.0879507879196875e-08,8.062171152490685e-08,2.5323874172304827e-08,4.408394101084684e-09,4.525519108097768e-05,0.00023590875203615856,0.0030517077325167303,0.0003543957144364835,0.0008233861733443667,6.331541536260899e-10,0.0002658133763385689,2.3767810169513688e-11,4.875167211977727e-08,9.374535768315484e-13,1.402398636767687e-12,1.0084485763894023e-12,2.6011860903306733e-11,1.5506825869740364e-13,5.727025956487734e-06,0.0003977234989996346,1.9319638110677576e-13,0.00030233224656542573,9.10197208645789e-12,5.122221338423393e-13,0.0003018148369085931,2.5056053658819855e-11,6.099578612190725e-15,0.0002042860730145325,1.308158801535992e-15,0.00012083314453320263,6.925436324120814e-16,1.3251794461087385e-15,5.07477367354876e-16,2.694678596451854e-14,2.9459587679874476e-14,7.121680594806198e-05,1.561598941329614e-15,1.0950714442010777e-14,1.7051010290393907e-15,1.1967776760896611e-14,1.4059370315332324e-11,1.3947710899652534e-15
7.075730731141854e-06,0.11297281218023099,0.9,0.0,0.0,0.0,0.0,0.09772589305792272,0.0007961281445494163,2.4159244826237895e-06,1.2365303298245747e-05,3.222793475349807e-05,8.452432520040782e-07,2.996672397257589e-05,3.4092807573695563e-06,6.195123674122794e-06,0.0002591648031826179,0.0013253697074022228,4.625821444725771e-06,4.531297815163864e-05,1.0877522519880275e-08,8.060699898273794e-08,2.5318857414501248e-08,4.407630034875866e-09,4.498047354765287e-05,0.00023817181280107118,0.0030790675178520954,0.0003578002906632859,0.000829958904447461,6.330498007059425e-10,0.0002683833773511561,2.3966790911289986e-11,4.8442795149983e-08,9.370069721595855e-13,1.4017676489699314e-12,1.0059167736932463e-12,2.6212517228813058e-11,1.5409161114863977e-13,5.691668523513387e-06,0.00040049664867670005,1.9315703982496117e-13,0.00030508528244215736,9.182407711386118e-12,5.121297780742352e-13,0.00030473910484252306,2.5292080715843782e-11,6.1581751275109674e-15,0.00020730322566972338,1.3208061522400295e-15,0.0001226586267801732,6.991870437386852e-16,1.3490398295856723e-15,5.168530693895694e-16,2.7439169362545757e-14,2.9978314614876095e-14,7.237595584690503e-05,1.5902303797014425e-15,1.1150658654134895e-14,1.7352306882715968e-15,1.2178340431457464e-14,1.431626938309078e-11,1.4213602783915773e-15
7.14352448583124e-06,0.112979219594465,0.9,0.0,0.0,0.0,0.0,0.09770542564955595,0.0008029387961694638,2.415483668907159e-06,1.2328038606275587e-05,3.222116824484886e-05,8.450759020029245e-07,2.9900431215300858e-05,3.408612105292108e-06,6.194225014869907e-06,0.0002615586629921898,0.0013376179830238083,4.625066955047975e-06,4.530458286343814e-05,1.0875537814522847e-08,8.059229128907783e-08,2.5313844520552992e-08,4.406866029199244e-09,4.471017247270859e-05,0.00024043439841850615,0.0031063759669598583,0.00036120412022328365,0.0008365009422383783,6.32945421921109e-10,0.00027095285908381025,2.4165386998142426e-11,4.813884846541827e-08,9.365609203843765e-13,1.4011349451223653e-12,1.0034243522206939e-12,2.641210266629215e-11,1.5313059220434933e-13,5.656888371409079e-06,0.0004032531715015315,1.931177322554817e-13,0.00030782941071793863,9.262534269614543e-12,5.120365801013791e-13,0.0003076514827853695,2.552700047151124e-11,6.21675879409225e-15,0.0002103337093865966,1.3334509506392432e-15,0.0001244892955416081,7.0582906100916505e-16,1.3730762879564705e-15,5.262915368102788e-16,2.7935587052226752e-14,3.050032302018131e-14,7.354106251776547e-05,1.6190975060018797e-15,1.1352240783775003e-14,1.7655522034099986e-15,1.239023570830914e-14,1.4575273328354835e-11,1.4481229377041874e-15
7.211318240520626e-06,0.11298561604852095,0.9,0.0,0.0,0.0,0.0,0.09768497848298896,0.0008097400706046072,2.415042997980032e-06,1.2291371371881404e-05,3.221440623689971e-05,8.449086792083878e-07,2.983523381299183e-05,3.4079439241715374e-06,6.193329592219219e-06,0.00026395128489313486,0.0013498478152612118,4.624313480107436e-06,4.5296118376787276e-05,1.0873553751921267e-08,8.057758836096876e-08,2.5308835437499676e-08,4.406102077122012e-09,4.444417220639388e-05,0.00024269650937784395,0.0031336339922210443,0.0003646072040045219,0.0008430126339319033,6.328410182395553e-10,0.0002735218219831094,2.4363599950226634e-11,4.783970462072958e-08,9.361154230306082e-13,1.4005007142007649e-12,1.000970202456252e-12,2.6610629057956723e-11,1.5218479250304166e-13,5.6226701150102284e-06,0.00040599332919723154,1.9307845978560085e-13,0.00031056464444201813,9.342352414848979e-12,5.119426108674667e-13,0.0003105519113946449,2.5760808935339474e-11,6.275329627162365e-15,0.00021337751094885652,1.346093198847828e-15,0.00012632510208845083,7.124696856393162e-16,1.3972882004356208e-15,5.357922663030941e-16,2.8436029256176014e-14,3.1025591898493455e-14,7.471210326815069e-05,1.6481997548248635e-15,1.1555456885032526e-14,1.796064351781023e-15,1.2603454100834221e-14,1.4836377047997995e-11,1.4750569183603373e-15
7.279111995210012e-06,0.11299200168028181,0.9,0.0,0.0,0.0,0.0,0.09766455129451879,0.0008165320069137771,2.4146024675090705e-06,1.2255285465794704e-05,3.2207648937211135e-05,8.4474158187474e-07,2.9771101046723167e-05,3.4072762076498163e-06,6.192437383225068e-06,0.00026634267884122605,0.0013620594601387052,4.623561008572351e-06,4.5287590501764614e-05,1.0871570321596017e-08,8.056289011601809e-08,2.5303830111922958e-08,4.405338269079522e-09,4.418236139410989e-05,0.0002449581461620082,0.0031608424811187244,0.0003680095428835738,0.0008494943170443362,6.327366065277551e-10,0.00027609026648954733,2.4561431303515207e-11,4.7545235190248555e-08,9.356704577446389e-13,1.3998651073781378e-12,9.985532443104438e-13,2.680810815621932e-11,1.5125380301382661e-13,5.588998947580734e-06,0.00040871737663758344,1.9303922357778212e-13,0.00031329099677654214,9.421862845708538e-12,5.11847935872429e-13,0.0003134403331631273,2.5993502388649762e-11,6.333887641751387e-15,0.00021643461690647536,1.3587328989513437e-15,0.0001281659988603485,7.191089190258265e-16,1.421674805035267e-15,5.453546351395284e-16,2.894048676636717e-14,3.155409443343633e-14,7.58890555777621e-05,1.6775365935881436e-15,1.1760303240642265e-14,1.826765572218373e-15,1.2817984758109982e-14,1.50995757381107e-11,1.502159743094297e-15
7.3469057498993985e-06,0.11299837662404295,0.9,0.0,0.0,0.0,0.0,0.09764414382716238,0.0008233146437670797,2.414162075299956e-06,1.2219765370296528e-05,3.2200896522491265e-05,8.445746083721156e-07,2.9708003380931112e-05,3.406608949587387e-06,6.191548365437652e-06,0.00026873285450346174,0.0013742531674451111,4.622809529396933e-06,4.527900460557102e-05,1.0869587513624924e-08,8.054819648642799e-08,2.5298828496084468e-08,4.404574494906781e-09,4.392463275787277e-05,0.0002472193092478265,0.003188002297187863,0.0003714111377257943,0.0008559463197867636,6.326321644819856e-10,0.00027865819303775976,2.475888251115144e-11,4.7255323841694385e-08,9.35226058347481e-13,1.3992283187641876e-12,9.96172471995726e-13,2.7004550851701968e-11,1.5033726616892008e-13,5.555860613609313e-06,0.0004114255621043167,1.9300002464884333e-13,0.0003160084809891489,9.501066157796807e-12,5.117526156629563e-13,0.0003163166923755176,2.6225076974781555e-11,6.392432852694357e-15,0.00021950501358569864,1.3713700530142393e-15,0.0001300119394244687,7.257467625509544e-16,1.4462356960858227e-15,5.549783257921467e-16,2.944894894751586e-14,3.208581851593964e-14,7.707189708847122e-05,1.707107407024542e-15,1.1966775556958989e-14,1.8576551596546122e-15,1.3033822793908981e-14,1.5364863852485717e-11,1.5294297704643317e-15
7.407920129119846e-06,0.11300410504354744,0.9,0.0,0.0,0.0,0.0,0.09762579376092277,0.000829411097546181,2.4137658388198377e-06,1.2188268696913719e-05,3.2194823649851173e-05,8.44424436750722e-07,2.9652076993271537e-05,3.406008804397718e-06,6.190750959741529e-06,0.0002708829787315932,0.0013852123689920154,4.622134037698892e-06,4.5271231796811015e-05,1.0867803510907268e-08,8.053497610722752e-08,2.5294330173161434e-08,4.4038871598589785e-09,4.3696081722351674e-05,0.0002492539514020971,0.0032124052115233086,0.00037447193763869214,0.0008617280096098482,6.325381495907527e-10,0.0002809688844314645,2.4936264808532196e-11,4.699820560828045e-08,9.34826570287651e-13,1.3986543092487086e-12,9.94059892759322e-13,2.7180472297115845e-11,1.495244295154788e-13,5.52648032688853e-06,0.0004138495671258883,1.9296477816781725e-13,0.0003184466455819367,9.572087118464253e-12,5.116663220937077e-13,0.00031889505754436844,2.6432534601990922e-11,6.4451126075433805e-15,0.000222279722688044,1.3827413164883701e-15,0.0001316775608738122,7.317196345183741e-16,1.4684889424305303e-15,5.636916081877178e-16,2.990998124970085e-14,3.256710461212358e-14,7.814147135829741e-05,1.733920744822264e-15,1.215398774899216e-14,1.8856156775976977e-15,1.3229186742345932e-14,1.5605405616831738e-11,1.5541138249021598e-15
7.468934508340294e-06,0.11300982500504768,0.9,0.0,0.0,0.0,0.0,0.09760745928750968,0.0008355000774075733,2.413369711264476e-06,1.2157207723074836e-05,3.218875494731464e-05,8.442743629686754e-07,2.9596946056942776e-05,3.405409021550201e-06,6.1899561054218075e-06,0.00027303213041862293,0.001396157412301776,4.621459333415735e-06,4.526341936376343e-05,1.0866019998518256e-08,8.052175936105792e-08,2.5289834780793254e-08,4.4031999099299945e-09,4.347068066382306e-05,0.00025128821058101493,0.0032367699793229747,0.00037753213618938033,0.0008674861438890629,6.324441239132687e-10,0.00028327915693530096,2.5113341473787562e-11,4.6744603900937934e-08,9.34427521166814e-13,1.3980795442298146e-12,9.919751208603873e-13,2.7355571043070363e-11,1.487227335109841e-13,5.497510844561533e-06,0.0004162610921316606,1.92929563049707e-13,0.00032087764763087196,9.642860361280115e-12,5.115795889955803e-13,0.00032146357015793835,2.663908068779837e-11,6.497782013868694e-15,0.00022506517575845175,1.394110520784801e-15,0.00013334719872229006,7.376913827835832e-16,1.4908823243999956e-15,5.724537109366726e-16,3.0374242961638155e-14,3.3050964021133254e-14,7.921578180282749e-05,1.7609227707949986e-15,1.2342511167643188e-14,1.913726668700274e-15,1.3425595046006551e-14,1.5847632312825602e-11,1.5789297877831847e-15
7.529948887560741e-06,0.11301553659993964,0.9,0.0,0.0,0.0,0.0,0.09758914023263622,0.0008415816107262224,2.412973691283882e-06,1.2126572300253229e-05,3.218269049216501e-05,8.441243859294688e-07,2.9542591303285997e-05,3.404809596968084e-06,6.189163787077015e-06,0.0002751803160557429,0.001407088467303793,4.620785409048291e-06,4.525557042223517e-05,1.0864236970354327e-08,8.050854620536304e-08,2.5285342286518686e-08,4.402512695498428e-09,4.324835915586417e-05,0.0002533220871198091,0.0032610971837427846,0.00038059173398638263,0.0008732209439706526,6.32350076204405e-10,0.00028558901085453124,2.5290113545770403e-11,4.6494440812315615e-08,9.340289271543796e-13,1.3975041333677684e-12,9.899174972793402e-13,2.7529854508124465e-11,1.4793194029557269e-13,5.4689428230578094e-06,0.00041866030533766136,1.9289437972294975e-13,0.00032330149700426474,9.713386337017838e-12,5.114924514965916e-13,0.00032402219317380175,2.684471275702979e-11,6.550441082104228e-15,0.00022786136239110347,1.4054776673565276e-15,0.00013502082131180727,7.436620083190032e-16,1.5134155117190293e-15,5.812643711289293e-16,3.0841726587620636e-14,3.353738633621223e-14,8.029481242082393e-05,1.788113051233363e-15,1.2532342786249079e-14,1.941987527169855e-15,1.3623043501406128e-14,1.6091540032248983e-11,1.6038763733809971e-15
7.590963266781189e-06,0.11302123991719745,0.9,0.0,0.0,0.0,0.0,0.09757083642585436,0.0008476557246124212,2.4125777776353566e-06,1.2096352614847849e-05,3.2176630348984406e-05,8.43974504555374e-07,2.948899411756236e-05,3.4042105266983166e-06,6.188373989589143e-06,0.0002773275419716179,0.0014180057003275314,4.620112257259534e-06,4.5247687872790265e-05,1.0862454420829727e-08,8.049533659845503e-08,2.5280852658125762e-08,4.401825519045854e-09,4.302904899906696e-05,0.00025535558134994553,0.0032853873943352618,0.0003836507316314261,0.0008789326259706852,6.322560087109167e-10,0.0002878984464909448,2.5466582075182367e-11,4.624764113239878e-08,9.3363078435941e-13,1.3969281601198693e-12,9.878863740032902e-13,2.77033301232618e-11,1.4715180685967211e-13,5.440767220400236e-06,0.0004210473712033228,1.9285922852698005e-13,0.00032571820362531893,9.783665533050868e-12,5.114049422760241e-13,0.0003265708906332703,2.7049428523823137e-11,6.603089822573554e-15,0.00023066827205531096,1.416842757639253e-15,0.00013669839763403574,7.496315120852725e-16,1.5360880613664239e-15,5.901232246220207e-16,3.1312425241571e-14,3.4026356259460594e-14,8.137854729530401e-05,1.81549118786063e-15,1.2723479825522137e-14,1.9703973623703834e-15,1.3821525920529499e-14,1.6337125180733345e-11,1.6289520149723828e-15
7.651977646001637e-06,0.11302693504417367,0.9,0.0,0.0,0.0,0.0,0.0975525477004409,0.0008537224459175776,2.4121819691442384e-06,1.2066539175057768e-05,3.217057457095578e-05,8.438247177800618e-07,2.9436136513871317e-05,3.4036118068941726e-06,6.1875866981158534e-06,0.0002794738143381293,0.001428909274203112,4.619439870869475e-06,4.523977441485386e-05,1.0860672344685253e-08,8.048213049811919e-08,2.5276365863139068e-08,4.401138439397758e-09,4.28126841514886e-05,0.0002573886935992062,0.00330964116747486,0.0003867091297196178,0.0008846214009557955,6.321619348274906e-10,0.00029020746414294663,2.5642748122695543e-11,4.6004130090907687e-08,9.332330724515755e-13,1.3963516856741997e-12,9.858811153117778e-13,2.787600530941547e-11,1.463820872647203e-13,5.41297528480214e-06,0.0004234224505456778,1.9282410972222717e-13,0.00032812777747017575,9.85369846724872e-12,5.113170917262095e-13,0.00032910962764343306,2.7253225873223676e-11,6.6557282454888296e-15,0.00023348589409247558,1.4282057930522061e-15,0.00013837989730708107,7.555998950318143e-16,1.5588994343905695e-15,5.990298238032545e-16,3.178633248730164e-14,3.4517854441141175e-14,8.246697058598863e-05,1.843056808445913e-15,1.2915919687808219e-14,1.9989550478308354e-15,1.4021034471610679e-14,1.6584384397825872e-11,1.654154915836386e-15
7.712992025222085e-06,0.11303262206616159,0.9,0.0,0.0,0.0,0.0,0.09753427389326862,0.0008597818012266751,2.411786264715553e-06,1.2037122796079974e-05,3.216452320118966e-05,8.43675024595749e-07,2.9384001106983187e-05,3.4030134338307477e-06,6.186801898081031e-06,0.0002816191391759043,0.0014397993483708958,4.618768242849505e-06,4.523183256175758e-05,1.0858890736966997e-08,8.046892786967216e-08,2.5271881871559337e-08,4.4004514207027025e-09,4.259920061237313e-05,0.00025942142419187045,0.003333859046823739,0.0003897669288395398,0.0008902874751331066,6.320678453057307e-10,0.00029251606410567724,2.5818612702415207e-11,4.5763836054740635e-08,9.328358040141685e-13,1.3957747983390936e-12,9.839011257653179e-13,2.8047887012478434e-11,1.456225645273166e-13,5.385558540865188e-06,0.0004257857006645969,1.9278902353127862e-13,0.00033053022856472937,9.923485597845765e-12,5.112289281654597e-13,0.0003316383703576327,2.7456102611603703e-11,6.708356360943546e-15,0.000236314217726694,1.439566775002986e-15,0.00014006529056000342,7.615671580999504e-16,1.581849292407913e-15,6.079838971475615e-16,3.2263440971554116e-14,3.501186999768836e-14,8.356006652687175e-05,1.870809487456688e-15,1.3109659403531207e-14,2.0276599500913287e-15,1.4221564756950807e-14,1.6833313850212734e-11,1.6794837648480288e-15
7.774006404442534e-06,0.1130383010667574,0.9,0.0,0.0,0.0,0.0,0.09751601484470228,0.0008658338168650217,2.4113906633009754e-06,1.2008094588624963e-05,3.2158476273690164e-05,8.435254240240258e-07,2.9332571089831207e-05,3.4024154038831592e-06,6.186019575167735e-06,0.0002837635223593905,0.0014506760789717126,4.618097366317855e-06,4.5223864652277475e-05,1.0857109592935114e-08,8.045572868077538e-08,2.5267400654613603e-08,4.3997644096553044e-09,4.238853636137876e-05,0.0002614537734487381,0.0033580415637081583,0.0003928241295734142,0.0008959310500107194,6.319737295054108e-10,0.0002948242466710721,2.599417681546549e-11,4.552669148120127e-08,9.324389932926584e-13,1.395197582938278e-12,9.819458310214995e-13,2.8218982000357188e-11,1.4487302980389604e-13,5.358508779752514e-06,0.0004281372754437798,1.927539701238516e-13,0.0003329255669833264,9.993027379928167e-12,5.111404779420748e-13,0.0003341570859600109,2.765805662112427e-11,6.760974178924965e-15,0.00023915323206065962,1.45092570488492e-15,0.00014175454821142305,7.675333022211246e-16,1.6049373149706312e-15,6.169851858452331e-16,3.274374335941143e-14,3.550839265786775e-14,8.465781941896309e-05,1.898748800497797e-15,1.3304696011285926e-14,2.056511471254311e-15,1.4423112626735586e-14,1.7083909712122357e-11,1.7049372839421763e-15
7.835020783662982e-06,0.11304397212774862,0.9,0.0,0.0,0.0,0.0,0.09749777039849561,0.0008718785188929536,2.410995163926777e-06,1.1979445946365735e-05,3.215243381433971e-05,8.433759150767468e-07,2.9281830209464214e-05,3.4018177135258253e-06,6.1852397153104425e-06,0.000285906969621546,0.001461539618940643,4.617427234534808e-06,4.5215872862641866e-05,1.0855328908247107e-08,8.04425328953885e-08,2.5262922182204457e-08,4.399077474690561e-09,4.21806312687785e-05,0.00026348574168710164,0.003382189237513554,0.0003958807324971846,0.0009015523225591864,6.318796044775664e-10,0.00029713201212791654,2.6169441499417302e-11,4.529262892931209e-08,9.320426139234698e-13,1.3946200791981755e-12,9.80014652168318e-13,2.8389297276298936e-11,1.4413325442643904e-13,5.3318180475905855e-06,0.0004304773254568392,1.927189495940591e-13,0.0003353138028463024,1.0062324342917206e-11,5.110517655327706e-13,0.0003366657426491971,2.7859086071672176e-11,6.813581709320875e-15,0.00024200292608379448,1.4622825840736281e-15,0.0001434476416557621,7.734983283146697e-16,1.6281629421956072e-15,6.260332204173526e-16,3.3227233469961644e-14,3.6007401975724715e-14,8.576021362790068e-05,1.926874390159684e-15,1.3501027017033587e-14,2.085508421006648e-15,1.4625669803541222e-14,1.7336168754191174e-11,1.7305136137146891e-15
7.89603516288343e-06,0.11304963532925416,0.9,0.0,0.0,0.0,0.0,0.09747954040169056,0.0008779159331112627,2.4105997656690177e-06,1.1951168534964243e-05,3.21463958417428e-05,8.432264968037998e-07,2.923176274528995e-05,3.4012203593263313e-06,6.184462304687803e-06,0.00028804948655865824,0.00147239011809516,4.616757840898303e-06,4.520785921716931e-05,1.0853548678747228e-08,8.042934048146212e-08,2.5258446425504543e-08,4.39839064097464e-09,4.197542703380937e-05,0.0002655173292209304,0.0034063025760484355,0.0003989367381806599,0.0009071514853656384,6.317854742877976e-10,0.00029943936076195235,2.634440776257187e-11,4.506158182000661e-08,9.316466585682967e-13,1.3940423411490959e-12,9.781070400269799e-13,2.8558839520678635e-11,1.4340302884672791e-13,5.305478636148713e-06,0.00043280599806534177,1.9268396200538397e-13,0.000337694946318762,1.0131376982233049e-11,5.109628137140031e-13,0.00033916430962348883,2.8059189121199135e-11,6.866178961907715e-15,0.0002448632886695456,1.4736374139328632e-15,0.00014514454284351349,7.794622372916509e-16,1.6515257281324874e-15,6.35127633305925e-16,3.37139045597711e-14,3.6508882385401094e-14,8.686723357746898e-05,1.9551858662446877e-15,1.3698649697775912e-14,2.1146498933215878e-15,1.4829229989525797e-14,1.7590087459052317e-11,1.7562111772733038e-15
7.957049542103879e-06,0.11305529074973032,0.9,0.0,0.0,0.0,0.0,0.09746132470451392,0.0008839460850577408,2.410204467659726e-06,1.192325428058185e-05,3.214036236804919e-05,8.43077168316581e-07,2.9182353486814763e-05,3.4006233379516067e-06,6.183687329715386e-06,0.00029019107863472777,0.0014832277232230062,4.616089178939485e-06,4.5199825598868356e-05,1.085176890047882e-08,8.041615141488587e-08,2.5253973358672512e-08,4.397703813247224e-09,4.1772867097250256e-05,0.00026754853636098855,0.0034303820759109455,0.0004019921471876059,0.000912728726784035,6.316913171665226e-10,0.0003017462928559627,2.6519076560100106e-11,4.483348845664475e-08,9.312511574041213e-13,1.393464455845314e-12,9.762224851872025e-13,2.8727614911530042e-11,1.426821742854616e-13,5.27948307232059e-06,0.00043512343751733447,1.926490074083351e-13,0.0003400690076085281,1.0200185724854918e-11,5.10873643698768e-13,0.00034165275706582866,2.825836381999979e-11,6.918765946353344e-15,0.0002477343085816616,1.4849901958163425e-15,0.00014684522426761622,7.854250300559656e-16,1.6750254579870196e-15,6.442682575136589e-16,3.4203748888987665e-14,3.7012827986022906e-14,8.79788637468801e-05,1.9836827807406278e-15,1.3897560927340136e-14,2.143935544866956e-15,1.5033790807024455e-14,1.7845661793347298e-11,1.782028949657851e-15
8.018063921324327e-06,0.1130609384660772,0.9,0.0,0.0,0.0,0.0,0.0974431231603016,0.0008899690000111027,2.4098092690793185e-06,1.18956953612652e-05,3.2134333399556695e-05,8.429279287059157e-07,2.913358771645299e-05,3.400026646150639e-06,6.182914777040005e-06,0.0002923317511852281,0.0014940525781522935,4.6154212423192235e-06,4.5191773757467666e-05,1.0849989569787696e-08,8.040296566609502e-08,2.5249502954336935e-08,4.39701703276687e-09,4.157289659528585e-05,0.0002695793634147201,0.003454428222776603,0.00040504696007586185,0.000918284231056498,6.315971456507868e-10,0.00030405280868977917,2.6693448893398573e-11,4.460828865948123e-08,9.308560901160341e-13,1.3928864563349826e-12,9.743604656916854e-13,2.889562996574085e-11,1.4197048485244268e-13,5.253824110677261e-06,0.0004374297850248532,1.9261408578490404e-13,0.0003424359969652146,1.02687510896931e-11,5.107842751512075e-13,0.0003441310561321422,2.845660855134541e-11,6.971342672236978e-15,0.00025061597447256046,1.4963409310599299e-15,0.00014854965894826254,7.913867074992476e-16,1.6986616217972032e-15,6.534546639496149e-16,3.469676019876941e-14,3.751922024323633e-14,8.909508866589596e-05,2.0123647717255853e-15,1.4097758180433623e-14,2.173364296605443e-15,1.5239344753133582e-14,1.8102888486412225e-11,1.8079651813776203e-15
8.079078300544776e-06,0.11306657855352245,0.9,0.0,0.0,0.0,0.0,0.09742493562536966,0.0008959847029914953,2.4094141691668123e-06,1.1868484192507668e-05,3.212830893766625e-05,8.427787770892407e-07,2.9085451180773115e-05,3.3994302807586524e-06,6.182144633529751e-06,0.00029447150942306025,0.0015048648238687047,4.61475402482228e-06,4.518370532253215e-05,1.0848210683255107e-08,8.038978320795339e-08,2.524503518557375e-08,4.396330335552949e-09,4.1375462264572286e-05,0.00027160981068643266,0.0034784414918782834,0.000408101177397479,0.0009238181785120519,6.315029658089339e-10,0.00030635890854041083,2.6867525746435377e-11,4.438592109927876e-08,9.304614461799677e-13,1.392308381722481e-12,9.725204814750566e-13,2.9062890985099135e-11,1.4126776691957763e-13,5.228494720727505e-06,0.00043972517889371285,1.925791970943214e-13,0.0003447959246782215,1.0337073578796702e-11,5.106947263854613e-13,0.0003465991789318767,2.8653921729943064e-11,7.0239091490321406e-15,0.00025350827488674336,1.5076896209877916e-15,0.0001502578204118396,7.973472705049657e-16,1.7224337648176157e-15,6.626864757800793e-16,3.5192931893321666e-14,3.8028043091458724e-14,9.02158929092436e-05,2.041231457506143e-15,1.4299238793445482e-14,2.2029352134606546e-15,1.5445885326550246e-14,1.83617640979437e-11,1.8340182699819348e-15
8.140092679765224e-06,0.11307221108586935,0.9,0.0,0.0,0.0,0.0,0.09740676195893525,0.0009019932187582692,2.4090191672156435e-06,1.1841613418916064e-05,3.212228897934299e-05,8.426297126275036e-07,2.9037930074145745e-05,3.3988342387013758e-06,6.181376886268713e-06,0.00029661035844174676,0.0015156645985821048,4.6140875203539844e-06,4.5175621810414885e-05,1.0846432237682595e-08,8.037660401855337e-08,2.5240570027493164e-08,4.395643689154772e-09,4.11805123756332e-05,0.0002736398784773941,0.0035024223482789706,0.0004111547996987982,0.0009293307456777815,6.314087701208236e-10,0.00030866459268210896,2.704130807034978e-11,4.416632839124771e-08,9.300672346843623e-13,1.391730287197868e-12,9.707020595538354e-13,2.922940395371462e-11,1.40573845126699e-13,5.203488079114884e-06,0.0004420097545969484,1.9254434128287055e-13,0.000347148801075483,1.0405153658368646e-11,5.106050144542124e-13,0.0003490570985169598,2.8850301749199923e-11,7.0764653861131344e-15,0.00025641119826546574,1.5190362669132995e-15,0.000151969682680853,8.033067199488967e-16,1.7463415560889803e-15,6.719634223266911e-16,3.569225688583592e-14,3.853928558512505e-14,9.134126109460793e-05,2.0702824279382715e-15,1.4501999904481618e-14,2.2326476584004277e-15,1.5653408102501197e-14,1.8622284932378996e-11,1.860186904724951e-15
8.201107058985673e-06,0.11307783613557587,0.9,0.0,0.0,0.0,0.0,0.0973886020230615,0.0009079945718174702,2.4086242625301844e-06,1.1815075908380477e-05,3.211627351744606e-05,8.424807344926915e-07,2.8991011026995053e-05,3.3982385169756916e-06,6.180611522553844e-06,0.0002987483032182552,0.0015264520377764193,4.613421722937804e-06,4.5167524629272604e-05,1.0844654229942904e-08,8.036342807561182e-08,2.5236107455677255e-08,4.394957073229979e-09,4.098799671094212e-05,0.0002756695670858268,0.003526371247072917,0.0004142078275205782,0.0009348221053658201,6.313145570750775e-10,0.0003109698613863972,2.7214796815735617e-11,4.3949456489455797e-08,9.296734555726608e-13,1.3911522156698699e-12,9.689047367362422e-13,2.93951748132025e-11,1.3988854343707962e-13,5.1787975647015935e-06,0.00044428364482874933,1.9250951826657387e-13,0.0003494946365232857,1.0472991811078695e-11,5.105151551806189e-13,0.00035150478887370783,2.904574712459136e-11,7.129011392763724e-15,0.0002593247329411018,1.530380870136589e-15,0.00015368522026012503,8.092650566975251e-16,1.770384617316954e-15,6.812851880887673e-16,3.6194728418098226e-14,3.90529346299589e-14,9.247117787741518e-05,2.099517292059684e-15,1.4706038785754167e-14,2.2625008691655858e-15,1.5861907784115877e-14,1.8884447461369514e-11,1.8864696497005193e-15
8.262121438206121e-06,0.11308345377349509,0.9,0.0,0.0,0.0,0.0,0.09737045568256728,0.0009139887864179888,2.408229454472888e-06,1.1788864741506049e-05,3.2110262541300273e-05,8.423318418598932e-07,2.8944681084954117e-05,3.3976431126553655e-06,6.1798485298872194e-06,0.00030088534861705875,0.001537227274295754,4.612756626711084e-06,4.515941508782465e-05,1.0842876657182563e-08,8.035025535558675e-08,2.523164744492467e-08,4.394270533544975e-09,4.079786648800723e-05,0.0002776988768069313,0.0035502886337351633,0.0004172602613980576,0.0009402924268149666,6.312203359367571e-10,0.00031327471492213586,2.7387992944068066e-11,4.3735249497533075e-08,9.292800933701794e-13,1.3905741917361914e-12,9.671280551573508e-13,2.9560209540780664e-11,1.3921168090746885e-13,5.154416748983704e-06,0.0004465469795992357,1.9247472792990676e-13,0.00035183344142459796,1.0540588548611366e-11,5.104251632503141e-13,0.00035394222490860394,2.9240256526594396e-11,7.18154717817213e-15,0.0002622488671441937,1.5417234319445036e-15,0.00015540440812463477,8.152222816080916e-16,1.7945624748907393e-15,6.906513771768884e-16,3.670034011343283e-14,3.9568973205307914e-14,9.360562794871768e-05,2.1289356808873914e-15,1.4911352862483895e-14,2.2924938550570555e-15,1.6071377481873358e-14,1.9148248357385774e-11,1.912864850155224e-15
