Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871),S(870),S(1125),C4HF8(158)
5.244383559391967e-10,0.11224538790612136,0.9,0.0,0.0,0.0,0.0,0.09999985902822336,3.617114473059503e-08,3.472329852673857e-08,2.4899886536515292e-08,2.498006195670165e-08,2.0820371649405033e-08,2.162833121207794e-08,2.157477219649841e-08,2.1571411321428758e-08,1.926527045806096e-08,1.928175036529252e-08,1.741085451569002e-08,1.7470140620367336e-08,1.5633483024355945e-10,9.676665911762063e-10,4.94326225614537e-10,8.989368126287108e-11,4.091952550546116e-10,1.5706071217730544e-10,3.1148024101825843e-10,1.923243365930665e-10,2.436753750010137e-11,3.865689870221312e-12,5.974540206305601e-11,1.1214408247430498e-15,1.5879401907918282e-13,7.479823214936498e-16,5.565918050359633e-16,7.477080948797474e-16,7.925784281947431e-19,3.571209763932554e-18,3.4600364096560325e-13,6.146309122132869e-14,1.4966378788411953e-16,1.0865201531518232e-11,3.3678469951473155e-19,1.9741059742546754e-16,5.263836871149034e-12,4.498938477716149e-19,3.2908383709996837e-21,3.072813317599056e-16,2.9402498165928224e-22,3.6224678771013046e-19,4.610730987624286e-22,8.974675990680985e-25,2.695245317028082e-28,6.685239713065645e-25,4.728851788922224e-28,6.158442965296801e-20,1.6187994306804453e-26,3.3624621533109154e-25,1.1414733338378722e-29,2.373115897398952e-28,3.4172967021091505e-22,3.594947898096076e-28,6.158352297135054e-25,2.0684089326470298e-28,2.0568910604128045e-16,2.3120781502723928e-18,4.8604861623362294e-30,1.0097165768630736e-28,1.2186068410260551e-18,1.838671231819106e-16,1.35633141389569e-25,1.1307180591847538e-25,2.6160823762569235e-28,1.3303559410811384e-25,3.54821075498338e-28,9.921731799897246e-23,1.0439641077907147e-18,6.480369074720461e-30,1.3465354338237035e-28,2.600657252569101e-18,1.2905491554479446e-15,3.940565789128988e-23,8.81496853291682e-24,6.657253587588061e-20,5.350323496706285e-17,1.5802684707654956e-20,2.14136657189539e-17,2.5461383051422355e-19,1.6781815260818868e-19,1.382103283480188e-23,2.654496885393993e-20,4.097374787037192e-15
5.482540420025338e-10,0.11224538863261677,0.9,0.0,0.0,0.0,0.0,0.09999985262642647,3.7816908279440124e-08,3.6280153940355196e-08,2.602844595166034e-08,2.6116030616525706e-08,2.174806659069283e-08,2.2611542683966387e-08,2.2553034406106222e-08,2.254936885813211e-08,2.0140139904122066e-08,2.0158141305091817e-08,1.8199982144420846e-08,1.8264771326957283e-08,1.633444554382621e-10,1.0196369815074329e-09,5.220546761686449e-10,9.470887278385167e-11,4.494465399133949e-10,1.7387830754187765e-10,3.4033100806016184e-10,2.1007717876269751e-10,2.6631746325111148e-11,4.045795258102231e-12,6.544371751454288e-11,1.1724665035599872e-15,1.8005283066626504e-13,7.819973741262476e-16,5.819088617890461e-16,7.816991129465153e-16,8.662254617169643e-19,3.71319331463179e-18,3.6810661644625353e-13,7.065373353535091e-14,1.5646979750135945e-16,1.1874913030193987e-11,3.6808291956934506e-19,2.0639000196948255e-16,5.753050962766165e-12,4.917085157202473e-19,3.5946050682868475e-21,3.360673891403329e-16,3.220680581945618e-22,4.1396177742377313e-19,5.104433499658929e-22,9.809493347957802e-25,3.0796047867568686e-28,7.6374675595325475e-25,5.646986098827042e-28,7.042027332992338e-20,1.853874394568109e-26,3.8918785077462028e-25,1.366524048379034e-29,2.8713433787281905e-28,3.9075183510000437e-22,4.107640764159325e-28,7.689948961297568e-25,2.467108158240144e-28,2.2503107925253554e-16,2.525706704358133e-18,5.818832651558948e-30,1.2217161206805998e-28,1.3470053660868992e-18,2.0324057535666962e-16,1.621143147086381e-25,1.3461029845895787e-25,3.1273687471610206e-28,1.592251990156942e-25,4.054165481900579e-28,1.083757509651114e-22,1.1404230195789174e-18,7.758166659907099e-30,1.6292670610493053e-28,2.7383842970168726e-18,1.41769569345387e-15,4.524951386914405e-23,9.655710653206242e-24,7.641667187485997e-20,6.141547967817517e-17,1.7973773471364596e-20,2.4356023407411404e-17,2.9094484887901254e-19,1.8580728252328878e-19,1.5300948199032824e-23,2.9079269739140704e-20,4.476124349464129e-15
5.720697280658709e-10,0.11224538935947731,0.9,0.0,0.0,0.0,0.0,0.09999984622462744,3.94629466523782e-08,3.783598423973812e-08,2.7156815440415327e-08,2.725213442302703e-08,2.2674699140255474e-08,2.3594843326008304e-08,2.3531166140518624e-08,2.3527184148871366e-08,2.1015009260858205e-08,2.103459971678966e-08,1.8988976985614417e-08,1.905951309823327e-08,1.70349465115509e-10,1.0715968677147889e-09,5.497915515711726e-10,9.952079740943271e-11,4.916100664386236e-10,1.9157295641676698e-10,3.7045478476395296e-10,2.2860829638893875e-10,2.8996601794393877e-11,4.225876639620889e-12,7.14014603606093e-11,1.2235006959102137e-15,2.0294807834457322e-13,8.160164687546959e-16,6.072294535146421e-16,8.156932089627968e-16,9.431462425789601e-19,3.861905836122267e-18,3.9109039399153086e-13,8.072684916550328e-14,1.6327661683268146e-16,1.292952312274493e-11,4.0077289135531325e-19,2.1537066155546118e-16,6.2640240880342316e-12,5.353830838883454e-19,3.911688754689762e-21,3.6617601046675164e-16,3.5138786051755997e-22,4.703910960719532e-19,5.623883111892906e-22,1.0681539133304892e-24,3.4988943312648245e-28,8.675939556938023e-25,6.69260441461533e-28,8.007191638309262e-20,2.1106826995787993e-26,4.474574726792886e-25,1.6233191096420745e-29,3.4444642121179733e-28,4.442444520440164e-22,4.666931681090905e-28,9.512201265842067e-25,2.920780188196479e-28,2.4527549077541683e-16,2.7487093845884846e-18,6.912371937302768e-30,1.4655864679273554e-28,1.4819588920003134e-18,2.236030957217621e-16,1.9229217168493705e-25,1.590836993277753e-25,3.710112571239051e-28,1.8910068540454707e-25,4.606093256944285e-28,1.179356849495972e-22,1.2411145959035568e-18,9.216234565154509e-30,1.9545061057249224e-28,2.877796804946043e-18,1.5514425308464286e-15,5.1646859513861093e-23,1.0534729270965891e-23,8.712041423362832e-20,7.001869728676641e-17,2.0322806078581803e-20,2.753957099798361e-17,3.3058149237710994e-19,2.0473560455918707e-19,1.6858042557593914e-23,3.172906038147084e-20,4.871497879574253e-15
6.010913527768991e-10,0.11224539024571771,0.9,0.0,0.0,0.0,0.0,0.099999838423438,4.1469168685349624e-08,3.973053112903359e-08,2.853158173723858e-08,2.8636764779510648e-08,2.380246386975224e-08,2.4793206934910195e-08,2.4722933929484462e-08,2.4718550609249633e-08,2.208111868131129e-08,2.210273694783075e-08,1.9950260989103157e-08,2.0028129841828738e-08,1.7887952091397025e-10,1.1348926207725818e-09,5.83591828276493e-10,1.053794186036853e-10,5.455733275541374e-10,2.143201679140542e-10,4.088835374782289e-10,2.522415006392352e-10,3.201446317830675e-11,4.4452900403527056e-12,7.901216193695546e-11,1.2857021043484452e-15,2.331069323803737e-13,8.574773489105511e-16,6.380897230493436e-16,8.571223298996593e-16,1.0413071738412783e-18,4.052215459869449e-18,4.203480618067337e-13,9.425415569058216e-14,1.7157245091371362e-16,1.4275364203280449e-11,4.424902389219147e-19,2.2631612529989874e-16,6.916110132390303e-12,5.911191536157054e-19,4.316073641274008e-21,4.0466240168303145e-16,3.88842369874406e-22,5.458304533496742e-19,6.291657399047527e-22,1.179455228499035e-24,4.05926425434897e-28,1.0063393016603829e-24,8.155489518015694e-28,9.299112981138144e-20,2.454401699379477e-26,5.260374333954037e-25,1.9833068159173398e-29,4.254513757287903e-28,5.157547856422537e-22,5.414417660415399e-28,1.21833106016703e-24,3.5549448758171944e-28,2.7117347079160323e-16,3.033121693692793e-18,8.445369791327657e-30,1.810277934648155e-28,1.6552684043451049e-18,2.497529945264784e-16,2.3454099211865035e-25,1.9324413572293798e-25,4.526072206702235e-28,2.309689441559369e-25,5.343719844500574e-28,1.3012771124056454e-22,1.3695342350645091e-18,1.1260273624733224e-29,2.4142106764089146e-28,3.0499606700199538e-18,1.7234640165687634e-15,6.022710457829194e-23,1.1657629097057964e-23,1.0135907896639407e-19,8.146322032116556e-17,2.3433247880546864e-20,3.175506860918351e-17,3.835606866658683e-19,2.2907009522626807e-19,1.8859752516616854e-23,3.5114170785203556e-20,5.37575125677447e-15
6.301129774879274e-10,0.11224539113249977,0.9,0.0,0.0,0.0,0.0,0.0999998306222452,4.34757986916916e-08,4.1623573652653076e-08,2.990606610512184e-08,3.002159513334892e-08,2.4928677762370076e-08,2.5991702823350865e-08,2.591450757493702e-08,2.5909705897000338e-08,2.3147227969118924e-08,2.3170974535141226e-08,2.0911347880864475e-08,2.0996911444534293e-08,1.874028034046629e-10,1.1981570406447902e-09,6.17382245932395e-10,1.1123174071622638e-10,6.023718884510139e-10,2.383674860191912e-10,4.4920109293785825e-10,2.7702874130420543e-10,3.5181811712191353e-11,4.664667719802257e-12,8.700799095868017e-11,1.3479161510230145e-15,2.6579784893834883e-13,8.989442106017488e-16,6.689552397227554e-16,8.985560168127833e-16,1.1443304920571256e-18,4.252502191287947e-18,4.5104799452629107e-13,1.0922672118364574e-13,1.7986948325338775e-16,1.5687895786133357e-11,4.862748356060179e-19,2.3726345196862394e-16,7.600517666641223e-12,6.496179709423164e-19,4.740205129019445e-21,4.451323610616577e-16,4.281922192534811e-22,6.289579234912726e-19,6.997598121840159e-22,1.2962893294747813e-24,4.676522969417079e-28,1.1591170017127012e-24,9.84576797302592e-28,1.0724734378306531e-19,2.833564474043708e-26,6.133707751329105e-25,2.400087669632385e-29,5.200033941513183e-28,5.9454298140467385e-22,6.2377978175674154e-28,1.5423458535332367e-24,4.287051344586213e-28,2.9843106799339464e-16,3.331434070291423e-18,1.0220247024233985e-29,2.2126209147425465e-28,1.8383005054878243e-18,2.7736991122665847e-16,2.8338944547131023e-25,2.3262308453828396e-25,5.4696354109093375e-28,2.794268575800754e-25,6.156217159378213e-28,1.4291508817732156e-22,1.5042301203341325e-18,1.3626850636466177e-29,2.950809529853644e-28,3.2246237800912977e-18,1.9055510370911466e-15,6.971164532323217e-23,1.2837351486983935e-23,1.1694698049706592e-19,9.39923014203731e-17,2.6824375561574697e-20,3.635101921301662e-17,4.419253536991996e-19,2.547968101217169e-19,2.0975869315558806e-23,3.867072905620852e-20,5.904650090797214e-15
6.591346021989556e-10,0.1122453920198231,0.9,0.0,0.0,0.0,0.0,0.09999982282104888,4.548283659904835e-08,4.351511834169442e-08,3.1280268602166415e-08,3.1406625109089956e-08,2.605335151262636e-08,2.7190330917025635e-08,2.7105886864041493e-08,2.710065004406089e-08,2.4213337124280722e-08,2.4239312567927173e-08,2.1872237701305235e-08,2.1965857868703253e-08,1.9591934199739692e-10,1.2613847893330417e-09,6.511544071638483e-10,1.1707728413101184e-10,6.620031965489591e-10,2.637134590236696e-10,4.91406591692227e-10,3.029691034929045e-10,3.8498663888828484e-11,4.88400963806269e-12,9.538888467480126e-11,1.4101428336864154e-15,3.010703006286012e-13,9.404170425837044e-16,6.998260023336428e-16,9.399942671315654e-16,1.2522167324364346e-18,4.462757045686332e-18,4.832638480901049e-13,1.2571850407908123e-13,1.8816771160223051e-16,1.71671274599024e-11,5.321269780994491e-19,2.482126411362247e-16,8.31725218699648e-12,7.108800049571339e-19,5.184067566599019e-21,4.875974136830707e-16,4.694371019123609e-22,7.201525663098559e-19,7.7416626828943e-22,1.418658678893852e-24,5.353428542182031e-28,1.3265995194310336e-24,1.1785812095121627e-27,1.2291054180948742e-19,3.2499128895443434e-26,7.099185675510174e-25,2.879341786376513e-29,6.2953399693142885e-28,6.809599221250434e-22,7.140753000997378e-28,1.9319103647578286e-24,5.126676525116014e-28,3.270597787461171e-16,3.6436354940827744e-18,1.2261200218129219e-29,2.6787087104418023e-28,2.0310483421675512e-18,3.0645281176207685e-16,3.394899131047471e-25,2.7772533816754914e-25,6.553433241024399e-28,3.351307379047886e-25,7.047213250370859e-28,1.5629734378089896e-22,1.6451972757563709e-18,1.6348236004227786e-29,3.57243102324455e-28,3.4017841652024195e-18,2.097848601591758e-15,8.014564863482894e-23,1.407388718232371e-23,1.3392003904517965e-19,1.0763481817339145e-16,3.0504690669679024e-20,4.133894797933622e-17,5.059376102368049e-19,2.819141966835996e-19,2.320626520692401e-23,4.2398707256134567e-20,6.458172270200495e-15
6.881562269099839e-10,0.11224539290768733,0.9,0.0,0.0,0.0,0.0,0.09999981501984895,4.749028233507448e-08,4.540517011679707e-08,3.2654189286476767e-08,3.2791854333601716e-08,2.7176493729669412e-08,2.838909114165045e-08,2.8297071585267964e-08,2.8291383082366015e-08,2.5279446146796257e-08,2.5307751135307856e-08,2.2832930490824005e-08,2.293496907665507e-08,2.0442915884980437e-10,1.324572141777049e-09,6.849019373367549e-10,1.2291572194048092e-10,7.244646146914621e-10,2.903565428388415e-10,5.354991777956766e-10,3.3006167588568763e-10,4.1965036191731324e-11,5.103315756454481e-12,1.0415478026519266e-10,1.4723821500914687e-15,3.3896952190238495e-13,9.818958336813038e-16,7.307020096796966e-16,9.814370782861176e-16,1.364966429887362e-18,4.68297074074926e-18,5.170691958399565e-13,1.438033953154121e-13,1.964671337246679e-16,1.871306879515065e-11,5.8004696253480445e-19,2.591636923769083e-16,9.066319188409593e-12,7.749057246415129e-19,5.64764536378331e-21,5.320696273058692e-16,5.125767107645417e-22,8.197945429339587e-19,8.523805772828955e-22,1.546565740227173e-24,6.092740083284708e-28,1.509458898000739e-24,1.3999035029002947e-27,1.400514800447265e-19,3.70518913852151e-26,8.161410598055923e-25,3.4270198887536725e-29,7.555455878319888e-28,7.753562707560856e-22,8.126965588660532e-28,2.3965054486823777e-24,6.083840401663082e-28,3.5707165192757004e-16,3.969714987983559e-18,1.4593579418280747e-29,3.214936521662234e-28,2.2335047803745357e-18,3.3700061970673045e-16,4.0352526602805116e-25,3.29078791804456e-25,7.790688363284524e-28,3.987678208962606e-25,8.020337385731933e-28,1.702740079147094e-22,1.7924307448893733e-18,1.9458239236074373e-29,4.287606457591386e-28,3.581439863848223e-18,2.3005016051084675e-15,9.157422116946728e-23,1.5367226914455522e-23,1.5231151905048034e-19,1.2241751311102472e-16,3.448233409391565e-20,4.6729891149141605e-17,5.758597664040768e-19,3.104206027968534e-19,2.5550804313940298e-23,4.6298077415854336e-20,7.036295792257301e-15
7.171778516210121e-10,0.11224539379609202,0.9,0.0,0.0,0.0,0.0,0.0999998072186453,4.9498135827435024e-08,4.729373278000938e-08,3.402782821616054e-08,3.417728243562912e-08,2.8298111443665537e-08,2.9587983422961863e-08,2.9488061528096633e-08,2.948190504384781e-08,2.6345555036665112e-08,2.637629032631386e-08,2.3793426289811086e-08,2.3904245030675496e-08,2.1293227108230549e-10,1.3877164929415567e-09,7.186199960775827e-10,1.287468323631217e-10,7.897534500554349e-10,3.1829513111438614e-10,5.814779980706368e-10,3.5830554985928283e-10,4.558094509514798e-11,5.32258603652146e-12,1.1330561484180364e-10,1.534634097991317e-15,3.795368462927623e-13,1.0233805727756471e-15,7.615832605575314e-16,1.0228844477072663e-15,1.4825801190163752e-18,4.913133798270744e-18,5.525375265952544e-13,1.6355521639402738e-13,2.0476774739637167e-16,2.0325729344508294e-11,6.3003508448864e-19,2.701166052644992e-16,9.847724164576985e-12,8.416955988691171e-19,6.130922976470681e-21,5.78561611818977e-16,5.576107383858399e-22,9.28265165217544e-19,9.343980254424681e-22,1.680012977779454e-24,6.897217748005508e-28,1.70836675255172e-24,1.6509889506814718e-27,1.5874172302361664e-19,4.20113573469851e-26,9.324978820595108e-25,4.049343279990685e-29,8.996114740295782e-28,8.780824679992603e-22,9.200119489012272e-28,2.9464856390551323e-24,7.169005510336758e-28,3.884792882650329e-16,4.309661607531242e-18,1.724388808060438e-29,3.828001548287806e-28,2.4456625127204513e-18,3.690122324712496e-16,4.762088287681792e-25,3.872344178677454e-25,9.195214416796016e-28,4.710562330174532e-25,9.079220053957004e-28,1.8484461183318649e-22,1.9459255860204146e-18,2.2992208932406588e-29,5.105270181609478e-28,3.763588919588458e-18,2.513654828954314e-15,1.0404242052900998e-22,1.6717361404735883e-23,1.7215220665949034e-19,1.383651363899345e-16,3.876510125013424e-20,5.253441662120716e-17,6.519543256995277e-19,3.403143092412423e-19,2.800934528092679e-23,5.0368811536014946e-20,7.638998742992253e-15
7.461994763320404e-10,0.11224539468503689,0.9,0.0,0.0,0.0,0.0,0.0999997994174378,5.150639700380538e-08,4.9180809386713426e-08,3.5401185449328516e-08,3.5562909045443694e-08,2.9418210506122862e-08,3.078700768671708e-08,3.0678856482794883e-08,3.0672215960435674e-08,2.741166379388682e-08,2.7444930229885747e-08,2.4753725138648487e-08,2.4873685693016785e-08,2.2142869245295087e-10,1.450815985101032e-09,7.523048905476103e-10,1.3457046286477297e-10,8.578669758094954e-10,3.47527577868916e-10,6.29342201534947e-10,3.8769981882508076e-10,4.934640706406404e-11,5.541820439378534e-12,1.2284132544951253e-10,1.5968986751394247e-15,4.2281001946171294e-13,1.0648712487935503e-15,7.924697537626977e-16,1.0643363728265509e-15,1.6050583341283297e-18,5.153236620370792e-18,5.897422432583723e-13,1.850477179672026e-13,2.1306955040216041e-16,2.2005118642758898e-11,6.820916389841425e-19,2.8107137937244507e-16,1.0661472607936861e-11,9.11250096405816e-19,6.6338848953643e-21,6.270865187126806e-16,6.045388770183194e-22,1.0459469451127923e-18,1.0202137826966934e-21,1.819002856688634e-24,7.769622735904049e-28,1.9239942753075997e-24,1.9343866740283685e-27,1.790536793748899e-19,4.739495516369289e-26,1.059447901068872e-24,4.7528038198412277e-29,1.0633755575834084e-27,9.894887327126074e-22,1.0363900141943936e-27,3.593117866291373e-24,8.393076487310106e-28,4.2129583969176386e-16,4.66346443286393e-18,2.023978302772856e-29,4.524901691766545e-28,2.6675141367049164e-18,4.02486533113497e-16,5.582843458577039e-25,4.527662414199684e-25,1.0781415426812801e-27,5.527449597801516e-25,1.022749296449456e-27,2.0000868784041656e-22,2.105676868544611e-18,2.698703281777612e-29,6.0347579293704765e-28,3.948229380880685e-18,2.7374529410508008e-15,1.175952469530896e-22,1.812428136462548e-23,1.9347057746079076e-19,1.5550058063811006e-16,4.3360456659277984e-20,5.876264371521706e-17,7.344839850022016e-19,3.715935540728312e-19,3.058174326474405e-23,5.461088158742446e-20,8.266259281387754e-15
7.752211010430686e-10,0.11224539557452146,0.9,0.0,0.0,0.0,0.0,0.09999979161622635,5.3515065791871347e-08,5.106640246593939e-08,3.677426104409461e-08,3.694873379459598e-08,3.053679587244203e-08,3.198616385869392e-08,3.186945624028487e-08,3.1862315864056366e-08,2.8477772418460913e-08,2.8513670934873388e-08,2.5713827077709948e-08,2.5843291025897806e-08,2.299184343495369e-10,1.5138692870571573e-09,7.85953801169293e-10,1.4038650894678754e-10,9.288024436165916e-10,3.7805221067235946e-10,6.790909390224042e-10,4.18243577836939e-10,5.32614385542051e-11,5.76101892622278e-12,1.3276184906590868e-10,1.6591758792895825e-15,4.688234874335078e-13,1.1063678507001368e-15,8.233614880896813e-16,1.1057928510762262e-15,1.7324016092265572e-18,5.40326953349224e-18,6.28756662096359e-13,2.0835457910214457e-13,2.2137254053451585e-16,2.375124620690739e-11,7.362169204932409e-19,2.920280142738151e-16,1.150757000966809e-11,9.835696859095975e-19,7.156515639261779e-21,6.776580405561581e-16,6.53360818569416e-22,1.1732236438604695e-18,1.109822941323207e-21,1.9635378429250242e-24,8.712717290514872e-28,2.1570122330245812e-24,2.2527495239781613e-27,2.0106063740410686e-19,5.322011641953016e-26,1.1974493206630892e-24,5.544163898138956e-29,1.248552250650092e-27,1.1099250626982818e-21,1.1621994519768312e-27,4.348620109821902e-24,9.767399589363799e-28,4.555350087105217e-16,5.031112563969936e-18,2.3610074394949747e-29,5.312935210416292e-28,2.899052190259832e-18,4.374223957022982e-16,6.50525948400847e-25,5.262713159192365e-25,1.2564285204084263e-27,6.446138150818861e-25,1.1468789048517418e-27,2.157657690878115e-22,2.2716796708199643e-18,3.1481137732705235e-29,7.0858063403751835e-28,4.135359299555661e-18,2.9720404961624907e-15,1.3227764941225977e-22,1.9587977495657057e-23,2.1629295449186017e-19,1.7384500798032436e-16,4.8275547858116193e-20,6.542426202990944e-17,8.237116345790476e-19,4.0425654682754585e-19,3.326785109481869e-23,5.9024259510945e-20,8.91805562821576e-15
