Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506)
4.4118789099940605e-08,0.11224717201846392,0.9,0.0,0.0,0.0,0.0,0.09998810720979036,3.470240581759123e-06,1.708959542993957e-06,1.805256711649352e-06,2.196765513430667e-06,7.504959585829783e-07,1.933071299559515e-06,1.5292801641402269e-06,1.5909435359980324e-06,1.620567301930095e-06,1.7723419915534428e-06,1.2607111161408749e-06,1.6325747607496756e-06,7.694458372616634e-09,5.696035429782022e-08,2.2463429103253325e-08,3.884176217557808e-09,2.1745029107232593e-06,8.625880817173532e-07,1.8198186555746508e-06,9.454255043694788e-07,1.8019785612673346e-07,2.8145915763955343e-10,4.006933835338839e-07,1.0757803813000966e-13,2.3809704169200283e-09,6.577050676303847e-14,5.200721884168338e-14,6.682020080105593e-14,5.860555581250885e-15,7.653377247790036e-15,2.931872556225032e-08,3.176408057952365e-08,1.3161636237825554e-14,7.983979733060511e-08,2.4745246325134175e-15,1.8448250766710873e-14,4.012454469649913e-08,3.42928186671967e-15,1.6272622414223172e-17,9.890732021491481e-11,1.9725878538949345e-18,2.711323957849177e-12,2.532557722823937e-18,7.914261534449094e-21,1.8204312774282848e-22,3.180774067799464e-19,1.7309530467166996e-20,1.829022125781269e-12
4.578831730868718e-08,0.1122472538543274,0.9,0.0,0.0,0.0,0.0,0.099987654970939,3.6170179956637164e-06,1.7417960914548896e-06,1.8633901773444899e-06,2.2802473896455243e-06,7.588088455665889e-07,2.0093387739640954e-06,1.574771598536292e-06,1.6429546224592087e-06,1.6818866701569498e-06,1.8464280447269123e-06,1.3011287960726746e-06,1.6996797864704562e-06,7.842302477650002e-09,5.805853880200918e-08,2.2713725997103835e-08,3.9274039131348596e-09,2.3102012416068793e-06,9.124794327414194e-07,1.94834773880443e-06,1.0059143386204613e-06,1.9434135455400335e-07,2.898352476453673e-10,4.295403364430223e-07,1.1212757452239889e-13,2.5309102372659478e-09,6.8269571327814e-14,5.4144629233069917e-14,6.945616359793455e-14,6.320509977222678e-15,8.130798219756845e-15,3.2322349052467595e-08,3.513025012553631e-08,1.366180713848112e-14,8.60392803703204e-08,2.666655114530887e-15,1.920654413259677e-14,4.3322303039243556e-08,3.702562002502262e-15,1.7313768010297434e-17,1.1368496857536077e-10,2.1146146450345832e-18,3.213807340825924e-12,2.6790441709036974e-18,8.59381553208996e-21,2.0437895598732102e-22,3.5274208573642873e-19,1.9862516239245108e-20,2.1749391183713065e-12
4.7457845517433754e-08,0.11224733644559381,0.9,0.0,0.0,0.0,0.0,0.09998720252615258,3.7648130439367447e-06,1.7731829502330389e-06,1.9208778887271125e-06,2.3636067636765606e-06,7.665030151410157e-07,2.0857400643066156e-06,1.619375081039543e-06,1.6944195683221839e-06,1.743205633669889e-06,1.9210793130442638e-06,1.341072430336794e-06,1.7670844612437577e-06,7.983619463261339e-09,5.91082399664772e-08,2.2945393661860306e-08,3.967414330140025e-09,2.4481843863033217e-06,9.629020996553498e-07,2.080553043596857e-06,1.0675286750085206e-06,2.0903251392782393e-07,2.9804786467351214e-10,4.59224865572164e-07,1.167086086092048e-13,2.6834081786086265e-09,7.076494137735967e-14,5.6291562184592545e-14,7.209672362072889e-14,6.798270821122432e-15,8.616253240633558e-15,3.54949721025072e-08,3.8701875503351607e-08,1.4161244083441735e-14,9.246970768842367e-08,2.8659412811673082e-15,1.9968223562985063e-14,4.6649138807436474e-08,3.986870852853655e-15,1.837428672924325e-17,1.300039237640573e-10,2.260766197483062e-18,3.786253025186218e-12,2.8270908687828734e-18,9.306606686401969e-21,2.2853434659144377e-22,3.896442375575638e-19,2.2672589189244998e-20,2.5696182256959993e-12
4.912737372618033e-08,0.1122474197747279,0.9,0.0,0.0,0.0,0.0,0.09998674987220932,3.9136149188398995e-06,1.8031841006461005e-06,1.9777294068315694e-06,2.446835877388711e-06,7.736244963124876e-07,2.162266680727157e-06,1.66309874167283e-06,1.7453435286201505e-06,1.8045241942490524e-06,1.9962993573173082e-06,1.3805475766439356e-06,1.8347798026337515e-06,8.118697400551259e-09,6.011159757867214e-08,2.3159818004676395e-08,4.004446820165646e-09,2.5883433388204443e-06,1.0138165362204854e-06,2.216380428163297e-06,1.1302188222946195e-06,2.2427225719658999e-07,3.0609850479593725e-10,4.897305372275718e-07,1.2132080475039692e-13,2.8383420109980468e-09,7.32563846401605e-14,5.844773135669394e-14,7.474158727287729e-14,7.293867836664862e-15,9.109358651683307e-15,3.883793673364247e-08,4.248230445223997e-08,1.4659900590843647e-14,9.913072339278367e-08,3.0723719843727857e-15,2.0733187555469967e-14,5.010561810889845e-08,4.282256618964306e-15,1.9453323242143552e-17,1.4795862540150755e-10,2.4109615915441534e-18,4.435321115714459e-12,2.976581689421003e-18,1.0053240817300732e-20,2.545894012112301e-22,4.288304350223871e-19,2.575404782918871e-20,3.017703423177109e-12
5.07969019349269e-08,0.11224750382494787,0.9,0.0,0.0,0.0,0.0,0.09998629700604088,4.063412912111903e-06,1.8318607003204194e-06,2.033954195279187e-06,2.5299275964369655e-06,7.802158939397346e-07,2.238910305858728e-06,1.7059512125705314e-06,1.7957316223001315e-06,1.8658423539357906e-06,2.0720915410525577e-06,1.4195597275426852e-06,1.9027569251787364e-06,8.24781164716114e-09,6.107065699067297e-08,2.3358281833574557e-08,4.038722929187684e-09,2.730574534350526e-06,1.06518613807065e-06,2.3557774043854865e-06,1.1939372822342269e-06,2.4006144666336994e-07,3.139887565894559e-10,5.210410735146139e-07,1.2596383039674575e-13,2.995595616593906e-09,7.574368752633732e-14,6.06128535052534e-14,7.739046692709689e-14,7.807328773885938e-15,9.609749945794389e-15,4.235241036593423e-08,4.647472517435075e-08,1.515773391618151e-14,1.0602195102247306e-07,3.285935438553838e-15,2.150133570346277e-14,5.369228991347376e-08,4.588766035865805e-15,2.0550059965356672e-17,1.6764527885828766e-10,2.5651206710407675e-18,5.168019263341038e-12,3.127409143988751e-18,1.0834325944786773e-20,2.8262513443170206e-22,4.703456387272201e-19,2.9121317472474714e-20,3.5240740850238686e-12
5.2466430143673477e-08,0.11224758858018762,0.9,0.0,0.0,0.0,0.0,0.09998584392472473,4.214196414319911e-06,1.8592712077794092e-06,2.0895616194334137e-06,2.612875363762399e-06,7.863166432983623e-07,2.3156627924440217e-06,1.7479415819713467e-06,1.8455889321708748e-06,1.927160115038382e-06,2.148459040231689e-06,1.45811431118355e-06,1.9710070447574406e-06,8.371225408223047e-09,6.19873732859174e-08,2.3541972522235805e-08,4.070447721302571e-09,2.8747795351885813e-06,1.1169770240019024e-06,2.498693061576681e-06,1.2586386528167982e-06,2.564008852125439e-07,3.217202926616982e-10,5.531403612414845e-07,1.306373560696203e-13,3.1550586362573434e-09,7.822665373485408e-14,6.278664862059121e-14,8.004308084283342e-14,8.338679449095393e-15,1.011708066198128e-14,4.60393957402867e-08,5.0682174261412055e-08,1.565470477368583e-14,1.1314299520586357e-07,3.506619271983984e-15,2.2272568745531143e-14,5.740968624336467e-08,4.9064443887387906e-15,2.166371539539649e-17,1.8916179220598118e-10,2.7231640875249457e-18,5.991705110856345e-12,3.279473739745863e-18,1.1650472164739637e-20,3.12723468416613e-22,5.1423326135558905e-19,3.278893770695215e-20,4.093845762981628e-12
5.413595835242005e-08,0.11224767402505575,0.9,0.0,0.0,0.0,0.0,0.09998539062547722,4.365954914207287e-06,1.8854715015464155e-06,2.1445609456773793e-06,2.6956731565326096e-06,7.919632457923923e-07,2.392516160960083e-06,1.7890793508957039e-06,1.8949205048606182e-06,1.988477480137112e-06,2.225404852521909e-06,1.4962166920740484e-06,2.039521482523582e-06,8.489190272611665e-09,6.286361526247209e-08,2.3711989107139623e-08,4.09981100442914e-09,3.0208647367107557e-06,1.169157833459803e-06,2.64507799466859e-06,1.3242795357655881e-06,2.7329131751965725e-07,3.2929486167149916e-10,5.860124599950173e-07,1.3534105534067782e-13,3.316626138878185e-09,8.070510296390417e-14,6.496884005271726e-14,8.269915308398804e-14,8.887943784282964e-15,1.0631021350500761e-14,4.989974027329352e-08,5.510754416698483e-08,1.6150777078337095e-14,1.2049344319533976e-07,3.734410574388597e-15,2.3046788609860563e-14,6.125832237138084e-08,5.2353355298974185e-15,2.2793542517132515e-17,2.1260771587572046e-10,2.885013340386962e-18,6.914088459238684e-12,3.4326833855060076e-18,1.2502291531825788e-20,3.4496722828257526e-22,5.6053522820396015e-19,3.677155005204994e-20,4.7323707704504844e-12
5.5805486561166625e-08,0.11224776014479967,0.9,0.0,0.0,0.0,0.0,0.09998493710564653,4.518677998038106e-06,1.9105149940236662e-06,2.1989613408054813e-06,2.7783154462560886e-06,7.971894872933385e-07,2.4694625972522066e-06,1.829374392361077e-06,1.94373135078439e-06,2.049794452088747e-06,2.302931805955942e-06,1.5338721718249809e-06,2.108291668436059e-06,8.601946725675739e-09,6.370116924159338e-08,2.386934886162797e-08,4.126988465673834e-09,3.1687410919605188e-06,1.2216995389523182e-06,2.7948842365161553e-06,1.3908184480945764e-06,2.907334312445818e-07,3.3671428081673457e-10,6.196416094404255e-07,1.4007460481144907e-13,3.480198311668433e-09,8.317886971631352e-14,6.715915462369718e-14,8.535841343696369e-14,9.45514384598009e-15,1.1151258603435728e-14,5.3934144882618077e-08,5.975359025512472e-08,1.664591770689611e-14,1.2807286628833375e-07,3.969295941006346e-15,2.3823898454145814e-14,6.523869702626388e-08,5.5754818963774325e-15,2.3938827281792444e-17,2.3808418485023967e-10,3.0505908131396e-18,7.943233174013167e-12,3.586952840887674e-18,1.3390397938988354e-20,3.7944013640172776e-22,6.092920387119537e-19,4.108388651831737e-20,5.445238588621968e-12
5.74750147699132e-08,0.11224784692527098,0.9,0.0,0.0,0.0,0.0,0.09998448336270659,4.672355348938722e-06,1.934452740346089e-06,2.2527718715225715e-06,2.860797161863488e-06,8.02026640240085e-07,2.546494450178249e-06,1.8688369130221785e-06,1.9920264441206043e-06,2.1111110340304225e-06,2.3810425671119186e-06,1.5710859898879408e-06,2.177309144406147e-06,8.709724639344023e-09,6.45017427082275e-08,2.401499338101863e-08,4.152142722252313e-09,3.3183238537330127e-06,1.2745752724147246e-06,2.948065194085354e-06,1.4582157375681328e-06,3.087278582079806e-07,3.4398042876880503e-10,6.540122358853882e-07,1.448376840928383e-13,3.6456801700332935e-09,8.564780219383768e-14,6.935732272781241e-14,8.802059732907899e-14,1.004029988357597e-14,1.1677494146890935e-14,5.8143172311677104e-08,6.46229374489792e-08,1.714009627671015e-14,1.3588082114210638e-07,4.211261513354607e-15,2.4603802701154076e-14,6.935129260440887e-08,5.926924528069881e-15,2.5098887152027674e-17,2.656938632524304e-10,3.2198198060283015e-18,9.087558845431681e-12,3.742203206475158e-18,1.4315407004679917e-20,4.162268067383205e-22,6.605428238412822e-19,4.574075957880328e-20,6.238276106811367e-12
5.9144542978659774e-08,0.1122479343528931,0.9,0.0,0.0,0.0,0.0,0.09998402939425091,4.826976746236675e-06,1.9573335424194742e-06,2.3060015040441846e-06,2.9431136555473814e-06,8.0650365064019e-07,2.623604229264457e-06,1.9074774171182908e-06,2.039810722796691e-06,2.172427229382987e-06,2.459739648823896e-06,1.6078633242841715e-06,2.24656556708371e-06,8.812743740549597e-09,6.526696779045738e-08,2.4149794213108402e-08,4.175424293898189e-09,3.469532333033811e-06,1.3277601645465196e-06,3.104575588285569e-06,1.5264335019007338e-06,3.272751755511267e-07,3.510952390320242e-10,6.89108958150164e-07,1.4962997578454714e-13,3.8129812859131115e-09,8.811176127410683e-14,7.15630784202195e-14,9.06854457473841e-14,1.0643430367092264e-14,1.2209443990839097e-14,6.252725498294338e-08,6.97180865032544e-08,1.7633284941046265e-14,1.4391685098974976e-07,4.460293016931703e-15,2.538640707021003e-14,7.359657538730387e-08,6.28970308634386e-15,2.627306971136474e-17,2.9554089119711267e-10,3.392624565200065e-18,1.0355842216753333e-11,3.8983614521213326e-18,1.5277935969058522e-20,4.554127403118254e-22,7.143253988205221e-19,5.075705202322569e-20,7.117547709337716e-12
6.081407118740635e-08,0.11224802241463089,0.9,0.0,0.0,0.0,0.0,0.0999835751979869,4.982532064797263e-06,1.979204048356833e-06,2.3586591037911795e-06,3.0252606711531014e-06,8.106473111079489e-07,2.7007846023738912e-06,1.9453066726082517e-06,2.0870890884834768e-06,2.2337430418538186e-06,2.53902541745375e-06,1.6442092923248586e-06,2.3160527103046705e-06,8.911214058934648e-09,6.599840458504702e-08,2.4274558068248967e-08,4.19697250266288e-09,3.6222896727899622e-06,1.3812311961449348e-06,3.2643713972081193e-06,1.5954355115306252e-06,3.463759068791468e-07,3.5806069370593424e-10,7.24916592785819e-07,1.5445116545442003e-13,3.982015533377831e-09,9.057061956391291e-14,7.377615949481943e-14,9.335270515791069e-14,1.1264552024417425e-14,1.2746837632611883e-14,6.708670240925022e-08,7.504141992451864e-08,1.8125458199709003e-14,1.5218048676484793e-07,4.7163757960890535e-15,2.6171618604852567e-14,7.797499576401022e-08,6.663855873099015e-15,2.7460751335179337e-17,3.277308337730116e-10,3.568930308675459e-18,1.175721839434129e-11,4.055359980451331e-18,1.6278603583694592e-20,4.970843193519776e-22,7.706763182666827e-19,5.614770743197254e-20,8.089355220764404e-12
6.248359939615294e-08,0.11224811109796247,0.9,0.0,0.0,0.0,0.0,0.09998312077173073,5.139011274358093e-06,2.000108847527123e-06,2.410753435172377e-06,3.1072343149203367e-06,8.144824210355908e-07,2.778028393388465e-06,1.9823356793742628e-06,2.1338664065980314e-06,2.2950584754391486e-06,2.6189020997543075e-06,1.680128951322974e-06,2.3857624672216626e-06,9.005336354799903e-09,6.669754433624427e-08,2.4390031642011215e-08,4.216916305807971e-09,3.776522635724739e-06,1.4349670604930729e-06,3.4274098025390545e-06,1.6651871358011178e-06,3.660305233877872e-07,3.6487881762870676e-10,7.614201586821597e-07,1.5930094161773273e-13,4.15270085010464e-09,9.30242605229356e-14,7.599630755202961e-14,9.602212742540003e-14,1.1903679878002142e-14,1.3289417310266231e-14,7.182170819175396e-08,8.059520756268498e-08,1.861659272374244e-14,1.6067124814197974e-07,4.9794948462922424e-15,2.6959345696910645e-14,8.248698845802797e-08,7.04941985019135e-15,2.866133592019798e-17,3.623706320267622e-10,3.748663249263156e-18,1.3301181853172019e-11,4.21313622275111e-18,1.731803000789636e-20,5.413288011898979e-22,8.296309276246239e-19,6.192772228417791e-20,9.160237721060523e-12
6.415312760489952e-08,0.1122482003908522,0.9,0.0,0.0,0.0,0.0,0.09998266611340191,5.296404438861866e-06,2.020090561414266e-06,2.4622931614493173e-06,3.189031028396627e-06,8.180319348766957e-07,2.8553285799054926e-06,2.01857563938503e-06,2.180147506314719e-06,2.356373534425915e-06,2.6993717893505425e-06,1.7156272992967823e-06,2.4556868521380636e-06,9.095302528190918e-09,6.736581247446506e-08,2.4496906079915422e-08,4.2353750668808554e-09,3.932161405419546e-06,1.488948035961498e-06,3.593649138937974e-06,1.7356552723957898e-06,3.862394449738012e-07,3.7155167288137936e-10,7.986048811036041e-07,1.6417899571643426e-13,4.324959013659456e-09,9.547257765256739e-14,7.822326805710507e-14,9.869346973353784e-14,1.2560827281022335e-14,1.3836937302395733e-14,7.673235663037229e-08,8.63816118946769e-08,1.910666719314488e-14,1.6938864449947602e-07,5.249634843970521e-15,2.77494981072287e-14,8.713297275794633e-08,7.446430659183205e-15,2.98742536700296e-17,3.995685558322362e-10,3.931750614628707e-18,1.499758725000231e-11,4.371632264921172e-18,1.839683671713623e-20,5.882343138308289e-22,8.912234085354989e-19,6.811213767323857e-20,1.0336971241059205e-11
6.58226558136461e-08,0.11224829028172595,0.9,0.0,0.0,0.0,0.0,0.09998221122101891,5.4547017157877026e-06,2.039189930469175e-06,2.5132868446778532e-06,3.2706475633635693e-06,8.213170994130095e-07,2.932678290949585e-06,2.0540379287174552e-06,2.2259371805841825e-06,2.4176882233931833e-06,2.7804364528628616e-06,1.7507092756650925e-06,2.5258180020638907e-06,9.181296009942904e-09,6.80045715209686e-08,2.4595821110455326e-08,4.252459269503876e-09,4.089139399689754e-06,1.5431558680747918e-06,3.763048846196328e-06,1.8068082798856732e-06,4.0700304132904795e-07,3.7808135363439526e-10,8.364561951880715e-07,1.6908502209833434e-13,4.498715431702682e-09,9.791547374493521e-14,8.045679038960332e-14,1.0136649450571562e-13,1.323600595301185e-14,1.438916327123039e-14,8.181862896989869e-08,9.24026930191257e-08,1.9595662146642387e-14,1.783321758101385e-07,5.526780174135575e-15,2.854198698324877e-14,9.191335275133527e-08,7.854922641369226e-15,3.1098959934311465e-17,4.3943415854027853e-10,4.118120664751567e-18,1.685665005525769e-11,4.530794501216961e-18,1.9515646401644133e-20,6.37889850010938e-22,9.554868281288293e-19,7.471603126379496e-20,1.1626568347529091e-11
6.749218402239268e-08,0.11224838075944733,0.9,0.0,0.0,0.0,0.0,0.09998175609269432,5.6138933554812e-06,2.057445897127748e-06,2.5637429457216496e-06,3.352080958629814e-06,8.243575808034272e-07,3.0100708047006358e-06,2.0887340713418977e-06,2.2712401861600404e-06,2.479002547213135e-06,2.862097935694602e-06,1.7853797619343596e-06,2.596148178010953e-06,9.26349213546254e-09,6.861512386430467e-08,2.4687368870470663e-08,4.268271178030954e-09,4.247393095470446e-06,1.5975736603568134e-06,3.935569424003109e-06,1.878615913254128e-06,4.283216330184012e-07,3.8446998131902084e-10,8.74959748941836e-07,1.7401871799625736e-13,4.6738989451562e-09,1.0035286018785803e-13,8.269662788453745e-14,1.0404096932635606e-13,1.3929226014964785e-14,1.494587164626777e-14,8.708040930325443e-08,9.866041337951368e-08,2.0083559842646973e-14,1.875013334651511e-07,5.810914955927188e-15,2.933672487364471e-14,9.682851756137103e-08,8.274928858034088e-15,3.233493409895962e-17,4.820782333119524e-10,4.30770270684754e-18,1.88889470137583e-11,4.690573313661339e-18,2.0675082869604015e-20,6.903852605037952e-22,1.0224531855395766e-18,8.175451123384364e-20,1.3036277626320193e-11
6.916171223113926e-08,0.1122484718132957,0.9,0.0,0.0,0.0,0.0,0.09998130072663068,5.773969700483513e-06,2.0748956851629295e-06,2.6136698243328804e-06,3.4333285185528886e-06,8.27171582170291e-07,3.087499546238603e-06,2.1226757145791023e-06,2.3160612436330282e-06,2.5403165110516825e-06,2.94435796750482e-06,1.819643582377721e-06,2.666669766043982e-06,9.342058502005118e-09,6.919871441415982e-08,2.4772097445605283e-08,4.282905448998087e-09,4.406861864448827e-06,1.6521857733058712e-06,4.111172389154345e-06,1.9510492622688226e-06,4.50195492541574e-07,3.907197001066148e-10,9.141014057620967e-07,1.7897978350717572e-13,4.850441643413008e-09,1.0278465632166475e-13,8.49425378657542e-14,1.067166668628259e-13,1.4640496023915344e-14,1.55068490457787e-14,9.251749015234006e-08,1.051566422323469e-07,2.057034413057293e-14,1.9689560103612884e-07,6.102023066238843e-15,3.013362574020083e-14,1.0187884158571473e-07,8.706481110903734e-15,3.358167852544709e-17,5.276127710438238e-10,4.500427107925538e-18,2.1105416443866725e-11,4.8509227754248824e-18,2.187577096717576e-20,7.458112498376609e-22,1.0921534502224382e-18,8.924270960251046e-20,1.4573583071517934e-11
7.083124043988584e-08,0.11224856343294505,0.9,0.0,0.0,0.0,0.0,0.09998084512111642,5.934921184859663e-06,2.0915748755339145e-06,2.663075739295634e-06,3.5143877931598676e-06,8.297759524343601e-07,3.1649580853057396e-06,2.15587460614007e-06,2.3604050374723626e-06,2.6016301203686916e-06,3.027218167386293e-06,1.8535055047060752e-06,2.7373752781038146e-06,9.417155310180108e-09,6.975653313805502e-08,2.4850514147264648e-08,4.2964496970666086e-09,4.567487818721051e-06,1.7069777308886443e-06,4.289820235051275e-06,2.0240806925741796e-06,4.726248453789741e-07,3.968326726794201e-10,9.538672465177555e-07,1.8396792157130984e-13,5.028278690844305e-09,1.0521078884378868e-13,8.719428167205697e-14,1.0939336478794512e-13,1.5369823006998593e-14,1.6071891733526558e-14,9.81295777459339e-08,1.1189315987610042e-07,2.105600033173233e-14,2.0651445497996293e-07,6.400088161573645e-15,3.093260496711462e-14,1.0706468473718781e-07,9.149609962749496e-15,3.483871753701249e-17,5.761509197989266e-10,4.696225305224149e-18,2.3517358384156386e-11,5.0118003763070094e-18,2.3118336485233755e-20,8.042593703742049e-22,1.1646176058219049e-18,9.719577526679868e-20,1.6246203388053755e-11
