Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016)
4.737595436086896e-05,0.11594787861722045,0.9,0.0,0.0,0.0,0.0,0.08695123001512566,0.0030513198921811487,2.174939953854575e-06,8.018404166203502e-06,2.8671792428297382e-05,7.558873318005948e-07,2.205523670524636e-05,3.051225246934363e-06,5.8965450205878794e-06,0.0015342962176427576,0.007492605115221171,4.248480794318122e-06,4.0373553518802693e-05,9.79251748204194e-09,7.256658169523325e-08,2.2642243082733172e-08,3.984034725157758e-09,1.6688165157953997e-05,0.0015068763275617946,0.016911187147000763,0.002262290990814498,0.0015752236302852254,5.742178265259123e-10,0.0017118412003564864,7.963277773665347e-11,1.5579825038447853e-08,7.226739588676799e-13,1.082748564882295e-12,6.418177449236427e-13,4.312921693813808e-11,5.0305040571321623e-14,2.0592660876942865e-06,0.0012891631022763272,1.7295267898607186e-13,0.0009591579273836081,2.5026645973219668e-11,4.569980695582898e-13,0.00048226061234899246,3.46988739224462e-11,3.893662639137775e-14,0.003003813953241428,8.424363887299707e-15,0.0012882423726724383,4.423601742810648e-15,2.8479769743101766e-14,8.950409460240638e-15,6.478803276702679e-13,3.5051914828539835e-13,0.001068116045552696,3.787771761467667e-14,2.634533132291657e-13,2.0467360827503798e-14,1.4248597668267664e-13,3.3802907922145167e-10,1.2389812129200394e-14,0.0007894979169182783,2.036028919198448e-13,0.0009745838218300192,2.724834385253155e-11,1.1901385133089365e-14,8.278928041683035e-14,1.9025125675199754e-11,2.8706547011715095e-09,1.026681824241605e-10,1.0623410748551534e-10,2.818094358391844e-13,1.472835691695281e-10,8.628451713282445e-15,1.167083103728707e-15,1.2303373431741172e-11
4.770535128433924e-05,0.11596948887122835,0.9,0.0,0.0,0.0,0.0,0.08687005649545972,0.0030623713230443165,2.17307341280058e-06,8.006411083366663e-06,2.8645013023619998e-05,7.552069881765186e-07,2.203284636142047e-05,3.04849398721654e-06,5.8951106616823995e-06,0.0015436821941120457,0.0075382810981964865,4.245645019616809e-06,4.033616760981824e-05,9.784113573563432e-09,7.25043048028365e-08,2.2621863714665353e-08,3.9807205350802025e-09,1.6633501752295824e-05,0.0015166533527211134,0.017016584781655422,0.0022769391067948485,0.0015755508537943974,5.737528594689939e-10,0.001722983178102982,7.983170634883227e-11,1.5511402303759536e-08,7.211905440340504e-13,1.0805346843405478e-12,6.404482470783893e-13,4.308987344132548e-11,5.00884252133011e-14,2.052145006566838e-06,0.0012944340944312973,1.7280104117711736e-13,0.0009607059276579793,2.503896874735485e-11,4.565785850348967e-13,0.00048127615873516444,3.45892682273971e-11,3.918873721309093e-14,0.0030297388214124733,8.479196008457255e-15,0.0012975633858723,4.452303251507012e-15,2.8751806062238456e-14,9.017824960980789e-15,6.543150604728956e-13,3.5279625750897024e-13,0.0010760098056384726,3.8255205362017204e-14,2.6607345984212473e-13,2.060101792705532e-14,1.4341352620321986e-13,3.413863767210141e-10,1.243757818550131e-14,0.0007972158661462837,2.0521367910447345e-13,0.0009843567696389596,2.742477425302014e-11,1.1995945554310316e-14,8.344536928889107e-14,1.9148311740239934e-11,2.889241945367358e-09,1.0333515506665252e-10,1.0707456972104642e-10,2.8300238800825283e-13,1.479070481842576e-10,8.681237305014166e-15,1.1746398542667924e-15,1.2383036589020412e-11
4.8034748207809526e-05,0.11599107259518958,0.9,0.0,0.0,0.0,0.0,0.0867889729704755,0.003073355408798857,2.17120835921558e-06,7.994490698272466e-06,2.8618263246761686e-05,7.545273153908079e-07,2.2010565176595365e-05,3.045765364075558e-06,5.893685348347394e-06,0.0015530529409445932,0.007583900346032742,4.242811793574456e-06,4.029882189334219e-05,9.775716362010152e-09,7.24420775395374e-08,2.2601504441227675e-08,3.977408612589972e-09,1.6579365691632458e-05,0.0015264212539442977,0.017121884496325224,0.0022915731598993393,0.0015758632695834158,5.732881606549893e-10,0.0017341150078143568,8.002837019670917e-11,1.5443610977642857e-08,7.197105977420169e-13,1.0783259403213186e-12,6.390844540071571e-13,4.3050177849893876e-11,4.9873797486209475e-14,2.0450910370240533e-06,0.0012996889261371342,1.726495631766779e-13,0.0009622305698265465,2.5050635150583036e-11,4.56159541522555e-13,0.0004802996113649559,3.4480446802319136e-11,3.944060599688907e-14,0.003055673945877605,8.533978189267925e-15,0.0013068735809975856,4.480977975997984e-15,2.902415168133892e-14,9.085104959739649e-15,6.607593884048138e-13,3.550680264460809e-13,0.001083886867161825,3.8633273818194975e-14,2.686975750378674e-13,2.07343691119963e-14,1.4433892793433455e-13,3.4474868044416175e-10,1.2485133164088363e-14,0.0008049344778977286,2.0682187708834803e-13,0.0009941360807729641,2.760103527207945e-11,1.2090359195350079e-14,8.410042183688832e-14,1.9271379540894226e-11,2.9078113449391466e-09,1.0400056352193794e-10,1.0791368098622182e-10,2.841904478210323e-13,1.4852797027994434e-10,8.733879659680101e-15,1.1821893499712278e-15,1.2462623265945907e-11
4.836414513127981e-05,0.11601262992148148,0.9,0.0,0.0,0.0,0.0,0.08670797919402924,0.0030842727431323208,2.1693447908721295e-06,7.982641830332975e-06,2.8591543017360313e-05,7.538483117886532e-07,2.1988391336836993e-05,3.0430393719589185e-06,5.892268981451234e-06,0.0015624084874068496,0.007629463067398863,4.239981107667463e-06,4.0261516267372277e-05,9.767325837353766e-09,7.23798998312167e-08,2.2581165212889683e-08,3.974098951403795e-09,1.6525748239614302e-05,0.0015361800414228264,0.01722708648117744,0.0023061931671702622,0.001576161314919619,5.728237294678662e-10,0.0017452366999333579,8.022279154499996e-11,1.5376441283991148e-08,7.182341080111312e-13,1.076122315351263e-12,6.377262957429674e-13,4.301014317832468e-11,4.966112667588464e-14,2.038103040946623e-06,0.0013049277190613278,1.7249824453155915e-13,0.0009637322813718997,2.5061658351006134e-11,4.557409382008636e-13,0.00047933098693822817,3.437240831765561e-11,3.969223303608512e-14,0.003081618997006455,8.588710481116533e-15,0.001316172973911155,4.509625946200191e-15,2.929679933860655e-14,9.152249673019879e-15,6.672131249186433e-13,3.573344991851279e-13,0.0010917472603095286,3.901191204462191e-14,2.713255829428229e-13,2.0867416909393028e-14,1.452621996383159e-13,3.481158930604002e-10,1.2532482390453124e-14,0.0008126536082918334,2.084274822194923e-13,0.001003921546933606,2.7777127114976754e-11,1.2184625810755786e-14,8.475443648694042e-14,1.9394329220483007e-11,2.9263629215121337e-09,1.0466442070360056e-10,1.0875143937546066e-10,2.8537373391302287e-13,1.4914639745961156e-10,8.78638012309309e-15,1.1897315996338851e-15,1.2542133555201443e-11
4.8693542054750094e-05,0.11603416097470197,0.9,0.0,0.0,0.0,0.0,0.08662707492347176,0.0030951239079078157,2.1674827120799726e-06,7.970863338746022e-06,2.856485225651213e-05,7.53169976782295e-07,2.1966323113643947e-05,3.040316007481879e-06,5.890861461813051e-06,0.0015717488625618004,0.007674969467594996,4.237152953598178e-06,4.022425063183739e-05,9.758942019004954e-09,7.23177718212179e-08,2.256084601195959e-08,3.970791575045306e-09,1.6472639854633617e-05,0.0015459297253130682,0.017332190923637893,0.0023207991455765813,0.0015764454096625247,5.723595700782587e-10,0.001756348264873775,8.041499246835001e-11,1.530988158571332e-08,7.167610629205174e-13,1.07392379204894e-12,6.363737045517587e-13,4.296978216612286e-11,4.945037608393457e-14,2.0311798870524048e-06,0.001310150592207073,1.7234708475612998e-13,0.0009652114795721052,2.5072051365392765e-11,4.553227742308263e-13,0.0004783702947794011,3.426515115393912e-11,3.99436186227292e-14,0.003107573652964779,8.643392935244265e-15,0.0013254615819281064,4.538247191926932e-15,2.956974143223245e-14,9.219259002160024e-15,6.736760763212754e-13,3.5959570719782145e-13,0.001099591017566755,3.939110868511626e-14,2.739574047788953e-13,2.1000163108896594e-14,1.4618335394867368e-13,3.5148791351136835e-10,1.2579630542220576e-14,0.0008203731184451322,2.1003048373798481e-13,0.001013712966390258,2.7953049986096035e-11,1.22787447392085e-14,8.540740877480435e-14,1.9517160921710105e-11,2.9448966966185583e-09,1.0532673582997097e-10,1.0958783927480258e-10,2.865523500174773e-13,1.4976238393828262e-10,8.838739730129203e-15,1.1972666120088055e-15,1.2621567549072011e-11
4.902293897822038e-05,0.11605566587641677,0.9,0.0,0.0,0.0,0.0,0.08654625991988196,0.003105909473421037,2.1656221148240657e-06,7.95915409779117e-06,2.8538190886226158e-05,7.524923077820304e-07,2.1944358801421143e-05,3.037595263873218e-06,5.889462690840479e-06,0.0015810740952984126,0.007720419748325726,4.234327323310272e-06,4.0187024888249976e-05,9.750564870871454e-09,7.225569324298301e-08,2.2540546761027274e-08,3.967486448613927e-09,1.6420032668470517e-05,0.0015556703157368443,0.017437198008719536,0.0023353911120300606,0.0015767159554897563,5.718956773493755e-10,0.0017674497130206433,8.060499442717248e-11,1.524392401751691e-08,7.152914507345953e-13,1.0717303533056087e-12,6.350266138529603e-13,4.2929106716726e-11,4.924152111500915e-14,2.024320481773739e-06,0.0013153576614634039,1.7219608341853321e-13,0.0009666685703721383,2.5081826665385807e-11,4.549050488092487e-13,0.00047741753674550053,3.41586729004094e-11,4.019476304788836e-14,0.003133537599129505,8.698025602753075e-15,0.0013347394237119689,4.5668417428906115e-15,2.9842970855517434e-14,9.28613321824471e-15,6.801480599176513e-13,3.618516930921031e-13,0.0011074181735573328,3.977085302508045e-14,2.765929662323311e-13,2.1132610152864265e-14,1.4710240803050594e-13,3.548646464761391e-10,1.2626582584053067e-14,0.0008280928747654737,2.1163087959324395e-13,0.0010235101443849882,2.8128804089132438e-11,1.2372715829680524e-14,8.605933777906683e-14,1.963987478679806e-11,2.96341269171802e-09,1.0598752138079401e-10,1.1042287961390361e-10,2.87726407048585e-13,1.5037598768310516e-10,8.890959775670414e-15,1.2047943958205238e-15,1.2700925339531514e-11
4.9319396209343634e-05,0.11607499803648288,0.9,0.0,0.0,0.0,0.0,0.08647360254375396,0.003115560861610951,2.1639488482998733e-06,7.948674093160181e-06,2.8514220717933427e-05,7.518829748695142e-07,2.192467839295223e-05,3.0351488322510822e-06,5.8882111981713835e-06,0.001589453881783426,0.007761277184288462,4.231786407320315e-06,4.01535557452561e-05,9.743031159919938e-09,7.219986492922668e-08,2.2522294484884463e-08,3.964513787618917e-09,1.6373107603433048e-05,0.0015644290805544119,0.017531621296612617,0.002348511915558942,0.0015769481878251121,5.714784067837179e-10,0.0017774323750638667,8.077413367712689e-11,1.518506792182419e-08,7.139717252526277e-13,1.0697605916587792e-12,6.338188822401136e-13,4.28922396631463e-11,4.9055143647608006e-14,2.0182006591900267e-06,0.0013200306063138698,1.7206031731476753e-13,0.0009679613817894509,2.5090106514975692e-11,4.5452947021277635e-13,0.0004765668371815164,3.4063506334520096e-11,4.042058707738882e-14,0.003156912836881876,8.747152478118611e-15,0.0013430802921577713,4.592554039246415e-15,3.0089117106038975e-14,9.346204636251238e-15,6.859804163016195e-13,3.6387764768070195e-13,0.0011144484492949952,4.011308233537925e-14,2.7896810733284913e-13,2.1251558556410498e-14,1.4792777396685685e-13,3.579076563629128e-10,1.2668675652768239e-14,0.0008350407574229922,2.1306900455663436e-13,0.0010323323696699424,2.8286838653060926e-11,1.2457163181078585e-14,8.664518039300038e-14,1.97502166327131e-11,2.98006190309087e-09,1.0658093001963705e-10,1.1117325168780907e-10,2.887792474931909e-13,1.5092623935065173e-10,8.937839486668379e-15,1.211563228021197e-15,1.2772282272843047e-11
4.961585344046689e-05,0.11609430920605128,0.9,0.0,0.0,0.0,0.0,0.08640101711038967,0.0031251599773969895,2.162276785868058e-06,7.93824852976592e-06,2.849027423770442e-05,7.512741801216344e-07,2.1905079639132733e-05,3.0327045177647572e-06,5.886966645481964e-06,0.0015978214471071353,0.007802089469851278,4.229247523481148e-06,4.0120118764592326e-05,9.73550287007521e-09,7.214407679000337e-08,2.2504058329245604e-08,3.961542969399269e-09,1.6326575301841104e-05,0.0015731804951951865,0.017625966006652737,0.0023616213953320145,0.0015771700429840789,5.710613560287449e-10,0.0017874068584473103,8.09415243288544e-11,1.5126683830757807e-08,7.126547625264219e-13,1.067794922399511e-12,6.326155082301007e-13,4.2855135700164604e-11,4.887025212295614e-14,2.0121308599847275e-06,0.0013246909252527736,1.7192467887749337e-13,0.0009692368982402201,2.509790487106845e-11,4.5415424558984867e-13,0.00047572255905273226,3.396896654410912e-11,4.06462162122955e-14,0.0031802951250196926,8.796239104771841e-15,0.0013514124703345293,4.618244758434724e-15,3.0335485174763183e-14,9.406166923267385e-15,6.918198083801058e-13,3.6589943207846547e-13,0.001121465333806009,4.0455738836556214e-14,2.813461634634212e-13,2.1370268061405498e-14,1.4875146275814248e-13,3.6095433709753126e-10,1.2710617021058195e-14,0.0008419886399239308,2.1450501352323058e-13,0.001041158967567457,2.8444736827109925e-11,1.254149041938481e-14,8.723017561133734e-14,1.9860463249385056e-11,2.9966967455560404e-09,1.0717311719604389e-10,1.1192251969548582e-10,2.89828554652821e-13,1.5147464439802234e-10,8.984607995806053e-15,1.2183262184605185e-15,1.2843577622389018e-11
4.9912310671590144e-05,0.1161135994684315,0.9,0.0,0.0,0.0,0.0,0.08632850345060832,0.0031347072199993517,2.1606059250641504e-06,7.927876641663233e-06,2.8466351390379117e-05,7.506659223850026e-07,2.1885561387003207e-05,3.030262315879067e-06,5.885728963067405e-06,0.0016061768120475912,0.007842856747253095,4.2267106662367e-06,4.008671387678463e-05,9.727979990244018e-09,7.208832874266451e-08,2.2485838259467253e-08,3.958573999687871e-09,1.62804301856505e-05,0.0015819245669861277,0.017720232270323277,0.0023747195635758396,0.0015773817897254975,5.70644526370466e-10,0.0017973731706988445,8.110718155494812e-11,1.5068765098893454e-08,7.113405541486482e-13,1.0658333332753625e-12,6.314164463392882e-13,4.281780290686609e-11,4.8686825589428534e-14,2.0061103397269902e-06,0.0013293386989029913,1.7178916778196603e-13,0.0009704954005701835,2.5105230438038913e-11,4.5377937434716184e-13,0.00047488469440108054,3.387505126142383e-11,4.08716506630386e-14,0.0032036842447052257,8.845285519754834e-15,0.0013597359736891666,4.6439139219635815e-15,3.058206980410154e-14,9.46602012322285e-15,6.976661017030068e-13,3.679170695955126e-13,0.0011284688551579795,4.0798814642489524e-14,2.837270799281387e-13,2.148873999595529e-14,1.4957348376807347e-13,3.6400461853136925e-10,1.2752409762696335e-14,0.0008489364319236265,2.1593890170266315e-13,0.0010499898053266082,2.8602498758543257e-11,1.2625697241857733e-14,8.781432142191595e-14,1.997061473963562e-11,3.013317234628049e-09,1.0776408973774277e-10,1.126706811376574e-10,2.9087439705699167e-13,1.5202123864140235e-10,9.03126604969663e-15,1.2250833734459945e-15,1.2914811454663086e-11
5.02087679027134e-05,0.11613286890887446,0.9,0.0,0.0,0.0,0.0,0.0862560613971607,0.003144202982197235,2.1589362690637485e-06,7.917557676005932e-06,2.8442452121693243e-05,7.500582011558916e-07,2.1866122511270077e-05,3.0278222245830926e-06,5.8844980823127235e-06,0.0016145199972608243,0.007883579156873217,4.224175830147188e-06,4.005334101313731e-05,9.720462534724426e-09,7.2032620893705e-08,2.2467634260589705e-08,3.955606876713405e-09,1.6234665989797884e-05,0.001590661303233844,0.01781442021760421,0.002387806432472356,0.0015775836879818553,5.702279175671051e-10,0.0018073313193289794,8.127112018212012e-11,1.5011304740027615e-08,7.100290918376867e-13,1.063875812204646e-12,6.302216527599364e-13,4.278024895670245e-11,4.850484212980285e-14,2.0001383558792406e-06,0.0013339740064885386,1.7165378373351138e-13,0.0009717371640966032,2.5112091649751372e-11,4.534048559059904e-13,0.000474053232017032,3.378175789096999e-11,4.109689063927999e-14,0.0032270799813099117,8.894291760024047e-15,0.0013680508183670592,4.669561551281198e-15,3.0828866019540705e-14,9.525764469140909e-15,7.035191681331644e-13,3.6993058894700976e-13,0.0011354590425143333,4.114230223525213e-14,2.861108045930835e-13,2.1606976005062187e-14,1.5039384856030265e-13,3.6705843380892954e-10,1.2794057044153828e-14,0.0008558840456578268,2.173706687632622e-13,0.0010588247535422957,2.8760124594087216e-11,1.270978360700813e-14,8.839761762637438e-14,2.0080671205911036e-11,3.0299233857647528e-09,1.0835385605527666e-10,1.1341773584089492e-10,2.91916845630477e-13,1.5256605914817248e-10,9.07781452087607e-15,1.2318346992621108e-15,1.2985983835916179e-11
5.0505225133836654e-05,0.11615211760885605,0.9,0.0,0.0,0.0,0.0,0.08618369078461587,0.0031536476513136036,2.15726781198562e-06,7.90729090271175e-06,2.8418576377615935e-05,7.494510147136103e-07,2.184676188897484e-05,3.0253842388542785e-06,5.883273935084398e-06,0.001622851023321869,0.007924256837343241,4.221643009886889e-06,4.00200001055378e-05,9.712950477037851e-09,7.197695304652691e-08,2.2449446280965178e-08,3.952641596389637e-09,1.618927781785574e-05,0.001599390711227108,0.017908529977475603,0.0024008820141770155,0.0015777759892088886,5.698115295836391e-10,0.0018172813118335315,8.143335499296225e-11,1.4954297145187054e-08,7.087203673015199e-13,1.0619223471082306e-12,6.29031083050781e-13,4.274248141615903e-11,4.8324284055415606e-14,1.9942142104109016e-06,0.0013385969256903354,1.7151852641281271e-13,0.0009729624583768937,2.5118496865833403e-11,4.5303068967503303e-13,0.00047322815766138396,3.368908373986342e-11,4.132193635022639e-14,0.0032504821234406213,8.943257862464412e-15,0.001376357021073102,4.695187667783677e-15,3.107586860520878e-14,9.58539999471626e-15,7.093788743888408e-13,3.719400115042246e-13,0.0011424359258827078,4.148619379636022e-14,2.8849728323425465e-13,2.172497730429573e-14,1.512125657123904e-13,3.70115713391467e-10,1.2835561724694672e-14,0.0008628313958786084,2.188003098580544e-13,0.001067663686106011,2.8917614480149153e-11,1.2793749209114864e-14,8.898006219011359e-14,2.0190632750434928e-11,3.0465152143904322e-09,1.0894242240862769e-10,1.1416368127663345e-10,2.9295596420142655e-13,1.531091392776953e-10,9.124254101700005e-15,1.238580202179688e-15,1.3057094832255232e-11
5.080168236495991e-05,0.11617134565348938,0.9,0.0,0.0,0.0,0.0,0.08611139144882435,0.00316304161002224,2.1556005585305385e-06,7.897075621021749e-06,2.8394724104770135e-05,7.488443629581056e-07,2.1827478452562305e-05,3.022948356516377e-06,5.882056454867571e-06,0.0016311699107126418,0.007964889926065392,4.219112200209617e-06,3.9986691086205995e-05,9.705443838352673e-09,7.192132535796307e-08,2.2431274317621297e-08,3.949678172925878e-09,1.6144259853273776e-05,0.0016081127982390288,0.01800256167792066,0.002413946320807172,0.0015779589388572029,5.69395364658884e-10,0.0018272231556947863,8.159390040117147e-11,1.4897735271804055e-08,7.074143723892555e-13,1.0599729260860912e-12,6.278446956889455e-13,4.2704507452091295e-11,4.814512921525458e-14,1.9883372212254835e-06,0.0013432075333327956,1.7138339554216216e-13,0.0009741715491639589,2.5124454176791715e-11,4.5265687508097835e-13,0.0004724094550437965,3.3597025818825624e-11,4.154678800442824e-14,0.0032738904627678017,8.992183863893481e-15,0.001384654599005707,4.7207922928208975e-15,3.1323072779582994e-14,9.644927022149275e-15,7.152450967744399e-13,3.7394536778712985e-13,0.0011493995359952542,4.183048206626671e-14,2.908864655160498e-13,2.1842745644943914e-14,1.5202964752317013e-13,3.7317639274084067e-10,1.2876926891727879e-14,0.0008697783991016819,2.202278268574444e-13,0.0010765064791898053,2.9074968562677477e-11,1.2877594135780748e-14,8.956165580999638e-14,2.030049947511055e-11,3.0630927358810143e-09,1.0952979773697814e-10,1.1490851842043694e-10,2.93991822123364e-13,1.5365051527618858e-10,9.170585701960752e-15,1.2453198884498938e-15,1.3128144509579948e-11
5.1098139596083165e-05,0.11619055312126933,0.9,0.0,0.0,0.0,0.0,0.0860391632272286,0.003172385236014733,2.153934507138571e-06,7.886911136433581e-06,2.8370895250366015e-05,7.482382447027779e-07,2.18082711580547e-05,3.0205145744682117e-06,5.880845575190598e-06,0.001639476679828143,0.008005478558911348,4.216583395959348e-06,3.9953413888543963e-05,9.697942611645381e-09,7.186573777617253e-08,2.2413118335045277e-08,3.946716599975568e-09,1.6099606708564142e-05,0.0016168275715268735,0.018096515445997635,0.002426999364453136,0.0015781327752762665,5.689794221851823e-10,0.0018371568583823276,8.175277079496978e-11,1.4841613159057452e-08,7.061110989465909e-13,1.0580275372492468e-12,6.266624490724506e-13,4.266633417970532e-11,4.7967358868309635e-14,1.9825067017495193e-06,0.0013478059049975768,1.7124839082144366e-13,0.0009753646974068875,2.5129971628048474e-11,4.5228341154252725e-13,0.0004715971054571447,3.3505581111821756e-11,4.1771445809970855e-14,0.003297304794032962,9.04106980106691e-15,0.0013929435698451134,4.746375447696405e-15,3.157047351265412e-14,9.704345675189095e-15,7.211177063078319e-13,3.7594668051307743e-13,0.0011563499043191054,4.217515947681845e-14,2.9327829895694036e-13,2.196028232221357e-14,1.5284510311999304e-13,3.762404045613329e-10,1.2918155290498714e-14,0.0008767249739652744,2.2165321715066846e-13,0.001085353011719633,2.92321869872949e-11,1.2961318212500579e-14,9.014239736133752e-14,2.0410271481613603e-11,3.0796559655780985e-09,1.1011598869442918e-10,1.1565224591026531e-10,2.950244808405632e-13,1.5419021925682362e-10,9.216810039934663e-15,1.2520537643099433e-15,1.3199132933642966e-11
5.139459682720642e-05,0.11620974009202653,0.9,0.0,0.0,0.0,0.0,0.08596700595874257,0.0031816789023161973,2.1522696558647193e-06,7.87679676704436e-06,2.8347089761909885e-05,7.476326588627007e-07,2.178913897332589e-05,3.0180828886692244e-06,5.879641230216574e-06,0.0016477713509840135,0.008046022870340652,4.214056592066122e-06,3.9920168446321e-05,9.690446788160183e-09,7.181019023614582e-08,2.239497830071283e-08,3.943756877734836e-09,1.6055313468317094e-05,0.0016255350383318464,0.01819039140792104,0.002440041157175535,0.0015782977301331497,5.685637024666157e-10,0.0018470824273524008,8.190998031784241e-11,1.4785925127298603e-08,7.048105388985067e-13,1.0560861688236021e-12,6.25484302564613e-13,4.2627968424611753e-11,4.7790955149732706e-14,1.9767219963083926e-06,0.001352392115107655,1.7111351196753699e-13,0.0009765421594647138,2.5135057061609733e-11,4.5191029848492345e-13,0.00047079108798031306,3.3414746392713344e-11,4.19959099744289e-14,0.0033207249148297533,9.0899157106749e-15,0.0014012239517327701,4.771937153666639e-15,3.1818065967803265e-14,9.763656194096364e-15,7.26996578342132e-13,3.779439757068644e-13,0.0011632870629974968,4.252021871245323e-14,2.9567273283300276e-13,2.207758882518723e-14,1.5365894297587317e-13,3.79307683818764e-10,1.2959249704608852e-14,0.0008836710411053144,2.230764808867476e-13,0.0010942031652130607,2.938926989926661e-11,1.30449214264392e-14,9.072228684169599e-14,2.051994887137025e-11,3.0962049187856307e-09,1.1070100290366512e-10,1.16394863823774e-10,2.9605400283897587e-13,1.547282838768673e-10,9.262927910550909e-15,1.2587818359817397e-15,1.3270060170035504e-11
5.1691054058329675e-05,0.11622890663986306,0.9,0.0,0.0,0.0,0.0,0.08589491948429483,0.0031909229752866866,2.1506060070242655e-06,7.866731850466192e-06,2.8323307587777422e-05,7.470276049224178e-07,2.1770080902685247e-05,3.015653296846778e-06,5.878443353888774e-06,0.001656053944366059,0.008086522992879217,4.211531783569703e-06,3.9886954694252476e-05,9.682956378323911e-09,7.175468281514083e-08,2.2376854199191513e-08,3.940799013742229e-09,1.6011374636261815e-05,0.0016342352058726455,0.018284189688508177,0.0024530717109875998,0.0015784540263210328,5.681482069213606e-10,0.0018569998700424305,8.206554300938961e-11,1.4730664675819613e-08,7.035126842036717e-13,1.0541488090787764e-12,6.243102162528443e-13,4.2589416887572e-11,4.761589758939478e-14,1.9709824512924507e-06,0.0013569662366466671,1.70978758677742e-13,0.0009777041857754049,2.513971823521741e-11,4.515375353259986e-13,0.00046999137891622544,3.3324518350437546e-11,4.222018070456092e-14,0.00334415062701651,9.138721629314536e-15,0.0014094957634690018,4.797477431921835e-15,3.2065845110192477e-14,9.82285862939128e-15,7.328815840664787e-13,3.7993727243657005e-13,0.0011702110451663375,4.286565221430802e-14,2.980697147282809e-13,2.219466623637886e-14,1.5447117473615253e-13,3.823781633067497e-10,1.3000212627488473e-14,0.000890616523766527,2.2449761393189204e-13,0.0011030568245436324,2.954621744328695e-11,1.3128403514196713e-14,9.13013225072248e-14,2.0629531745408062e-11,3.112739610747415e-09,1.112848459498891e-10,1.1713637000423088e-10,2.9708044393817454e-13,1.5526473830978296e-10,9.308939937207193e-15,1.265504109662735e-15,1.3340926284091006e-11
5.198751128945293e-05,0.1162480528442302,0.9,0.0,0.0,0.0,0.0,0.0858229036461763,0.003200117817078242,2.14894356044131e-06,7.8567157233836e-06,2.8299548676801307e-05,7.464230820131804e-07,2.1751095963248523e-05,3.013225796095696e-06,5.877251881803535e-06,0.0016643244800812914,0.008126979057744425,4.20900896558839e-06,3.985377256795856e-05,9.675471381346196e-09,7.169921550726635e-08,2.2358746004451347e-08,3.9378430101694576e-09,1.596778499202725e-05,0.00164292808135359,0.018377910411766063,0.0024660910378761732,0.0015786018810108084,5.677329362154347e-10,0.0018669091938784419,8.221947257584771e-11,1.467582575467011e-08,7.022175269332006e-13,1.0522154464563053e-12,6.231401514961023e-13,4.255068588526844e-11,4.744216714514642e-14,1.965287408574578e-06,0.0013615283415682523,1.7084413068958303e-13,0.0009788510227629113,2.5143962631771354e-11,4.5116512150712884e-13,0.00046919795281329113,3.323489341078799e-11,4.244425820667151e-14,0.0033675817350330792,9.187487593527079e-15,0.0014177590242117478,4.822996303610101e-15,3.231380629706695e-14,9.881953318526546e-15,7.38772603314354e-13,3.819265986246147e-13,0.001177121884511274,4.321145292769575e-14,3.0046919573438546e-13,2.2311516156727392e-14,1.5528180964750253e-13,3.8545178032862176e-10,1.304104676607888e-14,0.0008975613469267802,2.2591661883760852e-13,0.001111913876816572,2.970302976373237e-11,1.3211764603888135e-14,9.187950533283781e-14,2.073902020453268e-11,3.1292600566737672e-09,1.1186752601155215e-10,1.1787676578274974e-10,2.981038651029119e-13,1.5579961441771816e-10,9.354846953988646e-15,1.2722205915367668e-15,1.3411731340999404e-11
