Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640)
1.9531341138719543e-06,0.11243749427695189,0.9,0.0,0.0,0.0,0.0,0.09936908360843096,0.0002478909565908282,2.447346317628294e-06,1.7139826609826757e-05,3.147420208593928e-05,8.581778062432716e-07,3.580853523739716e-05,3.4603862134212034e-06,6.275331711240875e-06,7.297614492262358e-05,0.000314652156306447,4.6872577886727404e-06,4.099101884999759e-05,1.1018993492213604e-08,8.165537642203902e-08,2.570630531274607e-08,4.460038970924705e-09,8.44115481561099e-05,6.578267002844771e-05,0.0007506664511303941,9.834654306869807e-05,0.00019996736761880752,6.398033405371616e-10,7.268737534381091e-05,7.624160135746955e-12,9.28779609215725e-08,9.349093384311252e-13,1.2955272621431076e-12,1.2280435163792272e-12,6.452316835552702e-12,2.947694241895814e-13,1.050480751690783e-05,0.00010790481851364235,1.8857744149988683e-13,7.232745051129617e-05,2.2240415008262795e-12,4.632067536494397e-13,6.070976922951353e-05,5.1477727227539865e-12,1.692699221124862e-15,2.0185529844645088e-05,3.5777099873761416e-16,8.306965267966611e-06,1.9312712964428558e-16,1.0019797482159204e-16,2.92284284163916e-17,2.359549821500025e-15,1.994758729759117e-15,4.978782025730558e-06,1.3474228789982994e-16,9.635197162533171e-16,1.137695205428796e-16,8.14280865773278e-16,1.2310819210801786e-12,6.754466132660241e-17,1.946844242010731e-07,6.882703376751246e-16,6.691379322839567e-06,1.1845424674109353e-12,3.929684835823202e-17,2.8104267142585686e-16,8.270307908548664e-13,1.247886537042014e-10,5.84269308161292e-13,3.591193947508094e-13,1.5903567593215744e-15
1.9633815948958886e-06,0.1124386590421095,0.9,0.0,0.0,0.0,0.0,0.0993655748885333,0.00024911233077647377,2.447306415259218e-06,1.7143844634576847e-05,3.149495317033061e-05,8.581535856456836e-07,3.5833719165430875e-05,3.4602943429101345e-06,6.275144179923778e-06,7.336214544364566e-05,0.00031681613005653253,4.6871266695727235e-06,4.104895958364091e-05,1.1018813707576717e-08,8.16540451715822e-08,2.570557981654668e-08,4.459988325596589e-09,8.436478572312599e-05,6.613050139513004e-05,0.0007557598487176029,9.887041306946139e-05,0.00020141549261200385,6.397998994967853e-10,7.308194136241894e-05,7.661374946809088e-12,9.282234329901778e-08,9.354829870016692e-13,1.2972992404585885e-12,1.2288510695076164e-12,6.498746462264639e-12,2.9459342469574593e-13,1.0503389646600403e-05,0.00010868314956020781,1.8870182214905998e-13,7.282900132994011e-05,2.239361724157307e-12,4.638615522417596e-13,6.118605806628887e-05,5.187921818216688e-12,1.7017155490126688e-15,2.0423576460046192e-05,3.597127116725048e-16,8.425482809670619e-06,1.9414815125114626e-16,1.0138309344269337e-16,2.963321141822381e-17,2.383783668321386e-15,2.019886781767382e-15,5.0482300597670215e-06,1.3613977448670445e-16,9.733833614345178e-16,1.1521426186978935e-16,8.245071831315272e-16,1.2437255660865936e-12,6.8542034134833e-17,1.9875874807279703e-07,6.967278638103388e-16,6.75247665474155e-06,1.1908522612468468e-12,3.978372830386884e-17,2.844854605584795e-16,8.314363737646318e-13,1.2545340133943288e-10,5.916293233178452e-13,3.635322305882146e-13,1.6113553281738808e-15
1.973629075919823e-06,0.11243982369756511,0.9,0.0,0.0,0.0,0.0,0.09936206673796191,0.0002503325974919721,2.447266230053876e-06,1.714745671556911e-05,3.151533531138779e-05,8.581293325624232e-07,3.585807082795549e-05,3.4602023126191547e-06,6.274956697549086e-06,7.374809630355435e-05,0.00031898064798990084,4.686995526751327e-06,4.110620473725186e-05,1.1018632929754102e-08,8.16527044731136e-08,2.570485332946148e-08,4.459937024533653e-09,8.431595323061283e-05,6.647832014505198e-05,0.0007608542614133823,9.939426145701488e-05,0.00020286375482890154,6.397963342883384e-10,7.34764953855347e-05,7.698552327109028e-12,9.276445224986783e-08,9.360456614290109e-13,1.2990490767051263e-12,1.2296300132927905e-12,6.545176300349652e-12,2.9441024143036786e-13,1.0501648308974655e-05,0.00010946105459765276,1.888239920818166e-13,7.333065789749267e-05,2.2546838066929877e-12,4.645084904801403e-13,6.16629250336022e-05,5.228116283146684e-12,1.7107316008216264e-15,2.066267960956157e-05,3.6165436279960363e-16,8.544793205725203e-06,1.951692635337521e-16,1.0257470831637989e-16,3.0040870549443803e-17,2.4081255623630068e-15,2.045167761355079e-15,5.118123850779487e-06,1.3754382158018706e-16,9.832797707614455e-16,1.166679871898089e-16,8.34793684986669e-16,1.2564260731117162e-12,6.954744732231419e-17,2.0289203661112012e-07,7.052363822131939e-16,6.813621174930694e-06,1.1971617950465553e-12,4.0273612966735165e-17,2.879481523048102e-16,8.358417749140601e-13,1.2611812154836023e-10,5.990342475015206e-13,3.679717813246683e-13,1.632500502030458e-15
1.983876556943757e-06,0.1124409882316911,0.9,0.0,0.0,0.0,0.0,0.09935855917535726,0.0002515517646122623,2.447225763457575e-06,1.715066880757439e-05,3.1535354729513045e-05,8.581050471923571e-07,3.5881600287256234e-05,3.4601101232703523e-06,6.27476926791517e-06,7.413399670921014e-05,0.00032114567704816883,4.686864362991628e-06,4.116276244473818e-05,1.1018450624088614e-08,8.165135439530707e-08,2.5704125890885957e-08,4.459885065250983e-09,8.426508899107416e-05,6.682612628311111e-05,0.0007659496021264066,9.991808825494891e-05,0.00020431212033522673,6.397926619250372e-10,7.387103740382693e-05,7.7356925270694e-12,9.270433027505726e-08,9.365974843946958e-13,1.3007770368458857e-12,1.2303806973739779e-12,6.591605253930257e-12,2.9421996157988396e-13,1.0499588821941703e-05,0.00011023851477869044,1.8894398975433428e-13,7.38324143257355e-05,2.270007569583098e-12,4.651476616925178e-13,6.214036119194979e-05,5.268355353097649e-12,1.719747189840987e-15,2.0902831470545448e-05,3.635959546102228e-16,8.6648927561865e-06,1.9619021930534782e-16,1.0377278739113498e-16,3.045139798725442e-17,2.432583366669758e-15,2.070604009890697e-15,5.1884613732581866e-06,1.3895439818967443e-16,9.93233413269953e-16,1.1813065918663867e-16,8.451448086783809e-16,1.2691865988588955e-12,7.056089606213652e-17,2.0708471768435499e-07,7.137968950624285e-16,6.874810378224688e-06,1.203471068542552e-12,4.076649034395127e-17,2.914326510545264e-16,8.402469944986673e-13,1.2678281436228167e-10,6.064845422489911e-13,3.724383599992613e-13,1.6537938801961074e-15
1.9941240379676915e-06,0.11244215263305753,0.9,0.0,0.0,0.0,0.0,0.0993550522190087,0.0002527698399789536,2.4471850159884e-06,1.7153486819174355e-05,3.155501754034678e-05,8.580807297962471e-07,3.590431755081195e-05,3.4600177756136166e-06,6.274581894625076e-06,7.451984588466907e-05,0.00032331118472417835,4.686733180944353e-06,4.1218640744917076e-05,1.1018267296261285e-08,8.164999493770158e-08,2.5703397478962224e-08,4.4598324545163725e-09,8.421223091800343e-05,6.717391981425089e-05,0.0007710457850268661,0.00010044189348687754,0.00020576055566871575,6.397888672905513e-10,7.426556740806768e-05,7.772795795122293e-12,9.264201942864229e-08,9.371386986710944e-13,1.302483373182343e-12,1.2311034688299534e-12,6.638032249248548e-12,2.940227627755105e-13,1.0497216454204115e-05,0.00011101551160516785,1.890618507022744e-13,7.433426483323803e-05,2.2853328341783956e-12,4.657791554029337e-13,6.261835769723713e-05,5.308638276282872e-12,1.7287624905565282e-15,2.1144024254273746e-05,3.6553748475175226e-16,8.785777734008157e-06,1.9721124852161878e-16,1.0497733292078211e-16,3.0864793785469045e-17,2.4571495749444723e-15,2.096192700252329e-15,5.2592405938550736e-06,1.4037152166739306e-16,1.003221450858751e-15,1.1960227568662325e-16,8.555561621985999e-16,1.2820041113457482e-12,7.158238144377165e-17,2.113372178539209e-07,7.224083829815822e-16,6.936041801486401e-06,1.2097800825322454e-12,4.1262366680867035e-17,2.9493714985026753e-16,8.446520327199796e-13,1.2744747980993336e-10,6.139795887040308e-13,3.7693163042550396e-13,1.6752339570360349e-15
2.0043715189916258e-06,0.11244331689042951,0.9,0.0,0.0,0.0,0.0,0.09935154588685809,0.0002539868313992523,2.4471439891094346e-06,1.715591661254881e-05,3.157432975653247e-05,8.580563805858583e-07,3.592623257052511e-05,3.4599252704167107e-06,6.274394581098679e-06,7.490564307104623e-05,0.00032547713905540403,4.686601983136015e-06,4.1273847582628116e-05,1.1018082484669709e-08,8.164862616443424e-08,2.5702668126355887e-08,4.4597791910041385e-09,8.415741652635017e-05,6.752170074347127e-05,0.0007761427255366442,0.00010096567717641941,0.00020720902783546692,6.397849650058184e-10,7.466008538908067e-05,7.809862379455507e-12,9.257756131760491e-08,9.376694293031927e-13,1.3041683448574138e-12,1.2317986733328905e-12,6.684456221664405e-12,2.9381873578542795e-13,1.0494536425241156e-05,0.00011179202692440765,1.8917761197686202e-13,7.483620374342053e-05,2.3006594279941685e-12,4.664030626121219e-13,6.309690579969203e-05,5.348964304965761e-12,1.7377773414904295e-15,2.1386250206968268e-05,3.6747895537728476e-16,8.90744438631192e-06,1.982321373286927e-16,1.0618831533347543e-16,3.12810505709106e-17,2.481830971490713e-15,2.121935806873512e-15,5.330459472000786e-06,1.4179516454452105e-16,1.0132650487043252e-15,1.2108280155597186e-16,8.660315642741713e-16,1.2948813232863792e-12,7.26118985583172e-17,2.156499623545685e-07,7.310717058546648e-16,6.997313023467336e-06,1.216088836823058e-12,4.176123123048301e-17,2.9846329369900894e-16,8.490568897736435e-13,1.2811211792239077e-10,6.215197699966972e-13,3.814518587838023e-13,1.696822110270835e-15
2.01461900001556e-06,0.11244448099276537,0.9,0.0,0.0,0.0,0.0,0.09934804019650363,0.00025520274664494764,2.4471026834807064e-06,1.715796400327737e-05,3.159329728945148e-05,8.580319998220958e-07,3.594735524198128e-05,3.4598326084732505e-06,6.274207330583982e-06,7.529138752637523e-05,0.0003276435086174069,4.686470771976506e-06,4.1328390809833234e-05,1.1017896627779958e-08,8.164724808429564e-08,2.570193781752483e-08,4.4597252807876955e-09,8.410068293314117e-05,6.786946907581629e-05,0.0007812403403194522,0.0001014894393472073,0.00020865750430627787,6.397809422336634e-10,7.505459133779093e-05,7.846892526325702e-12,9.251099710328078e-08,9.3818990491644e-13,1.3058321988532708e-12,1.232466654025993e-12,6.730876127512968e-12,2.936080494420285e-13,1.0491553905303694e-05,0.00011256804292555432,1.8929130803889383e-13,7.533822548265375e-05,2.3159871790474655e-12,4.670194709099114e-13,6.357599684278959e-05,5.389332703286174e-12,1.7467918936659691e-15,2.1629501610787828e-05,3.6942036444905232e-16,9.029888935640646e-06,1.9925308468842395e-16,1.0740573474691326e-16,3.170016778142073e-17,2.5066210574971407e-15,2.1478308349276464e-15,5.402115960510219e-06,1.43225341185504e-16,1.0233444427533604e-15,1.2257223205650093e-16,8.765671945829982e-16,1.3078156171998783e-12,7.364944759023477e-17,2.2002337507513836e-07,7.397859760196239e-16,7.058621664639978e-06,1.2223973321432807e-12,4.226308903344467e-17,3.020095166156817e-16,8.534615658613919e-13,1.2877672872864662e-10,6.291045374844305e-13,3.859987520793488e-13,1.7185570310445546e-15
2.0248664810394943e-06,0.11244564492921448,0.9,0.0,0.0,0.0,0.0,0.09934453516520354,0.0002564175934514096,2.447061100587105e-06,1.7159634760154835e-05,3.1611925950929077e-05,8.580075877277425e-07,3.5967695403737595e-05,3.459739790594137e-06,6.274020146167664e-06,7.567707852546501e-05,0.0003298102625173378,4.686339549766172e-06,4.138227818670401e-05,1.1017709327202122e-08,8.164586075817988e-08,2.5701206579864908e-08,4.459670723493114e-09,8.404206685810731e-05,6.82172248163823e-05,0.0007863385472709271,0.00010201318002287111,0.00021010595301296413,6.397768115545668e-10,7.544908524518049e-05,7.883886481566904e-12,9.244236750164112e-08,9.387002519649081e-13,1.3074751877343836e-12,1.2331077525203203e-12,6.7772909328382155e-12,2.933907972375951e-13,1.048827401541913e-05,0.00011334354213592731,1.894029745978686e-13,7.584032457838979e-05,2.3313159210106443e-12,4.676284690453225e-13,6.405562226219008e-05,5.429742739801113e-12,1.7558060074287528e-15,2.1873770784786954e-05,3.7136171382766875e-16,9.153107581193742e-06,2.0027390557622343e-16,1.0862956375230459e-16,3.2122138425447754e-17,2.5315256855595303e-15,2.173879441395442e-15,5.4742080061768195e-06,1.4466202718334075e-16,1.0334779408219378e-15,1.2407053392435267e-16,8.871663367105309e-16,1.3208093236740573e-12,7.469502350931419e-17,2.2445787853984546e-07,7.485519303903047e-16,7.119965387019509e-06,1.228705568364957e-12,4.2767930428241197e-17,3.0557723926765785e-16,8.578660611789676e-13,1.2944131225958138e-10,6.367342066172756e-13,3.905725361430688e-13,1.7404399049292484e-15
2.0351139620634286e-06,0.11244680868911515,0.9,0.0,0.0,0.0,0.0,0.09934103080987974,0.00025763137951663944,2.447019241218473e-06,1.7160934605020293e-05,3.1630221454911226e-05,8.579831445646437e-07,3.598726283663939e-05,3.459646817614304e-06,6.273833030784908e-06,7.606271535975359e-05,0.00033197737038748973,4.686208318702394e-06,4.143551738269592e-05,1.101752096327596e-08,8.164446420269877e-08,2.570047440283144e-08,4.459615524665622e-09,8.398160462445148e-05,6.856496797030775e-05,0.0007914372655086953,0.00010253689922704589,0.0002115543423446666,6.397725620827419e-10,7.584356710233095e-05,7.92084448912886e-12,9.237171278464233e-08,9.392006862113405e-13,1.309097553210849e-12,1.2337223079223329e-12,6.823699623634611e-12,2.9316714002028525e-13,1.0484701827405531e-05,0.00011411850741738087,1.895126450605341e-13,7.634249565732848e-05,2.3466454883060287e-12,4.682301426992228e-13,6.453577358468905e-05,5.470193694245481e-12,1.7648198135005673e-15,2.211905008584246e-05,3.7330300174783076e-16,9.277096500044618e-06,2.0129477213617387e-16,1.0985980063761885e-16,3.2546961400983896e-17,2.5565392279361893e-15,2.2000794185439148e-15,5.54673355035552e-06,1.46105234332799e-16,1.043648438816166e-15,1.25577700185848e-16,8.978256648896126e-16,1.3338601824129691e-12,7.574862566780818e-17,2.2895389389008518e-07,7.573687951681068e-16,7.181341893975293e-06,1.2350135461564324e-12,4.327575941250789e-17,3.091651041716787e-16,8.62270375928081e-13,1.3010586854437914e-10,6.444082892310471e-13,3.9517295518074093e-13,1.7624695928385851e-15
2.045361443087363e-06,0.11244797226199249,0.9,0.0,0.0,0.0,0.0,0.0993375271471215,0.00025884411250033586,2.446977106884547e-06,1.716186921259934e-05,3.164818941911347e-05,8.579586705650356e-07,3.6006067263164304e-05,3.459553690385312e-06,6.27364598722854e-06,7.644829733715884e-05,0.00033414480237889903,4.686077080885734e-06,4.148811597761008e-05,1.1017331192331983e-08,8.164305847651422e-08,2.569974130969465e-08,4.459559684716074e-09,8.391933215962798e-05,6.891269854277956e-05,0.0007965364153624062,0.00010306059698335658,0.00021300264114414397,6.397682046578365e-10,7.623803690038585e-05,7.957766792380138e-12,9.229907278086737e-08,9.396913347173622e-13,1.310699541493441e-12,1.2343106576950375e-12,6.8701011960821534e-12,2.929371732700765e-13,1.048084236389544e-05,0.00011489292196267195,1.8962035385352598e-13,7.68447334436144e-05,2.36197572055893e-12,4.688245784397084e-13,6.501644242717977e-05,5.510684851068136e-12,1.7738331911092707e-15,2.2365331909548555e-05,3.75244229817132e-16,9.40185184834039e-06,2.0231552428801667e-16,1.1109641988439734e-16,3.297463004012986e-17,2.581666732202814e-15,2.2264321485979916e-15,5.619690529534484e-06,1.4755494089133317e-16,1.0538717723514385e-15,1.270936991796024e-16,9.08547999584288e-16,1.3469701950013782e-12,7.681024888244789e-17,2.3351184086675548e-07,7.662372009546044e-16,7.242748930032449e-06,1.241321265445461e-12,4.378656726338462e-17,3.127743378857176e-16,8.666745103045093e-13,1.3077039761374443e-10,6.521270423306993e-13,3.9980020026530055e-13,1.78464711360388e-15
2.055608924111297e-06,0.11244913563755628,0.9,0.0,0.0,0.0,0.0,0.09933402419318926,0.00026005580002301016,2.446934698493909e-06,1.7162444210359468e-05,3.166583536664158e-05,8.579341659922449e-07,3.602411834679366e-05,3.459460409781039e-06,6.273459018157581e-06,7.683382378192667e-05,0.00033631252915499566,4.685945838325652e-06,4.154008146264248e-05,1.101714034445044e-08,8.164164360288371e-08,2.5699007293866163e-08,4.4595032087924315e-09,8.385528499625168e-05,6.926041653902473e-05,0.0008016359183637355,0.00010358427331542462,0.00021445081870405576,6.397637300648894e-10,7.663249463058674e-05,7.994653632841553e-12,9.222448687687837e-08,9.401724015156324e-13,1.3122813890765975e-12,1.23487313681543e-12,6.9164946653900035e-12,2.927010505596933e-13,1.0476700598368642e-05,0.0001156667692918361,1.8972613335168181e-13,7.73470327570676e-05,2.37730645834786e-12,4.694118600659919e-13,6.549762049562747e-05,5.551215505270933e-12,1.78284625341211e-15,2.2612608691080754e-05,3.771853965060436e-16,9.527369762483436e-06,2.033363109739339e-16,1.123394182165341e-16,3.340514276758726e-17,2.6069033236909275e-15,2.252935671838981e-15,5.693076875895626e-06,1.4901115644548005e-16,1.0641331387481405e-15,1.2861852198341703e-16,9.193304428122467e-16,1.3601374089189544e-12,7.787989173839212e-17,2.381321377930908e-07,7.751564723741584e-16,7.304184280663894e-06,1.2476287268483608e-12,4.430035707563799e-17,3.1640376331443704e-16,8.710784645097453e-13,1.314348994969971e-10,6.598900298389123e-13,4.044540476402986e-13,1.8069714745376147e-15
2.0658564051352315e-06,0.11245029880569898,0.9,0.0,0.0,0.0,0.0,0.09933052196401822,0.00026126644966511684,2.4468920175833626e-06,1.7162665178378036e-05,3.1683164727585435e-05,8.579096310866441e-07,3.6041425691409974e-05,3.459366976691275e-06,6.273272126105189e-06,7.721929403447677e-05,0.000338480521885302,4.685814592945852e-06,4.159142124142098e-05,1.1016948123330615e-08,8.164021963902436e-08,2.569827237538905e-08,4.459446097955315e-09,8.378949827302369e-05,6.9608121964315e-05,0.0008067356972363645,0.00010410792824685454,0.0002158988447632326,6.397591476586592e-10,7.702694028424138e-05,8.031505251311739e-12,9.214799401814033e-08,9.406440136020209e-13,1.3138433360273129e-12,1.2354100785184296e-12,6.962879057330625e-12,2.924588687230388e-13,1.0472281455194218e-05,0.00011644003324857236,1.898300167537815e-13,7.784938851144427e-05,2.3926375470516532e-12,4.699920720319104e-13,6.597929958405586e-05,5.591784956806168e-12,1.7918588959735992e-15,2.2860872906029246e-05,3.791265032032915e-16,9.653646360295052e-06,2.0435699369558031e-16,1.135887717702017e-16,3.383849318957231e-17,2.632253354473172e-15,2.279591132703284e-15,5.766890517864021e-06,1.5047386157266258e-16,1.0744462347709965e-15,1.3015213830895175e-16,9.301754142632056e-16,1.373363542513047e-12,7.895754887389786e-17,2.4281520155800234e-07,7.841271481229023e-16,7.36564577207316e-06,1.2539359303408708e-12,4.481712093810529e-17,3.20054439071377e-16,8.754822387395221e-13,1.3209937422467813e-10,6.676974582930884e-13,4.091346584394895e-13,1.8294435497356272e-15
2.0761038861591658e-06,0.11245146175649355,0.9,0.0,0.0,0.0,0.0,0.09932702047522195,0.00026247606896623093,2.4468490651701037e-06,1.716253764922287e-05,3.170018284058544e-05,8.578850661133824e-07,3.605799884072045e-05,3.459273392026515e-06,6.27308531348608e-06,7.76047074512459e-05,0.0003406487522391808,4.6856833465892455e-06,4.164214263103014e-05,1.1016754815594982e-08,8.163878661387033e-08,2.569753655080925e-08,4.459388357058122e-09,8.372200673577624e-05,6.995581482396009e-05,0.0008118356758859328,0.0001046315618012392,0.00021734668950293998,6.397544496550731e-10,7.742137385275453e-05,8.068321886769558e-12,9.206963271042644e-08,9.411063642789231e-13,1.3153856136884568e-12,1.2359218135668676e-12,7.009253415873922e-12,2.9221077467416033e-13,1.0467589809681304e-05,0.00011721269799663758,1.8993203542591774e-13,7.83517957127298e-05,2.407968833167071e-12,4.705652962840047e-13,6.646147157354517e-05,5.632392515618408e-12,1.8008712167537113e-15,2.311011707120196e-05,3.810675485833878e-16,9.780677742160861e-06,2.0537770132073103e-16,1.148444759353115e-16,3.427467931569396e-17,2.6577126009969e-15,2.3063967857401093e-15,5.841129380646241e-06,1.5194306396324564e-16,1.0847982490327251e-15,1.3169453753573421e-16,9.410803860018964e-16,1.3866469084896287e-12,8.004321816539793e-17,2.4756144759991954e-07,7.93148637906962e-16,7.427131270968381e-06,1.2602428764941125e-12,4.5336861164028865e-17,3.2372534413329404e-16,8.798858331949465e-13,1.3276382182619504e-10,6.755489364783676e-13,4.1384183649990575e-13,1.8520624727100227e-15
