Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106)
8.771020395362089e-08,0.11224951940034426,0.9,0.0,0.0,0.0,0.0,0.0999762251607704,7.609190788488962e-06,2.223912141166471e-06,3.135110417028227e-06,4.322916878493409e-06,8.473358704618881e-07,3.948384052880771e-06,2.452499294213036e-06,2.782953224295347e-06,3.22149347897305e-06,3.898937049264691e-06,2.1743193113829283e-06,3.460935468561384e-06,1.0012993960265365e-08,7.41824214168982e-08,2.537923928578331e-08,4.387780015018533e-09,6.245042947709741e-06,2.268445875374743e-06,6.259106132168578e-06,2.790591536576264e-06,7.306015467500309e-07,4.5145164551417336e-10,1.387964061961213e-06,2.3585324962304284e-13,6.886180697494508e-09,1.2940877446240154e-13,1.1023599102415004e-13,1.364641748461593e-13,2.3757960859892102e-14,2.1972796011179278e-14,1.6457544883777542e-07,1.9383968216197306e-07,2.5900198213368076e-14,3.162515620679877e-07,9.800414320867038e-15,3.910890619099065e-14,1.671759283520669e-07,1.4285859653311803e-14,4.8032141178358627e-17,1.2619921395907198e-09,6.833640835334097e-18,6.171025991113356e-11,6.660360824402665e-18,3.817498735106687e-20,1.5862701693486497e-21,2.0585984003018902e-18,2.0714582903137745e-19,4.267830234372688e-11,7.910930977568764e-20,1.0216061580274268e-18,7.950478622318114e-21,1.0276366550002094e-19
8.939211897394394e-08,0.11224961743310743,0.9,0.0,0.0,0.0,0.0,0.09997576339979075,7.780512371126933e-06,2.234082732566762e-06,3.179580534999393e-06,4.402359513868943e-06,8.484448237791946e-07,4.026355440670775e-06,2.4784352614528663e-06,2.822589518542743e-06,3.2832584826813016e-06,3.989213259614803e-06,2.2042399707984407e-06,3.533754592679698e-06,1.0058786288248517e-08,7.45225669133073e-08,2.5412629835122246e-08,4.393548777195612e-09,6.416568552404928e-06,2.3249428141547915e-06,6.470880260259914e-06,2.869311277972264e-06,7.594191144195209e-07,4.562274603369664e-10,1.4341349740328373e-06,2.411621818099561e-13,7.076192138884266e-09,1.317862077377339e-13,1.1255477156653826e-13,1.3915826050234664e-13,2.469492525448969e-14,2.2576114970455246e-14,1.7214778273614142e-07,2.0341463770414818e-07,2.6376168534567076e-14,3.284192687653019e-07,1.0177427173571475e-14,3.99317694506766e-14,1.7393791204184393e-07,1.4863617068644617e-14,4.938709021990999e-17,1.3524972039070643e-09,7.060979307615932e-18,6.720191404376185e-11,6.82624516909389e-18,3.9938272624052087e-20,1.6854417933709096e-21,2.1643244700715214e-18,2.21390073635471e-19,4.647040911676325e-11,8.358122764444331e-20,1.0706233325828515e-18,8.538972940061813e-21,1.0947728062978885e-19
9.107403399426698e-08,0.11224971593859999,0.9,0.0,0.0,0.0,0.0,0.0999753013804041,7.952611613382238e-06,2.243800738712694e-06,3.2236154789691408e-06,4.481595010798173e-06,8.494704007042121e-07,4.104288837387874e-06,2.503763185062822e-06,2.8617961615733335e-06,3.34502321709425e-06,4.080111188082508e-06,2.2338070606518993e-06,3.6066784947109853e-06,1.0102540884969103e-08,7.484757617220293e-08,2.5443509968394764e-08,4.3988840435925585e-09,6.588730792599905e-06,2.3815111188259307e-06,6.6853494609566615e-06,2.948382104415482e-06,7.887998038120046e-07,4.608913293996157e-10,1.4807860080710533e-06,2.464951579475012e-13,7.266915163036932e-09,1.3415741325075486e-13,1.1487686315153142e-13,1.4185100256203323e-13,2.5650190777422665e-14,2.318166707422763e-14,1.7988879978501191e-07,2.1324950139332668e-07,2.685089781303985e-14,3.40808097191487e-07,1.0561288146611705e-14,4.075581671189445e-14,1.8084078327765627e-07,1.5453407318132673e-14,5.0748082236243634e-17,1.4475218691026189e-09,7.290681904802993e-18,7.305996723693771e-11,6.99233909276879e-18,4.1751801205871284e-20,1.7888725375933502e-21,2.2731582218151684e-18,2.362920642990725e-19,5.051334076798579e-11,8.820886127229812e-20,1.1209293346359029e-18,9.157834723751347e-21,1.1647942802881834e-19
9.275594901459002e-08,0.11224981491007853,0.9,0.0,0.0,0.0,0.0,0.09997483910171454,8.12547989903636e-06,2.2530862801299605e-06,3.267222374908756e-06,4.5606228474109605e-06,8.504188483723952e-07,4.182179406559055e-06,2.5284948600956304e-06,2.900577465254214e-06,3.406787691620938e-06,4.1716313868036455e-06,2.2630247566981997e-06,3.6797012021418967e-06,1.0144348341590003e-08,7.515812210327576e-08,2.547206778328735e-08,4.40381829935853e-09,6.761496321884654e-06,2.4381454219205947e-06,6.902485508775152e-06,3.0277883887486664e-06,8.187433063714908e-07,4.6544542432986564e-10,1.5279058851808753e-06,2.518519104797647e-13,7.458312458352272e-09,1.365223754401534e-13,1.1720207545236723e-13,1.4454223384381152e-13,2.6623747074960105e-14,2.3789334965705243e-14,1.8779742711671644e-07,2.233452104594215e-07,2.7324382922080788e-14,3.534174629877293e-07,1.095197901111953e-14,4.1580980484660973e-14,1.8788473868365577e-07,1.6055246994058893e-14,5.211484823440271e-17,1.5471940886987807e-09,7.52269306525546e-18,7.930078075966786e-11,7.158626833089168e-18,4.361621836100121e-20,1.896666801965064e-21,2.3851202691212567e-18,2.5186711904125225e-19,5.481804156917284e-11,9.299409696578213e-20,1.1725303428945952e-18,9.80793747789206e-21,1.2377610274258213e-19
9.443786403491307e-08,0.11224991434100726,0.9,0.0,0.0,0.0,0.0,0.09997437656287401,8.299108696397806e-06,2.261958582913269e-06,3.310408251726224e-06,4.63944258562609e-06,8.51295945854506e-07,4.260022430337651e-06,2.5526419826745008e-06,2.938937705514994e-06,3.468551915947043e-06,4.263774345754525e-06,2.2918971853728977e-06,3.752816866548869e-06,1.0184295222165537e-08,7.545484770291867e-08,2.5498477284330873e-08,4.408381595695102e-09,6.9348331567264075e-06,2.494840758111004e-06,7.122260778043034e-06,3.107515198467292e-06,8.49249278648196e-07,4.698918985514107e-10,1.5754835464633436e-06,2.5723217447640977e-13,7.650348240589646e-09,1.3888108125377982e-13,1.195302220990014e-13,1.4723179127024305e-13,2.761558265834325e-14,2.4399006085074967e-14,1.9587255515327667e-07,2.3370265272792473e-07,2.77966212369958e-14,3.66246780432405e-07,1.1349481496177537e-14,4.2407194681217224e-14,1.9506996346176772e-07,1.6669151711890937e-14,5.348713117856703e-17,1.6516425451588253e-09,7.756958311026292e-18,8.594107795489771e-11,7.325093808413565e-18,4.5532169295276997e-20,2.008929768509934e-21,2.5002306475937535e-18,2.6813052447410243e-19,5.939568110551463e-11,9.793878169458656e-20,1.2254324239706972e-18,1.0490157200864131e-20,1.3137328875746742e-19
9.611977905523611e-08,0.11225001422504936,0.9,0.0,0.0,0.0,0.0,0.0999739137630805,8.47348955761592e-06,2.2704360184867825e-06,3.3531800419937503e-06,4.718053864748867e-06,8.521070392261855e-07,4.337813307504069e-06,2.576216142512812e-06,2.9768811224775772e-06,3.530315900031563e-06,4.356540495227536e-06,2.320428424374743e-06,3.826019762374193e-06,1.0222464242659889e-08,7.573836738397422e-08,2.5522899438821244e-08,4.412601732218866e-09,7.1087106116337965e-06,2.5515925340790003e-06,7.344648223334831e-06,3.1875482648400057e-06,8.803173431502096e-07,4.742328859057222e-10,1.623508151092956e-06,2.626356876113913e-13,7.842988180081794e-09,1.4123351995701364e-13,1.2186112063903918e-13,1.4991951579866308e-13,2.8625684931524053e-14,2.5010572441347258e-14,2.0411304004348824e-07,2.443226686319341e-07,2.8267610596742304e-14,3.792954626640481e-07,1.1753777295732403e-14,4.323439460220228e-14,2.0239663163028478e-07,1.729513613070462e-14,5.4864685458874565e-17,1.7609966238877525e-09,7.993424238455708e-18,9.299794281831528e-11,7.491726529727487e-18,4.750029911945597e-20,2.1257674008704605e-21,2.6185088266318834e-18,2.8509752853736617e-19,6.425765282140687e-11,1.0304472356827194e-19,1.279641502608343e-18,1.120537209952293e-20,1.3927695104704224e-19
9.780169407555916e-08,0.11225011455605827,0.9,0.0,0.0,0.0,0.0,0.09997345070157601,8.648614117996537e-06,2.2785361415970723e-06,3.395544582694749e-06,4.796456395548785e-06,8.528570740099176e-07,4.415547551489666e-06,2.5992288160979966e-06,3.014411920590213e-06,3.5920796541033655e-06,4.449930208191797e-06,2.3486225032413267e-06,3.899304285635975e-06,1.0258934442007193e-08,7.600926824636727e-08,2.5545483153620178e-08,4.41650442565973e-09,7.283099237908016e-06,2.608396500643395e-06,7.569621360795748e-06,3.2678739534017845e-06,9.119470891808588e-07,4.784704993963256e-10,1.671969074261186e-06,2.680621901416157e-13,8.036199332983864e-09,1.4357968295501341e-13,1.2419459249655157e-13,1.5260525235273736e-13,2.96540402184271e-14,2.5623930396540127e-14,2.125177059765708e-07,2.5520605312885557e-07,2.87373492684454e-14,3.925629218871974e-07,1.2164848074988971e-14,4.4062516922075813e-14,2.0986490626003005e-07,1.7933213973387722e-14,5.624727638364918e-17,1.875386387959933e-09,8.232038508257543e-18,1.0048881851157914e-10,7.658512518625899e-18,4.952125272984709e-20,2.2472864291481682e-21,2.7399737583899284e-18,3.027833396623905e-19,6.941557254486445e-11,1.0831369183853125e-19,1.3351634504105635e-18,1.195446225577667e-20,1.4749304071579013e-19
9.94836090958822e-08,0.11225021532806975,0.9,0.0,0.0,0.0,0.0,0.09997298737764485,8.824474095319696e-06,2.2862757266171536e-06,3.437508615988622e-06,4.874649954781258e-06,8.535506251862736e-07,4.493220788423779e-06,2.6216913605008085e-06,3.051534268765634e-06,3.6538431886576296e-06,4.543943802545273e-06,2.376483403917924e-06,3.972664952578295e-06,1.0293781345568077e-08,7.626811129125426e-08,2.5566366178787247e-08,4.420113465920282e-09,7.457970765757908e-06,2.665248726975678e-06,7.797154250303674e-06,3.348479235758768e-06,9.44138073661932e-07,4.826068300484516e-10,1.7208559049981636e-06,2.735114248857387e-13,8.229950076305112e-09,1.4591956362892402e-13,1.2653046292895172e-13,1.5528884975487676e-13,3.070063378974502e-14,2.6238980462110475e-14,2.2108534737905956e-07,2.6635355752703627e-07,2.9205835914577485e-14,4.0604856956240585e-07,1.2582675476290097e-14,4.489149967385945e-14,2.1747493970796954e-07,1.8583398046626938e-14,5.763467969348491e-17,1.9949425535454534e-09,8.472749834593479e-18,1.0843150581350629e-10,7.82544023125616e-18,5.1595674783422875e-20,2.373594343819813e-21,2.8646438831896166e-18,3.212031306048372e-19,7.488127699270703e-11,1.1374741799495627e-19,1.3920040472730528e-18,1.2738309346084718e-20,1.5602749923744851e-19
9.999999999999998e-08,0.11225031653529428,0.9,0.0,0.0,0.0,0.0,0.09997284507259473,8.878613894011169e-06,2.2885821293563775e-06,3.4503133153182688e-06,4.898615420526101e-06,8.537528916566373e-07,4.517055556153147e-06,2.6284792915982863e-06,3.062850463818151e-06,3.6728061301645266e-06,4.572933600197849e-06,2.3849711704173215e-06,3.995202999474404e-06,1.030416575166716e-08,7.634524673960488e-08,2.5572456489385305e-08,4.421166054248828e-09,7.511753469106802e-06,2.6827129282676506e-06,7.867522330310683e-06,3.3732812810977215e-06,9.54134066112369e-07,4.838567871062905e-10,1.7359492885890697e-06,2.7518900099471154e-13,8.289540055712595e-09,1.4663670550393833e-13,1.2724808964494804e-13,1.5611233070830405e-13,3.1025621787783246e-14,2.6428141225080852e-14,2.237483429437178e-07,2.6982923124826905e-07,2.9349421918218044e-14,4.102326956810188e-07,1.2712312017370074e-14,4.514618182066609e-14,2.1983987988642856e-07,1.8785452094554695e-14,5.806158023299268e-17,2.0327062156611207e-09,8.547067348841046e-18,1.1096355970811319e-10,7.876718072581731e-18,5.224340300000532e-20,2.4133516518791424e-21,2.903566684653839e-18,3.270080824186467e-19,7.662299786885477e-11,1.1544903110595055e-19,1.4097210175555308e-18,1.2986080466870054e-20,1.587125896487157e-19
1.0116552411620525e-07,0.11225031653529428,0.9,0.0,0.0,0.0,0.0,0.09997252379061203,9.0010612891594e-06,2.2936708022366914e-06,3.4790787899917895e-06,4.952634380120151e-06,8.541919249566075e-07,4.5708287552040025e-06,2.6436150077731788e-06,3.088252300523139e-06,3.715606514452189e-06,4.638581543264375e-06,2.404015061319635e-06,4.046096398267496e-06,1.0327077121319811e-08,7.651543258120264e-08,2.5585675943499432e-08,4.423450860442714e-09,7.633298049570846e-06,2.7221455767475704e-06,8.02722147842248e-06,3.4293516626464525e-06,9.768898219429289e-07,4.866439458767822e-10,1.7701584438838892e-06,2.7898313720309455e-13,8.424210046485725e-09,1.4825315718434574e-13,1.288685609822064e-13,1.579701606594635e-13,3.176544988929747e-14,2.68556271064434e-14,2.2981473100120768e-07,2.7776589122725873e-07,2.967306956259637e-14,4.1975181658160554e-07,1.3007241124551063e-14,4.57212822332796e-14,2.2522687384816238e-07,1.9245700260678813e-14,5.902668109788299e-17,2.1197964660077545e-09,8.715507973810998e-18,1.1684416151258454e-10,7.992498988810543e-18,5.372420968643387e-20,2.5047993986362074e-21,2.9925371292583007e-18,3.403720302851266e-19,8.06668222585185e-11,1.1934759639899353e-19,1.4501689218436799e-18,1.3557796403031956e-20,1.64886247545087e-19
1.0284743913652829e-07,0.1122504181721097,0.9,0.0,0.0,0.0,0.0,0.09997205993984155,9.178367580205642e-06,2.300736684610122e-06,3.5202616595735183e-06,5.030409565470345e-06,8.547848884256691e-07,4.648367297589675e-06,2.6650108598997523e-06,3.1245701141344444e-06,3.7773696425037705e-06,4.733843644456647e-06,2.431221363886863e-06,4.1195933751401904e-06,1.0358890729102742e-08,7.675174434879375e-08,2.5603530329328413e-08,4.4265369677583255e-09,7.809055016145264e-06,2.7790836860657184e-06,8.259798142102755e-06,3.510479338185539e-06,1.0102018285965002e-06,4.905838909552552e-10,1.8198667006596826e-06,2.8447707497253845e-13,8.618950081302848e-09,1.5058046051041716e-13,1.3120871944450572e-13,1.6064904148680926e-13,3.284847175992869e-14,2.7473778572316078e-14,2.387045978987932e-07,2.894437233837177e-07,3.013904957685946e-14,4.336720734299296e-07,1.3438526632294078e-14,4.6551805302361554e-14,2.3312084029995185e-07,1.9920131648890204e-14,6.042307583242106e-17,2.2500800766467327e-09,8.960263712978576e-18,1.257452967440143e-10,8.159678912615365e-18,5.590750145888411e-20,2.641010593489491e-21,3.1236709684780015e-18,3.6030512215898416e-19,8.678448228524199e-11,1.2511588406298886e-19,1.5096636674044227e-18,1.441380750534356e-20,1.7407519113490726e-19
1.0621126917717438e-07,0.11225062271282277,0.9,0.0,0.0,0.0,0.0,0.09997113144473004,9.5351053782118e-06,2.3139387566816578e-06,3.6014912436114407e-06,5.185332048097449e-06,8.558400177407303e-07,4.803220025305559e-06,2.7062629108577553e-06,3.1960213046765106e-06,3.900895350716034e-06,4.926241541810128e-06,2.4846732291768e-06,4.266763509931389e-06,1.0418332072936393e-08,7.719327528848227e-08,2.5635300857909367e-08,4.4320292193370796e-09,8.161758782024111e-06,2.893071472800746e-06,8.732382624660241e-06,3.6734554748540524e-06,1.0785044460711327e-06,4.981803207647191e-10,1.9204614375055066e-06,2.9553063085503006e-13,9.009759383080444e-09,1.5521619170534687e-13,1.3589456716944006e-13,1.659989570324808e-13,3.506906093206098e-14,2.8714246810409194e-14,2.5696062823953795e-07,3.1359836770600303e-07,3.106724769698213e-14,4.6216125737590354e-07,1.4321183640799884e-14,4.821484230621513e-14,2.4933534668383705e-07,2.1305421811419226e-14,6.322827138621938e-17,2.527467093792414e-09,9.455576217133876e-18,1.4508881161614138e-10,8.494366398961463e-18,6.044092965716967e-20,2.9288910991090647e-21,3.3957280419284403e-18,4.0252401455536723e-19,1.000663223549052e-10,1.3716323536329049e-19,1.6326647042131494e-18,1.623894191839171e-20,1.9346723299714251e-19
1.0923871621375586e-07,0.11225080821545819,0.9,0.0,0.0,0.0,0.0,0.09997029489151357,9.858548892909456e-06,2.324834932605641e-06,3.6733371662654508e-06,5.324046622360812e-06,8.56657909569265e-07,4.94231053628878e-06,2.741693259932333e-06,3.258999027655676e-06,4.012067927509023e-06,5.10153613611058e-06,2.531705270961107e-06,4.399390453754717e-06,1.0467391291663041e-08,7.755768780181357e-08,2.5659928181004393e-08,4.436287488319544e-09,8.480420401711705e-06,2.995772731152413e-06,9.166051014300021e-06,3.820898093227104e-06,1.1418872121898082e-06,5.047047720731715e-10,2.012288226700893e-06,3.0555236376138303e-13,9.362859737275424e-09,1.5936683608379545e-13,1.401172741584671e-13,1.708042045867208e-13,3.712966721198431e-14,2.983496559221762e-14,2.7392681705965077e-07,3.3625149570670837e-07,3.1898338222262164e-14,4.885377792296828e-07,1.513837230662257e-14,4.971353982408921e-14,2.6441527128219186e-07,2.2593758141689926e-14,6.576609884782211e-17,2.797020331885901e-09,9.907716217516363e-18,1.643614720138129e-10,8.795914777307976e-18,6.471473552946725e-20,3.2062131380009694e-21,3.651828355301874e-18,4.432849875565106e-19,1.1328334869305606e-10,1.4859667639072973e-19,1.74796802741772e-18,1.8015357124196323e-20,2.1210830525512894e-19
1.1226616325033735e-07,0.11225099502948613,0.9,0.0,0.0,0.0,0.0,0.09996945747552627,1.0184199647323702e-05,2.334873354589605e-06,3.74402598877722e-06,5.4620837538261345e-06,8.573679170861382e-07,5.081116284451258e-06,2.7755798376196967e-06,3.3207421853210147e-06,4.123240046365695e-06,5.278854861525027e-06,2.5777415693001976e-06,4.532153311164676e-06,1.0512588537439424e-08,7.789341363395745e-08,2.568130716769589e-08,4.439984957797722e-09,8.8001128077975e-06,3.09856580454728e-06,9.607484430927313e-06,3.969005518366737e-06,1.2070760295762224e-06,5.109450064404275e-10,2.105283463223035e-06,3.156422990895646e-13,9.717111368254822e-09,1.634971159642704e-13,1.443442222700302e-13,1.7559951105857225e-13,3.9248956476878025e-14,3.095928822392144e-14,2.913924075499309e-07,3.597735659926095e-07,3.2725369938713835e-14,5.156082408075296e-07,1.5977047240994334e-14,5.121377318167845e-14,2.799569823211384e-07,2.3921526518321405e-14,6.831536876707919e-17,3.0862432635156495e-09,1.0365608853362229e-17,1.8552070039946487e-10,9.097732782868368e-18,6.917594841187013e-20,3.501483768818869e-21,3.918679922145723e-18,4.867544847362602e-19,1.2777710403639616e-10,1.6059894037562793e-19,1.8676630575911113e-18,1.9923882064211265e-20,2.3191039532223264e-19
1.1529361028691883e-07,0.11225118312737915,0.9,0.0,0.0,0.0,0.0,0.09996861919428447,1.051201313419094e-05,2.3441214439586864e-06,3.8135926766561303e-06,5.599444355394224e-06,8.579841562394946e-07,5.219616735729251e-06,2.8079821976193223e-06,3.3812734247757076e-06,4.234411780374232e-06,5.458197366775847e-06,2.622803191981391e-06,4.665025517502261e-06,1.0554227369742381e-08,7.820270761981452e-08,2.5699862841152306e-08,4.443195030382297e-09,9.120716832010882e-06,3.201438563958864e-06,1.0056554186539439e-05,4.117725383919306e-06,1.2740669376696467e-06,5.169119889555534e-10,2.1993961036866206e-06,3.257990548219333e-13,1.0072381036647717e-08,1.6760705906879494e-13,1.485745651017036e-13,1.8038416685782752e-13,4.1426798058729725e-14,3.208679534297767e-14,3.09349355935058e-07,3.841672188141361e-07,3.354834831595122e-14,5.433692065384179e-07,1.683710129258138e-14,5.271524219574892e-14,2.9596090560971857e-07,2.528876206138169e-14,7.087517976398085e-17,3.3959244892366347e-09,1.0829002687858315e-17,2.0868702937564039e-10,9.399784793083297e-18,7.382830515706865e-20,3.8153648643564045e-21,4.1963696101098774e-18,5.330188108683857e-19,1.4362684156573051e-10,1.7317843492858178e-19,1.991779447497941e-18,2.1969679760858977e-20,2.529074192200725e-19
1.1832105732350032e-07,0.11225137248284207,0.9,0.0,0.0,0.0,0.0,0.09996778004560902,1.0841945644551546e-05,2.352641321679733e-06,3.88207128377218e-06,5.736129660238656e-06,8.585188942105367e-07,5.357792354800019e-06,2.838958283965894e-06,3.4406150358963126e-06,4.3455832050169876e-06,5.639562901980322e-06,2.666910761012613e-06,4.797981612886487e-06,1.059258748358166e-08,7.848764732941851e-08,2.571596455921285e-08,4.445981495040513e-09,9.442121281777795e-06,3.3043804687372087e-06,1.0513135869044308e-05,4.267009440020658e-06,1.3428557116670809e-06,5.226163883754495e-10,2.2945770853514037e-06,3.3602127373614466e-13,1.0428544432477128e-08,1.716967027098771e-13,1.5280749147247314e-13,1.8515749694184238e-13,4.366305269735977e-14,3.3217095659052406e-14,3.2778947607459804e-07,4.094347808392931e-07,3.4367280742458744e-14,5.718172457902834e-07,1.7718427465397435e-14,5.4217659167188195e-14,3.124273764701226e-07,2.6695492154021665e-14,7.34447013192107e-17,3.726857314415034e-09,1.1297656043890496e-17,2.339845625316421e-10,9.702039851455533e-18,7.867553526395106e-20,4.148525646337027e-21,4.484980468258558e-18,5.8216371889178245e-19,1.6091397588332556e-10,1.8634322610739521e-19,2.120345923490598e-18,2.4157906707106788e-20,2.7513308879491395e-19
