Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188)
8.828493207676862e-07,0.11231879793151045,0.9,0.0,0.0,0.0,0.0,0.09973279084821875,0.00011273528615867054,2.4501325518351525e-06,1.3155746887772685e-05,2.5226312816355585e-05,8.605155124589867e-07,2.6504330396110365e-05,3.469155828631489e-06,6.281298160830194e-06,3.2634278455058774e-05,0.00010183611824014908,4.6914342206066235e-06,2.8861337882066103e-05,1.1031536173475933e-08,8.174833317969348e-08,2.577632941291857e-08,4.462049374041689e-09,6.846862688594887e-05,2.9383948618378537e-05,0.0002488347615326033,4.350885568077471e-05,5.8897980045497016e-05,6.396194969969237e-10,3.141343013232691e-05,3.483666687252506e-12,7.567393125083618e-08,7.528595308138563e-13,9.164730565910623e-13,9.132494858896309e-13,1.9094238817429994e-12,2.4017435295269295e-13,7.6046202388409436e-06,3.01810332073194e-05,1.5114058639350998e-13,2.2551130261706273e-05,6.967122363563999e-13,3.2613632460868587e-13,1.655096136913209e-05,1.4100333750318694e-12,7.488718838248612e-16,2.648794444926881e-06,1.5464148026790844e-16,7.051464741330982e-07,8.627200597997345e-17,1.476345777479727e-17,2.9525726016921817e-18,4.752292497228072e-16,2.6020065435102203e-16,4.4238779667367535e-07,2.651052347128361e-17,1.9593204583089086e-16,1.4497144153746577e-17,1.0724288546971882e-16,2.4794718827226323e-13,5.966031575654213e-18,6.824132291700688e-09,9.503869045252491e-17,1.2608972249463191e-06
8.896552905368839e-07,0.11231950299382291,0.9,0.0,0.0,0.0,0.0,0.0997305473455916,0.00011364891443559146,2.4501193985143666e-06,1.3211519299243451e-05,2.5311604006626052e-05,8.605016416727916e-07,2.6617698349632018e-05,3.469103411842114e-06,6.2818196273648305e-06,3.288902024773641e-05,0.00010301562952981962,4.6917867314974175e-06,2.8995546123338988e-05,1.1031476343655712e-08,8.174789404381707e-08,2.577591329946941e-08,4.462048117987574e-09,6.876790235179418e-05,2.961584481654534e-05,0.000251636715679524,4.38583525442142e-05,5.9655432043213546e-05,6.396222632187814e-10,3.167628038099352e-05,3.511797919090732e-12,7.600277640166868e-08,7.553832033963966e-13,9.207082534721236e-13,9.171293625262706e-13,1.933924203553041e-12,2.412174268248352e-13,7.650885025253956e-06,3.060089323532878e-05,1.516516057545686e-13,2.283096749255e-05,7.053374519530767e-13,3.2765289917329995e-13,1.6776857052207415e-05,1.4292370819294111e-12,7.54887171185424e-16,2.7070184344333216e-06,1.5593524298634226e-16,7.240043435556676e-07,8.695267108204025e-17,1.5055384244278843e-17,3.023812904308555e-18,4.829291830964855e-16,2.6566340334985853e-16,4.540656800378453e-07,2.6948809104672902e-17,1.9908785401898445e-16,1.4806344089355555e-17,1.0948060032251344e-16,2.5196416052254043e-13,6.1174638849081304e-18,7.060480440958481e-09,9.699076181620656e-17,1.2844151028795201e-06
8.964612603060817e-07,0.11232020921869787,0.9,0.0,0.0,0.0,0.0,0.09972830208440792,0.00011456184547453698,2.450106283671021e-06,1.3266827625436122e-05,2.539592941231358e-05,8.604877647067433e-07,2.673022725291766e-05,3.4690509835253846e-06,6.282310853877018e-06,3.314381144911012e-05,0.00010419894170830635,4.6921188240131705e-06,2.9128701884188644e-05,1.1031417263174302e-08,8.174745653917523e-08,2.57754977071142e-08,4.462046969445878e-09,6.906372308719685e-05,2.984773554321615e-05,0.00025444680720980683,4.42078394533857e-05,6.041584730246341e-05,6.396250468992155e-10,3.1939125805411736e-05,3.539905905427987e-12,7.632778045793268e-08,7.578779275111716e-13,9.249097671085168e-13,9.20980089697937e-13,1.958519120806712e-12,2.42248338577502e-13,7.696683518436789e-06,3.1022574212918075e-05,1.5215683991280814e-13,2.3111671217028688e-05,7.139889186480175e-13,3.291575818794903e-13,1.7003788047984205e-05,1.4485278391129869e-12,7.609023784856878e-16,2.7659675878833517e-06,1.57228973719986e-16,7.431865415079861e-07,8.763345012625797e-17,1.5350552234317784e-17,3.096131490618785e-18,4.906847182805466e-16,2.7119207905262987e-16,4.659391743252454e-07,2.7390529962402905e-17,2.0225753659349775e-16,1.5119408817532316e-17,1.1174372465757122e-16,2.5601058198971875e-13,6.271391947221678e-18,7.302917666893421e-09,9.896504431185691e-17,1.3081383625458035e-06
9.032672300752794e-07,0.11232091659310821,0.9,0.0,0.0,0.0,0.0,0.09972605508581017,0.00011547407611025575,2.4500932047732415e-06,1.3321671800039938e-05,2.54792998717416e-05,8.604738817450058e-07,2.6841920353147313e-05,3.468998544466051e-06,6.282773251833069e-06,3.339865163538626e-05,0.00010538601459837277,4.692431452077649e-06,2.9260813357456535e-05,1.1031358856513454e-08,8.17470202637585e-08,2.5775082214421104e-08,4.462045884758582e-09,6.935610708121468e-05,3.0079620794316792e-05,0.00025726496303691074,4.455731640132688e-05,6.117919897975847e-05,6.396278451027198e-10,3.2201966402506995e-05,3.5679905463071034e-12,7.66489636316545e-08,7.60344018780944e-13,9.290778601251423e-13,9.248017801862226e-13,1.983207753580331e-12,2.4326714648417115e-13,7.742017385463542e-06,3.144605509356865e-05,1.526563536904608e-13,2.3393230063627042e-05,7.226662825983235e-13,3.306504651842022e-13,1.7231745987499836e-05,1.467904924858956e-12,7.669175045744479e-16,2.825642679558947e-06,1.5852267658559272e-16,7.626951429090571e-07,8.831433468204927e-17,1.5648963861431115e-17,3.1695334182789454e-18,4.984963755742735e-16,2.767869429815055e-16,4.780093811504172e-07,2.7835671171546165e-17,2.0544322093107623e-16,1.5436348491484102e-17,1.1403250923166998e-16,2.6008654616171034e-13,6.42783223817719e-18,7.551545492824717e-09,1.0096159766929782e-16,1.3320660082076904e-06
9.093926028675575e-07,0.11232155420223534,0.9,0.0,0.0,0.0,0.0,0.09972403131896719,0.00011629448235923554,2.450081463309833e-06,1.3370634718850538e-05,2.5553525666197177e-05,8.604613824708458e-07,2.6941732152071478e-05,3.468951340591422e-06,6.2831658754854585e-06,3.3628049329249816e-05,0.00010645756264060908,4.692696927899177e-06,2.9378827537596753e-05,1.1031305836744418e-08,8.174662842153295e-08,2.577470764164468e-08,4.462044942823211e-09,6.961632915493725e-05,3.0288312835369136e-05,0.0002598081381221997,4.4871837132033653e-05,6.186870403674757e-05,6.396303808824245e-10,3.243851881008237e-05,3.593246649758955e-12,7.693477836573313e-08,7.625392230934603e-13,9.32800772909285e-13,9.282165506260908e-13,2.0055069227651998e-12,2.441737480660248e-13,7.782422018297704e-06,3.182870949755996e-05,1.5310107641706087e-13,2.3647354860902442e-05,7.304977630909636e-13,3.319840456191093e-13,1.7437779303581257e-05,1.485417519134524e-12,7.723308694486648e-16,2.8799715303214264e-06,1.5968699048604769e-16,7.805336516306723e-07,8.892697970899478e-17,1.5920298857454682e-17,3.2365232055088577e-18,5.055798518233464e-16,2.8188090637624855e-16,4.890416519257386e-07,2.823920092715896e-17,2.0833999878741326e-16,1.5724899770078535e-17,1.1611763760255476e-16,2.637821883179123e-13,6.5707883830430916e-18,7.780687957703782e-09,1.0277830778052656e-16,1.353774804367597e-06
9.155179756598355e-07,0.11232219272263139,0.9,0.0,0.0,0.0,0.0,0.0997220061771083,0.00011711431678466023,2.4500697471812283e-06,1.3419221753000846e-05,2.5626994366063995e-05,8.60448878268451e-07,2.7040871777840684e-05,3.4689041287359197e-06,6.283537177676426e-06,3.3857486033396314e-05,0.00010753209568383814,4.692948008842683e-06,2.949600831272958e-05,1.1031252695025732e-08,8.174623745576692e-08,2.5774332840426987e-08,4.462044049638988e-09,6.987379522118302e-05,3.0497000435045276e-05,0.0002623577335568292,4.518634978388894e-05,6.256054654329411e-05,6.396329318658559e-10,3.267506730304509e-05,3.6184836823617954e-12,7.721752936392397e-08,7.647116912198618e-13,9.364970073863925e-13,9.31607960947051e-13,2.0278806541788264e-12,2.4507062734995296e-13,7.822452950838313e-06,3.221278967827353e-05,1.535412628025601e-13,2.390215509286904e-05,7.383496843794869e-13,3.3330820816543515e-13,1.7644631703087682e-05,1.5029989398102082e-12,7.7774404989460715e-16,2.9348894486786236e-06,1.6085128331046286e-16,7.986396786498788e-07,8.953955382746967e-17,1.619425955974847e-17,3.3043969219535177e-18,5.127117393047191e-16,2.870299571000051e-16,5.002349137431749e-07,2.864548633611226e-17,2.1125930980183189e-16,1.6016596264557373e-17,1.1822572357131374e-16,2.6750299115155815e-13,6.715803520982578e-18,8.01500256055086e-09,1.0461359443626253e-16,1.375647587998732e-06
9.216433484521136e-07,0.1123228321449758,0.9,0.0,0.0,0.0,0.0,0.09971997967541338,0.00011793357742462547,2.4500580530923743e-06,1.3467433020958734e-05,2.569971362245469e-05,8.604363682789232e-07,2.7139341443344944e-05,3.4688569090383505e-06,6.283888056465633e-06,3.408696142477146e-05,0.00010860958505293263,4.693185301495063e-06,2.9612361523979123e-05,1.1031200543823598e-08,8.1745847414616e-08,2.5773958486422123e-08,4.4620432090740375e-09,7.012851845643314e-05,3.070568359049318e-05,0.0002649136967590748,4.5500854352249796e-05,6.325470717510819e-05,6.39635490602535e-10,3.2911611879385915e-05,3.643701624694997e-12,7.749723142680553e-08,7.668617213763228e-13,9.401667643529461e-13,9.349761077367393e-13,2.050328317993582e-12,2.459578632013664e-13,7.862111472946425e-06,3.2598280523151e-05,1.5397696070395557e-13,2.415762273677562e-05,7.462217965483473e-13,3.346230210183608e-13,1.785229721461318e-05,1.5206486739532454e-12,7.831572451799396e-16,2.990396874230085e-06,1.6201555024957003e-16,8.170146786143261e-07,9.015232402069463e-17,1.647086108156944e-17,3.3731610295276357e-18,5.198864597896712e-16,2.922321921920296e-16,5.115899308221429e-07,2.905454110915861e-17,2.141837746379222e-16,1.631146425314882e-17,1.2035327012698136e-16,2.7124666770995097e-13,6.862891207765302e-18,8.254564717573414e-09,1.0646666312125988e-16,1.397683602828468e-06
9.277687212443916e-07,0.11232347246000705,0.9,0.0,0.0,0.0,0.0,0.09971795182898831,0.00011875226241999256,2.4500463806843255e-06,1.3515268691436239e-05,2.5771691009068156e-05,8.604238533495181e-07,2.7237143319033667e-05,3.4688096815245603e-06,6.28421937187978e-06,3.431647517611048e-05,0.0001096900022647708,4.69340938665086e-06,2.9727892971511884e-05,1.1031148024427226e-08,8.174545790137715e-08,2.5773583573578997e-08,4.462042382441746e-09,7.038051205544968e-05,3.091436229892543e-05,0.0002674759753638384,4.581535083260098e-05,6.395116668297237e-05,6.396380627719056e-10,3.314815253713932e-05,3.668900370686957e-12,7.777389937479373e-08,7.689894548111851e-13,9.438102142585376e-13,9.383210448781144e-13,2.0728492794329946e-12,2.4683546139009027e-13,7.901398896085179e-06,3.2985166992566195e-05,1.5440821307161833e-13,2.4413749852643203e-05,7.541138527275113e-13,3.3592854708600197e-13,1.8060769907114455e-05,1.5383662079013947e-12,7.885702224685324e-16,3.046494207940473e-06,1.63179799785708e-16,8.356600877376003e-07,9.07649736041003e-17,1.6750089780058865e-17,3.442815806926515e-18,5.271107889439067e-16,2.9749015990540734e-16,5.231074551147236e-07,2.9466334523290426e-17,2.17135082443347e-16,1.6609489245478367e-17,1.225045836318656e-16,2.750158957166498e-13,7.01206096040649e-18,8.499450281261722e-09,1.0833850852753147e-16,1.4198820833448594e-06
9.338940940366697e-07,0.11232411365851665,0.9,0.0,0.0,0.0,0.0,0.09971592265286525,0.00011957037001039074,2.450034727507502e-06,1.3562728981810282e-05,2.5842934023195027e-05,8.604113330165872e-07,2.733427953685019e-05,3.4687624461266353e-06,6.284531947984506e-06,3.4546026956095916e-05,0.0001107733190269858,4.693620820727173e-06,2.984260841489945e-05,1.1031095370091194e-08,8.174506903597973e-08,2.577320838379203e-08,4.462041587675602e-09,7.062978923028047e-05,3.112303655756452e-05,0.0002700445172202981,4.6129839220563354e-05,6.464990589142429e-05,6.396406478837287e-10,3.338468927438992e-05,3.6940798757482255e-12,7.804754804638171e-08,7.710951359203082e-13,9.474275446055171e-13,9.416428519739337e-13,2.0954429108756878e-12,2.477034784913752e-13,7.940316552097842e-06,3.337343411994328e-05,1.5483506526206734e-13,2.4670528582242313e-05,7.620256080974801e-13,3.3722485192687566e-13,1.8270043889549756e-05,1.5561510341424282e-12,7.93983018268711e-16,3.1031818126576917e-06,1.6434402840372826e-16,8.545773237212526e-07,9.137755608184401e-17,1.7031951187013918e-17,3.513365512986349e-18,5.343832855230128e-16,3.028035755068182e-16,5.34788226312218e-07,2.9880872395747293e-17,2.2010869050990323e-16,1.691068297592826e-17,1.2467896365645044e-16,2.788101583170917e-13,7.163324711596879e-18,8.74973553530639e-09,1.102289929307584e-16,1.442242255031285e-06
9.394069295497198e-07,0.11232469148498216,0.9,0.0,0.0,0.0,0.0,0.09971409526982705,0.00012030617178311899,2.4500242538334614e-06,1.3605122511205185e-05,2.590643098289839e-05,8.604000596116396e-07,2.742113472839584e-05,3.468719927402501e-06,6.284797897520037e-06,3.475265579555836e-05,0.00011175075999796581,4.693800735666596e-06,2.9945159358169363e-05,1.1031048385352238e-08,8.174471963191573e-08,2.5772870816181708e-08,4.462040902540157e-09,7.085182707815731e-05,3.131083958351366e-05,0.00027236151704021624,4.641287184722393e-05,6.528070453331968e-05,6.396429819197457e-10,3.359756898433681e-05,3.71672495641502e-12,7.829126264739208e-08,7.729716110203099e-13,9.506609676844581e-13,9.446127720998282e-13,2.115838796321848e-12,2.484765561939976e-13,7.97502740819321e-06,3.3724042686190795e-05,1.552155077894192e-13,2.4902180139132594e-05,7.691628305104018e-13,3.3838369658821226e-13,1.845907073973296e-05,1.5722144965705522e-12,7.988544724233596e-16,3.1547056080670347e-06,1.6539181382692893e-16,8.71836404846839e-07,9.192894805417556e-17,1.728788517399508e-17,3.577629653811833e-18,5.409670579717318e-16,3.076322073034803e-16,5.454410979742323e-07,3.0256308596264133e-17,2.2279577152765706e-16,1.718448146892943e-17,1.266540024654337e-16,2.8224531283066374e-13,7.301262779576846e-18,8.979672392399408e-09,1.1194600068075443e-16,1.4625040082311247e-06
9.4491976506277e-07,0.112325270013014,0.9,0.0,0.0,0.0,0.0,0.09971226683270354,0.00012104150335970263,2.4500137924632964e-06,1.3647212421887353e-05,2.5969344471812282e-05,8.603887814699833e-07,2.7507453940487968e-05,3.4686774020046438e-06,6.285049860780878e-06,3.4959314919668226e-05,0.00011273050648335935,4.693971208279098e-06,3.0047058112769173e-05,1.1031001530602511e-08,8.174437060323549e-08,2.5772533124182817e-08,4.462040228612661e-09,7.107168499215533e-05,3.149863900097682e-05,0.000274683510305001,4.669589791259938e-05,6.591332038285351e-05,6.396453229443704e-10,3.381044551581304e-05,3.739354384771598e-12,7.853255450871305e-08,7.748305788697979e-13,9.538735187174005e-13,9.475640740159887e-13,2.1362925837518664e-12,2.4924195160790706e-13,8.009440845402105e-06,3.4075746714138806e-05,1.5559245475553717e-13,2.5134347588535927e-05,7.763156384145126e-13,3.3953517170527644e-13,1.8648737656431995e-05,1.5883316921680172e-12,8.037258278654464e-16,3.206707997957942e-06,1.6643958252146942e-16,8.893178063485476e-07,9.248034810673242e-17,1.7545957378146092e-17,3.6426247228077805e-18,5.475886008093622e-16,3.125054700673825e-16,5.5622731083695e-07,3.0633963184786294e-17,2.254973632107812e-16,1.7460862212020613e-17,1.2864699283671675e-16,2.85700181856727e-13,7.440914984486413e-18,9.214101344848805e-09,1.1367794889501596e-16,1.4828955198276708e-06
9.504326005758201e-07,0.11232584923601074,0.9,0.0,0.0,0.0,0.0,0.09971043735229931,0.00012177636365192096,2.450003342684924e-06,1.3688998969196296e-05,2.6031679799401394e-05,8.603774988675526e-07,2.75932386570944e-05,3.4686348697193443e-06,6.2852883689639505e-06,3.516600407889604e-05,0.00011371253825096569,4.6941325970698125e-06,3.014830879406807e-05,1.1030954143070868e-08,8.174402183651278e-08,2.5772194913429282e-08,4.462039557879242e-09,7.128937263720517e-05,3.1686434808028674e-05,0.0002770104594365471,4.6978917413765876e-05,6.65477396113136e-05,6.396476745180668e-10,3.402331886749074e-05,3.761968104003085e-12,7.877143448254884e-08,7.766721596591431e-13,9.57065322001037e-13,9.504967993311021e-13,2.1568038181603356e-12,2.4999968071189343e-13,8.04355787391794e-06,3.442853544521863e-05,1.559659367922942e-13,2.5367025368895535e-05,7.834838587535322e-13,3.4067932250178483e-13,1.8839040427210943e-05,1.6045022566577368e-12,8.08596967335633e-16,3.259189169065452e-06,1.6748733708365634e-16,9.070225230826635e-07,9.303159964189436e-17,1.7806161808990428e-17,3.7083516404897e-18,5.542510775738704e-16,3.1742464551983e-16,5.671473786975666e-07,3.101382388561631e-17,2.282235337479422e-16,1.773981976999283e-17,1.3066004886725074e-16,2.891760588141825e-13,7.582288500432655e-18,9.453078885160498e-09,1.154253350972093e-16,1.503416207136045e-06
9.559454360888704e-07,0.11232642914740822,0.9,0.0,0.0,0.0,0.0,0.09970860683937009,0.00012251075162909695,2.4499929023215385e-06,1.373048243728736e-05,2.6093442226981402e-05,8.603662112551536e-07,2.7678490343888704e-05,3.468592330294449e-06,6.285513933361015e-06,3.5372723021365577e-05,0.00011469683519123315,4.694285247064968e-06,3.0248915491528075e-05,1.1030906777494177e-08,8.174367347741356e-08,2.5771856603160523e-08,4.46203890901379e-09,7.150489968763274e-05,3.187422700275656e-05,0.00027934232699368264,4.726193034788622e-05,6.718394843629249e-05,6.396500342527116e-10,3.423618903806204e-05,3.784566103455258e-12,7.900791343070374e-08,7.784965494397554e-13,9.602365152364443e-13,9.53411009432228e-13,2.1773720497422872e-12,2.5074979625674363e-13,8.077379515110579e-06,3.478239816899668e-05,1.5633598643218475e-13,2.5600207970259553e-05,7.906673198171716e-13,3.418161962855975e-13,1.9029974865158214e-05,1.6207258300488757e-12,8.134679847067541e-16,3.31214928416846e-06,1.6853507289701441e-16,9.249515376272455e-07,9.358283248102285e-17,1.8068506688987028e-17,3.7748143328886364e-18,5.609515214107044e-16,3.223888274295151e-16,5.782018073400036e-07,3.139590185630361e-17,2.309648984645207e-16,1.8021368683086684e-17,1.326914435272855e-16,2.9267180165558703e-13,7.725392375023112e-18,9.696661778178025e-09,1.1718777878961777e-16,1.5240654820405592e-06
9.614582716019206e-07,0.1123270097406747,0.9,0.0,0.0,0.0,0.0,0.09970677530462305,0.0001232446663179411,2.449982468857901e-06,1.3771663139066174e-05,2.615463696776012e-05,8.603549179447196e-07,2.7763210448403412e-05,3.468549783439562e-06,6.285727045440953e-06,3.557947149285655e-05,0.00011568337731720683,4.694429489868028e-06,3.0348882268719225e-05,1.1030860464277002e-08,8.174332554707483e-08,2.577151875805945e-08,4.46203828208036e-09,7.171827582714268e-05,3.206201558328836e-05,0.00028167907567208005,4.7544936712207736e-05,6.782193312163262e-05,6.396523948375966e-10,3.444905602623801e-05,3.8071483910088346e-12,7.924200222442278e-08,7.803039664227231e-13,9.63387241249336e-13,9.563067725078092e-13,2.1979968317943205e-12,2.51492361281285e-13,8.110906801481232e-06,3.513732422317924e-05,1.5670263677258062e-13,2.5833889934237273e-05,7.978658516377971e-13,3.4294584099907384e-13,1.922153680887153e-05,1.6370020554148123e-12,8.183390665468521e-16,3.365588482105805e-06,1.6958278641501057e-16,9.431058202840247e-07,9.413429492028254e-17,1.8333004833171066e-17,3.842017793159088e-18,5.676848610083565e-16,3.273962109350933e-16,5.893910945380942e-07,3.1780208477919367e-17,2.337056769819546e-16,1.8305531059202286e-17,1.3473792438433708e-16,2.961853086908883e-13,7.87023638003407e-18,9.944907060800783e-09,1.1896453223345296e-16,1.5448427510077414e-06
9.669711071149709e-07,0.11232759100931534,0.9,0.0,0.0,0.0,0.0,0.09970494275871644,0.00012397810680001193,2.4499720429985733e-06,1.381254141504302e-05,2.6215269187571345e-05,8.603436199386891e-07,2.78474004024077e-05,3.46850722882969e-06,6.285928178116817e-06,3.578624923692294e-05,0.00011667214476358992,4.694565644522685e-06,3.044821316359196e-05,1.1030813488550902e-08,8.174297760560314e-08,2.5771180276893556e-08,4.4620376317503585e-09,7.19295107480707e-05,3.224980054780254e-05,0.0002840206683031397,4.782793650405417e-05,6.846167997678477e-05,6.396547634363349e-10,3.466191983072784e-05,3.829714876476939e-12,7.947371174416913e-08,7.820944560364509e-13,9.665176097658793e-13,9.591841104245359e-13,2.218677710848154e-12,2.522273578490833e-13,8.144140775900447e-06,3.549330299368129e-05,1.5706591569171842e-13,2.606806585324382e-05,8.050792863302196e-13,3.4406829893604736e-13,1.941372212218869e-05,1.6533305733186697e-12,8.232099187441915e-16,3.4195068781785408e-06,1.7063048860476478e-16,9.614863290328501e-07,9.468558644157631e-17,1.8599637222305252e-17,3.909960174442917e-18,5.74459710176605e-16,3.3244993973572496e-16,6.007157300707922e-07,3.2166706343200565e-17,2.3647341154196053e-16,1.859228378742866e-17,1.3680490963709714e-16,2.997199600310285e-13,8.016825841912561e-18,1.0197872037959056e-08,1.2075683715637107e-16,1.5657474152640795e-06
