Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39)
1.4136163582438193e-07,0.11225262046474788,0.9,0.0,0.0,0.0,0.0,0.09996199473463153,1.3424999732382095e-05,2.39893204802241e-06,4.251875247511259e-06,7.565413331531462e-06,8.608332581165043e-07,6.371602207026646e-06,3.0336138699504843e-06,3.855462684736534e-06,5.191946138322638e-06,5.191946138322638e-06,2.973191945731324e-06,6.262877979535865e-06,1.0801008031805165e-08,8.00357998488019e-08,2.578565553926291e-08,4.458075339950932e-09,1.2542288436457896e-05,4.08931327200421e-06,1.4043266187162277e-05,5.417515361183449e-06,1.9223261379934867e-06,5.584662641236776e-10,3.0493202460614337e-06,4.160484208051796e-13,1.386044279119912e-08
1.445595834584754e-07,0.11225281905010441,0.9,0.0,0.0,0.0,0.0,0.09996113502402597,1.3791625467109163e-05,2.4033615599921095e-06,4.307244274533429e-06,7.739928791760022e-06,8.609968212840394e-07,6.511460068123254e-06,3.0556120417030335e-06,3.908214870440505e-06,5.309377891732781e-06,5.309377891732781e-06,3.011912137105961e-06,6.4247314774509834e-06,1.0820951580253213e-08,8.018394148755573e-08,2.5790581391581817e-08,4.458934455224835e-09,1.2920590872700294e-05,4.198390042455386e-06,1.4574879823684222e-05,5.578744304032137e-06,2.0108608286895724e-06,5.625180060290223e-10,3.157736107809456e-06,4.274059307686738e-13,1.4279581596687486e-08
1.4775753109256885e-07,0.11225301848186284,0.9,0.0,0.0,0.0,0.0,0.09996027531965163,1.4160219849936938e-05,2.4074228327994948e-06,4.361375084533286e-06,7.914446887345254e-06,8.61136942592303e-07,6.650636121756483e-06,3.076549246301964e-06,3.959860260117198e-06,5.426808635185158e-06,5.426808635185158e-06,3.049766522855576e-06,6.586975504857635e-06,1.0839237159478633e-08,8.031976775234227e-08,2.5794801402201323e-08,4.45967192332904e-09,1.3299960203349673e-05,4.307485997205191e-06,1.5112974621851738e-05,5.74025770819063e-06,2.1013130941785126e-06,5.663744351299751e-10,3.2669164002372436e-06,4.388242101083563e-13,1.4699902283394703e-08
1.5095547872666232e-07,0.11225321873884872,0.9,0.0,0.0,0.0,0.0,0.09995941562157927,1.453074151375482e-05,2.4111463795371467e-06,4.414295338661304e-06,8.088967049842308e-06,8.612568512317453e-07,6.789112203517476e-06,3.096473347323225e-06,4.010420881311257e-06,5.544238368687131e-06,5.544238368687131e-06,3.086774442538093e-06,6.749591151214389e-06,1.0856002152344855e-08,8.044429910989686e-08,2.5798412820768377e-08,4.460304534721438e-09,1.368033309153971e-05,4.41659836142433e-06,1.5657425268396178e-05,5.902031872393618e-06,2.193673437675093e-06,5.700443645228824e-10,3.376824191811e-06,4.5030197480144857e-13,1.5121334089241983e-08
1.5415342636075578e-07,0.11225341980069883,0.9,0.0,0.0,0.0,0.0,0.09995855592987526,1.4903149915621278e-05,2.414560185828253e-06,4.4660320801335555e-06,8.263488789129531e-06,8.613593317854313e-07,6.926871010642328e-06,3.1154303419693467e-06,4.059918369389194e-06,5.661667092246147e-06,5.661667092246147e-06,3.1229548037229783e-06,6.912560361821678e-06,1.0871372562074495e-08,8.055847150873745e-08,2.580149950401804e-08,4.460846768980723e-09,1.4061650212154336e-05,4.5257247422746995e-06,1.6208109675029734e-05,6.064045058311889e-06,2.2879321186867777e-06,5.735362636703126e-10,3.4874242223057618e-06,4.618379664267256e-13,1.5543810738020498e-08
1.5735137399484924e-07,0.11225362164781696,0.9,0.0,0.0,0.0,0.0,0.0999576962446017,1.527740532205349e-05,2.4176899192493078e-06,4.516611748036484e-06,8.438011682609818e-06,8.61446785573e-07,7.063896076539633e-06,3.133464405644749e-06,4.1083739725998555e-06,5.77909480586972e-06,5.77909480586972e-06,3.158326091640951e-06,7.075865904188726e-06,1.0885463955034267e-08,8.066314338778082e-08,2.580413371856558e-08,4.461311115045819e-09,1.4443855971148808e-05,4.634863076240929e-06,1.676490885279234e-05,6.226277327902327e-06,2.38407916468124e-06,5.768582666029727e-10,3.598682837130715e-06,4.734309517021311e-13,1.5967270125165893e-08
1.605493216289427e-07,0.11225382426133151,0.9,0.0,0.0,0.0,0.0,0.09995683656581687,1.5653468794508533e-05,2.4205591214553382e-06,4.566060190823366e-06,8.612535365898638e-06,8.615212834170344e-07,7.200171745971979e-06,3.1506179386036584e-06,4.155808557158921e-06,5.8965215095654404e-06,5.8965215095654404e-06,3.192906378618167e-06,7.239491335233188e-06,1.0898382325687924e-08,8.07591020615835e-08,2.580637783020746e-08,4.461708339945517e-09,1.4826898247194692e-05,4.7440115837178545e-06,1.732770679361889e-05,6.388710394225369e-06,2.4821043824083325e-06,5.800181804926661e-10,3.710567923280016e-06,4.850797220271419e-13,1.6391654028552135e-08
1.6374726926303617e-07,0.11225402762305586,0.9,0.0,0.0,0.0,0.0,0.09995597689357537,1.6031302175056962e-05,2.4231893842555714e-06,4.614402679508806e-06,8.787059524809926e-06,8.615846111721239e-07,7.335683150876568e-06,3.1669316142242725e-06,4.202242612351993e-06,6.01394720334096e-06,6.01394720334096e-06,3.226713333299378e-06,7.403420969344376e-06,1.091022488959242e-08,8.084706963932823e-08,2.580828563765179e-08,4.462047729098177e-09,1.5210728153722983e-05,4.853168729921424e-06,1.789639035861226e-05,6.551327484674265e-06,2.5819973688848485e-06,5.830234945571378e-10,3.823048846969458e-06,4.967830930501396e-13,1.6816907842167624e-08
1.6694521689712963e-07,0.11225423171545215,0.9,0.0,0.0,0.0,0.0,0.09995511722792849,1.6410868072249517e-05,2.4256005110561434e-06,4.661663920568085e-06,8.961583888456068e-06,8.616383089720484e-07,7.4704161868095235e-06,3.182444428480555e-06,4.247696255650946e-06,6.131371887204002e-06,6.131371887204002e-06,3.2597642296647848e-06,7.567639847336913e-06,1.0921080810150343e-08,8.092770844315163e-08,2.5809903473297708e-08,4.462337293695128e-09,1.5595299819491797e-05,4.962333191233277e-06,1.8470849172513262e-05,6.714113215577599e-06,2.683747522050777e-06,5.858813891676416e-10,3.936096393011471e-06,5.085399042245593e-13,1.7242980330552614e-08
1.701431645312231e-07,0.11225443652159696,0.9,0.0,0.0,0.0,0.0,0.09995425756892433,1.6792129847177093e-05,2.427810665004482e-06,4.707868068548372e-06,9.136108223295143e-06,8.616837049160549e-07,7.6043574899978605e-06,3.1971937502182648e-06,4.292189237838355e-06,6.248795561162337e-06,6.248795561162337e-06,3.2920759558454917e-06,7.732133706314968e-06,1.0931031865468214e-08,8.100162591107945e-08,2.581127132906613e-08,4.462583938965451e-09,1.5980570185921613e-05,5.071503826173017e-06,1.9050975523884615e-05,6.877053477182719e-06,2.7873440511060157e-06,5.885987450832459e-10,4.049682705967885e-06,5.203490183647399e-13,1.7669823402011345e-08
1.7334111216531656e-07,0.11225464202515031,0.9,0.0,0.0,0.0,0.0,0.09995339791660805,1.7175051599724196e-05,2.4298365048255817e-06,4.753038738398386e-06,9.310632327990333e-06,8.617219442551683e-07,7.737494414984093e-06,3.2112153719033736e-06,4.335740948135232e-06,6.366218225223799e-06,6.366218225223799e-06,3.323665022742192e-06,7.896888950459315e-06,1.0940153060258248e-08,8.106937916397184e-08,2.5812423729799222e-08,4.462793618269737e-09,1.6366498819671616e-05,5.180679650324917e-06,1.963666427058753e-05,7.040135328141246e-06,2.892775986536008e-06,5.911821528149482e-10,4.163781233104375e-06,5.322093212351088e-13,1.8097391898916156e-08
1.7653905979941002e-07,0.11225484821032547,0.9,0.0,0.0,0.0,0.0,0.09995253827102206,1.7559598155016006e-05,2.4316933094094e-06,4.79719901752277e-06,9.485156028973743e-06,8.617540146902645e-07,7.869815012849268e-06,3.2245435605662524e-06,4.378370419327661e-06,6.483639879396269e-06,6.483639879396269e-06,3.3545475724514194e-06,8.06189262274254e-06,1.094851318666408e-08,8.11314792098784e-08,2.5813390374303806e-08,4.462971470430447e-09,1.6753047739171947e-05,5.289859814697539e-06,2.0227812750185097e-05,7.2033468987210256e-06,3.0000321898342473e-06,5.936379220107838e-10,4.278366669157032e-06,5.441197211262444e-13,1.8525643403652395e-08
1.7973700743350348e-07,0.11225505506186163,0.9,0.0,0.0,0.0,0.0,0.09995167863220625,1.7945735050058836e-05,2.4333950921646453e-06,4.84037147756712e-06,9.659679176622979e-06,8.617807679722575e-07,8.00130801000078e-06,3.2372111087028084e-06,4.420096332888201e-06,6.601060523687674e-06,6.601060523687674e-06,3.3847393865035568e-06,8.227132377572961e-06,1.0956175338869558e-08,8.118839470751953e-08,2.5814196895938917e-08,4.4631219243541535e-09,1.7140181253974956e-05,5.399043587081714e-06,2.0824320694941684e-05,7.3666773020398675e-06,3.109101362929343e-06,5.959720907962405e-10,4.39341490291227e-06,5.560791484223686e-13,1.8954538058902378e-08
1.8293495506759695e-07,0.11225526256499856,0.9,0.0,0.0,0.0,0.0,0.09995081900019806,1.833342852057381e-05,2.434954705823266e-06,4.882578185939696e-06,9.834201641966551e-06,8.618029385650358e-07,8.131962787511345e-06,3.249249384919032e-06,4.460937024088179e-06,6.718480158105993e-06,6.718480158105993e-06,3.4142558939167824e-06,8.392596454364394e-06,1.0963197385376182e-08,8.124055548242963e-08,2.5814865464952796e-08,4.463248796290683e-09,1.752786581583708e-05,5.5082303359824605e-06,2.1426090151106738e-05,7.530116552661266e-06,3.2199720573242504e-06,5.981904351216801e-10,4.508902965594434e-06,5.680865552126521e-13,1.938403840107886e-08
1.861329027016904e-07,0.11225547070545172,0.9,0.0,0.0,0.0,0.0,0.09994995937503272,1.8722645488023344e-05,2.4363839385126346e-06,4.923840717075685e-06,1.0008723313843223e-05,8.618211599223892e-07,8.261769360995721e-06,3.260688384129564e-06,4.5009104870971166e-06,6.835898782659246e-06,6.835898782659246e-06,3.4431121790710978e-06,8.55827365202573e-06,1.0969632401483259e-08,8.128835579989142e-08,2.5815415119872377e-08,4.463355383006224e-09,1.7916069880537462e-05,5.617419516758113e-06,2.2033025402191798e-05,7.693655491935815e-06,3.3326326829551968e-06,6.002984780200354e-10,4.624808981049327e-06,5.801409148891772e-13,1.9814109205795975e-08
1.8933085033578387e-07,0.11225567946939012,0.9,0.0,0.0,0.0,0.0,0.09994909975674336,1.9113353546829838e-05,2.4376936019914435e-06,4.964180163449874e-06,1.018324409645133e-05,8.618359783130706e-07,8.390718361011968e-06,3.2715567771478042e-06,4.540034380065808e-06,6.953316397355485e-06,6.953316397355485e-06,3.471322989406477e-06,8.724153304360873e-06,1.0975529066146405e-08,8.133215725002158e-08,2.5815862275376215e-08,4.4634445259507075e-09,1.8304763779557798e-05,5.726610659673793e-06,2.264503289597398e-05,7.857285719522987e-06,3.4470715167776783e-06,6.023014986945273e-10,4.74111211770537e-06,5.922412217236421e-13,2.0244717344358865e-08
1.9252879796987734e-07,0.11225588884341513,0.9,0.0,0.0,0.0,0.0,0.09994824014536115,1.9505520951785877e-05,2.438893612532319e-06,5.003617146343324e-06,1.0357763907234516e-05,8.618478647276058e-07,8.518801013974488e-06,3.2818819595319627e-06,4.578326030189831e-06,7.0707330022028136e-06,7.0707330022028136e-06,3.498902742949093e-06,8.890225256366646e-06,1.0980932026651025e-08,8.137229144279373e-08,2.5816221179999033e-08,4.463518670290259e-09,1.8693919600811053e-05,5.835803359592058e-06,2.32620211749847e-05,8.020999530581291e-06,3.5632767110866546e-06,6.04204541534975e-10,4.857792542288092e-06,6.043864905005146e-13,2.067583165038863e-08
1.957267456039708e-07,0.11225609881454042,0.9,0.0,0.0,0.0,0.0,0.09994738054091536,1.989911660565521e-05,2.439993065016053e-06,5.042171826369547e-06,1.0532282675058205e-05,8.618572254089524e-07,8.646009123566484e-06,3.291690099573783e-06,4.615802438750406e-06,7.1881485972093584e-06,7.1881485972093584e-06,3.5258655356694254e-06,9.05647984141391e-06,1.0985882232229032e-08,8.140906257028335e-08,2.5816504044659243e-08,4.463579930941899e-09,1.9083511077694888e-05,5.944997267071128e-06,2.388390081026297e-05,8.184789858160417e-06,3.6812363015778568e-06,6.060124249831816e-10,4.974831375259129e-06,6.165757561397725e-13,2.1107422795788397e-08
1.9892469323806426e-07,0.11225630937017345,0.9,0.0,0.0,0.0,0.0,0.09994652094343358,2.0294110046963488e-05,2.441000301023311e-06,5.079863913765491e-06,1.0706800338637734e-05,8.618644107276784e-07,8.772335052639679e-06,3.301006185334612e-06,4.652480286129811e-06,7.305563182383285e-06,7.305563182383285e-06,3.552225148676017e-06,9.22290785929522e-06,1.0990417240004905e-08,8.144274962054338e-08,2.5816721361213805e-08,4.463630132097282e-09,1.947351348584168e-05,6.054192080703427e-06,2.4510584338169974e-05,8.348650220366147e-06,3.8009382151569795e-06,6.077297501370443e-10,5.092210647947408e-06,6.288080732798234e-13,2.153946317530091e-08
2.0212264087215773e-07,0.11225652049809774,0.9,0.0,0.0,0.0,0.0,0.09994566135294182,2.0690471437977947e-05,2.441922971266429e-06,5.1167126784526715e-06,1.088131684518321e-05,8.618697227142989e-07,8.897771705589454e-06,3.309854070649122e-06,4.688375936798656e-06,7.422976757732794e-06,7.422976757732794e-06,3.577995055248525e-06,9.38950055512098e-06,1.0994571496696172e-08,8.147360842550414e-08,2.5816882296749904e-08,4.463670839442203e-09,1.986390354695247e-05,6.163387540511791e-06,2.5141986200075575e-05,8.512574671902613e-06,3.922370277503366e-06,6.093609092395074e-10,5.209913261337056e-06,6.410825159313273e-13,2.1971926798990386e-08
2.053205885062512e-07,0.11225673218645651,0.9,0.0,0.0,0.0,0.0,0.09994480176946452,2.1088171552874678e-05,2.4427680927107737e-06,5.152736959873503e-06,1.105583214923051e-05,8.618734218869949e-07,9.022312511193799e-06,3.3182565200315777e-06,4.723505444272547e-06,7.5403893232661074e-06,7.5403893232661074e-06,3.6031884277136804e-06,9.556249599044715e-06,1.0998376595975068e-08,8.150187367942595e-08,2.5816994696907435e-08,4.463703409263424e-09,2.025465933914884e-05,6.272583422238275e-06,2.5778022684741045e-05,8.676557759628314e-06,4.04552022039465e-06,6.109100939970413e-10,5.327922946474296e-06,6.533981771288282e-13,2.2404789192047595e-08
2.0851853614034465e-07,0.11225694442373699,0.9,0.0,0.0,0.0,0.0,0.09994394219302469,2.1487181766092466e-05,2.44354210111102e-06,5.187955176607921e-06,1.1230346211633085e-05,8.618757329890594e-07,9.14595140590471e-06,3.3262352524329562e-06,4.7578845560358465e-06,7.657800878991478e-06,7.657800878991478e-06,3.6278181441676646e-06,9.723147066796953e-06,1.100186151409304e-08,8.152776064573672e-08,2.581706524506806e-08,4.463729014214577e-09,2.0645760213374344e-05,6.381779532429867e-06,2.6418611873236486e-05,8.840594481792401e-06,4.170375688798663e-06,6.123813035654257e-10,5.446224226453416e-06,6.657541685164786e-13,2.2838027301343493e-08
2.1171648377443811e-07,0.11225715719875572,0.9,0.0,0.0,0.0,0.0,0.09994308262364403,2.188747404087188e-05,2.444250899226884e-06,5.222385335775172e-06,1.1404858998692633e-05,8.618768496956113e-07,9.268682817581024e-06,3.333810983809544e-06,4.79152871843034e-06,7.775211424917191e-06,7.775211424917191e-06,3.6518967950483233e-06,9.890185421006384e-06,1.1005052827653588e-08,8.155146669048944e-08,2.5817099842990367e-08,4.463748655962275e-09,2.103718671538634e-05,6.4909757042077435e-06,2.70636735862439e-05,9.004680250646833e-06,4.296924247738748e-06,6.137783523958015e-10,5.564802379939981e-06,6.7814962001994e-13,2.3271619408223253e-08
2.1491443140853158e-07,0.11225737050064487,0.9,0.0,0.0,0.0,0.0,0.09994222306134298,2.2289020917978178e-05,2.444899900852048e-06,5.256045042225567e-06,1.1579370481409191e-05,8.61876939051006e-07,9.390501649651902e-06,3.3410034684741357e-06,4.824453081506865e-06,7.892620961051548e-06,7.892620961051548e-06,3.675436689560585e-06,1.0057357493286293e-05,1.1007974912296479e-08,8.157317288249977e-08,2.5817103553402758e-08,4.463763203251038e-09,2.142892051289609e-05,6.600171793599074e-06,2.7713129333607047e-05,9.168810858155744e-06,4.425153388938453e-06,6.151048779267027e-10,5.683643406188368e-06,6.905836795326436e-13,2.370554504709486e-08
2.1811237904262504e-07,0.11225758431883903,0.9,0.0,0.0,0.0,0.0,0.09994136350614077,2.2691795504606656e-05,2.4454940713327636e-06,5.288951507526925e-06,1.1753880634834514e-05,8.618761452394079e-07,9.51140326570041e-06,3.3478315392095455e-06,4.856672503838026e-06,8.010029487402879e-06,8.010029487402879e-06,3.6984498619583517e-06,1.0224656467063886e-05,1.1010650123850735e-08,8.159304532551509e-08,2.5817080610033024e-08,4.46377341174642e-09,2.182094432750884e-05,6.7093676763831136e-06,2.8366902265999628e-05,9.332982444545001e-06,4.555050537251479e-06,6.163643478846799e-10,5.8027339915100965e-06,7.030555125007647e-13,2.4139784929372607e-08
2.213103266767185e-07,0.112257798643063,0.9,0.0,0.0,0.0,0.0,0.0999405039580556,2.3095771463468935e-05,2.4460379648295155e-06,5.321121558750217e-06,1.1928389437514815e-05,8.618745924587937e-07,9.631383474456894e-06,3.3543131461321823e-06,4.8882015572903024e-06,8.127437003979533e-06,8.127437003979533e-06,3.7209480776860667e-06,1.03920758611298e-05,1.1013098966813756e-08,8.161123627875877e-08,2.5817034808074166e-08,4.4637799218007095e-09,2.2213241871118903e-05,6.818563245386173e-06,2.9024917128592382e-05,9.497191469456635e-06,4.686603056882547e-06,6.175600674282242e-10,5.922061477148469e-06,7.155643016085273e-13,2.457432087237737e-08
2.2450827431081197e-07,0.11225801346331986,0.9,0.0,0.0,0.0,0.0,0.0999396444171045,2.3500923002058636e-05,2.446535758247932e-06,5.352571647058997e-06,1.2102896871009829e-05,8.618723877879254e-07,9.750438515192142e-06,3.360465394300679e-06,4.919054531753979e-06,8.24484351078988e-06,8.24484351078988e-06,3.7429428393831056e-06,1.0559609513884983e-05,1.101534024798855e-08,8.162788542954327e-08,2.581696944440414e-08,4.463783288175993e-09,2.2605797786400382e-05,6.927758408125593e-06,2.968710021660712e-05,9.66143468549278e-06,4.81979825740479e-06,6.186951861875287e-10,6.041613828514866e-06,7.281092465068231e-13,2.5009135732856353e-08
2.2770622194490543e-07,0.11225822876988029,0.9,0.0,0.0,0.0,0.0,0.09993878488330367,2.3907224862094737e-05,2.4469912824633837e-06,5.38331785610691e-06,1.2277402919477923e-05,8.6186962374786e-07,9.868565043500493e-06,3.3663045800704235e-06,4.949245439829455e-06,8.362249007842314e-06,8.362249007842314e-06,3.7644453927540455e-06,1.0727251568262038e-05,1.1017391215347052e-08,8.16431209588226e-08,2.581688717940619e-08,4.463783999809928e-09,2.29985975911296e-05,7.036953084781463e-06,3.0353379332654164e-05,9.825709113950634e-06,4.95462339957906e-06,6.197727048616828e-10,6.161379605742281e-06,7.406895633942669e-13,2.544421334478322e-08
2.309041695789989e-07,0.11225844455327186,0.9,0.0,0.0,0.0,0.0,0.09993792535666825,2.431465230914108e-05,2.4474080511465593e-06,5.413375910247641e-06,1.2451907569318807e-05,8.618663799978988e-07,9.985760117463308e-06,3.3718462262002473e-06,4.978788021468587e-06,8.479653495145243e-06,8.479653495145243e-06,3.7854667323078055e-06,1.0894996457298193e-05,1.1019267688451138e-08,8.165706032866987e-08,2.581679043802826e-08,4.463782466201392e-09,2.339162762608755e-05,7.1461472064704815e-06,3.102368374575705e-05,9.990012022566847e-06,5.0910657009804685e-06,6.207954816373946e-10,6.281347935511343e-06,7.53304484708214e-13,2.5879538461122333e-08
2.3410211721309236e-07,0.11225866080426933,0.9,0.0,0.0,0.0,0.0,0.09993706583721267,2.4723181122400176e-05,2.4477892869162736e-06,5.442761182561423e-06,1.262641080886509e-05,8.618627251407901e-07,1.010202118418346e-05,3.377105115722479e-06,5.007695748569907e-06,8.59705697270709e-06,8.59705697270709e-06,3.8060176069686014e-06,1.1062838890337248e-05,1.102098417768725e-08,8.166981128942676e-08,2.581668140386835e-08,4.46377903919712e-09,2.37848750062442e-05,7.255340713733264e-06,3.169794415197381e-05,1.0154340905105855e-05,5.229112341437323e-06,6.217662385865955e-10,6.401508484104383e-06,7.659532589057853e-13,2.6315096699302197e-08
