Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017)
5.902670808917729e-09,0.11224556085050215,0.9,0.0,0.0,0.0,0.0,0.09999841319159064,4.147309577948575e-07,3.620214955451762e-07,2.749988734866007e-07,2.8457957660288086e-07,2.0633153783948648e-07,2.4585092782448146e-07,2.3897618084221603e-07,2.388431767502079e-07,2.168326838081186e-07,2.189965062893204e-07,1.922885313584814e-07,1.9969811130028485e-07,1.6299704969617146e-09,1.1913415678616293e-08,6.078934505420576e-09,1.054517339412939e-09,5.527919957178361e-08,2.4523622519847175e-08,3.828587410519318e-08,2.3042039675435005e-08,3.107407278577359e-09,4.389125627177518e-11,7.863829750884926e-09,1.2858220514044136e-14,5.472383123821599e-11,8.521216718867126e-15,6.362310655621042e-15,8.49927855960777e-15,1.0107344202156544e-16,1.967279423111975e-16,1.0092812689091446e-10,9.875028360512927e-11,1.7050207807035228e-15,1.387937972469367e-09,4.302215680965796e-17,2.25660445681077e-15,6.738116050803775e-10,5.759425489695138e-17,3.965840648991262e-19,7.653738509589748e-14,3.8702420897981216e-20,6.569170676601157e-16,7.199413707462434e-20,1.1687272012032922e-22,3.910396535460263e-25,9.257569638813132e-22,7.274998137532977e-24,1.8791399910239728e-16,2.443018330789089e-23,6.019807784283492e-22,1.9159404023410351e-25,4.7252867724323266e-24,4.821383878072513e-19,5.22660079241504e-25,1.1247495194572772e-19,3.0997670759506647e-24,6.387778980929426e-14,2.7748590815354996e-16,8.1722499085025e-26,2.013975378116613e-24,1.9374432931010626e-16
6.358686833975937e-09,0.11224557629756463,0.9,0.0,0.0,0.0,0.0,0.0999982905807318,4.474588248984644e-07,3.876455685170195e-07,2.957708961104041e-07,3.068399352614945e-07,2.2003806759285382e-07,2.650569712085944e-07,2.5706563533453784e-07,2.569382752906071e-07,2.3358407679463786e-07,2.361051626095348e-07,2.0681289656621713e-07,2.154015203078623e-07,1.745340970110319e-09,1.2770385939340192e-08,6.491630470838616e-09,1.1257912379313396e-09,6.389562263850982e-08,2.8327357936833158e-08,4.432937321067793e-08,2.6631380597462313e-08,3.6080612586555634e-09,4.722171794871076e-11,9.12042081714394e-09,1.3872890266991665e-14,6.378852217312734e-11,9.187751095178164e-15,6.8626071356600536e-15,9.16323673806187e-15,1.1735789029617714e-16,2.270541097288437e-16,1.2523719545083981e-10,1.2316469855518287e-10,1.8383908474872687e-15,1.6117047816421207e-09,4.995823939303453e-17,2.434054512115912e-15,7.826222713728157e-10,6.689483203895064e-17,4.583617174297427e-19,9.575340344063751e-14,4.4887052172425436e-20,8.488202305548793e-16,8.316096480177308e-20,1.35946494363625e-22,4.8955836350779955e-25,1.154465889588365e-21,9.762957037513902e-24,2.5473031629294987e-16,3.0569903459997366e-23,7.502235012902084e-22,2.580111292144347e-25,6.337607268880663e-24,6.013297253274251e-19,6.544873958851101e-25,1.6332358249586113e-19,4.1602292446633375e-24,8.109987669563228e-14,3.207147706435134e-16,1.100621000959411e-25,2.7014132171173264e-24,2.239272925664681e-16
6.814702859034145e-09,0.11224559186109141,0.9,0.0,0.0,0.0,0.0,0.09999816796572307,4.802839256973608e-07,4.1295562755297236e-07,3.164761669050836e-07,3.2913386043988757e-07,2.334581879059996e-07,2.842921307709995e-07,2.7509842952847856e-07,2.749827871471597e-07,2.5033544007913663e-07,2.5324254338721065e-07,2.2129053660904644e-07,2.311436442178757e-07,1.8592976189853093e-09,1.3616854337932659e-08,6.895702813649084e-09,1.1955758094623887e-09,7.308936102753291e-08,3.2377144513644325e-08,5.080089059379474e-08,3.046457013296423e-08,4.146385304917969e-09,5.05417521419946e-11,1.046873118177933e-08,1.4890571843773306e-14,7.350090556246464e-11,9.855288730632745e-15,7.364135685018958e-15,9.828199665651191e-15,1.3486757459021198e-16,2.5941167783473774e-16,1.531149565622455e-10,1.5123102549817396e-10,1.9719620237995815e-15,1.8523280807825423e-09,5.741680683947986e-17,2.6119420496647314e-15,8.996758462207092e-10,7.689995322277827e-17,5.243364194129989e-19,1.185019351194063e-13,5.1523150843062956e-20,1.081127100641788e-15,9.505017464640686e-20,1.5651072769387452e-22,6.034871325825902e-25,1.4175842253490767e-21,1.2834486656854364e-23,3.3962940880273897e-16,3.766328139929663e-23,9.203819170040664e-22,3.40340246269124e-25,8.324411222795195e-24,7.384645904268104e-19,8.069865054713292e-25,2.311233697467611e-19,5.469543070873756e-24,1.0171259445088664e-13,3.668807268991802e-16,1.4519421948068868e-25,3.548590484721305e-24,2.5616097351708554e-16
7.72673490915056e-09,0.11224562333266096,0.9,0.0,0.0,0.0,0.0,0.09999792272235829,5.462247392444467e-07,4.626490473446655e-07,3.576873591520395e-07,3.738181166326351e-07,2.594630122211145e-07,3.2284871196554455e-07,3.109917811059171e-07,3.10920537525462e-07,2.8383807748622263e-07,2.876045945685961e-07,2.501062418073661e-07,2.6274336202942413e-07,2.083038526999921e-09,1.527879869272946e-08,7.67869359125153e-09,1.3308007936092204e-09,9.317434928037453e-08,4.1194412927782005e-08,6.50169118999296e-08,3.885057856258375e-08,5.336270229636839e-09,5.7150122409827523e-11,1.343935069024173e-08,1.6934936639650807e-14,9.483005570555441e-11,1.119324518697096e-14,8.370867469163938e-15,1.1161102183616038e-14,1.735700025522631e-16,3.300998148770576e-16,2.2046472317136827e-10,2.1925573411778967e-10,2.2396819797162232e-15,2.384242692700107e-09,7.390444223948411e-17,2.969021947140461e-15,1.1585925891878836e-09,9.903072825577871e-17,6.686719012406607e-19,1.763864333952435e-13,6.614406828706383e-20,1.6916322819569687e-15,1.2093569443351512e-19,2.021512622339195e-22,8.821848541692483e-25,2.0561739898906906e-21,2.1064398857877628e-23,5.783034523459182e-16,5.498897081887107e-23,1.3318063657384069e-21,5.62296772202439e-25,1.3630801549629923e-23,1.0713261453046565e-18,1.1802390913516133e-24,4.338908993682125e-19,8.978132308549583e-24,1.5489576077393513e-13,4.6788038975260765e-16,2.3991974985193405e-25,5.811498660694053e-24,3.2668027329088134e-16
8.638766959266975e-09,0.11224565525564684,0.9,0.0,0.0,0.0,0.0,0.09999767745973444,6.125512264329624e-07,5.111319740090296e-07,3.9863426225534726e-07,4.1862398316364785e-07,2.8439240031922924e-07,3.61518510813699e-07,3.4665188823317215e-07,3.466573995992904e-07,3.1734059591082617e-07,3.2208484867334174e-07,2.787368433442647e-07,2.9449590189455446e-07,2.301329280193912e-09,1.6900259383154175e-08,8.429303608769233e-09,1.4604335167134082e-09,1.1546672403912513e-07,5.093557192128853e-08,8.091214726527148e-08,4.817659544177591e-08,6.677510010871349e-09,6.371556603786979e-11,1.6773342102239475e-08,1.8991247438288373e-14,1.186355299209164e-10,1.2534835655814604e-14,9.38246253616979e-15,1.249791137138469e-14,2.1719525567844994e-16,4.0855497974874844e-16,3.0471192742460686e-10,3.046622551618608e-10,2.508130548496766e-15,2.9838709233092997e-09,9.249090765278044e-17,3.3278287490111705e-15,1.4507226792274378e-09,1.2400030486958898e-16,8.291866211554842e-19,2.5404264064405984e-13,8.25536699314764e-20,2.5441900590411968e-15,1.4953371509795222e-19,2.5387612342408707e-22,1.2364128869368998e-24,2.8595474087106737e-21,3.268619517174832e-23,9.378126453955903e-16,7.696403667372021e-23,1.8466938909920007e-21,8.781799642668188e-25,2.1090210764037854e-23,1.4901262693156945e-18,1.6550000308153602e-24,7.593548026789742e-19,1.393330475822129e-23,2.2726338433667665e-13,5.802022123582537e-16,3.7474579833594656e-25,8.992915309527413e-24,4.051048546774703e-16
9.55079900938339e-09,0.11224568762078166,0.9,0.0,0.0,0.0,0.0,0.09999743217614157,6.792612252790095e-07,5.584338906230817e-07,4.393186875306925e-07,4.6354344829128986e-07,3.0829082360803364e-07,4.0029938641140385e-07,3.8207466065043585e-07,3.821943423180994e-07,3.508429952242153e-07,3.566854263157311e-07,3.071835299269183e-07,3.263998804735344e-07,2.5143026239177284e-09,1.8482222439193992e-08,9.148871850349928e-09,1.5847052304280586e-09,1.399012728056073e-07,6.156241364817933e-08,9.846534652845798e-08,5.841972286344167e-08,8.170544165357844e-09,7.023732934182137e-11,2.0468316371630425e-08,2.105943708787372e-14,1.4484402676271468e-10,1.3879820196354594e-14,1.0398876761656474e-14,1.3838553168595854e-14,2.657575888980657e-16,4.94547640244552e-16,4.0752571729090346e-10,4.0923405133642716e-10,2.7772597288174132e-15,3.6513895052231517e-09,1.1318166379084137e-16,3.688346823405174e-15,1.7762255224736055e-09,1.5182228471353668e-16,1.0054865228119058e-18,3.5574944109284213e-13,1.0074023897397786e-19,3.705540584761752e-15,1.8073208971132874e-19,3.117677679281906e-22,1.6755469416356437e-24,3.8453648135738806e-21,4.849803298974512e-23,1.459968756731333e-15,1.0414649129174345e-22,2.475048266135099e-21,1.3112405004956533e-24,3.118973690028734e-23,2.0040799084966295e-18,2.2440196729896043e-24,1.2565027757248275e-18,2.067547928598477e-23,3.230647625459059e-13,7.035703953210763e-16,5.595994767447331e-25,1.3300653830886022e-23,4.912421508932917e-16
9.999999999999999e-09,0.11224572041908581,0.9,0.0,0.0,0.0,0.0,0.09999731135897715,7.122580476614803e-07,5.81306116648582e-07,4.592609690486096e-07,4.857069234024263e-07,3.1969560895765337e-07,4.1944021775376943e-07,3.9943293876810376e-07,3.996240824328545e-07,3.673438089739613e-07,3.7377202260148765e-07,3.2112707126150266e-07,3.4216870620659395e-07,2.6172831118927244e-09,1.9247160086362243e-08,9.492263597922997e-09,1.6440100741852523e-09,1.5270399125305544e-07,6.711071966652551e-08,1.0771382662621159e-07,6.379499178328631e-08,8.961829602115885e-09,7.34332051537086e-11,2.242013418704154e-08,2.2082423362806964e-14,1.5861394075042648e-10,1.454343918412469e-14,1.090124652840609e-14,1.4500242566678063e-14,2.914948118384509e-16,5.396037781756382e-16,4.6548143044838617e-10,4.683134182750389e-10,2.9100493307423766e-15,4.005165124357827e-09,1.2414744584981798e-16,3.866536094620391e-15,1.948859300444302e-09,1.6657791576078573e-16,1.098003255329977e-18,4.1610066688222375e-13,1.103471291241637e-19,4.414594530124843e-15,1.9702091969905778e-19,3.425729899147196e-22,1.925928794673316e-24,4.4032640140776934e-21,5.808940031430574e-23,1.791990846293871e-15,1.1961928716464596e-22,2.8291789360983136e-21,1.5753754601967244e-24,3.7293543865715754e-23,2.2949552192730716e-18,2.5800635574359376e-24,1.582508860871621e-18,2.476537529799468e-23,3.802673197963507e-13,7.6831035788433815e-16,6.723502656669119e-25,1.590418775726681e-23,5.364444485877741e-16
1.0462831059499806e-08,0.11224572041908581,0.9,0.0,0.0,0.0,0.0,0.09999718686992,7.463525837993239e-07,6.045835621652767e-07,4.797424451741199e-07,5.085688360765794e-07,3.3120091452285214e-07,4.39189217475761e-07,4.172562566212733e-07,4.1753233184718657e-07,3.8434527528859867e-07,3.9140838217408924e-07,3.354474826281961e-07,3.5845389526149705e-07,2.722088070336718e-09,2.0025649879471014e-08,9.838681964995686e-09,1.7038376239279417e-09,1.6641492972764128e-07,7.303831019600632e-08,1.176557823801926e-07,6.955762062382583e-08,9.815803844415852e-09,7.671470441444622e-11,2.452184414592539e-08,2.3139438747579596e-14,1.7338466499601767e-10,1.5227968925527263e-14,1.1420065411261574e-14,1.5182954194235682e-14,3.1927098477640066e-16,5.878558200137559e-16,5.305120923377903e-10,5.347019933975912e-10,3.0470235312730193e-15,4.386963307551505e-09,1.3598180352620392e-16,4.050560321882732e-15,2.135259065208449e-09,1.825101444425385e-16,1.1971871436810829e-18,4.86201618443547e-13,1.2069185782915258e-19,5.254444253061193e-15,2.1442330630484432e-19,3.7590929181446696e-22,2.209057748954129e-24,5.030932665214299e-21,6.937199148182322e-23,2.1952683710766446e-15,1.370953555193064e-22,3.2264568626255124e-21,1.887244322818396e-24,4.445509921034592e-23,2.62221736397219e-18,2.960218452597012e-24,1.986017914880058e-18,2.9576485787362354e-23,4.469486036933041e-13,8.377158566392113e-16,8.05478628603504e-25,1.8958929484770406e-23,5.849042853275025e-16
1.1374863109616221e-08,0.1122457536418539,0.9,0.0,0.0,0.0,0.0,0.09999694153945851,8.13823159992051e-07,6.496090530042236e-07,5.199073438711466e-07,5.536927925101333e-07,3.5316354249768337e-07,4.781859022730047e-07,4.5219307461752726e-07,4.5267233154877727e-07,4.178474359582549e-07,4.262557071949529e-07,3.6352987493570294e-07,3.906565258773793e-07,2.9248119771727766e-09,2.1531480285606454e-08,1.0499964517260604e-08,1.8180432180776872e-09,1.9494669761820566e-07,8.532814834619891e-08,1.3846323327782584e-07,8.156849264777922e-08,1.1613711909732814e-08,8.314702759388757e-11,2.89314582463038e-08,2.523118588695428e-14,2.0418892527496095e-10,1.6579061602478635e-14,1.2445983181708476e-14,1.6531041744131276e-14,3.777491559855478e-16,6.88264824075957e-16,6.752160287783041e-10,6.827460859184768e-10,3.3173778952584473e-15,5.190745833297347e-09,1.6089606731609762e-16,4.414453194001188e-15,2.527979774505097e-09,2.1607723406528548e-16,1.4039133817675918e-18,6.504990067592995e-13,1.4239642042427942e-19,7.282673063337999e-15,2.505042966721355e-19,4.463844136222748e-22,2.8465104895122394e-24,6.4332103649862995e-21,9.625138159392945e-23,3.2036075651811655e-15,1.7637044742857569e-22,4.110109197482636e-21,2.634452524140143e-24,6.144807201632095e-23,3.3533878461474626e-18,3.816688717512414e-24,3.02157528888426e-18,4.1038356843426023e-23,6.039497020674328e-13,9.823760681997491e-16,1.1244414727475671e-24,2.6207227092527635e-23,6.859079573811673e-16
1.2286895159732637e-08,0.11224578728064814,0.9,0.0,0.0,0.0,0.0,0.09999669618319289,8.816708218169815e-07,6.935377439590784e-07,5.598151904212509e-07,5.989082721930094e-07,3.742178868836212e-07,5.172873585439398e-07,4.868817452338506e-07,4.876153019636091e-07,4.5134947708066494e-07,4.612293307180781e-07,3.914318728005138e-07,4.230063353103067e-07,3.122597624517485e-09,2.300062937861536e-08,1.1133899166961438e-08,1.927525745554112e-09,2.2543757294266037e-07,9.839826693800184e-08,1.6086796697105158e-07,9.443107373444852e-08,1.3564683008908642e-08,8.953367797443135e-11,3.369465606702142e-08,2.7334612285296177e-14,2.371905270579608e-10,1.7932887229619392e-14,1.3476584240518666e-14,1.788274378835712e-14,4.412055477672711e-16,7.955669747833037e-16,8.43123530920503e-10,8.549971325050611e-10,3.588280609168549e-15,6.062879696847334e-09,1.8792885800882728e-16,4.7800092013992455e-15,2.95454262015442e-09,2.5253677540210444e-16,1.6252992678192887e-18,8.541359904721146e-13,1.6584164409678665e-19,9.895959616152748e-15,2.8887625278735435e-19,5.23277457729547e-22,3.597564228591145e-24,8.068817028874176e-21,1.3014814103468375e-22,4.554964335653955e-15,2.2253217645126455e-22,5.134814954625166e-21,3.5836002087893374e-24,8.276407805011877e-23,4.2062630086838826e-18,4.8266964602882194e-24,4.451148718553244e-18,5.549214919713869e-23,7.994760469262783e-13,1.1372948961339827e-15,1.5295955734125826e-24,3.5299233714915706e-23,7.940743310011813e-16
1.3198927209849052e-08,0.11224582132728692,0.9,0.0,0.0,0.0,0.0,0.09999645079960437,9.498934471752591e-07,7.363963489536423e-07,5.994677893773921e-07,6.442085255567171e-07,3.9440150687811233e-07,5.564915234269642e-07,5.213191233293438e-07,5.223622007930173e-07,4.848513984976439e-07,4.963311225242228e-07,4.191546346855915e-07,4.555018711240317e-07,3.315565289815942e-09,2.443399057847593e-08,1.1741616798407215e-08,2.032480514510517e-09,2.5783047361428375e-07,1.1221639676866387e-07,1.8485072462407074e-07,1.081246166209419e-07,1.566912365073136e-08,9.587407595911308e-11,3.880890189533482e-08,2.944965203101205e-14,2.72325330417255e-10,1.928924366983092e-14,1.4511822264387013e-14,1.9237988968558233e-14,5.096533403869946e-16,9.095613576687536e-16,1.0356636107264812e-09,1.0530383418971809e-09,3.859691233828483e-15,7.003497082088805e-09,2.170842550493327e-16,5.147211931407237e-15,3.415101057846081e-09,2.919018606500216e-16,1.8609877429877447e-18,1.1029913449651177e-12,1.9101508109747018e-19,1.3214905091939015e-14,3.294444506426031e-19,6.066733383486457e-22,4.471971401022907e-24,9.954038118394143e-21,1.721403095199671e-22,6.330049651574077e-15,2.761413448018146e-22,6.309020997340454e-21,4.7678744305990934e-24,1.0902992110918427e-22,5.1893404091157435e-18,6.003682954760132e-24,6.37832724975038e-18,7.339679512064627e-23,1.0392963548409428e-12,1.3022224450025887e-15,2.035086233672501e-24,4.650182910655697e-23,9.092289258883059e-16
1.4110959259965468e-08,0.11224585577383642,0.9,0.0,0.0,0.0,0.0,0.09999620538721823,1.018488923888564e-06,7.782109312664223e-07,6.388669427004748e-07,6.895870866170716e-07,4.1375040855588433e-07,5.957963533786925e-07,5.555022803963351e-07,5.569139828815235e-07,5.183532000464671e-07,5.315628948063691e-07,4.4669931161388616e-07,4.881416666194526e-07,3.5038323210314474e-09,2.5832435544149585e-08,1.232420153812885e-08,2.133094756680582e-09,2.9207016955359307e-07,1.2675160300430273e-07,2.1039270552914713e-07,1.2262887936431521e-07,1.7927432280178975e-08,1.0216768185412738e-10,4.427162915199127e-08,3.1576239520959543e-14,3.095312816218602e-10,2.0647937279661416e-14,1.5551650476221243e-14,2.0596706595190708e-14,5.831054515787667e-16,1.030053577022212e-15,1.2542101960406702e-09,1.2784068754325844e-09,4.131571029122504e-15,8.012720181344255e-09,2.483660280899205e-16,5.516044810183723e-15,3.90980701360026e-09,3.341854510547016e-16,2.110630441947824e-18,1.4033184145555925e-12,2.179041297007715e-19,1.7375846743042407e-14,3.7211808143214617e-19,6.966575438809592e-22,5.479577308919125e-24,1.2104832003259643e-20,2.2336958374229225e-22,8.620927408231868e-15,3.3775895461718087e-22,7.640827780660251e-21,6.222891231695179e-24,1.409016585580012e-22,6.310946932357636e-18,7.361266303550654e-24,8.923641542098536e-18,9.523798376866904e-23,1.3295280216509993e-12,1.476914905814904e-15,2.6560843268491396e-24,6.009413442157234e-23,1.0312015113822156e-15
1.5022991310081883e-08,0.11224589061260172,0.9,0.0,0.0,0.0,0.0,0.09999595994460223,1.087455149677777e-06,8.190069193761647e-07,6.780144494283006e-07,7.350377612431847e-07,4.3229910908987827e-07,6.351998240922646e-07,5.894284971511624e-07,5.912716001999272e-07,5.518548815609919e-07,5.669264040669291e-07,4.740670472161248e-07,5.209242419562115e-07,3.687513207988831e-09,2.7196814703697558e-08,1.2882692677882056e-08,2.2295479614913666e-09,3.281032159703142e-07,1.4197423001280117e-07,2.3747555239185305e-07,1.379241130350269e-07,2.0339999353147857e-08,1.0841399450414082e-10,5.008024255416743e-08,3.371430945977402e-14,3.487483481286873e-10,2.200878255795242e-14,1.6596021680877346e-14,2.19588266446826e-14,6.615745389812109e-16,1.1568555210502668e-15,1.5000839697857484e-09,1.532595337781171e-09,4.403882883709126e-15,9.090661615797374e-09,2.8177765002704703e-16,5.886491115389651e-15,4.438810869416649e-09,3.7940037568641735e-16,2.3738874813591237e-18,1.7617356172232657e-12,2.46496044930939e-19,2.253168639338657e-14,4.1681008982493393e-19,7.933161217308223e-22,6.630319646411905e-24,1.453683642220437e-20,2.8503894902414787e-22,1.1531604282201036e-14,4.07946021359146e-22,9.138005018619066e-21,7.986671852269965e-24,1.7906260199739975e-22,7.579242162317101e-18,8.913242899132902e-24,1.2225900217271388e-17,1.2152707246886738e-22,1.6766254809092988e-12,1.661134407799754e-15,3.4087736277645144e-24,7.636661499427349e-23,1.1598260029659333e-15
1.5935023360198297e-08,0.11224592583611857,0.9,0.0,0.0,0.0,0.0,0.09999571447036529,1.1567900321411487e-06,8.588091224199149e-07,7.169121053582791e-07,7.805546159129063e-07,4.500806982956007e-07,6.746999304134843e-07,6.230952563382589e-07,6.254360018288776e-07,5.853564428727682e-07,6.024233529448811e-07,5.012589777782974e-07,5.538481052350732e-07,3.866719651973214e-09,2.852795777259002e-08,1.3418086531513633e-08,2.3220121962265023e-09,3.6587788923336913e-07,1.5785584848434888e-07,2.6608133715766406e-07,1.5399104971046652e-07,2.2907207410898496e-08,1.1461254996689394e-10,5.623212020406685e-08,3.586379685918028e-14,3.8991843211058553e-10,2.3371601809036302e-14,1.764488829964507e-14,2.332427975652006e-14,7.450730025641716e-16,1.2897851361455719e-15,1.7745541437028964e-09,1.8170532139161345e-09,4.676591247650778e-15,1.0237424838444095e-08,3.1732230949619973e-16,6.25853398841935e-15,5.002261450082199e-09,4.275593303150429e-16,2.650427253474429e-18,2.1852172596189666e-12,2.7677794891995373e-19,2.885268220390293e-14,4.634370189327658e-19,8.967356635431487e-22,7.934228046738414e-24,1.7265374846466156e-20,3.584103856110703e-22,1.5178591078991214e-14,4.872633932459207e-22,1.0808006665904607e-20,1.0099618161789943e-23,2.2422143948587393e-22,9.00222170197277e-18,1.0673588802030525e-23,1.6443535756709375e-17,1.5280002785136596e-22,2.0873689484662876e-12,1.8546488737905982e-15,4.310337685266492e-24,9.562023485303121e-23,1.294940361293826e-15
