Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869)
1.480068642660495e-08,0.11224588208545314,0.9,0.0,0.0,0.0,0.0,0.09999601977331353,1.0706107982738101e-06,8.091555604792582e-07,6.684954668799094e-07,7.239529826770694e-07,4.2784986910150865e-07,6.255863717259757e-07,5.811829112135809e-07,5.829148567339398e-07,5.436889653454845e-07,5.582974159814991e-07,4.6741164405785924e-07,5.129205152275776e-07,3.6431581938871856e-09,2.6867346306177323e-08,1.2748728515074121e-08,2.206411921996043e-09,3.1915780530798037e-07,1.3820180572187503e-07,2.3073312052918666e-07,1.341209373589594e-07,1.9738587987814528e-08,1.068958603277704e-10,4.863267346771578e-08,3.319210704018171e-14,3.3900712044952514e-10,2.1676892234657932e-14,1.6341043388722013e-14,2.162650439367404e-14,6.420135829741726e-16,1.1253762889312426e-15,1.4375613820824283e-09,1.4679025895574985e-09,4.3374698629874784e-15,8.821577563214966e-09,2.734371978004574e-16,5.7960482189694356e-15,4.306698678215892e-09,3.681085250861758e-16,2.294975396243193e-18,1.6686480706092856e-12,2.3937064072753257e-19,2.1175401980493192e-14,4.0573472806911137e-19,7.6913092276364e-22,6.334952814086987e-24,1.3918901406061856e-20,2.6861513108810274e-22,1.0758987130061887e-14,3.8998301585221584e-22,8.763940501639143e-21,7.493435839408542e-24,1.6830082416229308e-22,7.253806484558108e-18,8.514477266269462e-24,1.1344033793730083e-17,1.1452781873437598e-22,1.5864197552835349e-12,1.6151905120394449e-15,3.1981688852114677e-24,7.1774777092889e-23,1.1171149474297413e-15,1.6855859483994754e-13,7.94486694144056e-20,6.021308925537225e-20,1.5367663753194562e-22,8.042873290741346e-20,8.320617037251211e-24,6.919104552543781e-20,7.293027473676491e-16,4.297085076303429e-24,9.64721503140349e-23,4.166100611693808e-16,3.874080078871374e-12,8.904976653146381e-19,7.17537326448025e-21,1.8874351635918502e-16,1.5172246220871064e-13
1.513076584879377e-08,0.11224589475550732,0.9,0.0,0.0,0.0,0.0,0.09999593093866337,1.0956292659882008e-06,8.237616367708152e-07,6.826239561052325e-07,7.404131374559502e-07,4.3443969723187615e-07,6.398625429248579e-07,5.934204525679463e-07,5.953188145620965e-07,5.558137567244219e-07,5.711172681853384e-07,4.772885576905668e-07,5.24807512099677e-07,3.7089209741522238e-09,2.7355831255629153e-08,1.2947144606412602e-08,2.2406790159224354e-09,3.3247727796364275e-07,1.438169994783235e-07,2.407768491085716e-07,1.3977953672322578e-07,2.0636222479562203e-08,1.0914897274120627e-10,5.0789374222392205e-08,3.396772018674787e-14,3.535127537668355e-10,2.2169727025061673e-14,1.6719732634224596e-14,2.212000950878722e-14,6.712092137051847e-16,1.1722479963293052e-15,1.5309999740462262e-09,1.5646048486417015e-09,4.4360887566729705e-15,9.222586554791148e-09,2.858667538856828e-16,5.9303724495302875e-15,4.503595996796885e-09,3.849376641353377e-16,2.391801795692917e-18,1.8082490994651938e-12,2.499866108629393e-19,2.3215554368177136e-14,4.2222019239702786e-19,8.051963586512924e-22,6.777361683127825e-24,1.4840850293876924e-20,2.934807167006804e-22,1.1921860102052312e-14,4.1686496328651627e-22,9.32012101073566e-21,8.248506782191982e-24,1.848190916546994e-22,7.740129723637157e-18,9.1119098450901e-24,1.2674458636079601e-17,1.252906825517734e-22,1.721711559730801e-12,1.6836135323626302e-15,3.520331754695404e-24,7.881746524733995e-23,1.1645058240210775e-15,1.7570928565417257e-13,8.529555534397369e-20,6.519032176396572e-20,1.6805858670744355e-22,8.759113807868464e-20,8.901681817228304e-24,7.211023484353438e-20,7.601976147853127e-16,4.7307638093101565e-24,1.0593335474379694e-22,3.043402095071873e-16,4.11130836416397e-12,9.481584080235868e-19,7.493577711737856e-21,1.966456730889689e-16,1.580746702634976e-13
1.5460845270982587e-08,0.11224590747584295,0.9,0.0,0.0,0.0,0.0,0.09999584209984981,1.1206959892753972e-06,8.382379280323137e-07,6.967197467900479e-07,7.568818687409128e-07,4.409295594005919e-07,6.541513407452581e-07,6.056239701660876e-07,6.076974789296143e-07,5.679385323561665e-07,5.839546334108523e-07,4.871424606223432e-07,5.367129922770645e-07,3.7740993824827505e-09,2.783997568118275e-08,1.3142550779577273e-08,2.2744262880076294e-09,3.460240734190493e-07,1.4951806942499933e-07,2.510197796121184e-07,1.4553890954222513e-07,2.1554119137559538e-08,1.1139582248621151e-10,5.2990996368088073e-08,3.474482775050053e-14,3.682732992346999e-10,2.266281746421782e-14,1.70990099253829e-14,2.261395003788885e-14,7.010638410562772e-16,1.2199193997753569e-15,1.628203879991218e-09,1.6652943652226715e-09,4.5347590364821384e-15,9.63261167380201e-09,2.985757580167128e-16,6.064905535813589e-15,4.7050075740202965e-09,4.0215262760799694e-16,2.4903530055342014e-18,1.9564802080465067e-12,2.608238772877316e-19,2.5410945972083998e-14,4.389581233432867e-19,8.421162218745098e-22,7.235857410937605e-24,1.5810253468468946e-20,3.182469566102752e-22,1.3182967182215946e-14,4.4482871819791025e-22,9.921901640148733e-21,8.93411143943497e-24,1.9928926212476448e-22,8.241995483012076e-18,9.730355712762617e-24,1.4127221180753385e-17,1.3575218647480872e-22,1.8654446860082343e-12,1.7527578976143216e-15,3.812889117247255e-24,8.498696869897714e-23,1.2127459170518317e-15,1.8298811268212136e-13,9.349179975032072e-20,7.108368185533191e-20,1.823045422712484e-22,9.529828241904651e-20,9.504222669273301e-24,7.508141172316021e-20,7.91418189170971e-16,5.1255156887677085e-24,1.1428100968553627e-22,4.224368975701309e-16,4.357385924279562e-12,1.0096160302449305e-18,7.818409961571118e-21,2.046733671491632e-16,1.6452779279637907e-13
1.5790924693171405e-08,0.11224592024611477,0.9,0.0,0.0,0.0,0.0,0.09999575325680847,1.1458108693189183e-06,8.525855873277216e-07,7.107829239318722e-07,7.733589047838389e-07,4.4732097203047264e-07,6.684526708555101e-07,6.177933521097618e-07,6.200508947163803e-07,5.800632922326798e-07,5.968095905318576e-07,4.969734064457822e-07,5.48636884612332e-07,3.8386986401545915e-09,2.831981814683133e-08,1.3334992693195532e-08,2.307661623660204e-09,3.5979580295958695e-07,1.553037127197454e-07,2.6146107798519016e-07,1.5139816012557463e-07,2.2492295796816187e-08,1.136363889866029e-10,5.523741466899063e-08,3.552342675493824e-14,3.8328607368567946e-10,2.3156155600994792e-14,1.7478873045664595e-14,2.310832282481565e-14,7.315780279812515e-16,1.2683822209309556e-15,1.7292313704820882e-09,1.7700382626286672e-09,4.633479072967045e-15,1.0051657489367792e-08,3.1156434400503916e-16,6.1996466829012855e-15,4.910940405562361e-09,4.1975400222744046e-16,2.590613235393755e-18,2.1136852146564777e-12,2.718816606629222e-19,2.7770329806786597e-14,4.559443092259962e-19,8.79934207167996e-22,7.715946362776003e-24,1.6816366791284445e-20,3.4546189621676766e-22,1.4548322242555153e-14,4.74050292187481e-22,1.054183670589239e-20,9.693209927186814e-24,2.1536480283347294e-22,8.76348320810603e-18,1.0378389872557049e-23,1.5710618599101765e-17,1.472590100929101e-22,2.017952547714644e-12,1.823222128531946e-15,4.136775153616643e-24,9.184047260449802e-23,1.2618276785445842e-15,1.9039393703098123e-13,1.0231116182766114e-19,7.746976200091337e-20,1.9777822143917494e-22,1.0354619847507527e-19,1.0135110776518718e-23,7.810411409299973e-20,8.232347190536753e-16,5.5624605639858454e-24,1.2353875661870072e-22,4.861333735484011e-16,4.612741321680041e-12,1.0732367983118844e-18,8.14985153620174e-21,2.128246939963327e-16,1.7108029882037525e-13
1.6121004115360223e-08,0.11224593306598092,0.9,0.0,0.0,0.0,0.0,0.09999566440947559,1.1709738074712536e-06,8.668057574334708e-07,7.248135724658953e-07,7.898439780691653e-07,4.5361542836174246e-07,6.82766439250636e-07,6.299284898120793e-07,6.323791067523576e-07,5.921880363459086e-07,6.096822175357271e-07,5.067814486284989e-07,5.605791177743048e-07,3.902723917887652e-09,2.879539687237131e-08,1.3524515307880033e-08,2.340392787739397e-09,3.737901060342137e-07,1.6117264643782614e-07,2.7209991723516353e-07,1.5735640077736797e-07,2.3450770158202126e-08,1.1587065231654937e-10,5.752850347727717e-08,3.6303514215143844e-14,3.985484256329525e-10,2.3649733583361727e-14,1.785931976497416e-14,2.3603124709073886e-14,7.627523352903058e-16,1.3176282607691978e-15,1.8341398708801105e-09,1.878902955071707e-09,4.732247262238803e-15,1.0479728421863814e-08,3.2483264207681297e-16,6.334595092464996e-15,5.121401460116008e-09,4.3774237368665896e-16,2.6925669046148168e-18,2.280213847426506e-12,2.8315920535196866e-19,3.030277334030815e-14,4.731746575477407e-19,9.186878101123093e-22,8.222347704022252e-24,1.7853139404722296e-20,3.7619491469700746e-22,1.6024165435706794e-14,5.046822643756445e-22,1.1156789860609002e-20,1.0646710708382165e-23,2.3613803753438415e-22,9.313111216177211e-18,1.1063351585542304e-23,1.7433314841266963e-17,1.6060903949206044e-22,2.179573907708725e-12,1.89548117942408e-15,4.543523587438715e-24,1.0069584576107657e-22,1.311743627893082e-15,1.9792562997289854e-13,1.090153804812801e-19,8.340160717138945e-20,2.154686559486041e-22,1.1217058610181345e-19,1.0800242855597589e-23,8.117788400560204e-20,8.558616593306592e-16,6.110241072179432e-24,1.3542564005466436e-22,2.684575295956501e-16,4.877744048777269e-12,1.1375834604032058e-18,8.487883897095e-21,2.210977782058612e-16,1.777306807559856e-13
1.645108353754904e-08,0.11224594593510383,0.9,0.0,0.0,0.0,0.0,0.0999955755577881,1.1961847052536254e-06,8.808995710784855e-07,7.388117772616778e-07,8.0633682519674e-07,4.5981439909323446e-07,6.970925522513427e-07,6.420292779204094e-07,6.446821598174083e-07,6.043127646877965e-07,6.22572591542644e-07,5.165666405136651e-07,5.725396202594768e-07,3.966180263938863e-09,2.9266749738999383e-08,1.3711162905534952e-08,2.372627427889353e-09,3.8800464958265264e-07,1.6712360702103578e-07,2.8293547728215257e-07,1.6341275166822702e-07,2.4429559789283197e-08,1.18098592970352e-10,5.986413675539527e-08,3.708508691106084e-14,4.1405773451153145e-10,2.4143543197212656e-14,1.8240347711708277e-14,2.4098352264033682e-14,7.945873586972995e-16,1.3676490824809354e-15,1.9429859800761585e-09,1.991954162806827e-09,4.831062028438568e-15,1.0916828747115195e-08,3.383807960272762e-16,6.469749940732681e-15,5.336397679266889e-09,4.561183516646007e-16,2.7961997678971654e-18,2.4564216447794256e-12,2.946561776795613e-19,3.3017666900383646e-14,4.906461321268013e-19,9.583123451782318e-22,8.746798321714947e-24,1.8940519609190956e-20,4.0642900173230317e-22,1.7616969108449017e-14,5.364912449310573e-22,1.1815442305409562e-20,1.1551500320080747e-23,2.553472555607095e-22,9.88360507155928e-18,1.1772164299339517e-23,1.9304356187733645e-17,1.7361375245080308e-22,2.3506527562532106e-12,1.968477408461481e-15,4.929504508425422e-24,1.0888405773846487e-22,1.3624863508185744e-15,2.0558207277959847e-13,1.169456971757766e-19,8.979458330226925e-20,2.331488167773137e-22,1.2127500165646517e-19,1.1489410772308096e-23,8.430226756564853e-20,8.888214557085342e-16,6.63098762094317e-24,1.464745075406821e-22,2.5875096085706517e-16,5.152046029527217e-12,1.2056267245657146e-18,8.832488448748303e-21,2.2949077266319665e-16,1.8447745378128664e-13
1.678116295973786e-08,0.11224595885314899,0.9,0.0,0.0,0.0,0.0,0.09999548670168358,1.2214434643559372e-06,8.948681508497967e-07,7.527776231227273e-07,8.228371868667633e-07,4.659193324648167e-07,7.114309165038868e-07,6.540956143064085e-07,6.569600986412711e-07,6.164374772502856e-07,6.354807888080878e-07,5.263290353200787e-07,5.845183203934809e-07,4.029072720205524e-09,2.97339142900361e-08,1.3894979091837864e-08,2.40437307496772e-09,4.0243712794865313e-07,1.731553502068821e-07,2.9396694493979244e-07,1.6956634081503544e-07,2.542868212443743e-08,1.2032019202839149e-10,6.224418807876473e-08,3.786814175115898e-14,4.2981141058261e-10,2.463757660029456e-14,1.8621954578562593e-14,2.4594002216343745e-14,8.270836694698751e-16,1.4184365188452937e-15,2.055825472902349e-09,2.1092569140840346e-09,4.929921818527827e-15,1.1362962596937812e-08,3.522089359291262e-16,6.6051104140471985e-15,5.555935977477858e-09,4.748825304505176e-16,2.9014970891345006e-18,2.642669944346896e-12,3.063720213890722e-19,3.592472455440572e-14,5.083552331734232e-19,9.98796322215974e-22,9.287794303075402e-24,2.0078900065852393e-20,4.370904575896957e-22,1.933343840427935e-14,5.694446707352923e-22,1.252918486568335e-20,1.2353938022392381e-23,2.715865520645793e-22,1.0465486094930598e-17,1.2502378826794404e-23,2.1333173325588243e-17,1.8634891833081935e-22,2.5315382974806516e-12,2.042006406440181e-15,5.271851163162287e-24,1.1580599146028056e-22,1.4140484991442254e-15,2.1336215670115e-13,1.2898788633092985e-19,9.782380548324403e-20,2.5060179952293416e-22,1.3115437720435199e-19,1.2200789017304582e-23,8.747681492876466e-20,9.220218118260369e-16,7.094260066696398e-24,1.5589775139651835e-22,5.476352808302001e-16,5.435696655782834e-12,1.2781812526776893e-18,9.183646538278258e-21,2.3800185845892727e-16,1.9131915574721987e-13
1.7111242381926677e-08,0.11224597181978586,0.9,0.0,0.0,0.0,0.0,0.0999953978411002,1.246749986636543e-06,9.087126092733522e-07,7.667111947839996e-07,8.393448077911525e-07,4.719316547425393e-07,7.257814389792966e-07,6.661274000073954e-07,6.692129679034281e-07,6.285621740253261e-07,6.484068847374296e-07,5.360686861425732e-07,5.965151463397574e-07,4.091406369308859e-09,3.019692773518401e-08,1.4076006810847218e-08,2.435637145568409e-09,4.1708526237003715e-07,1.7926665061176982e-07,3.0519351380211726e-07,1.7581630398090955e-07,2.644815446550939e-08,1.2253543142114973e-10,6.466853065229583e-08,3.865267591590682e-14,4.45806894362126e-10,2.513182660895069e-14,1.9004138204063486e-14,2.509007161202925e-14,8.602417909944244e-16,1.4699828668811023e-15,2.172713314332822e-09,2.2308755566388373e-09,5.028825099778308e-15,1.181813396231717e-08,3.663171674572275e-16,6.740675722997964e-15,5.780023241997937e-09,4.940354723555253e-16,3.0084429420408523e-18,2.8393258097348307e-12,3.18305711435126e-19,3.903399021173704e-14,5.262974153655787e-19,1.0402408260160538e-21,9.858135518723316e-24,2.1245827342157867e-20,4.72475906119664e-22,2.118051552922483e-14,6.039351660755968e-22,1.3230185324145859e-20,1.340150410290551e-23,2.937688591704805e-22,1.1076728662690272e-17,1.3274044739039515e-23,2.35295933545956e-17,2.01496396982943e-22,2.7225848597759447e-12,2.1174848319464336e-15,5.7186716751298355e-24,1.2526034360937762e-22,1.4664227899296608e-15,2.2126478284026159e-13,1.3869199271125788e-19,1.0542681047259703e-19,2.7083561928008973e-22,1.4149396420052048e-19,1.2950300755953461e-23,9.070108025346068e-20,9.561023878897991e-16,7.697246510619152e-24,1.686426160548187e-22,4.681584807206456e-16,5.7295016566474455e-12,1.3510559130697429e-18,9.541339457547849e-21,2.4662924428014176e-16,1.9825434668819713e-13
1.7441321804115495e-08,0.11224598483468753,0.9,0.0,0.0,0.0,0.0,0.09999530897597692,1.2721041741221046e-06,9.224340491313852e-07,7.806125769095987e-07,8.558594366118141e-07,4.778527706659906e-07,7.401440269726229e-07,6.781245391718625e-07,6.81440812232979e-07,6.406868550048859e-07,6.613509538994304e-07,5.457856459524045e-07,6.08530026107583e-07,4.153186136746804e-09,3.0655826954506424e-08,1.4254288358471898e-08,2.4664269443478294e-09,4.319468005078835e-07,1.8545630134665302e-07,3.1661438413883584e-07,1.8216178458838288e-07,2.7487993982404544e-08,1.2474429344774727e-10,6.713703732631684e-08,3.943868623853316e-14,4.620416560897253e-10,2.5626285445601152e-14,1.9386896222378968e-14,2.558655710155295e-14,8.940622999050057e-16,1.5222800261741879e-15,2.293703672643992e-09,2.3568737683357846e-09,5.127770367952616e-15,1.2282346696330504e-08,3.8070561847826905e-16,6.8764450419798666e-15,6.008666332780402e-09,5.135777759551658e-16,3.11702329147975e-18,3.0467619599419813e-12,3.30456842365168e-19,4.23558435178872e-14,5.444696527004265e-19,1.0825971596428164e-21,1.0451591650364137e-23,2.245776541913034e-20,5.091284406743827e-22,2.3165383878372497e-14,6.3978959874326e-22,1.395589027393429e-20,1.4508072440164928e-23,3.170949158529969e-22,1.1713535945208041e-17,1.407728444092008e-23,2.590385120413833e-17,2.1726542974858913e-22,2.924151809416469e-12,2.1941043030500608e-15,6.1906256579625646e-24,1.352013856888233e-22,1.5196020048339293e-15,2.292888620345544e-13,1.4817228231887775e-19,1.1310850297734584e-19,2.9209918930258525e-22,1.5232931488723082e-19,1.373026130741478e-23,9.397462164069392e-20,9.906981772872654e-16,8.334411987129439e-24,1.8205302979844905e-22,3.9329975743937416e-16,6.033225608333759e-12,1.4265302612159804e-18,9.90554844688654e-21,2.553711658500397e-16,2.052816083722384e-13
1.7738393284085433e-08,0.11224599658909781,0.9,0.0,0.0,0.0,0.0,0.0999952289934343,1.2949636157699097e-06,9.346790676803015e-07,7.930963686864325e-07,8.707283896859845e-07,4.831049374273371e-07,7.530805958245644e-07,6.88892264893224e-07,6.924245126574957e-07,6.515990543747317e-07,6.730160442219134e-07,5.545115526467591e-07,6.193587942949625e-07,4.2083184026151035e-09,3.1065348806291826e-08,1.4412428215867914e-08,2.493738208939265e-09,4.4550280454062144e-07,1.9109299378443655e-07,3.2705863955961027e-07,1.8795368271534884e-07,2.8441277567822266e-08,1.2672680239881186e-10,6.939634827054388e-08,4.0147355058206955e-14,4.768554571659116e-10,2.6071470667646615e-14,1.9731867601034294e-14,2.6033747074510886e-14,9.250675678039322e-16,1.5699828315180114e-15,2.40614678082624e-09,2.4740687850344274e-09,5.2168557832456184e-15,1.2707871601823896e-08,3.938949122779169e-16,6.998811176593175e-15,6.218345993661389e-09,5.314992435258195e-16,3.2161314627842286e-18,3.242984218085163e-12,3.4157838533985487e-19,4.553612573230253e-14,5.610187870788418e-19,1.1214693602881795e-21,1.1001858106931964e-23,2.3593684807154034e-20,5.4243743155429865e-22,2.5075710043457465e-14,6.731274272576868e-22,1.4652626254785873e-20,1.5443803747642113e-23,3.3620224255425235e-22,1.230063060391212e-17,1.482145574438285e-23,2.820152754476008e-17,2.3131487037960865e-22,3.1148580343749585e-12,2.263574241939832e-15,6.5897154553825324e-24,1.433437368720613e-22,1.5681455940550044e-15,2.3661348327239614e-13,1.5929803062963617e-19,1.2106682528437143e-19,3.1125470959872594e-22,1.6270264454333013e-19,1.4453819747884048e-23,9.696257785567296e-20,1.0220657570833848e-15,8.874335269073975e-24,1.9310001780986626e-22,5.423930491586009e-16,6.3149580616011754e-12,1.4981220296416983e-18,1.0238892231089297e-20,2.6333538669865764e-16,2.1168370952389413e-13
1.803546476405537e-08,0.11224600838210695,0.9,0.0,0.0,0.0,0.0,0.09999514900712167,1.3178615158257739e-06,9.468261166497814e-07,8.055542170761748e-07,8.856026408916953e-07,4.882853419622913e-07,7.660267957906174e-07,6.996317862100855e-07,7.033880114587836e-07,6.625112409379296e-07,6.846958057918822e-07,5.632191608701436e-07,6.302020749562407e-07,4.2630095746278465e-09,3.147159416932206e-08,1.4568407353496014e-08,2.520676310958869e-09,4.592282570273626e-07,1.9679133294488806e-07,3.3765906301592264e-07,1.938216485167697e-07,2.941108469854332e-08,1.2870411969585958e-10,7.169123569322129e-08,4.085721491547436e-14,4.918592450884554e-10,2.6516813755222358e-14,2.007730070624474e-14,2.6481269197535545e-14,9.566102128738395e-16,1.6182818270218176e-15,2.5219945483141928e-09,2.5949077855570996e-09,5.305972941318806e-15,1.314072564497664e-08,4.0731135542410194e-16,7.121341305716789e-15,6.431726370587719e-09,5.497369872908729e-16,3.316541197607796e-18,3.4485245464924134e-12,3.5287505120700654e-19,4.890533315585042e-14,5.777488400038622e-19,1.1610959584808723e-21,1.1572791786472207e-23,2.476150841735977e-20,5.786031133987759e-22,2.710924443835416e-14,7.076462454137107e-22,1.536330505551542e-20,1.6464194374785754e-23,3.5714493481679813e-22,1.2904863028890602e-17,1.559413556856223e-23,3.065993004069708e-17,2.4656544742407984e-22,3.314649865465142e-12,2.3341085039448333e-15,7.024871121849555e-24,1.5226766656116875e-22,1.6173302044908573e-15,2.4403482665307424e-13,1.7119954402270228e-19,1.2959744817961693e-19,3.3176938512259192e-22,1.736507921088172e-19,1.520452029385025e-23,9.998977628101842e-20,1.0539139079183492e-15,9.462892153254054e-24,2.0518585641582265e-22,6.224324719432466e-16,6.605006673029033e-12,1.5715386847400449e-18,1.057748504836777e-20,2.7138972527969656e-16,2.1815825274433637e-13
