Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124)
3.3136498387158245e-10,0.11224538202993171,0.9,0.0,0.0,0.0,0.0,0.09999991092741675,2.283911705506998e-08,2.2062227857604136e-08,1.574365892857759e-08,1.5775798988758758e-08,1.3258208275779944e-08,1.3660748115929877e-08,1.363921572763014e-08,1.3637872568360944e-08,1.2172715897126971e-08,1.217934731219184e-08,1.1008505270764524e-08,1.1032185195540878e-08,9.932923282859415e-11,5.477039384503117e-10,2.717728611489538e-10,5.0902405893733534e-11,1.5356532016714056e-10,5.31134223589678e-11,1.2464212787278876e-10,7.719797330556644e-11,9.725876460265815e-12,2.4047194089179024e-12,2.3130313524217915e-11,7.080906796954177e-16,4.191301926613592e-14,4.723727364447694e-16,3.514772793753769e-16,4.722569968386222e-16,3.163373962870727e-19,2.6696623902547343e-18,1.9424803313096187e-13,1.4432820138213632e-14,9.451763651064778e-17,4.336256574201656e-12,1.3440678331323148e-19,1.246610206008725e-16,2.100644711326533e-12,1.795292862825217e-19,1.3209239774326381e-21,1.2210042672588278e-16,1.1383065946427712e-22,9.124924354836927e-20,1.5592128206376458e-22,3.5666260377458344e-25,-7.517748449897827e-29,-7.774085353641502e-26,3.8205301904636854e-28,1.5451304716570753e-20,-3.764585291219897e-26,2.0124855553501512e-25,1.4294576543485198e-29,2.041664227128389e-28,8.523166505922578e-23,-9.917562930053989e-29,6.199349771947348e-26,1.5498218423439882e-28,8.156715950677443e-17,9.270806968103484e-19,6.086678400024397e-30,8.692724775795263e-29,4.198267933938721e-19,6.334348416228807e-17,2.130650372368908e-26,1.874327528727744e-26,1.444842881467999e-28,2.054678696681708e-26,-9.765588350327097e-29,3.9825303605315393e-23,4.1860113381722507e-19,8.084647815992575e-30,1.124197412159248e-28,1.5235177528459038e-18,4.934482065541423e-16,5.549938157579019e-24,3.412697168900135e-24,1.5105104642841558e-20,1.2137873435751105e-17,2.8918504138227645e-20
3.425365370417374e-10,0.11224538236928283,0.9,0.0,0.0,0.0,0.0,0.09999990792444413,2.3610038045934888e-08,2.2796889124093857e-08,1.6273794401256366e-08,1.6308128671703563e-08,1.3697922423224943e-08,1.4121605698450953e-08,1.4098612765906375e-08,1.4097175610886266e-08,1.2583103413122654e-08,1.2590183995516112e-08,1.1379194196868309e-08,1.1404497034980074e-08,1.0263722451667851e-10,5.717954570187163e-10,2.84405094294145e-10,5.314268541356454e-11,1.6492625209256296e-10,5.7559678172896414e-11,1.3316680266244045e-10,8.245914575824149e-11,1.0392870904750641e-11,2.4894650327150553e-12,2.4783656419467187e-11,7.319933552578166e-16,4.6227353543881734e-14,4.883131214812101e-16,3.633396781787359e-16,4.881903432772458e-16,3.38030629074066e-19,2.7072319843202227e-18,2.019085900283108e-13,1.603218792747108e-14,9.77070134875746e-17,4.633660398721219e-12,1.4362468358482647e-19,1.2886835377929444e-16,2.2447271175175033e-12,1.9184357740333052e-19,1.4109526809358133e-21,1.3050016275767118e-16,1.2197025517747572e-22,1.0079951109608745e-19,1.6897714442017409e-22,3.8549147494606126e-25,4.0882794317796655e-28,7.5998117294239575e-25,-6.278131355429223e-28,1.7071502187444828e-20,1.0139594852022933e-25,-2.211286219652709e-25,-2.7200413104131926e-29,-3.6388302556878365e-28,9.399704003157132e-23,5.426687252834027e-28,7.317424495772667e-26,-2.4467568451823273e-28,8.718603607629303e-17,9.902250305521317e-19,-1.1582317175729459e-29,-1.549747254001513e-28,4.543059874534737e-19,6.854583088506636e-17,2.462009961366044e-26,2.145543074823561e-26,-1.9333608741791192e-28,2.3718008309176162e-26,5.351073471188847e-28,4.253946569033513e-23,4.471124478393e-19,-1.53671668039682e-29,-1.980725445802609e-28,1.64288223999007e-18,5.285865912137566e-16,1.9026375247221436e-23,3.6566349938126376e-24,1.6870078401285618e-20,1.3556323533279297e-17,3.0989044516876525e-20
3.537080902118924e-10,0.11224538270871441,0.9,0.0,0.0,0.0,0.0,0.0999999049214712,2.438101958505814e-08,2.3531271542506472e-08,1.6803888021594457e-08,1.6840488526546233e-08,1.4137349344442393e-08,1.4582482978227842e-08,1.4557981381125002e-08,1.4556447320099521e-08,1.2993490911352568e-08,1.3001035429448627e-08,1.1749853861958267e-08,1.1776833352372115e-08,1.0594368766994409e-10,5.959370586655878e-10,2.970885436189042e-10,5.538725984572739e-11,1.7670807659551217e-10,6.219758010604803e-11,1.4197256193635597e-10,8.7892618011643e-11,1.108199421723805e-11,2.5739875937294716e-12,2.6494333915849373e-11,7.558969571693094e-16,5.0814039946593686e-14,5.042538600882624e-16,3.7520230500628075e-16,5.04123405748263e-16,3.60445533012711e-19,2.749280059487391e-18,2.096852409884679e-13,1.774779605169864e-14,1.008965801188042e-16,4.940933496015551e-12,1.531493178150574e-19,1.3307576162446755e-16,2.3935915931298226e-12,2.0456725326272873e-19,1.5039232296061234e-21,1.3918216344048905e-16,1.3038848738489132e-22,1.1099460060851073e-19,1.82591764549614e-22,4.1016269155377804e-25,3.3710652079685896e-28,6.42333371110982e-25,-4.46141187455684e-28,1.8801624302408682e-20,7.879768075056952e-26,-1.4008156323456918e-25,-1.9974063000310408e-29,-2.628582128850694e-28,1.0366694658231762e-22,4.476177857691553e-28,8.591305025097076e-26,-1.7219780844580061e-28,9.299482637546013e-17,1.0555935519061444e-18,-8.505281534558606e-30,-1.1195748802864326e-28,4.902231266874351e-19,7.396514581819962e-17,2.795255370353224e-26,2.4282571384302588e-26,-1.2958959555139655e-28,2.6982865221082914e-26,4.414128970802153e-28,4.534251485501933e-23,4.766280414808074e-19,-1.1281623325124588e-29,-1.4265765853362433e-28,1.6930425424795067e-18,5.65093841549528e-16,1.803779984917315e-23,3.9090321469108634e-24,1.8765526114824258e-20,1.5079645646237888e-17,3.3131324019333404e-20
3.6487964338204734e-10,0.1122453830482264,0.9,0.0,0.0,0.0,0.0,0.09999990191849796,2.5152061668306456e-08,2.4265382366820683e-08,1.7333939792904295e-08,1.7372878526785196e-08,1.4576495181404292e-08,1.504337995101056e-08,1.5017321534795008e-08,1.5015687697823792e-08,1.3403878391816692e-08,1.341190161910141e-08,1.2120484268343597e-08,1.2149194145590725e-08,1.0924884275866614e-10,6.201213559817628e-10,3.0981744636967374e-10,5.763542300942501e-11,1.8891094477687991e-10,6.702748105964063e-11,1.5105934724518177e-10,9.349832492586066e-11,1.1793247343452622e-11,2.658431715330922e-12,2.826221978419033e-11,7.798021375392374e-16,5.567929454366501e-14,5.201953285141247e-16,3.8706553842912226e-16,5.200568465502492e-16,3.8358084621546755e-19,2.793751246952806e-18,2.17582207128632e-13,1.9583872854382686e-14,1.0408633015316748e-16,5.258076423027452e-12,1.6298014744453257e-19,1.37283382862147e-16,2.5472384522348795e-12,2.1769990836118905e-19,1.5998388627105276e-21,1.481467993519255e-16,1.3908714875860394e-22,1.2185568922303822e-19,1.967688116306507e-22,4.340841945937573e-25,9.072478988300309e-29,2.2508926577293894e-25,1.1101037594727936e-28,2.064535312181109e-20,5.323818314455517e-27,9.980684375856532e-26,2.6136178144104585e-30,4.9049081557453407e-29,1.1406220267353247e-22,1.2099972035719886e-28,1.003674168984616e-25,4.9118392517292905e-29,9.899389386001571e-17,1.1230859317600958e-18,1.112809934365979e-30,2.086724198780404e-29,5.275798920346442e-19,7.960168239887367e-17,3.1529080511751605e-26,2.7339540158383514e-26,6.076478142153555e-29,3.0512701854971206e-26,1.1944051587501922e-28,4.8234417418012045e-23,5.071026129305515e-19,1.4839074106035678e-30,2.7857652398334917e-29,1.7205210461287063e-18,6.029317713804193e-16,1.2639284884217638e-23,4.169869967736388e-24,2.0795415450449808e-20,1.671102947355788e-17,3.5345297783868197e-20
3.760511965522023e-10,0.11224538338781885,0.9,0.0,0.0,0.0,0.0,0.09999989891552442,2.5923164291546725e-08,2.4999227749853096e-08,1.786394971849834e-08,1.790529864647048e-08,1.5015365456220994e-08,1.550429661254976e-08,1.5476633189266484e-08,1.5474896745882133e-08,1.381426585451502e-08,1.3822782569588783e-08,1.2491085418333269e-08,1.2521579412508568e-08,1.125529269067015e-10,6.443420434772704e-10,3.225866241374575e-10,5.988656905526324e-11,2.0153494553176087e-10,7.204966856959405e-11,1.6042710134236766e-10,9.927620329827602e-11,1.2526631228702836e-11,2.742940796392332e-12,3.0087188831958086e-11,8.037096260287958e-16,6.082914490061621e-14,5.361379479620106e-16,3.9892980195181084e-16,5.359914061137554e-16,4.074351536211847e-19,2.8383351327762705e-18,2.2560371222747637e-13,2.154464941899707e-14,1.072762565859964e-16,5.585089736103079e-12,1.7311656780992328e-19,1.4149137268887357e-16,2.7056680088047162e-12,2.312410917636284e-19,1.6987034077993762e-21,1.5739445298083778e-16,1.480683448485896e-22,1.3340396592250352e-19,2.115120986974306e-22,4.610982902550196e-25,9.931881072009669e-29,2.4638479350586563e-25,1.2527802789516866e-28,2.2606379789080095e-20,5.840749996396551e-27,1.1058851764026844e-25,2.955589097259287e-30,5.602164758974301e-29,1.2497858831490272e-22,1.324598196947213e-28,1.1670511513737305e-25,5.536524291823237e-29,1.0518361413598745e-16,1.1925864953549699e-18,1.2584158369963277e-30,2.3833398930262575e-29,5.663775045176224e-19,8.545562463322881e-17,3.5601159556035194e-26,3.075403470645365e-26,6.864371555418657e-29,3.4498193194538566e-26,1.3075108034536113e-28,5.1215140687611115e-23,5.384839313731059e-19,1.67824255764092e-30,3.183386269922047e-29,1.779023024445243e-18,6.420550076609895e-16,1.389054395776246e-23,4.43912994415648e-24,2.2963620306450803e-20,1.845358933727915e-17,3.7630940640856314e-20
3.8722274972235727e-10,0.11224538372749182,0.9,0.0,0.0,0.0,0.0,0.09999989591255054,2.6694327450647272e-08,2.57328132267406e-08,1.839391780168906e-08,1.8437748860168183e-08,1.5453965111862443e-08,1.596523295859785e-08,1.5935916329222603e-08,1.593407446609752e-08,1.4224653299447535e-08,1.4233678286021993e-08,1.2861657314236053e-08,1.2893989150996248e-08,1.158558412148293e-10,6.68593767064799e-10,3.35391445768184e-10,6.214018183946417e-11,2.1458023301408331e-10,7.726437183691002e-11,1.7007576806776538e-10,1.0522619165272781e-10,1.3282146818016771e-11,2.8275147998401896e-12,3.196923754573987e-11,8.276189907581462e-16,6.626942958693521e-14,5.520814680119364e-16,4.107948449244607e-16,5.519266462174841e-16,4.320093411625539e-19,2.8844002558732837e-18,2.337539769855384e-13,2.363435776270318e-14,1.1046636331991175e-16,5.921973991055899e-12,1.8355896402007226e-19,1.4569963925288798e-16,2.86888057701052e-12,2.4519111231439625e-19,1.80051290568909e-21,1.669255187831969e-16,1.5733044653481815e-22,1.4566063312282704e-19,2.268205402863958e-22,4.889294358054576e-25,1.0844371524453715e-28,2.691947062123089e-25,1.405740416831764e-28,2.4688405047940967e-20,6.394142056575701e-27,1.220362814423646e-25,3.3287881318027096e-30,6.358050546602432e-29,1.3656906821623163e-22,1.4464299835588486e-28,1.3510449235746142e-25,6.20826472260522e-29,1.1156437501498864e-16,1.2641531351110255e-18,1.4173432607439386e-30,2.7051595569364874e-29,6.066168310956863e-19,9.152710350474092e-17,4.0055216847266075e-26,3.447816812109569e-26,7.710260016715364e-29,3.8861814719541376e-26,1.4277951104043935e-28,5.42846530003193e-23,5.7079813709457555e-19,1.8891668244874906e-30,3.602643384635256e-29,1.8411454530215858e-18,6.824992822230857e-16,1.5272478294822616e-23,4.71681158201216e-24,2.5273921971025626e-20,2.03103651144666e-17,3.9988178022176625e-20
3.9839430289251224e-10,0.11224538406724534,0.9,0.0,0.0,0.0,0.0,0.09999989290957631,2.7465551141476232e-08,2.6466143529388967e-08,1.8923844045789017e-08,1.8970229142883037e-08,1.58922985996666e-08,1.642618898490719e-08,1.639517094898151e-08,1.6393220860292855e-08,1.4635040726614222e-08,1.4644588773513974e-08,1.3232199958360527e-08,1.3266423358922444e-08,1.1915760607102414e-10,6.928718549713655e-10,3.4822774786508236e-10,6.439581142367179e-11,2.2804697157231437e-10,8.267177729350193e-11,1.8000529211103995e-10,1.1134822973053121e-10,1.4059795056258845e-11,2.912092903858623e-12,3.390841397582108e-11,8.515302294033118e-16,7.200580365213829e-14,5.6802588668893e-16,4.2266066596975034e-16,5.678625642317707e-16,4.573034440639132e-19,2.9319500345788065e-18,2.4203722400177113e-13,2.5857230769069265e-14,1.1365665021292805e-16,6.268729743254456e-12,1.943073551304009e-19,1.4990818205239518e-16,3.036876470915195e-12,2.595500007398683e-19,1.905266325457247e-21,1.7674040326967513e-16,1.668736903842996e-22,1.586469081872442e-19,2.4269468378091673e-22,5.175776824371223e-25,1.181052505435105e-28,2.930719103521974e-25,1.5766010247246007e-28,2.6895139758644868e-20,6.975865179058156e-27,1.3440079141649017e-25,3.738092768142269e-30,7.208626729644325e-29,1.4885390380907483e-22,1.575223897777597e-28,1.5575481528609457e-25,6.954417340527054e-29,1.1813657660217628e-16,1.3378001595493804e-18,1.5916142136207877e-30,3.066931491754593e-29,6.482985545141156e-19,9.781622204753752e-17,4.4914202320986934e-26,3.8529986089929935e-26,8.655058317386862e-29,4.3626518063703314e-26,1.5548930648867108e-28,5.74429232695543e-23,6.040516908324909e-19,2.1220894326750412e-30,4.0909472807285625e-29,1.8998615193202445e-18,7.242799478672799e-16,1.6673919460937468e-23,5.002921970775387e-24,2.773000687113549e-20,2.228432042424251e-17,4.2417054610708807e-20
4.095658560626672e-10,0.11224538440707928,0.9,0.0,0.0,0.0,0.0,0.09999988990660176,2.8236835359901937e-08,2.7199222863499756e-08,1.9453728454110866e-08,1.950273946999815e-08,1.6330369948958344e-08,1.688716468723056e-08,1.685439703859922e-08,1.685233593029101e-08,1.504542813601507e-08,1.5055514037178357e-08,1.3602713353015108e-08,1.3638882034155284e-08,1.2245824116888378e-10,7.17172161056831e-10,3.6109177020574936e-10,6.665305952695233e-11,2.419352678444092e-10,8.827203817466174e-11,1.9021561885874074e-10,1.1764225822014788e-10,1.4859576888138882e-11,2.996644504411233e-12,3.59047405360109e-11,8.754433436368356e-16,7.8043745393443e-14,5.839712042616741e-16,4.345272660935311e-16,5.837991620457408e-16,4.833174892411321e-19,2.980982512960967e-18,2.504576767016716e-13,2.8217502476329935e-14,1.168471171111769e-16,6.625357547633965e-12,2.053617567780461e-19,1.5411700145511678e-16,3.2096560045663807e-12,2.7431778063430927e-19,2.0129626524515594e-21,1.8683952502400793e-16,1.7669818683657337e-22,1.7238402399419143e-19,2.59134979150731e-22,5.470432432337882e-25,1.2832726221559274e-28,3.1845364179982132e-25,1.760579972902647e-28,2.923030523447484e-20,7.594410234965096e-27,1.4752490526871715e-25,4.1831925425830304e-30,8.133314270833824e-29,1.61853083143194e-22,1.7115816646913991e-28,1.7885660675523143e-25,7.758840787228866e-29,1.2490063131392448e-16,1.4135168607879585e-18,1.7811419784726373e-30,3.460388793830361e-29,6.914232395103775e-19,1.0432306548809675e-16,5.020205228176118e-26,4.2928178500536076e-26,9.673456641234711e-29,4.8816302086156876e-26,1.689480272710186e-28,6.068992089735068e-23,6.382397576497117e-19,2.37466716709556e-30,4.6145117016329417e-29,1.959841384092271e-18,7.674006577566115e-16,1.8190483232741988e-23,5.2974644174416946e-24,3.033546602321484e-20,2.4378342185603967e-17,4.4917611667151423e-20
4.2073740923282217e-10,0.11224538474699369,0.9,0.0,0.0,0.0,0.0,0.09999988690362684,2.9008180101792974e-08,2.793205496115933e-08,1.998357102996732e-08,2.0035279817238292e-08,1.6768182809565103e-08,1.7348160061321138e-08,1.7313594582509513e-08,1.731141967791477e-08,1.5455815527650062e-08,1.5466454082129254e-08,1.3973197500508038e-08,1.4011365174562488e-08,1.257577630484026e-10,7.414910148017852e-10,3.7398011516664637e-10,6.891157416700052e-11,2.5624516667957937e-10,9.40652779745384e-11,2.0070669432795187e-10,1.24108218669155e-10,1.568149325817878e-11,3.0811779866296853e-12,3.795820656262573e-11,8.993583326910059e-16,8.438856128582349e-14,5.999174196458305e-16,4.463946448466432e-16,5.997364387907447e-16,5.100515086729449e-19,3.0314986831416184e-18,2.590195591142789e-13,3.071940786287655e-14,1.2003776387150004e-16,6.991857958686073e-12,2.1672218666538514e-19,1.5832609729789405e-16,3.3872194919891487e-12,2.8949447991088746e-19,2.1236008866802534e-21,1.9722331467554922e-16,1.8680388352708797e-22,1.8689322906450965e-19,2.761417890329773e-22,5.773262320391023e-25,1.3912250179926426e-28,3.452353451710699e-25,1.960527540599385e-28,3.1697633491510796e-20,8.248070209157885e-27,1.6150130976869838e-25,4.667051209060812e-30,9.146493130848934e-29,1.7558675444813837e-22,1.8555713965505224e-28,2.046219710240248e-25,8.63220070958299e-29,1.3185696384922499e-16,1.4913034280138052e-18,1.987172436140348e-30,3.8914753162757345e-29,7.359913302947715e-19,1.1104770086509435e-16,5.594318818953842e-26,4.769186573162861e-26,1.078089847144589e-28,5.445562826515397e-26,1.8315943579650171e-28,6.402561572895001e-23,6.733624229774015e-19,2.649362199895962e-30,5.189375362815423e-29,2.0206672451520666e-18,8.118701502697477e-16,1.9792878281842372e-23,5.600437348664119e-24,3.3093796524093835e-20,2.659524181565897e-17,4.748983441592118e-20
4.4308051557313215e-10,0.1122453854270641,0.9,0.0,0.0,0.0,0.0,0.09999988089767586,3.0551051139446425e-08,2.9396990232770377e-08,2.104313069753529e-08,2.110045047648743e-08,1.7643046012484117e-08,1.8270209807819062e-08,1.8231903974584452e-08,1.822949321333001e-08,1.6276590257622416e-08,1.6288378536345595e-08,1.4714078063240953e-08,1.4756404842366366e-08,1.3235352483213626e-10,7.901718291793806e-10,3.9981775892703086e-10,7.34312012490974e-11,2.8612983658475156e-10,1.0623105577122708e-10,2.2253087829835015e-10,1.3755570552178585e-10,1.7391733389745703e-11,3.250208834293313e-12,4.223652733307175e-11,9.471939350051359e-16,9.80192140264839e-14,6.318125411290599e-16,4.701317381215736e-16,6.316130287744021e-16,5.656795923380051e-19,3.1369819775062505e-18,2.7658450857270326e-13,3.616506063031145e-14,1.2641959640459987e-16,7.754478816524978e-12,2.4036119950092344e-19,1.6674511826303e-16,3.75669958409635e-12,3.210747434065947e-19,2.353699143413681e-21,2.1884668024958418e-16,2.0785873203163813e-22,2.1831298136827314e-19,3.118560138370527e-22,6.403450654410244e-25,1.6249668362260838e-28,4.0321310169610724e-25,2.410962478764925e-28,3.704376215797344e-20,9.6658616215036e-27,1.9208973161900467e-25,5.759444037204177e-30,1.1455986903833613e-28,2.0533794940184745e-22,2.1673444316681007e-28,2.650523688827238e-25,1.059769175315698e-28,1.4634822242324704e-16,1.6530869712014616e-18,2.452325491214467e-30,4.8741257994586663e-29,8.294588770951119e-19,1.2515052066964842e-16,6.888660090389844e-26,5.839485741500944e-26,1.327803049587801e-28,6.718443205003943e-26,2.139301021455052e-28,7.09629783893245e-23,7.464119152612568e-19,3.269543096372827e-30,6.499806231099886e-29,2.143182509681496e-18,9.04890425809639e-16,2.327634817303075e-23,6.23167028541252e-24,3.9082606802434186e-20,3.140855605649005e-17,5.28492347712671e-20
4.631893112794111e-10,0.11224538603940275,0.9,0.0,0.0,0.0,0.0,0.09999987549231867,3.193984202214407e-08,3.0714615400323825e-08,2.199659136454951e-08,2.205920650112418e-08,1.8429568837728692e-08,1.910012181451651e-08,1.905828465098667e-08,1.9055652290968424e-08,1.701528745383815e-08,1.702816114843889e-08,1.538077056756021e-08,1.542702419287744e-08,1.3828603381863178e-10,8.340196557873802e-10,4.231270796705468e-10,7.750048335683178e-11,3.144678682357649e-10,1.1784095750676014e-10,2.4313227411668796e-10,1.502458799668815e-10,1.9006659099815498e-11,3.4023535435233317e-12,4.6282330406601226e-11,9.902523879927334e-16,1.1138617360307788e-13,6.605212140367257e-16,4.914977844800037e-16,6.603042805725874e-16,6.182074863086298e-19,3.236990570244268e-18,2.929190251639327e-13,4.1593024429012424e-14,1.321638593885026e-16,8.47460745693472e-12,2.6268309921496115e-19,1.743231823810761e-16,4.105595938598741e-12,3.5089575319129466e-19,2.5708391284180033e-21,2.392858395412481e-16,2.2776929680865326e-22,2.4944480035780126e-19,3.4593839241080456e-22,6.998590386324282e-25,1.8565281057504715e-28,4.606391107707224e-25,2.878871186227491e-28,4.234494381741662e-20,1.107328417084991e-26,2.2276820987347516e-25,6.897146006394437e-30,1.3887843433148522e-28,2.3482755828360642e-22,2.476213692896276e-28,3.309260159585956e-25,1.2637098577890752e-28,1.6005245667748884e-16,1.805768797320401e-18,2.936777732123617e-30,5.908854888665401e-29,9.185181783289006e-19,1.3858821803799426e-16,8.234525391834549e-26,6.948005045236899e-26,1.5874829866345375e-28,8.043780815265232e-26,2.4441360612925086e-28,7.750965463797113e-23,8.153517447283794e-19,3.915444160268699e-30,7.87957354802393e-29,2.2541992294510708e-18,9.933070656218345e-16,2.6743850952459485e-23,6.828597048533362e-24,4.502858655749725e-20,3.6187496184403156e-17,5.791765452162071e-20
