Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013)
6.079770300083573e-06,0.11286796517514945,0.9,0.0,0.0,0.0,0.0,0.0980380530738729,0.0006920469094164229,2.4224537660610926e-06,1.2916771114355315e-05,3.2330295647800726e-05,8.477694367677138e-07,3.028743027883902e-05,3.4193497090240365e-06,6.209056247695865e-06,0.0002235930060700594,0.0011341238854222508,4.637493853176383e-06,4.542593982330269e-05,1.0906919667292126e-08,8.082484738469331e-08,2.539452809679431e-08,4.418832315068838e-09,4.900828837918237e-05,0.00020488817201615004,0.0026247611197390748,0.0003077342111130035,0.000686229984064811,6.345613595392387e-10,0.00023057918470923832,2.0919471929901496e-11,5.299878625804079e-08,9.438615565240448e-13,1.4110604582874647e-12,1.020877152205721e-12,2.1762566157963663e-11,1.6848555789152085e-13,6.208134125267035e-06,0.00034901146595635335,1.9375260720080218e-13,0.0002627531896642907,7.94093398334354e-12,5.133809970771459e-13,0.00025444542046018154,2.120504919344364e-11,5.296482629994593e-15,0.00015999183222322613,1.1347661971023685e-15,8.967505388634731e-05,6.014800280518149e-16,1.0043938206598189e-15,3.812593872997008e-16,2.0533445195385643e-14,2.1338242807673116e-14,5.448523380178028e-05,1.1887220861162975e-15,8.346085841828343e-15,1.233780932125925e-15,8.670237305644002e-15,1.0713235714633705e-11,1.0164764743148526e-15,9.642741675644784e-06,7.794014579685513e-15,3.081264285860975e-05,3.7065289256180224e-12,4.511325076773182e-16,3.1678409878607497e-15,2.5879155446257385e-12,3.904842492943546e-10
6.153169059477749e-06,0.11287498921217512,0.9,0.0,0.0,0.0,0.0,0.0980155648681586,0.0006993606134051573,2.421982044530613e-06,1.2868115312115587e-05,3.232298396274702e-05,8.475871578970349e-07,3.0207187725413204e-05,3.4186229015376878e-06,6.20802488946987e-06,0.00022620583928235734,0.0011476824807722696,4.636663528741162e-06,4.541916424279118e-05,1.0904795809285695e-08,8.080910845614769e-08,2.5389068014446615e-08,4.41802175664239e-09,4.8656939967582193e-05,0.0002073456457417468,0.0026549487693153027,0.0003114318259728636,0.0006930335104694724,6.344518716067365e-10,0.00023336958836429146,2.1134389000352553e-11,5.2603452634051386e-08,9.433729311043063e-13,1.4104385895618387e-12,1.017875578221415e-12,2.1971919122400506e-11,1.6723484734480853e-13,6.1627308914788114e-06,0.0003522653075203762,1.937099839126036e-13,0.0002658361484398642,8.031764530025198e-12,5.133059717802551e-13,0.0002575593968372723,2.1458303706884003e-11,5.360122636423248e-15,0.00016299768371322865,1.1484981426959122e-15,9.143659817563688e-05,6.086941458971924e-16,1.0270791065524265e-15,3.9032000322494853e-16,2.099846978537421e-14,2.180737448375539e-14,5.563012103108792e-05,1.2157467078391525e-15,8.53492066482995e-15,1.2610134869828791e-15,8.860669397957564e-15,1.0955860422891049e-11,1.041152430339439e-15,9.985786293435886e-06,7.9797160293812e-15,3.1293857129809545e-05,3.7510651425334075e-12,4.619205609953538e-16,3.243249920304515e-15,2.6190113277496745e-12,3.951762159887764e-10
6.2265678188719245e-06,0.11288199731698122,0.9,0.0,0.0,0.0,0.0,0.09799310431836168,0.0007066564253971713,2.4215104771611305e-06,1.2820434728404334e-05,3.231566448036814e-05,8.474050477708689e-07,3.0128574327201635e-05,3.4178967085371974e-06,6.206997547764411e-06,0.0002288170290133877,0.0011612157690142888,4.635834610181948e-06,4.541211170131671e-05,1.0902672645170416e-08,8.079337467129779e-08,2.538361298690922e-08,4.417211217032813e-09,4.831254323101031e-05,0.00020980255400752677,0.0026850654886859024,0.00031512854734292724,0.00069978570071369,6.343423372586086e-10,0.00023615937821253106,2.1348646416251087e-11,5.2215879112938986e-08,9.428846381125712e-13,1.4098088948909757e-12,1.0149309279835834e-12,2.2179529355030256e-11,1.6600873041319343e-13,6.1182395666846464e-06,0.00035549637057006743,1.936673244638485e-13,0.0002689080807829915,8.122211422070588e-12,5.132278293349975e-13,0.00026065618415296074,2.1709985174554964e-11,5.4237472684136705e-15,0.00016601892767374032,1.1622270726245936e-15,9.320453644748521e-05,6.159066050179365e-16,1.0499660308837422e-15,3.994614189653282e-16,2.146804932391228e-14,2.227983685348675e-14,5.678245305747621e-05,1.243037462433885e-15,8.72560438676829e-15,1.288441003861582e-15,9.052452473378668e-15,1.1200861658730674e-11,1.0660293578872564e-15,1.033558048460062e-05,8.167234921848813e-15,3.177947206122028e-05,3.79559059773938e-12,4.728148261332464e-16,3.319396433412678e-15,2.650099596894521e-12,3.9986704891729024e-10
6.2999665782661e-06,0.11288898971853259,0.9,0.0,0.0,0.0,0.0,0.09797067096527999,0.000713934384265148,2.4210390631349706e-06,1.2773698038864512e-05,3.230833910022798e-05,8.4722310379158e-07,3.005153799225444e-05,3.4171711211946522e-06,6.205974180670185e-06,0.00023142659355907918,0.0011747241817282618,4.63500707803439e-06,4.5404805507234015e-05,1.0900550171270791e-08,8.077764600253177e-08,2.5378162936285662e-08,4.4164007064977874e-09,4.7974881054775596e-05,0.0002122588975293737,0.0027151127880941715,0.0003188243765369563,0.0007064871123814155,6.342327593617332e-10,0.00023894855489339664,2.15622459827641e-11,5.1835823297231215e-08,9.423967236196182e-13,1.4091720928022953e-12,1.0120413878112093e-12,2.238541610588957e-11,1.648064381796624e-13,6.07463133008307e-06,0.0003587051021964357,1.9362464014145615e-13,0.00027196900408008566,8.212275551442524e-12,5.131468329134234e-13,0.0002637356632632896,2.196008514226326e-11,5.487356548466538e-15,0.00016905551120725588,1.1759529898784602e-15,9.49787625350989e-05,6.231174074767773e-16,1.0730533602389954e-15,4.0868291425608596e-16,2.1942163398820502e-14,2.2755587638422702e-14,5.794218532400187e-05,1.2705931670830717e-15,8.918128756104743e-15,1.316061020928856e-15,9.245569424878172e-15,1.1448228772357026e-11,1.09110381703868e-15,1.0692137744594585e-05,8.356558865702259e-15,3.226957671674904e-05,3.8401053070600536e-12,4.8381458388143175e-16,3.3962755129421333e-15,2.6811803631088396e-12,4.0455674974695386e-10
6.3733653376602755e-06,0.11289596663906139,0.9,0.0,0.0,0.0,0.0,0.09794826436388535,0.0007211945285129044,2.420567801572274e-06,1.2727875183783097e-05,3.2301009487664636e-05,8.4704132343597e-07,2.997602849427371e-05,3.416446130877093e-06,6.204954747302511e-06,0.00023403455055470143,0.0011882081384873202,4.634180913412535e-06,4.5397267069296405e-05,1.0898428383623626e-08,8.07619224208191e-08,2.5372717787053774e-08,4.415590220746658e-09,4.764374536853265e-05,0.00021471467701128,0.0027450921296446247,0.00032251931484638275,0.0007131382870094374,6.341231379488604e-10,0.0002417371190362411,2.177518948896415e-11,5.146305346072285e-08,9.419092286103014e-13,1.4085288446024104e-12,1.0092052145055795e-12,2.2589598062942794e-11,1.6362723636820566e-13,6.031878545616635e-06,0.0003618919356012827,1.935819408312723e-13,0.00027501893616664434,8.301957817804642e-12,5.130632242250248e-13,0.0002667977202118393,2.2208595580676997e-11,5.550950498702851e-15,0.00017210738154454722,1.1896758974047876e-15,9.675917323407177e-05,6.303265553031395e-16,1.0963398826418826e-15,4.179837859820485e-16,2.2420791506466766e-14,2.3234585621476016e-14,5.910927390910575e-05,1.298412633674573e-15,9.11248548423283e-15,1.343871138175679e-15,9.440003574772261e-15,1.1697951066217721e-11,1.1163724158166077e-15,1.1055470643744783e-05,8.547675565965637e-15,3.276425749517521e-05,3.8846092860501866e-12,4.949191206169842e-16,3.4738821836465292e-15,2.7122536372533947e-12,4.0924532011649903e-10
6.446764097054451e-06,0.11290292829433658,0.9,0.0,0.0,0.0,0.0,0.09792588408273557,0.000728436896314849,2.420096691565688e-06,1.2682937325772586e-05,3.229367710114603e-05,8.46859704250055e-07,2.9901997455489045e-05,3.415721729160221e-06,6.203939207760433e-06,0.00023664091700662088,0.0012016680472643018,4.633356097984942e-06,4.5389516050706374e-05,1.0896307278150548e-08,8.074620389597613e-08,2.5367277465742105e-08,4.414779760816144e-09,4.7318936747413094e-05,0.00021716989314569861,0.0027750049291891377,0.00032621336354099684,0.0007197397507649222,6.340134741803109e-10,0.0002445250712606018,2.1987478697666364e-11,5.1097347401482664e-08,9.414221937033102e-13,1.4078797598665032e-12,1.0064207216000961e-12,2.2792093390716884e-11,1.6247042014071695e-13,5.989954715102442e-06,0.0003650572906765868,1.9353923518341452e-13,0.0002780578952942729,8.391259122552736e-12,5.129772252580331e-13,0.00026984224605362405,2.245550886912387e-11,5.614529140875665e-15,0.00017517448601484106,1.2033957981088748e-15,9.854566816469955e-05,6.375340504941409e-16,1.1198244333157744e-15,4.273633603578423e-16,2.2903913477870152e-14,2.3716790184908538e-14,6.0283675482652796e-05,1.3264946933121182e-15,9.30866641751601e-15,1.3718689902913259e-15,9.635738486879286e-15,1.1950018016844078e-11,1.1418318222234405e-15,1.1425590843551376e-05,8.740573020384469e-15,3.3263598211989605e-05,3.929102550003371e-12,5.06127739631687e-16,3.552211588605525e-15,2.7433194300068186e-12,4.139327616372605e-10
6.5201628564486266e-06,0.1129098748939231,0.9,0.0,0.0,0.0,0.0,0.09790352970341248,0.0007356615255494504,2.41962573220911e-06,1.2638856805529439e-05,3.2286343216470146e-05,8.466782438475977e-07,2.9829398317933136e-05,3.4149979078381993e-06,6.202927523087578e-06,0.0002392457093222479,0.0012151043048274485,4.632532613951682e-06,4.5381570510698225e-05,1.089418685077932e-08,8.073049039728685e-08,2.5361841900754567e-08,4.413969339680504e-09,4.700026402026493e-05,0.00021962454661388702,0.002804852558155137,0.000329906523869596,0.0007262920151065851,6.339037713548601e-10,0.000247312412176473,2.2199115371104557e-11,5.073849151795475e-08,9.409356469231651e-13,1.4072253923207171e-12,1.0036862875108382e-12,2.299291980856668e-11,1.6133531168946195e-13,5.9488344311326375e-06,0.0003682015745580296,1.9349653074989498e-13,0.0002810859001009483,8.480180389135816e-12,5.128890398715875e-13,0.00027286913669106696,2.270081782239947e-11,5.678092496380744e-15,0.00017825677202174437,1.2171126948544886e-15,0.00010033814964437617,6.447398950155053e-16,1.1435058089792373e-15,4.368209348188371e-16,2.339150912564988e-14,2.420215992079031e-14,6.14653472658203e-05,1.3548381760024954e-15,9.506663394530272e-15,1.4000521662129207e-15,9.83275740427758e-15,1.2204419091743255e-11,1.1674786395878717e-15,1.1802509112538084e-05,8.935238976555647e-15,3.3767680177704406e-05,3.973585113961345e-12,5.174397296539154e-16,3.631258769446478e-15,2.7743777518713286e-12,4.186190758938584e-10
6.61998597026741e-06,0.11291929854851519,0.9,0.0,0.0,0.0,0.0,0.09787316834367346,0.0007454587005042427,2.418985462523501e-06,1.2580235187502582e-05,3.2276368628285354e-05,8.464317063979744e-07,2.9732880441891522e-05,3.414014420061936e-06,6.201557739015955e-06,0.0002427857574692921,0.0012333404978070452,4.631414772329434e-06,4.53704819044486e-05,1.089130412749472e-08,8.070912788126868e-08,2.535445698215634e-08,4.412867212238417e-09,4.657638439828943e-05,0.00022296200034476886,0.002845343453890246,0.0003349278387589997,0.0007351251017270184,6.337545114056386e-10,0.0002511022462799194,2.248589949961374e-11,5.02610713411573e-08,9.402747652101534e-13,1.4063278770947403e-12,1.0000449820564224e-12,2.3263398504249175e-11,1.598252307749706e-13,5.894156315410816e-06,0.0003724447273691999,1.9343846590073595e-13,0.0002851864741694438,8.600506059899844e-12,5.12765931931975e-13,0.0002769572617321431,2.303185383975462e-11,5.76451485899523e-15,0.00018247298383688654,1.2357630083853018e-15,0.00010278538081698625,6.545372766516029e-16,1.1760264795811316e-15,4.498072826905948e-16,2.406178743507804e-14,2.486727527013038e-14,6.308402528008714e-05,1.3938030411479728e-15,9.778841095501944e-15,1.4386747934403635e-15,1.0102736612838928e-14,1.2554134115994884e-11,1.2026533382693221e-15,1.2326049389492633e-05,9.202803055317972e-15,3.4460987401228366e-05,4.03406474139375e-12,5.329887816280791e-16,3.7399068474272424e-15,2.816605437671772e-12,4.249907081684991e-10
6.719809084086193e-06,0.11292869522688354,0.9,0.0,0.0,0.0,0.0,0.09784285315764459,0.0007552232291144669,2.4183454677391337e-06,1.2523086879045226e-05,3.2266395700465876e-05,8.461854527749879e-07,2.963882095189268e-05,3.4130319716718735e-06,6.200194921618075e-06,0.00024632296150262697,0.0012515345973167762,4.630299319320778e-06,4.535910175756148e-05,1.0888422641579157e-08,8.068777453877733e-08,2.534708056595773e-08,4.4117651247141165e-09,4.616307683704411e-05,0.00022629841624546043,0.0028857194823515343,0.0003399475158014219,0.0007438693174793837,6.336051765401845e-10,0.00025489095228352945,2.2771484258310136e-11,4.9795456784217834e-08,9.39614897571003e-13,1.405422697954428e-12,9.964896677454856e-13,2.353086404414896e-11,1.583525616486395e-13,5.8408611824302125e-06,0.00037665059400370773,1.933804294679212e-13,0.00028926687075759585,8.72013285398061e-12,5.126395502813964e-13,0.00028101234830888827,2.3359893860502618e-11,5.850909037778817e-15,0.00018671704663765176,1.2544077779142999e-15,0.00010524327734409235,6.643316135167012e-16,1.2089061643342569e-15,4.629349939469458e-16,2.4740252173741814e-14,2.5538072052413232e-14,6.471596747491964e-05,1.4332463292816345e-15,1.0054342140096894e-14,1.4776301295551046e-15,1.0375020759258904e-14,1.2908120379311649e-11,1.238160270925476e-15,1.2862204087094599e-05,9.473585849048912e-15,3.516340122789886e-05,4.0945246416461706e-12,5.487259920628136e-16,3.849861356121162e-15,2.858819349676128e-12,4.313602621487985e-10
6.8196321979049765e-06,0.11293806540576698,0.9,0.0,0.0,0.0,0.0,0.09781258319822016,0.0007649552045547211,2.417705745916167e-06,1.2467351860539829e-05,3.2256426411967657e-05,8.459394775800357e-07,2.9547118045516687e-05,3.4120505440440077e-06,6.198838980573719e-06,0.00024985735791227016,0.0012696875093051254,4.62918621444585e-06,4.534746369767055e-05,1.0885542384347354e-08,8.066643030195257e-08,2.5339712489778814e-08,4.410663151706392e-09,4.575992633557245e-05,0.00022963379593660406,0.002925983732813093,0.00034496555796339915,0.0007525258307535444,6.334557831486356e-10,0.00025867853164224784,2.3055873964787285e-11,4.9341182434454677e-08,9.389560839166665e-13,1.4045108776852053e-12,9.930167749312282e-13,2.3795357108492275e-11,1.56915824021529e-13,5.7888938884977534e-06,0.00038082009540559405,1.9332243308508072e-13,0.00029332713968733447,8.839063159454993e-12,5.125102743901887e-13,0.00028503417477076826,2.3684923195875152e-11,5.9372750835774394e-15,0.0001909888284373994,1.273047010300841e-15,0.00010771161522739458,6.741229102942332e-16,1.242141951290889e-15,4.762023628108526e-16,2.5426853885920446e-14,2.6214447607886195e-14,6.63610704437148e-05,1.4731651732584264e-15,1.0333146531733707e-14,1.5169121967950958e-15,1.0649568292077731e-14,1.3266352078122927e-11,1.2739910293609965e-15,1.341099265155729e-05,9.747557198761825e-15,3.5875105363333026e-05,4.154964850450867e-12,5.646496097131822e-16,3.961110089356735e-15,2.9010195128324194e-12,4.377277415991128e-10
6.91945531172376e-06,0.11294740954450454,0.9,0.0,0.0,0.0,0.0,0.09778235755489348,0.0007746547193583373,2.4170662952997975e-06,1.2412973409018406e-05,3.2246462397342566e-05,8.456937756631152e-07,2.945767536748424e-05,3.4110701193175823e-06,6.197489828238752e-06,0.0002533889815511206,0.001287800107233553,4.628075418711909e-06,4.53355976802166e-05,1.0882663347871945e-08,8.064509511292885e-08,2.5332352599366798e-08,4.409561282824158e-09,4.5366540331743865e-05,0.0002329681410056156,0.0029661391692103046,0.00034998196814880556,0.000761095769378455,6.333063303526902e-10,0.00026246498578262465,2.3339072963282556e-11,4.8897810703363366e-08,9.382983328576506e-13,1.4035933188687034e-12,9.896229846228787e-13,2.405691696845934e-11,1.5551363337196812e-13,5.7382022922949435e-06,0.000384954116710473,1.9326448631599454e-13,0.00029736733174119873,8.957299415270196e-12,5.123784422313974e-13,0.0002890225338555267,2.400692838037894e-11,6.023613046169497e-15,0.00019528819727503328,1.2916807122816167e-15,0.0001101901779917054,6.839111715739263e-16,1.2757308163542119e-15,4.896076290689401e-16,2.6121541321390033e-14,2.689630189697099e-14,6.801923214658733e-05,1.5135566026001008e-15,1.0615233548585356e-14,1.5565151711119188e-15,1.092633872234324e-14,1.3628802475351458e-11,1.3101371696552324e-15,1.397243171333634e-05,1.0024686053546015e-14,3.6596276058180486e-05,4.215385402786163e-12,5.807578317543453e-16,4.0736404801464145e-15,2.943205951562242e-12,4.440931502039835e-10
7.009296114160664e-06,0.11295579737140017,0.9,0.0,0.0,0.0,0.0,0.09775519164159902,0.0007833566048525214,2.416491020356132e-06,1.2365148282735308e-05,3.223750040717773e-05,8.454728735258345e-07,2.937903398240213e-05,3.4101885803812733e-06,6.196281325094917e-06,0.00025656509967005703,0.0013040676737597903,4.6270776457733015e-06,4.5324745464284853e-05,1.0880073253059122e-08,8.06259011394269e-08,2.5325735575835768e-08,4.408569628082442e-09,4.502053405441313e-05,0.00023596816825199052,0.0030021883798794983,0.0003544953443270067,0.000768735594220767,6.331717618732741e-10,0.00026587183360431865,2.359293748769408e-11,4.8507757948665994e-08,9.377073136279944e-13,1.4027633069490442e-12,9.866335875258513e-13,2.4289844129052048e-11,1.5428012422202466e-13,5.693629752138502e-06,0.0003886451046106352,1.932123831574669e-13,0.00030098638155062204,9.063120584680126e-12,5.122578570502525e-13,0.0002925832823207711,2.4294137038857893e-11,6.101293241673311e-15,0.000199181107077888,1.3084463210420123e-15,0.00011242945359094512,6.9271801509571595e-16,1.3062605168757509e-15,5.017890520619069e-16,2.6753631994794678e-14,2.7514579498334383e-14,6.952265957187127e-05,1.5503105545470063e-15,1.0871901804736189e-14,1.5924278221752592e-15,1.1177302098275237e-14,1.3958593263639638e-11,1.3429319107050618e-15,1.4488554570727772e-05,1.0276778111591869e-14,3.725356347109221e-05,4.269747121923024e-12,5.954116992296747e-16,4.176004106648476e-15,2.981162031808027e-12,4.498202503594235e-10
7.099136916597569e-06,0.1129641647765662,0.9,0.0,0.0,0.0,0.0,0.09772806029885374,0.0007920323384043183,2.4159159628964096e-06,1.2318341421594635e-05,3.2228544581301505e-05,8.45252185284268e-07,2.930208637313046e-05,3.4093078279385886e-06,6.195078191475247e-06,0.0002597390221225079,0.0013203038622804928,4.626081686298447e-06,4.5313747630949924e-05,1.0877484137229481e-08,8.060671442126269e-08,2.5319124959437164e-08,4.4075780739794994e-09,4.468187856107366e-05,0.0002389673598270889,0.003038153753293878,0.0003590074029404756,0.0007763069462577104,6.330371517216782e-10,0.0002692777721347277,2.3845844012359932e-11,4.8125913861500944e-08,9.371172216239923e-13,1.4019298559307741e-12,9.83703464938731e-13,2.452045285026161e-11,1.530726213900362e-13,5.650016407939458e-06,0.0003923086417555,1.9316033121452423e-13,0.000304589249179575,9.168383258751401e-12,5.121356415496337e-13,0.0002961166337497266,2.4578877776165174e-11,6.178950764128483e-15,0.00020309615927099266,1.3252074602816754e-15,0.00011467669378658043,7.015224067296295e-16,1.3370720909241536e-15,5.140798043980696e-16,2.7392196640113375e-14,2.8137147997885878e-14,7.103651024437347e-05,1.5874429250814815e-15,1.1131198473153537e-14,1.628591854510909e-15,1.1430006568783809e-14,1.4291761821474068e-11,1.3759698463977726e-15,1.5014943860033782e-05,1.0531383377008705e-14,3.791877427602162e-05,4.324092971545219e-12,6.102125193596974e-16,4.279387916665891e-15,3.019107031735125e-12,4.555456786328911e-10
