Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015)
1.0903346876846457e-05,0.11330288466802958,0.9,0.0,0.0,0.0,0.0,0.09660487419625989,0.0011362902937209194,2.39176350431357e-06,1.0951178589232375e-05,3.185708532892071e-05,8.360705851482627e-07,2.705806306377881e-05,3.372621000298012e-06,6.148412534572038e-06,0.0003923392703257923,0.0019849331716708957,4.585304195424246e-06,4.481083407528271e-05,1.0768740908723593e-08,7.980087074587607e-08,2.504409434904838e-08,4.365728564444174e-09,3.483841763596223e-05,0.00036521065864729554,0.004503449529492984,0.0005488801947060309,0.0010421987092734853,6.273179673802377e-10,0.00041267565862097806,3.3716196078814475e-11,3.6980852545417026e-08,9.129326719461673e-13,1.3663401111095018e-12,8.952448910917523e-13,3.2443300953411914e-11,1.178541825665498e-13,4.386859224735732e-06,0.0005281307410486916,1.9101399257651745e-13,0.00044287476745410564,1.313828311224619e-11,5.065492763625578e-13,0.00041989105432802193,3.434909970395859e-11,9.446873900075282e-15,0.0003878731650912605,2.0308933591872795e-15,0.0002156128335885939,1.0721215447139193e-15,2.8752321475971107e-15,1.1203884051209227e-15,5.9902809638647e-14,5.757991278860553e-14,0.00014377644820580897,3.4797863247997358e-15,2.4332845290394935e-14,3.3406992320997243e-15,2.3381270698604056e-14,3.1254046403013547e-11,2.924518918988963e-15,4.6612855657028725e-05,2.3341333436144964e-14,7.441880654290862e-05,6.611030946536308e-12
1.1163253640782337e-05,0.11332509227639338,0.9,0.0,0.0,0.0,0.0,0.09652963866699145,0.001158230465904587,2.3901275398959023e-06,1.0886555441726835e-05,3.183221976423471e-05,8.354531567071369e-07,2.695189334042227e-05,3.370151745552341e-06,6.1454907188998195e-06,0.0004012818764814509,0.0020290331012010844,4.582602445805003e-06,4.4776313502376145e-05,1.0761375188522948e-08,7.974628700330533e-08,2.502559956726663e-08,4.3628830661483215e-09,3.437892284787404e-05,0.000373782732057083,0.0046004760850849955,0.0005617692983583971,0.0010569546076439613,6.269271781382355e-10,0.00042241479383204217,3.4333714006268844e-11,3.645749732383876e-08,9.113310396234103e-13,1.3639569148186065e-12,8.908630636205551e-13,3.287058001994674e-11,1.1620175870081317e-13,4.328070626848879e-06,0.0005363518791939717,1.9087109960378688e-13,0.0004513509678269924,1.3376687573442766e-11,5.061661517326415e-13,0.00042652109010602726,3.48574629062688e-11,9.6687098980007e-15,0.00040175196202406685,2.0788214855074512e-15,0.00022283306188271426,1.0972857139527804e-15,2.9952752034605483e-15,1.166971298002744e-15,6.248103412024827e-14,5.975470876071915e-14,0.00014929483189640036,3.629973184203288e-15,2.5379862105699136e-14,3.4672753726366195e-15,2.4264122574303864e-14,3.259922499373131e-11,3.036102655540093e-15,4.941295667997262e-05,2.4341897497998246e-14,7.755215604378025e-05,6.766274782850708e-12
1.1423160404718217e-05,0.11334719870451572,0.9,0.0,0.0,0.0,0.0,0.09645456326093499,0.0011799780144581312,2.388493375951191e-06,1.0824342608320334e-05,3.180740973168982e-05,8.348368161531057e-07,2.6849650212629035e-05,3.367686645753826e-06,6.142598763005749e-06,0.0004102106013633417,0.002072997236057928,4.579909868032675e-06,4.474185710354966e-05,1.0754017573959058e-08,7.96917633333376e-08,2.500713737292402e-08,4.360039671508567e-09,3.3937455613604675e-05,0.0003823481218434715,0.004697205523064049,0.0005746479323537652,0.001071329756371713,6.265365040837366e-10,0.0004321466067958868,3.4944361126487775e-11,3.595429936639813e-08,9.097350549957503e-13,1.3615817199482956e-12,8.866203482122476e-13,3.3285231920322425e-11,1.1461310614884113e-13,4.271599828283281e-06,0.0005444685918305042,1.9072861051756025e-13,0.000459709430149677,1.3611155852387412e-11,5.057837632868045e-13,0.00043292731194632505,3.5346599307764664e-11,9.890365710335382e-15,0.0004157776715343851,2.126713590420868e-15,0.00023008556132588344,1.122430265916334e-15,3.117026850687582e-15,1.2140989686817023e-15,6.510079328641801e-14,6.194383697738393e-14,0.00015487451067073508,3.7825930965959966e-15,2.6443759977582536e-14,3.594698280691253e-15,2.515280592135773e-14,3.396607415442116e-11,3.1478628854127933e-15,5.2290578319078406e-05,2.535610851827942e-14,8.076969806258831e-05,6.921392516546476e-12
1.1683067168654097e-05,0.1133692065566864,0.9,0.0,0.0,0.0,0.0,0.09637964376039321,0.0012015347389716727,2.386861005177071e-06,1.0764394523018923e-05,3.178265367925192e-05,8.342215397629331e-07,2.6751094760751067e-05,3.36522561690171e-06,6.139736036746062e-06,0.00041912557849639283,0.002116829742477666,4.577226229700485e-06,4.470746574080495e-05,1.074666803219155e-08,7.963729949233813e-08,2.49887070553857e-08,4.357198414024804e-09,3.351294630929998e-05,0.000390906842377637,0.004793650323137596,0.0005875161219524818,0.001085332930633978,6.261459587660217e-10,0.00044187111134235367,3.554821048670616e-11,3.547006399965373e-08,9.081445982567469e-13,1.3592144411486135e-12,8.825083917548026e-13,3.3687565115552006e-11,1.1308443881710068e-13,4.217308190765566e-06,0.0005524849669629191,1.9058651359813356e-13,0.0004679513876766725,1.3841735804888642e-11,5.054021154756642e-13,0.00043911259451323434,3.581679881533644e-11,1.0111841771293022e-14,0.00042994781367828867,2.1745697412150464e-15,0.00023736900599353783,1.1475552426011915e-15,3.240453916696793e-15,1.2617528869383629e-15,6.776139275115412e-14,6.414628954111152e-14,0.00016051388130766114,3.93760572575007e-15,2.7524257870340218e-14,3.722909187598808e-15,2.6046912299700382e-14,3.5354231591721027e-11,3.2597148122071884e-15,5.5244698114697e-05,2.6383569557562838e-14,8.407131797253187e-05,7.0763844518738855e-12
1.1942973932589977e-05,0.11339111833802588,0.9,0.0,0.0,0.0,0.0,0.09630487619204539,0.0012229024609522366,2.3852304192096038e-06,1.070657724032853e-05,3.175795014372208e-05,8.336073050015727e-07,2.6656007311239925e-05,3.3627685789441546e-06,6.1369019323278495e-06,0.0004280269330190414,0.0021605345442131563,4.574551307189106e-06,4.467313962286887e-05,1.0739326525597533e-08,7.958289520126312e-08,2.4970307939612136e-08,4.354359321707111e-09,3.3104408888940386e-05,0.0003994589076484909,0.004889822166698253,0.0006003738916952445,0.0010989727141272809,6.257555542985901e-10,0.00045158832097700664,3.6145335427204466e-11,3.500368992349477e-08,9.065595558494934e-13,1.3568549783706712e-12,8.785195124928303e-13,3.4077880868498114e-11,1.1161226673181374e-13,4.165068004522166e-06,0.0005604048556985507,1.9044479771836626e-13,0.00047607808286486656,1.4068475338924286e-11,5.050212056068025e-13,0.00044507999737648584,3.626836516701228e-11,1.033313850274404e-14,0.0004442599067406197,2.2223900036420282e-15,0.0002446821239791854,1.172660684896758e-15,3.365523992875866e-15,1.3099149842637403e-15,7.046215014025693e-14,6.63610956033153e-14,0.00016621134254097455,4.094971429966942e-15,2.862107960102518e-14,3.851851477774833e-15,2.6946048265107095e-14,3.6763341279380433e-11,3.37157747109972e-15,5.827426114293289e-05,2.7423891358367845e-14,8.745680548257899e-05,7.231250884415343e-12
1.2202880696525857e-05,0.113412936445581,0.9,0.0,0.0,0.0,0.0,0.09623025680803986,0.0012440830228087018,2.3836016086981074e-06,1.0650767262868006e-05,3.17332977454882e-05,8.329940904332061e-07,2.656418547214482e-05,3.360315455460284e-06,6.134095863015004e-06,0.0004369147824344469,0.0022041153411764026,4.571884885026929e-06,4.463887850160371e-05,1.0731993012108831e-08,7.952855014813968e-08,2.495193938349034e-08,4.3515224178480585e-09,3.2710932604396077e-05,0.0004080043312850154,0.004985731999753062,0.0006132212654469283,0.0011122575108374825,6.253653015295742e-10,0.0004612982488984664,3.673580955556792e-11,3.455415995390988e-08,9.049798200388498e-13,1.3545032225900478e-12,8.746466314575801e-13,3.445647365290173e-11,1.1019336667662578e-13,4.114761396530801e-06,0.0005682318905059625,1.9030345231090217e-13,0.0004840907664293437,1.4291422389467403e-11,5.046410260623996e-13,0.00045083274861108504,3.670161454131414e-11,1.0554256314965572e-14,0.0004587114693024776,2.2701744419977145e-15,0.00025202369367414545,1.1977466326493239e-15,3.4922054190299117e-15,1.3585676436241762e-15,7.320239511600026e-14,6.858732064606597e-14,0.00017196529630245306,4.254651263725229e-15,2.973395385017229e-14,3.981470647163233e-15,2.784983507975968e-14,3.819305347113362e-11,3.4833736996258675e-15,6.137818353364584e-05,2.847669231948939e-14,9.092586089545897e-05,7.385992101613247e-12
1.2462787460461736e-05,0.1134346631876978,0.9,0.0,0.0,0.0,0.0,0.09615578206894697,0.0012650782866713186,2.381974563314175e-06,1.0596850505366314e-05,3.1708695183173467e-05,8.3238187563373e-07,2.647544240320467e-05,3.3578661733136754e-06,6.131317261974062e-06,0.00044578923728114475,0.002247575626277512,4.569226755327507e-06,4.4604681816490116e-05,1.0724667445252894e-08,7.947426398836512e-08,2.493360077521213e-08,4.348687721325614e-09,3.233167477918621e-05,0.00041654312657689384,0.005081390089642224,0.0006260582664371575,0.0011251955548884078,6.249752101198391e-10,0.0004710009080144169,3.7319706715051e-11,3.412053295887977e-08,9.03405288509347e-13,1.3521590599119686e-12,8.708832123256742e-13,3.482363149741139e-11,1.0882475661695566e-13,4.066279369719493e-06,0.0005759695016591981,1.9016246733491564e-13,0.0004919906963987758,1.451062489298371e-11,5.04261565929373e-13,0.0004563742289238878,3.711687421838368e-11,1.0775195607336106e-14,0.00047330002233699105,2.317923119195437e-15,0.00025939254043634086,1.222813124721326e-15,3.620467270408729e-15,1.4076936903536435e-15,7.598146939258999e-14,7.082406581402755e-14,0.00017777414905451497,4.416606978774571e-15,3.086261416871326e-14,4.111714264598912e-15,2.8757908443003193e-14,3.9643024708765455e-11,3.595030097061716e-15,6.455535582068429e-05,2.954159846310742e-14,9.447810108711737e-05,7.54060838325868e-12
1.2722694224397616e-05,0.11345630078339612,0.9,0.0,0.0,0.0,0.0,0.09608144862831954,0.0012858901330719717,2.380349271875412e-06,1.0544721388564113e-05,3.168414122825615e-05,8.317706411160976e-07,2.63896052918124e-05,3.3554206624518267e-06,6.128565581222036e-06,0.00045465040173453834,0.0022909187007025306,4.566576717293125e-06,4.457054879787761e-05,1.0717349774709788e-08,7.942003634885557e-08,2.4915291531042557e-08,4.345855246537731e-09,3.1965854460988404e-05,0.0004250753064936012,0.005176806076322402,0.0006388849172977712,0.0011377949187684026,6.245852885684736e-10,0.0004806963109563141,3.789710094853911e-11,3.3701936787479165e-08,9.018358639836578e-13,1.3498223743428462e-12,8.672232085718175e-13,3.5179636276028075e-11,1.0750367327586447e-13,4.019520966195081e-06,0.0005836209321198446,1.9002183324271932e-13,0.0004997791371776269,1.4726130762084813e-11,5.038828121632433e-13,0.0004617079563215503,3.751448129045546e-11,1.099595676897711e-14,0.00048802309131669745,2.3656360968337445e-15,0.0002667875335878934,1.2478601990462586e-15,3.750279345244563e-15,1.4572763833150323e-15,7.879872674130031e-14,7.307046727188153e-14,0.00018363631318109276,4.580801024621421e-15,3.2006798980674444e-14,4.242531934667962e-15,2.9669918232378294e-14,4.111291782478978e-11,3.706476978362113e-15,6.780464613229486e-05,3.0618243397120336e-14,9.811306522789824e-05,7.695100001942639e-12
1.2982600988333496e-05,0.11347785137149312,0.9,0.0,0.0,0.0,0.0,0.09600725331873367,0.0013065204594841862,2.3787257224780947e-06,1.0494282053778479e-05,3.16596347198459e-05,8.311603682717201e-07,2.6306514026758345e-05,3.352978855749399e-06,6.125840290664681e-06,0.0004634983741441978,0.002334147687747971,4.563934576778051e-06,4.453647853739716e-05,1.0710039946909867e-08,7.93658668324543e-08,2.4897011093559916e-08,4.343025004264926e-09,3.161274681342572e-05,0.0004336008837020285,0.0052719890186498095,0.0006517012400973874,0.0011500635200952418,6.241955443988231e-10,0.0004903844700929809,3.8468066459480845e-11,3.3297561985344336e-08,9.002714538691861e-13,1.3474930497202069e-12,8.636610170308949e-13,3.5524763954759955e-11,1.062275521978402e-13,3.974392535986135e-06,0.0005911892509814395,1.898815409472379e-13,0.0005074573586133072,1.4937987860636805e-11,5.035047503804366e-13,0.0004668375713416158,3.789478142465283e-11,1.1216540179344991e-14,0.0005028782083354467,2.413313435259245e-15,0.00027420758373428655,1.2728878926794073e-15,3.881612149574121e-15,1.5072994054639543e-15,8.165353296231297e-14,7.532569540748001e-14,0.00018955020842799714,4.747196547077622e-15,3.316625157237686e-14,4.373875251582319e-15,3.05855281819761e-14,4.260240192775812e-11,3.817648320256157e-15,7.11249032200374e-05,3.170626827071218e-14,0.00010183022025119275,7.849467223472363e-12
1.3242507752269376e-05,0.11349931701437675,0.9,0.0,0.0,0.0,0.0,0.09593319313908885,0.0013269711787446124,2.3771039025529597e-06,1.0445441667572773e-05,3.16351745598593e-05,8.305510393133481e-07,2.6226020038699225e-05,3.3505406888020484e-06,6.123140877219531e-06,0.0004723332475169879,0.0023772655454195814,4.561300145900572e-06,4.4502470038655325e-05,1.070273790528526e-08,7.931175501978764e-08,2.4878758929943238e-08,4.340197002134479e-09,3.127167808834972e-05,0.0004421198705828278,0.005366947436468938,0.0006645072563734185,0.0011620091272327767,6.238059842613451e-10,0.0005000653975433311,3.903267756846321e-11,3.2906656175310714e-08,8.987119699367307e-13,1.3451709710395648e-12,8.601914374654847e-13,3.585928479859339e-11,1.049940099259889e-13,3.93080708045067e-06,0.0005986773656950525,1.8974158179200662e-13,0.0005150266350720839,1.514624397885181e-11,5.031273654271201e-13,0.0004717668228536406,3.825812768080027e-11,1.143694620877958e-14,0.0005178629142315231,2.4609551936256214e-15,0.0002816516403577567,1.2978962418449235e-15,4.014436884412626e-15,1.5577468554562857e-15,8.454526584548083e-14,7.75889540759028e-14,0.00019551426336839338,4.915757386147587e-15,3.434072007707e-14,4.505697755418232e-15,3.150441557722979e-14,4.411115238178887e-11,3.928481696764928e-15,7.451495933181715e-05,3.280532172244835e-14,0.00010562896608784573,8.003710307256953e-12
1.3502414516205256e-05,0.11352069970315644,0.9,0.0,0.0,0.0,0.0,0.0958592652430212,0.0013472442173945482,2.375483798923622e-06,1.0398115792152453e-05,3.161075970863737e-05,8.299426372155896e-07,2.614798526845486e-05,3.348106099728066e-06,6.120466844014461e-06,0.0004811551099532108,0.002420275077933649,4.558673242697155e-06,4.446852225542566e-05,1.0695443590532648e-08,7.925770047124132e-08,2.486053453019787e-08,4.3373712442137495e-09,3.094202112633728e-05,0.0004506322792456116,0.005461689349041145,0.0006773029871617837,0.0011736393639887343,6.234166138821067e-10,0.0005097391051882413,3.959100866685196e-11,3.252851905930237e-08,8.971573280248914e-13,1.342856025266122e-12,8.568096368895467e-13,3.618346354629493e-11,1.0380082815332432e-13,3.888683659579957e-06,0.0006060880332172498,1.8960194752386976e-13,0.0005224882445271802,1.535094680861055e-11,5.027506418065607e-13,0.0004764995544412867,3.8604879380545216e-11,1.1657175219013264e-14,0.0005329747606797536,2.5085614299487887e-15,0.0002891186896441155,1.3228852819796466e-15,4.1487254341928556e-15,1.6086032396926327e-15,8.747331512762612e-14,7.98594799293941e-14,0.00020152691686796387,5.086448073706422e-15,3.552995745813109e-14,4.637954893368028e-15,3.242627098451932e-14,4.563885078428562e-11,4.038918211893517e-15,7.797363293257482e-05,3.391505982503126e-14,0.00010950864067722022,8.157829506665224e-12
1.3762321280141136e-05,0.11354200136148729,0.9,0.0,0.0,0.0,0.0,0.09578546692831166,0.0013673415139695184,2.37386539792105e-06,1.0352225816272567e-05,3.158638918092045e-05,8.293351456704418e-07,2.607228123225252e-05,3.3456750290395378e-06,6.117817709646618e-06,0.0004899640450413186,0.0024631789462362056,4.556053690813656e-06,4.4434634120226037e-05,1.0688156941129016e-08,7.920370273075832e-08,2.4842337405817558e-08,4.334547731850318e-09,3.0623191337158806e-05,0.0004591381215430993,0.005556222310190254,0.0006900884530244921,0.00118496171355366,6.230274382358239e-10,0.0005194056046815941,4.014313417057907e-11,3.2162497904227064e-08,8.956074477708827e-13,1.3405481020520286e-12,8.535111167069007e-13,3.64975595655149e-11,1.0264593939992601e-13,3.8479468632778805e-06,0.0006134238701964349,1.894626302676902e-13,0.0005298434676635598,1.5552143919754896e-11,5.023745639975428e-13,0.0004810396913752296,3.893540102941063e-11,1.1877227563643601e-14,0.0005482113122312944,2.5561322011583188e-15,0.00029660775250840607,1.3478550477739092e-15,4.2844503512291025e-15,1.659853463290013e-15,9.04370824142341e-14,8.213654155802863e-14,0.00020758661952971814,5.259233829110409e-15,3.673372147785746e-14,4.770603969964427e-15,3.3350797903943114e-14,4.7185184925083034e-11,4.1489024273494656e-15,8.149973127705809e-05,3.5035146024288445e-14,0.00011346852476307817,8.311825069357931e-12
1.4022228044077015e-05,0.11356322384941205,0.9,0.0,0.0,0.0,0.0,0.09571179562719671,0.0013872650172573327,2.3722486854420485e-06,1.0307698452525125e-05,3.156206204210332e-05,8.287285490461315e-07,2.599878817913829e-05,3.343247419520233e-06,6.11519300749627e-06,0.0004987601322153117,0.002505979677630769,4.553441319229529e-06,4.4400804564229315e-05,1.0680877893595348e-08,7.91497613277793e-08,2.482416708854822e-08,4.331726464251069e-09,3.03146431166068e-05,0.0004676374090842985,0.005650553440428486,0.0007028636740753555,0.0011959835217735546,6.226384616689251e-10,0.0005290649074606033,4.06891284722169e-11,3.1807983527833723e-08,8.940622523656811e-13,1.3382470942161294e-12,8.50291683274221e-13,3.680182698380349e-11,1.0152741428056266e-13,3.80852634356998e-06,0.0006206873622863614,1.8932362250287925e-13,0.0005370935870015624,1.574988273665278e-11,5.019991166742213e-13,0.000485391228185285,3.9250061296221303e-11,1.2097103588574045e-14,0.0005635701482863165,2.6036675631456953e-15,0.0003041178827986636,1.372805573209585e-15,4.421584842677152e-15,1.7114828221614081e-15,9.343598109057436e-14,8.441943866758e-14,0.00021369183510478606,5.434080554173569e-15,3.795177466189022e-14,4.903604099441684e-15,3.4277712437013236e-14,4.8749848740075996e-11,4.258382280026463e-15,8.509205283812578e-05,3.616525107086217e-14,0.00011750784647950556,8.465697237597506e-12
1.4282134808012895e-05,0.11358436896670644,0.9,0.0,0.0,0.0,0.0,0.09563824889749255,0.0014070166845323495,2.3706336469884206e-06,1.0264465294714078e-05,3.153777740476491e-05,8.281228323418656e-07,2.5927394346648517e-05,3.340823216080708e-06,6.112592285093612e-06,0.0005075434470785889,0.002548679674602764,4.550835962010589e-06,4.4367032530299225e-05,1.0673606382672575e-08,7.909587577858724e-08,2.4806023129042986e-08,4.328907437766545e-09,3.00158666292179e-05,0.00047613015324680127,0.0057446894563593165,0.0007156286700039241,0.0012067119998510195,6.222496877874194e-10,0.0005387170247555012,4.1229065891295976e-11,3.146440674231625e-08,8.925216683243617e-13,1.3359528977976098e-12,8.471474223693012e-13,3.709651479700237e-11,1.0044345023097706e-13,3.7703563957306377e-06,0.0006278808726756139,1.8918491704165786e-13,0.0005442398860408708,1.5944210515111904e-11,5.016242848482517e-13,0.000489558216835227,3.9549232044403047e-11,1.2316803632424352e-14,0.0005790488649977378,2.651167570809663e-15,0.0003116481656625606,1.397736891595616e-15,4.560102759985757e-15,1.7634769958299578e-15,9.646943624032897e-14,8.670750141284443e-14,0.00021984104186115793,5.610954828570941e-15,3.9183884266638834e-14,5.036916167162637e-15,3.520674301740728e-14,5.0332542268760406e-11,4.367308999151404e-15,8.874938959429946e-05,3.7305052950025423e-14,0.00012162578573263307,8.61944624853632e-12
1.4542041571948775e-05,0.11360543845596043,0.9,0.0,0.0,0.0,0.0,0.09556482441444625,0.0014265984797793918,2.369020267753077e-06,1.0222462418575117e-05,3.151353442548511e-05,8.275179811522972e-07,2.5857995305947638e-05,3.338402365633329e-06,6.110015103530866e-06,0.000516314061697999,0.0025912812229232484,4.5482374580863585e-06,4.4333316981509106e-05,1.066634234170951e-08,7.904204558915521e-08,2.478790509579136e-08,4.3260906466891435e-09,2.9726384905713696e-05,0.00048461636518825333,0.005838636697669497,0.0007283834600977376,0.0012171542265885925,6.218611196143147e-10,0.0005483619675986122,4.1763020626611536e-11,3.113123508525385e-08,8.909856252763071e-13,1.333665412201325e-12,8.44074675999823e-13,3.738186696931058e-11,9.939236113184262e-14,3.7333755788037867e-06,0.0006350066499160972,1.8904650700884053e-13,0.0005512836484261358,1.613517432059447e-11,5.012500539597808e-13,0.00049354475549989,3.983328741512794e-11,1.2536328026911974e-14,0.000594645077098556,2.698632278098729e-15,0.0003191977160596714,1.4226490356011612e-15,4.69997858283878e-15,1.815822038618829e-15,9.953688452528779e-14,8.900008949853639e-14,0.00022603273390121346,5.7898239029875906e-15,4.04298222309885e-14,5.1705027775103915e-15,3.61376300474294e-14,5.1932971591467533e-11,4.475637021823274e-15,9.247052918045424e-05,3.845423680717986e-14,0.0001258214783845764,8.773072334484672e-12
1.4801948335884655e-05,0.11362643400534658,0.9,0.0,0.0,0.0,0.0,0.09549151996324093,0.0014460123719200896,2.3674085326931313e-06,1.018163001560325e-05,3.148933230194215e-05,8.269139816393975e-07,2.5790493370841898e-05,3.335984817008975e-06,6.107461036911924e-06,0.0005250720448713175,0.0026337864991038827,4.545645651048717e-06,4.4299656907000723e-05,1.0659085702992546e-08,7.898827025756375e-08,2.4769812574269805e-08,4.323276084106506e-09,2.9445751215401486e-05,0.0004930960558570715,0.005932401151977291,0.0007411280632630739,0.0012273171502818667,6.21472759756585e-10,0.0005579997468328595,4.229106670795608e-11,3.080796985981225e-08,8.894540557778046e-13,1.3313845403487405e-12,8.410700215777025e-13,3.7658122519976794e-11,9.83725679189171e-14,3.697526371741603e-06,0.0006420668351229879,1.889083858234406e-13,0.0005582261571362344,1.6322821006863788e-11,5.008764099377382e-13,0.0004973549779414768,4.010260296803497e-11,1.2755677097207784e-14,0.0006103564196461339,2.7460617380511917e-15,0.00032676567740137893,1.447542037286578e-15,4.8411874054390766e-15,1.8685043719449483e-15,1.0263777405261427e-13,9.129659129170733e-14,0.0002322654224197593,5.9706556915243166e-15,4.168936512288067e-14,5.30432820240921e-15,3.707012553895523e-14,5.355084876011262e-11,4.583323898040045e-15,9.62542569059239e-05,3.9612494865752825e-14,0.00013009402024572242,8.926575723160746e-12
1.5061855099820535e-05,0.11364735725113521,0.9,0.0,0.0,0.0,0.0,0.09541833343209152,0.0014652603330579579,2.3657984265513285e-06,1.0141912061765144e-05,3.146517027025442e-05,8.263108204967472e-07,2.572479705322266e-05,3.333570520864066e-06,6.1049296718368715e-06,0.0005338174623710374,0.0026761975772652716,4.543060388969295e-06,4.426605132599843e-05,1.065183639784156e-08,7.893454927476911e-08,2.475174516588689e-08,4.3204637407885735e-09,2.9173546693002977e-05,0.0005015692360024845,0.0060259884777355355,0.0007538624980443615,0.0012372075903366152,6.210846102206263e-10,0.0005676303731197894,4.281327794660017e-11,3.049414353581668e-08,8.879268951343461e-13,1.3291101884511227e-12,8.381302535323945e-13,3.79255155943361e-11,9.7382590350151e-14,3.6627548637785014e-06,0.0006490634686070331,1.8877054718189388e-13,0.000565068693698958,1.650719719491622e-11,5.005033392393706e-13,0.0005009930434802569,4.035755487215966e-11,1.2974851162269158e-14,0.0006261805496731228,2.7934560028329077e-15,0.0003343512203014317,1.4724159281324857e-15,4.983704927167351e-15,1.9215107778853994e-15,1.057715642626439e-13,9.359642318822824e-14,0.00023853763689422669,6.1534187652835394e-15,4.296229409415057e-14,5.438358344653902e-15,3.800399285744359e-14,5.518589173964818e-11,4.690330197411942e-15,0.00010009935764441477,4.077952634474587e-14,0.0001344424708806706,9.079956637924425e-12
1.5321761863756416e-05,0.11366820978001098,0.9,0.0,0.0,0.0,0.0,0.09534526280587616,0.0014843443367517331,2.3641899339091734e-06,1.0103256022125275e-05,3.144104760252741e-05,8.257084849192102e-07,2.566082056764875e-05,3.3311594295711387e-06,6.10242060691966e-06,0.0005425503771668183,0.0027185164354727263,4.540481524233182e-06,4.4232499290204266e-05,1.064459435684923e-08,7.88808821263491e-08,2.4733702487068647e-08,4.317653605882072e-09,2.890937819261144e-05,0.0005100359161839374,0.006119404025351586,0.0007665867826422968,0.0012468322386552612,6.206966725489579e-10,0.0005772538569471334,4.332972788954952e-11,3.0189317326590565e-08,8.864040812364509e-13,1.3268422659841751e-12,8.352523656743131e-13,3.8184275535640376e-11,9.642103931035747e-14,3.6290104751704377e-06,0.0006559984959921354,1.886329850422312e-13,0.0005718125374324105,1.6688349253571615e-11,5.001308288716267e-13,0.0005044631275528183,4.059851914500191e-11,1.3193850535150547e-14,0.0006421151477412219,2.8408151237728925e-15,0.0003419535414249389,1.4972707390669829e-15,5.127507436043348e-15,1.974828390485401e-15,1.0893772577571799e-13,9.589902870289685e-14,0.00024484792620223537,6.338082343590851e-15,4.424839481886551e-14,5.572560685153681e-15,3.893900635388753e-14,5.683782432815399e-11,4.796619418249505e-15,0.0001040046176001196,4.195503737380249e-14,0.000138865857232392,9.23321529799542e-12
1.5581668627692298e-05,0.11368899313119302,0.9,0.0,0.0,0.0,0.0,0.09527230616025402,0.00150326635632579,2.362583039253898e-06,1.006561258505518e-05,3.1416963604584274e-05,8.251069625823124e-07,2.559848339107937e-05,3.3287514971366513e-06,6.09993345233427e-06,0.0005512708496287764,0.0027607449615892573,4.537908913386782e-06,4.4198999884820245e-05,1.0637359510183442e-08,7.882726829469825e-08,2.4715684168628513e-08,4.314845668164083e-09,2.865287634391779e-05,0.0005184961067799013,0.006212652856687544,0.0007793009349307789,0.0012561976608366028,6.20308948052514e-10,0.0005868702086359231,4.384048977460427e-11,2.989307897475546e-08,8.848855544150226e-13,1.3245806858034408e-12,8.324335354146814e-13,3.8434626950026134e-11,9.548660978334488e-14,3.596245703943197e-06,0.0006628737738666814,1.8849569360948264e-13,0.0005784589647137543,1.6866323280671112e-11,4.997588663963336e-13,0.0005077694128487375,4.082587094798688e-11,1.3412675523293886e-14,0.0006581579193944994,2.8881391513969884e-15,0.00034957186242571224,1.5221065004911547e-15,5.272571793904016e-15,2.0284446880579813e-15,1.1213574022083813e-13,9.82038775145956e-14,0.0002511948596629535,6.524616284138677e-15,4.554745742420991e-14,5.7069042275037796e-15,3.9874950978309635e-14,5.850637606744212e-11,4.902157885115072e-15,0.00010796882595436799,4.3138740900019875e-14,0.00014336317706932668,9.386351918657338e-12
