Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392)
9.847074629580491e-07,0.11232983112970166,0.9,0.0,0.0,0.0,0.0,0.09969870987822381,0.00012630817528251487,2.4499909371366322e-06,1.4021234342351087e-05,2.6406563607634942e-05,8.603124826622505e-07,2.8841041197214087e-05,3.4683903605839253e-06,6.28648662687824e-06,3.645904655503695e-05,0.0001201973141244823,4.694942496586269e-06,3.076352115643333e-05,1.1030898406137282e-08,8.174360749583154e-08,2.5770247412435444e-08,4.4621759538423875e-09,7.380134353491623e-05,3.2853887765605364e-05,0.0002929460229474679,4.873819428080299e-05,7.155801848869218e-05,6.396853818485434e-10,3.5346751002261054e-05,3.9013695636898574e-12,8.153508809421568e-08,7.877364696737647e-13,9.764459105275283e-13,9.933274554535387e-13,2.3188313518926354e-12,2.5876604505310957e-13,8.360334471988749e-06,3.697457690640686e-05,1.5821206168921648e-13,2.6826673496597356e-05,8.284396118497001e-13,3.476313420115115e-13,2.0048303964475218e-05,1.707232680427408e-12,8.388774709156912e-16,3.6347630720536322e-06,1.7400204601316452e-16,1.0445248565478125e-06,9.645929267154621e-17,1.9521348240459773e-17,4.145236098743512e-18,5.963837124234633e-16,3.54091612669978e-16,6.454004146962051e-07,3.3418027880844376e-17,2.454278339062072e-16,1.981671451718137e-17,1.4566748535686077e-16,3.1115840201199683e-13
9.999999999999997e-07,0.11233172545928492,0.9,0.0,0.0,0.0,0.0,0.09969359578183244,0.00012833414756650312,2.4499646041720923e-06,1.4133851691673945e-05,2.6567012675134435e-05,8.6028130687768e-07,2.908646476774972e-05,3.468273262840082e-06,6.286893205853736e-06,3.703353131524067e-05,0.00012298754539180406,4.695217902090192e-06,3.1030235199100064e-05,1.1030780006204398e-08,8.174272888728824e-08,2.576931357230404e-08,4.4621805980199804e-09,7.439368496241237e-05,3.337474659994969e-05,0.00029957729010342043,4.952312700000666e-05,7.34052742391283e-05,6.39693143695755e-10,3.593718824414789e-05,3.963686078395698e-12,8.218459230433407e-08,7.924706507687989e-13,9.848466381699124e-13,1.0017142094794195e-12,2.378534822319498e-12,2.608263650847978e-13,8.452456426985066e-06,3.799322398540776e-05,1.5917339829181161e-13,2.748314406787156e-05,8.486562974998095e-13,3.506452638414521e-13,2.0590814927675154e-05,1.75331522330269e-12,8.523872604389282e-16,3.7937043381245867e-06,1.7690811587858596e-16,1.100472471223331e-06,9.798834758467078e-17,2.0294605727071602e-17,4.345190467292173e-18,6.156997521067015e-16,3.690782268887203e-16,6.793102864625164e-07,3.452077796027631e-17,2.5331510028710863e-16,2.0667544502532224e-17,1.5179617554683145e-16,3.212367493801465e-13
1.0023940493097466e-06,0.11233172545928492,0.9,0.0,0.0,0.0,0.0,0.09969279446528964,0.00012865097270143988,2.449960486167228e-06,1.415127849613801e-05,2.6591760759998973e-05,8.602764226660186e-07,2.9124524618019732e-05,3.468254926641712e-06,6.28695029163003e-06,3.7123488066572214e-05,0.0001234258675814767,4.695256583175984e-06,3.107156343551642e-05,1.103076149842551e-08,8.174259148611178e-08,2.5769167280979107e-08,4.462181327160921e-09,7.448497831858376e-05,3.345628460094666e-05,0.0003006188177886454,4.96460037166394e-05,7.369574530245599e-05,6.396943655800795e-10,3.602961907736487e-05,3.973430411501721e-12,8.228467452103557e-08,7.932006800510082e-13,9.86148144626566e-13,1.003014604239979e-12,2.3879222379485555e-12,2.6114384264069313e-13,8.46668195355638e-06,3.81534262639245e-05,1.5932167753885187e-13,2.7586236513575055e-05,8.51830910576444e-13,3.511122812583549e-13,2.067616474210031e-05,1.760564613924777e-12,8.545021321350217e-16,3.8189311866766635e-06,1.773630472909643e-16,1.1094011302613414e-06,9.822770781170203e-17,2.041716923587763e-17,4.377023769428265e-18,6.187497481805709e-16,3.7145751571723547e-16,6.847178952341178e-07,3.469494302798338e-17,2.545602593756101e-16,2.0802647937379767e-17,1.5276914060327575e-16,3.2282815929696396e-13
1.0200806356614442e-06,0.11233362674707002,0.9,0.0,0.0,0.0,0.0,0.09968686877986348,0.00013098872144588414,2.449930084060486e-06,1.427832179838371e-05,2.67715474912864e-05,8.602403076948304e-07,2.940268167362513e-05,3.468119419510887e-06,6.287321327888523e-06,3.778823754097565e-05,0.00012667651112107726,4.6955080993421395e-06,3.1373360979486326e-05,1.103062458142086e-08,8.174157711606282e-08,2.5768085498531644e-08,4.46218669949273e-09,7.514747694962795e-05,3.4058643894472813e-05,0.00030834142864131494,5.0553744623638786e-05,7.585226067064842e-05,6.397033660119121e-10,3.671245435441633e-05,4.0453236657434896e-12,8.301077434468668e-08,7.985025152147155e-13,9.956505466004174e-13,1.0125166843787302e-12,2.4576109211578666e-12,2.634471378479669e-13,8.570143063493384e-06,3.934297758985653e-05,1.6039887749845732e-13,2.8350492491355793e-05,8.753633961331166e-13,3.5452265586932875e-13,2.131017690167858e-05,1.8144118541738451e-12,8.701257892300529e-16,4.008191132472055e-06,1.807239181006463e-16,1.1768024949713e-06,9.999617200976957e-17,2.1335308086930694e-17,4.616678884444579e-18,6.415010905380508e-16,3.893103848446667e-16,7.255042197605562e-07,3.599423781426086e-17,2.6384690782216537e-16,2.1816804160130888e-17,1.6006679802106394e-16,3.3469838164223376e-13
1.0377672220131417e-06,0.11233553478785974,0.9,0.0,0.0,0.0,0.0,0.09968093315645042,0.00013332140374865972,2.4498996867939523e-06,1.4402379630524625e-05,2.6946080172129605e-05,8.602041341900288e-07,2.967554206498372e-05,3.467983822112902e-06,6.287610551207291e-06,3.845328627028745e-05,0.00012994862825002084,4.695704334066387e-06,3.1669039329038843e-05,1.1030487661739696e-08,8.174056292860524e-08,2.5767001915640252e-08,4.462191972732905e-09,7.57891250442561e-05,3.466096558801801e-05,0.0003161126854657872,5.146141692163273e-05,7.802712719019958e-05,6.397123941027185e-10,3.739525679395352e-05,4.117048790653094e-12,8.37137085253829e-08,8.036466978175268e-13,1.0049571465377874e-12,1.0218347573767842e-12,2.527883066764477e-12,2.656769592625827e-13,8.670750665356652e-06,4.054289773252284e-05,1.614445994085959e-13,2.9119278303391153e-05,8.990319910670628e-13,3.578638842055788e-13,2.1950212744302343e-05,1.8687633908882826e-12,8.857482809186648e-16,4.202543535647597e-06,1.840846209779285e-16,1.246761326152419e-06,1.0176454099325867e-16,2.227578975653541e-17,4.864273144405175e-18,6.646369842797374e-16,4.076551498063705e-16,7.67774501717425e-07,3.731591162894895e-17,2.7329001435659355e-16,2.2859352849655407e-17,1.6756410583196686e-16,3.467690735655501e-13
1.0554538083648392e-06,0.11233744937963239,0.9,0.0,0.0,0.0,0.0,0.09967498792493289,0.00013564900629448097,2.4498692513980775e-06,1.4523469469827076e-05,2.7115510653543363e-05,8.60167898574223e-07,2.9943135302364593e-05,3.467848116527535e-06,6.28782751241537e-06,3.9118625352746346e-05,0.00013324161413079026,4.695851722126743e-06,3.195872149991414e-05,1.1030350875383143e-08,8.17395474600759e-08,2.5765916524752075e-08,4.462197045765252e-09,7.64102088785518e-05,3.526324962611946e-05,0.0003239314301383211,5.236902053872181e-05,8.021991101171638e-05,6.39721499256301e-10,3.807802635597813e-05,4.188605386822361e-12,8.439379869001637e-08,8.086378479587959e-13,1.0140718936529947e-12,1.0309698784688206e-12,2.5987244575905395e-12,2.6783435757395853e-13,8.768538276991161e-06,4.175285810754446e-05,1.6245975463278146e-13,2.9892435692161996e-05,9.228317687361789e-13,3.611373559102051e-13,2.259614706276769e-05,1.923608428515411e-12,9.013693267952092e-16,4.401986717183132e-06,1.8744508237167732e-16,1.3193086743250871e-06,1.0353257759500092e-16,2.323863619842011e-17,5.1198745382216645e-18,6.881556975795855e-16,4.2649797993508237e-16,8.115430216900876e-07,3.866004712328868e-17,2.8288953044932633e-16,2.393045791804157e-17,1.7526613861719255e-16,3.590403606238634e-13
1.0731403947165367e-06,0.11233937032351006,0.9,0.0,0.0,0.0,0.0,0.099669033410562,0.00013797151989947546,2.4498387368637493e-06,1.4641610714729506e-05,2.7279986397595898e-05,8.601315975266525e-07,3.0205490960675943e-05,3.4677122843997914e-06,6.287980645562638e-06,3.978424571199511e-05,0.00013655487540880555,4.695955944405608e-06,3.2242528033593515e-05,1.1030213462578052e-08,8.173852935612243e-08,2.576482918220135e-08,4.462201826030131e-09,7.70110152891793e-05,3.586549595595989e-05,0.00033179651642502,5.327655541108198e-05,8.243018184201671e-05,6.397305628947468e-10,3.8760762999930105e-05,4.259993218125244e-12,8.505136701366314e-08,8.134803215702187e-13,1.0229986563961515e-12,1.039923116898445e-12,2.6701210134691674e-12,2.6992031185551993e-13,8.863539983783299e-06,4.297253470623516e-05,1.6344522397450207e-13,3.066981113232692e-05,9.467579563806628e-13,3.643444339227778e-13,2.324785709147398e-05,1.978936391558858e-12,9.169893967882633e-16,4.606516764508341e-06,1.9080542058015932e-16,1.3944742584441487e-06,1.0530069153955924e-16,2.4223861660904583e-17,5.383553834960126e-18,7.120551278975556e-16,4.458354412540689e-16,8.568232335187008e-07,4.002629223977517e-17,2.9264085901906236e-16,2.5030271347893214e-17,1.8316691349402737e-16,3.715096460750905e-13
1.0908269810682342e-06,0.11234129742372852,0.9,0.0,0.0,0.0,0.0,0.09966306993395116,0.00014028893922034556,2.4498081025917633e-06,1.4756824521057916e-05,2.743965060430102e-05,8.600952278765403e-07,3.046263889576094e-05,3.467576307163821e-06,6.28807739858192e-06,4.045013811561828e-05,0.00013988783004280304,4.696022016405011e-06,3.2520577047012455e-05,1.1030075403204747e-08,8.173750728456203e-08,2.5763739715406007e-08,4.462206224788222e-09,7.759183157321091e-05,3.6467704527322476e-05,0.000339706809982556,5.418402148276344e-05,8.465751296275842e-05,6.397395851769592e-10,3.944346668431554e-05,4.331212137801221e-12,8.568673611250259e-08,8.18178435367612e-13,1.031741226529412e-12,1.048695539516725e-12,2.7420587616727938e-12,2.719358503065928e-13,8.955790361224621e-06,4.420160810240058e-05,1.644018661611144e-13,3.145125569730297e-05,9.70805920660361e-13,3.67486452775277e-13,2.390522245734963e-05,2.03473690508275e-12,9.326083685534755e-16,4.816127602592935e-06,1.9416560923375104e-16,1.4722864610987494e-06,1.0706876956390102e-16,2.5231473859308532e-17,5.6553736949178575e-18,7.363347860418349e-16,4.656715800254565e-16,9.03627771354867e-07,4.141462387243922e-17,3.025466984560757e-16,2.615893742603774e-17,1.9126940158279139e-16,3.841768900846968e-13
1.1085135674199317e-06,0.11234323048761065,0.9,0.0,0.0,0.0,0.0,0.0996570978110706,0.00014260126248982823,2.4497773088001332e-06,1.4869133648874673e-05,2.759464233484115e-05,8.600587863725489e-07,3.071460942580559e-05,3.4674401662438238e-06,6.288124348681685e-06,4.1116293193023635e-05,0.00014323990713826983,4.696054366358336e-06,3.279298428129719e-05,1.1029937062114941e-08,8.1736479879209e-08,2.576264815476345e-08,4.462210147704336e-09,7.815294538789253e-05,3.706987529254992e-05,0.0003476611883805592,5.509141870549845e-05,8.690148126240187e-05,6.397486560121733e-10,4.012613736664894e-05,4.402262098857279e-12,8.630022893373662e-08,8.227364555750512e-13,1.0403033200848545e-12,1.0572882263855241e-12,2.814523843893207e-12,2.738820450010838e-13,9.045324405675204e-06,4.543976345754289e-05,1.6533051693705997e-13,3.223662492920972e-05,9.949711647259774e-13,3.7056471960807396e-13,2.45681251317832e-05,2.0909997937710648e-12,9.482257845128955e-16,5.030811064414668e-06,1.9752552946364168e-16,1.552772325479307e-06,1.0883642120840187e-16,2.6261479257592968e-17,5.9353916101522446e-18,7.609931042257865e-16,4.86014388101082e-16,9.519684576043691e-07,4.282523041117562e-17,3.1260815770704996e-16,2.731659646667907e-17,1.9958111697853933e-16,3.9704289817015845e-13
1.1262001537716292e-06,0.11234516932554259,0.9,0.0,0.0,0.0,0.0,0.099651117353244,0.00014490849127545927,2.449746318014505e-06,1.4978562319632743e-05,2.774509663122683e-05,8.6002227003143e-07,3.096143348166516e-05,3.467303843253539e-06,6.28812730425808e-06,4.178270145267856e-05,0.00014661054678380485,4.696056904169795e-06,3.305986314953576e-05,1.1029797535925243e-08,8.173544589920734e-08,2.5761554381492813e-08,4.46221350959403e-09,7.869464465043702e-05,3.767200820648456e-05,0.0003556585411411926,5.599874703851206e-05,8.916166727904152e-05,6.397576333180263e-10,4.080877500367397e-05,4.473143207593221e-12,8.689216863410372e-08,8.271583455341561e-13,1.048688576436856e-12,1.065702295882423e-12,2.887502548647869e-12,2.7575986808198633e-13,9.132177472343006e-06,4.668669052446811e-05,1.662319819438221e-13,3.302577871210798e-05,1.0192493357418813e-12,3.735805170259027e-13,2.5236449383539532e-05,2.147715093383483e-12,9.638422426255966e-16,5.250556960774862e-06,2.00885330556701e-16,1.6359575540670082e-06,1.1060416919444504e-16,2.7313877105403488e-17,6.223670516533316e-18,7.860276593545494e-16,5.068583723048337e-16,1.001856311699664e-06,4.425769244729506e-17,3.228190012367297e-16,2.850337630791621e-17,2.0809396045720354e-16,4.1010454598111845e-13
1.1438867401233267e-06,0.1123471137509501,0.9,0.0,0.0,0.0,0.0,0.09964512886714655,0.0001472106302590068,2.449715093089433e-06,1.5085136083224088e-05,2.7891144632496014e-05,8.599856760789135e-07,3.120314272960196e-05,3.4671673200579926e-06,6.2880913949012895e-06,4.2449353298712686e-05,0.00014999919989028287,4.696033082262371e-06,3.33213247835998e-05,1.1029656714477866e-08,8.173440414262169e-08,2.5760458186725648e-08,4.462216231548345e-09,7.921721743717041e-05,3.8274103226422296e-05,0.00036369776979206956,5.69060064483223e-05,9.143765525192147e-05,6.397664942528684e-10,4.1491379551036745e-05,4.543855633798978e-12,8.746287847189513e-08,8.314480395212196e-13,1.0569005629501967e-12,1.0739388777873607e-12,2.9609812750556797e-12,2.7757033859237736e-13,9.216385219617462e-06,4.7942083649298394e-05,1.6710704714428096e-13,3.381858114846594e-05,1.0436362083300341e-12,3.765351007775121e-13,2.5910081732640395e-05,2.2048730275610273e-12,9.794577127181575e-16,5.4753531494276e-06,2.0424501108427773e-16,1.7218665089978368e-06,1.1237197678706753e-16,2.8388659497762194e-17,6.520264926577606e-18,8.114382459170639e-16,5.282060454855993e-16,1.0533015596464454e-06,4.5711933079880864e-17,3.3318219216691194e-16,2.971939648172216e-17,2.168094627051834e-16,4.233615686922436e-13
1.1615733264750242e-06,0.11234906358027696,0.9,0.0,0.0,0.0,0.0,0.09963913265480459,0.00014950768703429423,2.449683597317382e-06,1.5188881694453204e-05,2.8032913687553732e-05,8.599490015845009e-07,3.143976966962169e-05,3.467030578850265e-06,6.288021150880579e-06,4.3116239046897706e-05,0.00015340532803270396,4.69598594928169e-06,3.357747808003417e-05,1.1029515275714392e-08,8.173335333685635e-08,2.5759359638972537e-08,4.4622182258791004e-09,7.972095188300603e-05,3.887616031207641e-05,0.0003717777879292339,5.781319690855051e-05,9.372903317970957e-05,6.397753837099108e-10,4.217395096323605e-05,4.614399611322443e-12,8.801268169996786e-08,8.356094934787076e-13,1.0649427763517271e-12,1.0819991228473753e-12,3.034946533954662e-12,2.793145528639536e-13,9.29798355900437e-06,4.9205641771892e-05,1.6795647951821975e-13,3.4614900438786146e-05,1.0681276792422247e-12,3.794297002432513e-13,2.6588910905189585e-05,2.262464003824838e-12,9.950714909803598e-16,5.705185603490282e-06,2.0760438964405448e-16,1.810522214051656e-06,1.141392399250298e-16,2.9485819259201006e-17,6.825221768343676e-18,8.372235805112575e-16,5.500681197799426e-16,1.1063136442906956e-06,4.718828564961508e-17,3.437006549527173e-16,3.0964774890503313e-17,2.2573861750033546e-16,4.368157279882241e-13
1.1792599128267217e-06,0.11235101863296544,0.9,0.0,0.0,0.0,0.0,0.09963312901359711,0.00015179967192137985,2.4496517967321923e-06,1.5289826998439404e-05,2.817052746474863e-05,8.599122438816492e-07,3.167134771230083e-05,3.4668936022833152e-06,6.2879205733305465e-06,4.378334894001572e-05,0.00015682840329461588,4.695918197491377e-06,3.3828429745031894e-05,1.1029372166772564e-08,8.17322923485204e-08,2.5758258659572953e-08,4.462219414036104e-09,8.020613608154256e-05,3.947817942551572e-05,0.0003798975212873908,5.872031839973867e-05,9.603539288383653e-05,6.397841376480486e-10,4.285648919403516e-05,4.684775527019342e-12,8.85419014426023e-08,8.39646310759098e-13,1.0728186404056327e-12,1.0898842373878046e-12,3.1093849970042906e-12,2.8099347368956707e-13,9.377008609999802e-06,5.047706842467386e-05,1.6878101578928544e-13,3.541460876432724e-05,1.0927197807771345e-12,3.82265522462423e-13,2.7272827789122746e-05,2.3204786333643912e-12,1.0106843061063815e-15,5.940038479109555e-06,2.1096364649402492e-16,1.9019463582174746e-06,1.1590659795571894e-16,3.060534273817607e-17,7.138596722162901e-18,8.633807873708398e-16,5.724370110381377e-16,1.1609012362561716e-06,4.8686263634537945e-17,3.543661139281425e-16,3.2239616515383695e-17,2.348711426812398e-16,4.50463325440912e-13
1.1969464991784192e-06,0.1123529787314355,0.9,0.0,0.0,0.0,0.0,0.09962711823625842,0.00015408659779527842,2.449619657689036e-06,1.538800082444322e-05,2.830410605828044e-05,8.598754006015062e-07,3.189791123672148e-05,3.466756373450228e-06,6.287793196222526e-06,4.44506731626271e-05,0.00016026790811500143,4.695832204600182e-06,3.407428433850948e-05,1.102922708956646e-08,8.173122011256178e-08,2.5757154988008154e-08,4.462219727466116e-09,8.067305798472625e-05,4.0080160531116106e-05,0.00038805590781497217,5.962737090915148e-05,9.835633007541965e-05,6.397926916349937e-10,4.353899419613382e-05,4.754983813714859e-12,8.905086058689285e-08,8.435620590041252e-13,1.080531511145271e-12,1.0975954461977345e-12,3.1842834533735622e-12,2.8260809949512676e-13,9.453496659317865e-06,5.1756071729884494e-05,1.6958137478118478e-13,3.62175821728558e-05,1.117408662309605e-12,3.8504374920533806e-13,2.796172539086296e-05,2.378907704164159e-12,1.0262963018865037e-15,6.179894182351695e-06,2.1432282623454847e-16,1.9961593007824194e-06,1.176741609335747e-16,3.1747207860638753e-17,7.460437299796923e-18,8.899099349607852e-16,5.953126891329222e-16,1.217072245502262e-06,5.0205688582082673e-17,3.651813894818288e-16,3.35440167526557e-17,2.4420594410748654e-16,4.64303582911602e-13
1.212864426894947e-06,0.11235474698981655,0.9,0.0,0.0,0.0,0.0,0.09962170267346698,0.00015614051819929053,2.4495904152131595e-06,1.5474012196202444e-05,2.8420973170028973e-05,8.59842166287724e-07,3.209756022467089e-05,3.4666326381951297e-06,6.287658231499783e-06,4.505144006657741e-05,0.0001633770901871637,4.69574095618933e-06,3.4291280199914636e-05,1.1029095763533162e-08,8.173024449487542e-08,2.575615949822721e-08,4.462219193316173e-09,8.107791123440919e-05,4.0621911001847916e-05,0.0003954306362676265,6.04436591829487e-05,0.00010045730634382471,6.398004065922325e-10,4.4153220247416526e-05,4.818028325617072e-12,8.949186760067732e-08,8.469857762909822e-13,1.0873364565531014e-12,1.1043878723873608e-12,3.2520745246349343e-12,2.840072242893808e-13,9.52019686344325e-06,5.2913415200834055e-05,1.7028160919400646e-13,3.6942950467545157e-05,1.1397083061095435e-12,3.8749586506974345e-13,2.8585904989495084e-05,2.431840735544805e-12,1.040345520364449e-15,6.400025833498004e-06,2.1734579609205532e-16,2.08335113217037e-06,1.1926438927812183e-16,3.279397350544586e-17,7.757361805581947e-18,9.141032386544912e-16,6.16346363771734e-16,1.2689859097262427e-06,5.1591958977523875e-17,3.750472464869491e-16,3.474333032704965e-17,2.527934892182749e-16,4.769270707300038e-13
