Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634)
4.255516870440949e-06,0.11268744452769039,0.9,0.0,0.0,0.0,0.0,0.09860754637676122,0.0005043907083460567,2.4342151271445443e-06,1.455411035343078e-05,3.249276983432004e-05,8.523616848748557e-07,3.2976382227235456e-05,3.4376327556529437e-06,6.236126636888182e-06,0.00015805481626771605,0.0007874801417838834,4.6586529427981775e-06,4.5371607676749994e-05,1.0959873395146779e-08,8.121726357280631e-08,2.5532086873968864e-08,4.438940783777115e-09,6.081294009013661e-05,0.00014362607005016347,0.0018461638164496137,0.00021554224450808095,0.0004986454714858787,6.372560139191922e-10,0.0001610271957777415,1.536005960176927e-11,6.625392515345405e-08,9.556436874160128e-13,1.419830524869567e-12,1.1197593704145424e-12,1.5930996144689757e-11,2.104415552947485e-13,7.738307654449088e-06,0.0002591786052740463,1.9470030789769435e-13,0.00018255258705249437,5.5580470624225104e-12,5.127334377551807e-13,0.00017200555550754153,1.4441016290851378e-11,3.709759338390458e-15,9.039684487483107e-05,7.924938553403184e-16,4.8338899570416696e-05,4.2164058984750325e-16,5.091079293801045e-16,1.842191752544273e-16,1.0498930574860107e-14,1.0877584217120291e-14,2.8572535819275712e-05,6.060189023967367e-16,4.270964707646833e-15,6.27096748464002e-16,4.423486903910528e-15,5.4777686475281715e-12,4.778806656438103e-16,3.2256066929492836e-06,3.79885750776446e-15,1.9945739465907235e-05,2.596115435202947e-12,2.1923930646050365e-16,1.5453075947265486e-15,1.8126099700199372e-12,2.7350028656425733e-10,3.1860753831448176e-12
4.2827863921983985e-06,0.11269024074522228,0.9,0.0,0.0,0.0,0.0,0.09859885542757302,0.0005072815435212347,2.4340395013138163e-06,1.4521881992053104e-05,3.24911323352793e-05,8.522920951456395e-07,3.292438462900703e-05,3.4373563364678387e-06,6.235699271415012e-06,0.00015904423622387112,0.0007928231223195071,4.658328096132972e-06,4.537875384236202e-05,1.0959082699579424e-08,8.121140384944791e-08,2.5530002344343492e-08,4.438642552622242e-09,6.057913200642297e-05,0.0001445444766696232,0.001858294382230063,0.0002169245520326997,0.0005017434996715326,6.372165081232259e-10,0.00016206973231643198,1.5446348517527322e-11,6.599172103888599e-08,9.554875940110648e-13,1.4198937577622498e-12,1.117867442830579e-12,1.602816309745107e-11,2.0961129452338673e-13,7.708035960516079e-06,0.000260675956585378,1.9469082557687159e-13,0.00018380219155541113,5.5954608083250984e-12,5.128146176062939e-13,0.0001733006100727759,1.454810142997018e-11,3.7335503214738415e-15,9.136200402559118e-05,7.976242418117585e-16,4.891532479881984e-05,4.243366389484189e-16,5.154870410405052e-16,1.8673400735002662e-16,1.0626556925427138e-14,1.10150846789111e-14,2.8921384880101832e-05,6.134230126926704e-16,4.322801971622538e-15,6.350622732544295e-16,4.479319430226413e-15,5.5443571750834814e-12,4.847334260605273e-16,3.2927836155464625e-06,3.849295131055953e-15,2.0097978568610652e-05,2.6127647483946845e-12,2.2216365313293493e-16,1.5657955254446656e-15,1.8242347435942117e-12,2.752543202274206e-10,3.226349703434655e-12
4.310055913955848e-06,0.1126930335354498,0.9,0.0,0.0,0.0,0.0,0.09859017087186212,0.0005101696706417849,2.4338638177255397e-06,1.4489930508550205e-05,3.248944124392079e-05,8.522225330701919e-07,3.287276061409721e-05,3.4370799945151127e-06,6.2352726752911866e-06,0.00016003331401660866,0.0007981604002927446,4.658003548510669e-06,4.538555856417518e-05,1.09582916819332e-08,8.120554219594848e-08,2.5527918642811327e-08,4.438344123161211e-09,6.034749976943319e-05,0.0001454628019333496,0.0018704069563085372,0.00021830673002393183,0.0005048315483143133,6.371769549099978e-10,0.0001631121813859261,1.5532536655454654e-11,6.573195125073814e-08,9.553300329823128e-13,1.4199464060338718e-12,1.1159887115095765e-12,1.6124990522665347e-11,2.0878875168924927e-13,7.67803760490952e-06,0.0002621676521144512,1.9468102402355132e-13,0.00018505026828545136,5.63282001402783e-12,5.128919417195433e-13,0.0001745940938876417,1.4655031616373955e-11,3.7573390623406274e-15,9.232955903334925e-05,8.027541989480129e-16,4.9493271329315896e-05,4.2703243242922923e-16,5.218989780613078e-16,1.8926294193752187e-16,1.0754885981065176e-14,1.1153219483004796e-14,2.927149734175997e-05,6.208681134243377e-16,4.374925594250853e-15,6.430648665997429e-16,4.535409285253174e-15,5.611312318272489e-12,4.916268119367018e-16,3.3607919049054206e-06,3.900029700756713e-15,2.025034676059059e-05,2.6294125013578154e-12,2.2510532713484953e-16,1.5864040033826332e-15,1.8358584278056526e-12,2.7700818952305015e-10,3.266809803207934e-12
4.3373254357132975e-06,0.1126958229224661,0.9,0.0,0.0,0.0,0.0,0.09858149265562804,0.0005130550977045778,2.4336880811525925e-06,1.4458255205442758e-05,3.248769901874278e-05,8.521529989520999e-07,3.2821513582014254e-05,3.436803732088895e-06,6.2348468442750825e-06,0.0001610220523642277,0.0008034920164228074,4.657679297880486e-06,4.5392032445258145e-05,1.0957500486257464e-08,8.11996787765812e-08,2.5525835778906643e-08,4.438045513488959e-09,6.0118025110572946e-05,0.00014638104590481584,0.0018825016952285412,0.00021968877860721706,0.0005079096696335713,6.371373546408949e-10,0.0001641545430300715,1.561862431949285e-11,6.547459498112191e-08,9.551710744467695e-13,1.4199887937011436e-12,1.1141232818779272e-12,1.622148028371446e-11,2.0797386110257355e-13,7.648310989999307e-06,0.00026365374440149995,1.9467091792148473e-13,0.00018629681562405575,5.67012467187378e-12,5.129655297394415e-13,0.00017588598673965187,1.476180526799668e-11,3.781125590657843e-15,9.329950174414924e-05,8.078837278464288e-16,5.007272287823831e-05,4.297280044651532e-16,5.283435909728846e-16,1.9180587715090088e-16,1.0883915848598436e-14,1.1291983183285305e-14,2.9622867230170257e-05,6.283541520897597e-16,4.427332312558471e-15,6.511042344276377e-16,4.591753797711951e-15,5.678633125397434e-12,4.985604956339431e-16,3.429633944428388e-06,3.9510598626571304e-15,2.040285370128204e-05,2.6460586957088126e-12,2.280642608679088e-16,1.6071322912931124e-15,1.8474810237585266e-12,2.7876189461032503e-10,3.307454130009575e-12
4.364594957470747e-06,0.11269860893025326,0.9,0.0,0.0,0.0,0.0,0.09857282072534135,0.0005159378323840428,2.4335122963613724e-06,1.4426855216939979e-05,3.248590800885373e-05,8.52083493071818e-07,3.2770646463219795e-05,3.436527551329019e-06,6.234421774154004e-06,0.00016201045394542734,0.0008088180113977427,4.65735534219921e-06,4.539818576146557e-05,1.095670901410489e-08,8.119381374552565e-08,2.552375376061361e-08,4.437746727694301e-09,5.989068924974223e-05,0.00014729920864688093,0.001894578755282712,0.00022107069790632385,0.0005109779159523588,6.370977111497723e-10,0.0001651968172928657,1.5704611767534574e-11,6.521963085585425e-08,9.550107891149621e-13,1.4200212546796743e-12,1.112271251870145e-12,1.6317634106718376e-11,2.0716655463204292e-13,7.618854409148556e-06,0.0002651342855417873,1.946605213768194e-13,0.00018754183205246043,5.707374739996295e-12,5.130354979268527e-13,0.00017717626881561321,1.4868420741084218e-11,3.804909881622965e-15,9.42718243135133e-05,8.130128278341636e-16,5.065366353210228e-05,4.3242332197933926e-16,5.348208567548366e-16,1.9436281113688428e-16,1.1013646281425475e-14,1.143137485204759e-14,2.9975488723411384e-05,6.358810584940953e-16,4.480024471735219e-15,6.591803001604216e-16,4.648353051384157e-15,5.746319432245759e-12,5.055343999904093e-16,3.4993120822213463e-06,4.002385541062913e-15,2.055550897536983e-05,2.662703332835103e-12,2.3104043931867644e-16,1.6279805439447015e-15,1.859102532445477e-12,2.805154356463033e-10,3.3482823699801916e-12
4.3918644792281964e-06,0.11270139158267166,0.9,0.0,0.0,0.0,0.0,0.0985641550279547,0.0005188178820477869,2.4333364676410996e-06,1.4395729520123567e-05,3.2484070458811924e-05,8.520140156780612e-07,3.2720161743210566e-05,3.436251454228547e-06,6.233997460745193e-06,0.00016299852139947202,0.0008141384258480882,4.657031679432283e-06,4.540402847151223e-05,1.0955917402108972e-08,8.118794725067336e-08,2.5521672595789406e-08,4.437447782270641e-09,5.966547294778494e-05,0.0001482172902217818,0.0019066382924125716,0.00022245248804339838,0.0005140363396544312,6.370580246857414e-10,0.00016623900421843627,1.579049928292475e-11,6.496703703044426e-08,9.548492408441584e-13,1.4200440929796117e-12,1.1104326960172476e-12,1.6413453855000123e-11,2.06366763293533e-13,7.589666055297739e-06,0.0002666093271735487,1.946498477932913e-13,0.000188785316147774,5.744570215711228e-12,5.131019586518767e-13,0.00017846492069142003,1.497487651852291e-11,3.828691963669897e-15,9.524651919102355e-05,8.181414999710194e-16,5.123607773577373e-05,4.351184176905806e-16,5.413306298281328e-16,1.9693364494189197e-16,1.1144075418104891e-14,1.1571389205301697e-14,3.0329356145862253e-05,6.434487795106058e-16,4.532998928192807e-15,6.672927781270841e-16,4.70520446034311e-15,5.814370302661795e-12,5.1254820386581715e-16,3.569828631624061e-06,4.054005412320839e-15,2.070832209095787e-05,2.679346414308957e-12,2.340337961924468e-16,1.6489480445499415e-15,1.8707229549409538e-12,2.822688127859828e-10,3.3892930169573473e-12
4.419134000985646e-06,0.11270417090345065,0.9,0.0,0.0,0.0,0.0,0.09855549551091307,0.0005216952537715701,2.4331605992837444e-06,1.4364876945637951e-05,3.2482188513251475e-05,8.519445669985971e-07,3.267006148574647e-05,3.4359754426390223e-06,6.2335738998967514e-06,0.00016398625732639614,0.0008194533003222864,4.656708307554785e-06,4.5409570226737416e-05,1.0955125554811006e-08,8.118207943060858e-08,2.5519592290871513e-08,4.4371486807539404e-09,5.9442356556199846e-05,0.00014913529069116016,0.0019186804621146203,0.0002238341491390054,0.0005170849931436967,6.370182988070569e-10,0.00016728110385101186,1.5876287105448496e-11,6.471679120919879e-08,9.546864942034455e-13,1.4200576222763315e-12,1.1086076826200685e-12,1.65089412579293e-11,2.0557441604631678e-13,7.56074402913169e-06,0.00026807892046718635,1.9463891005042055e-13,0.0001900272665792264,5.781711063480993e-12,5.131650211117256e-13,0.00017975192332215888,1.5081171023885918e-11,3.852471813091096e-15,9.622357910554258e-05,8.232697436221051e-16,5.181995028099247e-05,4.378132599395538e-16,5.478728856555143e-16,1.9951837535161077e-16,1.1275202972676524e-14,1.1712025282554849e-14,3.068446396254168e-05,6.510572450838931e-16,4.586257906896028e-15,6.754415908345325e-16,4.7623080758162875e-15,5.882785552902959e-12,5.196018259010468e-16,3.641185871726366e-06,4.1059193766838295e-15,2.0861302477926748e-05,2.6959879414836507e-12,2.3704431553392405e-16,1.6700349302266022e-15,1.8823422922127286e-12,2.840220261823575e-10,3.4304857486611725e-12
4.446403522743095e-06,0.11270694691617962,0.9,0.0,0.0,0.0,0.0,0.09854684212216272,0.000524569954353658,2.4329846951334732e-06,1.4334296187901639e-05,3.2480264221303976e-05,8.518751472323023e-07,3.2620347355241077e-05,3.4356995182776016e-06,6.23315108748846e-06,0.00016497366428724422,0.0008247626752637722,4.6563852245523525e-06,4.5414820380569226e-05,1.0954333601826323e-08,8.117621041814194e-08,2.551751285219333e-08,4.43684943816122e-09,5.9221320064027244e-05,0.00015005321011605564,0.0019307054193525043,0.00022521568131217485,0.0005201239288060198,6.369785336617659e-10,0.00016832311623490493,1.596197549975787e-11,6.446887072883061e-08,9.54522607338869e-13,1.4200621278013943e-12,1.1067962584944322e-12,1.6604098173753378e-11,2.0478944130218396e-13,7.532086346843928e-06,0.000269543116115647,1.946277203827721e-13,0.0001912676821045796,5.8187972851753315e-12,5.132247908432579e-13,0.00018103725803251237,1.5187302801726993e-11,3.8762494571407475e-15,9.720299705105719e-05,8.283975598109868e-16,5.240526629524652e-05,4.4050788005085354e-16,5.544474823753198e-16,2.0211690620145454e-16,1.1407027114343814e-14,1.1853277954185001e-14,3.104080677364402e-05,6.58706401505192e-16,4.639798378655604e-15,6.836264606091441e-16,4.8196613932527824e-15,5.951564261807132e-12,5.266949511929729e-16,3.7133860478709788e-06,4.158126139805511e-15,2.101445948646916e-05,2.712627915889579e-12,2.4007193229957374e-16,1.691240503794968e-15,1.8939605453070147e-12,2.857750759864694e-10,3.4718591029726827e-12
4.473673044500545e-06,0.11270971964429989,0.9,0.0,0.0,0.0,0.0,0.09853819481015902,0.0005274419903285667,2.432808759045861e-06,1.4303985814854248e-05,3.247829954082506e-05,8.518057565591629e-07,3.257102063833084e-05,3.435423682732017e-06,6.232729019432532e-06,0.00016596074480434406,0.0008300665909896492,4.656062428422035e-06,4.541978799769798e-05,1.0953541450637057e-08,8.117034033751925e-08,2.5515434284790195e-08,4.436550057523335e-09,5.900234314220314e-05,0.00015097104855693139,0.0019427133184749957,0.00022659708468043976,0.0005231531989732852,6.369387325515331e-10,0.00016936504141448476,1.6047564689290536e-11,6.42232525773697e-08,9.543576392091262e-13,1.4200579042164089e-12,1.1049984653871576e-12,1.6698926330123296e-11,2.0401176576177643e-13,7.503690947512339e-06,0.00027100196432591783,1.946162905493274e-13,0.0001925065615666933,5.8558288511188165e-12,5.132813704082101e-13,0.0001823209065074546,1.5293270339589585e-11,3.900024873160172e-15,9.81847662731233e-05,8.335249479388144e-16,5.2992011230990445e-05,4.4320224772209533e-16,5.610543939923596e-16,2.0472923297532468e-16,1.1539547519779311e-14,1.199514622754815e-14,3.13983793092651e-05,6.663961788688614e-16,4.693622453466786e-15,6.918473090367206e-16,4.877264432389821e-15,6.020706227120703e-12,5.338274943806534e-16,3.7864313721431127e-06,4.210625578970808e-15,2.1167802385793173e-05,2.7292663388477475e-12,2.431166296357654e-16,1.7125648854988406e-15,1.905577715168068e-12,2.875279623474663e-10,3.51341274935462e-12
4.500942566257994e-06,0.11271248911109727,0.9,0.0,0.0,0.0,0.0,0.0985295535238731,0.0005303113679802221,2.432632794456584e-06,1.4273944277253785e-05,3.247629634243413e-05,8.517363951329417e-07,3.252208226464004e-05,3.4351479374673243e-06,6.2323076916742735e-06,0.00016694750136160964,0.0008353650876708768,4.655739917173062e-06,4.542448186296762e-05,1.0952749224219316e-08,8.116446930770196e-08,2.5513356593615588e-08,4.436250552498493e-09,5.878540518531782e-05,0.0001518888060736681,0.0019547043131395267,0.0002279783593598796,0.0005261728558896315,6.368988955339602e-10,0.00017040687943416238,1.6133054921754132e-11,6.397991346688646e-08,9.541916427498317e-13,1.4200452191272025e-12,1.1032143253497762e-12,1.679342757578283e-11,2.032413158481915e-13,7.475555700100189e-06,0.0002724555148115785,1.9460463171674857e-13,0.0001937439038902376,5.892805767353426e-12,5.133348589246615e-13,0.00018360285078322845,1.5399072240608194e-11,3.9237980872748855e-15,9.91688802558963e-05,8.386519089941823e-16,5.358017085520355e-05,4.458963929432427e-16,5.676934821986154e-16,2.0735526217960397e-16,1.1672762387796366e-14,1.2137625119972137e-14,3.175717642431585e-05,6.741265229254541e-16,4.747727211769231e-15,7.001038660546581e-16,4.935114766249039e-15,6.0902105421552385e-12,5.409991465471009e-16,3.860324023847169e-06,4.263416427945212e-15,2.132134036298348e-05,2.7459032118488635e-12,2.4617834369997255e-16,1.7340073969510152e-15,1.9171938028153516e-12,2.89280685412645e-10,3.555145267582136e-12
4.528212088015444e-06,0.1127152553396951,0.9,0.0,0.0,0.0,0.0,0.09852091821279783,0.0005331780933545503,2.432456804820772e-06,1.4244169917538506e-05,3.24742564133758e-05,8.5166706309044e-07,3.247353282675861e-05,3.434872283830561e-06,6.231887100192661e-06,0.00016793393640487166,0.0008406582053138891,4.655417688827592e-06,4.542891048999382e-05,1.0951956832948267e-08,8.115859743978563e-08,2.5511279782438164e-08,4.435950925658207e-09,5.857048535104011e-05,0.00015280648272558803,0.0019666785562410367,0.00022935950546515652,0.0005291829516797699,6.368590256721431e-10,0.00017144863033836588,1.6218446405851206e-11,6.373882985175873e-08,9.540246717944284e-13,1.4200243493337231e-12,1.1014438564295317e-12,1.688760363227166e-11,2.024780165824318e-13,7.44767841009607e-06,0.00027390381678634807,1.9459275462040717e-13,0.0001949797080785469,5.929728009637242e-12,5.133853527211365e-13,0.0001848830732385966,1.550470705313898e-11,3.947569077830865e-15,0.00010015533270972517,8.437784424124681e-16,5.416973123928051e-05,4.485902867108498e-16,5.743647195993841e-16,2.099949880532861e-16,1.1806671359611295e-14,1.228071360728158e-14,3.211719309361805e-05,6.818973639293077e-16,4.802114653621747e-15,7.083960523227441e-16,4.993212384100758e-15,6.160076987123008e-12,5.482098185155943e-16,3.9350661499708e-06,4.316498542085183e-15,2.1475082522011543e-05,2.7625385361834157e-12,2.492570567819505e-16,1.7555681422654436e-15,1.928808809170871e-12,2.910332453275112e-10,3.5970563190185915e-12
4.555481609772893e-06,0.11271801835304794,0.9,0.0,0.0,0.0,0.0,0.09851228882695268,0.0005360421722715175,2.4322807932001074e-06,1.4214660978267668e-05,3.247218146121076e-05,8.515977605447248e-07,3.2425372599450346e-05,3.434596723057109e-06,6.231467241000877e-06,0.00016892005234223182,0.0008459459837435733,4.655095741421348e-06,4.543308212951716e-05,1.0951164393521276e-08,8.115272484004473e-08,2.5509203854966005e-08,4.435651189412062e-09,5.835756259716207e-05,0.0001537240785714499,0.001978636199845894,0.00023074052310955554,0.0005321835383192981,6.368191229432464e-10,0.00017249029417152725,1.630373937394767e-11,6.349997799181699e-08,9.538567745252998e-13,1.4199955458983886e-12,1.0996870586448143e-12,1.6981456334943724e-11,2.0172179294541956e-13,7.420056825806233e-06,0.0002753469189585706,1.9458066945158057e-13,0.00019621397321060606,5.966595587836528e-12,5.134329448863037e-13,0.00018616155658635763,1.5610173435996747e-11,3.971337869873766e-15,0.0001011441175592951,8.489045491485228e-16,5.476067874924918e-05,4.512839577372697e-16,5.810679712854793e-16,2.126483196609249e-16,1.1941272662661589e-14,1.2424406846670784e-14,3.247842440717914e-05,6.897086471301321e-16,4.856781964528301e-15,7.167236050203434e-16,5.051554932905332e-15,6.230304669315191e-12,5.554592071140794e-16,4.010659865636617e-06,4.369870682125238e-15,2.1629037882885687e-05,2.7791723133044766e-12,2.52352706192215e-16,1.7772464610674843e-15,1.9404227352287295e-12,2.9278564223581444e-10,3.6391445232821385e-12
4.582751131530343e-06,0.11272077817393587,0.9,0.0,0.0,0.0,0.0,0.09850366531688766,0.0005389036103366411,2.432104762683154e-06,1.4185415610155217e-05,3.247007311734364e-05,8.515284875937061e-07,3.237760155810952e-05,3.434321256275061e-06,6.231048110146747e-06,0.00016990585154443987,0.0008512284625875348,4.6547740730042396e-06,4.5437004777499575e-05,1.0950371819158376e-08,8.114685160754424e-08,2.5507128813827653e-08,4.435351345915816e-09,5.814661571649802e-05,0.0001546415936694717,0.00199057739513065,0.00023212141240501786,0.0005351746676069293,6.367791901888328e-10,0.00017353187097805968,1.638893402148489e-11,6.32633339696414e-08,9.53688000093829e-13,1.4199590688417538e-12,1.0979439289822588e-12,1.7074987395364718e-11,2.0097256879157238e-13,7.392688644312379e-06,0.0002767848695265838,1.9456838601058982e-13,0.00019744669843816515,6.003408482748998e-12,5.134777258933924e-13,0.00018743828386511891,1.5715469995380326e-11,3.995104442711818e-15,0.00010213522893229722,8.540302286702273e-16,5.5353000036308294e-05,4.539773782624738e-16,5.878032085204376e-16,2.1531525005125336e-16,1.2076565904538612e-14,1.2568703783045234e-14,3.28408655656406e-05,6.975603029522096e-16,4.9117310394303245e-15,7.250864438775793e-16,5.110142372454277e-15,6.30089335234509e-12,5.627472195273751e-16,4.087107254541848e-06,4.4235326824894705e-15,2.1783215380932735e-05,2.795804544473653e-12,2.5546527340389334e-16,1.7990424420539754e-15,1.952035581889866e-12,2.945378762796083e-10,3.6814095337924e-12
