Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638)
1.1627187457020404e-06,0.11234861819663905,0.9,0.0,0.0,0.0,0.0,0.09963930059275118,0.0001497095838882398,2.4495957581743802e-06,1.5072558377172918e-05,2.8041991090792004e-05,8.599382583062751e-07,3.0504164305752636e-05,3.4669873857013427e-06,6.288037990910616e-06,4.314519289689251e-05,0.00015307144254753184,4.695999770367368e-06,3.35938868175612e-05,1.1029119631496896e-08,8.173042320150569e-08,2.57590379378152e-08,4.461993729845335e-09,7.812107830736354e-05,3.8915240015518395e-05,0.0003700138317570497,5.7872233143905444e-05,9.221221139576091e-05,6.397384894989025e-10,4.221813185640839e-05,4.620657058551995e-12,8.624760235417053e-08,8.358847829764947e-13,1.0654692150960095e-12,1.0498062139690075e-12,2.9858487093933066e-12,2.737156200980841e-13,9.143136621771146e-06,4.8733341602818544e-05,1.6801086437638157e-13,3.4663135926891674e-05,1.0696221473390445e-12,3.796151194982424e-13,2.6610159309294205e-05,2.264284835240005e-12,9.960868565930182e-16,5.64385069361135e-06,2.0782069353712822e-16,1.767557553577016e-06,1.1425376124207673e-16,2.9461491978508324e-17,6.819884732854325e-18,8.392133087704827e-16,5.4171880246846595e-16,1.09390877359061e-06,4.7301646261519075e-17,3.445109489587452e-16,3.0495704748707785e-17,2.2230821759406524e-16,4.378536145748989e-13,1.44140759051967e-17,2.272287167918103e-08,1.9425771010612991e-16,2.385396988850518e-06,6.970464150350262e-13,1.0947270429518115e-17,7.974234566798083e-17,4.866544957339725e-13,7.343010666593908e-11,1.5867019311316226e-13,1.0135793311228508e-13,4.1051940670809806e-16,2.1455016003504633e-13,1.0649653907709257e-17,2.9855445540941293e-17,3.1473554465364265e-13,2.3128221198938888e-17,1.6851312879083482e-16
1.17070683128262e-06,0.11234949030924694,0.9,0.0,0.0,0.0,0.0,0.09963660148730434,0.00015074674056869946,2.4495797566759785e-06,1.511631872194041e-05,2.8104531638821508e-05,8.59921512450749e-07,3.059929510675704e-05,3.4669248243710526e-06,6.28799576106968e-06,4.3446092833385704e-05,0.0001546041669057693,4.695971401470677e-06,3.370771466898967e-05,1.1029047598215451e-08,8.172988933925615e-08,2.5758536141807576e-08,4.4619901747630345e-09,7.832298070957366e-05,3.918714599783474e-05,0.00037362901017567454,5.82819471209869e-05,9.321981568648674e-05,6.397417378542738e-10,4.25264002503446e-05,4.652505859479858e-12,8.64676914861922e-08,8.37719865271828e-13,1.0690421382692241e-12,1.053043461061072e-12,3.018369928434411e-12,2.7441387117596044e-13,9.176819934093276e-06,4.929515372478582e-05,1.6838558615557486e-13,3.502392194264789e-05,1.0807174807944547e-12,3.809014053732514e-13,2.6917968532578292e-05,2.2903968027088568e-12,1.0031385414915055e-15,5.747323343797723e-06,2.0933786482160656e-16,1.807032780160606e-06,1.1505198095178248e-16,2.996241458341054e-17,6.959814330702497e-18,8.510006288117087e-16,5.515112769355469e-16,1.1179126738131716e-06,4.797682412658957e-17,3.4930888947016133e-16,3.1053796550513444e-17,2.2630589124813166e-16,4.440038935923449e-13,1.4726693536661642e-17,2.340132154333295e-08,1.976678525046489e-16,2.421812615449847e-06,7.019812478139301e-13,1.1141894941884146e-17,8.11347053095594e-17,4.90100062418099e-13,7.394999977157547e-11,1.6153843698430317e-13,1.0313724572965808e-13,4.1820489925001986e-16,2.1856685681838867e-13,1.0873739873749802e-17,3.006681104806332e-17,3.1696375691983766e-13,2.3566399983741387e-17,1.7165206506505483e-16
1.1786949168631994e-06,0.11235036337348092,0.9,0.0,0.0,0.0,0.0,0.09963390103214834,0.0001517828912848033,2.4495636761502626e-06,1.5159502348497513e-05,2.816623737571084e-05,8.599047480736515e-07,3.0693420696142066e-05,3.4668622070507085e-06,6.287947739531033e-06,4.3747031570520605e-05,0.00015614015841546066,4.695939093971082e-06,3.3820492559756875e-05,1.1028975227367303e-08,8.172935284851945e-08,2.5758034205978546e-08,4.461986412723764e-09,7.852116431267725e-05,3.945904427955283e-05,0.0003772516027406251,5.869164720076572e-05,9.423009678152496e-05,6.397449260122606e-10,4.283466185315925e-05,4.684321269652046e-12,8.668365599029792e-08,8.395297995615896e-13,1.072581490993465e-12,1.0562458542116051e-12,3.0509754779030346e-12,2.750989687066794e-13,9.209980114341084e-06,4.985840545919181e-05,1.6875530680701993e-13,3.5385384525246355e-05,1.0918328948671087e-12,3.8217582578367806e-13,2.7226793081343473e-05,2.3165932831045345e-12,1.0101901350914585e-15,5.851779440297369e-06,2.1085506937639092e-16,1.8470400870752492e-06,1.158502372864028e-16,3.046783634766943e-17,7.101445864403726e-18,8.628699660551913e-16,5.614025100839554e-16,1.1422278057769679e-06,4.865627063337201e-17,3.541609812586639e-16,3.1617640950474946e-17,2.30343953845178e-16,4.501962259399237e-13,1.5043521739099756e-17,2.4094611656704872e-08,2.011099248042167e-16,2.458442020181303e-06,7.069159129196699e-13,1.1338392396756197e-17,8.254012212969588e-17,4.935455117975417e-13,7.446987524311399e-11,1.6443559305065753e-13,1.0493321985514766e-13,4.259729663398876e-16,2.2262669674419108e-13,1.110070062060316e-17,3.027816936225596e-17,3.1919189317377243e-13,2.400937443758678e-17,1.7482473568613234e-16
1.186683002443779e-06,0.11235123737330295,0.9,0.0,0.0,0.0,0.0,0.09963119925388107,0.00015281803740955252,2.449547513778718e-06,1.5202112297859435e-05,2.822711929299717e-05,8.598879656100831e-07,3.078654538263431e-05,3.4667995322950415e-06,6.287894242706447e-06,4.404800820044529e-05,0.00015767936987661063,4.695903060756236e-06,3.393223007908096e-05,1.1028902476093871e-08,8.172881362247044e-08,2.575753148551579e-08,4.461982444323525e-09,7.871565860683254e-05,3.9730934857888504e-05,0.0003808815121480375,5.9101333383449626e-05,9.524301824772421e-05,6.39748107264442e-10,4.3142916660281895e-05,4.7161033556925855e-12,8.689552887859597e-08,8.413151091626994e-13,1.0760875767663102e-12,1.0594135634985244e-12,3.083664167158174e-12,2.7577113743937827e-13,9.242620886313058e-06,5.0423070276070744e-05,1.6912009167316372e-13,3.574751231349625e-05,1.1029680295543294e-12,3.83438490845503e-13,2.753662302872808e-05,2.342873423258639e-12,1.0172413912050293e-15,5.957217068869611e-06,2.1237219326833796e-16,1.8875809217972986e-06,1.1664843160681445e-16,3.0977781162176373e-17,7.244786215316773e-18,8.748116696534592e-16,5.713937811683875e-16,1.1668547652769223e-06,4.934026763572074e-17,3.5902893613086143e-16,3.218724121353177e-17,2.344224373217195e-16,4.564268037614607e-13,1.5364576228616496e-17,2.480294215791153e-08,2.0458466476195783e-16,2.4952830037407794e-06,7.118504108233135e-13,1.1536768451319683e-17,8.395873574767585e-17,4.969908445846718e-13,7.498973308010823e-11,1.673620585951245e-13,1.0674623652057533e-13,4.338243084148462e-16,2.26730066237442e-13,1.1330544567503052e-17,3.0489520522238766e-17,3.214199541254925e-13,2.4457147832157357e-17,1.7803111254932489e-16
1.1946710880243585e-06,0.11235211229293886,0.9,0.0,0.0,0.0,0.0,0.09962849617888145,0.00015385218041278988,2.449531266738029e-06,1.5244151649832205e-05,2.8287188234000393e-05,8.598711646885333e-07,3.087867350539928e-05,3.466736798692386e-06,6.2878355692119276e-06,4.434902181488301e-05,0.00015922175454589273,4.69586350273409e-06,3.4042936726462135e-05,1.1028829341095207e-08,8.172827157221298e-08,2.5757028145920413e-08,4.4619782624526005e-09,7.890649304495463e-05,4.000281773015973e-05,0.00038451864169804955,5.951100566950311e-05,9.625854385528276e-05,6.397512647697812e-10,4.3451164667165253e-05,4.747852159693272e-12,8.710334311796218e-08,8.430760612964708e-13,1.0795607017948948e-12,1.0625467365859076e-12,3.11643481383906e-12,2.7643044538044717e-13,9.27474597782441e-06,5.098912186208926e-05,1.6948000587476538e-13,3.6110294106345856e-05,1.1141225390052548e-12,3.8468950736858893e-13,2.7847448536380166e-05,2.369236376120179e-12,1.0242923851946505e-15,6.063634248957862e-06,2.1388927124533674e-16,1.928656678055192e-06,1.1744659434742237e-16,3.1492238958572634e-17,7.389838453264937e-18,8.868285125078624e-16,5.814848359536234e-16,1.1917941173284456e-06,5.002872040848765e-17,3.6392433698792984e-16,3.276260488954053e-17,2.385413806859412e-16,4.626966818612571e-13,1.5689874154647822e-17,2.552651392343363e-08,2.0809186421627232e-16,2.5323333613016717e-06,7.167847413892593e-13,1.1737022510259138e-17,8.539050751370158e-17,5.004360605669446e-13,7.550957328337534e-11,1.703177539424315e-13,1.0857619039838673e-13,4.417589340621894e-16,2.3087696530966474e-13,1.1563280642845522e-17,3.07008645164914e-17,3.2364793956314886e-13,2.4909732379449373e-17,1.812712893004002e-16
1.202659173604938e-06,0.11235298811683632,0.9,0.0,0.0,0.0,0.0,0.09962579183334583,0.0001548853218426676,2.4495149322507886e-06,1.528562351503091e-05,2.8346454919972314e-05,8.598543449216863e-07,3.096980942937956e-05,3.4666740048508606e-06,6.287772003607081e-06,4.4650071505427774e-05,0.00016076726605841047,4.695820611351213e-06,3.415262192722482e-05,1.1028755818650807e-08,8.172772660790076e-08,2.57565243735718e-08,4.461973858294596e-09,7.90936970466388e-05,4.027469289376268e-05,0.0003881628951952955,5.9920664059603864e-05,9.727663754463528e-05,6.397543807242649e-10,4.375940586923312e-05,4.779567726361137e-12,8.730713163434415e-08,8.448129212452132e-13,1.0830011698901528e-12,1.0656455221878614e-12,3.1492862412577863e-12,2.770769614800537e-13,9.306359119405063e-06,5.15565340843493e-05,1.6983511380011756e-13,3.647371883462108e-05,1.1252960814189222e-12,3.859289813429824e-13,2.8159259839131154e-05,2.3956813009887233e-12,1.0313431896669813e-15,6.171028945838368e-06,2.1540633695985673e-16,1.9702687049677127e-06,1.1824475443336482e-16,3.201119978032094e-17,7.536605588149045e-18,8.9892320275589e-16,5.916754283705913e-16,1.2170464015152864e-06,5.0721536951057644e-17,3.6885845230177506e-16,3.334373922244756e-17,2.427008297359826e-16,4.690069190870268e-13,1.6019432435475224e-17,2.6265528430586135e-08,2.1163132061849886e-16,2.569590883928537e-06,7.217189044862836e-13,1.193915398597765e-17,8.683540355033902e-17,5.038811595399441e-13,7.602939585397268e-11,1.7330259950029977e-13,1.1042297591550735e-13,4.49776850793018e-16,2.3506739100855784e-13,1.1798917568869159e-17,3.091220133394806e-17,3.258758492799871e-13,2.5367140070094744e-17,1.8454536264478211e-16
1.2106472591855175e-06,0.11235386482917152,0.9,0.0,0.0,0.0,0.0,0.09962308624321141,0.00015591746335560114,2.4494985076204806e-06,1.532653104573046e-05,2.8404929900733754e-05,8.598375062577532e-07,3.105995755674153e-05,3.4666111494023526e-06,6.287703811528203e-06,4.495115636374897e-05,0.0001623158585841125,4.695774565318203e-06,3.4261295002107055e-05,1.1028681889244846e-08,8.172717863610869e-08,2.5756020025993015e-08,4.4619692269049144e-09,7.92772999815532e-05,4.0546560346198364e-05,0.0003918141771632972,6.0330308554731665e-05,9.82972634994359e-05,6.397574666975696e-10,4.4067640261842855e-05,4.811250115166225e-12,8.75069272949707e-08,8.465260528170798e-13,1.0864092791845593e-12,1.0687100799473426e-12,3.1822172802149365e-12,2.7771081903804243e-13,9.337464044627926e-06,5.212528106629421e-05,1.7018547853429817e-13,3.683777561439052e-05,1.1364883170282748e-12,3.871570185203945e-13,2.8472047275010175e-05,2.4222073667703427e-12,1.0383937449586282e-15,6.279399049065926e-06,2.1692336282369423e-16,2.012418288449049e-06,1.1904288786413406e-16,3.2534667359393346e-17,7.68509199201499e-18,9.110933234657677e-16,6.01965935687594e-16,1.2426121215077236e-06,5.141878044533058e-17,3.738219869355259e-16,3.393064926084358e-17,2.469008206635424e-16,4.753565593932812e-13,1.635326693158454e-17,2.702018799172567e-08,2.1520321910781282e-16,2.6070533574099158e-06,7.266529002390452e-13,1.2143164749092528e-17,8.829346103331437e-17,5.073261416838539e-13,7.654920079296405e-11,1.763167105396206e-13,1.1228668783916531e-13,4.578783469289598e-16,2.393014982225131e-13,1.2037463500415406e-17,3.112353098445799e-17,3.281036834523302e-13,2.5829378913262545e-17,1.8785337495215455e-16
1.218635344766097e-06,0.11235474241486437,0.9,0.0,0.0,0.0,0.0,0.09962037943420499,0.00015694860669294427,2.4494819901937445e-06,1.5366877426110536e-05,2.846262358882627e-05,8.598206486261764e-07,3.114912232020945e-05,3.4665482310025503e-06,6.287631244181735e-06,4.525227548185517e-05,0.00016386748672435127,4.695725533635068e-06,3.4368965187713946e-05,1.1028607536230388e-08,8.172662756730515e-08,2.5755514984097592e-08,4.461964364290351e-09,7.945733117600129e-05,4.081842008505448e-05,0.0003954723927108338,6.073993915610609e-05,9.932038610188314e-05,6.397605309963379e-10,4.4375867840321654e-05,4.842899386509599e-12,8.77027629153514e-08,8.482158001417971e-13,1.089785325446076e-12,1.0717405690725388e-12,3.2152267681981774e-12,2.783321415069604e-13,9.36806448875942e-06,5.2695337139336396e-05,1.7053116237887254e-13,3.720245371003359e-05,1.1476989112453512e-12,3.883737235583767e-13,2.8785801265067486e-05,2.4488137494460734e-12,1.0454440116462067e-15,6.388742388105784e-06,2.184403304899927e-16,2.0551066633621296e-06,1.1984097901915866e-16,3.3062643280011266e-17,7.835301758744573e-18,9.233372129099606e-16,6.123566354640498e-16,1.2684917521279953e-06,5.212049080412995e-17,3.7880871250201946e-16,3.452334010987395e-17,2.5114138307420477e-16,4.817449214151186e-13,1.6691393447433125e-17,2.7790695580743744e-08,2.1880768661332756e-16,2.6447185638785345e-06,7.31586728738942e-13,1.2349056277028991e-17,8.976470366806257e-17,5.107710071235673e-13,7.706898810179092e-11,1.7936017316585468e-13,1.1416739321863545e-13,4.660636687875187e-16,2.435794201632445e-13,1.227892648107836e-17,3.133485347488015e-17,3.303314422023051e-13,2.6296457376130383e-17,1.9119537229228664e-16
1.2266234303466765e-06,0.11235562085843169,0.9,0.0,0.0,0.0,0.0,0.09961767143183232,0.00015797875368238093,2.449465377345902e-06,1.5406665871750673e-05,2.8519546254541806e-05,8.598037716380993e-07,3.1237308185068346e-05,3.466485248336131e-06,6.287554538623174e-06,4.5553427952370965e-05,0.0001654221055311329,4.695673675780144e-06,3.447564163302705e-05,1.1028532758631194e-08,8.172607331798737e-08,2.5755009451706866e-08,4.461959262296968e-09,7.963381990809064e-05,4.1090272108014053e-05,0.0003991374475644371,6.114955586519532e-05,0.00010034596994445841,6.3976355291662e-10,4.468408859998784e-05,4.874515592438022e-12,8.789467125332102e-08,8.498824023853437e-13,1.0931296038891425e-12,1.0747371405050113e-12,3.2483135502892316e-12,2.7894098948995905e-13,9.398164188038025e-06,5.32666768535428e-05,1.7087222705267116e-13,3.756774253964548e-05,1.1589275379318664e-12,3.8957919920925414e-13,2.9100512316829797e-05,2.475499631853635e-12,1.0524940785195551e-15,6.499056730501874e-06,2.1995728104571774e-16,2.098335011086957e-06,1.2063906340769197e-16,3.359511549068304e-17,7.987237416806809e-18,9.356581942307112e-16,6.228471910729632e-16,1.2946857380999416e-06,5.282655736618447e-17,3.838323803204226e-16,3.5121818419370914e-17,2.554225555333198e-16,4.881732944251422e-13,1.7033828239753988e-17,2.8577254847995865e-08,2.224444715504898e-16,2.682584282195202e-06,7.365203898344574e-13,1.2556827537332093e-17,9.12490869333551e-17,5.142157556150735e-13,7.758875778256667e-11,1.8243288071357432e-13,1.1606496232309614e-13,4.743327825897121e-16,2.47901131930874e-13,1.2523314635827223e-17,3.1546168792043626e-17,3.3255912528203723e-13,2.676838741611315e-17,1.9457145302477868e-16
1.234611515927256e-06,0.11235650014492436,0.9,0.0,0.0,0.0,0.0,0.0996149622614,0.0001590079062264873,2.4494486665135674e-06,1.5445899624713705e-05,2.857570804183569e-05,8.597868751053216e-07,3.1324519645983714e-05,3.4664222001073195e-06,6.2874739199897625e-06,4.58546128687735e-05,0.00016697967045984212,4.695619143213355e-06,3.458133340882153e-05,1.102845754411695e-08,8.172551580132538e-08,2.575450343724694e-08,4.4619539142044785e-09,7.980679540930351e-05,4.136211641283913e-05,0.00040280924800914676,6.155915868368873e-05,0.00010137397981031927,6.397665314669669e-10,4.4992302536113436e-05,4.9060987953973005e-12,8.808268501147214e-08,8.515261682781427e-13,1.0964424055812825e-12,1.0776999530326468e-12,3.2814764775182765e-12,2.795374690844044e-13,9.42776687881978e-06,5.3839274955897586e-05,1.712087333240994e-13,3.79336316577996e-05,1.1701738725697774e-12,3.9077354801073745e-13,2.9416171015013864e-05,2.5022642040170753e-12,1.0595439404634184e-15,6.610339789502489e-06,2.2147421219905714e-16,2.142104465102555e-06,1.2143713874407369e-16,3.41320815649858e-17,8.140902416880072e-18,9.480559785911899e-16,6.33437706401686e-16,1.3211944973583618e-06,5.353697933475891e-17,3.8889220464377905e-16,3.57260891998689e-17,2.597443740010076e-16,4.94641569137057e-13,1.738058672433931e-17,2.9380070035044272e-08,2.261135956924502e-16,2.7206482889517136e-06,7.41453883553856e-13,1.276647921266898e-17,9.27466184890603e-17,5.176603871865767e-13,7.810850983740543e-11,1.8553486249966984e-13,1.1797940447381248e-13,4.826858495715783e-16,2.5226671659087444e-13,1.2770635614898695e-17,3.175747693758153e-17,3.3478673271333694e-13,2.724517810862875e-17,1.9798167934137102e-16
1.2425996015078355e-06,0.11235738025925136,0.9,0.0,0.0,0.0,0.0,0.0996122519480035,0.0001600360663054605,2.4494318551946544e-06,1.5484581953883252e-05,2.8631118961999737e-05,8.597699591100481e-07,3.141076122878863e-05,3.4663590850406776e-06,6.287389601336313e-06,4.615582932561401e-05,0.00016854013739175342,4.695562079266266e-06,3.468604950346714e-05,1.1028381868716506e-08,8.172495492964954e-08,2.5753996683639328e-08,4.461948317622934e-09,7.997628685987405e-05,4.1633952997372835e-05,0.0004064877009238462,6.196874761350807e-05,0.00010240438068584617,6.397694890437684e-10,4.5300509643920066e-05,4.937649068858674e-12,8.826683683232082e-08,8.531474809338529e-13,1.099724017171324e-12,1.080629173781612e-12,3.3147144072226756e-12,2.80121734979056e-13,9.456876297104174e-06,5.441310640217387e-05,1.7154074095511786e-13,3.83001107624004e-05,1.1814375922762752e-12,3.9195687228029163e-13,2.9732768025679678e-05,2.529106663511542e-12,1.0665934928455757e-15,6.722589221640741e-06,2.2299107543052286e-16,2.186416108246466e-06,1.222351632595794e-16,3.467354945765233e-17,8.296301256414676e-18,9.60526387844918e-16,6.4412875424906e-16,1.3480184195946426e-06,5.42518731671975e-17,3.939718334106597e-16,3.633615578905848e-17,2.6410685976142237e-16,5.0114808343712e-13,1.7731683528707564e-17,3.0199345996693695e-08,2.2981537433735654e-16,2.7589083587170837e-06,7.463872101208477e-13,1.2978013859961117e-17,9.425735665073215e-17,5.211049021570398e-13,7.862824426845038e-11,1.886662965255726e-13,1.199108832337489e-13,4.911232459315522e-16,2.5667638003178763e-13,1.3020896638462586e-17,3.196877792893935e-17,3.370142648095942e-13,2.772683553229205e-17,2.0142606827508645e-16
1.2585757726689946e-06,0.11235914291225678,0.9,0.0,0.0,0.0,0.0,0.09960682799165745,0.0001620894173567689,2.4493979212262685e-06,1.55603055391265e-05,2.8739727601052054e-05,8.597360676689447e-07,3.158035301616172e-05,3.466232649432372e-06,6.287210660672518e-06,4.675835324575627e-05,0.00017166960287927723,4.695440893213459e-06,3.489259019987804e-05,1.1028229115250132e-08,8.172382280262023e-08,2.5752981345348627e-08,4.461936354156451e-09,8.030493405915531e-05,4.217760299736893e-05,0.0004138641946245126,6.278788381591975e-05,0.00010447221642300275,6.397752953593023e-10,4.591690335543124e-05,5.000651079593101e-12,8.862368491149928e-08,8.563237763103335e-13,1.1061948145189537e-12,1.0863874685821517e-12,3.381410739876902e-12,2.812539426009604e-13,9.513630254371042e-06,5.556437018056431e-05,1.7219149676640493e-13,3.903479841929748e-05,1.2040159346029e-12,3.9429084754317873e-13,3.0368740046475233e-05,2.5830220661656905e-12,1.0806918668561389e-15,6.949977559726368e-06,2.260246894781031e-16,2.2766700448226646e-06,1.2383113933615282e-16,3.576995728713021e-17,8.612311055546819e-18,9.856922460603989e-16,6.658117898331822e-16,1.4026131740988124e-06,5.569481939146341e-17,4.042209507251147e-16,3.7573697281467675e-17,2.729539459757585e-16,5.142785475046487e-13,1.8446952977232824e-17,3.188810258057263e-08,2.3731634314572944e-16,2.83600777934852e-06,7.562533615301205e-13,1.3406730345983547e-17,9.731835222694631e-17,5.279935817992597e-13,7.966766027089401e-11,1.9501731378531846e-13,1.2382466982777326e-13,5.082511987283474e-16,2.656280201556641e-13,1.3530268212919926e-17,3.239135842270877e-17,3.4146910247895447e-13,2.870479178924352e-17,2.0841764491935677e-16
