Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110)
1.0540907813692216e-06,0.1123372999295871,0.9,0.0,0.0,0.0,0.0,0.09967544640044507,0.0001354698044546742,2.4498716100783376e-06,1.4514250603339311e-05,2.710263147634922e-05,8.601706946933034e-07,2.9922704628112652e-05,3.4678585838578136e-06,6.287813254000283e-06,3.9067341218725554e-05,0.00013298714087769955,4.695842028787417e-06,3.193660746305657e-05,1.1030361395485833e-08,8.173962615598027e-08,2.576600028143716e-08,4.46219669466781e-09,7.63633022569899e-05,3.521683559465548e-05,0.000323327234446809,5.2299077961786165e-05,8.002012754777929e-05,6.39720788479649e-10,3.802540949600192e-05,4.18309675547001e-12,8.434245013461108e-08,8.082585450290877e-13,1.0133762095336856e-12,1.030272542443445e-12,2.5922678451954004e-12,2.676714530234147e-13,8.761117048957618e-06,4.1659294078789636e-05,1.6238258763127043e-13,2.9832700558634885e-05,9.209931028313561e-13,3.6088746250663233e-13,2.254616277237176e-05,1.919364652042384e-12,9.001655920109473e-16,4.386438105145274e-06,1.871861300534399e-16,1.3133515506656034e-06,1.0339638589147991e-16,2.316364307980381e-17,5.099892020779306e-18,6.863295310604242e-16,4.2486715443811573e-16,8.081173240707432e-07,3.8555628955979085e-17,2.8214370700300797e-16,2.3837906775782746e-17,1.745985757552629e-16,3.580873206975503e-13,1.0611363610834854e-17,1.522288189066251e-08
1.0638738161650643e-06,0.1123383613574392,0.9,0.0,0.0,0.0,0.0,0.09967215427892995,0.0001367553094279538,2.449854748391769e-06,1.4580087536384363e-05,2.7194421256763343e-05,8.601506266045072e-07,3.0068690921172974e-05,3.4677834732483295e-06,6.287907984569341e-06,3.94354717955832e-05,0.00013481649053736084,4.695906460592412e-06,3.2094558023509746e-05,1.1030285500537678e-08,8.173906357595713e-08,2.576539915848429e-08,4.462199396800268e-09,7.669899007313572e-05,3.554996419274414e-05,0.00032767005681773407,5.28010768891196e-05,8.123858545652172e-05,6.397258079188549e-10,3.8403059147572255e-05,4.22261177942306e-12,8.470990664302035e-08,8.109614659086657e-13,1.0183448599683778e-12,1.035255039727219e-12,2.631628243035439e-12,2.688371064780442e-13,8.814127073631395e-06,4.2332348416849666e-05,1.6293255314609192e-13,3.0262002684334945e-05,9.342068053612258e-13,3.6267233919090656e-13,2.290569421778258e-05,1.949888893282406e-12,9.088057361040882e-16,4.498725506892079e-06,1.8904486602223404e-16,1.3544751945200483e-06,1.0437437992114838e-16,2.3704883507290235e-17,5.2443943896007975e-18,6.994859420927584e-16,4.354726891167045e-16,8.329111533950263e-07,3.9307672238498943e-17,2.8751228957214585e-16,2.44410044021171e-17,1.789322142405879e-16,3.649516178906488e-13,1.0928769891664104e-17,1.5851338783739955e-08
1.0834398857567498e-06,0.11234048991828655,0.9,0.0,0.0,0.0,0.0,0.09966556171004876,0.00013932164459824748,2.449820927611064e-06,1.4709067666289722e-05,2.737354036655281e-05,8.601104284079731e-07,3.035587423538918e-05,3.4676331247328384e-06,6.288043502875251e-06,4.0171985558354815e-05,0.00013849344609533412,4.695998830479265e-06,3.2405137990365505e-05,1.1030133276033879e-08,8.173793517238091e-08,2.5764195055447403e-08,4.462204476963384e-09,7.735192945782395e-05,3.621618674687023e-05,0.0003363975482800804,5.380501160993819e-05,8.369117935861795e-05,6.397358383299985e-10,3.915832821118458e-05,4.301486811775832e-12,8.542434491977462e-08,8.162334966821691e-13,1.0281119246724248e-12,1.045053736193323e-12,2.7108464512107104e-12,2.7110347798342233e-13,8.917611060027091e-06,4.368718145182009e-05,1.6400576093192958e-13,3.112438769812127e-05,9.607474105894986e-13,3.661819641017839e-13,2.3629985202882915e-05,2.0113743231802057e-12,9.260849309669642e-16,4.727966018779226e-06,1.927621774379904e-16,1.4391409110953636e-06,1.0633026349798138e-16,2.4807911089498077e-17,5.540850985399145e-18,7.261479757144445e-16,4.571407948847063e-16,8.838941242698511e-07,4.083210927356295e-17,2.9839127454738674e-16,2.5673582621360505e-17,1.8778512845059741e-16,3.788623884540736e-13,1.158161831348458e-17,1.7166141524781458e-08
1.1030059553484354e-06,0.1123426258672098,0.9,0.0,0.0,0.0,0.0,0.09965895839822987,0.00014188174343890213,2.449786932214526e-06,1.4834481260211757e-05,2.7546870632434307e-05,8.600701439475871e-07,3.063670585719412e-05,3.4674825855007088e-06,6.2881148227807685e-06,4.090882561088679e-05,0.0001421940950847232,4.69604774362703e-06,3.2708754550601545e-05,1.1029980265398624e-08,8.173680095066681e-08,2.5762988369158233e-08,4.462209023389913e-09,7.798061171394845e-05,3.688236305686502e-05,0.00034517956457960717,5.4808862094951654e-05,8.616419383680765e-05,6.397458388937512e-10,3.991355690796797e-05,4.380155085782023e-12,8.611184791526349e-08,8.213318794846621e-13,1.03765622766642e-12,1.0546319209184916e-12,2.7907120515706757e-12,2.732844267539952e-13,9.017752978554583e-06,4.505329006642751e-05,1.6504428691297116e-13,3.199164909344559e-05,9.874338284122256e-13,3.696129033487848e-13,2.43611129482095e-05,2.0734307999956073e-12,9.433626638134182e-16,4.963419039245945e-06,1.964792728327236e-16,1.5270620560988373e-06,1.0828600701325702e-16,2.5938341481455052e-17,5.847313303226278e-18,7.532738291518154e-16,4.794208519170705e-16,9.367511552098667e-07,4.23835930838053e-17,3.0945806385146384e-16,2.694149244252129e-17,1.9688657184450395e-16,3.9301515568100496e-13,1.2258773094940916e-17,1.8560619378414753e-08
1.122572024940121e-06,0.11234476894569523,0.9,0.0,0.0,0.0,0.0,0.09965234476721943,0.00014443560646516983,2.449752709981948e-06,1.4956360427872949e-05,2.771459684557204e-05,8.600297690903106e-07,3.0911227335177134e-05,3.4673318305202073e-06,6.288130165925051e-06,4.164597916071492e-05,0.00014591767410651108,4.696058734719972e-06,3.300556239153574e-05,1.1029826233415376e-08,8.173565916831311e-08,2.5761778975719657e-08,4.4622129177222236e-09,7.858542666975552e-05,3.754849306035526e-05,0.00035401459641515635,5.5812628285244936e-05,8.865705334797579e-05,6.397557873132502e-10,4.066874517971744e-05,4.4586166555522135e-12,8.677285320835868e-08,8.262621705378953e-13,1.0469827343273306e-12,1.063991082041104e-12,2.8712062136084936e-12,2.753813408060128e-13,9.114600544460909e-06,4.6430251999844726e-05,1.660492382521036e-13,3.2863595052226596e-05,1.0142600932894004e-12,3.7296690493299685e-13,2.5098919646103877e-05,2.136044726895261e-12,9.606389337769934e-16,5.205071765815237e-06,2.0019615217249072e-16,1.6182738944522338e-06,1.102416103443448e-16,2.709617624848294e-17,6.163861327411606e-18,7.808615893211629e-16,5.023157403684301e-16,9.914975627642143e-07,4.3962014027268305e-17,3.207118786750814e-16,2.8244908357784997e-17,2.0623769671929525e-16,4.07408921270663e-13,1.2960535963990597e-17,2.0037794532346633e-08
1.1421380945318066e-06,0.11234691889971858,0.9,0.0,0.0,0.0,0.0,0.09964572123379926,0.0001469832389512485,2.449718210370856e-06,1.50747393278235e-05,2.787689789860899e-05,8.599892998773075e-07,3.117948127217462e-05,3.4671808351297007e-06,6.288096699502546e-06,4.2383433251647785e-05,0.00014966343604676688,4.696036627739725e-06,3.3295712762371035e-05,1.1029670952497743e-08,8.173450813867274e-08,2.5760566756564107e-08,4.462216045480894e-09,7.916676444177315e-05,3.821457669866856e-05,0.00036290115244045544,5.681631013291651e-05,9.116918779751531e-05,6.397656618812646e-10,4.1423892966736084e-05,4.5368717238438075e-12,8.740779858582634e-08,8.31029748501205e-13,1.056096299650399e-12,1.0731327438350474e-12,2.9523102907743017e-12,2.7739560878166265e-13,9.208201951252171e-06,4.78176518727654e-05,1.6702168677141977e-13,3.3740040130807415e-05,1.0412204388690983e-12,3.762456780035108e-13,2.584325088203078e-05,2.1992028012212875e-12,9.779137402304599e-16,5.4529084395605475e-06,2.0391281544494462e-16,1.7128096758581411e-06,1.1219707338887877e-16,2.828140979994109e-17,6.490570717233506e-18,8.089093730769535e-16,5.258281357323114e-16,1.0481474707944007e-06,4.556726387959921e-17,3.321519604062466e-16,2.9583992947671785e-17,2.1583957292531714e-16,4.220427025935665e-13,1.3687198927113039e-17,2.160072703548215e-08
1.1617041641234922e-06,0.11234907547986825,0.9,0.0,0.0,0.0,0.0,0.09963908820778576,0.00014952465057957952,2.4496833845086114e-06,1.5189653953771541e-05,2.8033946978153605e-05,8.599487325229527e-07,3.144151150335921e-05,3.4670295751872496e-06,6.288020675703759e-06,4.312117479110822e-05,0.0001534306498079764,4.695985630190908e-06,3.357935355225715e-05,1.1029514202578386e-08,8.173334623087417e-08,2.575935159826251e-08,4.462218296118024e-09,7.972501526477996e-05,3.888061391675202e-05,0.00037183775936659437,5.78199076007542e-05,9.370003263818103e-05,6.397754415184479e-10,4.217900020781572e-05,4.614920631115411e-12,8.801712185170295e-08,8.356398203115593e-13,1.0650016707444691e-12,1.0820584728112063e-12,3.034005823627473e-12,2.7932861937330214e-13,9.298605783349381e-06,4.921508118900611e-05,1.6796267010549066e-13,3.462080505483876e-05,1.0683092915726166e-12,3.794508937398845e-13,2.659395555773071e-05,2.2628920078486764e-12,9.951870827306143e-16,5.706910461155434e-06,2.0762926263032667e-16,1.8107006373164398e-06,1.1415239605512666e-16,2.9494029737638675e-17,6.827512909665832e-18,8.374153248520114e-16,5.499605125267468e-16,1.1067138274645893e-06,4.7199235950906485e-17,3.437775616307414e-16,3.095889707818474e-17,2.256931891251371e-16,4.3691553152854466e-13,1.4439044351980585e-17,2.3252513195063082e-08
1.1812702337151778e-06,0.11235123844118136,0.9,0.0,0.0,0.0,0.0,0.09963244609203163,0.0001520598551351907,2.4496481851836478e-06,1.530114194551329e-05,2.8185911745227465e-05,8.599080634135577e-07,3.169736322261239e-05,3.4668780271638846e-06,6.287907547115008e-06,4.385919057547833e-05,0.00015721860005309536,4.695909411021231e-06,3.38566293643265e-05,1.1029355771069523e-08,8.173217186946403e-08,2.5758133392538292e-08,4.462219562965663e-09,8.026056932677497e-05,3.9546604663093464e-05,0.00038082296207929504,5.882342066192249e-05,9.624902897832918e-05,6.397851057948167e-10,4.293406684025228e-05,4.692763845986244e-12,8.860126064247324e-08,8.40097426611923e-13,1.0737034891992929e-12,1.0907698820228698e-12,3.1162745432868843e-12,2.8118176073709704e-13,9.385860941877093e-06,5.062213833380537e-05,1.6887319278250597e-13,3.5505716526189916e-05,1.0955212645603077e-12,3.825841861887596e-13,2.7350885818386688e-05,2.327099612890493e-12,1.0124589610128166e-15,5.96705650224728e-06,2.1134549370142744e-16,1.911976008799982e-06,1.1610757826172948e-16,3.0734017160915085e-17,7.174755210255824e-18,8.66377616755738e-16,5.747151478690461e-16,1.167208423152471e-06,4.885782510058846e-17,3.5558794620749627e-16,3.2369760105429475e-17,2.3579945423917985e-16,4.5202645437720924e-13,1.5216345042685294e-17,2.4996284004172715e-08
1.2008363033068634e-06,0.11235340754313734,0.9,0.0,0.0,0.0,0.0,0.09962579528243024,0.00015458887025130151,2.449612566836351e-06,1.540924243078418e-05,2.8332954494063936e-05,8.598672891061199e-07,3.1947083067146726e-05,3.4667261682046527e-06,6.287762058456762e-06,4.4597467312115586e-05,0.000161026586977056,4.695811162533541e-06,3.412768158148834e-05,1.1029195452821893e-08,8.173098353410619e-08,2.5756912036229666e-08,4.4622197432108864e-09,8.077381661945714e-05,4.021254888965025e-05,0.0003898553237528014,5.9826849299680835e-05,9.881562368571619e-05,6.397946349367756e-10,4.368909279987471e-05,4.7704019572782655e-12,8.916065225957161e-08,8.444074465340319e-13,1.0822062931918615e-12,1.0992686339379249e-12,3.199098374731111e-12,2.8295641996152893e-13,9.470016584224808e-06,5.2038428569743135e-05,1.6975422717570905e-13,3.6394607052421566e-05,1.1228511523941075e-12,3.8564715300734916e-13,2.811389698793113e-05,2.391813158094643e-12,1.0297293749860703e-15,6.233322605324571e-06,2.1506150862362366e-16,2.01666302097994e-06,1.1806261993746605e-16,3.200134698264925e-17,7.532360892284717e-18,8.957944490747503e-16,6.000941251219933e-16,1.2296419077707535e-06,5.0542927767566853e-17,3.6758238945661246e-16,3.381671008446255e-17,2.4615919892020042e-16,4.673745321428457e-13,1.601936433230312e-17,2.683520370561803e-08
1.220402372898549e-06,0.11235558254973527,0.9,0.0,0.0,0.0,0.0,0.09961913616792406,0.00015711171710254136,2.449576485547124e-06,1.5513995834872323e-05,2.8475232351529314e-05,8.598264063267465e-07,3.219071919959923e-05,3.4665739761915557e-06,6.2875883529902525e-06,4.533599164675929e-05,0.0001648539260162538,4.695693672174604e-06,3.43926484497198e-05,1.1029033050070986e-08,8.172977975918609e-08,2.5755687431239815e-08,4.462218737870469e-09,8.126514674618347e-05,4.0878446551757733e-05,0.0003989334259997824,6.0830193507022314e-05,0.00010139926952431696,6.398040098355289e-10,4.4444078021092276e-05,4.847835664429192e-12,8.969573345469432e-08,8.485746037014093e-13,1.0905145201524302e-12,1.107556443227345e-12,3.2824594411707232e-12,2.84653982386335e-13,9.551122052352632e-06,5.3463564028750964e-05,1.7060671469821793e-13,3.728731473205619e-05,1.150293924325753e-12,3.8864135640464105e-13,2.8882847487178246e-05,2.4570204537666604e-12,1.0469983247267054e-15,6.505682311172822e-06,2.1877730735497482e-16,2.1247869176763315e-06,1.2001752102095017e-16,3.3295988260112874e-17,7.900389312654567e-18,9.256640509197418e-16,6.260993374917127e-16,1.2940238140682863e-06,5.225444201031793e-17,3.797601784103916e-16,3.529986397494103e-17,2.5677317700905587e-16,4.829588408696157e-13,1.6848356205353294e-17,2.877246793464144e-08
1.2399684424902346e-06,0.11235776322923384,0.9,0.0,0.0,0.0,0.0,0.09961246913051508,0.00015962842017196724,2.4495398990242912e-06,1.561544373664748e-05,2.8612897438103784e-05,8.597854119690372e-07,3.242832134661293e-05,3.466421429778653e-06,6.2873900483365775e-06,4.607475018529948e-05,0.00016869994760957882,4.695559373661408e-06,3.465166514611451e-05,1.1028868372382597e-08,8.172855913340568e-08,2.5754459484489496e-08,4.46221645174764e-09,8.173494876234077e-05,4.1544297608053165e-05,0.0004080558689987999,6.183345328637454e-05,0.00010399942527144626,6.398132120478756e-10,4.519902243694502e-05,4.925065770230761e-12,9.020694025200832e-08,8.526034710598494e-13,1.0986325089361058e-12,1.1156350780414834e-12,3.36634006775975e-12,2.862758310385304e-13,9.629226819743196e-06,5.489716370206593e-05,1.7143156676752931e-13,3.8183683080616915e-05,1.1778447188734693e-12,3.9156832391035727e-13,2.965759876697483e-05,2.522709573001102e-12,1.0642658104731554e-15,6.7841067639614155e-06,2.224928898463605e-16,2.2363709692353485e-06,1.219722814603794e-16,3.461790441372316e-17,8.27889597046682e-18,9.559846795934684e-16,6.527324922575385e-16,1.3603625782207765e-06,5.399226747252102e-17,3.921206115522563e-16,3.6819327883984483e-17,2.6764206724697135e-16,4.987784713063372e-13,1.770356534950738e-17,3.08113021570934e-08
1.2595345120819202e-06,0.1123599493543603,0.9,0.0,0.0,0.0,0.0,0.09960579454527825,0.00016213900704593255,2.4495027665916945e-06,1.5713628742966853e-05,2.8746097018551605e-05,8.597443030924789e-07,3.2659940809956565e-05,3.466268508411145e-06,6.287170298331352e-06,4.681372951382485e-05,0.0001725639969702028,4.695410388666795e-06,3.4904863843375375e-05,1.1028701236596958e-08,8.172732029937045e-08,2.5753228107869744e-08,4.462212793405337e-09,8.218361102126192e-05,4.221010202040174e-05,0.00041722127161747104,6.2836628649311e-05,0.00010661555583232672,6.398222237961973e-10,4.5953925979162276e-05,5.0020931743877405e-12,9.069470777583986e-08,8.564984754236337e-13,1.1065645018920628e-12,1.1235063603561119e-12,3.4507227852366017e-12,2.878233460855366e-13,9.70438044602324e-06,5.633885342713299e-05,1.7222966570825683e-13,3.908356086718405e-05,1.2054988386971145e-12,3.94429549103739e-13,3.0438015244877425e-05,2.5888688461841684e-12,1.0815318326209104e-15,7.068564811911308e-06,2.262082560416573e-16,2.3514364883890353e-06,1.2392690121328998e-16,3.596705356279001e-17,8.667932631476483e-18,9.867546215181787e-16,6.799951144179146e-16,1.4286655608937735e-06,5.575630543815602e-17,4.0466299918255995e-16,3.8375197274904577e-17,2.787664747502127e-16,5.14832529398071e-13,1.8585227300052964e-17,3.2954960145369396e-08
1.2791005816736058e-06,0.11236214070211013,0.9,0.0,0.0,0.0,0.0,0.09959911278037771,0.0001646435082202208,2.4494650491749536e-06,1.5808594371335968e-05,2.8874973649661186e-05,8.597030769206781e-07,3.288563046323592e-05,3.466115192337748e-06,6.2869318485003705e-06,4.7552916217917414e-05,0.00017644543385841223,4.695248564194777e-06,3.5152373773614576e-05,1.1028531466766868e-08,8.1726061953132e-08,2.575199321818682e-08,4.462207675135895e-09,8.26115210199493e-05,4.2875859753822835e-05,0.0004264282715323136,6.383971961626277e-05,0.00010924713235333883,6.398310279670041e-10,4.6708788578225384e-05,5.078918867433191e-12,9.115947007834177e-08,8.602639019307474e-13,1.114314646909823e-12,1.1311721658214458e-12,3.535590333515434e-12,2.8929790428859123e-13,9.776632534917583e-06,5.7788265871977323e-05,1.7300186563731101e-13,3.998680195369463e-05,1.2332517455624317e-12,3.972264923345e-13,3.122396424253108e-05,2.655486855559128e-12,1.0987963917174826e-15,7.3590231073793795e-06,2.299234058779391e-16,2.47000284845717e-06,1.2588138024631337e-16,3.734338883877853e-17,9.067547446302464e-18,1.0179721929332975e-15,7.078885504529256e-16,1.4989390692317898e-06,5.754645887363423e-17,4.173866636948475e-16,3.99675571827941e-17,2.901469325322432e-16,5.311201366491244e-13,1.949356858286987e-17,3.5206722441991476e-08
1.318232720856977e-06,0.1123665381950388,0.9,0.0,0.0,0.0,0.0,0.09958572914981192,0.0001696343888347848,2.449387711007053e-06,1.5989045426976907e-05,2.9120305671435455e-05,8.596202623945575e-07,3.331943958585527e-05,3.4658073011394653e-06,6.2864081035336095e-06,4.9031858210179787e-05,0.0001842579805509187,4.694892622740785e-06,3.5630829960327186e-05,1.1028183356827105e-08,8.172348177236111e-08,2.5749512591086357e-08,4.462192726340691e-09,8.340662895952503e-05,4.4207235059256157e-05,0.0004449617087155243,6.584564848638654e-05,0.00011455453976411195,6.398479484146298e-10,4.821839066299088e-05,5.231969500104804e-12,9.202170877454007e-08,8.674224811686614e-13,1.1292855252241853e-12,1.1458951131977848e-12,3.706711950021949e-12,2.9203363671167057e-13,9.912630488124192e-06,6.070882362512539e-05,1.7447184940341186e-13,4.1802813934552045e-05,1.2890365317025923e-12,4.0263321269983955e-13,3.281194320987986e-05,2.790054637095184e-12,1.1333211236750975e-15,7.957796705396929e-06,2.3735305618909397e-16,2.7177060211289887e-06,1.2978991606313377e-16,4.017740660870659e-17,9.898686467962216e-18,1.0817436349841396e-15,7.655723835040272e-16,1.6454177707244364e-06,6.12047322528369e-17,4.4337517204714833e-16,4.326203804432508e-17,3.136777810109234e-16,5.643925606923864e-13,2.1391150692565487e-17,4.004780609307572e-08
1.3573648600403481e-06,0.11237095400961516,0.9,0.0,0.0,0.0,0.0,0.09957232104670997,0.00017460135704264833,2.4493076033676463e-06,1.615715904724913e-05,2.934994547992171e-05,8.595369493867384e-07,3.373020234880357e-05,3.465497614522175e-06,6.285834500262125e-06,5.051146955971736e-05,0.00019213274776567351,4.694502104126347e-06,3.608801123753442e-05,1.1027822776564992e-08,8.172080920861045e-08,2.5747017033719866e-08,4.462170976614205e-09,8.412334933564474e-05,4.553842330464664e-05,0.00046364566253044256,6.785124022594699e-05,0.00011991754580652802,6.39863849597908e-10,4.9727828112749936e-05,5.384227186199629e-12,9.279710053700884e-08,8.741108271535693e-13,1.143576517331379e-12,1.1598199699995734e-12,3.8795711561513376e-12,2.94493952775783e-13,1.0037616882532739e-05,6.365603414222953e-05,1.758478208886888e-13,4.363064557415354e-05,1.3451657598436528e-12,4.0779953130810855e-13,3.442052988478037e-05,2.9263264016693487e-12,1.1678400135672691e-15,8.580120789339826e-06,2.4478184014892187e-16,2.9795975328118326e-06,1.3369788881607222e-16,4.31194920994e-17,1.0772629177301821e-17,1.147286126739462e-15,8.257913516181781e-16,1.7998289868233326e-06,6.496634475118616e-17,4.700809552908679e-16,4.670325130066175e-17,3.3823749898916646e-16,5.985890238411935e-13,2.3397947801106108e-17,4.5361271436240744e-08
