Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219)
1.392729043024285e-09,0.11224541462774623,0.9,0.0,0.0,0.0,0.0,0.09999962562475566,9.635101139098062e-08,9.083828466796008e-08,6.592324943789976e-08,6.648192653923357e-08,5.398414397228623e-08,5.7532336169715614e-08,5.7155813496886794e-08,5.713472735114381e-08,5.116189375344835e-08,5.127784781023641e-08,4.609582032820691e-08,4.6513037159253685e-08,4.089883610176995e-10,2.8439776157985454e-09,1.4918399308378818e-09,2.623115457169924e-10,3.1018602765090582e-09,1.330651123258846e-09,2.182715001708787e-09,1.3389250137545405e-09,1.7203436224708735e-10,1.041643498143338e-11,4.3493220072004847e-10,2.9872683180854342e-15,2.1355478323458474e-12,1.990696694844014e-15,1.481900651759269e-15,1.988957475136547e-15,5.5957087761530834e-18,1.3050840767719099e-17,2.0202161997374783e-12,1.2689662509413172e-12,3.983168534295165e-16,7.673899947674911e-11,2.3786990822806014e-18,5.255981631430072e-16,3.718736646813405e-11,3.1785518766890417e-18,2.304450173542892e-20,2.2699433021815492e-15,2.140442322944023e-21,6.877500228891027e-18,3.906312114172842e-21,6.357642576265971e-24,5.062441174373729e-27,1.2507270308368294e-23,2.340360317482227e-26,1.2176252420738145e-18,3.1391051993441155e-25,7.588416058121699e-24,5.8666050956939795e-28
1.5093293290803326e-09,0.11224541825255441,0.9,0.0,0.0,0.0,0.0,0.09999959428131622,1.0446011553488338e-07,9.827391646301902e-08,7.141301399022503e-08,7.206826522329116e-08,5.833678470457e-08,6.236270611020275e-08,6.192039220828565e-08,6.189606810878023e-08,5.544519209488785e-08,5.5581465558228943e-08,4.99344565871776e-08,5.04243158116312e-08,4.4246673735908877e-10,3.0926545125306454e-09,1.6228952800700336e-09,2.8494526137667955e-10,3.6532664412238993e-09,1.5747519295383363e-09,2.561691696871358e-09,1.570430124819442e-09,2.0207566815978753e-10,1.1293632235813459e-11,5.114897719004737e-10,3.2386837217865354e-15,2.602559617088796e-12,2.157971183386267e-15,1.6065139183484237e-15,2.155949325561076e-15,6.5728581737332534e-18,1.4992178216582807e-17,2.4357901859709936e-12,1.6227100735940675e-12,4.3178668071940433e-16,9.014345658318569e-11,2.7942026007885856e-18,5.697959937055269e-16,4.3684718143443536e-11,3.733916011132711e-18,2.702898665531775e-20,2.69047250297742e-15,2.5172099441092007e-21,8.777379603487189e-18,4.6229065093077424e-21,7.471202830087732e-24,6.445821295582884e-27,1.590447458012746e-23,3.224365640060571e-26,1.5664626751717285e-18,4.0023404221118826e-25,9.736290322121142e-24,8.104029883064666e-28
1.6259296151363802e-09,0.11224542188591222,0.9,0.0,0.0,0.0,0.0,0.09999956293777737,1.1257576868987545e-07,1.0568614253835991e-07,7.68982570354486e-08,7.765764968152609e-08,6.266598677500256e-08,6.719517374869239e-08,6.668173358675883e-08,6.665401624446078e-08,5.97284885006063e-08,5.988674729334212e-08,5.376993153974711e-08,5.433823633969512e-08,4.758397311969976e-10,3.3405486240060474e-09,1.753245016700945e-09,3.0745709328691534e-10,4.249060108904641e-09,1.838988853996111e-09,2.9707334086504977e-09,1.8201112986493357e-09,2.3453813431915887e-10,1.2170233806743652e-11,5.942318470584114e-10,3.4903019983002264e-15,3.1186314082788933e-12,2.3253367576026373e-15,1.731211269078446e-15,2.323013580638408e-15,7.6287603137831e-18,1.708970887583825e-17,2.911171204985031e-12,2.036596581942132e-12,4.652747563767895e-16,1.046291323606301e-10,3.2432210914769646e-18,6.140236777252584e-16,5.070656821958077e-11,4.3341123928262325e-18,3.132630506963947e-20,3.152968097846081e-15,2.9244145846060973e-21,1.1004966178893097e-17,5.39861420825343e-21,8.67532326094984e-24,8.061157369113058e-27,1.986521388367622e-23,4.3373383364795093e-26,1.9808285102122884e-18,5.0110347535179065e-25,1.225335427274094e-23,1.0927465713328992e-27
1.7425299011924277e-09,0.11224542552779514,0.9,0.0,0.0,0.0,0.0,0.09999953159413447,1.2069796618556797e-07,1.130750365506427e-07,8.23789823477668e-08,8.325005709512596e-08,6.69718764220821e-08,7.202973431208511e-08,7.143982475160437e-08,7.140857382384411e-08,6.401178297053928e-08,6.419369860111518e-08,5.760224778869312e-08,5.825479623267414e-08,5.091076741650661e-10,3.5876624257006298e-09,1.88289290798982e-09,3.29847700161168e-10,4.8890667609450104e-09,2.1232534639158066e-09,3.40978660795939e-09,2.087911321063727e-09,2.6942281071602774e-10,1.3046237321137961e-11,6.831542166439622e-10,3.7421230025565834e-15,3.683781117823509e-12,2.492792734082687e-15,1.855992623840187e-15,2.4901500752426596e-15,8.763449267553949e-18,1.9342818479576002e-17,3.4509529457455218e-12,2.5152705986049873e-12,4.987809436856845e-16,1.2019661134615877e-10,3.725772638766204e-18,6.582811868302844e-16,5.825327043639591e-11,4.979171211798077e-18,3.593547244774153e-20,3.65931523047665e-15,3.3620356552680098e-21,1.3588833685246443e-17,6.233117002958461e-21,9.97016531853938e-24,9.926557505759136e-27,2.4432197290390172e-23,5.715556359727557e-26,2.4680982767922382e-18,6.176540223513001e-25,1.516815844481462e-23,1.4431224473799384e-27
1.8591301872484753e-09,0.11224542917817885,0.9,0.0,0.0,0.0,0.0,0.09999950025038287,1.2882670335427765e-07,1.204406719331434e-07,8.785519370204085e-08,8.88454647693963e-08,7.125457919730376e-08,7.686638303278122e-08,7.619465290790448e-08,7.615974291188872e-08,6.829507550461769e-08,6.850232504408878e-08,6.143140793465011e-08,6.217399297159687e-08,5.422708968911283e-10,3.833998376832038e-09,2.0118427085799338e-09,3.5211773577283217e-10,5.573112705097947e-09,2.427437911424306e-09,3.87879794695173e-09,2.373773157947406e-09,3.0673074494994295e-10,1.3921640420747162e-11,7.782526544272014e-10,3.994146589569855e-15,4.297966638737851e-12,2.660338433133453e-15,1.980857902263303e-15,2.6573586444382708e-15,9.97695902843332e-18,2.1750895670488784e-17,4.059707068179476e-12,3.0633586940277132e-12,5.323051066737327e-16,1.3684647367350878e-10,4.241875190543484e-18,7.025684925559896e-16,6.632517819683088e-11,5.66912262921695e-18,4.085550735584239e-20,4.211536099699022e-15,3.830052483999706e-21,1.6558273334184192e-17,7.126098400435799e-21,1.1355890663205821e-23,1.2060156745026409e-26,2.964802444893163e-23,7.397905962588286e-26,3.0361604923141957e-18,7.51022709737737e-25,1.8509094138677472e-23,1.871664432416513e-27
1.975730473304523e-09,0.11224543283703915,0.9,0.0,0.0,0.0,0.0,0.09999946890651813,1.3696197553102612e-07,1.2778312189918483e-07,9.332689487377785e-08,9.444385013305196e-08,7.551421999518692e-08,8.170511514867843e-08,8.094620534615582e-08,8.090752557285226e-08,7.257836610276799e-08,7.281263216191624e-08,6.525741457611132e-08,6.609582402935129e-08,5.753297290127028e-10,4.079558917696442e-09,2.1400981343802053e-09,3.7426784925874187e-10,6.3010250528896796e-09,2.751434929963544e-09,4.3777142581809415e-09,2.6776399546646037e-09,3.464629822319495e-10,1.479644076411776e-11,8.795229176104676e-10,4.246372614438446e-15,4.961104341975e-12,2.827973178758307e-15,2.1058070237182465e-15,2.824639123480051e-15,1.1269323512034949e-17,2.4313331920394066e-17,4.74198330946184e-12,3.685469274188801e-12,5.658471101079697e-16,1.5457929509767898e-10,4.791546558925378e-18,7.468855663457694e-16,7.492264456579697e-11,6.403996777295679e-18,4.60854314469441e-20,4.811789456550361e-15,4.3284443163198006e-21,1.9943344092054454e-17,8.07724361241344e-21,1.2832661165181142e-23,1.4480117026208119e-26,3.5555185875040994e-23,9.425870330291821e-26,3.693453084743898e-18,9.023473203345478e-25,2.230439587921191e-23,2.3892085838943416e-27
2.2089310454166183e-09,0.11224544018009297,0.9,0.0,0.0,0.0,0.0,0.09999940621843119,1.5325210626224832e-07,1.4239875725906558e-07,1.0425678177474858e-07,1.0564946425526452e-07,8.396481175287338e-08,9.138881054513621e-08,9.043943265473693e-08,9.039293986705528e-08,8.114494149096767e-08,8.143831046715959e-08,7.289997772882682e-08,7.394737895267046e-08,6.411355346970751e-10,4.568363517795527e-09,2.39454075789511e-09,4.1821088956682793e-10,7.887761311158747e-09,3.458440492038795e-09,5.4650500234242775e-09,3.3391619020383638e-09,4.3320453486377545e-10,1.6544223894418826e-11,1.1005618670456746e-09,4.751431398555794e-15,6.433774751313585e-12,3.1635071240708454e-15,2.355956471924277e-15,3.1594151530725182e-15,1.4090751921703966e-17,2.9898861231708736e-17,6.345192295631544e-12,5.170101356952162e-12,6.329841010491861e-16,1.932960965551164e-10,5.9916663210797366e-18,8.356089034364548e-16,9.369566369006012e-11,8.008633648756923e-18,5.747104914820157e-20,6.1657074534777e-15,5.416269566308159e-21,2.8084847099019254e-17,1.0152774767003298e-20,1.6059986167050302e-23,2.025190278792607e-26,4.961292946194632e-23,1.4697490104120722e-25,5.312513329806172e-18,1.2634191696326396e-24,3.1370256683570726e-23,3.738156818457844e-27
2.4421316175287134e-09,0.11224544755676483,0.9,0.0,0.0,0.0,0.0,0.09999934352983827,1.6956832111349162e-07,1.56922523692518e-07,1.1516867326695062e-07,1.168667213351135e-07,9.23246371692937e-08,1.0108078251450378e-07,9.991940669623452e-08,9.986483320646499e-08,8.971150913446039e-08,9.007077738030522e-08,8.052995799202603e-08,8.180944062511154e-08,7.065277074074629e-10,5.054095644303882e-09,2.6462504047599883e-09,4.616819444170694e-10,9.647908005730079e-09,4.243423513507476e-09,6.671372142896688e-09,4.0720258947537716e-09,5.296557826326329e-10,1.8289568291803107e-11,1.3462367954256045e-09,5.257298197378165e-15,8.100640271630722e-12,3.499389235238365e-15,2.6064403183075586e-15,3.494476849862775e-15,1.7228004269349147e-17,3.6094593019069937e-17,8.296543148123453e-12,7.0056739241782775e-12,7.001908492863181e-16,2.363515350861026e-10,7.32627173473253e-18,9.244509678344337e-16,1.1457514552681942e-10,9.79332230126238e-18,7.008456015166641e-20,7.741051773204741e-15,6.6253437425243715e-21,3.827101392426859e-17,1.2457225872678143e-20,1.965343945577891e-23,2.7387747103504184e-26,6.694317933018273e-23,2.1913773203330764e-25,7.405107262492388e-18,1.7099866129024492e-24,4.2588514467188896e-23,5.590687605822814e-27
2.6753321896408085e-09,0.11224545496686449,0.9,0.0,0.0,0.0,0.0,0.09999928084070456,1.8591058286226418e-07,1.713549985810586e-07,1.2606259957584726e-07,1.2809544517991484e-07,1.0059467103003722e-07,1.1078099315764562e-07,1.0938602883422178e-07,1.0932322207982917e-07,9.827806903249778e-08,9.871007640506791e-08,8.81473760767438e-08,8.968198854246876e-08,7.715088467609756e-10,5.536774621152425e-09,2.8952564808754365e-09,5.046860835953025e-10,1.1580109754897284e-08,5.10554645477799e-09,7.996261693874196e-09,4.875783501498874e-09,6.358250015116106e-10,2.0032455782867888e-11,1.6165131749886964e-09,5.763971854720472e-15,9.960359799958224e-12,3.8356142354046115e-15,2.8572579086836848e-15,3.8298229027344544e-15,2.068134908885842e-17,4.2895756648134325e-17,1.0631654508507722e-11,9.228408471582485e-12,7.674662991834595e-16,2.837500614672403e-10,8.795500482603592e-18,1.0134115278402386e-15,1.3756390231850913e-10,1.1758302740902882e-17,8.391824785263506e-20,9.559959689273518e-15,7.955497898008017e-21,5.0774798644628874e-17,1.4988139013370975e-20,2.3614323474203266e-23,3.603391066365515e-26,8.788195714647026e-23,3.149887874581669e-25,1.0062027130489474e-17,2.251178211623617e-24,5.617949086767855e-23,8.058735219951199e-27
2.9085327617529036e-09,0.11224546241020325,0.9,0.0,0.0,0.0,0.0,0.09999921815099547,2.0227885432930897e-07,1.856967556841563e-07,1.36938590935487e-07,1.3933546150909883e-07,1.0877587768413302e-07,1.2048940466316877e-07,1.1883920176516771e-07,1.1876812296460516e-07,1.0684462118426199e-07,1.0735625068880598e-07,9.575225265992206e-08,9.756500207574827e-08,8.360815360667281e-10,6.016419643960846e-09,3.1415880435926506e-09,5.472283222687572e-10,1.3683023086075275e-08,6.04398077166929e-09,9.439302565620476e-09,5.74998910937653e-09,7.51720429516088e-10,2.1772868440179023e-11,1.9113562233725543e-09,6.2714512157424715e-15,1.2011523066848982e-11,4.1721769049845e-15,3.108408584895018e-15,4.165452003609423e-15,2.445105367816512e-17,5.029762340285403e-17,1.3385803651417978e-11,1.187424355710493e-11,8.348094065608944e-16,3.354960586640218e-10,1.0399488144813516e-17,1.102490350344283e-15,1.6266474079709668e-10,1.3903814501768178e-17,9.896444412024544e-20,1.1646707172448388e-14,9.406561819558512e-21,6.588602811605831e-17,1.7743082653322802e-20,2.7943943953468565e-23,4.633708158849124e-26,1.1276356305278814e-22,4.391739692943549e-25,1.3386181845939006e-17,2.896133759688097e-24,7.236108325436035e-23,1.1265436118482812e-26
3.1417333338649987e-09,0.11224546988659416,0.9,0.0,0.0,0.0,0.0,0.0999991554606768,2.1867309837858776e-07,1.9994836516691974e-07,1.4779667758791588e-07,1.5058659793315168e-07,1.168692111654096e-07,1.3020597930734694e-07,1.2827882950698908e-07,1.2819955232693435e-07,1.1541116558886686e-07,1.1600934302578477e-07,1.0334460838446758e-07,1.0545846047301085e-07,9.002483424505059e-10,6.493049776489714e-09,3.3852737992430456e-09,5.893136211097435e-10,1.595531627566154e-08,7.0579068167022095e-09,1.1000081434221655e-08,6.6941999057487624e-09,8.773502667922156e-10,2.3510788579748416e-11,2.230730907147333e-09,6.779735126948246e-15,1.4252694913232312e-11,4.509072081033343e-15,3.3598916848694024e-15,4.50136284744515e-15,2.853738410213354e-17,5.829550592184482e-17,1.659392960058531e-11,1.497883734282877e-11,9.02219138568925e-16,3.9159384258623626e-10,1.213836822230812e-17,1.1916872008476856e-15,1.8988046215005963e-10,1.6230096643041998e-17,1.1521552898562496e-19,1.4027693333203512e-14,1.0978364045246399e-20,8.391294116194246e-17,2.0719651347984732e-20,3.264360988966843e-23,5.844437441590497e-26,1.419205839824782e-22,5.967398157640817e-25,1.7493713120696756e-17,3.654003995136716e-24,9.134879309917376e-23,1.53451168524833e-26
3.374933905977094e-09,0.1122454773958516,0.9,0.0,0.0,0.0,0.0,0.09999909276971461,2.3509327791726444e-07,2.141103936101844e-07,1.5863688978261407e-07,1.6184868393347938e-07,1.2487561525722823e-07,1.3993067945404585e-07,1.3770481738804557e-07,1.376175266216175e-07,1.2397770224535887e-07,1.2466939586029777e-07,1.1092446385930743e-07,1.1336234286114245e-07,9.640118169001716e-10,6.966683963841462e-09,3.6263421517196435e-09,6.309468875260505e-10,1.839566922701562e-08,8.146513743967972e-09,1.2678187738496939e-08,7.707975860777113e-09,1.0127226757027011e-09,2.524619875884988e-11,2.5746019452109927e-09,7.288822436185684e-15,1.668242569612024e-11,4.8462946566437385e-15,3.611706542676594e-15,4.837554132232105e-15,3.294060519535678e-17,6.688475776890013e-17,2.0290636109626376e-11,1.8577570024433802e-11,9.696944735672308e-16,4.520476628118823e-10,1.4012272159306397e-17,1.2810018434822764e-15,2.1921386198791986e-10,1.873738774623019e-17,1.3266393034199224e-19,1.6731425476552057e-14,1.2670731881235646e-20,1.0518366257708502e-16,2.3915465465394806e-20,3.771463352130048e-23,7.25033291834295e-26,1.7568390170617098e-22,7.931298541267011e-25,2.2515064548185104e-17,4.533950317866028e-24,1.1335575303827168e-22,2.044328158027561e-26
3.608134478089189e-09,0.11224548493779159,0.9,0.0,0.0,0.0,0.0,0.09999903007807526,2.515393558956911e-07,2.2818340402749814e-07,1.694592577759903e-07,1.7312155084432002e-07,1.3279602358078953e-07,1.4966346755465492e-07,1.4711707203722977e-07,1.4702206229209253e-07,1.325442311527181e-07,1.3333645128946826e-07,1.1849183965943951e-07,1.2127662824744583e-07,1.027374494342138e-09,7.437341036439151e-09,3.864821216081224e-09,6.72132976400881e-10,2.1002773363483923e-08,9.308999423916937e-09,1.4473213658338809e-08,8.790879711678719e-09,1.1578457809045207e-09,2.6979081774319095e-11,2.9429338118415585e-09,7.798711992646012e-15,1.9299258189455184e-11,5.183839580403732e-15,3.863852488578958e-15,5.174024558991359e-15,3.766098056469174e-17,7.606077305644324e-17,2.4510194338377487e-11,2.2705546012115578e-11,1.0372344010164967e-15,5.168617032364726e-10,1.6021329363435663e-17,1.3704340410285824e-15,2.5066773031523263e-10,2.14259259126841e-17,1.513021236742863e-19,1.9788505676530076e-14,1.4483491416921677e-20,1.300475234319049e-16,2.732817093666974e-20,4.315833030672822e-23,8.866191050526325e-26,2.1438270090887727e-22,1.0341809822115856e-24,2.8595939349660693e-17,5.5451445083959284e-24,1.3859275395857912e-22,2.6716599161902e-26
4.07453562231338e-09,0.11224550011899095,0.9,0.0,0.0,0.0,0.0,0.09999890469263188,2.845090591890248e-07,2.5606460518323674e-07,1.910505822151619e-07,1.9569896185930762e-07,1.4838253745079731e-07,1.6915315786023604e-07,1.6590001458157345e-07,1.657908834771842e-07,1.4967726571563448e-07,1.5069173660601147e-07,1.3358923436631816e-07,1.3713632345814741e-07,1.1529075184172867e-09,8.369798566639847e-09,4.334122428950377e-09,7.531827811853824e-10,2.6712057651381842e-08,1.1852441450984676e-08,1.841240660257353e-08,1.1162335763283031e-08,1.4773763908875075e-09,3.0437198685409e-11,3.752836728378115e-09,8.820893250713172e-15,2.508842556922525e-11,5.859876540028438e-15,4.3691349470731745e-15,5.847797657645224e-15,4.805424244020273e-17,9.615487021145579e-17,3.46533082600918e-11,3.2688283431971187e-11,1.1725040457808166e-15,6.595868568485982e-10,2.044541117556783e-17,1.549650145360752e-15,3.1994800420453057e-10,2.734769342105889e-17,1.9211802406939027e-19,2.709548876616458e-14,1.8469483977784314e-20,1.920681760274849e-16,3.479496556311206e-20,5.516902113336718e-23,1.2787192816111914e-25,3.0789504725232407e-22,1.675559457585678e-24,4.460273883571994e-17,7.998013817027005e-24,1.9958849999967087e-22,4.347111123609652e-26
4.54093676653757e-09,0.11224551542875011,0.9,0.0,0.0,0.0,0.0,0.09999877930408277,3.1758191272449377e-07,2.8359640238105545e-07,2.1257089307310203e-07,2.1831751791534754e-07,1.6363602317830735e-07,1.886747515825727e-07,1.8462693574505236e-07,1.8450614720147785e-07,1.6681026926817248e-07,1.6807552893193697e-07,1.4863695642874183e-07,1.5303737584186266e-07,1.276867377290032e-09,9.290570657219176e-09,4.79339637965967e-09,8.32500842069209e-10,3.3072926240523294e-08,1.4681986461064916e-08,2.2814451576054524e-08,1.3805124604238738e-08,1.8360063433420938e-09,3.3885006398414707e-11,4.660150692828834e-09,9.846269721524841e-15,3.160868904056814e-11,6.537143634759498e-15,4.87573362853341e-15,6.522671812079419e-15,5.971925414161296e-17,1.1854174476745685e-16,4.7290906286656377e-11,4.5202464920325095e-11,1.3080202058144638e-15,8.198014893883716e-10,2.541160907012708e-17,1.7293335898532423e-15,3.977434904717505e-10,3.399729426802414e-17,2.3760397394229965e-19,3.623476435575253e-14,2.2934926772689054e-20,2.7325147922269545e-16,4.3101703018273946e-20,6.868626957824702e-23,1.7726660039384062e-25,4.250574686981405e-22,2.575302167708538e-24,6.702686821782059e-17,1.1086183154804012e-23,2.75976547124341e-22,6.708478106007867e-26
5.00733791076176e-09,0.112245530865651,0.9,0.0,0.0,0.0,0.0,0.09999865391216804,3.507576216579056e-07,3.1078317383374046e-07,2.3402043259242372e-07,2.4097593431046987e-07,1.7856359593451697e-07,2.0822795147540035e-07,2.0329713423172408e-07,2.0316798460084513e-07,1.8394324179989844e-07,1.8548815286826684e-07,1.6363516923113875e-07,1.6897961333557454e-07,1.3992737835361797e-09,1.0199803724507671e-08,5.24285726983843e-09,9.10124157362964e-10,4.007531311432085e-08,1.779152144142612e-08,2.7676182203055302e-08,1.6715845920877213e-08,2.233799287231505e-09,3.7322375700788256e-11,5.6645830452049225e-09,1.0874832246914124e-14,3.8848752294719984e-11,7.21560238890156e-15,5.3836430438414965e-15,7.19863673927786e-15,7.265808062246468e-17,1.4318596670416658e-16,6.268549232763908e-11,6.051924840010326e-11,1.443775183990105e-15,9.975367819751398e-10,3.09208873017523e-17,1.9094824301775777e-15,4.840763040369761e-10,4.137661569694541e-17,2.8770145911596833e-19,4.7525013088310627e-14,2.7878386457705357e-20,3.7730684928939606e-16,5.223044241665203e-20,8.372071294060091e-23,2.380448350263229e-25,5.684431767074787e-22,3.793903202304974e-24,9.769310125028274e-17,1.4883372099687432e-23,3.693616451663595e-22,9.921147657812326e-26
