Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256)
5.336649988381753e-07,0.11228461298167322,0.9,0.0,0.0,0.0,0.0,0.09984494002818887,6.508780959980215e-05,2.450946760892046e-06,9.720699441393352e-06,1.9251295100971406e-05,8.612352817402924e-07,1.964206292203615e-05,3.47126648324913e-06,6.140558767527027e-06,1.9638469935343678e-05,4.753661812951511e-05,4.595989470423444e-06,2.0345790110951074e-05,1.1035200916595133e-08,8.177550185083487e-08,2.579788947603787e-08,4.462456664177303e-09,4.8537760025392535e-05,1.7479127668063218e-05,0.000118057291439273,2.556457525009343e-05,2.496439335389694e-05,6.394291818533174e-10,1.7921693785587387e-05,2.0141725076957616e-12,5.3705436159422986e-08,5.753609722868275e-13,6.46990771470949e-13,6.777663151807409e-13,8.104817655429715e-13,1.70484259542473e-13,4.618817913106508e-06,1.1675933762876732e-05,1.1534172948944437e-13,9.749342697088746e-06,3.016343126910287e-13,2.299094930926535e-13,6.573412810753488e-06,5.608120605856737e-13,4.400201483331882e-16,5.974557113339654e-07,8.823140403367855e-17
5.400788447055493e-07,0.11228520572314088,0.9,0.0,0.0,0.0,0.0,0.0998429372917454,6.597132424930763e-05,2.4509288819868253e-06,9.794030819294451e-06,1.939532723243318e-05,8.612222356497968e-07,1.9804343432904215e-05,3.4712805463175786e-06,6.147523653637092e-06,1.987588182343795e-05,4.840894363501147e-05,4.600730999738203e-06,2.0535132933388546e-05,1.1035120452229934e-08,8.177490454065626e-08,2.5797498531966578e-08,4.4624439737158395e-09,4.9025423654887416e-05,1.7697920347589294e-05,0.00012020883159426965,2.5894402042791172e-05,2.5508056756708315e-05,6.394412179817462e-10,1.8169589429722084e-05,2.0414615516945568e-12,5.424414013343488e-08,5.796509543688539e-13,6.529952771649965e-13,6.833486279394025e-13,8.281110931889e-13,1.721927802418024e-13,4.686536596477142e-06,1.1957225533875496e-05,1.1620468254861106e-13,9.956724151376356e-06,3.0804266968005594e-13,2.320490885051849e-13,6.724103517944051e-06,5.736537347694144e-13,4.456970904747423e-16,6.200263906153718e-07,8.94517023956525e-17
5.464926905729233e-07,0.11228580032392327,0.9,0.0,0.0,0.0,0.0,0.09984093180361327,6.685481405080338e-05,2.4509111858873097e-06,9.867100454115889e-06,1.953782792751304e-05,8.612092002403287e-07,1.9965478056335033e-05,3.471287943703819e-06,6.154177812461805e-06,2.0113345296597005e-05,4.9286969273960135e-05,4.605259300557384e-06,2.0723081736442384e-05,1.1035040755300785e-08,8.17743151064097e-08,2.5797108283991053e-08,4.462431965705058e-09,4.9509620929595355e-05,1.7916708428141513e-05,0.00012237187444249633,2.622422057343768e-05,2.605617671290543e-05,6.394521057607075e-10,1.841748527702378e-05,2.068748354634329e-12,5.4778976182510655e-08,5.838949268318377e-13,6.589551239261883e-13,6.888910934088823e-13,8.458841658842169e-13,1.738890326455454e-13,4.753926867283953e-06,1.2241318292616141e-05,1.1705846029763758e-13,1.0165687288346903e-05,3.144996208946714e-13,2.3417293140907397e-13,6.876184415320081e-06,5.866133298831144e-13,4.513738909091757e-16,6.431293346071326e-07,9.067200066745659e-17
5.529065364402973e-07,0.11228639676788701,0.9,0.0,0.0,0.0,0.0,0.0998389235838917,6.773825159326918e-05,2.4508936797528134e-06,9.93990526540522e-06,1.9678813388680195e-05,8.611961763233681e-07,2.0125486174140915e-05,3.471289367010613e-06,6.160534803910067e-06,2.0350860670627937e-05,5.017064852647341e-05,4.609583812401768e-06,2.090964651764963e-05,1.1034962005436193e-08,8.177372921888877e-08,2.57967178042688e-08,4.462420136730872e-09,4.999036558121309e-05,1.8135491902855693e-05,0.00012454632812629478,2.655403081870752e-05,2.6608721874261108e-05,6.394619749322177e-10,1.866538086882661e-05,2.0960320548572254e-12,5.530995975474705e-08,5.880933726554006e-13,6.648706264346165e-13,6.943943709162678e-13,8.63799953943861e-13,1.7557306576191375e-13,4.820983339103773e-06,1.2528192072471434e-05,1.1790315978636515e-13,1.0376216819485504e-05,3.210046887699509e-13,2.362811348693552e-13,7.029645238495474e-06,5.996899603608319e-13,4.570505432957071e-16,6.667689577710148e-07,9.189229274504847e-17
5.58678997720934e-07,0.11228693513022654,0.9,0.0,0.0,0.0,0.0,0.09983711386718017,6.853327890883855e-05,2.4508780830197845e-06,1.000520054878195e-05,1.9804418031959213e-05,8.611844632536135e-07,2.026854580084332e-05,3.471286053167761e-06,6.166012753296947e-06,2.0564669130978387e-05,5.097075550674397e-05,4.613309098426695e-06,2.107637970583218e-05,1.1034891760404511e-08,8.177320966818606e-08,2.5796367118351208e-08,4.46241016142822e-09,5.042009516995553e-05,1.8332393085877538e-05,0.00012651301807232014,2.6850852937543215e-05,2.7109770582637898e-05,6.394700760807838e-10,1.888848634291144e-05,2.120584067553289e-12,5.57845639063599e-08,5.918334520768356e-13,6.701569348654577e-13,6.993143644559444e-13,8.800453455736803e-13,1.770782886964244e-13,4.881044581439408e-06,1.2788739809178969e-05,1.1865570684867214e-13,1.0567020164601014e-05,3.268999993811032e-13,2.3816523908915473e-13,7.168931391179432e-06,6.115582650092842e-13,4.6215941015836275e-16,6.885070732727189e-07,9.299055294245078e-17
5.644514590015707e-07,0.11228747496121774,0.9,0.0,0.0,0.0,0.0,0.09983530196863444,6.932822406153792e-05,2.4508626404655125e-06,1.0070276384822818e-05,1.9928819892159993e-05,8.611727588409796e-07,2.041072131846984e-05,3.471278808885859e-06,6.171269581028315e-06,2.0778520082661433e-05,5.17753710405256e-05,4.616882926642721e-06,2.1242007112877227e-05,1.1034822270620886e-08,8.177269375786785e-08,2.5796016402922935e-08,4.462400403438848e-09,5.084704938933692e-05,1.8529290527210686e-05,0.00012848881292448612,2.7147668312500243e-05,2.761435661369591e-05,6.394775174789664e-10,1.9111591007751287e-05,2.1451323313802734e-12,5.625607144632578e-08,5.955373939117734e-13,6.754078150550117e-13,7.042035991131583e-13,8.964047878549568e-13,1.7857368982290415e-13,4.940827885233819e-06,1.3051509621372763e-05,1.1940104765061425e-13,1.0759069133363639e-05,3.328335613664902e-13,2.4003684797992236e-13,7.309319648534803e-06,6.235200183868649e-13,4.672681570843973e-16,7.106865426806666e-07,9.408880552774108e-17
5.696466741541436e-07,0.11228796205545162,0.9,0.0,0.0,0.0,0.0,0.099833669406447,7.004358969588916e-05,2.450848871786694e-06,1.012865501982152e-05,2.0039762659763605e-05,8.611622315598829e-07,2.0537933935551115e-05,3.4712692344308697e-06,6.175818875824732e-06,2.0971022433332657e-05,5.2503352356639534e-05,4.61997487850632e-06,2.1390132273096024e-05,1.1034760260661196e-08,8.177223496174857e-08,2.5795701186316314e-08,4.462392069628356e-09,5.1228943605837006e-05,1.8706495020862822e-05,0.000130274760252666,2.741479637156401e-05,2.8071490430630798e-05,6.394837040082362e-10,1.9312384311363658e-05,2.1672221131121e-12,5.667779002660829e-08,5.988403319519038e-13,6.801035108249796e-13,7.08577985898316e-13,9.112252057152273e-13,1.7991118299144863e-13,4.994392520275103e-06,1.3289890432950585e-05,1.2006574979508345e-13,1.0932969286593322e-05,3.3820619338362745e-13,2.4171067949728807e-13,7.436605318966293e-06,6.343649714121795e-13,4.718659307988509e-16,7.310279676799634e-07,9.507722810715244e-17
5.748418893067166e-07,0.11228845032200023,0.9,0.0,0.0,0.0,0.0,0.09983203509922803,7.075886175552073e-05,2.4508352274444474e-06,1.0186852175427064e-05,2.0149748733938117e-05,8.61151710840103e-07,2.0664449800936874e-05,3.4712570216554434e-06,6.180202240884131e-06,2.116355950042056e-05,5.323493458691975e-05,4.622953291743919e-06,2.1537372779339377e-05,1.1034698839968142e-08,8.177177972868163e-08,2.5795386059104527e-08,4.462383972242102e-09,5.1608605358830397e-05,1.8883696475861943e-05,0.0001320679850228221,2.7681918945233488e-05,2.85314561446993e-05,6.39489454919368e-10,1.9513176597875644e-05,2.1893080207964646e-12,5.7097017872992264e-08,6.021145273284525e-13,6.847708643341867e-13,7.129281308162028e-13,9.26136907995737e-13,1.8124077608099903e-13,5.047727133926426e-06,1.3530049016319389e-05,1.2072472008708042e-13,1.1107861849572051e-05,3.436092923192977e-13,2.4337451441306916e-13,7.564772442687131e-06,6.452846464321485e-13,4.764636077867721e-16,7.517315967883352e-07,9.606564328110333e-17
5.800371044592895e-07,0.11228893975279262,0.9,0.0,0.0,0.0,0.0,0.09983039905746392,7.147402806954681e-05,2.450821706693722e-06,1.0244866060379949e-05,2.0258786321496846e-05,8.611411964376336e-07,2.0790277676754707e-05,3.4712423956677094e-06,6.1844255769697435e-06,2.1356131415261e-05,5.397009378174693e-05,4.625822254521716e-06,2.168373381837671e-05,1.1034637973328906e-08,8.177132853389521e-08,2.5795071098113093e-08,4.462376160447286e-09,5.198604205667443e-05,1.906089488850256e-05,0.00013386844195943984,2.7949036023077702e-05,2.8994238279831352e-05,6.394948104453105e-10,1.9713967717998212e-05,2.2113896789085546e-12,5.751376331402428e-08,6.053602278242008e-13,6.894100432761454e-13,7.172543399918088e-13,9.411393853397918e-13,1.825624955080993e-13,5.100829602192037e-06,1.37719749529784e-05,1.2137800770291124e-13,1.1283739094482822e-05,3.490426168579792e-13,2.450284113192974e-13,7.693815738367428e-06,6.562785873545587e-13,4.8106118915815215e-16,7.727996150883342e-07,9.705405115695175e-17
5.852323196118625e-07,0.1122894303398591,0.9,0.0,0.0,0.0,0.0,0.09982876129160587,7.21890768514987e-05,2.4508083089349155e-06,1.0302694873449138e-05,2.0366883558828513e-05,8.611306881788046e-07,2.091542606644294e-05,3.471225562548014e-06,6.188494576544064e-06,2.1548738302878633e-05,5.470880612795754e-05,4.628585707584964e-06,2.1829220552551866e-05,1.1034577663116483e-08,8.177088144302259e-08,2.5794756323337717e-08,4.462368640324862e-09,5.236126112240532e-05,1.9238090255135987e-05,0.00013567608634907987,2.821614759493058e-05,2.945982155258275e-05,6.394998080667876e-10,1.9914757535052776e-05,2.233466721185628e-12,5.79280346941297e-08,6.085776780128453e-13,6.940212130487632e-13,7.215569076190971e-13,9.562321349360344e-13,1.8387636774663668e-13,5.153697918387383e-06,1.4015657859249352e-05,1.2202566139036074e-13,1.1460593362594545e-05,3.545059278077908e-13,2.4667242855471516e-13,7.823729955360186e-06,6.673463408879561e-13,4.856586745367826e-16,7.942341792531984e-07,9.804245093605918e-17
5.904275347644354e-07,0.11228992207530632,0.9,0.0,0.0,0.0,0.0,0.09982712181206962,7.290399668639046e-05,2.4507950334972058e-06,1.0360336808061119e-05,2.0474048512510528e-05,8.611201859181317e-07,2.103990322022289e-05,3.4712067110410106e-06,6.1924147311402885e-06,2.174138028206094e-05,5.545104794815422e-05,4.631247449672441e-06,2.1973838119350768e-05,1.1034517902215146e-08,8.17704384468855e-08,2.579444173052341e-08,4.462361409374598e-09,5.273426999227584e-05,1.9415282572145617e-05,0.00013749087401980647,2.848325365083733e-05,2.9928190866339374e-05,6.395044819234818e-10,2.011554592384111e-05,2.2555387935671456e-12,5.833984037271884e-08,6.117671206389501e-13,6.98604538628669e-13,7.2583611987988e-13,9.714146600095961e-13,1.851824193153568e-13,5.206330188830188e-06,1.4261087386347905e-05,1.2266772948057974e-13,1.1638417063608849e-05,3.5999898811965835e-13,2.4830662417152495e-13,7.954509873554505e-06,6.784874563399569e-13,4.902560639205922e-16,8.160374176949182e-07,9.903084211652977e-17
5.956227499170084e-07,0.11229041495131985,0.9,0.0,0.0,0.0,0.0,0.0998254806292356,7.361877651830496e-05,2.4507818796288583e-06,1.041779005657262e-05,2.0580289179914047e-05,8.611096895160232e-07,2.1163717140595755e-05,3.4711860140777447e-06,6.196191338441085e-06,2.1934057465432092e-05,5.619679570001394e-05,4.633811142702397e-06,2.2117591631031274e-05,1.1034458689350206e-08,8.176999950140611e-08,2.5794127312151368e-08,4.462354461884035e-09,5.3105076114456454e-05,1.9592471835942785e-05,0.00013931276132157606,2.875035418101994e-05,3.039933130567202e-05,6.395088633596861e-10,2.031633276963069e-05,2.2776055526949773e-12,5.874918872247932e-08,6.149287961820565e-13,7.03160183929713e-13,7.300922538905306e-13,9.866864697452452e-13,1.864806767757282e-13,5.258724628704489e-06,1.4508253220446677e-05,1.2330425988897093e-13,1.181720267501619e-05,3.6552156285409675e-13,2.4993105594066644e-13,8.086150303226415e-06,6.897014856675217e-13,4.948533570598279e-16,8.382114307129183e-07,1.0001922408521617e-16
6.060131802221544e-07,0.11229140409416347,0.9,0.0,0.0,0.0,0.0,0.09982219319501852,7.50478736501423e-05,2.450755933076058e-06,1.05321232899288e-05,2.079002930415884e-05,8.61088713714681e-07,2.1409386097420563e-05,3.471139706757533e-06,6.203334186709641e-06,2.2319517865013663e-05,5.769871549914724e-05,4.638658384611597e-06,2.2402526809666884e-05,1.103434188966412e-08,8.176913366400862e-08,2.5793498985087795e-08,4.462341404606194e-09,5.3840109959183265e-05,1.9946841189668396e-05,0.00014297766267947685,2.9284538625907615e-05,3.134986676120474e-05,6.395168615067016e-10,2.0717901418771886e-05,2.32172181135031e-12,5.956054698222004e-08,6.211697979875531e-13,7.121890856711876e-13,7.385363552241317e-13,1.0174960080173796e-12,1.8905391579302154e-13,5.36279339024533e-06,1.5007752729532941e-05,1.2456089727944017e-13,1.2177629872789397e-05,3.766543262570098e-13,2.531508575621989e-13,8.35199208879997e-06,7.123465067466374e-13,5.040476540492469e-16,8.836800423198891e-07,1.0199595843689897e-16
6.164036105273004e-07,0.11229239770738503,0.9,0.0,0.0,0.0,0.0,0.09981889907128816,7.647628654206486e-05,2.45073046140145e-06,1.0645680230435389e-05,2.0996166548963562e-05,8.610677596464014e-07,2.165249221347374e-05,3.4710877545753598e-06,6.209961876381298e-06,2.2705120282151674e-05,5.921437986168138e-05,4.643154174914431e-06,2.268406647192809e-05,1.1034227228357744e-08,8.176828367222163e-08,2.5792871309290573e-08,4.462329439741062e-09,5.456642243995981e-05,2.0301198288112124e-05,0.00014667045097584443,2.9818700854582535e-05,3.2311312014339946e-05,6.395240033859507e-10,2.1119462742904916e-05,2.3658129609414072e-12,6.036217667352095e-08,6.273025668143496e-13,7.211092137930778e-13,7.46891265976009e-13,1.0486569347672818e-12,1.915962979792241e-13,5.465891955538012e-06,1.5514074576888797e-05,1.2579594873033144e-13,1.254181610763389e-05,3.8790238006653825e-13,2.563322897613056e-13,8.621214396172222e-06,7.352778716861477e-13,5.132415642541907e-16,9.306562599455603e-07,1.0397265041034509e-16
6.267940408324464e-07,0.1122933957311121,0.9,0.0,0.0,0.0,0.0,0.09981559833980913,7.790393853677898e-05,2.450705455659441e-06,1.0758446732952764e-05,2.1198762460972274e-05,8.610468261973689e-07,2.1893091145784996e-05,3.4710310901947877e-06,6.2161104590509164e-06,2.3090865403346925e-05,6.0743605241745954e-05,4.647323355905914e-06,2.2962250582914422e-05,1.1034114665110597e-08,8.176744922977219e-08,2.5792244251644785e-08,4.462318538641879e-09,5.5284073468255555e-05,2.0655543103487897e-05,0.00015039079403134483,3.035284079434936e-05,3.328355373062742e-05,6.395304565364159e-10,2.1521016122386943e-05,2.409876622029635e-12,6.115414513780607e-08,6.33328953831761e-13,7.299218504001072e-13,7.551589153860245e-13,1.0801655189868884e-12,1.941080369610884e-13,5.568009586672058e-06,1.602713751502074e-05,1.270097829948343e-13,1.290970357706106e-05,3.992639189618688e-13,2.594758041524562e-13,8.893776786013867e-06,7.584920892055584e-13,5.22435086455629e-16,9.791558890939176e-07,1.0594929700852264e-16
6.371844711375924e-07,0.11229439810643507,0.9,0.0,0.0,0.0,0.0,0.0998122910817758,7.933075768176322e-05,2.4506809061465224e-06,1.0870408945294802e-05,2.1397877535240012e-05,8.610259122680904e-07,2.2131235115428424e-05,3.470970496063568e-06,6.221813478733759e-06,2.347675382352825e-05,6.228621018800076e-05,4.651189012438172e-06,2.3237118684036873e-05,1.1034004156227888e-08,8.176663001200287e-08,2.5791617779018085e-08,4.462308672668593e-09,5.5993123055172745e-05,2.1009875608420593e-05,0.0001541383664097469,3.088695837457159e-05,3.426648098014093e-05,6.395363608856605e-10,2.1922561036875524e-05,2.4539105613207857e-12,6.193651982589571e-08,6.392507785739797e-13,7.386282640190708e-13,7.633411139452222e-13,1.1120181082507272e-12,1.965893467105754e-13,5.669136941264237e-06,1.6546860859718024e-05,1.2820276252563288e-13,1.3281235504031604e-05,4.1073716961842095e-13,2.625818475623934e-13,9.16963929033398e-06,7.819857087330932e-13,5.316282194684615e-16,1.0291943000459785e-06,1.0792589572103341e-16
6.475749014427384e-07,0.11229540477557706,0.9,0.0,0.0,0.0,0.0,0.09980897737781172,8.07566764188426e-05,2.4506568026369555e-06,1.098155338526702e-05,2.159357123364845e-05,8.610050167732914e-07,2.236697308559497e-05,3.4709066293632364e-06,6.227102149253731e-06,2.38627860484474e-05,6.384201532086143e-05,4.654772599846809e-06,2.350870988974314e-05,1.1033895655663552e-08,8.17658256779711e-08,2.5790991858927622e-08,4.462299813633446e-09,5.66936312874641e-05,2.1364195775941534e-05,0.00015791284894970325,3.142105352647067e-05,3.5259985083899566e-05,6.395418333407735e-10,2.232409704878683e-05,2.497912682032952e-12,6.270936827106545e-08,6.450698294945898e-13,7.472297094960215e-13,7.714395595633711e-13,1.144211123720985e-12,1.990404414597823e-13,5.769265969369711e-06,1.707316449090921e-05,1.293752435852472e-13,1.3656356117430271e-05,4.223203900999598e-13,2.656508619931038e-13,9.448762407288401e-06,8.057553199602194e-13,5.408209621395861e-16,1.0807864329563144e-06,1.0990244444382557e-16
6.579653317478844e-07,0.11229641568165885,0.9,0.0,0.0,0.0,0.0,0.0998056573079689,8.218163130651011e-05,2.4506331345461486e-06,1.1091867001257794e-05,2.1785902002425648e-05,8.609841386424258e-07,2.260035093159683e-05,3.4708400416236697e-06,6.232005512951074e-06,2.424896249698778e-05,6.541084331047088e-05,4.658094057912903e-06,2.3777062885940663e-05,1.1033789115755879e-08,8.17650358746523e-08,2.579036645930919e-08,4.46229193366611e-09,5.738565830753419e-05,2.1718503579484845e-05,0.000161713928352231,3.195512618298582e-05,3.626395947359428e-05,6.39546971400354e-10,2.2725623790296144e-05,2.5418810152810243e-12,6.347275806659881e-08,6.50787864492985e-13,7.557274279460916e-13,7.794558434517285e-13,1.1767410555877548e-12,2.0146153562995197e-13,5.868389821423738e-06,1.76059688532509e-05,1.3052757635099972e-13,1.403501063350965e-05,4.3401186928096726e-13,2.686832846039971e-13,9.731107096105024e-06,8.297975524064969e-13,5.500133133454782e-16,1.1339468028466833e-06,1.118789414153588e-16
6.683557620530304e-07,0.11229743076868617,0.9,0.0,0.0,0.0,0.0,0.09980233095172769,8.36055627848319e-05,2.450609891035228e-06,1.1201337217753257e-05,2.197492728776684e-05,8.609632768194568e-07,2.2831411591964984e-05,3.470771193704349e-06,6.236550575038178e-06,2.463528350324486e-05,6.699251885681926e-05,4.661171907020941e-06,2.4042215929531767e-05,1.1033684487698326e-08,8.17642602404447e-08,2.5789741548520803e-08,4.462285005212988e-09,5.8069264297299747e-05,2.2072798992884446e-05,0.00016554129683599738,3.2489176278679886e-05,3.727829957107325e-05,6.395518559128032e-10,2.3127140953412767e-05,2.5858137127789525e-12,6.422675684763593e-08,6.564066113840354e-13,7.641226467386443e-13,7.873914553527085e-13,1.209604459150807e-12,2.03852843774038e-13,5.966502770424207e-06,1.814519495650218e-05,1.3166010500860468e-13,1.441714523936252e-05,4.458099263317236e-13,2.716795477066516e-13,1.0016634772471588e-05,8.541090750237311e-13,5.592052719905634e-16,1.1886895041725681e-06,1.1385538516784276e-16
6.787461923581764e-07,0.11229844998166381,0.9,0.0,0.0,0.0,0.0,0.09979899838799634,8.502841488874257e-05,2.4505870611191545e-06,1.1309951985361763e-05,2.2160703555691673e-05,8.60942430262532e-07,2.3060195259224743e-05,3.470700472738592e-06,6.240762467403512e-06,2.5021749319196752e-05,6.858686866425385e-05,4.664023365113073e-06,2.4304206848615703e-05,1.1033581722026318e-08,8.17634984088724e-08,2.5789117095351377e-08,4.462279001044408e-09,5.874450945905721e-05,2.24270819903702e-05,0.00016939465172140111,3.3023203749638816e-05,3.830290263996454e-05,6.395565541961336e-10,2.352864827875682e-05,2.6297090379393197e-12,6.49714322696779e-08,6.61927768494829e-13,7.724165795037047e-13,7.952477901427906e-13,1.2427979499935265e-12,2.062145805087199e-13,6.063600117158332e-06,1.869076437586091e-05,1.327731678711399e-13,1.4802707071928936e-05,4.577129100646994e-13,2.746400787670964e-13,1.0305307302594028e-05,8.786865956860967e-13,5.683968370054778e-16,1.2450282167506108e-06,1.1583177447207567e-16
