Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516)
2.383490372753948e-09,0.11224544569865356,0.9,0.0,0.0,0.0,0.0,0.09999935929373056,1.6546294886828588e-07,1.5327895269888873e-07,1.1242643157868065e-07,1.1404491354522996e-07,9.023094171490459e-08,9.864283623855204e-08,9.753679961926713e-08,9.748427697852344e-08,8.755733766084505e-08,8.789939266343847e-08,7.861248567590377e-08,7.983143767708724e-08,6.901228013667572e-10,4.932240231790313e-09,2.5832104037022598e-09,4.507947369334416e-10,9.189050891448359e-09,4.038736850857125e-09,6.35685179773065e-09,3.881048253826599e-09,5.04487612280608e-10,1.785090980463179e-11,1.2821419973746072e-09,5.130015585290248e-15,7.663260976525822e-12,3.414894936728427e-15,2.543421538806931e-15,3.4101945184666156e-15,1.6409363913045656e-17,3.4479402781689106e-17,7.771120167625105e-12,6.509075193578087e-12,6.832843520582591e-16,2.2511613040063815e-10,6.978003804768186e-18,9.020993414263101e-16,1.0912633129950075e-10,9.327580990994997e-18,6.67975940298271e-20,7.322896106535405e-15,6.309904629372253e-21,3.5502283122933424e-17,1.185633296876391e-20,1.8715290592192283e-23,2.545695565365904e-26
2.692910188146131e-09,0.1122454555267663,0.9,0.0,0.0,0.0,0.0,0.09999927611535246,1.8714347087942392e-07,1.7243919376783747e-07,1.268830256103386e-07,1.2894229441700467e-07,1.0121443063960137e-07,1.1151250040428182e-07,1.100990521130225e-07,1.100356217735696e-07,9.89237917359562e-08,9.936156039657282e-08,8.87210469158246e-08,9.027582332600238e-08,7.763903545455044e-10,5.573034398043461e-09,2.913917116896229e-09,5.079088311412798e-10,1.173268920985738e-08,5.1736339876142794e-09,8.100921894147175e-09,4.939229234878142e-09,6.442218309168943e-10,2.016372962359467e-11,1.6378819503653257e-09,5.8021961487622135e-15,1.0108301233644561e-11,3.860971673831377e-15,2.876177336122346e-15,3.855111826294311e-15,2.0954470969066053e-17,4.3432777905665505e-17,1.0824205072167295e-11,9.412652690215816e-12,7.725400871059023e-16,2.874989843009406e-10,8.911707115010014e-18,1.0201219188666184e-15,1.393822959956126e-10,1.1913731231433181e-17,8.501022973501496e-20,9.707602817888945e-15,8.060663679940376e-21,5.18191735496349e-17,1.5188022106540653e-20,2.392781204003336e-23,3.675095772766148e-26
3.0023300035383138e-09,0.11224546541337196,0.9,0.0,0.0,0.0,0.0,0.0999991929359569,2.0886977817841003e-07,1.914398013145257e-07,1.4130804910504506e-07,1.4385953296541225e-07,1.1204166508127656e-07,1.2439659721961486e-07,1.2263761454970095e-07,1.225632230949312e-07,1.1029023217360154e-07,1.1083583771223887e-07,9.880753152946674e-08,1.0073863097440937e-07,8.619391697229665e-10,6.208489783414451e-09,3.239919077302702e-09,5.642104026621229e-10,1.4576689762471223e-08,6.442769257976355e-09,1.0052943150091903e-08,6.121375578781762e-09,8.010801661622395e-10,2.247219015279071e-11,2.0368669621041563e-09,6.475795003801432e-15,1.2890215314640984e-11,4.3076421968245875e-15,3.2095194443534625e-15,4.3005272682412025e-15,2.6056565919281162e-17,5.344307217779827e-17,1.461962741768914e-11,1.3065818948489546e-11,8.619147968910845e-16,3.5753614884094083e-10,1.1082671691416239e-17,1.1383526667288857e-15,1.733569604365928e-10,1.4817739288386764e-17,1.0535648279615159e-19,1.2567447465408734e-14,1.0024262049293901e-20,7.276875960992527e-17,1.891379986001098e-20,2.978966938151836e-23,5.0981672019272686e-26
3.3117498189304967e-09,0.11224547535803452,0.9,0.0,0.0,0.0,0.0,0.09999910975546408,2.3064178404301532e-07,2.1028210517200877e-07,1.5570157270961764e-07,1.587962275506994e-07,1.2271486777107343e-07,1.3729503861430452e-07,1.3515226345636049e-07,1.350671193996587e-07,1.216566589716734e-07,1.2232232437817815e-07,1.0887198771777866e-07,1.1121981207990866e-07,9.467752343730644e-10,6.838650870466162e-09,3.5612832425831716e-09,6.197110099490029e-10,1.7717948311162017e-08,7.844232962651785e-09,1.2211951623399532e-08,7.426454470751181e-09,9.75081751709474e-10,2.4776250218732537e-11,2.4790150592064636e-09,7.15080945669844e-15,1.6005597600195353e-11,4.754894476882465e-15,3.5434463148026293e-15,4.7464377975414884e-15,3.171626957988785e-17,6.449935939166184e-17,1.9238814052461194e-11,1.7551712761407753e-11,9.514060750406543e-16,4.352376687757832e-10,1.349120823846303e-17,1.2567910364793914e-15,2.1105686482887384e-10,1.8040163315754376e-17,1.2781858040838376e-19,1.5965273602117394e-14,1.2200298529190783e-20,9.908197871535616e-17,2.3028061766374014e-20,3.630392211762986e-23,6.849298178118318e-26
3.6211696343226796e-09,0.11224548536032246,0.9,0.0,0.0,0.0,0.0,0.09999902657379522,2.524594018848924e-07,2.2896742410059463e-07,1.7006366709324588e-07,1.7375198230779877e-07,1.3323622985652803e-07,1.502077367894945e-07,1.4764277940849637e-07,1.4754734910962466e-07,1.3302307212785661e-07,1.3382111908115663e-07,1.1891446357645981e-07,1.2171931772664007e-07,1.0309044861155065e-09,7.46356176543437e-09,3.8780755818789785e-09,6.744220471285501e-10,2.11533964745671e-08,9.376142568809717e-09,1.4576991905922146e-08,8.853441700091634e-09,1.1662456042491088e-09,2.7075869393640757e-11,2.9642435046961587e-09,7.827236817908115e-15,1.945104457412062e-11,5.2027166581411724e-15,3.877956386881592e-15,5.1928403768266075e-15,3.7934198957361996e-17,7.659083955137452e-17,2.476215624986156e-11,2.2952614297255472e-11,1.0410115497797528e-15,5.206133841783274e-10,1.6137621114115876e-17,1.3754364753642709e-15,2.5248853205542444e-10,2.1581559983654497e-17,1.5237889775135526e-19,1.9970441120933906e-14,1.4588368113259768e-20,1.3155314740181345e-16,2.752528303505896e-20,4.3473639771224234e-23,8.9630087991875e-26
3.930589449714862e-09,0.11224549541980923,0.9,0.0,0.0,0.0,0.0,0.09999894339087226,2.743225452495061e-07,2.4749706588105075e-07,1.843944029451379e-07,1.8872640706212318e-07,1.4360791133375175e-07,1.6313460421739675e-07,1.6010894698384196e-07,1.6000395061141965e-07,1.443894716396331e-07,1.4533231944000708e-07,1.289350070961961e-07,1.3223709863269746e-07,1.1143328131354446e-09,8.083266202748327e-09,4.190361118503161e-09,7.283547460900555e-10,2.488000123711994e-08,1.1036642314305038e-08,1.7147117022647843e-08,1.0401321586760796e-08,1.3745906238325668e-09,2.9371007986922156e-11,3.492468812226354e-09,8.505074402047455e-15,2.322318069376316e-11,5.651097055176398e-15,4.2130480883477565e-15,5.639731978114038e-15,4.471096726030383e-17,8.970683714345577e-17,3.126902216980631e-11,2.9349955253424055e-11,1.1307288834273042e-15,6.136729334656739e-10,1.9022208423679193e-17,1.494288426493302e-15,2.976584675409475e-10,2.5442484466916073e-17,1.7901995672769576e-19,2.4658763707723785e-14,1.718806206747483e-20,1.7104610619062439e-16,3.240001738848238e-20,5.1301901792391797e-23,1.147395053009304e-25
4.240009265107045e-09,0.11224550553607283,0.9,0.0,0.0,0.0,0.0,0.09999886020661788,2.9623112781606575e-07,2.6587232739909853e-07,1.9869385097227233e-07,2.0371911724918698e-07,1.5383204146662292e-07,1.7607555364097502e-07,1.7255055471803985e-07,1.7243696225625356e-07,1.557558575042863e-07,1.5685602201808628e-07,1.3893366616288782e-07,1.427731051572306e-07,1.1970660545638973e-09,8.69780755446555e-09,4.498203963898214e-09,7.815201789351335e-10,2.8894764510813786e-08,1.2823902829579186e-08,1.9921388335259725e-08,1.2069086910800362e-08,1.6001355942242416e-09,3.166162703700832e-11,4.063606759701532e-09,9.184319527893398e-15,2.7318651927549172e-11,6.100024150595783e-15,4.548719835530461e-15,6.087109582796237e-15,5.2047183910919254e-17,1.0383679959427806e-16,3.8837768767280124e-11,3.682432855618522e-11,1.220555771914439e-15,7.144257562878178e-10,2.214526210937078e-17,1.6133463289201565e-15,3.465731591239919e-10,2.962349043416004e-17,2.0772442475082862e-19,3.011244895125585e-14,1.9998967997658413e-20,2.1850007920986704e-16,3.764689595459567e-20,5.979179746814147e-23,1.441690584779746e-25
4.549429080499228e-09,0.1122455157086958,0.9,0.0,0.0,0.0,0.0,0.09999877702095573,3.181850633974614e-07,2.8409449472725534e-07,2.129620818973876e-07,2.187297338427341e-07,1.6391071918829066e-07,1.8903049807365272e-07,1.8496739506483282e-07,1.8484642235986553e-07,1.6712222971890528e-07,1.6839232233442716e-07,1.489104885578557e-07,1.5332728730681118e-07,1.27911000084624e-09,9.307228832871996e-09,4.8016673213417276e-09,8.339292601219872e-10,3.319472273514569e-08,1.4736120799603998e-08,2.2898875455788305e-08,1.3855738848875903e-08,1.8428991832203603e-09,3.3947688304024515e-11,4.677572401491233e-09,9.864969518380792e-15,3.173412786346062e-11,6.549486592886086e-15,4.884970033533847e-15,6.534970181630498e-15,5.994345455542136e-17,1.1897029586186546e-16,4.754575245794633e-11,4.545549704716913e-11,1.3104899443538812e-15,8.228810961096352e-10,2.5507068030390067e-17,1.732609617714336e-15,3.992390769432508e-10,3.412513003809365e-17,2.3847511365508268e-19,3.642004469901606e-14,2.3020669910058868e-20,2.7493490246845623e-16,4.3260626276921825e-20,6.894642583215042e-23,1.7826787883193549e-25
5.168268711283594e-09,0.11224553622137302,0.9,0.0,0.0,0.0,0.0,0.09999861064510628,3.6222864952422986e-07,3.2008463768096375e-07,2.4140517539590496e-07,2.4880319728489573e-07,1.8363996453546757e-07,2.1498202536998476e-07,2.0972596269487979e-07,2.095948410283387e-07,1.898549331854563e-07,1.9150309312198925e-07,1.6879881393660958e-07,1.744899767934633e-07,1.4411529292210287e-09,1.0510881428900917e-08,5.395703890174158e-09,9.365212526308808e-10,4.263853931668587e-08,1.89283435277279e-08,2.9459816157873536e-08,1.7781748766973295e-08,2.380156310855844e-09,3.850598808130393e-11,6.033643461750647e-09,1.123047340579302e-14,4.151195373620813e-11,7.449972924933247e-15,5.559199347852883e-15,7.432128371527933e-15,7.741856161200816e-17,1.5220676237523576e-16,6.86839359864564e-11,6.650318722936275e-11,1.4906712201502705e-15,1.062935339462631e-09,3.294805021333881e-17,1.9717500753149994e-15,5.158503824815562e-10,4.409251111348468e-17,3.0604711513003906e-19,5.198244789938514e-14,2.969478017376919e-20,4.1926953351182987e-16,5.556784685683171e-20,8.926232493423235e-23,2.61876355036624e-25
5.725224378989523e-09,0.11224555487143613,0.9,0.0,0.0,0.0,0.0,0.09999846090127629,4.0202212245430566e-07,3.519648681560243e-07,2.6689790678549644e-07,2.759268623160293e-07,2.009192900562796e-07,2.3838539574339214e-07,2.3192196555307756e-07,2.3178825521251224e-07,2.103143195892261e-07,2.1234680842366146e-07,1.8662410256989392e-07,1.9359804948111056e-07,1.5846912838780646e-09,1.1577082316553743e-08,5.915974742214578e-09,1.0263736734632717e-09,5.208430069174359e-08,2.311112707109364e-08,3.605049253714672e-08,2.1711898980897806e-08,2.9227603157826206e-09,4.2592501110693834e-11,7.399711650344892e-09,1.2464204770264332e-14,5.137375150188838e-11,8.262130938784781e-15,6.1679678111622835e-15,8.241192585014056e-15,9.506754159297713e-17,1.8544945293606097e-16,9.23604892331949e-11,9.018589407503173e-11,1.6531791594766138e-15,1.305415587252472e-09,4.0464213332995893e-17,2.187673162568968e-15,6.336942925606729e-10,5.416522887857127e-17,3.7369047155144495e-19,6.992487796539897e-14,3.6418157240016133e-20,5.919831021232531e-16,6.784740800326462e-20,1.0985130577599754e-22,3.566219823458832e-25
6.2821800466954514e-09,0.11224557369781582,0.9,0.0,0.0,0.0,0.0,0.0999983111517317,4.419612048725398e-07,3.8336859025137724e-07,2.9229059512321526e-07,3.0310289398515635e-07,2.1775865364800715e-07,2.6183276945570923e-07,2.5403466857346656e-07,2.5390595665745996e-07,2.307736617132397e-07,2.332327795205399e-07,2.0437937872734783e-07,2.127642183500444e-07,1.7260841951747517e-09,1.2627346884976965e-08,6.422998587532857e-09,1.1139382951373686e-09,6.240953403260748e-08,2.7671877864279063e-08,4.328548543165154e-08,2.601208418972727e-08,3.5214377054248567e-09,4.6663684313588317e-11,8.903188899687229e-09,1.3702446452242354e-14,6.222227183672584e-11,9.075854260853779e-15,6.778585162748961e-15,9.051775326551755e-15,1.145403442202916e-16,2.2178675352768154e-16,1.208867726367785e-10,1.1882019598789808e-10,1.8160008468439535e-15,1.5729870877870202e-09,4.8758110963850614e-17,2.4042527424417658e-15,7.637919767523525e-10,6.528531626649512e-17,4.477027417127866e-19,9.229438404761376e-14,4.3817886542400237e-20,8.13966539451548e-16,8.123663427371544e-20,1.3264265268266432e-22,4.719850603304377e-25
6.83913571440138e-09,0.11224559269823574,0.9,0.0,0.0,0.0,0.0,0.09999816139605419,4.820453989596118e-07,4.143029254171996e-07,3.175836531430379e-07,3.303292716806595e-07,2.3416925661897289e-07,2.8532364893533144e-07,2.7606299719623246e-07,2.759481675249146e-07,2.512329595341198e-07,2.541615273355499e-07,2.220649173189579e-07,2.319881800168353e-07,1.865363726908187e-09,1.3661913303341972e-08,6.917112698464985e-09,1.1992733643601627e-09,7.359814620120697e-08,3.260097223313119e-08,5.115965461749096e-08,3.0676773549920426e-08,4.17629320486946e-09,5.071933969789882e-11,1.0543555423984284e-08,1.4945182989113683e-14,7.403943745649313e-11,9.891082376008138e-15,7.391041724828456e-15,9.863859383278008e-15,1.3584036664491835e-16,2.6116202015479943e-16,1.546792992809628e-10,1.5284251585544103e-10,1.979124176016567e-15,1.8656970282510417e-09,5.783120185198479e-17,2.621485386671645e-15,9.061805127300948e-10,7.745593723777303e-17,5.2798874623968785e-19,1.1982882513524154e-13,5.189142066643184e-20,1.0948359822307276e-15,9.570728007330089e-20,1.5765477994643804e-22,6.100485029167366e-25
7.396091382107309e-09,0.1122456118704644,0.9,0.0,0.0,0.0,0.0,0.0999980116338331,5.222742082935424e-07,4.44774888685828e-07,3.4277749357418867e-07,3.5760402685824895e-07,2.501620151677366e-07,3.088575394222168e-07,2.980059145636912e-07,2.979151095965269e-07,2.71692213026831e-07,2.751335627760042e-07,2.3968099217520224e-07,2.5126962794115564e-07,2.0025614637371e-09,1.4681016183056033e-08,7.39864575313817e-09,1.282435645438416e-09,8.563437267283748e-08,3.788903146498925e-08,5.966793914376813e-08,3.570051886579931e-08,4.8874303503058914e-09,5.475927621608683e-11,1.2320284887042926e-08,1.6192398961721814e-14,8.680752624142099e-11,1.0707756328610984e-14,8.005327719122396e-15,1.0677427639676691e-14,1.589709673079473e-16,3.035197654908083e-16,1.9414498671648563e-10,1.9268130145383533e-10,2.1425373527134654e-15,2.1835907544338106e-09,6.768488764872075e-17,2.8393676313235826e-15,1.060896782996237e-09,9.068023903998332e-17,6.144547273982917e-19,1.5332803566799716e-13,6.063617958980958e-20,1.4454936626517663e-15,1.1123181835067565e-19,1.8490619722923644e-22,7.729086712812312e-25
7.953047049813239e-09,0.11224563121231193,0.9,0.0,0.0,0.0,0.0,0.09999786186466515,5.62647137848218e-07,4.747913902508862e-07,3.678725291042036e-07,3.849252417263387e-07,2.6574756757129315e-07,3.324339489611291e-07,3.1986242076142025e-07,3.1980700427214844e-07,2.921514221647714e-07,2.961493869400664e-07,2.5722787605125423e-07,2.7060825254524784e-07,2.137708518291751e-09,1.5684886628030615e-08,7.867918059673628e-09,1.3634804574668377e-09,9.850277019340606e-08,4.352691562663822e-08,6.88053557332959e-08,4.107795336502113e-08,5.654951495595635e-09,5.878330962538704e-11,1.4232844631802445e-08,1.7444078994320145e-14,1.0050917647186107e-10,1.1525818683143771e-14,8.621433270665085e-15,1.1492463077343501e-14,1.839354661547983e-16,3.488056330319988e-16,2.396813552424431e-10,2.3875718670027687e-10,2.306228886731995e-15,2.5267118179455556e-09,7.832051437475549e-17,3.057895978139273e-15,1.2279774729180813e-09,1.0496135204013877e-16,7.070083280558705e-19,1.9365282087171113e-13,7.004955182029248e-20,1.8782226387526235e-15,1.2778342248513767e-19,2.1441550800310055e-22,9.626753174139351e-25
8.510002717519168e-09,0.1122456507216311,0.9,0.0,0.0,0.0,0.0,0.09999771208815447,6.031636939918681e-07,5.043592370331862e-07,3.928691723425912e-07,4.122910479535664e-07,2.809362812498938e-07,3.5605238839469877e-07,3.4163155206609386e-07,3.4162407256812703e-07,3.126105869198676e-07,3.172094913202382e-07,2.7470584063120636e-07,2.900037413319532e-07,2.2708355382242885e-09,1.667375228778552e-08,8.325241778890463e-09,1.4424617109738347e-09,1.1218820955095328e-07,4.950571748632974e-08,7.856699720620806e-08,4.6803790481869605e-08,6.478957818883786e-09,6.279126234926732e-11,1.6280695907171043e-08,1.8700207754523594e-14,1.1512738920743025e-10,1.2345213485492543e-14,9.239348411564045e-15,1.2308948774744547e-14,2.107371448507902e-16,3.9696637165393074e-16,2.916767234922082e-10,2.9148315066693265e-10,2.470187584204101e-15,2.8951020226356865e-09,8.973937385954315e-17,3.277066895870865e-15,1.4074590688226565e-09,1.2030238956206867e-16,8.055585707744024e-19,2.4172396409369176e-13,8.0128895520314e-20,2.406779799129045e-15,1.4533594847686597e-19,2.4620140797993503e-22,1.1814715244117441e-24
9.623914052931026e-09,0.11224569023429792,0.9,0.0,0.0,0.0,0.0,0.0999974125115569,6.846257184813287e-07,5.621756867211489e-07,4.4256893178326784e-07,4.671492010308082e-07,3.101633485560097e-07,4.0341341426294325e-07,3.8490401167827344e-07,3.850346121590855e-07,3.535287831624417e-07,3.594644598450797e-07,3.0945609330889977e-07,3.289640475512849e-07,2.5311497811492402e-09,1.8607362891198253e-08,9.205252530033591e-09,1.5944423544185898e-09,1.4195122558325365e-07,6.245157393728085e-08,9.994369746918585e-08,5.927992022496232e-08,8.296824872904602e-09,7.075824795903389e-11,2.078008888987813e-08,2.1225750344714472e-14,1.4704722077444081e-10,1.398778380164786e-14,1.0480567147012917e-14,1.3946203745480507e-14,2.698649783372151e-16,5.017048382634751e-16,4.1655285572824503e-10,4.184998753905195e-10,2.798863131192183e-15,3.707848598963811e-09,1.149316957407396e-16,3.717322161868789e-15,1.8037699179812239e-09,1.541766053369962e-16,1.0202918488787936e-18,3.6508259975516073e-13,1.0227478476983637e-19,3.814308094739264e-15,1.8334250074629087e-19,3.1667821067989365e-22,1.7147113068257555e-24
9.999999999999999e-09,0.11224572634773182,0.9,0.0,0.0,0.0,0.0,0.09999731135905156,7.122580477255737e-07,5.81306116873839e-07,4.5926096734980016e-07,4.857069232496463e-07,3.1969560981147937e-07,4.1944059423406346e-07,3.9943293869149476e-07,3.9962408243527844e-07,3.6734380897634677e-07,3.7377194788016074e-07,3.211270712642697e-07,3.421687062179787e-07,2.617283112907143e-09,1.9247160095018755e-08,9.492263622208555e-09,1.644010079625889e-09,1.527042961740854e-07,6.711071893139958e-08,1.077138283393195e-07,6.379499290135443e-08,8.961833292181582e-09,7.34332051456529e-11,2.2420134207369913e-08,2.2082423364805385e-14,1.5861421718422344e-10,1.454343917955734e-14,1.0901246528774398e-14,1.4500255581748235e-14,2.9149493186235336e-16,5.395454128931095e-16,4.6540843507119384e-10,4.683139912375328e-10,2.9100493298270144e-15,4.005166937865614e-09,1.2414750206275795e-16,3.866536094749043e-15,1.9488593670072143e-09,1.6657792145027526e-16,1.09800327258439e-18,4.1610093413825226e-13,1.103471278578174e-19,4.414612004583738e-15,1.9702091645676608e-19,3.4257292144078767e-22,1.9259292789114982e-24
1.0626434254801698e-08,0.11224572634773182,0.9,0.0,0.0,0.0,0.0,0.09999714286367939,7.584278198350391e-07,6.127423186522296e-07,4.869663501110382e-07,5.166562670235773e-07,3.3520922091869635e-07,4.4617722958975166e-07,4.235414502892003e-07,4.238504008979402e-07,3.903550076830129e-07,3.9765011076210005e-07,3.4049832047946565e-07,3.642196079391656e-07,2.758822261550402e-09,2.0298510948465167e-08,9.95936984874587e-09,1.7246808047536024e-09,1.7138663159809503e-07,7.518398439783608e-08,1.2126985238478088e-07,7.164853935585678e-08,1.0127075710091843e-08,7.787188934651357e-11,2.5286717836274695e-08,2.3513800395846464e-14,1.7874614315992985e-10,1.5470121745194235e-14,1.160375103242003e-14,1.5424525325199024e-14,3.2939532905186304e-16,6.05289071395927e-16,5.547450309035325e-10,5.595498891945692e-10,3.0954783305003787e-15,4.5261261449517845e-09,1.4029534033304234e-16,4.115713438424084e-15,2.2032226732352083e-09,1.8831921993342553e-16,1.2331751570081733e-18,5.130293355939421e-13,1.2445662172411494e-19,5.5801412537156135e-15,2.2072264669015346e-19,3.8808265968485537e-22,2.315478131167612e-24
