Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122)
1.5245459015894025e-06,0.11238889223744354,0.9,0.0,0.0,0.0,0.0,0.09951604097317902,0.00019571531214823346,2.4487348565010176e-06,1.652315376596959e-05,3.017646251845415e-05,8.591593233687251e-07,3.387043846551043e-05,3.4640715647084365e-06,6.283008838708111e-06,5.680061199198893e-05,0.00022540503885766592,4.692476595639304e-06,3.782280604524032e-05,1.1025244400491156e-08,8.170170150434936e-08,2.57357056942686e-08,4.461553967213769e-09,8.395417627100113e-05,5.122364177892999e-05,0.0005398719242397288,7.616832703123179e-05,0.00014004059297991693,6.398417187789684e-10,5.61743969619983e-05,6.03094969171603e-12,9.254682704714445e-08,8.980752785284818e-13,1.1976809995847973e-12,1.163797982418006e-12,4.527308284816148e-12,2.937040791971218e-13,1.019685761397486e-05,7.527325533030929e-05,1.8080033449748414e-13,5.154105302602348e-05,1.5878979520232997e-12,4.2740348558983986e-13,4.143983645850396e-05,3.5205327232527333e-12,1.3033463076318025e-15,1.1281428456535908e-05,2.765065979183119e-16,4.102687396470945e-06,1.503875160270622e-16,5.669489451433629e-17,1.492713163234877e-17,1.4434151979067846e-15,1.0824006007040849e-15,2.49779006715359e-06,8.225018519881223e-17,5.925804314798457e-16,6.160105428514776e-17,4.442357659711136e-16,7.530946931983732e-13,3.304236757173994e-17,7.132839097239292e-08,3.800251972708487e-16,4.217222943186472e-06,9.174151771470965e-13,2.1650877534059347e-17,1.5601513383514637e-16,6.40517961269398e-13,9.664618880887966e-11,3.170372404562481e-13,1.9828603529667135e-13,8.411120056009007e-16,4.3959225590451834e-13,2.3807555647750485e-17,3.9294134939781614e-17,4.142368957334092e-13,4.7906743015205796e-17,3.4530062135761083e-16,1.7065904295082247e-13,2.5628960956165954e-07,9.440823136672169e-14,8.288096044715137e-18,7.346955158065664e-14,5.905915490544209e-11,7.041783560603157e-14,9.545348641703731e-11
1.5471669168249201e-06,0.11239144574407552,0.9,0.0,0.0,0.0,0.0,0.09950829044504925,0.00019852797166146233,2.4486720049274346e-06,1.6581559537847133e-05,3.027132705345045e-05,8.591091289726297e-07,3.4022259432450946e-05,3.46388354298734e-06,6.28261134499789e-06,5.765518376465183e-05,0.00023005909782630266,4.692203848143406e-06,3.8032640322659246e-05,1.10249615357503e-08,8.16996045469626e-08,2.5734202168371498e-08,4.461503230770734e-09,8.412387029752996e-05,5.199262391526343e-05,0.0005508175416648392,7.731917670344273e-05,0.00014314541261961367,6.398445113165733e-10,5.7046458193486755e-05,6.117006126747464e-12,9.272488296788194e-08,9.008080057879723e-13,1.2042043624215113e-12,1.168897006679344e-12,4.627217033823752e-12,2.9426958309416376e-13,1.0234698877046972e-05,7.69831676032449e-05,1.8136878553730465e-13,5.262361685130628e-05,1.6210869221748756e-12,4.29774726224909e-13,4.24184367000624e-05,3.6033074489136983e-12,1.3230383657489278e-15,1.1695229933596515e-05,2.8079825306924456e-16,4.286241606827684e-06,1.5264504259581382e-16,5.869578621682739e-17,1.5554990894682552e-17,1.4862354329842142e-15,1.1230894172031441e-15,2.6070804421809122e-06,8.472572945267212e-17,6.100817652160821e-16,6.394287793057879e-17,4.608893080793913e-16,7.754368162342761e-13,3.4520232523722156e-17,7.580752786408386e-08,3.9386081115738463e-16,4.341809827274019e-06,9.312766768543208e-13,2.2448308242862885e-17,1.6167899051083413e-16,6.501962328284071e-13,9.810651952965987e-11,3.2895514289376984e-13,2.055050898215309e-13,8.739636218763859e-16,4.567616729542855e-13,2.4837291781242825e-17,3.9887841575115014e-17,4.2049572475641473e-13,4.979821097806087e-17,3.587517262192416e-16,1.7318863072033247e-13,2.640677013453288e-07,9.654875161519235e-14,8.416761908300916e-18,7.45727902976504e-14,5.994600323089542e-11,7.151152296647866e-14,9.693601246069212e-11
1.5697879320604378e-06,0.11239400197309882,0.9,0.0,0.0,0.0,0.0,0.0995005373379905,0.000201333626718621,2.448607824445978e-06,1.663664264138239e-05,3.0362605352113365e-05,8.590587514260087e-07,3.416787608460027e-05,3.463694729356028e-06,6.282210651109716e-06,5.850974613606045e-05,0.00023472515317469713,4.691928625908073e-06,3.8237008947257445e-05,1.1024672284936587e-08,8.169746361143403e-08,2.5732693170126456e-08,4.461449244555546e-09,8.427427948644919e-05,5.276154392443712e-05,0.00056179106683803,7.84698030610391e-05,0.00014625975293400555,6.398467238591574e-10,5.7918462975080253e-05,6.202828897998683e-12,9.288163233814732e-08,9.034325674550482e-13,1.2105533335871492e-12,1.1737816729687744e-12,4.7274131030764605e-12,2.947669434914579e-13,1.0269717179855057e-05,7.869638594010311e-05,1.8191574906854305e-13,5.370844018409272e-05,1.6543387307796265e-12,4.320842035360354e-13,4.3402089188962384e-05,3.6864944040561776e-12,1.3427268451236987e-15,1.2115784508505272e-05,2.8509013995712885e-16,4.474195525800208e-06,1.5490189823628351e-16,6.073106622530186e-17,1.6197258408388565e-17,1.5297145164165277e-15,1.164576334071872e-15,2.7188681497069776e-06,8.72330432842263e-17,6.280046199479548e-16,6.633108563636479e-17,4.778827932744951e-16,7.98114333604866e-13,3.6036284502643666e-17,8.048544010482625e-08,4.079526649098946e-16,4.467295390283677e-06,9.45135493509394e-13,2.3260652127787735e-17,1.6745333820589902e-16,6.598726256211036e-13,9.956656686655338e-11,3.411064790862085e-13,2.1285763194241882e-13,9.075182912838002e-16,4.742981018708917e-13,2.5891779230991183e-17,4.0481433120972903e-17,4.2675334142409644e-13,5.173062497646334e-17,3.72498756710317e-16,1.7571679031470367e-13,2.719601993254823e-07,9.868978802224451e-14,8.54541943635307e-18,7.567593999542746e-14,6.083277990622993e-11,7.260513947519943e-14,9.841844253819341e-11
1.5924089472959554e-06,0.11239656069479059,0.9,0.0,0.0,0.0,0.0,0.09949278203615262,0.00020413236181696302,2.448542296458872e-06,1.6688482757727186e-05,3.0450429465774878e-05,8.590081906097205e-07,3.430740885726453e-05,3.4635051158102006e-06,6.281807260255365e-06,5.9364282639841635e-05,0.0002394025478799948,4.6916512697264795e-06,3.843605201430359e-05,1.1024377540953088e-08,8.169527731127491e-08,2.5731178668280515e-08,4.461392220400159e-09,8.440598044411404e-05,5.353040181968195e-05,0.0005727909429241093,7.962020632312556e-05,0.00014938301812792123,6.398484955496148e-10,5.879041118533749e-05,6.288421067686351e-12,9.301771770695261e-08,9.059550931340571e-13,1.2167323089772308e-12,1.1784564850737252e-12,4.82787714990976e-12,2.951996757547652e-13,1.0301989298515914e-05,8.041252542240299e-05,1.8244202375364497e-13,5.479539152165235e-05,1.6876492445678394e-12,4.343335089777579e-13,4.4390645310854584e-05,3.77008085812509e-12,1.3624111021848021e-15,1.2543007150210415e-05,2.893809213742425e-16,4.666534079065338e-06,1.5715931568113746e-16,6.280098493129723e-17,1.6853984622930733e-17,1.5736174504793728e-15,1.2068537744813573e-15,2.8331416208394476e-06,8.977633821246757e-17,6.458661229784695e-16,6.876600800643356e-17,4.951788215906571e-16,8.210267902633369e-13,3.759067275621924e-17,8.536704679565125e-08,4.223012639596006e-16,4.593635134843201e-06,9.5899161283761e-13,2.4088211315670426e-17,1.7332403594585824e-16,6.695471433706288e-13,1.0102633113192072e-10,3.534898759888436e-13,2.2034444861132573e-13,9.417740208862308e-16,4.922015906355853e-13,2.6971034628353276e-17,4.107490939605203e-17,4.330097414844256e-13,5.3704228941287916e-17,3.8651990413854637e-16,1.7824346730581302e-13,2.7996703797470435e-07,1.0080423893694675e-13,8.674068628137749e-18,7.677900040520953e-14,6.171948494719796e-11,7.369868511741925e-14,9.990077644317634e-11
1.615029962531473e-06,0.11239912168621571,0.9,0.0,0.0,0.0,0.0,0.09948502491197551,0.00020692426248929423,2.44847540499772e-06,1.6737159071844207e-05,3.053492658546389e-05,8.589574466872628e-07,3.4440978342196036e-05,3.4633146955769086e-06,6.281401604623677e-06,6.021877723006492e-05,0.00024409064507722683,4.6913720726835615e-06,3.862990602709955e-05,1.1024076584577689e-08,8.1693045481998e-08,2.5729658678215333e-08,4.461332005895432e-09,8.451954170325693e-05,5.4299197617638524e-05,0.0005838156505452545,8.077038671500992e-05,0.00015251462620647626,6.398497154819748e-10,5.966230270331635e-05,6.373785093106556e-12,9.31337724522454e-08,9.083778322885916e-13,1.2227457361686661e-12,1.1829254379412446e-12,4.928590303252515e-12,2.95568715087674e-13,1.0331591091445333e-05,8.2131212731048e-05,1.8294836614325358e-13,5.5884344530851e-05,1.721014608123381e-12,4.365241790417961e-13,4.538396001793986e-05,3.854054372989551e-12,1.3820916173668715e-15,1.2976811937014798e-05,2.936715710316754e-16,4.863240100859289e-06,1.594164058282862e-16,6.490510770344687e-17,1.7525134794137304e-17,1.6181110411256321e-15,1.2499239084288465e-15,2.9498883135125165e-06,9.235238005576867e-17,6.640151272756992e-16,7.124724444851018e-17,5.128031172232369e-16,8.44244055858752e-13,3.918352547354997e-17,9.045726548653806e-08,4.3690557563132685e-16,4.720785387616738e-06,9.728450496853414e-13,2.493073704299938e-17,1.7930104327046998e-16,6.792197866727909e-13,1.0248581259430725e-10,3.6610535671839525e-13,2.2796463999159364e-13,9.767342671327176e-16,5.104731583574407e-13,2.807503956429969e-17,4.1668270730702404e-17,4.3926493013551045e-13,5.571898749949431e-17,4.0083179186838123e-16,1.807687481246334e-13,2.8808815297982167e-07,1.0291025596397273e-13,8.802709453499299e-18,7.788197175848525e-14,6.260611837260354e-11,7.47921596473307e-14,1.0138301396997896e-10
1.6376509777669906e-06,0.112401684731109,0.9,0.0,0.0,0.0,0.0,0.09947726632635992,0.0002097094151478107,2.4484071359067813e-06,1.67827502079035e-05,3.0616219220845225e-05,8.589065200286508e-07,3.4568705161314586e-05,3.4631234630354356e-06,6.280994055752684e-06,6.107321428946039e-05,0.0002487888276181642,4.6910912871215045e-06,3.881870398918815e-05,1.1023768793497559e-08,8.169076822167423e-08,2.5728133234246988e-08,4.4612683817429226e-09,8.461552353085195e-05,5.506793133802461e-05,0.0005948637074987913,8.192034446793999e-05,0.0001556540089011191,6.398502965484684e-10,6.053413740846424e-05,6.458923538961356e-12,9.323042057200193e-08,9.107033604484516e-13,1.228597931376888e-12,1.1871925924191694e-12,5.029534141263979e-12,2.958752883524259e-13,1.0358597470164402e-05,8.38520859789007e-05,1.8343550647494772e-13,5.697517784883771e-05,1.754431106397868e-12,4.386577123821646e-13,4.638189173911216e-05,3.938402813200205e-12,1.4017687189719734e-15,1.3417112194329094e-05,2.9796276706944885e-16,5.064294422840571e-06,1.6167253504760372e-16,6.704308394770921e-17,1.821068081564619e-17,1.6633128308872385e-15,1.2937878004485103e-15,3.069094766199154e-06,9.495886409766932e-17,6.826971454223522e-16,7.377447729671524e-17,5.307737918307929e-16,8.678172173273813e-13,4.081496091880946e-17,9.576100993774884e-08,4.517648364261144e-16,4.848703331371381e-06,9.866958156032533e-13,2.5788049421518862e-17,1.8539144089763447e-16,6.888905564489391e-13,1.0394501152225507e-10,3.7895279984085403e-13,2.357175225204331e-13,1.0124018357641584e-15,5.291137124028285e-13,2.9203770070749586e-17,4.2261517393826064e-17,4.455189113892086e-13,5.777489348668884e-17,4.154464026505262e-16,1.8329270001652472e-13,2.963234812278711e-07,1.0502037505537011e-13,8.931341885730952e-18,7.898485423124648e-14,6.349268020476222e-11,7.588556283801437e-14,1.0286515491360578e-10
1.6602719930025082e-06,0.11240424961975648,0.9,0.0,0.0,0.0,0.0,0.09946950662884188,0.0002124879069360059,2.4483374767383962e-06,1.6825334170083903e-05,3.069442537256865e-05,8.58855411087344e-07,3.4690709845883796e-05,3.4629314136393026e-06,6.28058493337311e-06,6.19275786362226e-05,0.00025349649763546254,4.690809130578119e-06,3.9002575494191876e-05,1.1023455453995998e-08,8.168844411476241e-08,2.572660231479044e-08,4.4612016499894054e-09,8.469447775073567e-05,5.583660300310827e-05,0.0006059336684523634,8.307007981883843e-05,0.00015880061158357934,6.398504367602772e-10,6.140591518051468e-05,6.543839692517853e-12,9.330827653310996e-08,9.129382293771463e-13,1.2342929149770996e-12,1.1912625664171124e-12,5.130690674599487e-12,2.961233991304526e-13,1.038308237234378e-05,8.557479453977665e-05,1.8390416216852358e-13,5.8067774891030565e-05,1.7878950451643844e-12,4.4073558503262487e-13,4.738430229240735e-05,4.023114356168101e-12,1.4214415092123735e-15,1.3863820626909609e-05,3.0225264923113267e-16,5.269675962863547e-06,1.6392941608601972e-16,6.921531241757288e-17,1.8910681397866004e-17,1.7088971275907213e-15,1.338435161608267e-15,3.190746650714116e-06,9.76016952338236e-17,7.012411662726878e-16,7.634817220378147e-17,5.490389594056368e-16,8.916075037204826e-13,4.2485096992113744e-17,1.0128318795056251e-07,4.668798458564812e-16,4.977347033741902e-06,1.0005438899643561e-12,2.6660571849253522e-17,1.9157561442092544e-16,6.985594572851756e-13,1.0540392826153914e-10,3.920303684897448e-13,2.4360423542113257e-13,1.0487731699660607e-15,5.481229085268426e-13,3.035722182444825e-17,4.2854649098240573e-17,4.5177167895950206e-13,5.987223423352602e-17,4.3033309964334377e-16,1.8581523564281222e-13,3.04672960791597e-07,1.0709739605200995e-13,9.059965930941992e-18,8.00876474556151e-14,6.43791704700457e-11,7.697889472840971e-14,1.0434719906970161e-10
1.6828930082380258e-06,0.11240681614887797,0.9,0.0,0.0,0.0,0.0,0.09946174615777062,0.0002152598255876386,2.4482664176723116e-06,1.6864988288302225e-05,3.076965869828198e-05,8.588041205876481e-07,3.480711272130513e-05,3.4627385439702517e-06,6.280174512948972e-06,6.278185552947426e-05,0.0002582130761119628,4.690525790849957e-06,3.9181646813342866e-05,1.1023135884444012e-08,8.168607311129847e-08,2.5725065947320634e-08,4.461131702849692e-09,8.475694758265447e-05,5.6605212638210314e-05,0.0006170241246177344,8.421959300948288e-05,0.0001619538931684415,6.398500278167752e-10,6.227763590010312e-05,6.6285360709893305e-12,9.336794505957955e-08,9.15084241097448e-13,1.239834806788239e-12,1.1951393343851812e-12,5.232042380560557e-12,2.9631386363247063e-13,1.0405118736976022e-05,8.729899887415161e-05,1.8435500852328133e-13,5.916202366616537e-05,1.8214030176760193e-12,4.4275921772533297e-13,4.839105679969404e-05,4.108177445089503e-12,1.4411104837103978e-15,1.431684944565846e-05,3.065422177101924e-16,5.479361813470431e-06,1.6618613935397792e-16,7.142134565469135e-17,1.962509123361369e-17,1.7550348804052555e-15,1.3838677458838736e-15,3.314828824046639e-06,1.0027756793997184e-16,7.200049095381705e-16,7.896789336849926e-17,5.676247574235463e-16,9.156859191910854e-13,4.4194029246571015e-17,1.0702869926806537e-07,4.822494858579105e-16,5.106675472818597e-06,1.0143892880600864e-12,2.7548046426700198e-17,1.9786373021493893e-16,7.082264899164069e-13,1.0686256310525154e-10,4.053379481537626e-13,2.5162383430931895e-13,1.085851449494246e-15,5.675016017752585e-13,3.1535350288669094e-17,4.344766618849706e-17,4.580232382444806e-13,6.20109536172905e-17,4.455087492162548e-16,1.8833644224928015e-13,3.1313653091406965e-07,1.091600893223933e-13,9.188581558962741e-18,8.119035168040638e-14,6.526558919731122e-11,7.807215507471174e-14,1.0582914623527073e-10
1.7032519219499915e-06,0.11240912726477151,0.9,0.0,0.0,0.0,0.0,0.09945476134319171,0.00021774900522400446,2.448201260711855e-06,1.689823530818307e-05,3.0834917490386796e-05,8.58757804673061e-07,3.4907184958301106e-05,3.462564257953974e-06,6.279804221922768e-06,6.355061813608168e-05,0.0002624651497695358,4.690269908199638e-06,3.933880859512896e-05,1.1022842195675407e-08,8.168389960730297e-08,2.5723678610809384e-08,4.461065746757547e-09,8.479951819895445e-05,5.729690829734686e-05,0.0006270219233863789,8.525396513762174e-05,0.00016479712067838016,6.398490829027801e-10,6.306213566984258e-05,6.704576979822905e-12,9.34065882909287e-08,9.16940968276792e-13,1.2446949441694067e-12,1.1984664989401545e-12,5.323411661350631e-12,2.9643657930992294e-13,1.0422917426609587e-05,8.885178982635343e-05,1.8474608098628045e-13,6.0148170794741354e-05,1.8515951400486912e-12,4.445352562379926e-13,4.9300741056618677e-05,4.185025468770997e-12,1.458809722377323e-15,1.4729906453543098e-05,3.1040344009074163e-16,5.671738930221749e-06,1.6821623489115843e-16,7.343529075095147e-17,2.0280337819424656e-17,1.7971853038716934e-15,1.4254304197123128e-15,3.4285675449074794e-06,1.0271117175937048e-16,7.373985578509042e-16,8.136461187925574e-17,5.846497975040198e-16,9.376694855241386e-13,4.576530958516568e-17,1.1239465096344044e-07,4.962990198918338e-16,5.223623365070322e-06,1.0268478719364496e-12,2.83593308582877e-17,2.036211239691571e-16,7.169252223603065e-13,1.0817509367048894e-10,4.1751144899987127e-13,2.589542783527464e-13,1.1198292325133054e-15,5.852591341236512e-13,3.261672077857238e-17,4.398128387350782e-17,4.636486131946536e-13,6.397112202024109e-17,4.594290879926962e-16,1.906044658685467e-13,3.208512421674993e-07,1.1102099389055136e-13,9.30432840147635e-18,8.218270961264418e-14,6.606330491306958e-11,7.90560279955952e-14,1.0716281559064194e-10
1.7236108356619572e-06,0.11241143941053416,0.9,0.0,0.0,0.0,0.0,0.09944777639845301,0.00022023299657460631,2.4481349580537145e-06,1.6929226529270633e-05,3.0897934030819084e-05,8.587113431541798e-07,3.500290414385002e-05,3.462389304514375e-06,6.279433223016532e-06,6.431928820870247e-05,0.0002667235887805263,4.690013302159887e-06,3.949226942919327e-05,1.1022543696742682e-08,8.168168772328841e-08,2.572228690930731e-08,4.460997160039952e-09,8.482955297122206e-05,5.798855375688107e-05,0.0006370342352291758,8.62881576982663e-05,0.00016764495510104,6.398477365099195e-10,6.384658904494377e-05,6.780444339841232e-12,9.343140831624418e-08,9.187315368973678e-13,1.2494370429124537e-12,1.2016437123598545e-12,5.414913026669725e-12,2.965160587475477e-13,1.0438842774001627e-05,9.040529389258847e-05,1.8512372387294133e-13,6.113549315773785e-05,1.8818178850289495e-12,4.462694789793827e-13,5.021374343242194e-05,4.262141087082119e-12,1.4765056165811715e-15,1.5147947115510067e-05,3.1426388373080375e-16,5.867563485773297e-06,1.702466737516196e-16,7.547653430663871e-17,2.0947252060707677e-17,1.8396918252560644e-15,1.4676231607905128e-15,3.5442498315493114e-06,1.0517307085551616e-16,7.547825007144058e-16,8.379856753553943e-17,6.019190237289936e-16,9.59848660783933e-13,4.736814805867843e-17,1.1794901969567101e-07,5.105545485274795e-16,5.34106484409063e-06,1.039304286287249e-12,2.918281822016568e-17,2.0945713419243641e-16,7.25622445400187e-13,1.0948739638664934e-10,4.2986983914242473e-13,2.663924007322519e-13,1.1543796198507305e-15,6.033163669499506e-13,3.3718016555309005e-17,4.4514808803257274e-17,4.692730093680064e-13,6.596495151068745e-17,4.735754777791218e-16,1.9287141921119368e-13,3.286582758213061e-07,1.1285908318498117e-13,9.420068405630549e-18,8.317499540911093e-14,6.68609627345729e-11,8.003984278238313e-14,1.0849640607402251e-10
1.743969749373923e-06,0.1124137524508646,0.9,0.0,0.0,0.0,0.0,0.09944079154769518,0.00022271186430969608,2.4480675063619312e-06,1.6958016735907584e-05,3.09587827752598e-05,8.586647368597561e-07,3.509435714517594e-05,3.4622136832404657e-06,6.27906164843453e-06,6.508785593116737e-05,0.0002709880085249535,4.689756063526653e-06,3.964211479880885e-05,1.1022240568151836e-08,8.167943685680712e-08,2.5720890843577348e-08,4.46092610312346e-09,8.484742947613494e-05,5.8680149040393925e-05,0.0006470601076409071,8.732217087665629e-05,0.00017049702966846815,6.398460059086331e-10,6.463099594006876e-05,6.856140226544897e-12,9.344282517908554e-08,9.204582996067834e-13,1.2540638354775798e-12,1.2046740143060932e-12,5.506534608683946e-12,2.9655371141898955e-13,1.0452945790549617e-05,9.195928587030555e-05,1.85488383542809e-13,6.212391796340093e-05,1.9120690048370644e-12,4.479628524844192e-13,5.1129972139307616e-05,4.339516447971814e-12,1.494198149029764e-15,1.5570906877962657e-05,3.181234839947333e-16,6.066815337081763e-06,1.7227753538335742e-16,7.7544983541658e-17,2.1625823505470043e-17,1.882539296701027e-15,1.5104432967272653e-15,3.6618631514321853e-06,1.076634413409907e-16,7.721292755827885e-16,8.626967420602124e-17,6.194292160915372e-16,9.822140666969771e-13,4.9002597035861085e-17,1.2369535272857542e-07,5.250156749114265e-16,5.4589719792030735e-06,1.0517585320895678e-12,3.001850805330206e-17,2.153706991865753e-16,7.343181608540852e-13,1.1079947150900358e-10,4.424123846404106e-13,2.739380679601557e-13,1.18950269187397e-15,6.21673408386722e-13,3.4839198020621425e-17,4.5048241058464334e-17,4.748964275256774e-13,6.799248429738449e-17,4.879466455088586e-16,1.9513731734594778e-13,3.365575899532889e-07,1.1467249277361634e-13,9.535801560138603e-18,8.41672090854286e-14,6.76585626892038e-11,8.102359934867017e-14,1.0982991754032602e-10
