Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840)
3.082114827527547e-06,0.11256354524684856,0.9,0.0,0.0,0.0,0.0,0.098988377461174,0.0003772333925281491,2.4415893629991556e-06,1.6161055630981033e-05,3.2448414297823856e-05,8.553709135156135e-07,3.5394174227392964e-05,3.449530851818668e-06,6.255306689759728e-06,0.0001151116546763636,0.0005516585178707066,4.672941754688976e-06,4.451602598530292e-05,1.0993074565390236e-08,8.146330253509291e-08,2.5622226874299856e-08,4.451298421254628e-09,7.298439622512464e-05,0.00010402912910833026,0.001305137190047154,0.00015593697327844223,0.00035526447575094265,6.388557618548638e-10,0.00011608365560731893,1.1544836130008117e-11,7.991015440691601e-08,9.590793933520664e-13,1.3999758624912646e-12,1.2078285797163764e-12,1.1406559133278353e-11,2.5369400840841173e-13,9.285075960704976e-06,0.0001886117274567139,1.9442226776822417e-13,0.00012738361236702429,3.897621017856906e-12,5.030494662854182e-13,0.00011516490360494491,9.716889212799656e-12,2.683890584024787e-15,5.13355350345184e-05,5.713254558639496e-16,2.5291241141176613e-05,3.0540165919287326e-16,2.670308207075259e-16,9.015065185150411e-17,5.6869899193783285e-15,5.6128924373295425e-15,1.4879909507053446e-05,3.2709871384357504e-16,2.3161594279961374e-15,3.224363943219376e-16,2.2851993096644346e-15,2.9671589207487943e-12,2.2439108772092275e-16,1.0818825214998365e-06,1.9198752251764725e-15,1.33739410601375e-05,1.878194994691309e-12,1.1040623361577191e-16,7.818797109413601e-16,1.3113482946182156e-12,1.9786613781674363e-10,1.6440311230331378e-12,1.00173513956638e-12,4.7781323572118096e-15,2.497214187484333e-12
3.1418850500594585e-06,0.11257003786915964,0.9,0.0,0.0,0.0,0.0,0.09896862049761079,0.00038385506554369396,2.4412310960992906e-06,1.6074000366211346e-05,3.246070613507976e-05,8.552178235505787e-07,3.527748843498772e-05,3.4489296176667846e-06,6.25428978391243e-06,0.00011731860629178562,0.0005639656294608423,4.67219827696186e-06,4.459936618930829e-05,1.099146154566447e-08,8.145134916705798e-08,2.56176411485906e-08,4.450711131199815e-09,7.22779118476895e-05,0.00010604983967596671,0.001333660370070005,0.00015897913110459483,0.0003630603090129495,6.387826265654315e-10,0.0001183769273989895,1.1744463473366448e-11,7.911626825404178e-08,9.591958837824791e-13,1.4022359894739104e-12,1.203536975474068e-12,1.165386299734935e-11,2.511791831330986e-13,9.197945246063819e-06,0.00019252889793292785,1.9449644629231545e-13,0.00013025618982698915,3.984489440625509e-12,5.039918939884478e-13,0.0001180920068032204,9.961296509695171e-12,2.736249242845376e-15,5.3194736941957395e-05,5.826106470878235e-16,2.636407560936854e-05,3.11333547497177e-16,2.777638969964531e-16,9.42347190590429e-17,5.89936928802366e-15,5.847627312579088e-15,1.5507740923142103e-05,3.39396157510945e-16,2.402456876366268e-15,3.360020939639682e-16,2.3805706701964546e-15,3.077966942616597e-12,2.352140270423108e-16,1.1578988041292236e-06,2.0013534065279177e-15,1.3715802434400637e-05,1.914836507123977e-12,1.1511961860309786e-16,8.1499464952763e-16,1.336931889985623e-12,2.017263839764779e-10,1.7127856712527587e-12,1.044248096320607e-12,4.9948739334120766e-15,2.6104908524288452e-12
3.2016552725913698e-06,0.11257651018015873,0.9,0.0,0.0,0.0,0.0,0.09894890495155804,0.00039045918922282785,2.440869759885418e-06,1.5986551148751433e-05,3.247122854709815e-05,8.550645793979284e-07,3.515772194171844e-05,3.448327150310088e-06,6.253277379179332e-06,0.00011952324834622172,0.0005762406964748986,4.671456530088316e-06,4.4676592062905766e-05,1.0989834705032408e-08,8.143929337845755e-08,2.5613050802475042e-08,4.4501165868169025e-09,7.157722490810883e-05,0.00010807014331801193,0.0013620774676644356,0.00016202063025858252,0.00037080330511190786,6.387081009912436e-10,0.00012066977340972417,1.19434572578778e-11,7.832916633704855e-08,9.592605183318578e-13,1.4043034613950842e-12,1.1991430987508176e-12,1.1899349977546422e-11,2.4868588031398356e-13,9.111049222511537e-06,0.00019640865527711498,1.9456003401614238e-13,0.0001331226357887207,4.071127688807538e-12,5.048652439959174e-13,0.00012101828702844569,1.0205513752920598e-11,2.788596568177448e-15,5.5069950399813554e-05,5.938937472796836e-16,2.7450067976933913e-05,3.1726424230464183e-16,2.8867587388856647e-16,9.839902575879999e-17,6.11532005913483e-15,6.086249401389169e-15,1.61440135170391e-05,3.5190201837175223e-16,2.4902027859796367e-15,3.4979473817586683e-16,2.4775170048579386e-15,3.1906383305393128e-12,2.4627483487562757e-16,1.2372339530115087e-06,2.0844071430172013e-15,1.4056362125323194e-05,1.951470086126988e-12,1.199248943584849e-16,8.487485340114702e-16,1.3625099460986913e-12,2.055857943316665e-10,1.7826787976371428e-12,1.0875831321367244e-12,5.216272721463644e-15,2.7262015418308446e-12
3.261425495123281e-06,0.11258296221827287,0.9,0.0,0.0,0.0,0.0,0.09892923045752872,0.0003970462384812485,2.4405056197266636e-06,1.589896031629151e-05,3.2480149663438165e-05,8.549112120827598e-07,3.503545730657165e-05,3.4477236103368065e-06,6.252269449949473e-06,0.0001217256147970574,0.0005884835047411431,4.670716515991593e-06,4.4748109835334986e-05,1.0988195238403635e-08,8.142714402404688e-08,2.560845676542008e-08,4.449515389040963e-09,7.08834069804717e-05,0.00011009004106171574,0.0013903879947072201,0.00016506147340615405,0.00037849308501008007,6.386322927320101e-10,0.00012296219361127535,1.2141832749256088e-11,7.75500152657842e-08,9.59278299262113e-13,1.4061911903956982e-12,1.1946668822577603e-12,1.2143009636395288e-11,2.462177980285928e-13,9.024573463490573e-06,0.00020025133024829201,1.9461403816203446e-13,0.00013598281032663008,4.1575317763977625e-12,5.056741065915127e-13,0.00012394320462256984,1.0449495918917425e-11,2.8409326064425108e-15,5.696070643852001e-05,6.051747570598748e-16,2.8548736224004743e-05,3.231937468189568e-16,2.9976533169129706e-16,1.0264277399563273e-16,6.334832670208275e-15,6.328701528721413e-15,1.6788517981092445e-05,3.6461573856227164e-16,2.5793933100615344e-15,3.6381101190100066e-16,2.576015152445209e-15,3.3051680953214772e-12,2.5757115987658355e-16,1.3199352495540882e-06,2.1690280535544254e-15,1.439569059821879e-05,1.9880957638081736e-12,1.2482157677712848e-16,8.831379717523725e-16,1.3880824853767109e-12,2.09444372265102e-10,1.8536937554125175e-12,1.1317358740061655e-12,5.4423008870292216e-15,2.8443317085016085e-12
3.3211957176551924e-06,0.11258939405763345,0.9,0.0,0.0,0.0,0.0,0.09890959659788395,0.000403616649938764,2.440138925524805e-06,1.581145298028787e-05,3.2487621742194203e-05,8.547577503900001e-07,3.4911226156473484e-05,3.4471191482393076e-06,6.251265966505823e-06,0.0001239257410081187,0.000600693935296632,4.669978232900944e-06,4.481429881991655e-05,1.0986544271041742e-08,8.141490944252865e-08,2.5603859899790133e-08,4.448908103091439e-09,7.019737836838996e-05,0.00011210953391268208,0.001418591769970643,0.00016810166310402458,0.0003861293922727258,6.385553033365005e-10,0.00012525418803166507,1.2339604011621754e-11,7.677981490379156e-08,9.592537541452025e-13,1.407911228044035e-12,1.1901265008362892e-12,1.2384835459659241e-11,2.4377810564698994e-13,8.938680987055415e-06,0.0002040573071418955,1.946593708627919e-13,0.00013883658731765456,4.243698137796774e-12,5.064227679065891e-13,0.00012686624856906545,1.0693200431034283e-11,2.8932574021087487e-15,5.886657389850664e-05,6.164536772174877e-16,2.9659622958152628e-05,3.291220641534595e-16,3.1103089820361964e-16,1.0696518346283919e-16,6.557897505385781e-15,6.5749281954659195e-15,1.744105757121131e-05,3.7753675749911915e-16,2.6700245790561732e-15,3.7804769591992287e-16,2.6760426337284883e-15,3.421551219928224e-12,2.691006539542393e-16,1.4060483778049367e-06,2.2552078245823307e-15,1.4733866402112324e-05,2.024713570962119e-12,1.29809185485126e-16,9.181595977046652e-16,1.4136495293220002e-12,2.1330212102121574e-10,1.9258142886854196e-12,1.1767019841530279e-12,5.672930150289615e-15,2.964866572419122e-12
3.3809659401871037e-06,0.11259580580377546,0.9,0.0,0.0,0.0,0.0,0.09889000291053703,0.0004101708243727049,2.439769911804482e-06,1.5724228968108664e-05,3.2493782666400116e-05,8.546042209228134e-07,3.478551201031773e-05,3.4465139045167706e-06,6.2502668955921565e-06,0.00012612366338334322,0.0006128719533897432,4.669241675781711e-06,4.487551319608673e-05,1.0984882858970225e-08,8.140259745952425e-08,2.5599261002588073e-08,4.4482952594801625e-09,6.951992153761222e-05,0.00011412862285473487,0.0014466888865510713,0.00017114120180432925,0.00039371208101122084,6.384772284392028e-10,0.0001275457567509065,1.2536783984557374e-11,7.601941326113977e-08,9.591909809096897e-13,1.409474822674058e-12,1.185538469962547e-12,1.2624824465849762e-11,2.41369491046911e-13,8.853514051062455e-06,0.00020782701606673076,1.946968581272122e-13,0.00014168385308214055,4.32962358574306e-12,5.071152300575237e-13,0.00012978693471645065,1.0936587006730721e-11,2.945570997774482e-15,6.0787156981302936e-05,6.277305086989444e-16,3.078229463552939e-05,3.3504919733311493e-16,3.224712459396689e-16,1.113654916009677e-16,6.784504889923115e-15,6.8248755371892284e-15,1.8101447566593052e-05,3.906645115380877e-16,2.762092698466021e-15,3.9250166461215616e-16,2.7775776344500706e-15,3.5397826565949527e-12,2.8086097530570694e-16,1.495617476986864e-06,2.342938213589196e-15,1.5070974981133734e-05,2.0613235371237612e-12,1.34887244064144e-16,9.53810075817726e-16,1.4392110985573333e-12,2.1715904371172789e-10,1.9990246203683023e-12,1.222477161866915e-12,5.9081318231112545e-15,3.087791140157776e-12
3.440736162719015e-06,0.11260219758969255,0.9,0.0,0.0,0.0,0.0,0.09887044889595481,0.00041670912911412637,2.4393987979289733e-06,1.5637464699659317e-05,3.249875729911282e-05,8.544506481724785e-07,3.465875308199616e-05,3.4459080098518247e-06,6.249272200925689e-06,0.00012831941904417382,0.0006250175984447327,4.668506836728038e-06,4.493208367325372e-05,1.0983211989943801e-08,8.139021539478479e-08,2.5594660807551934e-08,4.4476773541696e-09,6.885169378409076e-05,0.00011614730884991655,0.0014746796815919279,0.00017418009185918342,0.00040124110462816707,6.383981577398515e-10,0.00012983689989683647,1.2733384559031161e-11,7.526952057246555e-08,9.590936881511123e-13,1.4108924726766482e-12,1.1809177439389428e-12,1.2862976841901432e-11,2.3899420527886364e-13,8.769195866118074e-06,0.00021156092591656582,1.9472724795869477e-13,0.00014452450516597103,4.415305274255726e-12,5.077552299474756e-13,0.00013270480411795618,1.1179617515556525e-11,2.9978734342531027e-15,6.272209285943191e-05,6.390052525966153e-16,3.191634070189253e-05,3.40975149296787e-16,3.3408508736987766e-16,1.1584295204839785e-16,7.014645063139987e-15,7.0784912860052125e-15,1.8769514706309596e-05,4.0399843239289896e-16,2.8555937379976155e-15,4.0716988390235777e-16,2.8805989896483736e-15,3.6598573127308324e-12,2.9284978860353245e-16,1.5886851939436092e-06,2.4322110315536848e-15,1.5407107590856573e-05,2.0979256906233436e-12,1.4005527905225084e-16,9.900860919080287e-16,1.4647672128642933e-12,2.2101514332143406e-10,2.07330944101065e-12,1.269057134358718e-12,6.1478768227735014e-15,3.2130902120792503e-12
3.5005063852509263e-06,0.11260856957222656,0.9,0.0,0.0,0.0,0.0,0.09885093402349904,0.00042323190037300514,2.439025788422554e-06,1.5551314992062257e-05,3.250265871069346e-05,8.542970545973764e-07,3.453134504582826e-05,3.4453015853500186e-06,6.248281843666614e-06,0.0001305130455472225,0.0006371309749251515,4.667773705325488e-06,4.498431904440118e-05,1.0981532584900473e-08,8.137777007296391e-08,2.5590059987526066e-08,4.447054848960631e-09,6.819323913493194e-05,0.00011816559283860013,0.0015025647082222281,0.00017721833552529197,0.00040871650533783017,6.383181750341811e-10,0.00013212761764108102,1.2929416650094195e-11,7.453072251540461e-08,9.589652321332503e-13,1.4121739765411147e-12,1.176277812242943e-12,1.309929560254898e-11,2.366541044826072e-13,8.685832223305693e-06,0.0002152595379958338,1.9475121770841007e-13,0.00014735845124888287,4.500740664673746e-12,5.083462568224866e-13,0.00013561942147968494,1.1422255845161142e-11,3.0501647506584726e-15,6.467104935862964e-05,6.502779101375009e-16,3.3061372673841616e-05,3.46899922899696e-16,3.458711737374834e-16,1.2039683518654016e-16,7.24830816942699e-15,7.335724767684539e-15,1.9445096611668397e-05,4.17537946596105e-16,2.950523728006245e-15,4.2204941122381887e-16,2.9850861822231943e-15,3.781770046214627e-12,3.0506476868148206e-16,1.6852927351443454e-06,2.523018148484689e-15,1.5742360314506133e-05,2.1345200586419542e-12,1.4531282028250977e-16,1.026984355889206e-15,1.4903178912220624e-12,2.2487042271405572e-10,2.1486539079417085e-12,1.3164376596345325e-12,6.3921357172885515e-15,3.3407484059946693e-12
3.5602766077828376e-06,0.11261492192877309,0.9,0.0,0.0,0.0,0.0,0.09883145773714865,0.00042973944548130516,2.4386510733813134e-06,1.546591478738362e-05,3.2505589290510237e-05,8.54143460708853e-07,3.440364374974575e-05,3.444694742832155e-06,6.2472957828465015e-06,0.00013270458063881875,0.0006492122440348375,4.667042268984703e-06,4.50325076368362e-05,1.0979845499811094e-08,8.136526783727796e-08,2.5585459157022377e-08,4.446428173435438e-09,6.754499948706085e-05,0.00012018347573969566,0.0015303447096250914,0.00018025593496855789,0.00041613840443335294,6.382373585325136e-10,0.00013441791019517017,1.312489026698433e-11,7.380349251527504e-08,9.5880865037802e-13,1.413328479551998e-12,1.1716307935917025e-12,1.3333786276232765e-11,2.3435068888120255e-13,8.603513034795606e-06,0.00021892338025889487,1.9476938073595704e-13,0.0001501856081654846,4.585927495272364e-12,5.088915686652118e-13,0.0001385303737101108,1.1664467776640154e-11,3.102444984489887e-15,6.663372272329675e-05,6.615484826720891e-16,3.4217023178269065e-05,3.528235209159776e-16,3.578282932503624e-16,1.250264283870044e-16,7.485484267800806e-15,7.596526837696808e-15,2.012804120211767e-05,4.3128247602795013e-16,3.0468786634177274e-15,4.371373919212854e-16,3.0910193167631467e-15,3.9055156703698214e-12,3.175036028715062e-16,1.7854799179426104e-06,2.615351502068191e-15,1.6076833173612157e-05,2.1711066672669895e-12,1.506594013985119e-16,1.0645016052538986e-15,1.5158631518461492e-12,2.28724884638086e-10,2.225043626550001e-12,1.364614531003878e-12,6.640878758651062e-15,3.47075017454542e-12
3.620046830314749e-06,0.11262125485428234,0.9,0.0,0.0,0.0,0.0,0.09881201946064493,0.00043623204504538034,2.4382748289558015e-06,1.5381380799722268e-05,3.250764175396477e-05,8.539898851628936e-07,3.427596786364216e-05,3.4440875851696115e-06,6.246313975754136e-06,0.00013489406204314673,0.0006612616161975733,4.666312513244965e-06,4.5076918666916796e-05,1.0978151527852102e-08,8.135271456562124e-08,2.5580858874969428e-08,4.445797725715238e-09,6.690732499508453e-05,0.00012220095845093802,0.0015580205951451142,0.00018329289226864937,0.00042350699327064453,6.381557809553553e-10,0.00013670777780681618,1.331981458145991e-11,7.308820326194693e-08,9.586266913872776e-13,1.4143645170292505e-12,1.1669875284316331e-12,1.3566456614656921e-11,2.320851393303362e-13,8.522313786483407e-06,0.00022255300212269667,1.947822924425387e-13,0.0001530059010270671,4.670863754959648e-12,5.093942075033709e-13,0.00014143726856430085,1.190622086926466e-11,3.154714171715947e-15,6.860983547352151e-05,6.728169716635213e-16,3.538294496569738e-05,3.5874594604139313e-16,3.69955265996158e-16,1.2973103378619121e-16,7.726163309968593e-15,7.860849815411004e-15,2.081820611132279e-05,4.452314366304854e-16,3.1446544949254317e-15,4.524310555593919e-16,3.198379092711043e-15,4.0310889425464845e-12,3.30163989166004e-16,1.8892852208343408e-06,2.7092030751216717e-15,1.6410629327416328e-05,2.2076855415471674e-12,1.5609455855941451e-16,1.1026345959256893e-15,1.5414030122267885e-12,2.3257853173258548e-10,2.302464631011209e-12,1.4135835653417279e-12,6.894075880525572e-15,3.6030798040228034e-12
3.67981705284666e-06,0.11262756855853757,0.9,0.0,0.0,0.0,0.0,0.09879261860209941,0.00044270995500144447,2.437897217890914e-06,1.529781307914078e-05,3.2508900054624975e-05,8.538363448556204e-07,3.414860145218269e-05,3.443480206653121e-06,6.245336378280172e-06,0.00013708152728080745,0.0006732793442589732,4.66558442204852e-06,4.5117803505097996e-05,1.0976451401837306e-08,8.134011568861415e-08,2.5576259647582308e-08,4.4451638729811375e-09,6.628048372561094e-05,0.000124218041849242,0.0015855934183396669,0.0001863292094234902,0.0004308225249377967,6.380735095973478e-10,0.00013899722075636596,1.3514197991912635e-11,7.238513742572276e-08,9.584218421402887e-13,1.4152900550543292e-12,1.1623576683154383e-12,1.3797316322117282e-11,2.298583513029116e-13,8.442296902720367e-06,0.0002261489698134353,1.9479045573594452e-13,0.00015581926243364168,4.755547658753695e-12,5.098570137050734e-13,0.00014433973337671594,1.2147484351062528e-11,3.206972346856794e-15,7.059913435976227e-05,6.840833786770498e-16,3.655880991100693e-05,3.6466720089610924e-16,3.8225094334155497e-16,1.3450996870279932e-16,7.970335134494926e-15,8.128647479509772e-15,2.151545810900086e-05,4.59384238052566e-16,3.243847126703561e-15,4.679277157560372e-16,3.3071468022869877e-15,4.158484561063584e-12,3.4304363907780443e-16,1.996745832504109e-06,2.804564900149731e-15,1.674385435521848e-05,2.2442567055466726e-12,1.6161783071642932e-16,1.1413801040959755e-15,1.5669374891667515e-12,2.3643136653288206e-10,2.3809033829265822e-12,1.463340605443011e-12,7.151696737759981e-15,3.737721434984971e-12
3.7395872753785715e-06,0.11263386326369196,0.9,0.0,0.0,0.0,0.0,0.09877325455810385,0.0004491734085697331,2.4375183901099686e-06,1.5215296490935957e-05,3.250944021035643e-05,8.536828550205642e-07,3.402179646303232e-05,3.442872693386632e-06,6.2443629452252324e-06,0.00013926701351480526,0.0006852657173565968,4.664857977988577e-06,4.515539685722278e-05,1.0974745796847677e-08,8.132747620903425e-08,2.5571661931263022e-08,4.444526954065521e-09,6.566467059968238e-05,0.00012623472679111,0.0016130643568768388,0.0001893648883536451,0.00043808530657826376,6.379906067766739e-10,0.00014128623935343493,1.3708048184026039e-11,7.169449749532714e-08,9.581963532682413e-13,1.4161125285563083e-12,1.1577497616402133e-12,1.4026376808587595e-11,2.276709660422872e-13,8.363513023961621e-06,0.0002297118622088716,1.9479432598030643e-13,0.00015862563176670866,4.839977625608211e-12,5.102826393276564e-13,0.0001472374138768342,1.2388229016919626e-11,3.2592195430640937e-15,7.260138841940317e-05,6.953477053698541e-16,3.774430801311648e-05,3.7058728802744193e-16,3.9471420742364747e-16,1.393625663649673e-16,8.217989490496032e-15,8.399874993181002e-15,2.2219672533193756e-05,4.7374028499570695e-16,3.3444524260299523e-15,4.836247659183045e-16,3.4173042999407524e-15,4.287697177550442e-12,3.5614028006609437e-16,2.107897699487543e-06,2.901429075666063e-15,1.7076615615854135e-05,2.2808201823979076e-12,1.672287605685067e-16,1.1807349328160777e-15,1.5924665988181932e-12,2.4028339147613376e-10,2.46034674943015e-12,1.5138815285282475e-12,7.413710741081797e-15,3.8746590803890985e-12
