Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871)
1.4595877715622897e-06,0.11238157417729817,0.9,0.0,0.0,0.0,0.0,0.0995382790564999,0.00018756240686576003,2.448908221560561e-06,1.633629890239948e-05,2.9882856160321783e-05,8.593024534924437e-07,3.3397315383853086e-05,3.4646072022226684e-06,6.284126664582307e-06,5.4346746718122344e-05,0.0002121136535405607,4.693242184628587e-06,3.7188553124645584e-05,1.1026024880014217e-08,8.170748539554936e-08,2.5739993011164353e-08,4.4616829521727234e-09,8.335535198444742e-05,4.901509997651973e-05,0.0005086077346180027,7.286232290139339e-05,0.0001311759665664474,6.398309533332901e-10,5.366988780631835e-05,5.781386635767954e-12,9.19122446493328e-08,8.895939274527558e-13,1.177936864589917e-12,1.1478725003677608e-12,4.241951681554264e-12,2.9168944252356724e-13,1.0071880024927732e-05,7.038535093090327e-05,1.7904100393025675e-13,4.844619527471089e-05,1.492981045045827e-12,4.20236113228674e-13,3.8659187493797435e-05,3.2852497521252255e-12,1.2467775149789054e-15,1.0130401411291393e-05,2.6418096578485626e-16,3.6000485368011904e-06,1.4390397138488294e-16,5.113263467836854e-17,1.3204319098218162e-17,1.3233368113314163e-15,9.699407748401622e-16,2.1979374748636974e-06,7.53143945833579e-17,5.434540677280496e-16,5.5132663340202336e-17,3.9820082821212987e-16,6.904435904725569e-13,2.900942561674391e-17,5.952201592263959e-08,3.4172409640078407e-16,3.864782478214485e-06,8.77595747980921e-13,1.9444748198771643e-17,1.4033353791046842e-16,6.127155416824739e-13,9.245114969710593e-11,2.8409745818153894e-13,1.7830162678105172e-13,7.506634094191378e-16,3.923207632196113e-13,2.0986906071284107e-17,3.758861540615299e-17,3.9625738412501684e-13,4.2702358257487645e-17,3.0826216377394904e-16,1.6338677683754122e-13,2.3459075306202514e-07,8.821385369698508e-14,7.918575166709019e-18,7.030101391784839e-14,5.6512097559754e-11,6.727682911649692e-14,9.119575781332134e-11,2.3370514385890666e-08,5.248702135505147e-14
1.4823718541283e-06,0.11238413675049334,0.9,0.0,0.0,0.0,0.0,0.09953048234122333,0.0001904143007330729,2.4488486389312905e-06,1.640517690310073e-05,2.9989548314102547e-05,8.592524246929476e-07,3.3568769278477055e-05,3.464420059431789e-06,6.283739169601827e-06,5.52074109476294e-05,0.00021676276946142511,4.692977071451175e-06,3.741650499171358e-05,1.1025756142053795e-08,8.170549747130106e-08,2.573849444829093e-08,4.461640558806291e-09,8.358533046198465e-05,4.978980495094329e-05,0.0005195424629930895,7.402211488422437e-05,0.00013427183713421285,6.398351715806524e-10,5.454839782396549e-05,5.8686992287740796e-12,9.215686954715059e-08,8.926793646210275e-13,1.1850373415623406e-12,1.153648683235685e-12,4.3416264440956736e-12,2.9246566428537937e-13,1.0118591370237397e-05,7.209580189843128e-05,1.7968031462497078e-13,4.9529251163832136e-05,1.5262035604559278e-12,4.2281207670366286e-13,3.962938480357079e-05,3.3673563457491837e-12,1.266622775053044e-15,1.0527140052592127e-05,2.6850474644955115e-16,3.772144872883434e-06,1.4617798472754234e-16,5.304658415796937e-17,1.3795071303775588e-17,1.3648606950673604e-15,1.0086140323447383e-15,2.3007478894348847e-06,7.77084291582493e-17,5.605249003832305e-16,5.735619943436881e-17,4.1403928063240144e-16,7.121038926498272e-13,3.0388543463334513e-17,6.348626459723066e-08,3.549164080331374e-16,3.987410911833181e-06,8.915649550032307e-13,2.020432627963383e-17,1.457380576966182e-16,6.224690148464347e-13,9.392282745115261e-11,2.954247750498634e-13,1.851848817740872e-13,7.817337824891865e-16,4.0855895370244995e-13,2.1952560270552832e-17,3.818693519698469e-17,4.025648455680439e-13,4.4489502018080503e-17,3.2099023574588674e-16,1.6593899286566913e-13,2.420940587055138e-07,9.039943121807679e-14,8.048192497357985e-18,7.141246315612746e-14,5.740554589447677e-11,6.837860412376566e-14,9.268924695545965e-11,2.4499965040253652e-08,5.331660190657528e-14
1.5028775284377092e-06,0.11238644603615962,0.9,0.0,0.0,0.0,0.0,0.09952346203527887,0.0001929746799286036,2.4487939184461017e-06,1.646408319062699e-05,3.008210344160276e-05,8.592072411237913e-07,3.371739516727965e-05,3.4642509703489926e-06,6.28338593086598e-06,5.5982044001794125e-05,0.00022095913390320556,4.692735162631507e-06,3.7616550440022e-05,1.1025510252327292e-08,8.17036719661787e-08,2.5737141021893604e-08,4.461599898585295e-09,8.37740989116515e-05,5.048698552304858e-05,0.0005294120203233581,7.506573345539162e-05,0.00013706793456238605,6.398385998707178e-10,5.5339008182261434e-05,5.947070215086246e-12,9.235689553988763e-08,8.953532023185656e-13,1.1912645564114033e-12,1.1586509648635588e-12,4.431633468644307e-12,2.9310094057317295e-13,1.0157986043557975e-05,7.363910202936033e-05,1.8023491680256722e-13,5.050631878858095e-05,1.5561693433587584e-12,4.2507269035674707e-13,4.05073363572758e-05,3.4416434510992372e-12,1.284479952606176e-15,1.0890267469212449e-05,2.72395415950361e-16,3.930874416379643e-06,1.482248806032951e-16,5.479956286547031e-17,1.433925222987456e-17,1.4026442522984092e-15,1.0441113891555641e-15,2.3954673463296357e-06,7.989387998162777e-17,5.759190613053435e-16,5.939806668500973e-17,4.285642206894571e-16,7.318212430436558e-13,3.166245596051528e-17,6.721411806048219e-08,3.670130618639759e-16,4.098671439894307e-06,9.041349021091356e-13,2.0901139899588024e-17,1.5068838949608868e-16,6.312455077912983e-13,9.524709098751597e-11,3.0582218619384703e-13,1.9149665352855108e-13,8.103008419942266e-16,4.234892458466363e-13,2.2843072141844343e-17,3.8725322935568224e-17,4.082405048197648e-13,4.6133310791587953e-17,3.3268485985696944e-16,1.68234623053839e-13,2.4894643726849754e-07,9.235108839257927e-14,8.164840916342151e-18,7.241268996421959e-14,5.820958722886233e-11,6.93701406564413e-14,9.403330446435475e-11,2.5545391359742338e-08,5.406316657526368e-14
1.5233832027471184e-06,0.11238875794193808,0.9,0.0,0.0,0.0,0.0,0.0995164389628309,0.00019552912846930383,2.4487381412580792e-06,1.6520130224758007e-05,3.017148715084745e-05,8.591619076790734e-07,3.386072963365414e-05,3.4640812464427957e-06,6.283029045116176e-06,5.6756696823902355e-05,0.00022516646323595096,4.692490532634484e-06,3.781187046308e-05,1.1025259471919805e-08,8.170181121303604e-08,2.5735783106131938e-08,4.461556748189055e-09,8.394607649327734e-05,5.1184115029984964e-05,0.0005393071012671945,7.610916818745211e-05,0.0001398728375807974,6.398416105270034e-10,5.6129572350173655e-05,6.025243771445709e-12,9.253836100452147e-08,8.979320030251366e-13,1.1973409307004776e-12,1.1634704339872028e-12,4.521908483961287e-12,2.936772833679829e-13,1.019493566252849e-05,7.518576713400775e-05,1.8077051969535538e-13,5.14854675227774e-05,1.5861936860464092e-12,4.2727990785157537e-13,4.138968731966706e-05,3.5162905549443732e-12,1.3023340104822053e-15,1.1259075363694528e-05,2.7628591608367774e-16,4.093238037093655e-06,1.5027156195598593e-16,5.65811031792025e-17,1.4895271745990948e-17,1.4409084083920156e-15,1.0802651323318168e-15,2.4922551399739158e-06,8.210674843530418e-17,5.915296128566329e-16,6.147826714621571e-17,4.433592901681944e-16,7.517878544683719e-13,3.296748981704528e-17,7.109737011221627e-08,3.793209823776912e-16,4.2107437303274225e-06,9.16702634931562e-13,2.1610316500078003e-17,1.5572585706264763e-16,6.400204546462919e-13,9.657112124710946e-11,3.164118124121958e-13,1.9791863745436905e-13,8.394423729213095e-16,4.38719722345524e-13,2.375389732538268e-17,3.926361581717624e-17,4.1391516426180545e-13,4.781065462777423e-17,3.446155305118119e-16,1.7052901391619103e-13,2.558929341241076e-07,9.429764208670924e-14,8.281482520400977e-18,7.341284353451031e-14,5.901356967101696e-11,7.03616192514945e-14,9.537728344850868e-11,2.6618489715102312e-08,5.4809676576774077e-14
1.5438888770565275e-06,0.11239107228629845,0.9,0.0,0.0,0.0,0.0,0.09950941342784243,0.00019807770695157934,2.4486812916333278e-06,1.6573377941465882e-05,3.0257805480301512e-05,8.591164240362567e-07,3.3998861886230194e-05,3.463910879920147e-06,6.28266902172845e-06,5.7531356544678576e-05,0.0002293842369952816,4.692243525691068e-06,3.8002574991028104e-05,1.102500264948097e-08,8.169991437878501e-08,2.5734420687681584e-08,4.461510926343526e-09,8.410170430791632e-05,5.188119347679444e-05,0.0005492264897183115,7.715241923287482e-05,0.00014268608163020544,6.398441256376291e-10,5.692009023726562e-05,6.103221694804659e-12,9.270175771841476e-08,9.004180473683465e-13,1.2032700328672682e-12,1.1681101212330314e-12,4.61243640828826e-12,2.941956190265759e-13,1.0229498717265862e-05,7.67354928498208e-05,1.8128776115610694e-13,5.2466591226482e-05,1.6162733320050881e-12,4.294349692673386e-13,4.227632146062335e-05,3.5912876808028356e-12,1.3201852136535891e-15,1.1633501988806804e-05,2.801768174500221e-16,4.259227824800245e-06,1.5231749269751932e-16,5.839093092157686e-17,1.5463117504030474e-17,1.479752623298841e-15,1.1170769322315289e-15,2.5911042329577492e-06,8.434509543490622e-17,6.075625144785739e-16,6.359656976662551e-17,4.584400828650249e-16,7.720467045434132e-13,3.430376756963325e-17,7.513968067243274e-08,3.9183966038202136e-16,4.323593489771931e-06,9.292681553431807e-13,2.233170825503572e-17,1.6085648892541343e-16,6.487938562624946e-13,9.789491842541836e-11,3.271937760554489e-13,2.0445032949450642e-13,8.691609922219764e-16,4.542512773630798e-13,2.4685045141578206e-17,3.980181377897719e-17,4.195888244887364e-13,4.95215375578169e-17,3.5679245917096243e-16,1.7282221974000752e-13,2.6293349862175265e-07,9.624957328943279e-14,8.398117295260905e-18,7.441292407836728e-14,5.981749322636504e-11,7.1353039739527e-14,9.67211837541505e-11,2.7719520099160832e-08,5.555613204074444e-14
1.5643945513659367e-06,0.11239338889246757,0.9,0.0,0.0,0.0,0.0,0.09950238572614128,0.00020062047690898953,2.448623351159433e-06,1.662388604400326e-05,3.0341160924093024e-05,8.590707898920443e-07,3.413188142483929e-05,3.4637398638102987e-06,6.282306303770173e-06,5.8306010564133634e-05,0.00023361194895055195,4.691994441491997e-06,3.8188771395708704e-05,1.1024742166183492e-08,8.169798138588114e-08,2.573305376400201e-08,4.4614626355576685e-09,8.424141830059121e-05,5.2578220870585185e-05,0.000559168995205361,7.819548674922752e-05,0.00014550721154857533,6.398462898295821e-10,5.771056175292754e-05,6.181006259594254e-12,9.284757162322844e-08,9.028164664404582e-13,1.2090552139424816e-12,1.1725733586512646e-12,4.703202453863362e-12,2.946589281565362e-13,1.0261733123615521e-05,7.828798287014373e-05,1.8178724947984792e-13,5.344958754261203e-05,1.6464050528405316e-12,4.3153909307125886e-13,4.316712508784292e-05,3.666625093927459e-12,1.3380329588488857e-15,1.201348479382053e-05,2.840668185737153e-16,4.428834334820354e-06,1.5436388032325235e-16,6.022932469768014e-17,1.6042840957689334e-17,1.518946929758601e-15,1.154539765996391e-15,2.6920068548157002e-06,8.661304380131308e-17,6.235491446813898e-16,6.575333301586738e-17,4.737702089853423e-16,7.924996325198332e-13,3.567141165849796e-17,7.934471182464131e-08,4.0456959099975598e-16,4.437186929623528e-06,9.418314652449882e-13,2.306561785051972e-17,1.6606646645036552e-16,6.575657149709605e-13,9.92184827185337e-11,3.3816684821301675e-13,2.110924997797567e-13,8.994544720788747e-16,4.70083813747247e-13,2.5636539355410676e-17,4.0339917223773145e-17,4.252614868277037e-13,5.126618754800615e-17,3.6919421293198814e-16,1.7511418310204882e-13,2.7006808094959726e-07,9.81806966289235e-14,8.514745228853278e-18,7.5412931143876e-14,6.062135790373727e-11,7.234440214044719e-14,9.806500522733451e-11,2.884873899636808e-08,5.63025326918217e-14
1.5849002256753459e-06,0.11239570758833468,0.9,0.0,0.0,0.0,0.0,0.09949535614551881,0.00020315750070319538,2.448564307183557e-06,1.6671713954167267e-05,3.042165255163477e-05,8.590250051849973e-07,3.4259877956186814e-05,3.46356819201e-06,6.2819412772649134e-06,5.9080646558830553e-05,0.00023784910682709095,4.691743541411291e-06,3.8370564550656976e-05,1.1024476707689772e-08,8.169601166242758e-08,2.573168233119289e-08,4.461411795954185e-09,8.436564912182068e-05,5.3275197220895804e-05,0.0005691334527546214,7.923837089858981e-05,0.0001483357815449357,6.398480242516014e-10,5.850098680683555e-05,6.258599297889117e-12,9.297628263520306e-08,9.051291958784513e-13,1.2146998830570263e-12,1.1768631757162266e-12,4.794192160603219e-12,2.950680020644517e-13,1.0291696201696806e-05,7.984294884760412e-05,1.8226958118315637e-13,5.443435776386919e-05,1.6765858282945897e-12,4.3359346154312844e-13,4.406198698837982e-05,3.742293252900872e-12,1.3558775646011418e-15,1.2398960516911588e-05,2.8795658321564423e-16,4.602046641944215e-06,1.5641012024310195e-16,6.209598047610306e-17,1.663442170801205e-17,1.5586051449160743e-15,1.1926551209303506e-15,2.794954535990697e-06,8.890838679348499e-17,6.397255806278025e-16,6.794828198833687e-17,4.893671316989925e-16,8.131937476326485e-13,3.70705278927078e-17,8.37161263483481e-08,4.1751007555576404e-16,4.551490790705603e-06,9.543925665238092e-13,2.381187374767792e-17,1.7136254953634357e-16,6.663360316038326e-13,1.0054181433342935e-10,3.4933104818402653e-13,2.1784454652850355e-13,9.303253266161669e-16,4.862181102261022e-13,2.6608374987287074e-17,4.0877926071969565e-17,4.3093315196839684e-13,5.304458892609664e-17,3.8183214141644437e-16,1.774049644489112e-13,2.77296632126359e-07,1.0010323873272473e-13,8.63136630779834e-18,7.641286497773699e-14,6.14251637137988e-11,7.333570626848627e-14,9.940874771447501e-11,3.000639946337726e-08,5.704887868432953e-14
1.6033553325538142e-06,0.11239779606277502,0.9,0.0,0.0,0.0,0.0,0.09948902814794494,0.00020543596127812995,2.4485102145791032e-06,1.6712516360206036e-05,3.04917256644622e-05,8.589836703044556e-07,3.437085440854295e-05,3.4634131223818985e-06,6.2816110584406945e-06,5.977779358511589e-05,0.00024167022934399216,4.691516367775263e-06,3.853049832210347e-05,1.1024232848752884e-08,8.169420694506989e-08,2.57304441861289e-08,4.461363719404721e-09,8.446457031505459e-05,5.3902432303674635e-05,0.0005781192911334284,8.017680999173936e-05,0.00015088749488410358,6.39849167970883e-10,5.921232955602649e-05,6.328270855567495e-12,9.307789125643933e-08,9.071392193111488e-13,1.2196626906944825e-12,1.1805782767635141e-12,4.8762624206053714e-12,2.9539065722643824e-13,1.0316767866094528e-05,8.124430318634452e-05,1.8268948691137808e-13,5.532208891140562e-05,1.7037880506206238e-12,4.354008083928551e-13,4.487074255840922e-05,3.810669668144303e-12,1.3719351827959925e-15,1.2750532323088322e-05,2.9145751226607795e-16,4.76101049509157e-06,1.5825128234536386e-16,6.379994130793268e-17,1.7176970373997633e-17,1.5947543551911784e-15,1.2275174330273988e-15,2.8893484377236747e-06,9.099642888725205e-17,6.545713966402096e-16,6.995621764148896e-17,5.036418200115907e-16,8.320512577571495e-13,3.835672329976758e-17,8.779568393386036e-08,4.293361764494629e-16,4.654944630928082e-06,9.656956710095437e-13,2.449396681193237e-17,1.7620630775707543e-16,6.742279990039913e-13,1.017326140229368e-10,3.595421910996039e-13,2.2401499108203867e-13,9.58604445264091e-16,5.009975785435514e-13,2.750041214129034e-17,4.13620531407335e-17,4.360367985748984e-13,5.467401552803413e-17,3.9341448687094476e-16,1.7946569353371191e-13,2.838826317310017e-07,1.0183243931334924e-13,8.736319406287547e-18,7.731274295299281e-14,6.214853862218898e-11,7.422783003529827e-14,1.0061804829311005e-10,3.1072817879356017e-08,5.772054342970146e-14
1.6199649287444356e-06,0.1123996769225504,0.9,0.0,0.0,0.0,0.0,0.09948333200702197,0.00020748267834489479,2.4484607509449187e-06,1.674745869590287e-05,3.055293038552008e-05,8.589463647898392e-07,3.446737090080733e-05,3.4632730991786243e-06,6.281312674061687e-06,6.040519798916517e-05,0.00024511516893111884,4.6913109329092625e-06,3.8671520595522694e-05,1.1024010453354332e-08,8.169255675825621e-08,2.5729326737806268e-08,4.461318654806442e-09,8.4543424188801e-05,5.4466908544252354e-05,0.0005862202864647747,8.102127840267495e-05,0.0001531886293634182,6.398499244863525e-10,5.9852505736486606e-05,6.390845305002836e-12,9.315810452398467e-08,9.088930578522693e-13,1.2240360977368133e-12,1.1838058789332798e-12,4.9502623786591095e-12,2.956457663490171e-13,1.0337832446694531e-05,8.250687781720459e-05,1.8305625132699254e-13,5.612215406031741e-05,1.728300256554314e-12,4.3699444815718254e-13,4.5601293537465655e-05,3.8724255395666745e-12,1.3863847177182707e-15,1.3070668034941547e-05,2.9460787005123524e-16,4.906558408369884e-06,1.5990850922521628e-16,6.535302783428245e-17,1.7673486103038415e-17,1.6275539185684958e-15,1.2593423151608178e-15,2.9757070764698263e-06,9.289554005312763e-17,6.679519368627927e-16,7.178981114955043e-17,5.166646934617143e-16,8.49166985056732e-13,3.9536223128529844e-17,9.158725609406681e-08,4.4012536385468235e-16,4.748503042147971e-06,9.758669381387173e-13,2.5116459875316486e-17,1.8062198996192817e-16,6.813297037885103e-13,1.0280417287823781e-10,3.688638721549354e-13,2.2964452756847876e-13,9.84455927046352e-16,5.145085514063572e-13,2.8317328398810684e-17,4.179770217922045e-17,4.406293911731876e-13,5.616398810719797e-17,4.039975367568601e-16,1.8131953756052902e-13,2.898750475783995e-07,1.0337586099144568e-13,8.830772430370392e-18,7.812258232774408e-14,6.279953528996752e-11,7.503070095773882e-14,1.017063639136783e-10,3.2052613263550584e-08,5.83250037959636e-14
1.636574524935057e-06,0.11240155886233108,0.9,0.0,0.0,0.0,0.0,0.09947763511921252,0.0002095257384466172,2.4484105432954827e-06,1.67807470759934e-05,3.061242164642332e-05,8.589089608022784e-07,3.4560751571176457e-05,3.4631326375258525e-06,6.281013309450644e-06,6.103256959107347e-05,0.00024856547508553663,4.6911046692995e-06,3.88098324650768e-05,1.1023784571533733e-08,8.169088177406333e-08,2.572820633997115e-08,4.4612718617440945e-09,8.461286727065328e-05,5.50313513190324e-05,0.000594333695964514,8.186562680863462e-05,0.00015549388317193558,6.398503808324463e-10,6.049265127339585e-05,6.453297681372506e-12,9.322792948131992e-08,9.105955348346288e-13,1.2283230467754944e-12,1.1869252675190042e-12,5.024384365452427e-12,2.9586785600864714e-13,1.0357506676619198e-05,8.377058981834444e-05,1.8341275110383133e-13,5.6923218895561145e-05,1.7528395775484019e-12,4.385574610283786e-13,4.6334317255020256e-05,3.934382139721572e-12,1.40083223067316e-15,1.3394293278383493e-05,2.9775814220442257e-16,5.054448082567474e-06,1.6156557425645966e-16,6.692443847555281e-17,1.8177776164120473e-17,1.6606676601209967e-15,1.2915930070867483e-15,3.0633902965990993e-06,9.481226196692529e-17,6.814812340244205e-16,7.364830190680064e-17,5.298635298835524e-16,8.66444908013737e-13,4.0736539611556845e-17,9.549450006794678e-08,4.510521667472998e-16,4.842470267796875e-06,9.860367598312185e-13,2.5747013080023935e-17,1.8509472533906369e-16,6.884303993042098e-13,1.0387557945688506e-10,3.7831023090651114e-13,2.3534585004628433e-13,1.0106878818960984e-15,5.282183176032906e-13,2.914757411079554e-17,4.223328929146288e-17,4.452213311257561e-13,5.767619785246764e-17,4.1473737020353917e-16,1.831726453515748e-13,2.9592903197801247e-07,1.0491390699491425e-13,8.925220933421599e-18,7.893237371416692e-14,6.345049336226572e-11,7.58335334396806e-14,1.0279462743949997e-10,3.305150828056739e-08,5.892942834142189e-14
