Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286)
1.366489521055094e-07,0.11225249773838164,0.9,0.0,0.0,0.0,0.0,0.0999626811499934,1.288837743941945e-05,2.391652242861462e-06,4.275256829715957e-06,6.549293887935284e-06,8.605376168870158e-07,6.186362817747322e-06,2.999148942248712e-06,3.7756513703890843e-06,5.018851440845063e-06,6.35903517250751e-06,2.914505467616478e-06,6.025105827847373e-06,1.0768231248822805e-08,7.979233399789573e-08,2.577675326724852e-08,4.456518467526564e-09,1.1406271740956067e-05,3.928608876095296e-06,1.343094499013757e-05,5.1804896554663815e-06,1.7978520637953117e-06,5.521177430332899e-10,2.8910251335551203e-06,3.99421367317626e-13,1.2605146159504885e-08,1.9602477936913958e-13,1.9187758530702907e-13,2.1377864019730132e-13,5.845372649440931e-14,4.012175970747663e-14,4.4938563608788965e-07,5.813070028333754e-07,3.923924965159372e-14,7.588165206072923e-07,2.3511384691010102e-14
1.387582444731844e-07,0.11225263378591467,0.9,0.0,0.0,0.0,0.0,0.09996209228501775,1.31279996388876e-05,2.395020630005887e-06,4.318334174780896e-06,6.641314377870752e-06,8.606762202159359e-07,6.280752057308814e-06,3.014879503227646e-06,3.8116770457074465e-06,5.096314922276477e-06,6.481413025815228e-06,2.9410110216528535e-06,6.13140837197907e-06,1.0783397161262937e-08,7.990498707317226e-08,2.5780927263164843e-08,4.457244215584753e-09,1.1632698204669263e-05,4.00052761829143e-06,1.3783030479055032e-05,5.286486626922499e-06,1.854361791919952e-06,5.550149199562448e-10,2.96164938654143e-06,4.068445661730747e-13,1.2856073588500894e-08,1.9877760296362901e-13,1.95261545897187e-13,2.1703885444432894e-13,6.02906042925319e-14,4.0917886877180175e-14,4.644064286246817e-07,6.031551915777105e-07,3.9790578594865756e-14,7.818970905724621e-07,2.422634754464546e-14
1.4297682920853447e-07,0.1122529073917046,0.9,0.0,0.0,0.0,0.0,0.09996091327709253,1.360990158663659e-05,2.4012056941862995e-06,4.403255882434515e-06,6.824396835586292e-06,8.609146606787229e-07,6.468877274853989e-06,3.044851129578664e-06,3.882236940867632e-06,5.251242776697697e-06,6.728418439426839e-06,2.992850675494268e-06,6.344564857788182e-06,1.0811244952687056e-08,8.011184185137057e-08,2.5788108025245516e-08,4.45849441077495e-09,1.2085795647792961e-05,4.144397115646119e-06,1.4496885350993917e-05,5.498907001315636e-06,1.9699433573023662e-06,5.605350629688649e-10,3.1039771179888006e-06,4.2177299423069694e-13,1.3358199965808463e-08,2.042544388209763e-13,2.0204687713778988e-13,2.2353656416839685e-13,6.404758023489448e-14,4.251096627472561e-14,4.950543200432118e-07,6.481402639829534e-07,4.0887493623746777e-14,8.290225387798642e-07,2.5686119869363662e-14
1.4677355547034952e-07,0.11225315532669856,0.9,0.0,0.0,0.0,0.0,0.09995985071258028,1.4046575971258559e-05,2.4061979633749453e-06,4.478328965248957e-06,6.988083313879464e-06,8.610914205617953e-07,6.637423350895192e-06,3.0702073086241833e-06,3.944076125811434e-06,5.390679035427885e-06,6.953282498921248e-06,3.0382023344728225e-06,6.537002441653464e-06,1.0833722273672026e-08,8.027880466497779e-08,2.5793431472724766e-08,4.45942315822843e-09,1.2493751130856848e-05,4.273910694163093e-06,1.5150221041358778e-05,5.690529010747577e-06,2.076876594676057e-06,5.652052735725843e-10,3.233240202057936e-06,4.353000144147382e-13,1.3810299257518049e-08,2.0915089605701827e-13,2.0817250744962229e-13,2.2935784718735475e-13,6.752336943464084e-14,4.3945287879616974e-14,5.23312790046339e-07,6.900965980290196e-07,4.18682001388008e-14,8.72528761201096e-07,2.703375318064975e-14
1.5057028173216458e-07,0.11225340482828175,0.9,0.0,0.0,0.0,0.0,0.09995878676721094,1.4485984632914986e-05,2.410701175483693e-06,4.552169563636529e-06,7.150744964598412e-06,8.612383212293103e-07,6.805220610027263e-06,3.094114872527775e-06,4.004376732023686e-06,5.5301166166607974e-06,7.180564659527099e-06,3.0823524907888356e-06,6.729971876308897e-06,1.0853997651788026e-08,8.04294114697203e-08,2.5797855874425874e-08,4.460196941221436e-09,1.2901751711134773e-05,4.403448525008469e-06,1.5813665826330112e-05,5.882528613507336e-06,2.1865540317213614e-06,5.696088039937684e-10,3.3635445345708075e-06,4.4891140819392907e-13,1.4262447132465296e-08,2.1401654922653784e-13,2.1431491117602218e-13,2.3515309891500065e-13,7.108828562591393e-14,4.5379730089628416e-14,5.521936517509134e-07,7.334457014925286e-07,4.284276653646141e-14,9.170641716671051e-07,2.8413238250318966e-14
1.5436700799397963e-07,0.11225365586510108,0.9,0.0,0.0,0.0,0.0,0.09995772144116917,1.4928059424648652e-05,2.414763059702738e-06,4.624826542345875e-06,7.312387374894633e-06,8.613601810264091e-07,6.972249034719273e-06,3.116651459755686e-06,4.063175104465864e-06,5.669555712610033e-06,7.410258423539842e-06,3.125332938866807e-06,6.923442640540366e-06,1.087228598413814e-08,8.056525851794294e-08,2.5801526307991932e-08,4.460840813797266e-09,1.3309696355170288e-05,4.533006466041544e-06,1.6487047489360493e-05,6.074868733260396e-06,2.298963283945208e-06,5.737599495048751e-10,3.4948305124025004e-06,4.626050594922613e-13,1.4714530722120044e-08,2.1885156638760856e-13,2.2047311528357315e-13,2.409216282428055e-13,7.474192245547832e-14,4.6813937443940767e-14,5.816801860030659e-07,7.781875486144629e-07,4.3811226291607954e-14,9.626224565024657e-07,2.9824378128225945e-14
1.5816373425579469e-07,0.11225390840720645,0.9,0.0,0.0,0.0,0.0,0.09995665473496242,1.537273381122182e-05,2.4184266862356404e-06,4.696347031846116e-06,7.473016233575463e-06,8.614610396009535e-07,7.138490208344407e-06,3.1378910793760928e-06,4.120506817801124e-06,5.80899651896777e-06,7.642356997291711e-06,3.1671746317159964e-06,7.117385854758743e-06,1.0888781191100318e-08,8.068778624712081e-08,2.5804564404934822e-08,4.4613757807355286e-09,1.3717491839298712e-05,4.662581044147785e-06,1.7170199787184182e-05,6.267515912072419e-06,2.414091653327043e-06,5.776723371223055e-10,3.627041738253407e-06,4.763789022845843e-13,1.5166445889897233e-08,2.2365611864065356e-13,2.2664619906690786e-13,2.4666279942384566e-13,7.848386338657413e-14,4.82475819689796e-14,6.117557855993158e-07,8.243217820390409e-07,4.477361348814613e-14,1.0091973405114625e-06,3.126697706254127e-14
1.6196046051760974e-07,0.11225416242608488,0.9,0.0,0.0,0.0,0.0,0.09995558664939588,1.5819942834850024e-05,2.421730922110007e-06,4.766776477503184e-06,7.632637308264976e-06,8.615442843101313e-07,7.303927243734506e-06,3.1579042205819882e-06,4.1764066883821415e-06,5.948439234675386e-06,7.876853317349488e-06,3.2079077032101712e-06,7.311774203563395e-06,1.0903658268565211e-08,8.079829452395689e-08,2.5807072156665927e-08,4.461819454874297e-09,1.4125052111261635e-05,4.792169346636363e-06,1.786296215753565e-05,6.460439956407806e-06,2.531926153881004e-06,5.813589457691175e-10,3.7601248694384815e-06,4.902309195317649e-13,1.5618096516577868e-08,2.284303794438195e-13,2.3283329167964373e-13,2.523760296004468e-13,8.231368253077322e-14,4.968036093102993e-14,6.424039778490472e-07,8.718477384352481e-07,4.572996268220457e-14,1.0567825874475617e-06,3.274084051430862e-14
1.657571867794248e-07,0.11225441789447596,0.9,0.0,0.0,0.0,0.0,0.09995451718554971,1.6269623081482578e-05,2.424710842040923e-06,4.8361586880020105e-06,7.79125642630578e-06,8.6161275614232e-07,7.468544714225038e-06,3.1767579666751767e-06,4.230908786290174e-06,6.0878840616991455e-06,8.113740074479464e-06,3.247561489769323e-06,7.506581860772641e-06,1.0917075137803498e-08,8.089795638526365e-08,2.5809135103742153e-08,4.462186607911343e-09,1.453229771116849e-05,4.921768930237188e-06,1.8565179446570585e-05,6.653613618036117e-06,2.6524535360562786e-06,5.848321272599346e-10,3.894029471492463e-06,5.041591421330908e-13,1.6069393852266323e-08,2.3317452404146997e-13,2.3903356974410397e-13,2.5806078641828087e-13,8.623094544197007e-14,5.1111994798544757e-14,6.736084444570279e-07,9.207644720185019e-07,4.6680308787750685e-14,1.1053720003545374e-06,3.424577516799152e-14
1.6955391304123985e-07,0.1122546747863431,0.9,0.0,0.0,0.0,0.0,0.09995344634475795,1.672171264761902e-05,2.4273980993951466e-06,4.904535882989541e-06,7.948879458794924e-06,8.616688384758407e-07,7.632328587075224e-06,3.194516112170314e-06,4.284046447407512e-06,6.227331204811144e-06,8.353009735623287e-06,3.2861645514719115e-06,7.701784416928642e-06,1.0929174315738364e-08,8.098783044448725e-08,2.5810825008342523e-08,4.462489631946396e-09,1.4939155244831536e-05,5.05137774484373e-06,1.927670165399161e-05,6.847012305925806e-06,2.775660310040244e-06,5.881036278574846e-10,4.0287078766058465e-06,5.181616478954764e-13,1.6520255927043157e-08,2.3788872898653015e-13,2.45246255039792e-13,2.6371658572249727e-13,9.023520987488909e-14,5.2542225388648846e-14,7.053530390235369e-07,9.710707761944184e-07,4.7624686980861514e-14,1.1549594218007411e-06,3.5781588938768495e-14
1.733506393030549e-07,0.1122549330767717,0.9,0.0,0.0,0.0,0.0,0.09995237412858923,1.7176151107674394e-05,2.4298212597443918e-06,4.971948739887866e-06,8.105512307392478e-06,8.617145306528128e-07,7.795266159262804e-06,3.2112392820809508e-06,4.335852285509848e-06,6.366780871375796e-06,8.594654564002663e-06,3.323744692598351e-06,7.897358809374186e-06,1.0940084416729286e-08,8.106887204703969e-08,2.5812202069535206e-08,4.462738922070353e-09,1.5345556905931682e-05,5.180994070301978e-06,1.9997383694966582e-05,7.040613827192864e-06,2.9015327679739084e-06,5.911846102346447e-10,4.164115047082146e-06,5.322365605193159e-13,1.6970607016328033e-08,2.425731717444724e-13,2.514706122740654e-13,2.693429893359979e-13,9.432602650796111e-14,5.3970814184650264e-14,7.376218023084508e-07,1.0227652034295849e-06,4.856313262071905e-14,1.2055387340193935e-06,3.734809097689181e-14
1.7714736556486996e-07,0.11225519274190936,0.9,0.0,0.0,0.0,0.0,0.09995130053882884,1.76328794818864e-05,2.432006101754325e-06,5.038436439847569e-06,8.261160893314496e-06,8.617515095879942e-07,7.957345995553282e-06,3.226985052094246e-06,4.386358204360684e-06,6.506233271141979e-06,8.838666637583096e-06,3.3603289816304464e-06,8.093283254919415e-06,1.0949921507275567e-08,8.114194333319456e-08,2.581331677828319e-08,4.46294319674036e-09,1.5751440040396044e-05,5.310616463479165e-06,2.0727085176961597e-05,7.234398153417881e-06,3.0300570051373885e-06,5.940856756016691e-10,4.3002084438516986e-06,5.463820486014396e-13,1.742037715354081e-08,2.472280303640602e-13,2.577059469355537e-13,2.749396029167794e-13,9.850293963255995e-14,5.539754080314881e-14,7.703989755407223e-07,1.0758460835584852e-06,4.9495681183733573e-14,1.2571038589757544e-06,3.894509166972392e-14
1.8094409182668501e-07,0.11225545375889719,0.9,0.0,0.0,0.0,0.0,0.09995022557746236,1.8091840204764297e-05,2.4339758889001352e-06,5.104036712811124e-06,8.415831148102533e-06,8.61781181645224e-07,8.11855786878026e-06,3.2418080686634407e-06,4.435595409792604e-06,6.645688616040982e-06,9.085037866062106e-06,3.395943770722169e-06,8.289537185118255e-06,1.0958790329439876e-08,8.120782232534824e-08,2.5814211479415493e-08,4.463109767532195e-09,1.6156746748251345e-05,5.440243713694133e-06,2.146567019014732e-05,7.428347209620319e-06,3.1612189401443242e-06,5.968168858137306e-10,4.436947900081046e-06,5.605963246551891e-13,1.7869501684744578e-08,2.518534832016695e-13,2.639516032305454e-13,2.805060738916067e-13,1.0276548781031899e-13,5.682220159311238e-14,8.036690119785427e-07,1.1303115406773732e-06,5.042236820813416e-14,1.3096487583755824e-06,4.057240264203335e-14
1.8474081808850007e-07,0.11225571610581261,0.9,0.0,0.0,0.0,0.0,0.09994914924666046,1.8552977094077226e-05,2.4357516149885074e-06,5.168785881667912e-06,8.569529005875865e-06,8.618047263898591e-07,8.27889270227003e-06,3.2557601682903847e-06,4.4835944217620405e-06,6.7851471199903424e-06,9.33376000651993e-06,3.4306147146574374e-06,8.48610118413748e-06,1.0966785406281324e-08,8.126721113924412e-08,2.5814921688988694e-08,4.46324476665517e-09,1.656142351910076e-05,5.5698748051274274e-06,2.2213007110246544e-05,7.622444683575839e-06,3.295004334184176e-06,5.993877853331008e-10,4.574295499844325e-06,5.748776441466971e-13,1.831792086093454e-08,2.5644970868798966e-13,2.702069621022098e-13,2.860420894637498e-13,1.0711320449921696e-13,5.824460835199478e-14,8.374165868939118e-07,1.1861595087525024e-06,5.134322924756724e-14,1.363167433625252e-06,4.2229836754778345e-14
1.8853754435031512e-07,0.11225597976161351,0.9,0.0,0.0,0.0,0.0,0.09994807154876478,1.9016235320381994e-05,2.437352225735185e-06,5.232718905485274e-06,8.722260396872344e-06,8.618231332791982e-07,8.438342514360247e-06,3.268890495480031e-06,4.530385086366197e-06,6.924608998703628e-06,9.584824677834376e-06,3.4643667893062426e-06,8.682956929194683e-06,1.0973992039448477e-08,8.13207433943731e-08,2.5815477199013005e-08,4.46335333775353e-09,1.6965420898427413e-05,5.699508885298763e-06,2.296896841298713e-05,7.816675853729907e-06,3.4313988093423357e-06,6.018074229497236e-10,4.712215461810728e-06,5.892243045481716e-13,1.8765579464849715e-08,2.610168851348382e-13,2.764714393319734e-13,2.9154737469366146e-13,1.1154561864942519e-13,5.966458715157104e-14,8.716266061121539e-07,1.2433877460374628e-06,5.225829983250948e-14,1.4176539257503334e-06,4.391720810251605e-14
1.9233427061213018e-07,0.11225624470608735,0.9,0.0,0.0,0.0,0.0,0.09994699248627509,1.948156137708875e-05,2.4387948185980445e-06,5.2958694218043e-06,8.874031242090019e-06,8.618372323197017e-07,8.596900364957134e-06,3.281245618897255e-06,4.575996587811131e-06,7.064074469506201e-06,9.838223373960506e-06,3.4972243095916086e-06,8.88008713352959e-06,1.0980487208969319e-08,8.13689908972015e-08,2.581590300052451e-08,4.463439795317888e-09,1.736869318197175e-05,5.829145238727901e-06,2.3733430499328278e-05,8.011027433998925e-06,3.570387866030038e-06,6.040843731643096e-10,4.850674027878508e-06,6.036346444083784e-13,1.9212426469225647e-08,2.655551905759066e-13,2.8274448372131994e-13,2.9702169065000303e-13,1.160622552706524e-13,6.108197726299115e-14,9.062842132351566e-07,1.301993848393533e-06,5.3167615438030595e-14,1.4731023152792297e-06,4.563433200982801e-14
1.9613099687394523e-07,0.11225651091980371,0.9,0.0,0.0,0.0,0.0,0.09994591206183705,1.9948903051062273e-05,2.440094823015901e-06,5.358269787991387e-06,9.024847448843639e-06,8.618477197080261e-07,8.754560304073171e-06,3.292869645287463e-06,4.62045746032046e-06,7.203543751156954e-06,1.0093947476174535e-05,3.5292109469803412e-06,9.077475491866963e-06,1.0986340384760563e-08,8.141246966907787e-08,2.581622005562327e-08,4.4635077580170425e-09,1.7771198135468312e-05,5.958783264905228e-06,2.4506273530635962e-05,8.205487433789143e-06,3.711956899556961e-06,6.062267571632419e-10,4.9896393566740736e-06,6.181070424390314e-13,1.965841472342825e-08,2.70064802632082e-13,2.8902557535316346e-13,3.024648326289115e-13,1.206626359713545e-13,6.249663016920854e-14,9.413747956751416e-07,1.3619752616057492e-06,5.4071211457164786e-14,1.5295067220983835e-06,4.738102502687001e-14
1.9992772313576029e-07,0.11225677838407082,0.9,0.0,0.0,0.0,0.0,0.09994483027823137,2.0418209393755383e-05,2.4412661630782498e-06,5.419951121640384e-06,9.17471490707085e-06,8.618551793604395e-07,8.911317322285149e-06,3.3038043307847797e-06,4.66379559997464e-06,7.343017063675995e-06,1.0351988264375672e-05,3.5603497465109462e-06,9.275106628319216e-06,1.0991614258969267e-08,8.145164538651474e-08,2.5816445945709887e-08,4.463560260664689e-09,1.817289673720592e-05,6.088422459794788e-06,2.528738127302499e-05,8.400045031660513e-06,3.856091215879893e-06,6.082422633175657e-10,5.129081421815105e-06,6.326399166178841e-13,2.0103500665631268e-08,2.7454589840080656e-13,2.9531422393138165e-13,3.078766284403332e-13,1.2534627947074116e-13,6.390840865910217e-14,9.768839896188164e-07,1.4233292927824975e-06,5.4969123178948204e-14,1.5868613052848336e-06,4.9157104924089606e-14
2.0372444939757534e-07,0.11225704708089461,0.9,0.0,0.0,0.0,0.0,0.09994374713836332,2.088943069287114e-05,2.4423214043819996e-06,5.480943340023451e-06,9.323639486261733e-06,8.618601010219468e-07,9.06716730305495e-06,3.3140891893253375e-06,4.706038276471785e-06,7.482494628178257e-06,1.0612336927526619e-05,3.590663143371243e-06,9.472966046669109e-06,1.0996365407252986e-08,8.148693829267694e-08,2.5816595416741178e-08,4.463599848381053e-09,1.8573752941263195e-05,6.218062400275895e-06,2.607664095018905e-05,8.594690461271416e-06,4.002776046558986e-06,6.101381671402819e-10,5.268971914820996e-06,6.472317233090177e-13,2.0547644058142137e-08,2.7899865436599443e-13,3.016099671957689e-13,3.132569367586565e-13,1.3011270208562043e-13,6.531718599534017e-14,1.0127976840260684e-06,1.4860531209148102e-06,5.5861385769864293e-14,1.6451602629205054e-06,5.096239068649609e-14
2.075211756593904e-07,0.11225731699294078,0.9,0.0,0.0,0.0,0.0,0.09994266264525327,2.136251844455005e-05,2.443271886589971e-06,5.541275198591751e-06,9.471627032916813e-06,8.618628954749044e-07,9.222106976858149e-06,3.3237615979643713e-06,4.747212144801889e-06,7.621976666712963e-06,1.0874984573302098e-05,3.6201729790374884e-06,9.6710400829665e-06,1.100064488562855e-08,8.151872763068274e-08,2.5816680837154878e-08,4.46362865567137e-09,1.8973733459604144e-05,6.347702731076715e-06,2.6873943104130217e-05,8.789414908428048e-06,4.151996562951258e-06,6.119213506762711e-10,5.409284152542142e-06,6.618809563985187e-13,2.099080774382804e-08,2.834232463199694e-13,3.079123694108256e-13,3.1860564553538297e-13,1.349614181922416e-13,6.672284514600858e-14,1.0491020237534532e-06,1.5501438066613467e-06,5.67480342585632e-14,1.704397831891514e-06,5.279670250750605e-14
2.1131790192120545e-07,0.1122575881034996,0.9,0.0,0.0,0.0,0.0,0.0999415768020278,2.1837425326078435e-05,2.44412784304472e-06,5.600974328529201e-06,9.618683368454348e-06,8.618639072800382e-07,9.37613387706685e-06,3.33285689894749e-06,4.787343256827e-06,7.761463402108887e-06,1.1139922237007845e-05,3.6489005169863166e-06,9.869315860370172e-06,1.1004498768926501e-08,8.154735564391807e-08,2.5816712581492433e-08,4.463648472695418e-09,1.937280756141838e-05,6.477343153827866e-06,2.76791814632557e-05,8.984210418187276e-06,4.30373788966985e-06,6.135983213028708e-10,5.54999298897308e-06,6.765861464463484e-13,2.1432957421830097e-08,2.878198493002881e-13,3.14221019926683e-13,3.239226704732823e-13,1.3989194066361469e-13,6.812527807832886e-14,1.0857834118838343e-06,1.6155983014185966e-06,5.762910352356736e-14,1.764568287675194e-06,5.465986178222123e-14
2.151146281830205e-07,0.1122578603964531,0.9,0.0,0.0,0.0,0.0,0.09994048961191161,2.23141051691137e-05,2.4448985086910588e-06,5.660067273364384e-06,9.764814287494905e-06,8.618634254443885e-07,9.529246297533703e-06,3.3414084984193906e-06,4.826457072760458e-06,7.900955057825318e-06,1.1407140889828439e-05,3.6768664579907546e-06,1.0067781246163289e-05,1.100796863678327e-08,8.15731311854046e-08,2.5816699351604212e-08,4.463660800736972e-09,1.9770946888199792e-05,6.606983417897109e-06,2.8492252817340445e-05,9.179069811039292e-06,4.457985117337056e-06,6.151752299003151e-10,5.691074731310129e-06,6.913458598554333e-13,2.1874061440893792e-08,2.9218863754111176e-13,3.205355318087523e-13,3.2920795355934605e-13,1.449037812846513e-13,6.952438510960747e-14,1.1228285113382525e-06,1.682413455732172e-06,5.850462828281537e-14,1.8256659441173143e-06,5.655169110053498e-14
2.1891135444483556e-07,0.11225813385624378,0.9,0.0,0.0,0.0,0.0,0.09993940107821966,2.2792512933421687e-05,2.4455922174635913e-06,5.718579524647314e-06,9.910025556459226e-06,8.618616923665535e-07,9.681443251824194e-06,3.3494479616846375e-06,4.864578472538782e-06,8.04045185780864e-06,1.1676631446458453e-05,3.7040909550113813e-06,1.0266424810869014e-05,1.101109201216323e-08,8.159633297486055e-08,2.5816648445988492e-08,4.463666898706916e-09,2.0168125283171313e-05,6.736623312704108e-06,2.9313056898886555e-05,9.373986607272176e-06,4.614723314658621e-06,6.166578883882407e-10,5.832507060110177e-06,7.061586980555545e-13,2.2314090608747567e-08,2.965297844290111e-13,3.2685554053424877e-13,3.3446146165395247e-13,1.4999645114516382e-13,7.092007430516924e-14,1.1602242458407798e-06,1.7505860271013007e-06,5.937464308513848e-14,1.8876851532016692e-06,5.847201424009857e-14
