Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313)
9.472203302804678e-07,0.1123265605598846,0.9,0.0,0.0,0.0,0.0,0.0997103784420489,0.00012458205625153808,2.4502740226526207e-06,1.3943456010696221e-05,2.5995401848208315e-05,8.604181443520263e-07,2.8386539648970583e-05,3.4688964789543076e-06,6.285114096357707e-06,3.5070086553681975e-05,0.00011426023152242986,4.694008521768713e-06,3.0089706883707777e-05,1.1032173028583269e-08,8.175305057234241e-08,2.5773412190411605e-08,4.4626668080924325e-09,7.614455064133402e-05,3.1576798382070826e-05,0.0002777239458932638,4.681309514383083e-05,6.812890686091521e-05,6.397662385223704e-10,3.389892924014381e-05,3.848616128475e-12,8.413156305808866e-08,7.755844196798431e-13,9.551983776356235e-13,9.77816654077084e-13,2.2080339601469907e-12,2.669765689798669e-13,8.447239983341524e-06,3.534298025740511e-05,1.5574859322919536e-13,2.5817469821240486e-05,7.973907278557127e-13,3.400171152405788e-13,1.8746853067296666e-05,1.596639696646474e-12
9.595723956296142e-07,0.11232790384195167,0.9,0.0,0.0,0.0,0.0,0.09970622085174304,0.0001263464177788195,2.45026149931947e-06,1.4049167536733046e-05,2.6133737739904535e-05,8.603940281402063e-07,2.8602650672616832e-05,3.46880698773893e-06,6.285616577435383e-06,3.553481904789166e-05,0.00011652173983997413,4.694348225616163e-06,3.0315081330690907e-05,1.1032116686846308e-08,8.175263264513938e-08,2.5772689799355e-08,4.462692927711281e-09,7.679689744454129e-05,3.1997554910033165e-05,0.00028305541117789554,4.744716882837036e-05,6.964159371272772e-05,6.397762995581477e-10,3.437588114230213e-05,3.902911750226144e-12,8.484819731501947e-08,7.796698963653502e-13,9.623012596408282e-13,9.852080562713794e-13,2.2569385087900528e-12,2.6924935568805343e-13,8.539667759046267e-06,3.6191788644134955e-05,1.5657743543545767e-13,2.6366441331744517e-05,8.143024060895415e-13,3.4256388905222873e-13,1.917575923278298e-05,1.6330813274247125e-12
9.719244609787605e-07,0.11232925171023647,0.9,0.0,0.0,0.0,0.0,0.09970205627959429,0.00012811081146356352,2.45024934310347e-06,1.4153698808450794e-05,2.626924052182393e-05,8.603699180264676e-07,2.8816501775664486e-05,3.468717594569314e-06,6.286058008118975e-06,3.5999769110063416e-05,0.00011879633998990153,4.694646695995582e-06,3.053725656869868e-05,1.1032061976765822e-08,8.175222696889183e-08,2.5771967591089015e-08,4.462719900715803e-09,7.74412540215258e-05,3.241829284609554e-05,0.00028841511601376764,4.808120772280575e-05,7.116569245874986e-05,6.397865338160415e-10,3.4852817188087894e-05,3.957202082925836e-12,8.555591268908461e-08,7.836703298145252e-13,9.693017192830546e-13,9.92520713500619e-13,2.306207359453866e-12,2.714938581881259e-13,8.630967134982871e-06,3.704778241289168e-05,1.5738930396753248e-13,2.691866699925086e-05,8.313126697584949e-13,3.4507451206614e-13,1.9607844647969775e-05,1.6697895978090196e-12
9.842765263279068e-07,0.11233060410534641,0.9,0.0,0.0,0.0,0.0,0.09969788481455734,0.00012987522869644064,2.4502375426635e-06,1.4257054570139285e-05,2.640196762553987e-05,8.603458130959317e-07,2.902810967833792e-05,3.468628297872235e-06,6.286443455952255e-06,3.646493557052724e-05,0.00012108384056922863,4.694907350809512e-06,3.075627765457056e-05,1.1032008899528315e-08,8.175183316661313e-08,2.5771245538438835e-08,4.462747699915867e-09,7.807770359185746e-05,3.2839012156699416e-05,0.0002938027222593622,4.871521174841259e-05,7.270108355117852e-05,6.397969346068922e-10,3.5329737370551635e-05,4.011486847966122e-12,8.625480247788876e-08,7.875874380157609e-13,9.76201202967719e-13,9.997552117112407e-13,2.355836566163726e-12,2.737103654031363e-13,8.721148439932108e-06,3.791087309253948e-05,1.5818454293155084e-13,2.7474095182373856e-05,8.484199039048026e-13,3.4754949340985436e-13,2.004306423110671e-05,1.7067606158136904e-12
9.96628591677053e-07,0.11233196096856649,0.9,0.0,0.0,0.0,0.0,0.09969370654465529,0.00013163966157842447,2.4502260869595315e-06,1.4359240037499023e-05,2.65319753175854e-05,8.603217124512991e-07,2.9237490658671876e-05,3.46853909539587e-06,6.2867775657538605e-06,3.6930317201897094e-05,0.0001233840529056618,4.695133321977745e-06,3.0972189010332255e-05,1.1031957339679835e-08,8.175145086799142e-08,2.5770523614279043e-08,4.462776301048484e-09,7.870632858366626e-05,3.325971280878274e-05,0.0002992178950445941,4.9349180828004735e-05,7.424764831858298e-05,6.398075009746863e-10,3.5806641682994056e-05,4.065765789787902e-12,8.694495909289765e-08,7.914229234665996e-13,9.830011348244778e-13,1.0069121249155626e-12,2.405822211234365e-12,2.7589917920162327e-13,8.810222085861273e-06,3.8780973134116107e-05,1.589634894379269e-13,2.8032675343295147e-05,8.656225271801478e-13,3.4998933509526734e-13,2.048137353554582e-05,1.7439905437775918e-12
9.999999999999997e-07,0.11233332224185093,0.9,0.0,0.0,0.0,0.0,0.0996925649449663,0.00013212125272436817,2.4502230186459314e-06,1.4386928263204129e-05,2.6566994857516598e-05,8.603151349802642e-07,2.9294254946927764e-05,3.4685147642297663e-06,6.2868604098692275e-06,3.7057377017955756e-05,0.00012401406323907973,4.695189357992544e-06,3.1030586034144836e-05,1.103194353023876e-08,8.17513484725749e-08,2.5770326589083254e-08,4.462784243396235e-09,7.88765587771047e-05,3.3374536811827536e-05,0.0003007006730542205,4.952221209526319e-05,7.467169773168795e-05,6.398104128846286e-10,3.5936806562965786e-05,4.080579797478966e-12,8.713182736731157e-08,7.924558302803903e-13,9.84840019172023e-13,1.0088521490551888e-12,2.4195268454378514e-12,2.7649182686432814e-13,8.834343058055781e-06,3.901966699172519e-05,1.5917331064711923e-13,2.818567684976034e-05,8.70334227395975e-13,3.5064923334959057e-13,2.0601537905458655e-05,1.754196666362361e-12
1.0089806570261994e-06,0.11233332224185093,0.9,0.0,0.0,0.0,0.0,0.09968952155698826,0.00013340410286050234,2.450214964994998e-06,1.4460260863910828e-05,2.665931872341925e-05,8.602976152132594e-07,2.9444660615353905e-05,3.4684499843615426e-06,6.287064595494377e-06,3.739591272151184e-05,0.0001256967910156022,4.695327479832384e-06,3.1185034432216234e-05,1.1031907321486289e-08,8.175107970821174e-08,2.5769801792545116e-08,4.462805677562994e-09,7.93272106404736e-05,3.36803947697774e-05,0.0003046603027114552,4.9983114885912685e-05,7.580526894348915e-05,6.398182250624767e-10,3.628353011888245e-05,4.120038672253099e-12,8.762647406681027e-08,7.951784311928992e-13,9.897029211635872e-13,1.0139920100635082e-12,2.4561604066163246e-12,2.7806058003441806e-13,8.898198549821261e-06,3.965799590197613e-05,1.5972647377867325e-13,2.859435802316412e-05,8.829189928933286e-13,3.523945319942152e-13,2.0922728740672076e-05,1.7814755988751356e-12
1.0213327223753457e-06,0.11233468786781395,0.9,0.0,0.0,0.0,0.0,0.09968532993774258,0.00013516854588853613,2.4502041661090393e-06,1.4560123108228643e-05,2.6784051850824554e-05,8.602735205194935e-07,2.9649635124327e-05,3.4683609615857964e-06,6.287308449116531e-06,3.786172079379544e-05,0.0001280218715629814,4.695492455419319e-06,3.139485709953295e-05,1.103185871307239e-08,8.175071932911436e-08,2.5769080047093586e-08,4.462835806466805e-09,7.994043062794469e-05,3.4101058007599386e-05,0.0003101296167605412,5.061701384796206e-05,7.737382844317381e-05,6.39829106661311e-10,3.6760402671761136e-05,4.174305278960223e-12,8.829943806116253e-08,7.988555987311802e-13,9.963079459498604e-13,1.0209954174113239e-12,2.5068472908779116e-12,2.801948666410509e-13,8.985088357536187e-06,4.054185566503882e-05,1.6047381952867438e-13,2.9159094818108148e-05,9.003077861682803e-13,3.547655720845218e-13,2.1367086642991898e-05,1.8192120508565724e-12
1.033684787724492e-06,0.11233605778971961,0.9,0.0,0.0,0.0,0.0,0.09968113177219932,0.00013693298455383213,2.4501936796384573e-06,1.4658833204371797e-05,2.6906227612554797e-05,8.602494275253131e-07,2.9852429488579295e-05,3.4682720235768232e-06,6.287512705967331e-06,3.832774003251736e-05,0.00013035911381924535,4.69563066047958e-06,3.160169958332655e-05,1.1031811563601529e-08,8.175036937771126e-08,2.5768358352953412e-08,4.462866661692071e-09,8.054606864058123e-05,3.452170249064747e-05,0.00031562551180400194,5.125087764145272e-05,7.895321065387874e-05,6.398401368072109e-10,3.723725933520779e-05,4.228565409399275e-12,8.89639408735437e-08,8.024560006464271e-13,1.002817576561374e-12,1.0279228826430763e-12,2.557879031420384e-12,2.8230231084537497e-13,9.070902068856743e-06,4.1432467588203954e-05,1.6120584372572563e-13,2.9726838356044657e-05,9.177874256076613e-13,3.571029363816322e-13,2.1814404647447282e-05,1.8571962229991483e-12
1.0460368530736383e-06,0.11233743195147168,0.9,0.0,0.0,0.0,0.0,0.09967692714474283,0.0001386974132482359,2.450183495302243e-06,1.4756397932418071e-05,2.7025897848435214e-05,8.602253354024505e-07,3.005305878240228e-05,3.4681831666037814e-06,6.287680647543313e-06,3.8793969002976166e-05,0.0001327083396241369,4.695744305592466e-06,3.1805603854885757e-05,1.1031765714870266e-08,8.175002950766349e-08,2.5767636684939593e-08,4.462898221402126e-09,8.114420400832492e-05,3.4942328187792526e-05,0.0003211476655234366,5.188470619513824e-05,8.054330021775135e-05,6.398513166191777e-10,3.77141001027744e-05,4.282818880218806e-12,8.962007144505068e-08,8.059812138899981e-13,1.0092331577474059e-12,1.0347749394460566e-12,2.6092518209102994e-12,2.843832096748886e-13,9.155650264696142e-06,4.2329747723868445e-05,1.619228569518574e-13,3.0297542274079107e-05,9.353564598390894e-13,3.5940709922619977e-13,2.2264640758882228e-05,1.895424489413203e-12
1.0583889184227846e-06,0.11233881029760429,0.9,0.0,0.0,0.0,0.0,0.09967271613886948,0.00014046182682269772,2.450173602753638e-06,1.4852824390963636e-05,2.714311334708744e-05,8.602012433399164e-07,3.025153789125314e-05,3.46809438675955e-06,6.287815282173586e-06,3.926040622412544e-05,0.00013506937334699774,4.695835416910313e-06,3.200661129416484e-05,1.1031721248745814e-08,8.174969937748258e-08,2.5766915019163172e-08,4.462930459883832e-09,8.173491530318959e-05,3.536293506837738e-05,0.000326695758631395,5.251849943920545e-05,8.214398257187943e-05,6.398626357288061e-10,3.819092496797077e-05,4.337065520873311e-12,9.026791786743836e-08,8.094327439243151e-13,1.0155560191722265e-12,1.0415521081521664e-12,2.6609618805430777e-12,2.8643782536660347e-13,9.239343535107258e-06,4.3233613003490834e-05,1.6262516352235827e-13,3.087116119631507e-05,9.530134699902598e-13,3.6167852815872764e-13,2.2717753573603183e-05,1.933893276570263e-12
1.0707409837719309e-06,0.11234019277327376,0.9,0.0,0.0,0.0,0.0,0.09966849883719604,0.00014222622054901627,2.4501639920901934e-06,1.4948119970755003e-05,2.7257923867275417e-05,8.601771505425354e-07,3.0447881547553016e-05,3.4680056800070794e-06,6.287919367813878e-06,3.9727050170642815e-05,0.0001374420418485966,4.695905851604977e-06,3.220476269811153e-05,1.1031677972871099e-08,8.174937865237842e-08,2.576619333135175e-08,4.462963356567578e-09,8.231828034582017e-05,3.5783523102205025e-05,0.00033226947483603616,5.3152257305254254e-05,8.375514393918545e-05,6.398740969517227e-10,3.866773392421494e-05,4.391305175958961e-12,9.09075673905399e-08,8.128121110272789e-13,1.0217874673205555e-12,1.0482549116033002e-12,2.713005455584575e-12,2.8846645437271053e-13,9.321992468400964e-06,4.4143981229207174e-05,1.63313061546012e-13,3.14476507120773e-05,9.707570653698166e-13,3.6391768426713134e-13,2.3173702271035917e-05,1.972599059990714e-12
1.0830930491210772e-06,0.11234157932425061,0.9,0.0,0.0,0.0,0.0,0.09966427532146808,0.00014399059008475646,2.4501546532624002e-06,1.5042292329665079e-05,2.737037815881682e-05,8.601530562321052e-07,3.0642104362456484e-05,3.4679170422245286e-06,6.287995432952251e-06,4.019389927493698e-05,0.00013982617444358497,4.6959573120270955e-06,3.240009828887952e-05,1.1031636012019663e-08,8.1749067002045e-08,2.5765471598684112e-08,4.462996885991321e-09,8.289437621207031e-05,3.620409225953992e-05,0.0003378685008088572,5.3785979726277666e-05,8.537667132110628e-05,6.398856880901584e-10,3.914452696483451e-05,4.4455377000716965e-12,9.153910642935368e-08,8.161207524205417e-13,1.0279287953745162e-12,1.0548838594185168e-12,2.7653788199170913e-12,2.9046934806159276e-13,9.403607641299566e-06,4.5060771065519755e-05,1.6398684312818193e-13,3.202696735460542e-05,9.885858869886362e-13,3.6612502198809653e-13,2.3632446605500554e-05,2.0115383665157474e-12
1.0954451144702234e-06,0.112342969896912,0.9,0.0,0.0,0.0,0.0,0.09966004567256839,0.0001457549314411912,2.4501455767493207e-06,1.513534936901522e-05,2.7480523983045322e-05,8.601289596456106e-07,3.0834220853798476e-05,3.4678284692326875e-06,6.288045795717413e-06,4.066095192909196e-05,0.0001422216028636058,4.695991358640812e-06,3.259265772191959e-05,1.1031595127791102e-08,8.174876410296726e-08,2.5764749797756665e-08,4.463031028935669e-09,8.34632792394678e-05,3.662464251109493e-05,0.00034349252615525384,5.4419666636642246e-05,8.70084524919111e-05,6.39897414210646e-10,3.9621304083022284e-05,4.4997629614726464e-12,9.216262057137701e-08,8.193601361993592e-13,1.0339812724126224e-12,1.061439468312018e-12,2.8180782703483097e-12,2.9244680399142434e-13,9.484199610071703e-06,4.598390203106562e-05,1.6464679440391364e-13,3.260906858023206e-05,1.0064986020954125e-12,3.683009895337835e-13,2.4093946898111293e-05,2.0507077701788717e-12
1.1077971798193697e-06,0.1123443644382341,0.9,0.0,0.0,0.0,0.0,0.09965580997052519,0.00014751924095395618,2.450136752776729e-06,1.522729921118577e-05,2.7588408132848654e-05,8.60104860036756e-07,3.1024245470591316e-05,3.4677399568262124e-06,6.288072581372103e-06,4.112820648675213e-05,0.00014462816122102036,4.6960094218592664e-06,3.278248009395506e-05,1.1031555501045134e-08,8.174846963569994e-08,2.576402790680839e-08,4.463065760038195e-09,8.402506503371142e-05,3.704517382803428e-05,0.0003491412433874972,5.5053317972068444e-05,8.865037599443562e-05,6.399092607309705e-10,4.00980652718549e-05,4.5539808358147245e-12,9.27781945835983e-08,8.22531631606783e-13,1.0399461563857263e-12,1.0679222406724406e-12,2.8711001328022796e-12,2.9439906097983414e-13,9.56377890254711e-06,4.691329449045919e-05,1.6529319576092504e-13,3.319391274802021e-05,1.0244939090798197e-12,3.7044602859633213e-13,2.455816402879353e-05,2.0901038954618686e-12
1.120149245168516e-06,0.11234576289578539,0.9,0.0,0.0,0.0,0.0,0.09965156829452039,0.00014928351525612748,2.450128172211778e-06,1.5318150178455742e-05,2.7694076452305457e-05,8.600807566737693e-07,3.1212192614428725e-05,3.4676515007879055e-06,6.288077738364658e-06,4.159566126495112e-05,0.00014704568597321465,4.696012812899725e-06,3.2969603950848854e-05,1.10315168320109e-08,8.174818328774395e-08,2.576330590325715e-08,4.463101061548478e-09,8.457980847504097e-05,3.7465686181958904e-05,0.00035481434789974483,5.5686933669611584e-05,9.03023311370224e-05,6.399212356505903e-10,4.057481052424754e-05,4.60819121147195e-12,9.338591241974414e-08,8.256366595150277e-13,1.0458246797388842e-12,1.0743326909031057e-12,2.9244407549361737e-12,2.963264198323461e-13,9.642356010914239e-06,4.784886964620381e-05,1.6592632183887446e-13,3.378145909983421e-05,1.042570530481647e-12,3.725605748802586e-13,2.502505942841142e-05,2.1297234120787674e-12
1.1325013105176623e-06,0.11234716521771958,0.9,0.0,0.0,0.0,0.0,0.09964732072289754,0.000151047751253515,2.4501198255292896e-06,1.5407910773031544e-05,2.7797573855930167e-05,8.600566488414041e-07,3.1398076658064634e-05,3.467563096912835e-06,6.288063053061409e-06,4.206331454588649e-05,0.00014947401588747628,4.69600273374247e-06,3.315406729536293e-05,1.1031479375280757e-08,8.174790475019501e-08,2.5762583766398114e-08,4.4631369080331924e-09,8.512758372466198e-05,3.7886179544911446e-05,0.0003605115379448059,5.6320513667642746e-05,9.196420799150694e-05,6.399333212478921e-10,4.105153983298804e-05,4.662393981679178e-12,9.398585722718309e-08,8.286765206070673e-13,1.0516180664865283e-12,1.080671316610925e-12,2.9780965144476594e-12,2.9822910453350857e-13,9.719941385232052e-06,4.879054953067112e-05,1.665464417808262e-13,3.4371667740835295e-05,1.0607272197083514e-12,3.7464505768004513e-13,2.5494595071004174e-05,2.169563039523784e-12
1.1448533758668086e-06,0.11234857135276918,0.9,0.0,0.0,0.0,0.0,0.09964306733317027,0.00015281194610201,2.450111703996258e-06,1.549658965823069e-05,2.789894434752758e-05,8.600325358382273e-07,3.158191196138623e-05,3.467474741013446e-06,6.288030163255262e-06,4.2531164578641036e-05,0.00015191299200644138,4.695980286258692e-06,3.333590759480952e-05,1.1031442749385712e-08,8.174763372132418e-08,2.5761861474419363e-08,4.463173283362241e-09,8.566846423101553e-05,3.830665388935955e-05,0.00036623251461245115,5.695405790583016e-05,9.363589739211817e-05,6.399455293397473e-10,4.152825319068514e-05,4.716589051984636e-12,9.457811135408434e-08,8.316525942287472e-13,1.057327513104001e-12,1.0869386330261343e-12,3.0320638094038614e-12,3.0010742194736876e-13,9.796545427601239e-06,4.973825699815022e-05,1.6715381918960783e-13,3.496449962039868e-05,1.0789627520141065e-12,3.7669990055328795e-13,2.596673346613158e-05,2.209619540409274e-12
1.157205441215955e-06,0.11234998125023928,0.9,0.0,0.0,0.0,0.0,0.09963880820202976,0.00015457609718682978,2.450103798304877e-06,1.558419564078013e-05,2.7998231038663182e-05,8.600084169792107e-07,3.176371288500047e-05,3.4673864289398266e-06,6.287980570544923e-06,4.299920958085198e-05,0.00015436245761410436,4.695946480572019e-06,3.351516178859473e-05,1.103140730593133e-08,8.174736990244587e-08,2.5761139007673916e-08,4.4632101618223565e-09,8.620252273612764e-05,3.872710918820344e-05,0.0003719769818090598,5.758756632512051e-05,9.531729093516757e-05,6.399578380729501e-10,4.200495058981909e-05,4.7707763302224515e-12,9.516275635622482e-08,8.34566110888947e-13,1.0629542110283223e-12,1.0931351345114584e-12,3.0863390693074887e-12,3.019615781862285e-13,9.872178486942287e-06,5.0691915716966724e-05,1.6774871241859597e-13,3.555991651344588e-05,1.0972759336085337e-12,3.787255207311658e-13,2.6441437651328155e-05,2.2498897267168126e-12
1.1695575065651012e-06,0.11235139486000134,0.9,0.0,0.0,0.0,0.0,0.09963454340535316,0.00015634020210349478,2.4500961001404587e-06,1.5670737654182756e-05,2.8095476166757423e-05,8.599842915923683e-07,3.194349380165442e-05,3.4672981565771876e-06,6.287915651681044e-06,4.346744774032991e-05,0.00015682225820238087,4.695902242719437e-06,3.36918662956562e-05,1.1031372554873882e-08,8.174711300237037e-08,2.5760416345064207e-08,4.463247529094881e-09,8.672983128177035e-05,3.9147545414756575e-05,0.0003777446462384053,5.8221038867720834e-05,9.700828097940385e-05,6.399702642318408e-10,4.2481632022678796e-05,4.824955736711064e-12,9.573987300405391e-08,8.374184151018716e-13,1.068499321295003e-12,1.0992613397596673e-12,3.1409187423628385e-12,3.037918898612863e-13,9.946850854325682e-06,5.1651450161670964e-05,1.6833137447295889e-13,3.6157881002182644e-05,1.1156655899411878e-12,3.807223299785768e-13,2.691867118466402e-05,2.2903704512162325e-12
1.1819095719142475e-06,0.11235281213248816,0.9,0.0,0.0,0.0,0.0,0.09963027301811282,0.0001581042586624016,2.4500886004788135e-06,1.5756224755231122e-05,2.8190721009461248e-05,8.599601590231148e-07,3.212126910916268e-05,3.467209919870433e-06,6.287836655912586e-06,4.393587721323419e-05,0.0001592922417019177,4.695848412882281e-06,3.3866056959541254e-05,1.1031338885786109e-08,8.174686273306359e-08,2.5759693467861416e-08,4.463285360024255e-09,8.725046113124673e-05,3.956796254280679e-05,0.0003835352177228212,5.8854475477233875e-05,9.870876074078453e-05,6.399827845971839e-10,4.29582974814088e-05,4.8791271925852285e-12,9.630954119596328e-08,8.402106761420606e-13,1.0739640007818578e-12,1.1053177432608306e-12,3.195799312453656e-12,3.0559855292887106e-13,1.0020572750887496e-05,5.2616785702540144e-05,1.6890205272309507e-13,3.6758356553345574e-05,1.1341305802572878e-12,3.8269073312523296e-13,2.7398398199673773e-05,2.331058620795283e-12
1.1942616372633938e-06,0.11235423301839659,0.9,0.0,0.0,0.0,0.0,0.09962599711468068,0.0001598682648046646,2.450081291144474e-06,1.5840666071069336e-05,2.8284006215018235e-05,8.599360186268848e-07,3.229705322854249e-05,3.467121714800141e-06,6.28774475496693e-06,4.440449613587896e-05,0.00016177225765267556,4.6957857790522765e-06,3.4037769243752396e-05,1.1031305953004157e-08,8.17466188122829e-08,2.575897035615056e-08,4.46332363893244e-09,8.776448303039587e-05,3.99883605464436e-05,0.0003893484081630628,5.948787609817934e-05,0.0001004186240118672,6.399954093923053e-10,4.3434946958005585e-05,4.933290628344524e-12,9.687184024545831e-08,8.429441667845918e-13,1.0793493821157048e-12,1.111304861179774e-12,3.250977277192658e-12,3.0738186018180353e-13,1.009335434758701e-05,5.3587848304531973e-05,1.6946099067149918e-13,3.736130721249455e-05,1.1526697768132296e-12,3.8463113106880513e-13,2.78805832099862e-05,2.3719511718802743e-12
1.20661370261254e-06,0.11235565746970438,0.9,0.0,0.0,0.0,0.0,0.09962171576858588,0.000161632218646983,2.4500741634992777e-06,1.592407081973663e-05,2.837537155408528e-05,8.599118697757096e-07,3.2470860616992926e-05,3.4670335374111502e-06,6.287641016473045e-06,4.4873302617497496e-05,0.00016426215784571497,4.695715059145934e-06,3.4207038079947446e-05,1.1031274035069352e-08,8.174638096151311e-08,2.575824699170502e-08,4.463362342931109e-09,8.82719669987399e-05,4.0408739400193664e-05,0.00039518393238242313,6.0121240676361317e-05,0.00010213776540002727,6.400081207772228e-10,4.3911580444321446e-05,4.987445975654908e-12,9.74268486572023e-08,8.456200297397325e-13,1.0846565911288001e-12,1.117223193135884e-12,3.3064491659124006e-12,3.091420182179053e-13,1.0165205742616512e-05,5.4564564767016304e-05,1.700084266447592e-13,3.796669783133459e-05,1.1712820812028915e-12,3.865439183897843e-13,2.8365191261144428e-05,2.4130450894965657e-12
1.2189657679616864e-06,0.1123570854384794,0.9,0.0,0.0,0.0,0.0,0.09961742905250962,0.00016339611847033145,2.4500672098440895e-06,1.6006448298220325e-05,2.846485592314161e-05,8.598877118548786e-07,3.264270577352617e-05,3.4669453838069787e-06,6.287526410719125e-06,4.5342294741232865e-05,0.0001667617963263113,4.695636905563885e-06,3.4373897866815894e-05,1.1031242626716072e-08,8.174614890939588e-08,2.575752335525694e-08,4.463401458696555e-09,8.87729823243028e-05,4.0829099079011825e-05,0.0004010415081559752,6.0754569158873766e-05,0.00010386608034232569,6.400209361830418e-10,4.438819793201014e-05,5.041593177085148e-12,9.797464410902478e-08,8.482395118644983e-13,1.0898867236228988e-12,1.1230732624272281e-12,3.3622115300168853e-12,3.1087933623858143e-13,1.0236136957259437e-05,5.5546862729148734e-05,1.7054459362857048e-13,3.85744940631094e-05,1.1899664147766268e-12,3.884294840325301e-13,2.8852187931730942e-05,2.454337401494322e-12
1.2313178333108327e-06,0.11235851687724016,0.9,0.0,0.0,0.0,0.0,0.09961313703834648,0.00016515996269430455,2.4500604215644453e-06,1.6087807862619144e-05,2.855249741831291e-05,8.598635442652036e-07,3.281260324114307e-05,3.466857250161438e-06,6.28740182591769e-06,4.581147056741318e-05,0.00016927102921749678,4.695551915476308e-06,3.4538382511353884e-05,1.1031212285184905e-08,8.174592238681598e-08,2.575679942988908e-08,4.463440961097895e-09,8.926759761605633e-05,4.1249439558262975e-05,0.0004069208560094333,6.138786149400077e-05,0.00010560346505702209,6.400338256357481e-10,4.486479941260995e-05,5.09573217211277e-12,9.851530352347825e-08,8.508036593407591e-13,1.095040877084814e-12,1.128855563610127e-12,3.4182609547604896e-12,3.125939786253466e-13,1.0306157937374644e-05,5.653467060906522e-05,1.7106971995316736e-13,3.9184662293205734e-05,1.2087217289075058e-12,3.9028821086192836e-13,2.9341539292088392e-05,2.4958251827997198e-12
1.243669898659979e-06,0.1123599517390797,0.9,0.0,0.0,0.0,0.0,0.0996088397972392,0.00016692374985945415,2.4500537915123734e-06,1.61681589133375e-05,2.8638333380225416e-05,8.598393664182457e-07,3.298056760819089e-05,3.4667691327024587e-06,6.287268078722418e-06,4.628082813584941e-05,0.00017178971461636285,4.695460637908749e-06,3.4700525453008785e-05,1.103118223647331e-08,8.17457011323661e-08,2.575607519673943e-08,4.463480840068986e-09,8.975588083320562e-05,4.1669760813684755e-05,0.0004128216991097883,6.20211176311569e-05,0.00010734981652012233,6.400468184462045e-10,4.5341384877460955e-05,5.149862913654849e-12,9.904890308587284e-08,8.533137170998533e-13,1.1001201120649184e-12,1.1345706306041572e-12,3.4745940410694636e-12,3.142862860585724e-13,1.037527855328204e-05,5.752791756950734e-05,1.715840292468746e-13,3.979716959657017e-05,1.2275469875354272e-12,3.921204771156909e-13,2.9833211880173444e-05,2.5375055431726455e-12
1.2560219640091253e-06,0.112361389977672,0.9,0.0,0.0,0.0,0.0,0.09960453739958253,0.00016868747861804604,2.4500473109914463e-06,1.6247510885404143e-05,2.8722400405843387e-05,8.598151777417423e-07,3.314661350944407e-05,3.4666810277337767e-06,6.287125919745515e-06,4.6750365467017446e-05,0.0001743177125737586,4.695363577459974e-06,3.4860359668171394e-05,1.1031153397155676e-08,8.17454848854013e-08,2.575535064019181e-08,4.463521067728442e-09,9.023789928822258e-05,4.209006282140674e-05,0.00041874376326189565,6.26543375208746e-05,0.00010910503247097627,6.400598692027677e-10,4.581795431782081e-05,5.203985346194653e-12,9.957551826445506e-08,8.55770626668776e-13,1.1051255020658452e-12,1.1402189508094087e-12,3.531207427640582e-12,3.1595637028076717e-13,1.0443508597607414e-05,5.852653351390657e-05,1.7208774090493219e-13,4.041198372561729e-05,1.2464411871272499e-12,3.9392665496617743e-13,3.032717269706534e-05,2.5793756395960698e-12
1.2683740293582716e-06,0.11236283154723126,0.9,0.0,0.0,0.0,0.0,0.09960022991502021,0.0001704511477272194,2.4500409736002843e-06,1.6325873240345977e-05,2.8804734352546668e-05,8.59790977672823e-07,3.3310755626567506e-05,3.4665929316105717e-06,6.286976037646748e-06,4.722008056295238e-05,0.00017685488509347548,4.695261197057099e-06,3.5017917670085395e-05,1.1031124521937829e-08,8.174527339462355e-08,2.575462574151245e-08,4.463561639020853e-09,9.07137196434739e-05,4.251034555792366e-05,0.00042468677692974246,6.328752111480449e-05,0.00011086901142468823,6.400730277849432e-10,4.62945077247214e-05,5.2580994330818515e-12,1.0009522378774759e-07,8.581756669392402e-13,1.1100580701254318e-12,1.1458010746545633e-12,3.588097763389756e-12,3.176046307268715e-13,1.0510857782811862e-05,5.953044908955066e-05,1.7258106960665136e-13,4.10290731053199e-05,1.2654033305878818e-12,3.9570711241759197e-13,3.0823389207058414e-05,2.6214326599770805e-12
