Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367)
0.00015015118225178553,0.12190068646489997,0.9,0.0,0.0,0.0,0.0,0.06525392299136845,0.004681491397598485,1.6446475130666727e-06,5.721728623492756e-06,2.151404556521542e-05,5.719198176841543e-07,1.7257546025350542e-05,2.304067959927198e-06,5.612496253825427e-06,0.0038347163542737,0.021332332412981006,3.4667904995830525e-06,3.0317098262876217e-05,7.4049171010459716e-09,5.4873445631522676e-08,1.7131584224165083e-08,3.06366509572884e-09,9.310659897775682e-06,0.0041586281885223255,0.045689740787841895,0.00446208729791486,0.0015142087305369794,4.4253024024257894e-10,0.004736580671543157,8.721193191734047e-11,6.204642491267731e-09,3.8707684963470444e-13,5.803711614196521e-13,3.5848136834499203e-13,2.9593930740082415e-11,2.04339419823628e-14,1.073305309355768e-06,0.0024285346627117474,1.324548002478465e-13,0.0010771414447675867,2.0061934992760046e-11,3.441984314197616e-13,0.0003714494742089659,1.907747471121392e-11,7.635007585331442e-14,0.010858101920967598,2.3309777433635943e-14,0.0038087072304411338,1.2208105936898506e-14,1.183300685382954e-13,2.7219971880804198e-14,1.8648227226605366e-12,6.321229161983584e-13,0.002955311497425298,1.5294610095926076e-13,1.0610339779742186e-12,5.178017251788968e-14,3.5953799292107234e-13,9.729642040004556e-10,2.5843113283180218e-14,0.0030266010021062746,4.289560728235513e-13,0.0039625098624129634,5.3743965959722135e-11,3.517533510786615e-14,2.4405396120648634e-13,3.752473876104495e-11,5.662016093139336e-09,1.8515083803310253e-10,2.2381690017493666e-10,4.0721124231887965e-13,2.1282299277837584e-10,2.246148960117213e-14,2.301926106724209e-15,2.426687238255859e-11,3.338274288788362e-14,2.3167436628930954e-13,9.788293079510114e-12,0.0017687541408939415,9.135846121239376e-13
0.00015138529569880285,0.12196255937215807,0.9,0.0,0.0,0.0,0.0,0.06503142593099687,0.00468836852913495,1.6391343509703044e-06,5.702282937351391e-06,2.1440664061476046e-05,5.70016626770128e-07,1.7212722395228655e-05,2.296342031442511e-06,5.609323831923618e-06,0.0038557782853571787,0.0214792983793915,3.4585045045256426e-06,3.0213853950617833e-05,7.380094487975464e-09,5.4689499712540074e-08,1.707457505146036e-08,3.0539641487959643e-09,9.268342612092077e-06,0.004186088804073928,0.0459915718098017,0.004478985655453563,0.001513056532727318,4.411362064745934e-10,0.0047679448620471954,8.699808509397295e-11,6.1522597015405705e-09,3.842462331606209e-13,5.761301341165269e-13,3.5615035747585754e-13,2.9455631307239384e-11,2.026514730200406e-14,1.067454288741863e-06,0.0024379031660833957,1.3203808044302328e-13,0.0010772175410174415,1.9984798486879826e-11,3.4304061365130447e-13,0.0003711219448261332,1.898602476675019e-11,7.663922096258676e-14,0.010945365709078279,2.34641275975156e-14,0.003835512719478348,1.228871954893753e-14,1.1925977796679296e-13,2.7395530843151984e-14,1.873683767843431e-12,6.33712354826518e-13,0.002973191528714762,1.5410680908686058e-13,1.0690666161982305e-12,5.205696079182136e-14,3.614532751249303e-13,9.77587421113584e-10,2.598502235068978e-14,0.003050784933561123,4.3039253448913143e-13,0.003995864544826431,5.394749957485712e-11,3.5392792424631516e-14,2.4555823588138824e-13,3.766684874102596e-11,5.6834587205977495e-09,1.8561638975388042e-10,2.2456640443462406e-10,4.0818578972458164e-13,2.133323257332217e-10,2.2587560734546067e-14,2.3106437242386176e-15,2.4358773383458837e-11,3.355713060590506e-14,2.3288034864906584e-13,9.825658537206816e-12,0.0017928841872915026,9.152331669571312e-13
0.00015261940914582017,0.12202424096019375,0.9,0.0,0.0,0.0,0.0,0.06480971853086444,0.00469507217414418,1.6336390753111183e-06,5.6829413717688015e-06,2.136754352556804e-05,5.681199129283097e-07,1.7168074714391997e-05,2.28864225525574e-06,5.606136978389249e-06,0.003876706460409209,0.021625905196765622,3.450241716768807e-06,3.0110973598698628e-05,7.355352406628657e-09,5.450615057210313e-08,1.701775989635123e-08,3.0442933799439897e-09,9.226477438635393e-06,0.004213455834006783,0.04629248495273134,0.004495652775222377,0.0015119028342997405,4.3974637831045755e-10,0.004799202688171098,8.678156847977177e-11,6.100504792572361e-09,3.814373851742845e-13,5.719216494681618e-13,3.5383654802687087e-13,2.9317999553061485e-11,2.0098341101558366e-14,1.0616630344994234e-06,0.0024471972322131705,1.3162281744707965e-13,0.0010772838185002603,1.9907822678467825e-11,3.418868980956154e-13,0.00037080409115940784,1.889553541825373e-11,7.69244093990917e-14,0.011032417475428677,2.3617954318889205e-14,0.003862255057368674,1.2369058430324931e-14,1.2018469033029212e-13,2.7570272738557704e-14,1.882393136686165e-12,6.35264234337288e-13,0.0029909935733805114,1.5526037978835833e-13,1.077049652739711e-12,5.233181757451844e-14,3.6335514546062925e-13,9.821315016672448e-10,2.612676191112571e-14,0.0030749042534727205,4.3180230492649734e-13,0.004029142357024446,5.41482480282368e-11,3.5609004714213e-14,2.4705386456296073e-13,3.7807014083344875e-11,5.704607926433457e-09,1.8607094028785972e-10,2.2530198198148778e-10,4.0914689738814885e-13,2.1383463460349764e-10,2.2712904702380157e-14,2.3192420495420448e-15,2.4449416807556275e-11,3.373113659902185e-14,2.340836823694206e-13,9.862519964337855e-12,0.0018171048048415412,9.168540775103746e-13
0.00015385352259283749,0.12208573200513369,0.9,0.0,0.0,0.0,0.0,0.06458879755527693,0.004701604958498223,1.6281616361924248e-06,5.66370264497403e-06,2.129468288595809e-05,5.66229651942645e-07,1.7123601157938992e-05,2.280968538889012e-06,5.60293543097293e-06,0.003897501538759456,0.021772153648962688,3.4420020546710884e-06,3.0008455762212124e-05,7.3306906323612e-09,5.432339654545081e-08,1.6961138033466176e-08,3.034652701069588e-09,9.185055799872468e-06,0.004240729609360179,0.04659248371869826,0.00451209041392521,0.0015107477145738964,4.3836074544758193e-10,0.004830354516700185,8.656246680212862e-11,6.0493668376763915e-09,3.7865012416773436e-13,5.677454375892034e-13,3.5153977201608726e-13,2.918103326543963e-11,1.9933489058383214e-14,1.055930452319719e-06,0.002456417541653629,1.3120900514163926e-13,0.0010773404766461678,1.9831011664653897e-11,3.407372686698361e-13,0.00037049572074334883,1.8805987891462964e-11,7.720567122150805e-14,0.011119256668126534,2.3771259402782366e-14,0.0038889346370496233,1.2449123552860763e-14,1.2110478784727063e-13,2.7744199875381278e-14,1.890951678716859e-12,6.36778961628233e-13,0.003008718409794127,1.5640679861198546e-13,1.0849829916186823e-12,5.260475492789615e-14,3.652436884909184e-13,9.865968888997345e-10,2.626833588730177e-14,0.0030989590682868008,4.331856233491108e-13,0.00406234312079825,5.4346232478621405e-11,3.5823976859254236e-14,2.4854088177411704e-13,3.794524956133386e-11,5.725465939758434e-09,1.8651460881667388e-10,2.2602375763034728e-10,4.1009471649084976e-13,2.1432999840169556e-10,2.2837525387623925e-14,2.327721988892551e-15,2.4538812208610604e-11,3.390476723428246e-14,2.3528441180775843e-13,9.898881180172668e-12,0.0018414147507702545,9.184476062104587e-13
0.0001550876360398548,0.12214703325435222,0.9,0.0,0.0,0.0,0.0,0.06436865978785328,0.004707969467457067,1.6227019855571305e-06,5.64456544683168e-06,2.1222081078632805e-05,5.643458203625837e-07,1.707929993327982e-05,2.2733207917492803e-06,5.599718939948298e-06,0.003918164176237675,0.02191804451296653,3.4337854370771364e-06,2.990629900641248e-05,7.306108948812075e-09,5.414123602917064e-08,1.6904708760355776e-08,3.025042036706225e-09,9.144068693469964e-06,0.0042679104600073705,0.04689157158756969,0.004528300318140374,0.0015095912514007657,4.369792995016536e-10,0.004861400713252155,8.634086255346859e-11,5.998834109097059e-09,3.7588427012848347e-13,5.636012307835452e-13,3.492598660925548e-13,2.904473017072843e-11,1.9770554294783e-14,1.0502553989291919e-06,0.002465564768090016,1.307966374929211e-13,0.001077387710634637,1.975436927437741e-11,3.3959170936704055e-13,0.0003701966455764216,1.871736409068536e-11,7.74830363152569e-14,0.01120588275647391,2.392404464847414e-14,0.003915551844829433,1.2528915884921953e-14,1.2202005482551027e-13,2.7917314864639982e-14,1.8993602669316713e-12,6.3825694151949e-13,0.003026366804146307,1.5754605382155892e-13,1.0928665556239252e-12,5.28757849787304e-14,3.6711898920853315e-13,9.909840382934549e-10,2.640974757874068e-14,0.003122949486362239,4.345427312131917e-13,0.004095466665848003,5.4541473962812646e-11,3.6037714130927716e-14,2.5001932471667766e-13,3.8081569863172e-11,5.746034976836115e-09,1.8694751391345058e-10,2.267318573661e-10,4.110293897914583e-13,2.148184917385965e-10,2.2961426703480268e-14,2.336084443324548e-15,2.4626969085313872e-11,3.407802807958955e-14,2.3648257577861535e-13,9.934745981963989e-12,0.001865812790419529,9.200140956729507e-13
0.00015632174948687212,0.12220814547151243,0.9,0.0,0.0,0.0,0.0,0.0641493020339892,0.004714168235982845,1.6172600736217189e-06,5.6255286014803325e-06,2.1149737044403876e-05,5.624683941580022e-07,1.7035169354325047e-05,2.26569892172734e-06,5.596487280899948e-06,0.003938695024697881,0.02206357855907232,3.425591783378989e-06,2.980450190018747e-05,7.281607131846423e-09,5.395966736222116e-08,1.6848471357204747e-08,3.0154612987698235e-09,9.103508339118304e-06,0.004294998714415731,0.04718975201845085,0.004544284222178909,0.0015084335194873485,4.356020300707006e-10,0.004892341642023589,8.611683514335632e-11,5.948896602965324e-09,3.731396439683837e-13,5.594887626121212e-13,3.4699667388501096e-13,2.8909087824078065e-11,1.9609505384895297e-14,1.0446368818385766e-06,0.0024746395757889936,1.3038570857879608e-13,0.0010774257052753554,1.967789872810422e-11,3.3845020414635945e-13,0.0003699066830772735,1.862964694831132e-11,7.775653435585683e-14,0.011292295237096694,2.4076311848250947e-14,0.00394210706086145,1.2608436390758573e-14,1.229304789065132e-13,2.808962095069158e-14,1.9076198052868677e-12,6.396985779701909e-13,0.003043939509602805,1.586781378622899e-13,1.1007002964700075e-12,5.3144920076830924e-14,3.6898113412683694e-13,9.952934214839708e-10,2.6550999082695043e-14,0.0031468756182659176,4.358738751687302e-13,0.004128512831510594,5.473399336985814e-11,3.6250222605636456e-14,2.5148923615254357e-13,3.8215989573874466e-11,5.76631723836378e-09,1.873697738991042e-10,2.2742640988348584e-10,4.1195104566542044e-13,2.1530018170790886e-10,2.3084612659930202e-14,2.3443303075439446e-15,2.47138968696431e-11,3.425092318324554e-14,2.37678202559765e-13,9.970118140363945e-12,0.0018902976989852852,9.215537985799395e-13
0.0001574324515891877,0.12226298545504759,0.9,0.0,0.0,0.0,0.0,0.06395254434175444,0.0047196074846140405,1.6123774807645424e-06,5.608480188650877e-06,2.108484694132595e-05,5.607841683063527e-07,1.699559633663294e-05,2.2588612901953267e-06,5.593565636010855e-06,0.003957060644709331,0.02219425475256415,3.41823706294157e-06,2.9713190832772973e-05,7.259623608256089e-09,5.379676030179468e-08,1.67980211781321e-08,3.0068641655607585e-09,9.067361565971265e-06,0.0043192992441715705,0.04745734138771709,0.004558477931220436,0.001507390537045496,4.343660524761042e-10,0.004920098774066945,8.59132037353574e-11,5.9044520604757756e-09,3.706874840589228e-13,5.558144603575502e-13,3.4497395941616986e-13,2.878757271359296e-11,1.946614324622736e-14,1.0396276284209741e-06,0.0024827455287779734,1.300170977479577e-13,0.0010774521517399568,1.960922503955254e-11,3.3742630259083287e-13,0.00036965336057372204,1.8551462592077427e-11,7.799940065444607e-14,0.011369883434513516,2.421291087565281e-14,0.003965954061245671,1.2679773228883007e-14,1.2374570883350114e-13,2.8244006927871317e-14,1.9149266958625596e-12,6.409653061408795e-13,0.0030596908435279713,1.596908750160447e-13,1.1077080183131103e-12,5.338553141410848e-14,3.7064588594231484e-13,9.991057642671396e-10,2.6677990861673475e-14,0.0031683542650933487,4.370499018887685e-13,0.004158188094187136,5.4904950630484805e-11,3.6440433908180173e-14,2.528048923184513e-13,3.8335354296582895e-11,5.784327889558452e-09,1.8774080268332328e-10,2.280400267021202e-10,4.1276951799248097e-13,2.157279443048917e-10,2.3194871591278266e-14,2.351652636134251e-15,2.4791088754395576e-11,3.44062202151398e-14,2.3875212629050953e-13,1.0001534972175441e-11,0.0019124073836082945,9.229169459377125e-13
0.00015854315369150327,0.12231767348441788,0.9,0.0,0.0,0.0,0.0,0.06375641359418588,0.004724916280433565,1.607509181267826e-06,5.5915112096385714e-06,2.1020164023314637e-05,5.591050947831826e-07,1.69561589798624e-05,2.2520444803402864e-06,5.590631376253289e-06,0.003975320509597975,0.022324643092143426,3.410900820444908e-06,2.962216890503371e-05,7.237704438995405e-09,5.363433013742933e-08,1.6747725334599234e-08,2.9982911483976022e-09,9.031548050849524e-06,0.004343525273368289,0.04772420099921948,0.004572491222144798,0.001506346637983639,4.331334435276768e-10,0.004947771196572897,8.570772873793155e-11,5.860473527915753e-09,3.682522478484294e-13,5.521654634442304e-13,3.4296454137535327e-13,2.8666589126823372e-11,1.9324257977882802e-14,1.0346625845919166e-06,0.0024907938266838176,1.2964964316711475e-13,0.0010774713872961229,1.9540695609169596e-11,3.364056605163469e-13,0.00036940714976978054,1.8473986849705354e-11,7.823917984726647e-14,0.011447297889574786,2.434909302877029e-14,0.003989751416870346,1.2750891362596128e-14,1.245569964467609e-13,2.839774173431583e-14,1.922114251801186e-12,6.422032055748702e-13,0.0030753819975681373,1.6069779165742036e-13,1.114675307287751e-12,5.362462633063728e-14,3.7230011109330076e-13,1.0028558446527061e-09,2.6804857200168286e-14,0.0031897810150284074,4.3820526252257384e-13,0.0041878004520910185,5.507373483071504e-11,3.662965802095592e-14,2.5411369532658376e-13,3.845320175908562e-11,5.802109605069989e-09,1.8810338743746077e-10,2.2864286055328438e-10,4.135776520021044e-13,2.16150303731426e-10,2.330455704830678e-14,2.358881889635187e-15,2.4867299442870893e-11,3.4561228540857873e-14,2.3982404751382294e-13,1.0032558507020117e-11,0.0019345855688039182,9.24258848768495e-13
0.0001595427855835873,0.12236676320712656,0.9,0.0,0.0,0.0,0.0,0.06358043006775915,0.004729584117050066,1.6031399037922646e-06,5.576306305820158e-06,2.0962125914798485e-05,5.575983201096194e-07,1.6920780354767317e-05,2.2459271005314535e-06,5.587979628703321e-06,0.00399166435395085,0.02244174693564237,3.4043139531127565e-06,2.95404955394117e-05,7.218032080167374e-09,5.3488549776332055e-08,1.670259062062258e-08,2.9905960089004443e-09,8.99959576206975e-06,0.004365265197480936,0.04796375275329453,0.004584949953250125,0.0015054063875212023,4.32026970857853e-10,0.0049726041675012995,8.552127062127768e-11,5.821284616034286e-09,3.660749004587416e-13,5.489028467227832e-13,3.411673414156183e-13,2.8558156910242462e-11,1.919780297484204e-14,1.030231201310258e-06,0.002497988387720582,1.2931991909255115e-13,0.0010774826376138585,1.947914436588685e-11,3.354898600702367e-13,0.000369191538063757,1.8404854654143753e-11,7.845235921415927e-14,0.011516822082664213,2.4471301608575992e-14,0.004011126808796843,1.2814711265497452e-14,1.252837771582289e-13,2.8535547857438917e-14,1.928481572335422e-12,6.432929021119667e-13,0.003089453015571369,1.6159903582455843e-13,1.120911270007578e-12,5.383852237256534e-14,3.7377996356098836e-13,1.006177970290577e-09,2.691893148235003e-14,0.003209020787882153,4.3922755892309013e-13,0.004214397707074602,5.522379501121905e-11,3.679911881741226e-14,2.552857807356934e-13,3.8557975852623746e-11,5.817918711899354e-09,1.8842256308326092e-10,2.2917626532603302e-10,4.142962141834861e-13,2.1652584975137685e-10,2.340278594589659e-14,2.365309168277052e-15,2.493505572369185e-11,3.470049230355845e-14,2.407870861744682e-13,1.0060145651822791e-11,0.0019546037800988246,9.254486088591771e-13
0.0001605424174756713,0.12241573067024321,0.9,0.0,0.0,0.0,0.0,0.06340495086020721,0.004734148967521123,1.598782149421889e-06,5.561164458271197e-06,2.090425446503054e-05,5.560956928627403e-07,1.6885509832298983e-05,2.2398264858837797e-06,5.585317438187148e-06,0.0040079232536208145,0.022558618456387725,3.3977419644197576e-06,2.9459054806835814e-05,7.198411602901411e-09,5.33431538820887e-08,1.6657580140828768e-08,2.9829203143698428e-09,8.967904768332577e-06,0.004386945139743707,0.04820271719877182,0.0045972644487403454,0.0015044654716554705,4.309232164995695e-10,0.0049973689273537835,8.533340256413413e-11,5.782461865463255e-09,3.6391106710929667e-13,5.456604384404766e-13,3.3938074154560465e-13,2.845015247562327e-11,1.9072508690340358e-14,1.025834530622828e-06,0.0025051369643371317,1.2899112501354082e-13,0.0010774882343898558,1.9417713298089356e-11,3.345766822462504e-13,0.00036898149949710193,1.8336278524058485e-11,7.866307058833063e-14,0.011586205065553579,2.4593174506652996e-14,0.0040324623902480514,1.2878355085219964e-14,1.260073520362757e-13,2.867282951722619e-14,1.934753268788537e-12,6.44359684559942e-13,0.0031034760853851395,1.6249555909615426e-13,1.1271144429225766e-12,5.405120348031912e-14,3.752513830385604e-13,1.0094502044240698e-09,2.7032907117737013e-14,0.0032282186555542985,4.4023337869304595e-13,0.004240943859838257,5.5372117934357415e-11,3.696778596812653e-14,2.5645235720422405e-13,3.866153696953485e-11,5.8335447956508746e-09,1.8873502711835152e-10,2.2970107306837215e-10,4.150065474642697e-13,2.1689709505678637e-10,2.3500554642558016e-14,2.3716620378574703e-15,2.5002027585238285e-11,3.483952744960849e-14,2.4174853931888087e-13,1.0087418363688169e-11,0.00197467613699969,9.266214938279818e-13
0.00016154204936775533,0.12246457623900693,0.9,0.0,0.0,0.0,0.0,0.06322997432230279,0.00473861207833082,1.5944358926834714e-06,5.5460850465033835e-06,2.0846549128392012e-05,5.545972009605826e-07,1.6850346569889516e-05,2.2337425894576003e-06,5.5826447071754495e-06,0.0040240975460563615,0.022675258047970118,3.3911848127416123e-06,2.9377845969583997e-05,7.178842892512285e-09,5.3198141604787486e-08,1.6612693533308083e-08,2.9752640251942e-09,8.936470909776048e-06,0.004408565271652583,0.048441096119822835,0.004609435603670917,0.0015035239261178863,4.2982217595437146e-10,0.005022065666588642,8.51441629737814e-11,5.743999793400023e-09,3.617606568708182e-13,5.424381033233737e-13,3.376046605833363e-13,2.834257451697768e-11,1.894835787974236e-14,1.0214720398365683e-06,0.002512239891669118,1.286632578397868e-13,0.001077488264376729,1.9356403945722664e-11,3.336661187872213e-13,0.0003687769477669106,1.826825024907211e-11,7.887132928493106e-14,0.01165544662338223,2.4714712660285672e-14,0.004053758347722202,1.2941823325207898e-14,1.2672771589558608e-13,2.8809588081558194e-14,1.940929841541728e-12,6.45403757815069e-13,0.003117451577674832,1.6338735952446285e-13,1.13328481456054e-12,5.4262675937871055e-14,3.767144135260286e-13,1.0126728081252014e-09,2.7146785375284118e-14,0.003247374681263013,4.4122284499591923e-13,0.004267438844011344,5.551871438069693e-11,3.71356622456134e-14,2.5761344426637686e-13,3.876389263695627e-11,5.848988992075907e-09,1.89040839557514e-10,2.3021734804346697e-10,4.157087182063397e-13,2.172640743307109e-10,2.3597865163902963e-14,2.3779409601225692e-15,2.5068219895231346e-11,3.4978336281634466e-14,2.427084230120124e-13,1.0114378588638439e-11,0.0019948020099702585,9.2777767555991e-13
0.00016254168125983935,0.12251330031076868,0.9,0.0,0.0,0.0,0.0,0.06305549881605645,0.00474297466948618,1.590101107183165e-06,5.5310675255939515e-06,2.0789009361571092e-05,5.531028320388729e-07,1.681528980742232e-05,2.2276753636895e-06,5.579961340925124e-06,0.004040187566567818,0.022791666101223334,3.3846424567244825e-06,2.9296868291323406e-05,7.159325830169228e-09,5.305351206380826e-08,1.6567930427696185e-08,2.9676270952158912e-09,8.905290539325471e-06,0.004430125763914438,0.04867889129128741,0.004621464306208501,0.00150258178483455,4.2872384368850505e-10,0.005046694574858503,8.495358941798488e-11,5.705893678258052e-09,3.596235798336782e-13,5.392357075236506e-13,3.358390225193993e-13,2.823542169382591e-11,1.8825335709174825e-14,1.017143270068127e-06,0.002519297499647924,1.2833631449325577e-13,0.0010774828080668964,1.9295217666926624e-11,3.327581614631545e-13,0.0003685777992134878,1.820076176313213e-11,7.907715050123818e-14,0.011724546555954622,2.483591700279404e-14,0.004075014865147743,1.300511648658906e-14,1.2744486357664803e-13,2.894582490638823e-14,1.947011792283839e-12,6.464253242937999e-13,0.0031313798568533397,1.6427443528224172e-13,1.1394223742458825e-12,5.447294597368775e-14,3.7816909862946556e-13,1.015846043148231e-09,2.7260567707865484e-14,0.003266488929242655,4.4219607943824574e-13,0.004293882598042565,5.5663595047831744e-11,3.73027504026437e-14,2.587690613107126e-13,3.886505032409274e-11,5.864252428184491e-09,1.8934005968918272e-10,2.307251537021023e-10,4.164027938966944e-13,2.1762682284422768e-10,2.369471951863229e-14,2.3841463932646415e-15,2.5133637483927727e-11,3.511692131865832e-14,2.4366675481701855e-13,1.0141028257754354e-11,0.0020149807750173806,9.2891728027244e-13
