Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82)
1.2263181495532422e-10,0.11224537570405961,0.9,0.0,0.0,0.0,0.0,0.09999996703595705,8.446101975611932e-09,8.263065944704454e-09,5.830723516576196e-09,5.835154942673334e-09,4.9749166992382905e-09,5.053553025940208e-09,5.05047701253215e-09,5.0503310952266106e-09,4.504890135535574e-09,4.505838539273688e-09,4.0770411093508076e-09,4.080285882210679e-09,3.7199578196158735e-11,1.2789992655727123e-10,5.89899262788421e-11,1.1850106989752367e-11,1.7601633141209103e-11,4.102794370402582e-12,1.714129960992342e-11,1.0684929527663089e-11,1.3316997749896121e-12,8.234540104089714e-13,2.750052860693417e-12,2.6184534600743775e-16,2.0946667416909233e-15,1.7471312700635314e-16,1.299884333081061e-16,1.7469373337823747e-16,4.330945461270458e-20,2.1874374375299468e-18,6.71587074354135e-14,6.096569713437623e-16,3.4959548388176823e-17,5.936564385347489e-13,1.8399165050550308e-20,4.6103931999434494e-17,2.8755720316401157e-13,2.456906185713077e-20,1.828291329154104e-22,1.6677021453297046e-17,1.35342680687416e-23,4.6211729339186465e-21,1.2044831189510824e-23,4.8971303442627647e-26,3.441314116400349e-30,8.440952021404271e-27,1.405869438098716e-30,7.8078839856834825e-22,1.739887204464097e-28,2.050909745272369e-27,2.8713965740804266e-32,3.387601009635545e-31,4.0359691338654536e-24,4.5892474757525265e-30,4.303953450944528e-28,6.663271104215581e-31,1.1130177658669275e-17,1.2765493057674282e-19,1.222390473491833e-32,1.4410420507037372e-31,3.3854443787895814e-20,5.1074441296141704e-18,3.768575062139071e-28,4.093419971240281e-28,7.238523157387776e-31,3.367123414727026e-28,4.531382026377284e-30,5.5121960346048836e-24,5.763953408423922e-20,1.6294825093678043e-32,1.921220455925695e-31,5.322710160722727e-19,6.407859957900648e-17,3.9583998797303544e-25,4.0574860668367547e-25,4.4960134770506725e-22,3.610156270923917e-19,1.8264441743553602e-22,2.4717407931192784e-19,3.2470511457882145e-21
1.310574269492264e-10,0.11224537595887472,0.9,0.0,0.0,0.0,0.0,0.09999996477111052,9.026672996451374e-09,8.824124636585062e-09,6.231147070447322e-09,6.236206587825108e-09,5.312595991933892e-09,5.4008529193298685e-09,5.397355494100799e-09,5.397183245763863e-09,4.81440562899029e-09,4.815484024860847e-09,4.357030956288277e-09,4.360736853427772e-09,3.972570614811311e-11,1.4234667582323783e-10,6.593831515308943e-11,1.319219226929923e-11,2.0359797229654597e-11,4.9097200760586416e-12,1.9573228608842308e-11,1.219627090373825e-11,1.5209953396323452e-12,8.87312905190572e-13,3.1859843561007686e-12,2.798455637014478e-16,2.559800781933803e-15,1.8672210781150919e-16,1.3892366609886892e-16,1.8670041340623683e-16,4.9466234683976724e-20,2.197264650851252e-18,7.187478580080934e-14,7.533237357757211e-16,3.7362397558590466e-17,6.780474868036768e-13,2.1014903918473628e-20,4.927305534644383e-17,3.284375382935707e-13,2.806268164698082e-20,2.0868952911006658e-22,1.9048637968255524e-17,1.5679631642088468e-23,5.640739463582553e-21,1.4413694942753757e-23,5.593419683066037e-26,4.2006221294655765e-30,1.031950656346399e-26,1.8359016615188036e-30,9.531015023059635e-22,2.1542444463809114e-28,2.6229862514861322e-27,3.7994167135052324e-32,4.630154994077171e-31,4.961793791666194e-24,5.601889252856828e-30,5.999707436721207e-28,8.648303858828413e-31,1.2713172414398155e-17,1.4578745067605247e-19,1.6174731063256517e-32,1.9696234389118847e-31,4.04115403922335e-20,6.096743794364224e-18,4.948986227532372e-28,5.270162322844829e-28,9.503940905707945e-31,4.453781069227168e-28,5.531167075470507e-30,6.291874847123084e-24,6.582684023092033e-20,2.1561592436858785e-32,2.625977284088728e-31,5.706681571382145e-19,7.337124110221866e-17,4.893600655954053e-25,4.700668874188239e-25,5.744902469457219e-22,4.613326146343139e-19,2.265067425083044e-22,3.065682865780816e-19,3.963577393312007e-21
1.3948303894312856e-10,0.11224537621373343,0.9,0.0,0.0,0.0,0.0,0.09999996250626397,9.607278502948372e-09,9.384661442836918e-09,6.6315467821587214e-09,6.637275811303138e-09,5.649896761471951e-09,5.748164062738104e-09,5.744218137559291e-09,5.744017553610975e-09,5.123921112339544e-09,5.1251378469536755e-09,4.637004134055728e-09,4.641201770972662e-09,4.224948405234965e-11,1.5718505334699026e-10,7.311752771270704e-11,1.4571060352018842e-11,2.3337347338205896e-11,5.80436055929681e-12,2.216597400937891e-11,1.3806826058050628e-11,1.7228680710139796e-12,9.511701246602494e-13,3.654460567011666e-12,2.9784684970359244e-16,3.0906669188783202e-15,1.987316143797578e-16,1.4785934277770423e-16,1.9870748176608073e-16,5.603211551441914e-20,2.2078638596640842e-18,7.661257409373069e-14,9.187172577172392e-16,3.976535204734658e-17,7.6804632573227e-13,2.3804471865622842e-20,5.244233628833947e-17,3.7203463019970385e-13,3.17885229270129e-20,2.3624755763753186e-22,2.1578115324099304e-17,1.7985155699664785e-23,6.800242345869166e-21,1.704005553297197e-23,6.336007895998712e-26,5.064150038864693e-30,1.2457542289539285e-26,2.3576845600625506e-30,1.1490809559245178e-21,2.6299590083894784e-28,3.300389907021384e-27,4.936553490012714e-32,6.2005005215793645e-31,6.019285561891188e-24,6.753530363821307e-30,8.192260401312831e-28,1.1045611854433998e-30,1.4401599971049075e-17,1.6511502544266517e-19,2.1015858933753525e-32,2.637652056087857e-31,4.7659704005019393e-20,7.190314900076214e-18,6.3870167881806925e-28,6.681971497046668e-28,1.2264322128544991e-30,5.784995214948976e-28,6.668170707003844e-30,7.122736608826315e-24,7.455374474886466e-20,2.801525245373623e-32,3.5166707083280326e-31,6.092801197728895e-19,8.331273258413826e-17,5.970258812131582e-25,5.391868881979095e-25,7.221516866600125e-22,5.799479208239778e-19,2.7685523492725297e-22,3.74750422182235e-19,4.778477951401138e-21
1.4790865093703073e-10,0.112245376468636,0.9,0.0,0.0,0.0,0.0,0.09999996024141736,1.0187918493328139e-08,9.944713848591764e-09,7.031922653130898e-09,7.0383625874995685e-09,5.9868379565053286e-09,6.095486454338339e-09,6.091064915200453e-09,6.090834019550532e-09,5.433436585583331e-09,5.434800007606754e-09,4.916960643645285e-09,4.921680633948653e-09,4.477108071100327e-11,1.723775241658911e-10,8.050989376046473e-11,1.5983200346272795e-11,2.6536444712574343e-11,6.788973616661839e-12,2.49194759632043e-11,1.5516505961408536e-11,1.9373183764420314e-12,1.015025722066094e-12,4.155479960467178e-12,3.158492039587439e-16,3.6915925616044445e-15,2.1074164594420707e-16,1.5679546331599908e-16,2.107149383945776e-16,6.300711032205032e-20,2.2192426693917645e-18,8.137374134921533e-14,1.107507899337512e-15,4.216841170101565e-17,8.63653199945275e-13,2.6767876461842925e-20,5.561177481498857e-17,4.18348613880161e-13,3.5746597219140616e-20,2.655016952170125e-22,2.4265514526534197e-17,2.0450832747243392e-23,8.108688197826298e-21,1.993054101929606e-23,7.124900975167825e-26,6.0386045499024065e-30,1.4871743192025618e-26,2.9833988885934034e-30,1.3702542890618597e-21,3.1712587390662355e-28,4.0935665638248516e-27,6.312047890576678e-32,8.15500582182693e-31,7.217152734561329e-24,8.053116494150272e-30,1.098364571785854e-27,1.3908445885464298e-30,1.6195516258925856e-17,1.8563657766519006e-19,2.687178826625829e-32,3.4691090285505657e-31,5.561396268534587e-20,8.390425210804853e-18,8.11761479111073e-28,8.35793609544375e-28,1.5587022282142268e-30,7.3950113823780346e-28,7.951221879652457e-30,8.004735390827488e-24,8.381976124902262e-20,3.582178945800156e-32,4.62527935618339e-31,6.481067666169129e-19,9.390669321605758e-17,7.199152697330795e-25,6.131083828447258e-25,8.947608222326536e-22,7.186099854034113e-19,3.3411516607503427e-22,4.522970073360409e-19,5.698088614377946e-21
1.563342629309329e-10,0.11224537672358263,0.9,0.0,0.0,0.0,0.0,0.09999995797657071,1.0768592965815967e-08,1.0504315704258432e-08,7.432274684784367e-09,7.439466892082872e-09,6.323437055210005e-09,6.442820092304137e-09,6.437895801516828e-09,6.437632644365113e-09,5.7429520487216545e-09,5.744470508890256e-09,5.196900486049022e-09,5.20217344145775e-09,4.729064855841086e-11,1.8789019576654478e-10,8.809909841639433e-11,1.7425435967833282e-11,2.995903648654894e-11,7.865596320918792e-12,2.7833678072120514e-11,1.7325228051151804e-11,2.1643466631575256e-12,1.0788796144056813e-12,4.689041116555694e-12,3.3385262641177714e-16,4.366856628942112e-15,2.227522017761869e-16,1.6573202768509937e-16,2.227227832285418e-16,7.039123232272396e-20,2.231407931993167e-18,8.615997245532277e-14,1.3213819747409476e-15,4.4571576373815407e-17,9.648683537138573e-13,2.990512526601696e-20,5.878137091624379e-17,4.673796243239102e-13,3.993691604452533e-20,2.964505292155106e-22,2.7110900336278147e-17,2.3076655847206855e-23,9.575085419492119e-21,2.309113150208452e-23,7.960104913159244e-26,7.130693001226448e-30,1.7578783019241784e-26,3.7259777411951395e-30,1.6181501558252283e-21,3.7824010616559205e-28,5.0130839019235e-27,7.957158915626538e-32,1.0555509396740985e-30,8.564097063364597e-24,9.509594252847871e-30,1.4488802070368665e-27,1.729325618617902e-30,1.8094981042189427e-17,2.0735110852328792e-19,3.3875612689583157e-32,4.490303062744071e-31,6.428764367633007e-20,9.699085834503392e-18,1.0177938030047749e-27,1.0328816379769738e-27,1.954367075535646e-30,9.320312726941176e-28,9.389150260560964e-30,8.937828600231103e-24,9.362443873794983e-20,4.515864601424666e-32,5.986885252601322e-31,6.871479549356502e-19,1.0515673898610436e-16,8.5911235733837e-25,6.918311618623744e-25,1.0945132826321465e-21,8.790837308207392e-19,3.9870649750715495e-22,5.397773649439396e-19,6.728746546486582e-21
1.6475987492483507e-10,0.11224537697857356,0.9,0.0,0.0,0.0,0.0,0.09999995571172403,1.1349301918637224e-08,1.1063497719091859e-08,7.832602878539665e-09,7.8405887018586e-09,6.6597102266827695e-09,6.7901649748092215e-09,6.784710772977776e-09,6.78441342883727e-09,6.052467501754509e-09,6.054149352887742e-09,5.47682366225895e-09,5.482680192600802e-09,4.9808325883739717e-11,2.0369232346565634e-10,9.587003583526541e-11,1.889488110706985e-11,3.3606884676557426e-11,9.036074477923823e-12,3.090852695383426e-11,1.923291535373821e-11,2.4039533383347327e-12,1.1427311033815042e-12,5.2551431350802644e-12,3.5185711700756915e-16,5.12068336759754e-15,2.347632811810783e-16,1.7466903585631385e-16,2.347310162047926e-16,7.818449473012035e-20,2.2443658479957243e-18,9.097296592985288e-14,1.5620395280748395e-15,4.697484592677637e-17,1.0716920309800457e-12,3.3216225826823975e-20,6.19511245819447e-17,5.191277965110455e-13,4.4359490923568274e-20,3.2909274263452106e-22,3.011434130330945e-17,2.586262061981863e-23,1.1208444339075337e-20,2.6527245596771844e-23,8.841625703017964e-26,8.347123341163412e-30,2.0595326033815413e-26,4.599107602802959e-30,1.8942984413795216e-21,4.467661283228521e-28,6.0696243335324765e-27,9.90513929981921e-32,1.3469009381143672e-30,1.0068814691642403e-23,1.113191113973868e-29,1.883671161290933e-27,2.125969665146599e-30,2.010005795384776e-17,2.3025768717011227e-19,4.216891607912881e-32,5.729738257202587e-31,7.369263732371544e-20,1.111809104878702e-17,1.2607352598672677e-27,1.2627043586772308e-27,2.4210173434829113e-30,1.15996186827606e-27,1.0990786192955208e-29,9.921976527488103e-24,1.0396735691400526e-19,5.621458522223059e-32,7.639498425897747e-31,7.264034349940455e-19,1.1706648310472604e-16,1.0157068080004757e-24,7.753550924340706e-25,1.3236155869059091e-21,1.0631428546253622e-18,4.710439643364442e-22,6.377537325802361e-19,7.876790279602348e-21
1.7318548691873724e-10,0.11224537723360888,0.9,0.0,0.0,0.0,0.0,0.09999995344687726,1.193004535001736e-08,1.1622287660571007e-08,8.232907235817334e-09,8.241727994711625e-09,6.995672397863671e-09,7.137521100027453e-09,7.131509807806368e-09,7.131176373749541e-09,6.361982944681892e-09,6.363836541695284e-09,5.756730173267018e-09,5.76320088647756e-09,5.232423772882106e-11,2.1975611060794416e-10,1.0380874842008894e-10,2.038892181416671e-11,3.748157718706686e-11,1.0302074563216076e-11,3.414397206503879e-11,2.1239496130299334e-11,2.6561388090815046e-12,1.2065795591540423e-12,5.853785055622068e-12,3.6986267569099874e-16,5.9572400649952484e-15,2.4677488349658383e-16,1.8360648780091603e-16,2.46739637260153e-16,8.638691075575638e-20,2.2581220052215893e-18,9.581443303055368e-14,1.8311934442886394e-15,4.937822022739604e-17,1.184124475367117e-12,3.6701185683060243e-20,6.512103580191831e-17,5.735932654128715e-13,4.9014333375917355e-20,3.6342710804542747e-22,3.327590978138378e-17,2.880872238937808e-23,1.3017777285396498e-20,3.0243775475189696e-23,9.769469338602371e-26,9.694604549509081e-30,2.393802305243521e-26,5.617232162945869e-30,2.200230312035801e-21,5.2312487015693e-28,7.274129258589278e-27,1.2190953319355513e-31,1.6966916825471242e-30,1.1739996477951569e-23,1.2929016100323493e-29,2.4170919568622485e-27,2.5870639805610466e-30,2.221081451057232e-17,2.5435544603939427e-19,5.190057081797045e-32,7.217796335395402e-31,8.383950156682767e-20,1.2649034068795593e-17,1.5447431128940411e-27,1.528671885143572e-27,2.9666724523376397e-30,1.4273883537055258e-27,1.2764961241695436e-29,1.0957142163543152e-23,1.148481240483803e-19,6.918808915402734e-32,9.623634899951196e-31,7.658730354789287e-19,1.2963953595228846e-16,1.1907968057116648e-24,8.636800328577355e-25,1.5842813482169114e-21,1.2725667765078713e-18,5.515371334428489e-22,7.467813414918188e-19,9.148559716021795e-21
1.8161109891263941e-10,0.11224537748868874,0.9,0.0,0.0,0.0,0.0,0.09999995118203042,1.2510823258181888e-08,1.2180710782804778e-08,8.633187758037954e-09,8.642884749480258e-09,7.331337399331984e-09,7.484888466132843e-09,7.478292885673323e-09,7.47792147988444e-09,6.671498377503803e-09,6.67353207741956e-09,6.036620020065121e-09,6.043735522186814e-09,5.483849781733763e-11,2.3605627924876815e-10,1.1190229424325255e-10,2.1905177520759235e-11,4.158455246610723e-11,1.1665109409141982e-11,3.7539965319506524e-11,2.3344903115047088e-11,2.920903482439801e-12,1.2704247467834059e-12,6.484965580851476e-12,3.878693024069474e-16,6.880632320795589e-15,2.587870080889585e-16,1.925443834901491e-16,2.5874864633145163e-16,9.499849360900315e-20,2.2726814655513345e-18,1.00686095828316e-13,2.130567523514853e-15,5.1781699148884573e-17,1.302165930202124e-12,4.0360012364337994e-20,6.829110456598068e-17,6.307761659920323e-13,5.390145492047841e-20,3.9945247455778056e-22,3.659568195566841e-17,3.191495482235102e-23,1.501209875052111e-20,3.4245162272768736e-23,1.0743641814464567e-25,1.1179846474404537e-29,2.762351700163414e-26,6.795546541021406e-30,2.537478329171588e-21,6.0773772098099555e-28,8.637634937899134e-27,1.4851478539565337e-31,2.112622960259166e-30,1.3586328680503216e-23,1.4909859317711467e-29,3.0650738226253385e-27,3.1192154124918585e-30,2.4427322140854305e-17,2.796435713761297e-19,6.322759768960748e-32,8.987236355109644e-31,9.473768424937991e-20,1.4293340594272897e-17,1.874195258316585e-27,1.8343612902211096e-27,3.599778687204643e-30,1.738629601833368e-27,1.4720507989118976e-29,1.2043290806939466e-23,1.2626637270945972e-19,8.428850481138018e-32,1.198297968964037e-30,8.055567747995873e-19,1.4287950525265475e-16,1.3854846521075879e-24,9.568057917225549e-25,1.878723219084563e-21,1.5091341601021502e-18,6.4059050898118e-22,8.674085596732537e-19,1.0550396132761514e-20
1.9003671090654159e-10,0.11224537774381335,0.9,0.0,0.0,0.0,0.0,0.09999994891718353,1.3091635641356392e-08,1.2738789838983497e-08,9.033444446622095e-09,9.044058945949721e-09,7.666717972804852e-09,7.832267071299544e-09,7.825059987680304e-09,7.824648748024465e-09,6.9810138002202385e-09,6.9832359621778005e-09,6.316493203645096e-09,6.3242840988263875e-09,5.7351208610895365e-11,2.525700576761608e-10,1.2013873998713432e-10,2.3441499793607867e-11,4.591710024491284e-11,1.3126539018430301e-11,4.109646107413146e-11,2.5549073493138756e-11,3.198247765385696e-12,1.3342668871128675e-12,7.148683024885679e-12,4.058769971003003e-16,7.894904262988799e-15,2.7079965435281447e-16,2.014827228952267e-16,2.70758043355526e-16,1.040192564970881e-19,2.2880487675301007e-18,1.0558968714784959e-13,2.4618964217781626e-15,5.418528257012522e-17,1.425816638517065e-12,4.419271339112275e-20,7.146133086393761e-17,6.906766332025127e-13,5.902086707541619e-20,4.371677674401056e-22,4.007373784360756e-17,3.518130967290359e-23,1.7200425414703545e-20,3.853539847658817e-23,1.1764149125118804e-25,1.2809558964130143e-29,3.166845091980665e-26,8.149989440674655e-30,2.907576467251251e-21,7.010419546944573e-28,1.0170991042406203e-26,1.792604374586074e-31,2.6030875275488823e-30,1.5616492943425502e-23,1.7083391069311927e-29,3.845141452967764e-27,3.729347327002133e-30,2.674965618584404e-17,3.06121303845535e-19,7.631745688237824e-32,1.1073766228901273e-30,1.0639552577855566e-19,1.6052269210828282e-17,2.2536900033167555e-27,2.1835164865515806e-27,4.3292064009814534e-30,2.098227707428168e-27,1.6866258910552178e-29,1.3180390052399607e-23,1.3822176003777482e-19,1.017390974208306e-31,1.4765146030019365e-30,8.454544510980964e-19,1.5678999649146044e-16,1.6008706422371464e-24,1.0547321202895164e-24,2.2091528094511265e-21,1.774622847030317e-18,7.386035458140107e-22,1.0001769100852006e-18,1.2088642181736903e-20
1.9846232290044376e-10,0.1122453779989828,0.9,0.0,0.0,0.0,0.0,0.09999994665233654,1.3672482497766541e-08,1.3296545535055056e-08,9.433677302990369e-09,9.445250564714972e-09,8.001825929993003e-09,8.179656913701866e-09,8.171811096159465e-09,8.1713581789521e-09,7.2905292128311944e-09,7.292948198095754e-09,6.5963497249987114e-09,6.604846615493272e-09,5.98624633520065e-11,2.6927672576945655e-10,1.2850701615748815e-10,2.499593111500051e-11,5.048038842418439e-11,1.4687597851881426e-11,4.481341572058903e-11,2.785194809417619e-11,3.488172064829356e-12,1.3981061873486322e-12,7.844935711768775e-12,4.2388575971594164e-16,9.004034037084945e-15,2.828128217070107e-16,2.1042150598733335e-16,2.827678282692142e-16,1.1344921262509178e-19,2.3042280209782245e-18,1.1052694851225945e-13,2.826923596829366e-15,5.658897037485286e-17,1.5550768430731355e-12,4.8199296275483936e-20,7.463171468558523e-17,7.532948019896117e-13,6.437258135815093e-20,4.765719743205624e-22,4.3710161319273433e-17,3.860777874438897e-23,1.9591776337892582e-20,4.3118108031768504e-23,1.2830997265742262e-25,1.4590452727362077e-29,3.608945554852113e-26,9.697260672334375e-30,3.3120602522787024e-21,8.034653586245237e-28,1.1885295571006655e-26,2.145565064964375e-31,3.17680836156743e-30,1.7839167324902415e-23,1.9458562846467594e-29,4.7765612943689136e-27,4.424706479185072e-30,2.91778959240598e-17,3.337879288209234e-19,9.134473226141016e-32,1.351449878265821e-30,1.1882048967320423e-19,1.7926946180053797e-17,2.6880460747169213e-27,2.580048231840221e-27,5.164255894096696e-30,2.510947994258125e-27,1.921104747417578e-29,1.4368409374763167e-23,1.5071396336072381e-19,1.2177263247335326e-31,1.801962797697844e-30,8.855656126375595e-19,1.7137461324455507e-16,1.838061973837256e-24,1.1574587712842533e-24,2.5777723896304e-21,2.070803183749075e-18,8.459707567127388e-22,1.1456212159198499e-18,1.3769641889418717e-20
2.0688793489434593e-10,0.11224537825419724,0.9,0.0,0.0,0.0,0.0,0.09999994438748948,1.4253363825638073e-08,1.3853996442650508e-08,9.833886328563403e-09,9.846459587204605e-09,8.33667212486995e-09,8.52705799151426e-09,8.518546194748627e-09,8.518049773449803e-09,7.60004461533667e-09,7.602668787308075e-09,6.876189585117689e-09,6.885423071283595e-09,6.237234567197721e-11,2.8615770225893607e-10,1.3699694215766057e-10,2.6566712702199432e-11,5.527545816936922e-11,1.6349389641594664e-11,4.869078776129671e-11,3.025347154700866e-11,3.790676787614667e-12,1.461942689118342e-12,8.573722104319531e-12,4.4189559019875676e-16,1.0211935010161515e-14,2.9482650959537045e-16,2.1936073273762487e-16,2.947780010093529e-16,1.2328837519593294e-19,2.3212228897250173e-18,1.15499630531234e-13,3.22740169609582e-15,5.899276245179825e-17,1.6899467863563073e-12,5.237976852095577e-20,7.78022560207085e-17,8.186308072898421e-13,6.995660928534844e-20,5.1766414783657765e-22,4.750504011005353e-17,4.219435452396647e-23,2.2195172942573657e-20,4.7996531115647334e-23,1.3944192233563195e-25,1.6529240966693472e-29,4.09031365355182e-26,1.1454828361910052e-29,3.7524667520750624e-21,9.15402340067546e-28,1.3792345934254467e-26,2.548208628225802e-31,3.84273523442891e-30,2.0263025922734806e-23,2.204432951364182e-29,5.880327342530921e-27,5.212865859831658e-30,3.1712124567997866e-17,3.626427764111422e-19,1.0848735220580379e-31,1.6347511709246507e-30,1.3201911540759283e-19,1.9918358323566836e-17,3.182302357763101e-27,3.0280339737615682e-27,6.114659624879129e-30,2.981778745912056e-27,2.176371026514905e-29,1.560732020884758e-23,1.6374268020497392e-19,1.4462633973224448e-31,2.179721573559798e-30,9.258904219017803e-19,1.8663695625470772e-16,2.0981827657632288e-24,1.2649855179076094e-24,2.9867766372989655e-21,2.3994394265610534e-18,9.630816954081441e-22,1.3042695776032626e-18,1.559974065385333e-20
