Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086)
1.0406524939965563e-09,0.11224540372738873,0.9,0.0,0.0,0.0,0.0,0.09999972026733556,7.190522472280966e-08,6.824347792319093e-08,4.9319322719978094e-08,4.9675409474935094e-08,4.069773513191032e-08,4.295973028509676e-08,4.27495733011296e-08,4.2737168724726056e-08,3.822841334725379e-08,3.822841334725379e-08,3.448576752985347e-08,3.4739656026003873e-08,3.072569215676251e-10,2.088318884971231e-09,1.091801856279169e-09,1.9322225328414828e-10,1.7079845286080989e-09,7.168905305182538e-10,1.2213808485933883e-09,7.507764633307733e-10,9.600624101576526e-11,7.764132364295285e-12,2.413384473782624e-10,2.2293478642346067e-15,1.0209126191899628e-12,1.487450167509087e-15,1.1068004072337106e-15,1.4851637756669647e-15,3.1227534262815154e-18
1.0524278299199725e-09,0.11224540409027371,0.9,0.0,0.0,0.0,0.0,0.09999971710205145,7.272185637547384e-08,6.90026518530417e-08,4.987531473650475e-08,5.023945793797387e-08,4.1145614953751534e-08,4.344680546781068e-08,4.323186690964897e-08,4.321920149825551e-08,3.8660980198188575e-08,3.8660980198188575e-08,3.487453643720605e-08,3.513419668207643e-08,3.106750689276751e-10,2.1137085459529937e-09,1.105286379506298e-09,1.9555122592926937e-10,1.7479947929195591e-09,7.344023969759497e-10,1.2490784886225705e-09,7.677434358041494e-10,9.819268896477407e-11,7.852926377264175e-12,2.4690002440250025e-10,2.2546668635333113e-15,1.0510642630393658e-12,1.5043397899175036e-15,1.1193705098540532e-15,1.5020026699050603e-15,3.193871645621436e-18
1.0642031658433886e-09,0.11224540445324498,0.9,0.0,0.0,0.0,0.0,0.09999971393676699,7.353855500720907e-08,6.976158414183768e-08,5.043126048411972e-08,5.080354938954854e-08,4.15932505312304e-08,4.393390223570755e-08,4.371412802458961e-08,4.370119958859999e-08,3.909354703543136e-08,3.909354703543136e-08,3.526327299525353e-08,3.552876971290048e-08,3.140920784990026e-10,2.139090138807651e-09,1.1187636404330601e-09,1.9787892898949355e-10,1.7884652427259555e-09,7.521240180562612e-10,1.277084909339779e-09,7.848980857799193e-10,1.0040378755323472e-10,7.941714411390203e-12,2.5252484228310103e-10,2.2799879024245022e-15,1.0817033933252978e-12,1.5212306952260457e-15,1.131941612157624e-15,1.5188421740077004e-15,3.2657916919535945e-18
1.0759785017668048e-09,0.11224540481630256,0.9,0.0,0.0,0.0,0.0,0.09999971077148212,7.435532061319439e-08,7.052027476329985e-08,5.0987159966671765e-08,5.1367683806207814e-08,4.204064200670304e-08,4.4421020583846103e-08,4.419635663229413e-08,4.418316299788978e-08,3.952611385898213e-08,3.952611385898213e-08,3.565197720668652e-08,3.592337511629349e-08,3.1750805572077344e-10,2.1644636642292963e-09,1.1322336338594138e-09,2.0020536310003053e-10,1.8293956989067083e-09,7.700552794191149e-10,1.305400054741816e-09,8.022403535052417e-10,1.0263953787336176e-10,8.03049646415711e-12,2.5821289676097447e-10,2.3053110555675596e-15,1.1128307786216302e-12,1.5381228894230097e-15,1.1445137796081046e-15,1.535682574438459e-15,3.3385135671803287e-18
1.087753837690221e-09,0.11224540517944635,0.9,0.0,0.0,0.0,0.0,0.09999970760619686,7.517215318860906e-08,7.127872391345979e-08,5.154301318800944e-08,5.1931861164513356e-08,4.2487789521496816e-08,4.4908160507286066e-08,4.4678552719113994e-08,4.466509172825516e-08,3.99586806688409e-08,3.99586806688409e-08,3.604064907419547e-08,3.631801289007209e-08,3.209228834415151e-10,2.189829123153801e-09,1.1456963555344475e-09,2.025305289084315e-10,1.8707859824585055e-09,7.881960667788171e-10,1.3340238688436236e-09,8.197701792595591e-10,1.0489994101715227e-10,8.119272533050268e-12,2.63964183575112e-10,2.3306362390247197e-15,1.1444471549818905e-12,1.5550163643117633e-15,1.1570869387439695e-15,1.5525235501184388e-15,3.4120373442966134e-18
1.0995291736136372e-09,0.1122454055426764,0.9,0.0,0.0,0.0,0.0,0.09999970444091122,7.598905272863234e-08,7.203693153926378e-08,5.209882015198106e-08,5.2496081441039876e-08,4.293469321600922e-08,4.5395322001086975e-08,4.51607162714096e-08,4.514698578182639e-08,4.039124746500764e-08,4.039124746500764e-08,3.642928860047067e-08,3.671268303205181e-08,3.2433669337474287e-10,2.2151865167295e-09,1.159151802057476e-09,2.0485442707240594e-10,1.9126359144657863e-09,8.065462659060973e-10,1.362956295678722e-09,8.37487503324103e-10,1.0718499807637624e-10,8.208042615556696e-12,2.6977869846262737e-10,2.3559635464677778e-15,1.1765532270402235e-12,1.5719111275838034e-15,1.1696611716679079e-15,1.5693654600676225e-15,3.486363016680675e-18
1.1113045095370534e-09,0.11224540590599265,0.9,0.0,0.0,0.0,0.0,0.09999970127562519,7.680601922757136e-08,7.279489785395118e-08,5.2654580863131294e-08,5.306034460813888e-08,4.338135325492496e-08,4.5882505059415343e-08,4.5642847273084204e-08,4.562884516111932e-08,4.082381424748237e-08,4.082381424748237e-08,3.6817895788689234e-08,3.710738553965154e-08,3.2774936488577933e-10,2.240535846556912e-09,1.172599970435233e-09,2.071770583798071e-10,1.954945283782278e-09,8.25105741970165e-10,1.3921972691738038e-09,8.553922552116668e-10,1.0949471034014266e-10,8.296806708710724e-12,2.756564363863553e-10,2.381292891153818e-15,1.2091497859085346e-12,1.5888071706662922e-15,1.1822364024853439e-15,1.5862079727735653e-15,3.561490664975222e-18
1.1230798454604696e-09,0.11224540626939507,0.9,0.0,0.0,0.0,0.0,0.09999969811033874,7.762305268180367e-08,7.355262284205308e-08,5.3210295324351735e-08,5.36246506482282e-08,4.38277697424126e-08,4.636970967855927e-08,4.612494571390281e-08,4.611066986773479e-08,4.1256381016265085e-08,4.1256381016265085e-08,3.720647064087262e-08,3.750212041122807e-08,3.311609722279215e-10,2.2658771137846203e-09,1.1860408593196695e-09,2.09498423337364e-10,1.9977139561307216e-09,8.438744092258837e-10,1.42174674730138e-09,8.734843900759756e-10,1.1182907862852905e-10,8.385564810626649e-12,2.8159739413955615e-10,2.4066243259483308e-15,1.24223731069309e-12,1.605704497772735e-15,1.1948126775371113e-15,1.6030512908062705e-15,3.637420292007742e-18
1.1348551813838858e-09,0.11224540663288358,0.9,0.0,0.0,0.0,0.0,0.09999969494505191,7.844015308655253e-08,7.431010662896436e-08,5.3765963539455476e-08,5.41889995381302e-08,4.427394281539258e-08,4.685693585362446e-08,4.660701158037411e-08,4.659245990378387e-08,4.168894777135577e-08,4.168894777135577e-08,3.759501315968649e-08,3.789688764461378e-08,3.3457146741290423e-10,2.29121032001627e-09,1.1994744673320276e-09,2.118185226167757e-10,2.0409417545136135e-09,8.628521546375033e-10,1.4516046746505568e-09,8.917638487983195e-10,1.141881040228483e-10,8.474316918818823e-12,2.8760156749212526e-10,2.431957816017728e-15,1.2758164143335822e-12,1.622603105105082e-15,1.2073899663838209e-15,1.6198952813598856e-15,3.714151948458461e-18
1.146630517307302e-09,0.11224540699645826,0.9,0.0,0.0,0.0,0.0,0.0999996917797647,7.925732043680613e-08,7.506734923353539e-08,5.43215855124431e-08,5.4753391253538186e-08,4.4719872616934725e-08,4.734418357947577e-08,4.7089044858350975e-08,4.7074215271481505e-08,4.212151451275445e-08,4.212151451275445e-08,3.79835233479276e-08,3.829168723753345e-08,3.379809126770259e-10,2.3165354670497944e-09,1.2129007935453797e-09,2.1413735692699866e-10,2.0846284933086167e-09,8.820388596598077e-10,1.481770993099648e-09,9.102305693590182e-10,1.165717876574336e-10,8.563063030680773e-12,2.9366895200394435e-10,2.4572934056636434e-15,1.3098877141531516e-12,1.6395029959140434e-15,1.2199683078764234e-15,1.6367401142073116e-15,3.791685651164956e-18
1.1584058532307181e-09,0.11224540736011902,0.9,0.0,0.0,0.0,0.0,0.0999996886144771,8.007455472760395e-08,7.582435079688505e-08,5.4877161247274246e-08,5.531782577040713e-08,4.516555928799115e-08,4.7831452851031186e-08,4.757104553384023e-08,4.755593597302011e-08,4.255408124046109e-08,4.255408124046109e-08,3.837200120836406e-08,3.868651918773391e-08,3.41389247005062e-10,2.341852556788194e-09,1.2263198376188794e-09,2.164549269739491e-10,2.1287739889053184e-09,9.014344070206051e-10,1.5122456451385992e-09,9.288844903974661e-10,1.1898013065482693e-10,8.651803143634397e-12,2.9979954327787534e-10,2.482631050576443e-15,1.3444517906277476e-12,1.6564041655273822e-15,1.2325476632865252e-15,1.65358562042905e-15,3.8700214564009756e-18
1.1701811891541343e-09,0.11224540772386586,0.9,0.0,0.0,0.0,0.0,0.09999968544918911,8.089185595407488e-08,7.658111135603927e-08,5.5432690747837e-08,5.588230306513663e-08,4.5611002966500656e-08,4.831874366330035e-08,4.805301359310885e-08,4.803762201055258e-08,4.298664795447571e-08,4.298664795447571e-08,3.8760446743713974e-08,3.9081383493001694e-08,3.447965119312734e-10,2.3671615911854675e-09,1.2397315996239812e-09,2.1877123345337624e-10,2.173378061086116e-09,9.210386816142937e-10,1.5430285743098505e-09,9.477255516680854e-10,1.2141313411714031e-10,8.740537255149516e-12,3.0599333699431484e-10,2.5079707802998652e-15,1.3795091905762996e-12,1.6733066158964402e-15,1.2451280585368791e-15,1.6704319132713879e-15,3.949159386564242e-18
